rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
1095,3,攻,gōng,,,动,专心致志地研究；钻研,专攻哲学
1097,1,损,sǔn,,,动,减少；丧失,增损｜亏损｜损兵折将｜损失
1097,2,损,sǔn,,,动,使受到损失,损人利己｜损公肥私
1097,3,损,sǔn,,,动,〈口〉用尖酸刻薄的话讽刺人,对他不满就直说，别开口就损。
1097,4,损,sǔn,,,形,〈口〉尖刻；恶毒,这人说话太损｜为人太损｜这一招真损
1097,5,损,sǔn,,,动,破坏原状或使丧失原来的效能,破损｜残损｜污损
1098,1,吴,wú,,,名,周朝诸侯国名，在今江苏南部和浙江北部一带，后来扩展到淮河流域。公元前473年，为越国所灭,
1098,2,吴,wú,,,名,三国之一，在长江中下游和东南沿海一带，公元222—280年，孙权所建,
1098,3,吴,wú,,,名,指江苏南部和浙江北部一带,吴语｜吴歌
1099,1,妻,qī,,,名,妻子（qīzi）（跟“夫”相对）,夫妻｜妻离子散｜未婚妻
1100,1,码,mǎ,,,名,计算数目的用具,筹码｜砝码
1100,2,码,mǎ,,,名,表示数目的符号,号码｜页码｜邮政编码
1100,3,码,mǎ,,,量,用于同类的事情,毫不相干的两码事。
1100,4,码,mǎ,,,动,〈口〉一个压着一个往上放,把白菜码整齐｜码放
1100,5,码,mǎ,,,量,"英制长度单位,1码等于0.9144米，合3英尺",
1101,1,末,mò,,,名,树梢；事物的尖端,末梢｜秋毫之末
1101,2,末,mò,,,名,事物的最后部分；尽头,20世纪末｜强弩之末｜始末｜末尾
1101,3,末,mò,,,形,最后的,最末一名｜末班车｜末日｜末代
1101,4,末,mò,,,名,次要的、非根本的事物；事物次要的一面,舍本逐末｜本末倒置
1101,5,末,mò,,,名,碎屑；细粉,茶叶末儿｜粉笔末儿｜药末儿｜锯末
1101,6,末,mò,,,名,戏曲里的一个行当，扮演中年男子，京剧归入老生,生旦净末丑
1102,1,抢,qiāng,,,动,〈文〉碰；撞,以头抢地｜呼天抢地
1102,3,抢,qiǎng,,,动,争夺；用强力把不属于自己的东西夺过来,歹徒抢了银行｜抢夺｜抢劫
1102,4,抢,qiǎng,,,动,争先,抢着报名参军｜抢购｜抢嘴
1102,5,抢,qiǎng,,,动,为避免出现某种险恶情况而抓紧时间（做某事）,抗洪抢险｜抢收
1102,6,抢,qiǎng,,,动,刮去（物体表层）,磨剪子抢菜刀｜把旧墙皮抢掉
1102,7,抢,qiǎng,,,动,擦伤,胳膊抢掉了一块皮。
1103,1,植,zhí,,,动,栽种,植树｜种植｜移植
1103,2,植,zhí,,,动,培养；树立,培植｜扶植
1103,3,植,zhí,,,动,指机体移植,断指再植｜植皮
1103,4,植,zhí,,,名,指植物,植保｜植被｜植株
1104,1,坦,tǎn,,,形,平而宽阔,坦途｜平坦
1104,2,坦,tǎn,,,形,比喻胸怀宽广，心境平定,舒坦｜坦然
1104,3,坦,tǎn,,,形,直率；没有隐讳,坦率｜坦白
1105,1,伦,lún,,,名,同类；同等,无与伦比｜不伦不类｜荒谬绝伦
1105,2,伦,lún,,,名,人伦,伦常｜五伦｜天伦之乐
1105,3,伦,lún,,,名,条理,语无伦次
1106,1,阵,zhèn,,,名,古代交战时布置的战斗队列或队列的组合方式；现在指作战时的兵力部署,冲锋陷阵｜八卦阵｜阵容
1106,2,阵,zhèn,,,名,阵地；战场,临阵磨枪｜上阵｜阵亡
1106,4,阵,zhèn,,,名,指一段时间,上小学那阵儿
1106,5,阵,zhèn,,,量,用于延续了一段时间的事情或现象,一阵暴雨｜一阵掌声｜一阵疼痛
1107,1,透,tòu,,,动,穿通；通过,清风透过窗纱吹进屋里｜透过现象看本质
1107,2,透,tòu,,,动,露出,脸上透着俏皮｜那病态的脸白中透黄。
1107,3,透,tòu,,,动,泄露,从未向外人透过一句话｜透露
1107,4,透,tòu,,,形,极度；达到充分程度的,庄稼熟透了｜下了一场透雨｜恨透了
1107,5,透,tòu,,,形,彻底；清楚,把他看透了｜透彻
1108,1,鬼,guǐ,,,名,迷信指人死后能离开躯体而存在的灵魂,世界上没有鬼｜鬼魂｜鬼神
1108,2,鬼,guǐ,,,名,对具有某种特点的人的蔑称,胆小鬼｜酒鬼｜吸血鬼
1108,3,鬼,guǐ,,,名,不可告人的打算或行为,他心里有鬼｜捣鬼
1108,4,鬼,guǐ,,,形,不正大光明；不正当,鬼头鬼脑｜鬼鬼祟祟｜鬼混
1108,5,鬼,guǐ,,,形,不好的；令人不快的,鬼天气｜鬼地方
1108,6,鬼,guǐ,,,形,机灵,这小家伙真鬼
1108,7,鬼,guǐ,,,名,对人的昵称（多用于未成年人）,小鬼｜机灵鬼儿
1108,8,鬼,guǐ,,,名,星宿名，二十八宿之一,
1109,1,鸡,jī,,,名,家禽，嘴短而尖，头部有肉冠。翅膀不发达，不能高飞。肉和蛋可以食用,
1110,1,兄,xiōng,,,名,哥哥,长兄｜父兄｜兄嫂｜兄妹
1110,2,兄,xiōng,,,名,指同辈亲戚中年龄比自己大的男子,表兄｜内兄
1110,3,兄,xiōng,,,名,男性朋友之间的尊称,仁兄｜李兄
1111,1,赢,yíng,,,动,通过经营活动获得利润,
1111,2,赢,yíng,,,动,（赌博或比赛）获胜后得到（东西）（跟“输”相对）,赢钱
1111,3,赢,yíng,,,动,获胜,这盘棋我准赢
1112,1,塔,tǎ,,,名,佛教特有的一种尖顶建筑物，用来保存佛经、舍利或埋葬坐化的和尚等。通常有5层、7层和13层等,宝塔｜佛塔｜塔林
1112,2,塔,tǎ,,,名,形状像塔的建筑物或机械设备,水塔｜铁塔｜电视塔
1113,1,拜,bài,,,动,古代一种表示敬意的礼节。行礼时双膝着地，拱手与胸平，俯首至手。后来也作为行礼的通称,跪拜｜叩拜｜请受我一拜
1113,2,拜,bài,,,动,尊崇；敬奉,崇拜｜拜服
1113,3,拜,bài,,,动,以礼会见,拜客｜回拜
1113,4,拜,bài,,,动,通过一定的仪式授予某种名位或结成某种关系,拜官授爵｜拜将｜拜师｜拜把兄弟
1113,5,拜,bài,,,动,行礼致敬，表示祝贺,拜年｜拜寿｜团拜
1113,6,拜,bài,,,动,敬词，用在表示自己动作的单音节动词前面，以示对对方的恭敬,拜读｜拜托｜拜访
1113,8,拜,bái,拜拜,báibái,动,再见,
1113,9,拜,bái,拜拜,báibái,动,借指结束某种关系或停止某种行为,
1114,1,析,xī,,,动,分开；分散,分崩离析
1114,2,析,xī,,,动,分析；辨别,条分缕析｜辨析｜剖析｜解析｜析疑
1115,1,骨,gǔ,,,名,人和脊椎动物体内起支撑身体、保护内脏作用的坚硬组织,骨肉相连｜筋骨｜肋骨｜骨癌
1115,2,骨,gǔ,,,名,比喻人的精神、品格、气概等,骨气｜傲骨｜奴颜媚骨
1115,3,骨,gǔ,,,名,比喻诗文雄浑有力的艺术特色,风骨｜骨力
1115,4,骨,gǔ,,,名,物体内部起支撑作用的架子,伞骨｜扇骨
1115,5,骨,gū,,,名,见下,骨朵儿，骨碌碌，骨碌
1116,1,予,yǔ,,,动,给（gěi）①,予以协助｜免予处分｜授予
1116,2,予,yú,,,代,〈文〉说话人称自己，相当于“我”,予取予求
1117,1,挂,guà,,,动,用钩子、钉子等使物体悬在某个地方,墙上挂着字画｜把帽子挂在衣架上｜悬挂｜红日高挂
1117,2,挂,guà,,,动,惦念；惦记,挂着家里的事｜挂念｜牵挂
1117,3,挂,guà,,,动,表面带着；蒙着,脸上挂着笑容｜玻璃上挂了一层霜。
1117,4,挂,guà,,,动,放置；搁置,这个问题先挂起来。
1117,5,挂,guà,,,动,钩住；绊住,风筝挂到树上了｜树枝把衣服挂住了。
1117,6,挂,guà,,,动,把听筒放回电话机上，使线路切断,电话不要挂，我给你找人去。
1117,7,挂,guà,,,动,接通电话；打电话,给我挂个电话
1117,8,挂,guà,,,量,用于成串成套可以悬挂的东西,一挂鞭炮｜一挂朝珠
1117,9,挂,guà,,,量,用于畜力车,一挂大车
1117,10,挂,guà,,,动,登记,挂失｜挂号
1118,1,齐,jì,,,动,〈文〉调配,
1118,2,齐,jì,,,名,〈文〉调味品,
1118,3,齐,jì,,,名,合金（这个意义今读 qí）,锰镍铜齐
1118,4,齐,qí,,,形,长短、大小等相差不多；整齐,麦苗长得很齐｜参差（cēncī）不齐
1118,5,齐,qí,,,形,同样；一致,心不齐，事难成
1118,6,齐,qí,,,动,使一致,齐心协力
1118,7,齐,qí,,,副,一起；同时,双管齐下｜齐唱
1118,8,齐,qí,,,形,齐全；完备,人来齐了｜年货备齐了｜齐备
1118,9,齐,qí,,,动,达到一样的高度,齐腰深的水
1118,10,齐,qí,,,名,合金（此义旧读 jì）,锰镍铜齐
1118,11,齐,qí,,,动,跟某一个作标准的东西取齐,砖要齐着墙根儿放｜见贤思齐
1118,12,齐,qí,,,名,周朝诸侯国，后为战国七雄之一，在今山东北部和河北东南部,
1118,13,齐,qí,,,名,朝代名，南齐，南朝之一，公元479—502年，萧道成所建,
1118,14,齐,qí,,,名,朝代名，北齐，北朝之一，公元550—577年，高洋所建,
1118,15,齐,qí,,,名,唐末农民起义军领袖黄巢所建国号,
1119,1,谓,wèi,,,动,〈文〉说；用话来陈述意思,可谓恰到好处｜勿谓言之不预｜所谓
1119,2,谓,wèi,,,动,叫做；称呼,这种艺术，现在谓之“版画”｜何谓真正的友谊?｜称谓
1119,3,谓,wèi,,,名,语法中指谓语,主谓结构
1120,1,诺,nuò,,,叹,表示同意、遵命或顺从的应答声。相当于“好吧”、“是”、“对”等,诺诺｜唯唯诺诺
1120,2,诺,nuò,,,动,答应；应允,一呼百诺｜诺言｜许诺｜允诺｜应诺
1121,1,塞,sài,,,名,可供据守御敌的险要地方,要塞｜关塞｜边塞
1121,2,塞,sāi,,,动,堵,下水道塞住了｜塞车
1121,3,塞,sāi,,,动,把东西填入或胡乱放入,瓷器装箱时，要用塑料泡沫塞紧｜抽屉里塞满了东西。
1121,4,塞,sāi,,,名,塞子,软木塞｜耳塞
1122,1,盛,chéng,,,动,把东西装入容器里；特指把饭菜等放进碗盘等器皿中,小坛子盛不下这么多酒｜用铲子盛菜
1122,2,盛,chéng,,,动,容纳,货太多，仓库盛不下。
1122,3,盛,shèng,,,形,兴旺；繁荣,由盛转衰｜兴盛｜繁盛
1122,4,盛,shèng,,,形,充足；丰富,盛筵｜丰盛
1122,5,盛,shèng,,,形,大,久负盛名｜盛誉｜盛怒
1122,6,盛,shèng,,,形,规模大而隆重,盛典｜盛况
1122,7,盛,shèng,,,形,范围广；普遍,奢靡之风很盛｜盛传
1122,8,盛,shèng,,,副,极力,盛夸｜盛赞
1122,9,盛,shèng,,,形,深厚,盛情｜盛意
1122,10,盛,shèng,,,形,强壮；强烈,年少气盛｜火气太盛
1123,1,敌,dí,,,名,对手；有利害冲突不能相容的人,天下无敌｜抗敌｜敌我双方
1123,2,敌,dí,,,形,敌对的,敌国｜敌意
1123,3,敌,dí,,,动,抵挡；抗拒,敌不住金钱的诱惑｜寡不敌众
1123,4,敌,dí,,,形,（力量）相等的；（实力）相当的,势均力敌｜匹敌
1124,1,咱,zán,,,代,咱们,为咱中国人争光｜咱班｜咱俩
1124,2,咱,zán,,,代,某些地区指说话人自己，相当于“我”,咱不认识你｜这个道理咱懂
1125,1,蒙,mēng,,,动,哄骗,你别蒙我｜蒙骗
1125,2,蒙,mēng,,,动,胡乱猜测；碰运气,净瞎蒙｜这球踢进门，全是蒙上的。
1125,3,蒙,měng,,,名,指蒙古族,蒙文｜蒙语
1125,4,蒙,méng,,,动,覆盖,蒙上被子发汗｜用布蒙着眼睛
1125,5,蒙,méng,,,动,遭受,蒙冤｜蒙难
1125,6,蒙,méng,,,动,敬词，表示得到别人的好处,蒙您指教
1125,7,蒙,méng,,,动,隐瞒；遮盖真相,蒙混
1125,8,蒙,méng,,,形,不懂事理；没有文化,蒙昧｜启蒙
1125,11,蒙,méng,,,形,形容雨点小,蒙蒙细雨
1125,12,蒙,mēng,,,形,糊涂；不清楚,一上台就蒙了，不知道该说什么好。
1125,13,蒙,mēng,,,动,昏迷,被人打蒙了｜乘车太久，我有些蒙头转向了。
1125,14,蒙,méng,,,形,〈文〉朴实敦厚,
1125,15,蒙,méng,,,动,〈文〉眼睛失明,
1126,1,烧,shāo,,,动,使着火,火盆里烧着炭｜燃烧
1126,2,烧,shāo,,,动,加热使物体起变化,烧水｜烧炭
1126,3,烧,shāo,,,动,因接触某些化学药品而使物体发生破坏性变化,硫酸烧了衣服｜强碱烧手
1126,4,烧,shāo,,,动,施肥过多或不当，使植物枯萎或死亡,乱施肥，花给烧死了。
1126,5,烧,shāo,,,动,烹调方法，将食物原料直接在火上烧烤,叉烧肉
1126,6,烧,shāo,,,动,烹调方法，将食物原料汽蒸、过油或煸炒后，加汤汁、作料，先用旺火烧开，用小火焖透入味，再用旺火收汁,红烧鲤鱼｜烧茄子
1126,7,烧,shāo,,,动,泛指做饭菜,烧得一手好菜
1126,8,烧,shāo,,,动,因病而体温增高,病人烧到39℃
1126,9,烧,shāo,,,名,比正常体温高的体温,烧退了｜发高烧
1126,10,烧,shāo,,,动,〈口〉比喻条件优越而头脑发热，忘乎所以,有点儿钱，烧得他都不知自己姓什么了。
1127,1,孙,sūn,,,名,儿子的子女,子孙｜祖孙｜孙子
1127,2,孙,sūn,,,名,跟孙子同辈的亲属,外孙｜侄孙
1127,3,孙,sūn,,,名,孙子以下的各代,曾孙｜玄孙
1127,4,孙,sūn,,,名,某些植物的再生或孳生体,稻孙｜孙竹
1128,1,洛,luò,,,名,洛河，水名，发源于陕西北部，流入渭河,
1128,2,洛,luò,,,名,洛河，水名，发源于陕西南部，流经河南入黄河。也说南洛河。古代作“雒”,
1129,1,迪,dí,,,动,〈文〉开导,启迪
1130,1,雄,xióng,,,区别,动植物中能产生精细胞的（跟“雌”相对）,雄鸡｜雄蕊
1130,2,雄,xióng,,,名,有强大实力的人、集团或国家,奸雄｜英雄｜战国七雄
1130,3,雄,xióng,,,形,强有力的；有气魄的,雄兵｜雄心｜雄伟
1131,1,操,cāo,,,动,拿在手里；掌握,同室操戈｜稳操胜券｜操纵
1131,2,操,cāo,,,动,做（事）；从事,重操旧业｜操劳
1131,3,操,cāo,,,动,演奏,操琴拨弦
1131,4,操,cāo,,,名,古琴曲、鼓曲的一种体式，多用作曲谱名的尾字,《渔阳操》
1131,5,操,cāo,,,动,使用（某种语言或方言）,他操一口流利的普通话。
1131,6,操,cāo,,,动,按照一定的形式或姿势练习或演习,操练｜操演
1131,7,操,cāo,,,名,体操,每天坚持做几节操｜韵律操
1131,8,操,cāo,,,名,品德，人所坚持的道德、行为准则,节操｜情操
1132,1,禁,jīn,,,动,承受；忍受,禁不起考验｜禁得住摔打｜禁受
1132,2,禁,jīn,,,动,忍住；控制住（常跟“不”结合）,不禁长叹一声｜情不自禁
1132,3,禁,jīn,,,动,承受得住；耐,皮鞋比布鞋禁穿
1132,4,禁,jìn,,,动,禁止,严禁赌博｜禁运｜查禁
1132,5,禁,jìn,,,名,不许从事某项活动的法令、规章或习俗,令行禁止｜入国问禁｜海禁｜违禁｜解禁
1132,6,禁,jìn,,,名,旧时称帝王居住的地方,宫禁｜紫禁城
1132,7,禁,jìn,,,名,〈文〉监狱,禁卒｜禁子
1132,8,禁,jìn,,,动,禁锢②,监禁｜囚禁｜禁闭
1133,2,暴,bào,,,动,显露出来,暴露
1133,4,暴,bào,,,形,急骤；突然而且猛烈,山洪暴发｜暴病｜暴乱
1133,5,暴,bào,,,形,凶恶；残酷,暴行｜凶暴
1133,6,暴,bào,,,动,糟蹋；损害,暴殄天物｜自暴自弃
1133,7,暴,bào,,,形,过分急躁；容易冲动,脾气太暴｜暴躁｜粗暴
1133,8,暴,bào,,,动,鼓起来,气得他头上暴青筋。
1134,1,筑,zhù,,,名,古代一种弦乐器，形状像筝，有13根弦，用竹尺击弦发声,
1134,2,筑,zhù,,,名,贵阳的别称,
1134,3,筑,zhù,,,动,建造；修建,筑路｜构筑｜建筑
1135,1,陪,péi,,,动,陪伴,陪大娘聊天儿｜失陪
1135,2,陪,péi,,,动,从旁协助,陪审
1136,1,彻,chè,,,动,通；透,彻夜｜贯彻｜透彻
1137,1,亡,wáng,,,动,逃走,逃亡｜流亡｜亡命
1137,2,亡,wáng,,,动,丢掉；失去,亡羊补牢｜唇亡齿寒
1137,3,亡,wáng,,,动,灭亡,国破家亡｜亡国｜兴亡
1137,4,亡,wáng,,,动,死,父母双亡｜阵亡｜亡友
1138,2,盖,gài,,,名,器物上部起遮蔽或封闭作用的东西,盖盖儿｜锅盖｜箱子盖儿
1138,3,盖,gài,,,名,〈文〉伞；车篷,雨盖｜华盖
1138,4,盖,gài,,,名,人体某些部位形状像盖的骨骼；某些动物背部的甲壳,头盖骨｜螃蟹盖
1138,5,盖,gài,,,动,把盖儿扣在器物上；蒙上,盖锅盖｜覆盖
1138,6,盖,gài,,,动,掩饰,欲盖弥彰｜掩盖
1138,7,盖,gài,,,副,〈文〉表示对事物带有推测性的判断，或表示对原因的解释，相当于“大概”、“原来”等,与会者盖千人｜有所不知，盖未学也。
1138,8,盖,gài,,,动,打上（印章）,盖章｜盖钢印
1138,9,盖,gài,,,动,压倒；超过,海啸声盖过了一切声响｜盖世无双
1138,10,盖,gài,,,动,建筑；搭盖,房子盖好了
1139,2,姆,mū,,,名,某些地区称母亲,
1139,3,姆,mū,,,名,某些地区称年长的已婚妇女,李家姆妈
1140,1,途,tú,,,名,道路,
1141,1,币,bì,,,名,货币；钱,钱币｜纸币｜硬币｜人民币
1142,1,耳,ěr,,,名,耳朵,耳聪目明｜耳环
1142,2,耳,ěr,,,名,外形像耳朵的东西,木耳｜银耳
1142,3,耳,ěr,,,名,像耳朵一样位置在两侧的,耳房
1142,4,耳,ěr,,,助,〈文〉表示限止语气，相当于“而已”、“罢了”,想当然耳｜直好世俗之乐耳
1143,1,申,shēn,,,动,伸展,
1143,2,申,shēn,,,动,陈述；说明,三令五申｜申辩｜申述
1143,3,申,shēn,,,动,（使冤屈得到）表白；（使事理得到）申述,申冤｜申雪
1143,4,申,shēn,,,名,上海的别称,
1143,6,申,shēn,,,名,地支的第九位,
1144,1,摆,bǎi,,,动,排列；放置,把书摆整齐｜摆设
1144,2,摆,bǎi,,,动,列举出来,摆事实，讲道理
1144,3,摆,bǎi,,,动,某些地区指说；陈述,摆摆你的观点｜有啥不顺心的事，跟我摆一摆。
1144,4,摆,bǎi,,,动,故意显示,摆老资格｜摆架子
1144,6,摆,bǎi,,,动,来回摇动,摆摆手｜摇摇摆摆｜摆动
1144,7,摆,bǎi,,,名,钟表、仪器里控制摆动频率的机械装置,钟摆｜摆钟｜摆轮
1144,8,摆,bǎi,,,名,长袍、上衣、裙子等的最下面的部分,下摆｜摆纹（下摆的纹路）。
1144,9,摆,bǎi,,,名,傣语音译 ，傣族地区在宗教节日或庆祝丰收、物资交流等举行的集会；泛指群众集会,赶摆
1145,1,烦,fán,,,形,心情不畅快,心里烦得慌｜心烦意乱｜烦闷
1145,2,烦,fán,,,形,厌烦,这一套我早听烦了｜不耐烦｜腻烦
1145,3,烦,fán,,,动,使厌烦,你别再烦我了
1145,4,烦,fán,,,动,客套话，表示请托，有麻烦对方的意思,有一事相烦｜烦请
1145,5,烦,fán,,,形,多而杂乱,要言不烦
1146,1,盟,méng,,,动,古代指诸侯立誓缔约；现在指国家或政治集团之间联合起来,盟主｜盟约｜盟国
1146,2,盟,méng,,,动,发誓；宣誓,对天盟誓
1146,3,盟,méng,,,动,结拜,盟兄｜盟弟
1146,4,盟,méng,,,名,依据一定的信约结成的联合体或组织,同盟｜联盟｜加盟
1146,5,盟,méng,,,名,古代我国北方蒙古等民族几个部落集结为一个盟；现指内蒙古自治区中相当于地区一级的管理区域,
1147,1,幕,mù,,,名,起覆盖作用的大块的布、绸、毡子等；帐篷,帐幕｜布幕｜帷幕
1147,2,幕,mù,,,名,古代作战时将帅的帐篷；古代将帅或行政长官的府署,幕府｜幕僚｜幕宾
1147,3,幕,mù,,,名,悬挂着的大块绸、布等,幕布｜银幕
1147,4,幕,mù,,,,量戏剧中的一个段落,
1148,1,邮,yóu,,,动,经邮电部门递送,邮去一本书｜付邮
1148,2,邮,yóu,,,名,指邮政业务,邮局｜通邮｜邮票
1148,3,邮,yóu,,,名,指邮品,集邮｜邮市
1149,1,灾,zāi,,,名,灾害,水灾｜灾难
1149,2,灾,zāi,,,名,不幸的遭遇,招灾惹祸｜没病没灾
1150,1,姑,gū,,,名,〈文〉丈夫的母亲,翁姑（公婆）
1150,2,姑,gū,,,名,父亲的姐妹,二姑｜姑母
1150,3,姑,gū,,,名,丈夫的姐妹,大姑子｜小姑子
1150,4,姑,gū,,,名,（乡村里的）青年女子,村姑
1150,5,姑,gū,,,名,出家的女子或从事迷信职业的妇女,尼姑｜道姑｜三姑六婆
1150,6,姑,gū,,,副,〈文〉暂且,姑妄言之｜姑置勿论
1151,1,川,chuān,,,名,河；水道,名山大川｜河川
1151,2,川,chuān,,,名,指四川,川剧｜川菜
1151,3,川,chuān,,,名,平坦的田野,一马平川
1152,1,勇,yǒng,,,形,勇敢,勇往直前｜勇士｜英勇｜勇于认错
1152,2,勇,yǒng,,,名,清代指战时临时招募的士兵,散兵游勇｜乡勇
1153,1,偷,tōu,,,动,只顾眼前，得过且过,偷安｜苟且偷生
1153,2,偷,tōu,,,动,暗中拿走别人的财物,偷东西｜偷窃
1153,3,偷,tōu,,,名,偷东西的人,小偷｜惯偷
1153,4,偷,tōu,,,副,偷偷,偷着跑出来｜偷听｜偷袭
1153,5,偷,tōu,,,动,挤出（时间）,偷空（kòng）｜忙里偷闲
1154,1,驻,zhù,,,动,〈文〉停留,驻足聆听
1154,2,驻,zhù,,,动,（军队）停留在（某地）;（机构）设立在（某地）,二连驻在村西的大庙里｜驻华大使馆｜驻扎｜驻守
1155,1,赵,zhào,,,名,战国七雄之一，在今山西北部和中部，河北西部和南部,
1156,1,狂,kuáng,,,形,疯；精神失常,疯狂｜癫狂｜发狂｜狂人
1156,2,狂,kuáng,,,形,傲慢；狂妄,这个人也太狂了｜口出狂言｜轻狂
1156,3,狂,kuáng,,,副,毫无节制地；任意,狂喜｜狂笑｜狂饮
1156,4,狂,kuáng,,,形,超出通常程度的；猛烈,狂风暴雨｜狂飙｜狂澜｜狂浪｜狂奔
1157,1,抽,chōu,,,动,把夹在或缠在另一物中间的东西取出、拉出或拔出,抽签｜抽丝｜抽刀
1157,2,抽,chōu,,,动,从总体中取出一部分,抽调｜抽样
1157,3,抽,chōu,,,动,（某些植物体）开始长出,抽芽｜抽穗
1157,4,抽,chōu,,,动,吸,抽烟｜倒抽了一口气
1157,5,抽,chōu,,,动,收；收缩,这种棉布下水就抽｜抽搐｜抽筋儿
1157,6,抽,chōu,,,动,用条状物打,用鞭子抽｜抽陀螺
1157,7,抽,chōu,,,动,用球拍猛击（球）,把球抽过去｜抽杀
1158,1,冬,dōng,,,名,冬季,立冬｜越冬
1159,1,麦,mài,,,名,一年或二年生草本植物，种类很多，有小麦、大麦、黑麦、燕麦等。籽实用来磨面粉，也可以用来制糖或酿酒；茎秆可以编织器物或造纸,
1159,2,麦,mài,,,名,特指小麦,
1160,1,刀,dāo,,,名,古代兵器；泛指切、割、削、刺的刃口锋利的工具,拿着一把刀｜尖刀｜菜刀｜刀刃
1160,2,刀,dāo,,,名,形状像刀的东西,冰刀｜瓦刀
1160,3,刀,dāo,,,量,用于手工制造的纸张，1刀通常为100张,一刀毛边纸
1161,1,弱,ruò,,,形,力量小；实力差（跟“强”相对）,不甘示弱｜弱项
1161,2,弱,ruò,,,形,体质差；力气小,年老体弱｜衰弱
1161,3,弱,ruò,,,形,年纪小,老弱病残｜幼弱
1161,4,弱,ruò,,,形,性格软弱,怯弱｜脆弱
1161,5,弱,ruò,,,形,用在分数或小数后面，表示比这个数略少一些,0.55弱
1162,1,莱,lái,,,名,藜,
1162,2,莱,lái,,,名,丛生的野草,草莱
1162,3,莱,lái,,,名,郊外休耕的田地；荒地,田莱
1163,1,吨,dūn,,,量,质量法定计量单位，1吨等于1000千克，合2000市斤；英制1吨（长吨）等于1016.05千克，合2240磅；美制1吨（短吨）等于907.18千克，合2000磅,
1163,2,吨,dūn,,,量,指登记吨，计算船只容积的单位，1吨等于2.83立方米，合100立方英尺,
1164,1,绩,jì,,,动,把麻或其他纤维搓捻成线,绩麻｜纺绩
1164,2,绩,jì,,,名,功业；成果,丰功伟绩｜业绩｜成绩｜战绩
1165,1,窗,chuāng,,,名,窗户,窗明几净｜纱窗｜橱窗
1166,1,折,shé,,,动,断,椅子腿儿折了｜胳膊被撞折了
1166,2,折,shé,,,动,亏损；损失,做买卖折了本｜折秤｜折耗
1166,3,折,zhé,,,动,断；使断,骨折｜攀折
1166,4,折,zhé,,,动,死，多指早死,夭折
1166,5,折,zhé,,,动,挫败,挫折｜百折不挠
1166,6,折,zhé,,,动,减损,损兵折将｜折寿
1166,7,折,zhé,,,动,打折扣，按原价减去若干成,不折不扣｜七折八扣
1166,8,折,zhé,,,量,用于商品的折扣率，减到原价的几成叫几折,打对折｜六折
1166,9,折,zhé,,,形,弯；曲,曲折｜周折
1166,10,折,zhé,,,动,心服,心折｜折服
1166,11,折,zhé,,,动,返回；改变方向,走到半路，又折回来｜折射
1166,12,折,zhé,,,名,汉字的笔画，形状是“𠃍”、“乚”、“”等,
1166,13,折,zhé,,,动,折叠,折扇｜折尺｜折椅
1166,14,折,zhé,,,名,折子,奏折｜存折
1166,15,折,zhé,,,量,元杂剧剧本中的一个段落，大致相当于现代戏曲的一场或一幕,
1166,16,折,zhé,,,动,抵换,将功折罪
1166,17,折,zhé,,,动,按一定的比价或单位换算,折价｜折算
1166,19,折,zhē,,,动,翻转,把箱子折了个底儿朝天｜折跟头｜折腾
1166,20,折,zhē,,,动,倾倒（dào）,把剩菜都折到盆里｜拿两个碗把热水折一折就凉了。
1167,1,贴,tiē,,,动,把片状的东西粘（zhān）在别的东西上,把光荣榜贴在墙上｜贴春联｜剪贴｜张贴
1167,2,贴,tiē,,,动,紧紧靠近,把脸贴在妈妈怀里｜贴近｜贴心
1167,3,贴,tiē,,,动,贴补,每月贴他几个钱｜倒贴
1167,4,贴,tiē,,,名,贴补的钱,房贴｜煤贴
1167,5,贴,tiē,,,量,用于膏药等,买一贴膏药贴在腰上。
1168,1,沿,yán,,,动,〈文〉顺流而下,
1168,2,沿,yán,,,动,按照老样子继续下去,沿用｜沿袭｜相沿至今｜沿革
1168,3,沿,yán,,,介,表示顺着（一定的路线）,沿河边走｜沿路是参天白杨
1168,4,沿,yán,,,名,边缘,炕沿｜前沿阵地
1168,5,沿,yán,,,动,镶边,沿鞋口｜大红的衣服，沿一道蓝边。
1169,1,迫,pǎi,,,名,一种从炮口装弹，以曲射为主的小型近射程火炮,
1169,2,迫,pò,,,动,接近；逼近,迫在眉睫｜迫近
1169,3,迫,pò,,,动,压制；压服,被迫投降｜迫不得已｜压迫
1169,4,迫,pò,,,形,急切；急促,迫不及待｜从容不迫｜迫切
1170,1,挑,tiǎo,,,动,用带尖的或细长的东西接触物体先向下再向上拨,把面条挑出来｜挑开脓包｜挑灯芯
1170,2,挑,tiǎo,,,动,挑拨；挑逗,挑衅｜挑动
1170,3,挑,tiǎo,,,动,扬起,眉毛一挑｜挑起大拇指
1170,4,挑,tiǎo,,,名,汉字的笔画，形状是“㇀”,
1170,5,挑,tiǎo,,,动,用细长东西的一头把物体支起或举起,挑灯｜挑帘子
1170,6,挑,tiǎo,,,动,挑花①,在手绢上挑出图案。
1170,7,挑,tiāo,,,动,扁担等两头挂上东西后用肩膀在中间担起,挑土｜挑担子
1170,8,挑,tiāo,,,名,挑子①,挑挑儿卖菜的
