rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
75039,1,牝牡,pìnmǔ,,,名,雌性和雄性,
75041,1,宠惯,chǒngguàn,,,动,宠爱娇惯,对独生子女不宜宠惯。
75042,1,填房,tiánfáng,,,名,旧指前妻死后续娶的妻子,
75042,2,填房,tiánfáng,,,动,旧指女子嫁给死了妻子的男人,
75043,1,大疮,dàchuāng,,,名,梅毒、软性下疳等性病在体表形成的溃疡的俗称,
75044,1,刀山火海,dāoshān-huǒhǎi,,,,比喻十分凶险和艰难的境地,
75046,1,修眉,xiūméi,,,动,修整眉毛,
75046,2,修眉,xiūméi,,,名,长长的眉毛,凤眼修眉
75049,1,回驳,huíbó,,,动,否定或驳斥对方的意见或观点；驳回,经理回驳了他的辩解｜有力地回驳
75050,1,踢腾,tīteng,,,动,踢蹬,
75051,1,徒长,túzhǎng,,,动,白白地长,本领未增，年龄徒长。
75051,2,徒长,túzhǎng,,,动,疯长,防止秧苗徒长
75054,1,畴昔,chóuxī,,,名,往日；从前,追忆畴昔，不觉凄怆。
75055,1,辩诬,biànwū,,,动,对诬陷或错误的指责进行辩解,
75056,1,钩针,gōuzhēn,,,名,手工编织花边等用的带钩的针,
75058,1,环食,huánshí,,,名,日环食,
75060,1,电料,diànliào,,,名,各种电气器材的统称,
75062,1,白痢,báilì,,,名,痢疾的一种。特点是大便中不带血但有黏液或脓,
75063,1,豆青,dòuqīng,,,形,豆绿,
75066,1,白磷,báilín,,,名,磷的同素异形体，白色或淡黄色晶体，毒性强烈，在空气中能自燃。可用来制作普通火柴和烟幕弹、燃烧弹等,
75069,1,此据,cǐjù,,,动,以此为凭据（用在字据正文的末尾）,
75070,1,阻绝,zǔjué,,,动,受阻断不能通行,道路阻绝，音讯不通。
75071,1,液冷,yèlěng,,,动,用液体（水、油等）进行冷却（多用于高速运转而生热的机件或切削器材等）,液冷装置
75073,1,解悟,jiěwù,,,动,理解领悟,哲理深奥，难以解悟。
75075,1,票夹,piàojiā,,,名,用来存放票证的夹子,
75076,1,藕色,ǒusè,,,名,藕灰的颜色,
75077,1,斧正,fǔzhèng,,,动,敬词，用于请他人指正、修改诗文,敬请斧正
75081,1,辅食,fǔshí,,,名,辅助性的食物,给婴幼儿增加辅食要适时、适量。
75088,1,俳优,páiyōu,,,名,古代指演滑稽戏的艺人,
75089,1,公比,gōngbǐ,,,名,（等比级数）几何级数里每相邻两个数之间的比,
75090,1,导标,dǎobiāo,,,名,引导船舶通过狭窄水道的一种航标。由两座前后竖立、高低不同的标志组成。用前后标志所连直线的延伸线指示航行方向,
75091,1,标函,biāohán,,,名,有关投标意向、规格、金额等内容的函件,
75092,1,串话,chuànhuà,,,动,一条通信线路上的信号泄漏到其他线路上，对正常信号造成干扰,
75097,1,喜丧,xǐsāng,,,名,为正常死亡的高寿老人所举办的丧事,
75098,1,篙子,gāozi,,,名,某些地区指篙,
75099,1,穷忙,qióngmáng,,,动,为谋生而奔走劳碌,为养家糊口，终日穷忙。
75099,2,穷忙,qióngmáng,,,动,事情多而杂，不停地忙碌,整天穷忙，连理发都顾不上。
75100,1,操典,cāodiǎn,,,名,规定军事操练原则和要领的书,
75102,1,背债,bēizhài,,,动,欠债,扭亏为盈，不背债了。
75104,1,梆硬,bāngyìng,,,形,形容十分坚硬,
75105,1,壁虱,bìshī,,,名,蜱（pí）,
75112,1,相逆,xiāngnì,,,动,相反①②,
75116,1,朴硝,pòxiāo,,,名,将天然芒硝用热水溶解、过滤、放冷而析出的结晶。可以做药材，也可用来鞣制皮革。,（也说皮硝。）
75118,1,笔洗,bǐxǐ,,,名,洗涮毛笔的器皿。多用陶瓷制成,
75119,1,硬话,yìnghuà,,,名,措辞强硬的话,用硬话顶他
75122,1,白鳝,báishàn,,,名,鳗鲡,
75123,1,从俭,cóngjiǎn,,,动,依照俭省的原则,居家从俭
75126,1,稀有元素,xīyǒu yuánsù,,,,自然界含量极少、分布分散的元素。除稀有气体和硒、碲等元素外，皆为金属元素,
75128,1,瑕瑜互见,xiáyú-hùjiàn,,,,玉的斑点和光泽同时显现出来；比喻优点缺点同时并存,
75129,1,塔塔尔族,tǎtǎ'ěrzú,,,名,我国少数民族之一。主要分布在新疆,
75130,1,里急后重,lǐjí-hòuzhòng,,,,中医指直肠刺激症状。“里急”指腹痛急欲排出粪便，却排泄不出或不畅；“后重”指肛管有沉重下坠的感觉,
75132,1,传呼电话,chuánhū diànhuà,,,,有人负责传呼的公用电话,
75134,1,点头之交,diǎntóuzhījiāo,,,,点点头的交情。形容交情并不深,
75135,1,唇红齿白,chúnhóng-chǐbái,,,,形容容貌俊美,眉清目秀，唇红齿白。
75136,1,网络警察,wǎngluò jǐngchá,,,,国际互联网安全监察专业警察，是我国的一个新设警种。其职责是打击国际互联网犯罪活动、维护网络秩序、防止病毒侵害、确保电子计算机系统安全等；也指这个警种的成员。简称网警,
75139,1,车轱辘话,chēgūluhuà,,,,指翻来覆去说的唠叨话,发言要简明扼要，不要说车轱辘话。
75142,1,尸位素餐,shīwèi-sùcān,,,,空占着职位，白吃饭不做事,
75143,1,徐娘半老,xúniáng-bànlǎo,,,,《南史·梁元帝徐妃传》里说，梁元帝有一个姓徐的妃子，虽然年纪已经不轻了，但仍然很多情。后用“徐娘半老”泛指仍存风韵的中年妇女（多含轻薄意）,
75149,1,含英咀华,hányīng-jǔhuá,,,,比喻细细体味诗文中的精华（英、华：指精华。咀：含在嘴里细嚼品味）,
75150,1,感叹词,gǎntàncí,,,名,叹词,
75152,1,隐蔽所,yǐnbìsuǒ,,,名,供部队隐蔽的场所,
75153,1,顿足捶胸,dùnzú-chuíxiōng,,,,捶胸顿足,
75154,1,五更天,wǔgēngtiān,,,名,五更的时候（凌晨3时—5时）,
75155,1,指甲花,zhǐjiahuā,,,名,凤仙花的俗称,
75161,1,抽象劳动,chōuxiàngláodòng,,,,经济学上指凝结在商品中的、撇开劳动的具体形式的无差别的一般劳动，即劳动者的脑力和体力的消耗。它形成商品的价值（跟“具体劳动”相区别）,
75162,1,找窍门,zhǎoqiàomén,,,,寻求巧妙的方法,
75164,1,陪审制,péishěnzhì,,,名,非职业审判人员与职业审判人员一起审判案件的制度。在我国，人民法院审判第一审案件时，有的由审判员和陪审员共同组成合议庭进行,
75166,1,脱脂棉,tuōzhīmián,,,名,去除了脂肪成分的棉花。脱脂棉更易吸收液体，可做卫生用品等,
75168,1,夜光表,yèguāngbiǎo,,,名,指针和表盘上表示时间的数字或符号涂有发光物质的表，在黑暗中能看清时刻,
75170,1,吹吹拍拍,chuīchuī-pāipāi,,,动,又吹捧又拍马屁。形容无原则地吹捧、奉承,不要吹吹拍拍
75172,1,从谏如流,cóngjiàn-rúliú,,,,古代用于称颂帝王能听从臣下的谏言。现指乐于接受下级的规劝，像水往低处流一样自然顺畅,
75173,1,错待,cuòdài,,,动,亏待；以错误的方式对待,错待了你，请原谅。
75174,1,究诘,jiūjié,,,动,追查质问,严词究诘｜究诘真相
75175,1,鸭苗,yāmiáo,,,名,刚孵出的小鸭,
75179,1,气眼,qìyǎn,,,名,气孔③④,
75180,1,肩窝,jiānwō,,,名,肩膀前侧凹下的部分,
75183,1,赎当,shúdàng,,,动,把抵押在当铺里的东西用钱赎回来,
75184,1,嬉耍,xīshuǎ,,,动,嬉戏玩耍,孩子们在草坪上嬉耍。
75185,1,土邦,tǔbāng,,,名,南亚及东南亚某些地区在殖民统治时期被保留的土著王公领地。该地区的国家独立后，土邦陆续废除,
75186,1,凶讯,xiōngxùn,,,名,不幸的消息（多指死人或大灾难）,闻此凶讯，人们悲痛万分。
75188,1,丛葬,cóngzàng,,,动,许多尸体合葬在一处,被害的同胞丛葬于此。
75188,2,丛葬,cóngzàng,,,名,乱葬的坟场,村西是一片长满野草的丛葬。
75190,1,汉姓,hànxìng,,,名,汉族人的姓,
75190,2,汉姓,hànxìng,,,名,特指汉族以外的人使用的汉族人的姓,这个外国留学生还有一个汉姓欧阳。
75196,1,水牢,shuǐláo,,,名,旧时把被关押的人浸泡在水中的牢房,
75200,1,轮唱,lúnchàng,,,动,演唱者分成两个或更多的组，按一定时距先后错综演唱同一首歌曲,
75200,2,轮唱,lúnchàng,,,名,指这种演唱形式,
75202,1,铁纱,tiěshā,,,名,用细铁丝编成的网状物，多用来做纱窗、纱门,
75203,1,偷嘴,tōuzuǐ,,,动,偷吃东西,不要让孩子养成偷嘴的习惯。
75205,1,膏血,gāoxuè,,,名,（人的）脂肪和血液；借指辛勤劳动创造的财富,
75206,1,倒烟,dàoyān,,,动,烟不能顺烟筒排出，反而从炉灶口冒出来,
75210,1,花糕,huāgāo,,,名,一种传统糕点。用油、糖和面，叠成上小下大的多层圆饼（也有仅两层的），层与层之间铺上果料儿，经烘烤或蒸制而成。,
75211,1,幛子,zhàngzi,,,名,用作庆贺或吊唁礼物的整幅绸布，上面多附有题词,
75212,1,雄杰,xióngjié,,,形,才智杰出,雄杰之才
75212,2,雄杰,xióngjié,,,名,才智杰出的人,洒泪祭雄杰
75213,1,骶骨,dǐgǔ,,,名,脊柱的组成部分。由五块骶椎合成，呈倒三角形。上部与第五腰椎体相连，下部接尾骨,
75214,1,歧出,qíchū,,,动,旁出,歧出的一条小道伸向山里。
75214,2,歧出,qíchū,,,形,同一本书或同一篇文章内的用词（多指术语）前后不一致,术语歧出是学术论文的大忌。
75216,1,颓风,tuífēng,,,名,萎靡败坏的风气,扫除颓风
75219,1,繁乱,fánluàn,,,形,（事务）繁杂混乱,头绪繁乱
75221,1,底漆,dǐqī,,,名,油漆器物时刷的第一道漆,
75222,1,倒赔,dàopéi,,,动,不但没赚着，反而赔了本儿,这批货没赚着钱，还倒赔几百元。
75224,1,预考,yùkǎo,,,动,正式考试前举行的考试，具有演练作用或预选作用,
75230,1,腾升,téngshēng,,,动,快速上升,烈焰腾升｜股价腾升
75231,1,劝化,quànhuà,,,动,佛教指用宣传教义的方式使人感悟而向善；泛指劝导、劝勉,劝化人们行善积德。
75231,2,劝化,quànhuà,,,动,募化,
75232,1,夹批,jiāpī,,,名,夹在正文中间的批语,
75233,1,劝驾,quànjià,,,动,劝人就任职务或去做某件事情（含尊重的意味）,他一再推辞不干，还得请您去劝驾。
75237,1,喻义,yùyì,,,名,比喻义,
75238,1,析疑,xīyí,,,动,对疑惑进行解释分析,析疑问难
75239,1,提兜,tídōu,,,名,有提梁的兜儿,
75240,1,辩题,biàntí,,,名,辩论的话题或主要内容,
75243,1,提挈,tíqiè,,,动,〈文〉统率；带领,提挈全军
75243,2,提挈,tíqiè,,,动,帮助；扶持；提拔,互相提挈｜承蒙前辈提挈
75244,1,缺刻,quēkè,,,名,树叶等边沿凹进去的地方,
75245,1,缺食,quēshí,,,动,缺少食物,大型食肉动物严重缺食。
75249,1,液力,yèlì,,,名,用液体来变换或传递的能量,液力传动
75250,1,饬令,chìlìng,,,动,命令（多用于公文）,饬令遵行
75250,2,饬令,chìlìng,,,名,下达命令的公文,一道饬令
75251,1,磨烦,mòfan,,,动,纠缠不休（多指向人要求什么）,这孩子老磨烦着买吃的。
75251,2,磨烦,mòfan,,,动,动作迟缓，拖延时间,大家越着急，他越磨烦。
75252,1,票汇,piàohuì,,,动,一种汇兑方式。某地银行或邮局受汇款方委托，签发汇票，由汇款方寄交收款方，收款方凭票向当地指定付款行或局领取款项,
75253,1,元夜,yuányè,,,名,元宵①,
75254,1,钡餐,bèicān,,,名,检查食管、肠胃疾病的一种方法。让病人服下用水稀释的硫酸钡后，用X射线透视或拍片，检查有无病变,
75255,1,乡友,xiāngyǒu,,,名,同乡；乡亲,
75256,1,喜联,xǐlián,,,名,结婚时张贴的对联,
75257,1,淫窝,yínwō,,,名,从事色情活动的场所,
75258,1,砸牌子,zápáizi,,,,把招牌砸了；比喻损害品牌的声誉,保证产品质量，砸牌子的事绝不能干。
75261,1,唯命是听,wéimìngshìtīng,,,,唯命是从,
75264,1,笼中鸟,lóngzhōngniǎo,,,名,关在笼子里的鸟。比喻受束缚处于不自由境地的人,
75265,1,驱逐机,qūzhújī,,,名,歼击机的旧称,
75271,1,马褡子,mǎdāzi,,,名,披在马背上的大型褡裢,
75276,1,摇唇鼓舌,yáochún-gǔshé,,,,指大发歪论，蛊惑人心，或四处煽动，拨弄是非；也指卖弄口才,
75278,1,坚苦卓绝,jiānkǔ-zhuójué,,,,坚忍刻苦的精神达到极点,
75281,1,遮阳篷,zhēyángpéng,,,名,用苇席或帆布等制成的可以遮挡阳光的设施,
75285,1,原薪,yuánxīn,,,名,原来的薪金等级,恢复原薪
75298,1,见景生情,jiànjǐng-shēngqíng,,,,触景生情,
75301,1,佶屈聱牙,jíqū-áoyá,,,,形容文句读起来不顺口,
75302,1,监犯,jiānfàn,,,名,监狱中的罪犯,
75306,1,至盼,zhìpàn,,,动,极其急切地盼望,至盼灾区人民早日克服困难，战胜灾害。
75308,1,虚应故事,xūyìng-gùshì,,,,按照成例应付了事（故事：旧例，即已有的惯例、规定）,
75310,1,晕头晕脑,yūntóu-yūnnǎo,,,,形容头脑昏乱，不清醒,今天晕头晕脑的，上课一点儿也没听进去。
75311,1,吵人,chǎorén,,,形,嘈杂声使人心烦,夜晚搞装修，实在太吵人了!
75312,1,磨砂玻璃,móshā bōli,,,,毛玻璃,
75313,1,北方方言,běifāng fāngyán,,,,汉语七大方言之一。主要分布在长江以北以及云南、贵州、四川、重庆、湖北大部、广西北部、湖南西北部，使用人口占汉族人口的70%以上。是我国国家通用语——普通话的基础方言,
75318,1,现丑,xiànchǒu,,,动,出丑,
75320,1,篾条,miètiáo,,,名,条状的篾,
75321,1,瞠乎其后,chēnghūqíhòu,,,,《庄子·田子方》：“夫子奔逸绝尘，而回（颜回）瞠若乎后矣。”意思是前面的人跑得很快，后面的人干瞪着眼赶不上。后用“瞠乎其后”形容差距太大，难以赶上,
75322,1,根芽,gēnyá,,,名,植物的根上生长出来的幼芽，经过移植、培育可以成为独立植物体,
75324,1,烂账,lànzhàng,,,名,头绪混乱、无法理清的账目,
75324,2,烂账,lànzhàng,,,名,指拖欠很久、难以收回的账,
75325,1,群口相声,qúnkǒu xiàngsheng,,,,三个或三个以上的演员表演的相声,
75326,1,语段,yǔduàn,,,名,由前后连贯共同表达一个中心意思的若干个句子组成的语言片段,
75327,1,床笫,chuángzǐ,,,名,床铺；多借指闺房或夫妇之间的性生活,辗转床笫｜床笫之欢
75329,1,禁例,jìnlì,,,名,禁止某些言行的条例,
75330,1,面诉,miànsù,,,动,当面倾诉,
75332,1,单干户,dāngànhù,,,名,农业合作化时期指没有参加互助组和合作社的个体农户；现在也用来指不跟他人合作，自己单独从事某种经营活动的人,运输单干户
75334,1,五十步笑百步,wǔshí bù xiào bǎi bù,,,,《孟子·梁惠王上》记载：孟子问梁惠王：“弃甲曳兵而走，或百步而后止，或五十步而后止。以五十步笑百步，则何如?”意思是同样都是逃兵，不能因为逃的路程短就可以讥讽逃的路程长的人。后用“五十步笑百步”比喻具有同样缺点或错误的人，程度轻一些的却讥笑程度重的,
75335,1,笔底下,bǐdǐxia,,,名,指写作能力,张秘书笔底下有两下子。
75336,1,谋虑,móulǜ,,,动,策划考虑,谋虑周密
75338,1,无源之水，无本之木,wúyuánzhīshuǐ，wúběnzhīmù,,,,没有源头的水，没有根的树。比喻没有基础、没有根据的事物,
75341,1,僻巷,pìxiàng,,,名,偏僻的小巷,蓬门僻巷
75343,1,崔巍,cuīwēi,,,形,（山、建筑物等）高大雄伟,山势崔巍｜古长城崔巍壮丽
75344,1,威赫,wēihè,,,形,庄严显赫；威风显赫,雄浑威赫｜威赫不可一世
75347,1,病车,bìngchē,,,名,有故障的车辆,
75348,1,秀俊,xiùjùn,,,形,俊秀,
75353,1,免修,miǎnxiū,,,动,经批准可以不学习某一课程,
75358,1,窗格子,chuānggézi,,,名,窗户上用木条等制成的格子。过去在上面糊纸或纱，现多镶玻璃,
75359,1,定向培育,dìngxiàng péiyù,,,,根据生物生长规律，创造适当的培育条件，使动物、植物或微生物等的遗传性向适应人类需要的方向发展,
75364,1,环幕电影,huánmù diànyǐng,,,,使观众在360°水平视角内观看全部景物的新型电影。由于置身于巨大画幅的包围中，再加上多路立体声效果的配合，使观众有身临其境的感觉,
75366,1,附庸国,fùyōngguó,,,名,附庸①,
75369,1,接枝,jiēzhī,,,动,在植物枝条上嫁接,果树接枝
75373,1,木莲,mùlián,,,名,薜荔,
75375,1,细故,xìgù,,,名,细小而不易引人注意的原因或条件,问其细故｜查明细故
75375,2,细故,xìgù,,,名,〈文〉无关紧要的小事,细故末节
75376,1,兵连祸结,bīnglián-huòjié,,,,指战争和灾祸接连不断,
75378,1,丢份儿,diūfènr,,,动,失掉身份或面子,
75379,1,五方杂处,wǔfāng-záchǔ,,,,来自东、西、南、北、中各地的人混杂居住在一个地方。形容某地居民情况复杂,
75383,1,纠谬,jiūmiù,,,动,纠错,纠谬补漏
75386,1,安邦定国,ānbāng-dìngguó,,,,使国家安定稳固,
75387,1,牛肝菌,niúgānjùn,,,名,高等菌类，菌盖黄褐色，似牛肝。盛产于云南、四川等地，多数可食用,
75390,1,哈喇子,hālázi,,,名,流到嘴边的口水,
75395,1,递变,dìbiàn,,,动,依次变化；演变,春夏秋冬，四季递变。
75401,1,石花菜,shíhuācài,,,名,海藻，藻体深棕红色，羽状分枝。是提制琼胶的主要原料，也可以食用,
75402,1,十滴水,shídīshuǐ,,,名,中成药，由樟脑、薄荷、桂皮、小茴香等制成。用于治疗头晕、呕吐、腹痛等中暑病症,
75403,1,冬防,dōngfáng,,,动,利用冬天的季节特点，提前做好对其他季节灾害的预防,夏汛冬防，搞好水利建设。
75403,2,冬防,dōngfáng,,,动,预防因冬天的季节特点而引发的灾害,加强冬防，保证牲畜安全越冬。
75406,1,能者多劳,néngzhě-duōláo,,,,能干的人多操劳一些（有劝勉、赞誉的意味）,
75411,1,工字钢,gōngzìgāng,,,名,横断面呈“工”字形的钢材，广泛用于建筑、铁路、桥梁等工程,
75414,1,宝塔形,bǎotǎxíng,,,名,上小下大的尖锥形状,堆成宝塔形｜宝塔形结构
75415,1,穷极无聊,qióngjí-wúliáo,,,,本指极其困窘，无所依托；现多指精神空虚到了极点,
75417,1,曳光弹,yèguāngdàn,,,名,弹头尾部装有能发光的化学药剂的炮弹或枪弹。发射后能发出红、黄等色光，用来指示目标、施放信号等,
75418,1,雷声大，雨点小,"léishēngdà,yǔdiǎnxiǎo",,,,比喻声势很大，实际行动却很少,
75420,1,神道碑,shéndàobēi,,,名,立在墓道前记载死者生平事迹的石碑；也指神道碑上的碑文,
75421,1,万用表,wànyòngbiǎo,,,名,测量电路或元件的电阻、电流、电压等的多量程仪表,
75425,1,产褥热,chǎnrùrè,,,名,产妇在产褥期的烧热现象。由生殖器官被细菌感染引起。症状有高烧、腹痛、脓性白带等。俗称月子病,
75427,1,走热,zǒurè,,,动,出现流行或畅销趋势,几部老片子再度走热京城｜数码相机持续走热。
75428,1,开洋荤,kāiyánghūn,,,,第一次吃外国的食品；比喻初次接触外来事物或享用新奇东西,
75432,1,红铃虫,hónglíngchóng,,,名,昆虫，幼虫淡红色，危害棉花、木棉、锦葵等植物。可喷药或放寄生蜂防治,
75433,1,漏窗,lòuchuāng,,,名,园林建筑中饰有各种镂空图案、不糊纸也不安玻璃的窗户，用以装饰墙面和点缀景色,
75436,1,救应,jiùyìng,,,动,救助接应,派直升机前去救应｜阻击敌方救应部队。
75438,1,课间餐,kèjiāncān,,,名,中小学学生和幼儿园孩子在上课间歇时间吃的一顿点心。多由学校统一供应,
75441,1,清挖,qīngwā,,,动,挖掘清除（淤积的泥沙等）,清挖河道
75442,1,野雉,yězhì,,,名,雉1,
75442,2,野雉,yězhì,,,名,旧指妓女,
75443,1,阉人,yānrén,,,名,被阉割后的男人；特指宦官,
75445,1,淆乱,xiáoluàn,,,形,混乱；杂乱,是非淆乱｜天下淆乱
75445,2,淆乱,xiáoluàn,,,动,扰乱,淆乱视听
75446,1,吊线,diàoxiàn,,,动,木工、瓦工干活儿时，在绳线下端吊重物而形成垂线，以求得垂直线或垂直面。,
75447,1,收揽,shōulǎn,,,动,招纳，笼络,收揽人才｜收揽人心
75447,2,收揽,shōulǎn,,,动,承揽,上门收揽业务
75449,1,拒毒,jùdú,,,动,拒绝、抵制毒品,增强拒毒意识
75450,1,喷灯,pēndēng,,,名,以煤油、酒精等为燃料，用于烧灼和焊接的喷火器具,
75452,1,查勤,cháqín,,,动,检查值勤或出勤的情况,
75453,1,歹念,dǎiniàn,,,名,邪恶的念头；歹意,
75454,1,毛桃,máotáo,,,名,野生的桃树。果实也叫毛桃,
75454,2,毛桃,máotáo,,,名,桃的未成熟的果实,
75455,1,狎昵,xiánì,,,形,过分亲近，态度不庄重,
75456,1,毛猴儿,máohóur,,,名,猴的俗称,
75457,1,捆子,kǔnzi,,,名,成捆的东西,秫秸捆子
75457,2,捆子,kǔnzi,,,,量用于成捆的东西,一捆子干草
75459,1,拿办,nábàn,,,动,逮捕法办,对为非作歹的人，必须拿办。
75462,1,宝刹,bǎochà,,,名,佛寺的塔；借指佛寺,宝刹巍峨矗立｜名山宝刹
75462,2,宝刹,bǎochà,,,名,敬词，称僧尼所在的寺院,
75465,1,满师,mǎnshī,,,动,出师①,
75467,1,更次,gēngcì,,,名,夜间计时单位，一更的时间，大约两个小时,
75468,1,脉金,màijīn,,,名,中医指患者付给医生的酬金,
75470,1,打圈子,dǎquānzi,,,,兜圈子,
75471,1,春分点,chūnfēndiǎn,,,名,公历每年3月21日前后，太阳沿黄道自南向北移动时，通过黄道与赤道平面相交的那一点,
75473,1,骨感,gǔgǎn,,,名,体形瘦削者给人的瘦骨嶙峋的感觉,
75474,1,陡变,dǒubiàn,,,动,突然发生变化,病情陡变
75477,1,诛戮,zhūlù,,,动,杀害,惨遭诛戮
75478,1,耳饰,ěrshì,,,名,戴在耳垂上的装饰物。如耳坠、耳环等,
75479,1,名震中外,míngzhèn-zhōngwài,,,,名声在国内外都有极大影响,
75480,1,牙垢,yágòu,,,名,牙齿表面积留的黄色或黑褐色的污垢，硬化后即成牙石,
75482,1,抗热,kàngrè,,,动,抵抗高温伤害,这种构件能抗热
75484,1,及笄,jíjī,,,动,古代指女子年满15岁。古代女子15岁时把头发绾起来，插上簪子，表示已经长大成人（笄：古人束发的簪子）,
75485,1,激切,jīqiè,,,形,（言辞）激烈而直率,
75486,1,宽赦,kuānshè,,,动,宽大赦免，不予追究,不可宽赦恶人
75487,1,鲜啤,xiānpí,,,名,生啤酒,
75488,1,挽具,wǎnjù,,,名,套在牲口身上以便驾驭的用具,
75492,1,缩略语,suōlüèyǔ,,,名,复杂名称的简化形式,
75493,1,不对味儿,bùduìwèir,,,,味道不正；比喻言语等异常或不符合某人的心意、习惯,话这样说，让人感到不对味儿。
75495,1,发腻,fānì,,,动,感到油腻,这汤油太多了，喝着发腻。
75495,2,发腻,fānì,,,动,对某事产生厌烦,天天摆弄这玩意儿，摆弄得我都发腻了。
75496,1,正座,zhèngzuò,,,名,旧时指坐北朝南的座位,
75496,2,正座,zhèngzuò,,,名,剧场、影院等对着舞台或银幕的正中的座位,
75496,3,正座,zhèngzuò,,,名,汽车等交通工具上的正式座位,这种中型客车有22个正座。
75498,1,担受,dānshòu,,,动,承受,担受风险
75499,1,湖色,húsè,,,名,淡绿色,
75500,1,拿得准,nádezhǔn,,,动,（对问题或事情）能作出准确的判断或拿出稳妥的处理办法,看得清，才拿得准｜拿得准了再出手
75505,1,敛容,liǎnróng,,,动,收起笑容，现出庄严的脸色,敛容直言
75506,1,妖婆,yāopó,,,名,对邪恶女人的憎称,老妖婆
75507,1,翠蓝,cuìlán,,,形,形容颜色青蓝而鲜艳,翠蓝的天空｜翠蓝的孔雀毛
75513,1,春困,chūnkùn,,,名,在春天出现的精神倦怠现象,
75516,1,碰一鼻子灰,pèng yī bízi huī,,,,比喻被拒绝或受到训斥而很尴尬,这种事不问为好，免得碰一鼻子灰。
75518,1,虚有其表,xūyǒu-qíbiǎo,,,,空有好看的外表，没有实际内容或实际并非如此,
75519,1,散板,sǎnbǎn,,,名,戏曲唱腔的板式，唱腔不受固定节拍限制，不用鼓板击节，节奏速度自由，宜于表现激烈或悲痛的感情,
75522,1,赓续,gēngxù,,,动,继续,赓续祖业
75523,1,曝露,pùlù,,,动,露在外面,丑态曝露无遗
75526,1,律吕,lǜlǚ,,,名,古代校正乐器音高的管状器具，由12根管径相同的竹管制成，以管的长短确定不同音高。从低音管算起，排列单数的6根管叫“律”，双数的6根管叫“吕”，合称律吕。后用来泛指乐律,
75527,1,糨子,jiàngzi,,,名,糨糊,
75529,1,信望,xìnwàng,,,名,信誉和声望,
75530,1,巳时,sìshí,,,名,我国传统计时法指上午9—11点的时间,
75532,1,月白风清,yuèbái-fēngqīng,,,,月光皎洁，微风宜人。形容恬静美好的夜景,
75533,1,喧笑,xuānxiào,,,动,（众人）大声说笑,
75534,1,骚体,sāotǐ,,,名,以屈原《离骚》为代表的诗歌体裁；也指模仿《离骚》形式写成的诗歌,
75536,1,米粉肉,mǐfěnròu,,,名,肉片儿加米粉、作料等蒸熟而成的菜肴。（也说粉蒸肉。）,
75537,1,纱笼,shālóng,,,名,东南亚一带人用来围裹腰腿的下装。样子像长裙，男女老少都穿,
75538,1,皇庄,huángzhuāng,,,名,明清时期直接由宫廷管辖的田庄,
75540,1,打扇,dǎshàn,,,动,（给人）扇（shān）扇子,
