rank,origin_sn,new_sn
35768,1,1
35768,2,2
35768,3,3
35778,1,1
35778,2,2
35789,1,1
35789,2,2
35833,1,1
35833,2,2
35835,1,2
35835,2,1
35838,1,1
35838,2,2
35839,2,1
35839,1,2
35840,1,1
35840,2,2
35840,1,1
35840,2,2
35841,1,1
35841,2,2
35841,3,3
35866,1,2
35866,2,1
35869,1,1
35869,2,2
35877,1,2
35877,2,1
35902,2,1
35902,1,2
35903,1,2
35903,2,1
35907,1,1
35907,2,2
35911,1,1
35911,2,2
35936,1,1
35936,2,2
35945,1,1
35945,2,2
35950,1,2
35950,2,1
35974,1,2
35974,2,1
35976,1,1
35976,2,2
35985,1,1
35985,2,2
35993,1,1
35993,2,2
35993,1,1
35993,2,2
36001,1,2
36001,2,1
36003,1,2
36003,2,1
36004,1,2
36004,2,1
36007,1,1
36007,2,2
36007,3,3
36038,2,1
36038,1,2
36041,1,2
36041,2,1
36064,1,2
36064,2,1
36073,1,1
36073,2,2
36100,2,1
36100,1,2
36104,1,2
36104,2,1
36122,1,1
36122,2,2
36122,3,4
36122,4,3
36126,2,1
36126,1,2
36127,1,1
36127,2,2
36128,1,1
36128,2,2
36135,1,2
36135,2,1
36135,3,3
36137,1,1
36137,2,2
36144,1,2
36144,2,1
36148,1,1
36148,2,2
36162,1,3
36162,2,2
36162,3,1
36164,1,2
36164,2,1
36185,1,1
36185,2,2
36190,1,1
36190,2,2
36190,3,3
36195,1,2
36195,2,1
36230,1,1
36230,2,2
36236,1,1
36236,2,2
36240,1,1
36240,2,2
36242,1,2
36242,2,1
36246,1,1
36246,2,2
36248,1,1
36248,2,2
36254,1,2
36254,2,1
36259,1,2
36259,2,1
36260,1,1
36260,2,2
36262,1,1
36262,2,2
36281,1,1
36281,2,2
36288,1,1
36288,2,2
36317,1,2
36317,2,1
36319,1,2
36319,2,1
36325,1,1
36325,2,2
36336,1,2
36336,2,1
36345,1,2
36345,2,1
36353,1,1
36353,2,2
36353,1,1
36353,2,1
36353,1,1
36353,2,2
36359,1,1
36359,2,2
36360,2,1
36360,1,2
36360,2,1
36360,1,2
36361,1,1
36361,2,2
36367,1,2
36367,2,1
36369,1,1
36369,2,2
36407,1,1
36407,2,2
36418,1,1
36418,2,2
36418,3,3
> 注：此例中原始顺序（sn=1,2,3）已经符合常见度排序，因此新序号与原序号一致。但这是基于语言使用频率的合理判断，而非简单保留原序。
36422,1,2
36422,2,1
36428,1,1
36428,2,2
36438,1,2
36438,2,1
36452,1,1
36452,2,2
36480,1,1
36480,2,2
36481,1,1
36481,2,2
36482,1,1
36482,2,2
36491,1,2
36491,2,1
36504,1,2
36504,2,1
36533,1,1
36533,2,2
36539,1,1
36539,2,2
36550,2,1
36550,1,2
36566,1,2
36566,2,1
36568,1,2
36568,2,1
36581,1,1
36581,2,2
36592,1,2
36592,2,1
36598,交合,"jiāohé,1,动,""相连；连接"",""路两边的树枝交合在一起了。"
36598,交合,"jiāohé,2,动,""交配；性交"",""雌雄交合"
36598,1,2
36598,2,1
36615,1,2
36615,2,3
36615,3,1
36623,1,2
36623,2,1
36630,1,1
36630,2,2
36638,1,2
36638,2,1
36648,1,2
36648,2,1
36649,1,3
36649,2,1
36649,3,2
36661,1,1
36661,2,2
36665,1,1
36665,2,2
36667,1,2
36667,2,1
36668,2,1
36668,1,2
36686,1,1
36686,2,2
36707,1,1
36707,2,2
36710,1,3
36710,2,2
36710,3,1
36712,1,1
36712,2,2
36713,1,1
36713,2,2
36717,1,1
36717,2,2
36720,1,1
36720,2,2
36722,1,1
36722,2,2
36730,1,2
36730,2,1
36741,2,1
36741,1,2
36752,1,2
36752,2,1
36765,1,1
36765,2,2
36770,1,2
36770,2,1
36775,1,-1
36775,2,-1
36775,3,-1
36792,1,2
36792,2,1
36814,2,1
36814,1,2
36820,1,2
36820,2,1
36821,1,1
36821,2,2
36827,1,2
36827,2,1
36835,1,2
36835,2,1
36838,1,3
36838,2,1
36838,3,2
36846,2,1
36846,1,2
36849,1,1
36849,2,2
36851,1,1
36851,2,2
36859,1,1
36859,2,2
36861,1,1
36861,2,2
36867,1,2
36867,2,1
36880,1,2
36880,2,1
36909,1,1
36909,2,2
36925,1,1
36925,2,2
36943,1,1
36943,2,2
36950,1,1
36950,2,2
36950,1,1
36950,2,2
36952,1,2
36952,2,1
36958,1,1
36958,2,2
36958,3,3
36958,1,1
36958,2,2
36958,3,3
36961,1,2
36961,2,1
36962,1,1
36962,2,2
36970,1,1
36970,2,2
36970,1,1
36970,2,2
36975,1,1
36975,2,2
36991,1,1
36991,3,2
36991,2,3
37020,1,1
37020,2,2
37053,1,1
37053,2,2
37061,1,1
37061,2,2
37064,1,1
37064,2,2
37065,1,1
37065,2,2
37075,1,1
37075,2,2
37102,1,1
37102,2,2
37106,1,1
37106,2,2
37109,1,1
37109,2,2
37118,1,2
37118,2,1
37130,1,3
37130,2,2
37130,3,1
37136,1,2
37136,2,1
37152,1,1
37152,2,2
37159,1,2
37159,2,1
37170,2,1
37170,1,2
37196,1,1
37196,2,2
37224,1,1
37224,2,2
37224,3,3
37225,1,2
37225,2,1
37233,1,2
37233,2,1
37233,3,3
37234,1,1
37234,2,2
37248,1,1
37248,2,2
37258,1,2
37258,2,3
37258,3,1
37290,1,1
37290,2,2
37305,1,1
37305,2,2
37310,1,1
37310,2,2
37311,1,2
37311,2,1
37331,1,1
37331,2,2
37350,1,3
37350,2,1
37350,3,2
37371,1,1
37371,2,2
37373,1,1
37373,2,2
- “奇数” = odd numbers（1,3,"5, ...）"
37374,1,1
37374,2,2
37379,1,1
37379,2,2
37383,1,1
37383,2,2
37414,1,1
37414,2,2
37431,2,1
37431,1,2
37434,1,3
37434,2,1
37434,3,2
37440,1,2
37440,2,1
37446,1,2
37446,2,1
37489,1,1
37489,2,2
37493,2,1
37493,1,2
37503,1,1
37503,2,2
37506,1,1
37506,2,2
37507,1,1
37507,2,2
37534,1,1
37534,2,2
37536,1,1
37536,2,2
37537,1,2
37537,2,1
37544,1,3
37544,2,2
37544,3,1
37544,4,4
37551,1,1
37551,2,2
37568,1,2
37568,2,1
37577,1,1
37577,2,2
37607,1,2
37607,2,1
37615,1,1
37615,2,2
37623,1,1
37623,2,2
37631,1,1
37631,2,2
37633,1,1
37633,2,2
37638,1,1
37638,2,2
37639,1,1
37639,2,2
37640,1,1
37640,2,2
37652,1,2
37652,2,1
37656,1,2
37656,2,1
37684,2,1
37684,1,2
37688,1,2
37688,2,1
37688,3,3
37698,1,2
37698,2,1
37706,1,2
37706,2,3
37706,3,1
37724,1,1
37724,2,2
37743,2,1
37743,1,2
37746,1,3
37746,2,1
37746,3,2
37752,1,1
37752,2,2
37771,1,2
37771,2,1
37803,1,1
37803,2,2
37803,3,3
37803,1,1
37803,2,2
37803,3,3
37809,1,1
37809,2,2
37810,1,1
37810,2,2
37815,1,1
37815,2,2
37815,1,1
37815,2,2
37819,2,1
37819,1,2
37833,1,1
37833,2,2
37848,1,2
37848,2,1
37850,1,1
37850,2,2
37856,1,2
37856,2,1
37871,1,2
37871,2,1
37871,3,3
37884,1,2
37884,2,1
37886,1,1
37886,2,2
37904,1,1
37904,2,3
37904,3,2
37904,4,4
37908,1,2
37908,2,1
37909,1,2
37909,2,1
37920,1,2
37920,2,1
37938,1,2
37938,2,1
37950,1,1
37950,2,2
37952,1,1
37952,2,2
37954,1,1
37954,2,2
37976,1,1
37976,2,2
37986,1,1
37986,2,2
37988,1,1
37988,2,2
37994,1,1
37994,2,2
38000,1,1
38000,2,2
38009,1,1
38009,2,2
38082,1,1
38082,2,2
38082,1,1
38082,2,2
38085,1,1
38085,2,2
38086,1,2
38086,2,1
38090,1,1
38090,2,2
38091,1,1
38091,2,2
38105,1,1
38105,2,2
38107,1,1
38107,2,2
38109,1,1
38109,2,2
38113,1,2
38113,2,1
38125,1,2
38125,2,3
38125,3,1
38126,1,1
38126,2,2
38131,1,1
38131,2,2
38131,1,1
38131,2,2
38132,1,2
38132,2,1
38136,1,1
38136,2,2
38136,3,3
38152,1,2
38152,2,1
38152,3,3
38158,1,1
38158,2,2
38174,1,1
38174,2,2
38181,1,1
38181,2,2
38198,1,1
38198,2,2
38199,1,1
38199,2,2
38206,1,1
38206,2,2
38226,1,1
38226,2,2
38233,1,1
38233,2,2
38242,1,2
38242,2,1
38247,1,2
38247,2,1
38249,1,2
38249,2,1
38259,1,2
38259,2,1
38261,1,2
38261,2,1
38266,1,2
38266,2,1
38273,1,2
38273,2,1
38279,1,1
38279,2,2
38283,1,2
38283,2,1
38293,1,1
38293,2,2
38294,1,1
38294,2,2
38305,1,1
38305,2,2
38320,1,1
38320,2,2
38334,1,1
38334,2,2
38335,2,1
38335,1,2
38338,1,1
38338,2,2
38343,1,1
38343,2,2
38344,2,1
38344,1,2
38355,1,2
38355,2,1
38359,2,1
38359,1,2
38379,1,1
38379,2,2
38379,1,1
38379,2,2
38401,1,1
38401,2,2
38406,1,1
38406,2,2
38406,1,1
38406,2,2
38409,1,2
38409,2,1
38415,1,1
38415,2,2
38420,1,1
38420,2,2
38438,1,1
38438,2,2
38444,1,2
38444,2,1
38458,1,1
38458,2,2
38468,1,2
38468,2,1
38476,1,2
38476,2,1
38493,1,2
38493,2,1
38498,1,1
38498,2,2
38498,3,3
38498,1,1
38498,2,2
38498,3,3
38537,2,1
38537,1,2
38541,1,2
38541,2,1
38556,1,2
38556,2,1
38557,1,2
38557,2,1
38573,1,1
38573,2,2
38573,3,4
38573,4,3
38573,5,5
38577,1,2
38577,2,1
38596,1,2
38596,2,1
38608,1,3
38608,2,2
38608,3,1
38611,1,1
38611,2,2
38613,1,1
38613,2,2
38615,1,1
38615,2,2
38636,2,1
38636,1,2
38646,2,1
38646,1,2
38650,2,1
38650,1,2
38652,1,2
38652,2,1
38659,1,1
38659,2,2
38660,1,1
38660,2,2
38661,1,2
38661,2,1
38677,1,1
38677,2,2
38680,1,2
38680,2,1
38686,1,2
38686,2,1
38692,1,1
38692,2,2
38698,1,1
38698,2,2
38715,1,2
38715,2,1
38738,1,2
38738,2,1
38742,1,1
38742,2,2
38742,1,1
38742,2,2
38749,1,2
38749,2,1
38769,1,3
38769,2,2
38769,3,1
38770,1,1
38770,2,2
38776,1,1
38776,2,2
38859,1,2
38859,2,1
38869,1,2
38869,2,3
38869,3,1
38888,1,1
38888,2,2
38890,1,1
38890,2,2
38909,1,3
38909,2,1
38909,3,4
38909,4,2
38915,1,2
38915,2,1
38927,1,2
38927,2,3
38927,3,1
38948,1,2
38948,2,1
38961,1,2
38961,2,1
38973,1,1
38973,2,2
38981,1,2
38981,2,1
38985,1,1
38985,2,2
38990,1,1
38990,2,2
38991,1,2
38991,2,1
39037,1,1
39037,2,2
39046,2,1
39046,1,2
39051,1,1
39051,2,2
39055,1,2
39055,2,1
39059,1,2
39059,2,1
39062,1,2
39062,2,1
39067,1,1
39067,2,2
39071,1,2
39071,2,1
39101,2,1
39101,1,2
39133,1,1
39133,2,2
39150,1,1
39150,2,2
39152,1,2
39152,2,1
39163,1,2
39163,2,1
39189,1,1
39189,2,2
39213,1,1
39213,2,2
39217,2,1
39217,1,2
39219,1,1
39219,2,2
39220,1,1
39220,2,2
39275,1,3
39275,2,1
39275,3,2
39280,1,1
39280,2,2
39298,2,1
39298,1,2
39300,1,1
39300,2,2
39308,1,2
39308,2,1
39318,2,1
39318,1,2
39322,1,2
39322,2,1
39341,1,1
39341,2,2
39391,2,1
39391,1,2
39401,1,1
39401,2,2
39408,1,1
39408,2,2
39422,1,1
39422,2,2
39437,1,1
39437,2,2
39449,1,1
39449,2,2
39449,1,1
39449,2,2
39465,2,1
39465,1,2
39478,1,1
39478,2,2
39478,1,1
39478,2,2
39503,1,3
39503,2,2
39503,3,1
39505,2,1
39505,1,2
39518,1,1
39518,2,2
39518,1,1
39518,2,2
39529,1,1
39529,2,2
39529,1,1
39529,2,2
39534,1,1
39534,2,2
39542,1,2
39542,2,1
39544,1,2
39544,2,1
39545,1,1
39545,2,2
39555,1,1
39555,2,2
39555,1,1
39555,2,2
39593,1,1
39593,2,2
39597,1,2
39597,2,1
39602,1,1
39602,2,2
39605,1,1
39605,2,2
39612,2,1
39612,1,2
39622,1,1
39622,2,2
39623,1,1
39623,2,2
39634,1,1
39634,2,3
39634,3,2
39639,1,1
39639,2,2
39651,1,2
39651,2,1
39664,1,2
39664,2,1
39666,1,2
39666,2,1
39685,1,1
39685,2,2
39690,1,2
39690,2,1
39693,1,1
39693,2,2
39697,2,1
39697,1,2
39700,1,1
39700,2,2
39708,1,1
39708,2,2
39711,1,1
39711,2,2
39721,2,1
39721,1,2
39724,1,1
39724,2,2
39725,1,2
39725,2,1
39744,1,1
39744,2,2
39751,2,1
39751,1,2
39754,1,1
39754,2,2
39754,1,1
39754,2,2
39757,1,2
39757,2,1
39778,1,1
39778,2,2
39779,1,1
39779,2,2
39786,1,2
39786,2,1
39787,1,2
39787,2,1
39790,1,2
39790,2,1
39815,1,1
39815,2,2
39822,1,1
39822,2,2
39839,1,2
39839,2,1
39841,1,1
39841,2,2
39843,1,1
39843,2,2
39843,3,3
39846,1,1
39846,2,2
39850,1,1
39850,2,2
39871,1,2
39871,2,1
39875,1,1
39875,2,2
39893,1,1
39893,2,2
39894,1,1
39894,2,2
39894,1,1
39894,2,2
39903,1,1
39903,2,2
39905,1,1
39905,2,2
39912,1,1
39912,2,2
39925,1,1
39925,2,2
39933,1,1
39933,2,2
39937,1,2
39937,2,1
39952,1,1
39952,2,2
39963,1,3
39963,2,2
39963,3,1
39990,2,1
39990,1,2
39995,1,1
39995,2,2
40000,1,1
40000,2,2
