rank,origin_sn,new_sn
6751,2,2
6752,1,2
6752,2,1
6755,1,1
6755,2,2
6758,1,1
6758,2,2
6758,1,1
6758,2,2
6761,1,2
6761,2,1
6778,1,2
6778,2,1
6784,1,1
6784,2,2
6788,1,1
6788,2,2
6789,1,1
6789,2,2
6792,1,1
6792,2,2
6793,1,1
6793,2,2
6794,2,1
6794,1,2
6796,1,1
6796,2,2
6799,1,1
6799,2,2
6802,1,1
6802,2,2
6803,1,1
6803,2,2
6807,1,1
6807,2,2
6815,1,2
6815,2,1
6818,1,2
6818,2,1
6822,1,1
6822,2,2
6822,3,3
6822,4,4
6825,1,1
6825,2,2
- 形容词义（sn=2,3,4）：均为现代常用义。
6838,1,4
6838,2,2
6838,3,3
6838,4,1
6841,2,1
6841,1,2
6845,1,2
6845,2,1
6854,2,1
6854,1,2
6856,1,1
6856,2,2
6861,1,1
6861,2,2
6879,1,2
6879,2,1
6881,1,1
6881,2,2
6888,2,1
6888,1,2
6888,3,3
6892,2,1
6892,1,2
6893,1,1
6893,2,2
6895,1,2
6895,2,3
6895,3,1
6896,1,1
6896,2,2
6896,3,3
6899,1,1
6899,2,2
6901,1,1
6901,2,2
6917,1,1
6917,2,2
6921,1,1
6921,2,2
6936,1,2
6936,2,1
6940,1,1
6940,2,2
6941,1,1
6941,2,2
6943,2,1
6943,1,2
6946,1,1
6946,2,2
6948,1,2
6948,2,1
6950,1,1
6950,2,2
6961,1,1
6961,2,2
6964,1,1
6964,2,2
6971,1,3
6971,2,2
6971,3,1
6977,1,1
6977,3,2
6977,2,3
6978,1,1
6978,2,2
6983,1,2
6983,2,1
6984,2,1
6984,3,2
6984,1,3
6989,1,1
6989,2,2
6990,1,1
6990,2,2
6996,1,1
6996,2,2
6996,1,1
6996,2,2
7005,1,2
7005,2,1
7007,1,2
7007,2,1
7008,1,1
7008,2,2
7008,1,1
7008,2,2
7010,2,1
7010,1,2
7012,2,1
7012,1,2
7013,2,1
7013,1,2
7022,1,1
7022,2,2
7023,1,1
7023,2,2
7026,1,1
7026,2,2
1. **sn=1,动,"极度压制""**"
2. **sn=2,名,"较高的压强""**"
3. **sn=3,名,"高气压的简称""**"
4. **sn=4,名,"高的电压""**"
5. **sn=5,名,"收缩压的通称""**"
7027,1,3
7027,2,4
7027,3,5
7027,4,2
7027,5,1
7030,1,2
7030,2,1
7031,1,1
7031,2,2
7032,1,2
7032,2,1
7038,1,1
7038,2,2
7045,1,1
7045,2,2
7047,1,2
7047,2,1
7048,1,1
7048,2,2
7049,1,1
7049,2,2
7066,1,2
7066,2,1
7067,1,1
7067,2,2
7070,2,1
7070,3,2
7070,1,3
7071,1,2
7071,2,1
7082,1,2
7082,2,1
7087,3,1
7087,1,2
7087,2,3
7091,1,1
7091,3,2
7091,2,3
7109,1,2
7109,2,1
7111,1,2
7111,2,1
7113,1,1
7113,2,3
7113,3,2
7117,1,2
7117,2,1
7129,1,2
7129,2,1
7130,1,1
7130,2,2
7134,1,2
7134,2,1
7136,1,3
7136,2,1
7136,3,2
7136,4,4
7136,2,1
7136,3,2
7136,1,3
7136,4,4
7139,1,1
7139,2,2
7143,1,1
7143,2,2
7145,1,2
7145,2,1
7149,1,1
7149,2,2
7154,1,1
7154,2,2
7163,1,3
7163,2,1
7163,3,2
7171,1,1
7171,2,2
7171,3,4
7171,4,5
7171,5,3
7175,1,1
7175,2,2
7175,3,3
7175,4,4
7181,1,1
7181,2,2
7188,1,1
7188,2,2
7194,1,1
7194,2,2
7195,1,2
7195,2,1
7199,1,1
7199,2,2
7204,1,2
7204,2,1
7204,3,3
7205,1,1
7205,2,2
7210,1,3
7210,2,2
7210,3,1
7215,1,2
7215,2,1
7219,1,2
7219,2,1
7222,1,1
7222,3,2
7222,2,3
7223,1,1
7223,2,2
7227,1,3
7227,2,2
7227,3,1
7228,1,1
7228,2,2
7229,1,1
7229,2,2
7231,1,3
7231,2,2
7231,3,1
7236,1,1
7236,2,2
7237,1,1
7237,2,2
7242,1,3
7242,2,1
7242,3,2
7250,1,2
7250,2,1
7256,1,1
7256,2,2
7256,3,3
7260,2,1
7260,1,2
7261,1,1
7261,2,2
7261,1,1
7261,2,2
7262,1,1
7262,2,2
7262,3,3
7268,1,1
7268,2,2
7273,1,1
7273,2,2
7275,1,1
7275,2,2
7275,1,1
7275,2,2
7277,1,1
7277,2,2
7278,1,1
7278,2,2
7282,1,2
7282,2,1
7282,3,3
7284,1,1
7284,2,2
7285,1,1
7285,2,2
7286,1,1
7286,2,2
7293,1,1
7293,2,2
7293,1,1
7293,2,2
7294,1,1
7294,2,2
7296,1,1
7296,2,2
7305,1,1
7305,2,2
7306,3,1
7306,1,2
7306,2,3
7307,1,1
7307,2,2
7308,1,2
7308,2,4
7308,3,1
7308,4,3
7310,1,1
7310,2,2
7311,1,2
7311,2,3
7311,3,1
7312,1,2
7312,2,1
7321,1,1
7321,2,2
7326,1,1
7326,2,2
7335,1,1
7335,2,2
7337,1,1
7337,2,2
7339,1,1
7339,2,2
7340,1,1
7340,2,2
7341,1,2
7341,2,1
7354,1,1
7354,2,2
7355,1,1
7355,2,2
7355,1,1
7355,2,2
7356,1,2
7356,2,1
7361,1,1
7361,2,2
7364,1,1
7364,2,2
7372,1,1
7372,2,2
- id=7373,zici=简介,"pinyin=jiǎnjiè, sn=1, pos=动 → origin_sn=1"
- id=7373,zici=简介,"pinyin=jiǎnjiè, sn=2, pos=名 → origin_sn=2"
7373,1,2
7373,2,1
7378,1,1
7378,2,2
7385,1,1
7385,2,2
7391,1,1
7391,2,2
7401,1,1
7401,2,2
7410,1,3
7410,2,2
7410,3,1
7420,1,1
7420,2,2
7426,1,1
7426,2,2
7427,1,1
7427,2,2
7434,1,2
7434,2,1
7434,3,3
7435,1,2
7435,2,1
7447,1,1
7447,2,2
7454,1,1
7454,2,2
7463,1,1
7463,2,2
7463,3,3
7463,1,1
7463,2,2
7463,3,3
7465,1,2
7465,2,1
7471,1,2
7471,2,1
7472,1,1
7472,2,2
7474,1,2
7474,2,1
7482,1,1
7482,2,2
7483,1,2
7483,2,1
7484,2,1
7484,1,2
7485,1,1
7485,2,2
7493,1,2
7493,2,1
输出格式要求：`id,origin_sn,new_sn`
7495,1,2
7495,2,1
- id=7497,zici=日用,"pinyin=rìyòng, sn=1, pos=形 → 形容词释义"
- id=7497,zici=日用,"pinyin=rìyòng, sn=2, pos=名 → 名词释义"
7497,1,1
7497,2,2
7498,1,1
7498,2,2
7499,2,1
7499,1,2
7503,1,2
7503,2,3
7503,3,1
7506,1,2
7506,2,1
7508,1,1
7508,2,2
7509,1,1
7509,2,2
7513,1,1
7513,2,2
7513,1,1
7513,2,2
7522,1,2
7522,2,1
7525,1,2
7525,2,1
7526,1,2
7526,2,1
7537,1,1
7537,2,2
7540,3,1
7540,2,2
7540,1,3
7541,1,1
7541,2,2
7547,1,2
7547,2,1
7553,1,3
7553,2,2
7553,3,1
7554,1,1
7554,2,2
7560,1,1
7560,2,2
7563,1,1
7563,2,2
7573,1,1
7573,2,2
7576,1,1
7576,2,2
7588,1,2
7588,2,1
7588,3,3
7594,1,1
7594,2,2
7596,1,1
7596,2,2
7599,1,3
7599,2,1
7599,3,2
7602,1,1
7602,2,2
7602,3,3
7602,1,1
7602,2,2
7602,3,3
7610,1,1
7610,2,2
7615,1,2
7615,2,1
7617,1,2
7617,2,1
7620,1,1
7620,2,2
7621,1,1
7621,2,2
7623,1,1
7623,2,2
7627,1,1
7627,2,2
7630,1,3
7630,2,2
7630,3,1
7635,1,1
7635,2,2
7642,1,2
7642,2,3
7642,3,1
7643,1,1
7643,2,2
7643,3,3
7650,1,1
7650,2,2
7652,1,1
7652,2,2
7654,1,1
7654,2,3
7654,3,2
7655,1,2
7655,2,1
7656,1,1
7656,2,2
7657,1,2
7657,2,1
7659,1,2
7659,2,1
7666,2,1
7666,1,2
- id=7670,zici=归纳,pinyin=guīnà
7670,1,1
7670,2,2
7682,2,1
7682,3,2
7682,1,3
7685,1,1
7685,2,2
7686,1,1
7686,2,2
7687,1,1
7687,2,2
7692,1,1
7692,2,2
7702,1,2
7702,2,1
7705,1,1
7705,2,2
7707,1,1
7707,2,2
7708,1,3
7708,2,2
7708,3,1
7710,1,1
7710,2,2
7712,1,1
7712,2,2
7713,1,2
7713,2,1
7719,1,1
7719,2,2
7735,2,1
7735,1,2
7737,1,1
7737,2,2
7739,1,1
7739,2,2
7741,1,1
7741,2,2
7743,1,1
7743,2,2
7747,1,1
7747,2,2
7748,1,1
7748,2,2
7749,1,1
7749,2,2
7752,1,1
7752,2,2
7758,1,1
7758,2,2
7770,1,3
7770,2,2
7770,3,1
7771,2,1
7771,1,2
7777,1,1
7777,2,2
7777,3,3
7777,4,4
7782,1,2
7782,2,1
7782,3,3
7786,1,1
7786,2,2
7792,1,1
7792,2,2
7799,1,1
7799,2,2
7800,1,1
7800,2,2
7806,1,4
7806,2,3
7806,3,1
7806,4,2
7809,1,1
7809,2,3
7809,3,2
7812,1,1
7812,2,2
7821,1,1
7821,2,2
7825,1,2
7825,2,1
7826,1,1
7826,2,2
7831,1,1
7831,2,2
7833,1,1
7833,2,2
7841,1,1
7841,2,2
7843,1,2
7843,2,1
7845,1,1
7845,2,2
7855,1,2
7855,2,1
7862,1,1
7862,2,2
7866,1,2
7866,2,3
7866,3,1
7870,1,3
7870,2,1
7870,3,2
7872,1,1
7872,2,2
7879,1,2
7879,2,1
7886,1,1
7886,2,2
7887,1,1
7887,3,2
7887,2,3
7892,1,1
7892,2,2
7895,1,2
7895,2,1
7902,1,1
7902,2,2
7905,1,1
7905,2,2
7910,1,3
7910,2,1
7910,3,2
7917,1,2
7917,2,1
7922,1,1
7922,2,2
7924,1,2
7924,2,1
7927,1,1
7927,2,2
7934,1,3
7934,2,4
7934,3,1
7934,4,2
7943,1,1
7943,2,2
7949,1,1
7949,2,2
7949,1,1
7949,2,2
7955,1,1
7955,3,2
7955,2,3
7955,4,4
7960,1,1
7960,2,2
7961,1,2
7961,2,1
7973,1,2
7973,2,1
7980,1,2
7980,2,1
7982,2,1
7982,1,2
7990,1,3
7990,2,2
7990,3,1
7991,1,1
7991,2,2
7997,1,2
7997,2,1
8004,1,1
8004,2,2
8004,1,1
8004,2,2
8005,1,1
8005,2,2
8011,1,2
8011,2,1
8012,2,1
8012,1,2
8012,3,3
8020,1,1
8020,2,2
8021,1,1
8021,2,2
8026,1,2
8026,2,1
8028,1,1
8028,2,2
8036,1,1
8036,2,2
8038,1,1
8038,2,2
8045,1,1
8045,2,2
8046,1,2
8046,2,1
8048,1,1
8048,2,2
8048,1,1
8048,2,2
8049,1,2
8049,2,1
8053,1,1
8053,2,2
8057,1,2
8057,2,1
8070,1,2
8070,2,1
8075,2,1
8075,1,2
8080,1,1
8080,2,2
8080,1,1
8080,2,2
8081,1,2
8081,2,1
8090,1,4
8090,2,1
8090,3,3
8090,4,2
8090,1,4
8090,2,1
8090,3,3
8090,4,2
8098,1,3
8098,2,2
8098,3,1
8117,3,1
8117,2,2
8117,4,3
8117,1,4
8119,1,2
8119,2,1
8125,1,1
8125,2,2
8125,3,3
8126,1,1
8126,2,2
8129,1,1
8129,2,2
8131,1,1
8131,2,2
8133,1,2
8133,2,1
8141,1,2
8141,2,1
8142,1,1
8142,2,2
8144,1,1
8144,2,2
8145,1,2
8145,2,1
8159,1,1
8159,2,2
8160,1,1
8160,2,2
