rank,origin_sn,new_sn
10625,1,1
10625,2,2
10630,1,1
10630,2,2
10634,1,1
10634,2,2
10640,1,1
10640,2,2
10643,1,1
10643,2,2
10652,1,1
10652,2,2
10653,1,2
10653,2,3
10653,3,1
10659,1,2
10659,2,1
10659,3,3
10664,2,1
10664,1,2
10667,1,1
10667,2,2
10671,1,3
10671,2,4
10671,3,5
10671,4,2
10671,5,1
10676,1,1
10676,2,2
10676,3,3
10693,1,1
10693,2,2
10694,1,1
10694,2,2
10705,1,1
10705,2,2
10712,1,1
10712,2,2
10717,1,2
10717,2,1
10720,1,1
10720,2,2
10720,1,1
10720,2,2
10722,1,2
10722,2,1
10722,3,3
10723,1,1
10723,2,2
10724,1,1
10724,2,2
10729,3,1
10729,1,2
10729,4,3
10729,2,4
10734,1,1
10734,3,2
10734,2,3
10736,1,2
10736,2,1
10740,1,3
10740,2,2
10740,3,1
10742,2,1
10742,1,2
10743,1,2
10743,2,1
10747,1,1
10747,2,2
10759,1,1
10759,2,2
10760,1,2
10760,2,1
10761,1,2
10761,2,1
10763,1,1
10763,2,2
10769,1,1
10769,2,2
10769,1,1
10769,2,2
10773,1,1
10773,2,2
10774,1,1
10774,2,2
10775,1,1
10775,2,2
10776,1,1
10776,2,2
10776,1,1
10776,2,2
10778,1,2
10778,2,1
10783,1,1
10783,2,2
10796,1,3
10796,2,1
10796,3,2
10797,1,2
10797,2,1
10798,1,1
10798,2,2
10800,1,1
10800,2,2
10808,1,1
10808,2,2
10816,1,1
10816,2,2
10822,1,1
10822,2,2
10822,3,3
10825,1,2
10825,2,1
10828,1,2
10828,2,1
10834,1,1
10834,2,2
10838,1,2
10838,2,1
10849,1,2
10849,2,3
10849,3,1
10854,1,1
10854,2,2
10865,1,1
10865,2,2
10868,1,2
10868,2,1
10870,1,2
10870,2,1
10876,1,1
10876,2,2
10884,1,1
10884,2,2
10890,1,1
10890,2,2
10907,1,1
10907,2,2
10910,1,2
10910,2,1
10912,1,1
10912,2,2
10912,3,3
10921,1,2
10921,2,1
10922,1,1
10922,2,2
10923,1,1
10923,2,2
10925,1,1
10925,2,2
10927,1,2
10927,2,1
10929,1,2
10929,2,1
10934,1,1
10934,2,2
10945,1,3
10945,2,1
10945,3,2
10947,1,2
10947,2,1
10958,1,1
10958,2,2
10960,1,1
10960,2,2
10975,2,1
10975,1,2
10981,1,1
10981,2,2
10985,1,2
10985,2,1
10986,1,2
10986,2,1
10992,1,2
10992,2,1
10995,1,3
10995,2,1
10995,3,2
11003,1,1
11003,2,2
11005,1,2
11005,2,1
11006,1,1
11006,2,2
11012,2,1
11012,1,2
11015,1,1
11015,2,2
11016,1,1
11016,2,2
11029,1,2
11029,2,1
11030,1,1
11030,2,2
11035,1,2
11035,2,1
11036,1,1
11036,2,2
11036,1,1
11036,2,2
11047,1,1
11047,2,2
11047,3,3
11048,1,1
11048,2,2
11065,1,1
11065,2,2
11071,1,2
11071,2,1
11073,1,1
11073,2,2
11078,1,1
11078,2,2
11079,1,2
11079,2,1
11082,1,1
11082,2,2
11084,1,2
11084,2,1
11088,1,2
11088,2,1
11093,1,2
11093,2,1
11095,1,1
11095,2,2
11096,1,1
11096,2,2
11097,1,1
11097,2,2
11107,1,1
11107,2,2
11108,1,2
11108,2,1
11114,1,1
11114,2,2
11115,1,2
11115,2,1
11117,1,1
11117,2,2
11117,3,3
11142,1,2
11142,2,1
11144,1,2
11144,2,1
11148,2,1
11148,1,2
11153,1,1
11153,2,2
11154,1,1
11154,2,2
11182,1,1
11182,2,2
11182,3,3
11186,1,3
11186,2,2
11186,3,1
11189,1,2
11189,2,1
11192,1,1
11192,2,2
11194,1,1
11194,2,2
11200,1,1
11200,2,2
11205,1,1
11205,2,2
11208,1,2
11208,2,1
11212,1,2
11212,2,1
11220,1,1
11220,2,2
11221,1,1
11221,2,2
11222,1,2
11222,2,1
11227,2,1
11227,1,2
11240,1,2
11240,2,1
11244,1,1
11244,2,2
11251,1,2
11251,2,1
11257,2,1
11257,1,2
11259,1,2
11259,2,1
11259,3,3
11260,2,1
11260,3,2
11260,1,3
11270,1,1
11270,2,2
11271,1,2
11271,2,1
11279,1,1
11279,2,2
11281,1,3
11281,2,1
11281,3,2
11285,2,1
11285,1,2
11290,1,1
11290,2,2
11295,1,1
11295,2,2
11297,1,1
11297,2,2
11302,1,1
11302,2,2
11312,1,1
11312,2,2
11317,1,1
11317,2,2
11319,1,2
11319,2,1
11320,1,1
11320,2,2
11320,1,1
11320,2,2
11321,1,2
11321,2,1
11324,1,1
11324,2,2
11325,1,1
11325,2,2
11346,1,2
11346,2,1
11347,1,1
11347,2,2
11349,1,1
11349,2,2
11352,1,1
11352,2,2
11357,1,1
11357,2,2
11364,1,1
11364,2,2
11367,3,1
11367,1,2
11367,2,3
11370,1,1
11370,2,2
11370,3,3
11370,1,1
11370,2,2
11370,3,3
11375,1,2
11375,2,1
11377,2,1
11377,1,2
11378,2,1
11378,1,2
11378,3,3
11379,1,2
11379,2,1
11383,1,1
11383,2,2
11395,1,1
11395,2,2
11403,1,3
11403,2,1
11403,3,2
11411,2,1
11411,1,2
11411,3,3
11414,1,1
11414,2,2
11415,1,2
11415,2,1
11425,1,2
11425,2,1
11428,1,2
11428,2,1
11430,1,2
11430,2,1
11431,1,1
11431,2,2
11439,1,3
11439,2,2
11439,3,1
11446,2,1
11446,1,2
11453,1,1
11453,2,2
11455,2,1
11455,1,2
11474,1,1
11474,2,2
11478,1,2
11478,2,1
11483,1,1
11483,2,2
11486,1,1
11486,2,2
11488,1,1
11488,2,2
11490,1,1
11490,2,2
11492,1,2
11492,2,1
11495,3,1
11495,4,2
11495,5,3
11495,1,4
11495,2,5
11503,1,1
11503,2,2
11510,1,1
11510,2,2
11516,1,3
11516,2,2
11516,3,1
11519,1,1
11519,2,3
11519,3,2
11523,1,2
11523,2,1
11525,1,1
11525,2,2
11526,1,1
11526,2,2
11529,1,1
11529,2,2
11530,2,1
11530,1,2
11538,1,1
11538,2,2
11543,1,1
11543,2,2
11546,1,3
11546,2,1
11546,3,2
11549,1,1
11549,2,2
11549,1,1
11549,2,2
11555,3,1
11555,2,2
11555,1,3
11556,1,1
11556,2,3
11556,3,2
11562,1,1
11562,2,2
11562,3,3
11564,1,1
11564,2,2
11568,1,1
11568,2,2
11581,1,2
11581,2,1
11588,1,2
11588,2,1
- id: 11600,zici: 壮强（应为“强壮”，可能是笔误，但不影响排序）,pinyin: qiángzhuàng
11600,1,1
11600,2,2
11601,1,1
11601,2,2
11603,1,1
11603,2,2
11607,1,1
11607,2,2
11609,1,1
11609,2,2
11610,1,1
11610,2,2
11610,1,1
11610,2,2
11612,1,3
11612,2,2
11612,3,1
11620,1,1
11620,2,3
11620,3,2
11631,1,1
11631,2,2
11637,1,1
11637,2,2
11639,2,1
11639,1,2
11640,1,1
11640,2,2
11641,1,2
11641,2,3
11641,3,1
11644,1,1
11644,2,2
11647,1,1
11647,2,2
11652,1,1
11652,2,2
11655,1,1
11655,2,2
11656,1,1
11656,2,2
11665,1,1
11665,2,2
11675,1,1
11675,2,2
11679,1,2
11679,2,1
11681,1,2
11681,2,3
11681,3,1
11683,1,2
11683,2,3
11683,3,1
11695,2,1
11695,1,2
11696,1,1
11696,2,2
11696,1,1
11696,2,2
11698,2,1
11698,1,2
11699,1,2
11699,2,1
11703,1,2
11703,2,1
11705,1,1
11705,2,2
11706,2,1
11706,1,2
11712,1,2
11712,2,1
11712,3,3
11713,1,1
11713,2,2
11716,1,2
11716,2,1
11716,3,3
11717,1,1
11717,2,2
11726,1,1
11726,2,2
11727,1,2
11727,2,1
11732,1,2
11732,2,1
11734,1,2
11734,2,3
11734,3,1
11736,1,3
11736,2,1
11736,3,2
11738,1,1
11738,2,2
11739,1,1
11739,2,2
11747,1,1
11747,2,2
11764,1,2
11764,2,1
11766,3,1
11766,1,2
11766,2,3
11768,1,1
11768,2,2
11769,1,1
11769,2,2
11769,3,3
11775,1,2
11775,2,1
11775,3,3
11776,1,2
11776,2,1
11777,1,1
11777,2,2
11778,2,1
11778,1,2
11782,1,1
11782,2,2
11785,1,2
11785,2,1
11791,1,1
11791,2,2
11800,1,2
11800,2,1
11801,1,1
11801,2,2
11813,1,2
11813,2,1
11827,1,1
11827,2,2
11830,1,1
11830,2,2
11837,1,1
11837,2,2
11842,1,1
11842,2,2
11845,2,1
11845,1,2
11846,1,1
11846,2,2
11847,1,1
11847,2,2
11855,1,1
11855,2,2
11858,1,1
11858,2,2
11863,1,1
11863,2,2
11863,3,3
11870,1,1
11870,2,2
11873,1,1
11873,2,2
11877,2,1
11877,1,2
11881,1,1
11881,2,2
11899,1,1
11899,2,2
11899,1,1
11899,2,2
11903,1,1
11903,2,2
11908,1,1
11908,2,2
11909,1,2
11909,2,3
11909,3,1
11930,2,1
11930,1,2
11941,1,1
11941,2,2
11943,1,1
11943,2,2
11944,1,2
11944,2,1
11945,1,1
11945,2,3
11945,3,2
11950,2,1
11950,1,2
11950,3,3
11952,1,1
11952,2,2
11957,1,1
11957,2,2
11958,1,1
11958,2,2
11965,3,1
11965,4,2
11965,2,3
11965,1,4
11966,1,1
11966,2,2
11969,1,1
11969,2,2
11972,1,1
11972,2,2
11978,1,2
11978,2,1
11981,1,1
11981,2,2
11982,1,1
11982,2,2
11985,1,2
11985,2,1
11987,1,1
11987,2,2
11989,1,2
11989,2,1
11991,1,1
11991,2,2
11998,2,1
11998,1,2
12003,1,1
12003,2,2
12006,1,2
12006,2,1
12013,1,1
12013,2,2
12016,1,1
12016,2,2
12016,1,1
12016,2,2
12017,1,1
12017,2,2
12046,1,1
12046,2,2
12049,1,1
12049,2,2
12053,1,1
12053,2,2
12056,1,2
12056,2,1
12067,1,4
12067,2,1
12067,3,2
12067,4,3
12072,1,1
12072,2,3
12072,3,2
12077,1,1
12077,2,2
12082,1,1
12082,2,2
12088,1,1
12088,2,2
12089,1,2
12089,2,1
12092,1,2
12092,2,1
12104,2,1
12104,1,2
12105,1,2
12105,2,1
12106,1,1
12106,2,2
12111,1,1
12111,2,3
12111,3,2
12115,1,2
12115,2,1
12116,1,2
12116,2,1
12121,1,1
12121,2,2
12130,1,1
12130,2,2
12133,2,1
12133,1,2
12134,1,1
12134,2,2
12146,2,1
12146,1,2
12150,1,1
12150,2,2
12155,1,1
12155,2,2
12157,1,1
12157,2,2
12158,1,2
12158,2,1
12159,1,1
12159,2,2
12163,1,2
12163,2,1
12163,3,3
12187,1,1
12187,2,2
12191,1,1
12191,2,2
12193,1,1
12193,2,2
12207,1,1
12207,2,2
12210,1,2
12210,2,1
12216,1,2
12216,2,1
12225,1,1
12225,2,2
12226,1,1
12226,2,2
12226,1,1
12226,2,2
12232,1,1
12232,2,2
12236,1,2
12236,2,3
12236,3,1
12240,1,1
12240,2,2
12241,1,1
12241,2,2
12246,1,1
12246,2,2
12264,1,2
12264,2,1
12265,1,2
12265,2,1
12272,2,1
12272,1,2
12273,1,1
12273,2,2
12275,1,2
12275,2,1
12275,3,3
12277,1,1
12277,2,2
12277,3,3
12284,1,2
12284,2,1
12288,1,1
12288,2,2
12297,1,1
12297,2,2
12301,1,1
12301,2,2
12303,1,1
12303,2,2
12316,1,1
12316,2,2
12319,1,1
12319,3,2
12319,2,3
12321,2,1
12321,1,2
12325,1,2
12325,2,1
12325,3,3
- id=12339,zici=年份,pinyin=niánfèn
12339,1,1
12339,2,2
12342,1,2
12342,2,1
12345,1,1
12345,2,2
12345,3,3
12345,4,4
12348,1,2
12348,2,1
12349,1,3
12349,2,1
12349,3,2
12350,1,3
12350,2,2
12350,3,1
12353,1,2
12353,2,1
12355,1,1
12355,2,2
12363,1,3
12363,2,1
12363,3,2
12364,1,1
12364,2,2
12367,1,1
12367,2,2
12372,2,1
12372,1,2
12373,1,1
12373,2,2
12378,1,1
12378,2,2
12378,3,3
12386,1,1
12386,2,2
12395,2,1
12395,1,2
12399,1,1
12399,2,2
12408,1,1
12408,2,2
12416,1,2
12416,2,1
12419,1,1
12419,2,2
12420,1,2
12420,2,1
12422,1,1
12422,2,2
12424,1,1
12424,2,2
12427,1,2
12427,2,1
12432,1,1
12432,3,2
12432,2,3
12433,1,1
12433,2,2
12433,1,1
12433,2,2
12441,1,1
12441,2,3
12441,3,2
12443,1,1
12443,2,2
12462,1,1
12462,2,2
12462,1,1
12462,2,2
12469,1,1
12469,2,3
12469,3,2
12482,1,1
12482,2,2
12483,1,1
12483,2,2
12498,1,1
12498,2,2
12499,1,1
12499,2,2
12501,2,1
12501,1,2
12502,1,2
12502,2,1
12503,1,1
12503,2,2
12507,1,1
12507,2,2
12509,1,1
12509,2,2
12509,1,1
12509,2,2
12512,1,1
12512,2,2
12513,1,3
12513,2,1
12513,3,2
12529,1,1
12529,2,2
12530,1,1
12530,2,2
12530,3,3
12530,1,1
12530,2,2
12530,3,3
12532,1,1
12532,2,2
12534,1,1
12534,2,2
12541,1,1
12541,2,3
12541,3,2
12548,1,1
12548,2,2
12549,1,1
12549,2,2
12559,2,1
12559,1,2
12564,1,1
12564,2,2
12567,1,2
12567,2,1
12569,1,2
12569,2,1
12573,1,2
12573,2,1
12574,2,1
12574,1,2
12576,1,1
12576,2,3
12576,3,2
12576,4,4
12586,1,2
12586,2,1
12586,3,3
12593,1,1
12593,2,2
12602,1,1
12602,2,2
12602,1,1
12602,2,2
12616,1,1
12616,2,2
12620,1,1
12620,2,2
12621,1,1
12621,2,2
12627,1,2
12627,2,1
12630,1,1
12630,2,2
12636,1,2
12636,2,1
12640,1,2
12640,2,1
12650,1,1
12650,2,2
12651,1,2
12651,2,1
12661,1,1
12661,2,2
12661,3,3
12661,1,1
12661,2,2
12661,3,3
12668,1,1
12668,2,2
12671,1,1
12671,2,2
12677,1,1
12677,2,2
12679,1,3
12679,2,1
12679,3,2
12679,1,3
12679,2,1
12679,3,2
12684,1,2
12684,2,1
12688,1,1
12688,2,2
- id=12690,zici=热忱,pinyin=rèchén
12690,1,1
12690,2,2
12690,1,1
12690,2,2
12691,1,1
12691,2,2
12700,1,2
12700,2,1
12701,1,1
12701,2,2
12701,1,1
12701,2,2
12702,1,1
12702,3,2
12702,2,3
12704,1,1
12704,2,2
12708,1,2
12708,2,1
12708,3,3
12709,1,1
12709,2,2
12711,1,2
12711,2,1
12712,1,1
12712,2,2
12712,3,3
12713,1,3
12713,2,1
12713,3,2
12718,2,1
12718,1,2
12720,2,1
12720,1,2
12721,1,1
12721,2,2
12723,1,2
12723,2,1
12724,1,2
12724,2,1
12725,1,1
12725,2,2
12732,1,2
12732,2,1
12735,1,1
12735,2,2
12737,1,1
12737,2,2
12750,1,2
12750,2,1
12765,1,1
12765,2,2
12769,1,1
12769,2,2
12771,1,1
12771,2,2
12771,3,3
12771,1,1
12771,2,2
12771,3,3
12778,1,1
12778,2,2
12780,1,1
12780,2,2
12786,1,1
12786,2,2
12787,1,1
12787,2,2
12789,1,2
12789,2,1
12791,1,2
12791,2,1
12792,1,1
12792,2,2
12792,3,3
12798,1,1
12798,2,2
12809,1,2
12809,2,1
12812,1,3
12812,2,1
12812,3,2
12830,1,1
12830,2,2
12832,1,2
12832,2,1
12834,1,2
12834,2,3
12834,3,1
12835,1,2
12835,2,1
12837,1,2
12837,2,1
12843,1,1
12843,2,2
12849,1,1
12849,2,2
12862,1,2
12862,2,1
12867,1,1
12867,2,2
12877,1,2
12877,2,1
12896,1,1
12896,3,2
12896,2,3
12897,1,1
12897,2,2
12897,1,1
12897,2,2
12914,1,1
12914,2,2
12916,1,3
12916,2,1
12916,3,2
12926,1,2
12926,2,1
12926,3,3
12933,1,1
12933,2,2
12940,1,2
12940,2,1
12942,1,2
12942,2,1
12944,1,2
12944,2,1
12957,1,2
12957,2,1
12960,1,1
12960,2,2
12967,1,1
12967,2,2
12967,3,3
12968,1,1
12968,3,2
12968,2,3
12969,1,1
12969,2,2
12969,3,3
12976,1,2
12976,2,1
12991,1,1
12991,2,2
12991,1,1
12991,2,2
12992,1,1
12992,2,2
12996,1,1
12996,2,2
12999,1,1
12999,2,2
13004,1,1
13004,2,2
13008,1,2
13008,2,1
13010,1,1
13010,2,2
13012,1,1
13012,2,2
13015,1,1
13015,2,2
13016,1,1
13016,2,2
13017,1,2
13017,2,1
13018,1,1
13018,2,2
13022,1,1
13022,2,3
13022,3,2
13024,2,1
13024,1,2
13025,1,1
13025,2,2
13037,1,1
13037,2,2
13045,1,1
13045,2,2
13045,3,3
13061,1,1
13061,2,2
13062,1,1
13062,2,2
13063,1,1
13063,2,2
13066,1,1
13066,2,2
13068,1,2
13068,2,1
13074,1,1
13074,2,2
13077,1,1
13077,2,2
13083,1,1
13083,2,2
13093,1,1
13093,2,2
13093,3,3
13101,2,1
13101,1,2
13103,2,1
13103,1,2
13107,1,1
13107,2,2
13109,1,2
13109,2,1
13119,3,1
13119,2,2
13119,1,3
13126,1,1
13126,2,2
13129,1,2
13129,2,1
13130,1,1
13130,2,2
13133,1,1
13133,2,2
13135,1,2
13135,2,1
13140,1,1
13140,2,2
13146,1,1
13146,2,2
13149,1,1
13149,2,2
13152,1,2
13152,2,1
13156,1,1
13156,2,2
13157,1,1
13157,3,2
13157,2,3
13163,1,2
13163,2,1
13165,2,1
13165,1,2
13166,1,3
13166,2,1
13166,3,2
13176,1,1
13176,2,2
13178,1,1
13178,2,2
13179,1,3
13179,2,2
13179,3,1
13180,1,1
13180,2,2
13181,1,1
13181,2,2
13184,1,1
13184,2,2
13192,1,1
13192,2,2
13199,1,1
13199,2,2
13200,1,2
13200,2,1
13205,2,1
13205,1,2
13218,1,1
13218,2,2
13218,1,1
13218,2,2
13221,1,1
13221,2,2
13223,1,2
13223,2,1
13239,1,1
13239,2,2
13242,1,1
13242,2,2
13248,1,1
13248,2,2
13249,1,1
13249,2,2
13249,1,1
13249,2,2
13252,1,1
13252,2,2
13252,1,1
13252,2,2
13265,1,2
13265,2,1
13270,1,1
13270,2,2
13277,1,1
13277,2,2
13284,1,3
13284,2,1
13284,3,2
13286,1,2
13286,2,3
13286,3,1
13288,1,2
13288,2,3
13288,3,1
13299,1,2
13299,2,1
13299,3,3
13299,4,4
13300,1,1
13300,2,2
13309,1,1
13309,2,2
13309,1,1
13309,2,2
13314,1,1
13314,2,2
13318,1,1
13318,2,2
13320,1,3
13320,2,1
13320,3,2
13327,1,2
13327,2,1
13328,1,2
13328,2,1
13330,1,1
13330,2,2
13336,1,1
13336,2,2
13342,1,2
13342,2,1
13346,1,2
13346,2,1
13347,1,1
13347,2,2
13349,1,1
13349,2,2
13350,1,1
13350,2,2
13351,1,4
13351,2,1
13351,3,3
13351,4,2
13353,1,1
13353,2,2
13358,3,1
13358,1,2
13358,2,3
13358,3,1
13358,1,2
13358,2,3
13365,1,2
13365,2,3
13365,3,1
13367,1,1
13367,2,2
13377,2,1
13377,1,2
13377,3,3
13390,1,2
13390,2,1
13407,1,1
13407,2,2
13408,1,1
13408,2,2
13433,1,1
13433,2,2
13436,1,1
13436,2,2
13437,1,1
13437,2,2
13438,1,3
13438,2,2
13438,3,1
13441,1,1
13441,2,2
13447,1,2
13447,2,1
13456,2,1
13456,1,2
13459,2,1
13459,1,2
13463,1,1
13463,2,2
13465,1,1
13465,2,2
13469,1,1
13469,2,2
13475,1,1
13475,2,2
13479,1,1
13479,2,2
13479,3,3
13483,1,1
13483,2,2
13485,1,1
13485,2,2
13486,1,2
13486,2,1
13487,1,1
13487,2,2
13513,1,1
13513,2,2
13516,1,1
13516,2,2
13517,1,1
13517,2,4
13517,3,2
13517,4,3
13526,1,1
13526,2,2
13534,1,1
13534,2,2
- id=13536,zici=已然,pinyin=yǐrán
13536,1,2
13536,2,1
13537,1,1
13537,2,2
13553,1,1
13553,2,2
13558,1,1
13558,2,2
13560,1,1
13560,2,2
13562,1,1
13562,2,2
13564,1,1
13564,2,3
13564,3,2
13575,1,1
13575,2,2
13576,1,1
13576,2,2
13588,1,2
13588,2,3
13588,3,1
13588,4,4
13591,1,2
13591,2,1
13597,1,2
13597,2,1
13599,2,1
13599,1,2
13608,1,1
13608,2,2
13608,3,3
13609,1,1
13609,2,2
13625,1,2
13625,2,3
13625,3,1
13626,3,1
13626,2,2
13626,1,3
13635,1,1
13635,2,2
13641,1,1
13641,2,2
13643,2,1
13643,1,2
13648,1,1
13648,2,2
13650,1,1
13650,2,2
13650,1,1
13650,2,2
13654,1,1
13654,2,2
13657,1,2
13657,2,1
13657,1,2
13657,2,1
13665,1,1
13665,2,2
13666,1,2
13666,2,1
13676,1,1
13676,2,2
13677,1,1
13677,2,2
13677,1,1
13677,2,2
13684,2,1
13684,1,2
13686,1,1
13686,2,2
13687,1,2
13687,2,1
13691,2,1
13691,1,2
13697,1,1
13697,2,2
13703,1,1
13703,2,2
13707,2,1
13707,1,2
13709,1,1
13709,2,2
13709,1,1
13709,2,2
13711,1,2
13711,2,1
13719,1,1
13719,2,2
13722,1,1
13722,2,2
13722,3,3
13722,4,4
13723,1,2
13723,2,1
13724,1,1
13724,2,2
13729,1,1
13729,2,2
13736,1,1
13736,2,2
13738,1,2
13738,2,1
13741,2,1
13741,1,2
13742,1,2
13742,2,1
13742,3,3
13744,1,1
13744,2,2
13751,1,1
13751,2,2
13757,1,2
13757,2,1
13759,1,1
13759,2,2
13774,1,1
13774,2,2
13776,1,1
13776,2,2
13779,1,1
13779,2,2
13794,1,1
13794,2,2
13794,3,3
13794,1,1
13794,2,2
13794,3,3
13796,1,1
13796,2,2
13807,1,2
13807,2,1
13812,1,1
13812,2,2
13818,1,2
13818,2,3
13818,3,1
13819,1,1
13819,2,2
13819,3,3
13819,1,1
13819,2,2
13819,3,3
13835,1,1
13835,2,2
13836,1,1
13836,2,2
13844,1,2
13844,2,1
13844,3,3
13849,1,1
13849,2,2
13854,1,1
13854,2,2
13855,1,1
13855,2,2
13856,2,1
13856,1,2
13857,1,1
13857,2,2
13858,1,1
13858,2,2
13859,1,2
13859,2,1
13859,3,3
13862,1,2
13862,2,1
13865,2,1
13865,1,2
13875,1,1
13875,2,2
13881,1,1
13881,2,2
13882,1,2
13882,2,1
13885,1,2
13885,2,1
13891,1,3
13891,2,1
13891,3,2
13891,1,3
13891,2,1
13891,3,2
13892,1,1
13892,2,2
13895,1,1
13895,2,2
13902,1,2
13902,2,1
13907,1,1
13907,2,2
13908,1,1
13908,2,2
13910,1,2
13910,2,1
13914,1,1
13914,2,2
13915,1,2
13915,2,1
13919,1,1
13919,2,2
13920,1,1
13920,2,2
13920,1,1
13920,2,2
13927,1,1
13927,2,2
13930,2,1
13930,1,2
13931,1,1
13931,2,2
13932,1,1
13932,3,2
13932,4,3
13932,2,4
13944,1,1
13944,2,2
13947,2,1
13947,1,2
13949,1,1
13949,2,2
13950,1,1
13950,2,2
13950,3,3
13950,1,1
13950,2,2
13950,3,3
13955,1,1
13955,2,2
13968,1,2
13968,2,1
13969,1,1
13969,2,2
13971,1,3
13971,2,2
13971,3,1
13972,1,1
13972,2,2
13972,3,3
13974,1,1
13974,2,2
13976,1,1
13976,2,2
13978,1,2
13978,2,1
13982,1,1
13982,2,2
13985,1,1
13985,2,2
13988,1,2
13988,2,1
13988,3,3
13998,1,2
13998,2,1
14001,1,1
14001,2,2
14002,1,2
14002,2,1
14014,1,2
14014,2,1
14027,1,1
14027,2,2
14035,1,1
14035,2,2
