rank,origin_sn,new_sn
20766,1,2
20766,2,1
20796,1,1
20796,2,2
20803,1,1
20803,2,2
20811,1,1
20811,2,2
20811,1,1
20811,2,2
20814,1,1
20814,2,2
20815,1,1
20815,2,2
20821,1,2
20821,2,1
20828,2,1
20828,1,2
20829,1,1
20829,2,2
20829,1,1
20829,2,2
20848,1,1
20848,2,2
20856,1,2
20856,2,1
20860,1,1
20860,2,2
20862,1,1
20862,2,2
20865,1,1
20865,2,2
20873,2,1
20873,1,2
20884,1,1
20884,2,2
20897,1,1
20897,2,2
20899,1,2
20899,2,1
20900,2,1
20900,1,2
20902,1,2
20902,2,3
20902,3,1
20906,1,1
20906,2,2
20922,1,1
20922,2,2
20923,1,2
20923,2,1
20924,1,1
20924,2,2
20947,1,1
20947,2,2
20951,1,1
20951,2,2
20953,1,1
20953,2,2
20963,1,1
20963,2,2
20968,1,1
20968,2,2
20969,1,1
20969,2,2
20974,2,1
20974,1,2
20975,1,2
20975,2,1
20977,1,1
20977,2,2
20981,1,1
20981,2,2
20984,2,1
20984,1,2
21002,1,1
21002,2,2
21003,1,1
21003,2,2
21004,1,1
21004,2,2
21016,1,1
21016,2,2
21017,1,2
21017,2,1
21020,1,1
21020,2,2
21037,1,1
21037,2,2
21041,1,1
21041,2,2
21061,2,1
21061,1,2
21065,1,3
21065,2,1
21065,3,2
21069,1,2
21069,2,1
21070,1,2
21070,2,1
21079,1,1
21079,2,2
21085,1,1
21085,2,2
21086,1,1
21086,2,2
21091,1,1
21091,2,2
21106,1,3
21106,2,2
21106,3,1
21106,4,4
21109,1,1
21109,2,2
21115,2,1
21115,1,2
21119,1,1
21119,2,2
21131,1,1
21131,2,2
21138,1,1
21138,2,2
21141,1,1
21141,2,2
21141,1,1
21141,2,2
21145,1,1
21145,2,2
21145,3,3
21147,1,1
21147,2,3
21147,3,2
21162,1,1
21162,2,2
21164,1,2
21164,2,1
21166,1,1
21166,2,2
21166,1,1
21166,2,2
21175,1,1
21175,2,2
21189,1,1
21189,2,2
21200,1,1
21200,2,2
21215,2,1
21215,1,2
21218,1,1
21218,2,2
21219,1,1
21219,2,2
21220,1,1
21220,2,2
21222,1,2
21222,2,1
21227,2,1
21227,1,2
21229,1,1
21229,2,2
21230,1,2
21230,2,1
21235,1,1
21235,2,2
21239,1,1
21239,2,2
21240,1,1
21240,2,2
21241,1,1
21241,2,2
21248,1,1
21248,2,2
21250,1,2
21250,2,3
21250,3,1
21252,1,2
21252,2,1
21253,1,1
21253,2,2
21254,3,1
21254,2,2
21254,1,3
21258,1,2
21258,2,1
21259,1,1
21259,2,2
21272,1,2
21272,2,1
21284,1,3
21284,2,1
21284,3,2
21285,1,3
21285,2,2
21285,3,1
21286,1,1
21286,2,2
21299,1,1
21299,2,2
21299,1,1
21299,2,2
21307,1,1
21307,2,2
21319,1,1
21319,2,2
21320,1,1
21320,2,2
21324,2,1
21324,1,2
21332,1,1
21332,2,2
21334,1,1
21334,2,2
21334,1,1
21334,2,2
21341,1,1
21341,2,2
21341,1,1
21341,2,2
21364,1,2
21364,2,1
21367,1,1
21367,2,2
21373,1,1
21373,2,4
21373,3,2
21373,4,3
21383,1,2
21383,2,1
21401,1,2
21401,2,1
21404,1,3
21404,2,2
21404,3,1
21409,1,1
21409,2,2
21417,1,1
21417,2,2
21424,1,2
21424,2,1
21428,1,1
21428,2,2
21442,1,1
21442,2,2
21444,1,1
21444,2,2
21444,3,3
21444,1,1
21444,2,2
21444,3,3
21445,1,1
21445,2,2
21446,1,1
21446,2,2
21447,2,1
21447,1,2
21455,1,1
21455,2,2
21455,3,3
21457,1,1
21457,2,3
21457,3,2
21462,1,1
21462,2,2
21464,1,2
21464,2,1
21467,1,2
21467,2,1
21469,1,2
21469,2,1
21486,1,1
21486,2,2
21490,1,1
21490,2,2
21490,1,1
21490,2,2
21496,1,1
21496,2,2
21498,1,1
21498,2,2
21503,1,1
21503,2,2
21517,1,2
21517,2,1
21522,1,2
21522,2,3
21522,3,4
21522,4,1
21534,1,1
21534,2,2
21536,1,2
21536,2,1
21540,1,1
21540,2,2
21542,3,1
21542,1,2
21542,2,3
21546,1,1
21546,2,2
21547,1,1
21547,2,2
21548,1,1
21548,2,2
21553,1,1
21553,2,2
21555,1,1
21555,2,2
21557,1,1
21557,2,2
21562,1,1
21562,2,2
21565,1,1
21565,2,2
21567,1,1
21567,2,2
21567,3,3
21568,1,1
21568,2,2
21578,1,1
21578,2,2
21580,1,2
21580,2,1
21582,1,2
21582,2,1
21602,1,2
21602,2,1
21608,1,1
21608,2,2
21617,1,2
21617,2,1
21636,1,2
21636,2,1
21640,3,1
21640,1,2
21640,2,3
21642,2,1
21642,1,2
21645,1,1
21645,2,2
21651,1,2
21651,2,1
21658,1,1
21658,2,2
21667,1,1
21667,2,2
21673,2,1
21673,1,2
21674,1,1
21674,2,2
21674,1,1
21674,2,2
21675,1,1
21675,2,2
21675,3,3
21683,1,1
21683,2,2
21684,2,1
21684,1,2
21694,1,1
21694,2,2
21694,1,1
21694,2,2
21696,1,1
21696,2,2
21697,1,2
21697,2,3
21697,3,1
21698,1,1
21698,2,2
21700,1,1
21700,2,2
21708,1,1
21708,2,2
21715,1,1
21715,2,2
21725,1,1
21725,2,2
21729,1,1
21729,2,2
21737,2,1
21737,1,2
21737,3,3
21741,1,2
21741,2,1
21743,1,1
21743,2,2
21747,1,1
21747,2,2
21751,1,2
21751,2,1
21759,1,1
21759,2,2
21760,1,1
21760,2,2
21768,1,1
21768,2,2
21773,1,1
21773,2,2
21776,1,2
21776,2,1
21779,1,1
21779,2,2
21785,2,1
21785,1,2
21786,1,1
21786,2,2
21786,3,3
21787,1,2
21787,2,1
21797,1,4
21797,2,2
21797,3,1
21797,4,3
21800,1,2
21800,2,1
21801,1,2
21801,2,1
21801,3,3
21810,1,1
21810,2,2
21814,1,1
21814,2,2
21819,1,2
21819,2,1
21823,1,2
21823,2,1
21825,1,2
21825,2,1
21838,1,1
21838,2,2
21848,1,2
21848,2,1
21851,1,1
21851,2,2
21853,1,2
21853,2,1
21860,1,1
21860,2,2
21861,1,1
21861,2,2
21876,1,1
21876,2,2
21879,2,1
21879,1,2
21885,1,1
21885,2,2
21901,1,1
21901,2,2
21904,1,1
21904,2,2
21912,1,2
21912,2,1
21912,3,3
21915,1,1
21915,2,2
21928,1,2
21928,2,1
21930,1,1
21930,2,2
21933,1,2
21933,2,1
21934,1,1
21934,2,2
21940,1,2
21940,2,1
21944,1,2
21944,2,1
21947,2,1
21947,1,2
21948,1,1
21948,2,2
21948,3,3
21949,1,2
21949,2,1
21960,1,1
21960,2,2
21963,1,1
21963,2,2
21967,1,2
21967,2,1
21973,1,3
21973,2,1
21973,3,2
21975,1,1
21975,2,2
21976,1,2
21976,2,1
21976,3,3
21977,1,1
21977,2,2
21977,1,1
21977,2,2
21979,1,1
21979,2,2
21987,1,2
21987,2,1
21995,1,1
21995,2,2
22020,1,1
22020,2,2
22024,1,2
22024,2,1
22027,1,1
22027,2,2
22045,1,1
22045,2,2
22046,1,1
22046,2,2
22048,1,2
22048,2,1
22056,1,1
22056,2,2
22060,1,1
22060,2,2
22060,3,3
22062,1,1
22062,2,2
22065,1,1
22065,2,2
22066,1,1
22066,2,2
22074,1,2
22074,2,1
22091,1,1
22091,2,2
22093,1,2
22093,2,1
22104,1,1
22104,2,2
22107,1,2
22107,2,1
22112,1,1
22112,2,2
22115,1,2
22115,2,1
22117,1,1
22117,2,2
22125,1,2
22125,2,1
22125,3,3
22128,1,1
22128,2,2
22135,1,2
22135,2,1
22137,1,1
22137,2,2
22137,3,3
22137,1,1
22137,2,2
22137,3,3
22141,1,2
22141,2,1
22143,1,1
22143,2,2
22150,2,1
22150,1,2
22168,1,2
22168,2,1
22177,1,1
22177,2,2
22182,1,1
22182,2,2
22192,1,3
22192,2,2
22192,3,1
22195,1,2
22195,2,1
22209,2,1
22209,1,2
22209,3,3
22216,1,1
22216,2,2
22216,3,3
22232,1,2
22232,2,1
22232,3,3
22236,1,1
22236,2,2
22238,1,1
22238,2,2
22241,1,1
22241,2,2
22241,3,3
22260,1,2
22260,2,1
22261,1,1
22261,2,2
22264,1,1
22264,2,2
22268,2,1
22268,1,2
22286,1,1
22286,2,2
1. **sn=1,形,"正方形的或立方体的"", 例句：""正方箱子""**"
2. **sn=2,名,"在辩论中对论题持赞成或肯定意见的一方（跟‘反方’相区别）""**"
22287,2,1
22287,1,2
22292,2,1
22292,1,2
22299,1,1
22299,2,2
22306,1,2
22306,2,1
22322,1,1
22322,2,2
22331,2,1
22331,1,2
22331,3,3
22332,2,1
22332,1,2
22340,1,2
22340,2,1
22345,1,1
22345,2,2
22345,3,3
22345,1,1
22345,2,2
22345,3,3
22356,1,1
22356,2,3
22356,3,2
22361,1,1
22361,2,2
22373,1,2
22373,2,1
22382,1,1
22382,2,2
22384,1,2
22384,2,3
22384,3,1
22395,1,3
22395,2,1
22395,3,2
22399,1,2
22399,2,1
22401,1,2
22401,2,1
22414,1,1
22414,2,2
22428,1,2
22428,2,1
22454,1,1
22454,2,2
22455,1,2
22455,2,1
22456,1,1
22456,2,2
22463,1,2
22463,2,1
22464,1,1
22464,2,2
22468,1,2
22468,2,1
22478,1,2
22478,2,1
22509,1,1
22509,2,3
22509,3,2
22511,2,1
22511,1,2
22511,3,3
22516,2,1
22516,1,2
22527,2,1
22527,1,2
22547,1,1
22547,2,2
22551,1,2
22551,2,3
22551,3,1
22591,1,1
22591,2,2
22599,1,2
22599,2,1
22608,1,2
22608,2,1
22622,1,1
22622,2,2
22630,2,1
22630,1,2
22634,1,1
22634,2,2
22637,1,1
22637,2,2
22666,1,1
22666,2,2
22674,2,1
22674,1,2
22680,1,2
22680,2,1
22683,1,1
22683,2,2
22699,1,1
22699,2,2
22700,1,1
22700,2,2
22718,2,1
22718,3,2
22718,1,3
22727,1,1
22727,2,2
22737,1,1
22737,2,2
22739,1,1
22739,2,2
22754,1,2
22754,2,1
22768,1,2
22768,2,3
22768,3,1
22773,1,2
22773,2,3
22773,3,1
22774,1,3
22774,2,2
22774,3,1
22776,1,2
22776,2,1
22787,1,2
22787,2,1
22792,1,1
22792,2,2
22802,2,1
22802,1,2
22810,1,1
22810,2,2
22813,1,1
22813,2,2
22816,1,1
22816,2,2
22819,1,1
22819,2,2
22826,1,2
22826,2,1
22828,1,2
22828,2,1
22840,1,2
22840,2,1
22863,1,2
22863,2,1
22863,3,3
22864,2,1
22864,1,2
22865,1,1
22865,2,2
22865,1,1
22865,2,2
22866,1,1
22866,2,2
1. `sn=1,pos=动,"definition=快速投递, example=快递邮件`"
2. `sn=2,pos=名,"definition=特快专递的简称, example=""""`"
22868,2,1
22868,1,2
22869,1,1
22869,2,2
22871,1,1
22871,2,2
22871,3,3
22879,1,2
22879,2,1
22881,1,2
22881,2,1
22885,1,1
22885,2,2
22886,1,1
22886,2,2
22896,1,1
22896,2,2
22904,1,1
22904,2,2
22907,1,1
22907,2,2
22911,1,2
22911,2,1
22918,1,2
22918,2,3
22918,3,1
22920,1,1
22920,2,2
22920,3,3
22927,2,1
22927,1,2
22930,1,2
22930,2,1
22947,1,1
22947,2,2
1. **hūháo,动,大声哭叫** → 最常见，语义基础
2. **hūháo,动,奔走呼号（呼吁）** → 成语化使用，高频但语境受限
3. **hūhào,名,广播/通信代号** → 专业术语，较常见于特定领域
4. **hūhào,名,组织口号** → 特定组织使用，相对少见
22949,1,1
22949,2,2
22949,3,3
22949,4,4
22951,1,2
22951,2,1
22951,3,3
22951,1,2
22951,2,1
22951,3,3
22956,1,2
22956,2,1
22957,1,2
22957,2,1
22962,1,2
22962,2,1
22986,1,1
22986,2,2
23003,1,1
23003,2,2
23005,1,2
23005,2,1
23009,2,1
23009,1,2
23011,1,1
23011,2,2
23012,1,1
23012,2,2
23021,1,1
23021,2,2
23031,1,1
23031,2,2
23036,1,3
23036,2,2
23036,3,1
23037,1,2
23037,2,1
23044,1,1
23044,2,2
23054,1,1
23054,2,2
23060,1,2
23060,2,1
23075,1,2
23075,2,1
23079,2,1
23079,1,2
23086,1,1
23086,2,2
23086,1,1
23086,2,2
23090,1,4
23090,2,3
23090,3,2
23090,4,1
23090,5,5
23092,2,1
23092,1,2
23094,2,1
23094,1,2
23095,1,1
23095,2,2
23096,1,1
23096,2,2
23107,1,2
23107,2,1
23115,1,1
23115,2,2
23123,1,1
23123,2,2
23123,1,1
23123,2,2
23136,1,1
23136,2,2
23143,1,1
23143,2,2
23147,1,1
23147,2,2
23162,1,1
23162,2,2
23166,1,1
23166,2,2
23182,1,1
23182,2,2
23189,1,1
23189,2,2
23194,1,1
23194,2,2
23198,1,1
23198,2,2
23198,1,1
23198,2,2
23208,1,3
23208,2,1
23208,3,2
23237,1,1
23237,2,2
23237,3,3
23237,1,1
23237,2,2
23237,3,3
23254,1,1
23254,2,2
23255,1,1
23255,2,2
23255,3,3
23261,1,1
23261,2,2
23269,1,1
23269,2,2
- **“副”用法（sn=2,3,4）**：这是“差点儿”的核心用法，非常常见，尤其在口语中。
23270,1,4
23270,2,1
23270,3,2
23270,4,3
23276,1,2
23276,2,1
23282,1,2
23282,2,1
23285,1,1
23285,2,2
23291,1,1
23291,2,2
23300,2,1
23300,1,2
23301,1,1
23301,2,2
23301,1,1
23301,2,2
23302,1,1
23302,2,2
23305,1,1
23305,2,2
23309,2,1
23309,1,2
23313,1,1
23313,2,2
23313,1,1
23313,2,2
23323,1,1
23323,2,2
23327,1,1
23327,2,2
23340,1,2
23340,2,1
23362,1,1
23362,2,2
23366,1,2
23366,2,1
23367,1,1
23367,2,2
23369,1,1
23369,2,2
23392,1,1
23392,2,2
23399,1,1
23399,2,3
23399,3,2
23416,1,2
23416,2,1
23417,1,1
23417,2,2
23417,3,3
23428,1,1
23428,2,2
23429,1,1
23429,2,2
23430,1,1
23430,2,2
23435,1,1
23435,2,2
23435,1,1
23435,2,2
23440,1,1
23440,2,2
23440,3,3
23440,1,1
23440,2,2
23440,3,3
23444,1,1
23444,2,2
23447,1,1
23447,2,2
23460,1,1
23460,2,2
23463,1,2
23463,2,1
23472,1,1
23472,2,2
23475,1,2
23475,2,1
23494,1,1
23494,2,2
23496,1,1
23496,2,2
23521,1,2
23521,2,1
23526,1,2
23526,2,1
23533,1,2
23533,2,1
23534,1,1
23534,2,2
23538,1,1
23538,2,2
23538,1,1
23538,2,2
23539,1,1
23539,2,2
23541,2,1
23541,1,2
23543,2,1
23543,1,2
23547,1,2
23547,2,1
23554,1,1
23554,2,2
23556,1,2
23556,2,1
23556,3,3
23560,1,1
23560,2,2
23562,1,1
23562,2,2
23565,1,1
23565,2,2
23573,1,1
23573,2,2
23579,2,1
23579,1,2
23585,1,2
23585,2,1
23588,1,1
23588,2,2
23596,1,1
23596,2,2
23602,1,1
23602,2,2
23614,1,1
23614,2,2
23619,1,1
23619,2,2
23627,1,2
23627,2,1
23628,1,2
23628,2,1
23633,1,2
23633,2,1
23647,1,3
23647,2,4
23647,3,1
23647,4,2
23648,1,1
23648,2,2
23650,1,1
23650,2,2
23658,1,1
23658,2,2
23662,1,1
23662,2,2
23664,1,2
23664,2,1
23672,1,1
23672,2,2
23701,1,1
23701,2,2
23702,1,1
23702,3,2
23702,2,3
23702,1,1
23702,3,2
23702,2,3
23706,1,2
23706,2,1
23710,1,1
23710,2,2
23716,1,1
23716,2,2
23728,1,2
23728,2,1
23730,1,2
23730,2,1
23732,1,2
23732,2,1
23738,1,2
23738,2,1
23745,1,2
23745,2,1
23750,1,1
23750,2,2
23764,1,2
23764,2,1
23771,1,1
23771,2,2
23781,1,3
23781,2,2
23781,3,1
23797,1,2
23797,2,1
23800,1,1
23800,2,2
23803,1,2
23803,2,1
23807,1,1
23807,2,2
23813,1,2
23813,2,1
23817,1,1
23817,2,2
23817,3,3
23821,1,1
23821,2,2
23822,2,1
23822,1,2
23836,1,3
23836,2,1
23836,3,2
23847,1,2
23847,2,1
23847,3,3
23847,4,4
23848,1,1
23848,2,2
23852,1,1
23852,2,2
23860,1,1
23860,2,2
23879,1,2
23879,2,1
23882,1,3
23882,2,2
23882,3,1
23887,1,1
23887,2,2
23901,2,1
23901,1,2
23910,1,1
23910,2,2
23911,2,1
23911,1,2
23912,1,1
23912,2,2
23923,1,1
23923,2,2
23931,1,1
23931,2,2
23932,1,2
23932,2,3
23932,3,1
23935,2,1
23935,1,2
23936,1,2
23936,2,3
23936,3,1
23946,1,1
23946,2,2
23966,1,1
23966,2,2
23972,1,1
23972,2,2
23972,1,1
23972,2,2
23974,1,2
23974,2,1
23979,1,2
23979,2,1
23994,1,1
23994,2,2
24014,1,2
24014,2,1
24018,1,2
24018,2,1
24022,1,1
24022,2,2
24026,1,1
24026,2,2
24031,1,2
24031,2,1
- id=24035,zici=构架,pinyin=gòujià
24035,1,1
24035,2,2
24047,1,1
24047,2,2
24050,1,1
24050,2,2
24052,1,2
24052,2,1
24054,1,2
24054,2,1
24069,1,2
24069,2,3
24069,3,1
24073,2,1
24073,1,2
24074,1,2
24074,2,1
24080,1,1
24080,2,2
24080,1,1
24080,2,2
24088,1,2
24088,2,1
24089,1,1
24089,2,2
24090,1,2
24090,2,1
24090,3,3
24101,1,1
24101,2,2
24105,1,1
24105,2,2
24114,1,1
24114,2,2
24116,1,1
24116,2,2
24118,1,1
24118,2,2
24122,1,1
24122,2,2
24126,1,1
24126,2,2
24129,2,1
24129,1,2
24131,1,3
24131,2,2
24131,3,1
24139,1,2
24139,2,1
24144,1,2
24144,2,1
24154,1,2
24154,2,1
- id: 24158,zici: 黑体,"pinyin: hēitǐ, sn: 1 → 印刷字体"
- id: 24158,zici: 黑体,"pinyin: hēitǐ, sn: 2 → 物理学黑体"
24158,1,1
24158,2,2
24175,1,1
24175,2,2
24178,1,1
24178,2,2
24180,1,1
24180,2,2
24181,1,1
24181,2,2
24182,1,1
24182,2,3
24182,3,2
24183,1,2
24183,2,1
24200,1,1
24200,2,2
24201,2,1
24201,1,2
24213,2,1
24213,1,2
24214,2,1
24214,1,2
24219,1,1
24219,2,2
24221,1,2
24221,2,1
24226,1,1
24226,2,2
24231,2,1
24231,1,2
24235,1,1
24235,2,3
24235,3,2
24238,1,2
24238,2,4
24238,3,1
24238,4,3
24248,1,1
24248,2,2
24253,1,1
24253,2,2
24263,1,2
24263,2,1
24274,1,1
24274,2,2
24275,1,1
24275,2,2
24275,3,3
24284,1,2
24284,2,1
24287,1,1
24287,2,2
24287,3,3
24287,1,1
24287,2,2
24287,3,3
24294,1,1
24294,2,2
24299,1,1
24299,2,2
24305,1,3
24305,2,2
24305,3,1
24320,1,2
24320,2,1
24334,1,1
24334,2,2
24370,1,1
24370,2,2
24380,1,2
24380,2,1
24382,1,2
24382,2,1
24393,1,1
24393,2,2
24394,1,2
24394,2,1
24400,1,1
24400,2,2
24417,1,2
24417,2,1
24429,1,1
24429,2,2
24432,1,1
24432,2,2
24444,1,1
24444,2,2
24450,1,1
24450,2,2
24459,1,1
24459,2,2
24465,1,1
24465,2,2
24471,1,1
24471,2,2
24475,1,1
24475,2,2
24476,1,2
24476,2,1
24478,1,1
24478,2,2
24479,2,1
24479,1,2
24480,1,1
24480,2,2
24491,1,1
24491,2,2
24498,2,1
24498,1,2
24499,1,2
24499,2,1
24513,1,2
24513,2,1
24518,1,1
24518,2,2
24526,1,2
24526,2,1
24538,1,1
24538,2,2
24552,1,1
24552,2,2
24556,1,1
24556,2,2
24572,1,2
24572,2,1
24574,1,2
24574,2,1
24590,1,2
24590,2,1
24592,1,1
24592,2,2
24592,1,1
24592,2,2
24599,1,1
24599,2,2
24601,1,1
24601,2,2
24608,1,1
24608,2,2
24617,1,3
24617,2,1
24617,3,2
24619,1,1
24619,2,2
24624,1,2
24624,2,1
24627,1,1
24627,2,2
24627,3,3
24633,1,1
24633,4,2
24633,2,3
24633,3,4
24633,5,5
24633,1,1
24633,4,2
24633,2,3
24633,3,4
24633,5,5
24636,1,1
24636,2,2
24645,1,1
24645,2,2
24672,1,2
24672,2,1
24677,1,3
24677,2,2
24677,3,1
24680,1,1
24680,2,3
24680,3,4
24680,4,2
24680,1,1
24680,2,3
24680,3,4
24680,4,2
24681,1,1
24681,2,2
24684,1,2
24684,2,1
24685,1,1
24685,2,2
24687,1,1
24687,2,2
24719,1,1
24719,2,2
24720,1,3
24720,2,2
24720,3,1
24724,2,1
24724,1,2
24729,1,1
24729,2,2
24734,1,1
24734,2,2
24741,1,1
24741,2,2
24751,1,2
24751,2,1
24760,1,1
24760,2,2
24770,2,1
24770,1,2
24773,1,1
24773,2,2
24797,2,1
24797,1,2
24798,1,2
24798,2,1
24801,1,2
24801,2,1
24828,1,1
24828,2,2
24835,1,1
24835,2,2
24838,1,1
24838,2,2
24838,3,3
24860,1,2
24860,2,1
24874,1,1
24874,2,2
24880,1,2
24880,2,1
24881,1,1
24881,2,2
24892,1,1
24892,2,2
24910,1,2
24910,2,1
24915,1,1
24915,2,2
24918,1,1
24918,2,2
24919,1,2
24919,2,1
24919,3,4
24919,4,3
24919,1,2
24919,2,1
24919,3,4
24919,4,3
24920,2,1
24920,1,2
24921,1,1
24921,2,2
24926,1,1
24926,2,2
24934,2,1
24934,1,2
24952,1,1
24952,2,2
24952,1,1
24952,2,2
24954,1,2
24954,2,1
24958,1,1
24958,2,2
24958,1,1
24958,2,2
24960,1,1
24960,2,2
24961,1,1
24961,3,2
24961,2,3
24968,1,2
24968,2,1
24969,1,1
24969,2,2
24972,1,1
24972,2,2
24972,1,1
24972,2,2
24983,1,2
24983,2,3
24983,3,1
24986,1,1
24986,2,2
24995,1,2
24995,2,1
