rank,origin_sn,new_sn
32549,2,1
32549,1,2
32551,1,2
32551,2,1
32567,1,1
32567,2,2
32577,1,1
32577,2,2
32578,1,1
32578,2,2
32599,1,2
32599,2,1
32615,2,1
32615,1,2
32637,1,2
32637,2,1
32638,1,1
32638,2,2
32642,1,1
32642,2,2
32658,1,2
32658,2,3
32658,3,1
32666,1,1
32666,2,2
32669,2,1
32669,1,2
32684,1,1
32684,2,2
- id=32693,zici=上梁,pinyin=shàngliáng
- sn=1,pos=名,definition=脊檩 → 原序号1
- sn=2,pos=动,definition=盖房子时将梁架到屋架或山墙上 → 原序号2
32693,1,2
32693,2,1
32711,1,1
32711,2,2
32727,1,2
32727,2,3
32727,3,1
32750,2,1
32750,1,2
32752,1,3
32752,2,2
32752,3,1
32755,1,2
32755,2,1
32786,1,1
32786,2,2
32788,1,1
32788,2,2
32792,1,1
32792,2,2
32794,1,1
32794,2,2
32817,1,1
32817,2,2
32826,1,1
32826,2,2
32828,2,1
32828,1,2
32830,1,2
32830,2,1
32853,1,2
32853,2,1
32853,3,3
32894,1,1
32894,2,2
32895,1,2
32895,2,1
32896,1,1
32896,2,2
32896,1,1
32896,2,2
32899,1,3
32899,2,1
32899,3,2
32915,1,1
32915,2,2
32929,1,1
32929,2,2
32937,1,2
32937,2,1
32946,1,2
32946,2,3
32946,3,1
32947,1,1
32947,2,2
32971,1,2
32971,2,1
32973,1,1
32973,2,2
32975,2,1
32975,1,2
32983,1,1
32983,2,2
32985,1,1
32985,2,2
32989,1,1
32989,2,2
32990,1,2
32990,2,1
32995,1,1
32995,2,2
33001,1,1
33001,2,2
33005,1,1
33005,2,2
33017,1,2
33017,2,1
33018,1,1
33018,2,2
33019,1,1
33019,2,2
33019,3,3
33020,1,2
33020,2,1
33021,1,2
33021,2,3
33021,3,1
33042,1,1
33042,2,2
33053,1,1
33053,2,2
33070,1,1
33070,2,2
33074,1,2
33074,2,1
33080,2,1
33080,1,2
33081,1,2
33081,2,1
33082,1,3
33082,2,1
33082,3,2
33082,1,3
33082,2,1
33082,3,2
33084,2,1
33084,3,2
33084,1,3
33095,1,1
33095,3,2
33095,2,3
33099,1,1
33099,2,2
33100,2,1
33100,1,2
33106,1,1
33106,2,2
33106,1,1
33106,2,2
33113,1,2
33113,2,1
33117,1,1
33117,2,2
33137,1,1
33137,2,2
33138,1,1
33138,2,2
33142,1,1
33142,2,2
33143,1,2
33143,2,1
33144,1,1
33144,2,2
33157,1,1
33157,2,2
33157,1,1
33157,2,2
33160,1,2
33160,2,1
33170,1,1
33170,2,2
33174,1,1
33174,2,2
33178,1,1
33178,2,2
33183,1,1
33183,2,2
33190,1,1
33190,2,2
33195,1,1
33195,2,2
33213,1,2
33213,2,1
33215,1,1
33215,2,2
33217,1,1
33217,2,2
33218,1,2
33218,2,1
33241,1,1
33241,2,2
33273,1,2
33273,2,1
33274,1,3
33274,2,1
33274,3,2
33299,1,1
33299,2,2
33304,1,2
33304,2,1
33331,1,1
33331,2,2
33338,1,1
33338,2,2
33342,1,1
33342,2,2
33351,1,1
33351,2,2
33356,2,1
33356,1,2
33358,1,2
33358,2,1
33362,1,2
33362,2,1
33368,1,1
33368,2,2
33368,3,3
33368,1,1
33368,2,2
33368,3,3
33374,1,1
33374,2,2
33376,1,1
33376,2,2
33377,1,2
33377,2,1
33437,1,3
33437,2,1
33437,3,2
33439,1,2
33439,2,1
33451,1,2
33451,2,1
33454,1,1
33454,2,2
33458,1,1
33458,2,2
33458,1,1
33458,2,2
33468,1,2
33468,2,1
33468,3,3
33480,1,2
33480,2,3
33480,3,1
33489,1,1
33489,2,2
33489,1,1
33489,2,2
33494,1,2
33494,2,1
33503,1,3
33503,2,4
33503,3,5
33503,4,1
33503,5,2
33504,1,1
33504,2,2
33504,1,1
33504,2,2
33506,1,2
33506,2,1
33531,2,1
33531,1,2
33532,1,2
33532,2,1
33543,1,1
33543,2,2
33564,1,1
33564,2,2
33565,1,3
33565,2,2
33565,3,1
33573,1,1
33573,2,2
33573,3,3
33578,1,2
33578,2,1
33604,1,1
33604,2,2
33627,1,2
33627,2,1
33628,1,2
33628,2,1
33635,1,1
33635,2,2
33641,1,1
33641,2,2
33651,1,2
33651,2,1
33656,2,1
33656,1,2
33661,1,2
33661,2,1
输出格式为：`id,origin_sn,new_sn`
33664,1,2
33664,2,1
33667,1,2
33667,2,1
33671,1,2
33671,2,1
33673,1,1
33673,2,2
33682,1,1
33682,2,2
33690,1,1
33690,2,2
33704,1,1
33704,2,2
33711,1,1
33711,2,2
33722,1,1
33722,2,2
33734,1,2
33734,2,5
33734,3,1
33734,4,3
33734,5,4
33744,1,1
33744,2,2
33770,1,1
33770,2,2
33770,1,1
33770,2,2
33787,1,1
33787,2,2
33790,1,1
33790,2,2
33793,1,1
33793,2,2
33803,1,2
33803,2,1
33813,1,2
33813,2,1
33837,2,1
33837,1,2
33844,1,1
33844,2,3
33844,3,2
33857,1,1
33857,2,2
33859,1,1
33859,2,2
33861,1,1
33861,2,2
33867,1,1
33867,2,2
33871,1,2
33871,2,1
33884,1,1
33884,2,2
33885,1,1
33885,2,2
33903,1,1
33903,2,2
33906,1,2
33906,2,1
33915,1,1
33915,2,2
33924,1,2
33924,2,1
33933,1,1
33933,2,2
33936,2,1
33936,1,2
33938,1,1
33938,2,2
33956,1,2
33956,2,1
33957,1,2
33957,2,1
33961,1,2
33961,2,1
33970,1,1
33970,2,2
33970,3,3
33983,1,1
33983,2,2
33986,1,1
33986,2,2
33988,1,1
33988,2,3
33988,3,2
33999,1,1
33999,2,2
34002,1,1
34002,2,2
34002,1,1
34002,2,2
34003,1,1
34003,2,2
34013,1,2
34013,2,1
34052,1,1
34052,2,2
34052,3,3
34060,1,2
34060,2,1
34064,1,1
34064,2,2
34071,1,1
34071,2,2
34074,2,1
34074,1,2
34084,1,2
34084,2,1
34099,1,1
34099,2,2
34101,3,1
34101,1,2
34101,2,3
34103,1,1
34103,2,3
34103,3,2
34109,1,1
34109,2,2
34110,1,2
34110,2,1
34113,1,2
34113,2,1
34127,1,2
34127,2,1
34127,3,3
34128,1,1
34128,2,2
34138,1,1
34138,2,2
34140,1,1
34140,2,2
34140,3,3
34144,1,1
34144,2,2
34150,1,1
34150,2,2
34152,1,1
34152,2,2
34152,1,1
34152,2,2
34159,1,2
34159,2,1
34162,1,1
34162,2,2
34172,1,1
34172,2,2
34179,1,1
34179,2,2
34195,1,1
34195,2,2
34201,1,2
34201,2,1
34204,1,1
34204,2,2
34210,1,2
34210,2,1
34215,1,1
34215,2,2
34220,1,1
34220,2,2
34226,1,2
34226,2,1
34241,1,1
34241,2,2
34246,1,2
34246,2,1
34281,1,1
34281,2,2
34282,1,1
34282,2,2
34294,1,1
34294,2,2
34312,1,2
34312,2,1
34317,1,1
34317,2,2
34318,1,1
34318,2,2
34321,1,1
34321,2,2
34334,1,2
34334,2,1
34369,1,1
34369,2,2
34386,1,2
34386,2,1
34387,1,2
34387,2,1
34389,2,1
34389,1,2
34391,1,2
34391,2,1
34405,1,2
34405,2,1
34406,1,2
34406,2,1
34407,1,1
34407,2,2
34407,1,1
34407,2,2
34416,1,1
34416,2,2
34442,1,1
34442,2,2
34450,1,2
34450,2,1
34456,1,1
34456,2,2
34467,1,1
34467,2,2
34480,1,1
34480,2,2
34489,1,1
34489,2,2
34495,2,1
34495,1,2
34501,1,1
34501,2,2
34505,2,1
34505,1,2
34508,1,1
34508,2,2
34510,1,1
34510,2,2
34518,1,1
34518,2,2
34519,1,1
34519,2,2
34521,1,2
34521,2,1
34542,1,2
34542,2,1
34553,1,1
34553,2,2
34554,1,1
34554,2,2
34561,1,1
34561,2,2
34563,1,2
34563,2,1
34573,2,1
34573,3,2
34573,1,3
34585,1,1
34585,2,2
34622,1,1
34622,2,2
34629,1,1
34629,2,2
34629,3,3
34629,1,1
34629,2,2
34629,3,3
34665,1,1
34665,2,2
34668,1,1
34668,2,2
34671,1,2
34671,2,1
34674,1,1
34674,3,2
34674,2,3
34681,1,1
34681,2,2
34710,2,1
34710,1,2
34725,1,1
34725,2,2
34730,1,1
34730,2,2
34736,1,1
34736,3,2
34736,2,3
34741,1,1
34741,2,2
34753,1,2
34753,2,1
34763,1,2
34763,2,1
34766,1,2
34766,2,1
34771,1,1
34771,2,2
34795,2,1
34795,1,2
34813,2,1
34813,1,2
34817,1,2
34817,2,1
34821,2,1
34821,1,2
34827,1,1
34827,2,2
34838,1,1
34838,2,2
34860,1,2
34860,2,1
34860,3,3
34860,1,2
34860,2,1
34860,3,3
34864,1,1
34864,2,2
34867,1,1
34867,2,2
34869,1,1
34869,2,2
34869,3,3
34869,4,4
34872,1,2
34872,2,1
34883,2,1
34883,1,2
34895,2,1
34895,1,2
34905,1,1
34905,2,2
34917,2,1
34917,1,2
34918,1,1
34918,2,2
34954,1,1
34954,2,2
34971,1,1
34971,2,2
34981,2,1
34981,1,2
34983,1,1
34983,2,2
34985,1,1
34985,2,2
34988,1,1
34988,2,2
34991,1,1
34991,2,2
34996,1,1
34996,2,2
