rank,origin_sn,new_sn
46813,1,1
46813,2,2
46823,1,2
46823,2,3
46823,3,4
46823,4,1
46830,1,2
46830,2,3
46830,3,1
46830,4,4
46835,1,1
46835,2,2
46835,1,1
46835,2,2
46837,1,2
46837,2,1
46863,1,2
46863,2,1
46870,1,2
46870,2,1
46873,1,1
46873,2,2
46875,1,1
46875,2,2
46878,1,1
46878,2,2
46899,1,1
46899,2,2
46899,3,3
46905,2,1
46905,1,2
46910,1,1
46910,2,2
46914,1,1
46914,2,2
46921,1,1
46921,2,2
46921,1,1
46921,2,2
46955,1,2
46955,2,1
46972,1,1
46972,2,2
46973,1,2
46973,2,1
46980,3,1
46980,2,2
46980,1,3
46980,3,1
46980,2,2
46980,1,3
46986,1,2
46986,2,1
46991,1,2
46991,2,1
47006,1,1
47006,2,3
47006,3,2
47015,1,2
47015,2,1
47022,1,1
47022,2,2
47026,1,2
47026,2,1
47038,1,1
47038,2,3
47038,3,2
47057,1,1
47057,2,2
47080,1,1
47080,2,2
47086,1,1
47086,2,2
47099,1,1
47099,2,2
47107,1,1
47107,2,2
47107,1,1
47107,2,2
47109,1,1
47109,2,2
47112,1,1
47112,2,2
47113,2,1
47113,1,2
47114,1,2
47114,2,1
47119,1,1
47119,2,2
47126,2,1
47126,1,2
47158,1,1
47158,2,2
47169,1,2
47169,2,1
47190,1,1
47190,2,2
47198,1,2
47198,2,1
47206,1,2
47206,2,1
47206,1,2
47206,2,1
47216,1,2
47216,2,1
47240,2,1
47240,1,2
47252,1,1
47252,2,2
47252,1,1
47252,2,1
47328,1,3
47328,2,2
47328,3,1
47349,1,2
47349,2,1
47352,1,1
47352,2,2
47370,1,1
47370,2,2
47373,1,1
47373,2,2
47406,1,1
47406,2,2
47407,3,1
47407,1,2
47407,2,3
47444,1,2
47444,2,1
47444,1,2
47444,2,1
47446,1,1
47446,3,2
47446,2,3
47450,1,1
47450,2,2
47481,1,1
47481,2,2
47486,1,2
47486,2,1
47488,1,2
47488,2,1
47521,1,1
47521,2,2
47523,1,1
47523,2,2
47531,1,2
47531,2,1
47531,3,3
47538,1,1
47538,2,2
47551,1,1
47551,2,2
47621,1,1
47621,2,2
47622,2,1
47622,1,2
47631,1,1
47631,2,2
47634,1,1
47634,2,2
47646,1,2
47646,2,1
47650,1,1
47650,2,2
47657,1,1
47657,2,2
47678,2,1
47678,1,2
47685,2,1
47685,1,2
47695,2,1
47695,1,2
47697,1,1
47697,2,2
47708,1,1
47708,2,2
47720,1,1
47720,2,2
47724,1,2
47724,2,1
47759,1,2
47759,2,1
47762,2,1
47762,1,2
47790,1,1
47790,2,2
47802,1,1
47802,2,2
47802,3,3
47815,1,1
47815,2,2
47815,1,1
47815,2,2
47817,1,2
47817,2,1
47820,1,1
47820,2,2
47826,1,1
47826,2,3
47826,3,2
47831,1,1
47831,2,2
47836,1,1
47836,2,2
47854,3,1
47854,2,2
47854,1,3
47859,1,2
47859,2,1
47860,鼎鼎大名,"dǐngdǐng-dàmíng,1,,"""","
47860,鼎鼎大名,"dǐngdǐng-dàmíng,2,,"""","
47860,1,1
47860,2,2
47909,1,1
47909,2,2
47911,1,2
47911,2,1
47915,1,2
47915,2,1
47920,1,3
47920,2,1
47920,3,2
47926,1,1
47926,2,2
47962,1,2
47962,2,1
48001,1,1
48001,2,2
48047,1,1
48047,2,2
48061,1,2
48061,2,1
48061,1,2
48061,2,1
48092,1,1
48092,2,2
48096,1,1
48096,2,2
48124,1,1
48124,2,2
48164,1,1
48164,2,2
48203,1,1
48203,2,2
48207,2,1
48207,1,2
48215,1,2
48215,2,1
48220,1,1
48220,2,2
48222,1,1
48222,2,2
48225,1,1
48225,2,2
48225,3,3
48225,1,2
48225,2,1
48225,3,3
48262,1,1
48262,2,2
48262,3,3
48262,1,1
48262,2,2
48262,3,3
48263,1,2
48263,2,1
48270,1,2
48270,2,1
48274,1,1
48274,2,2
48288,1,1
48288,2,2
48290,1,2
48290,2,1
48291,1,2
48291,2,1
48292,1,1
48292,2,2
48295,1,2
48295,2,1
48302,1,1
48302,2,2
48306,1,1
48306,2,2
48330,1,1
48330,2,2
48334,2,1
48334,1,2
48357,1,1
48357,2,2
48363,1,1
48363,2,2
48393,1,2
48393,2,1
48394,1,1
48394,2,2
48405,1,2
48405,2,1
48409,1,2
48409,2,1
48414,1,2
48414,2,3
48414,3,1
48428,1,2
48428,2,1
48443,1,1
48443,2,2
48443,1,1
48443,2,2
48475,1,1
48475,2,2
48498,2,1
48498,1,2
48504,2,1
48504,1,2
48518,1,1
48518,2,2
48522,1,1
48522,2,2
48522,3,3
48524,3,1
48524,1,2
48524,2,3
48525,1,3
48525,2,2
48525,3,1
48537,1,1
48537,2,2
48563,1,2
48563,2,1
48567,1,2
48567,2,1
48567,3,3
48612,1,2
48612,2,1
48617,1,1
48617,2,2
48617,1,1
48617,2,2
48626,2,1
48626,1,2
48644,1,1
48644,2,2
48645,1,2
48645,2,1
48665,1,1
48665,2,2
48672,1,2
48672,2,1
48673,1,1
48673,2,2
48682,1,2
48682,2,1
48690,1,1
48690,2,2
48695,1,2
48695,2,1
48711,1,1
48711,2,2
48726,1,2
48726,2,1
48729,1,2
48729,2,1
48735,1,1
48735,2,2
48747,3,1
48747,2,2
48747,1,3
48756,1,2
48756,2,1
48760,1,1
48760,2,2
48778,1,2
48778,2,1
48796,1,1
48796,2,2
48806,1,1
48806,2,2
48823,1,2
48823,2,1
48833,1,1
48833,2,2
48837,1,1
48837,2,2
48838,1,1
48838,2,2
48848,1,1
48848,2,2
48863,2,1
48863,1,2
48873,1,2
48873,2,3
48873,3,1
48876,1,1
48876,2,2
48884,1,1
48884,2,2
48921,1,1
48921,2,2
48938,1,2
48938,2,1
48984,1,3
48984,2,1
48984,3,2
49009,3,1
49009,1,2
49009,2,3
49034,1,2
49034,2,1
49060,1,1
49060,2,2
49064,1,1
49064,2,2
49074,1,2
49074,2,1
49079,2,1
49079,1,2
49081,1,1
49081,2,2
49094,1,1
49094,2,2
49108,1,1
49108,2,2
49151,1,1
49151,2,2
49174,1,1
49174,2,2
49202,1,2
49202,2,1
49216,1,1
49216,2,2
49217,1,2
49217,2,1
49222,1,1
49222,2,2
49229,1,2
49229,2,3
49229,3,1
49229,1,2
49229,2,3
49229,3,1
49301,1,1
49301,2,2
49302,1,1
49302,2,2
49310,1,1
49310,2,2
49310,3,3
49315,1,1
49315,2,2
49339,1,2
49339,2,1
49344,1,1
49344,2,2
49358,1,2
49358,2,1
49377,1,1
49377,2,2
49380,1,2
49380,2,1
49420,1,2
49420,2,1
49426,1,1
49426,2,2
49445,1,1
49445,2,2
49464,1,1
49464,2,2
49477,2,1
49477,1,2
49509,1,1
49509,2,2
49510,1,2
49510,2,1
49524,1,1
49524,2,2
49525,1,2
49525,2,1
49532,1,1
49532,2,2
49544,1,1
49544,2,2
49550,2,1
49550,1,2
49563,1,1
49563,2,2
49564,1,2
49564,2,1
49565,1,2
49565,2,1
49566,1,1
49566,2,2
49577,1,2
49577,2,1
49577,3,3
49629,1,2
49629,2,1
49632,1,1
49632,2,2
49633,1,2
49633,2,1
49633,3,3
49635,1,1
49635,2,2
49639,1,2
49639,2,3
49639,3,1
49646,2,1
49646,1,2
49649,1,2
49649,2,1
49654,2,1
49654,1,2
49659,2,1
49659,1,2
49685,1,2
49685,2,1
49697,1,1
49697,2,2
49704,1,1
49704,2,2
49716,1,1
49716,2,2
49726,1,1
49726,2,2
49737,1,1
49737,2,3
49737,3,2
49746,1,1
49746,2,2
49765,2,1
49765,1,2
49766,1,1
49766,2,2
49779,2,1
49779,1,2
49780,2,1
49780,1,2
49799,2,1
49799,1,2
49804,1,1
49804,2,2
49806,1,1
49806,2,2
49811,1,1
49811,2,2
49822,2,1
49822,1,2
49835,1,1
49835,2,2
49835,3,3
49835,1,1
49835,2,2
49835,3,3
49836,2,1
49836,1,2
49837,1,2
49837,2,1
49848,1,1
49848,2,2
49849,1,1
49849,2,2
49863,1,2
49863,2,1
49869,1,1
49869,2,2
49877,1,1
49877,2,2
49886,1,2
49886,2,1
49886,3,3
49887,1,1
49887,2,2
49887,1,1
49887,2,2
49917,1,3
49917,2,2
49917,3,1
49917,4,4
49927,1,1
49927,2,2
49949,1,1
49949,2,2
49954,2,1
49954,1,2
49955,1,1
49955,2,2
49960,1,1
49960,2,2
49967,1,2
49967,2,1
49967,3,3
49971,1,1
49971,2,2
49988,1,1
49988,2,2
49999,2,1
49999,1,2
