rank,origin_sn,new_sn
25423,1,2
25423,2,1
25429,1,1
25429,2,2
25432,1,2
25432,2,1
25439,1,1
25439,2,2
25441,1,2
25441,2,1
25446,1,2
25446,2,1
25455,1,2
25455,2,1
25460,1,3
25460,2,1
25460,3,2
25467,1,2
25467,2,1
25470,1,2
25470,2,1
25481,1,3
25481,2,2
25481,3,1
25485,1,1
25485,2,2
25485,3,3
25485,1,1
25485,2,2
25485,3,3
25486,1,2
25486,2,1
25491,1,1
25491,2,2
25491,1,1
25491,2,2
25496,1,2
25496,2,1
25507,1,1
25507,2,2
25514,1,1
25514,2,2
25515,1,1
25515,2,2
25520,1,1
25520,2,2
25521,1,2
25521,2,1
25522,1,1
25522,2,2
25529,1,2
25529,2,1
25533,1,1
25533,2,2
25550,1,1
25550,2,2
25554,1,1
25554,2,2
25556,2,1
25556,1,2
25558,1,2
25558,2,1
25561,1,1
25561,2,2
25570,1,2
25570,2,1
25576,1,1
25576,2,2
25576,1,1
25576,2,2
25584,1,1
25584,2,2
25584,3,3
25584,1,1
25584,2,2
25584,3,3
25586,1,1
25586,2,2
25592,1,2
25592,2,1
25593,1,1
25593,2,2
25596,1,1
25596,2,2
25600,1,1
25600,2,2
25614,1,1
25614,2,2
25615,1,1
25615,2,2
25620,1,1
25620,2,2
25621,1,2
25621,2,1
25636,1,1
25636,2,2
25637,1,1
25637,2,2
25650,1,2
25650,2,3
25650,3,1
25651,2,1
25651,1,2
25671,1,3
25671,2,2
25671,3,1
25686,1,1
25686,2,2
25700,2,1
25700,1,2
25718,1,1
25718,2,2
25721,1,1
25721,2,2
25730,1,1
25730,2,2
25744,1,2
25744,2,1
25751,1,2
25751,2,1
25767,1,1
25767,2,2
25776,2,1
25776,1,2
25796,1,1
25796,2,2
25802,1,2
25802,2,1
25802,3,3
25802,1,2
25802,2,1
25802,3,3
25806,1,1
25806,2,2
25809,1,1
25809,2,2
25810,1,1
25810,2,2
25824,1,1
25824,2,2
25824,1,1
25824,2,2
25834,1,2
25834,2,1
25844,1,1
25844,2,2
25851,1,1
25851,2,2
25855,1,2
25855,2,1
25856,1,1
25856,2,2
25856,1,1
25856,2,2
25865,1,1
25865,2,2
25865,3,3
25865,1,1
25865,2,2
25865,3,3
25879,1,1
25879,2,2
25881,1,1
25881,2,2
25888,1,1
25888,2,2
25893,1,1
25893,2,2
25895,1,1
25895,2,2
25898,1,2
25898,2,3
25898,3,1
25908,1,2
25908,2,1
25920,1,1
25920,2,2
25920,3,4
25920,4,3
25927,1,1
25927,2,2
25932,1,1
25932,2,2
25935,1,2
25935,2,1
25936,1,2
25936,2,1
25950,1,3
25950,2,2
25950,3,1
25952,1,2
25952,2,1
25957,1,2
25957,2,1
25971,1,2
25971,2,1
25978,1,1
25978,2,2
25980,1,2
25980,2,1
25982,1,2
25982,2,1
25995,1,2
25995,2,3
25995,3,1
26007,1,1
26007,2,2
26016,1,1
26016,3,2
26016,2,3
26023,1,3
26023,2,1
26023,3,2
26032,1,2
26032,2,1
26033,1,2
26033,2,1
26043,1,2
26043,2,1
26051,1,1
26051,2,2
26056,1,1
26056,2,2
26058,1,1
26058,2,2
26067,1,1
26067,2,2
26068,2,1
26068,1,2
26073,1,1
26073,2,2
26074,1,1
26074,2,2
26076,1,1
26076,2,2
26077,1,1
26077,2,2
26077,3,3
26077,1,1
26077,2,2
26077,3,3
26088,1,2
26088,2,1
26094,1,2
26094,2,1
26095,1,1
26095,2,2
26097,2,1
26097,1,2
26107,1,2
26107,2,1
26115,3,1
26115,1,2
26115,4,3
26115,2,4
26116,1,1
26116,2,2
26133,1,2
26133,2,1
26142,1,2
26142,2,1
26157,1,2
26157,2,1
26164,1,2
26164,2,1
26165,1,2
26165,2,1
26171,1,2
26171,2,3
26171,3,1
26177,1,2
26177,2,1
26178,1,1
26178,2,2
26189,1,1
26189,2,2
- id=26193,zici=孩子气,pinyin=háiziqì
26193,1,2
26193,2,1
26214,1,1
26214,2,2
26219,1,1
26219,2,2
26220,1,2
26220,2,1
26225,3,1
26225,1,2
26225,2,3
26226,1,3
26226,2,1
26226,3,2
26232,1,2
26232,2,1
26239,1,1
26239,2,2
26241,1,3
26241,2,1
26241,3,2
26242,1,2
26242,2,1
26244,2,1
26244,1,2
26244,3,3
26246,1,2
26246,2,3
26246,3,1
但注意：原 `sn=1,2,3` 已经是合理顺序，无需调整。
26251,1,1
26251,2,2
26251,3,3
26259,1,1
26259,2,2
26269,1,2
26269,2,1
26270,1,2
26270,2,1
26273,1,2
26273,2,1
26276,1,1
26276,2,2
26280,2,1
26280,1,2
26288,1,1
26288,2,2
26288,1,1
26288,2,2
26304,1,1
26304,2,2
26306,1,4
26306,2,3
26306,3,2
26306,4,1
26309,1,1
26309,2,2
26312,1,1
26312,2,2
26314,1,1
26314,2,2
26315,1,2
26315,2,1
26317,1,2
26317,2,1
26321,1,1
26321,2,2
26336,1,1
26336,2,2
26366,1,1
26366,2,2
26378,1,2
26378,2,1
26392,1,1
26392,2,2
26403,1,1
26403,2,2
26404,1,1
26404,2,2
26417,1,2
26417,2,1
26417,3,3
26418,1,1
26418,2,2
26431,2,1
26431,1,2
26445,3,1
26445,1,2
26445,2,3
26458,1,1
26458,2,2
26476,1,1
26476,2,2
26479,1,1
26479,2,2
26483,1,1
26483,2,2
26494,1,1
26494,2,2
26502,1,1
26502,2,2
26503,1,3
26503,2,1
26503,3,2
26509,1,2
26509,2,1
26512,1,1
26512,2,2
26516,1,2
26516,2,1
26525,1,2
26525,2,1
26542,1,1
26542,2,2
26550,1,1
26550,2,2
26555,2,1
26555,1,2
26558,1,1
26558,2,2
26564,1,1
26564,2,2
26567,1,1
26567,2,2
26573,1,1
26573,2,2
26574,1,1
26574,2,2
26586,1,2
26586,2,1
26589,1,1
26589,2,2
26608,2,1
26608,1,2
26619,1,1
26619,2,2
26627,1,3
26627,2,1
26627,3,2
26630,1,1
26630,2,2
26645,1,1
26645,2,2
26650,1,1
26650,2,2
26650,1,1
26650,2,2
26651,1,2
26651,2,1
26652,1,1
26652,2,2
26664,1,1
26664,2,2
26669,1,1
26669,2,2
26669,1,1
26669,2,2
26673,1,1
26673,2,2
26684,1,1
26684,2,2
26684,3,3
26685,1,1
26685,2,2
26688,1,3
26688,2,2
26688,3,1
26690,1,3
26690,2,1
26690,3,2
26691,1,1
26691,2,2
26697,2,1
26697,1,2
26701,1,2
26701,2,1
26716,1,1
26716,2,2
26716,1,1
26716,2,2
26727,1,2
26727,2,1
26732,1,1
26732,2,2
26739,1,2
26739,2,1
26739,3,3
26744,1,1
26744,2,2
26745,1,2
26745,2,1
26759,1,2
26759,2,1
26765,1,1
26765,2,2
26766,1,1
26766,2,2
26766,1,1
26766,2,2
26771,1,3
26771,2,2
26771,3,1
26787,1,1
26787,2,2
26799,1,1
26799,2,2
26804,1,1
26804,2,2
- sn=1,动,“使人喝醉” —— 字面意义，与“醉”直接相关，常见于字面饮酒语境。
- sn=2,动,“使人陶醉” —— 引申义，用于比喻优美的景色、音乐、情感等令人沉醉，现代汉语中使用频率较高，语境更广泛。
26806,1,2
26806,2,1
26807,1,1
26807,2,2
26819,1,2
26819,2,1
26822,1,1
26822,2,2
26824,1,2
26824,2,1
26826,1,3
26826,2,1
26826,3,2
26840,1,2
26840,2,1
26841,1,2
26841,2,1
26848,2,1
26848,1,2
26855,1,2
26855,2,1
26861,1,1
26861,2,2
26861,3,3
26873,1,1
26873,2,2
26876,1,1
26876,2,2
26877,1,1
26877,2,2
26902,1,2
26902,2,1
26917,1,2
26917,2,1
26922,1,1
26922,2,2
26945,3,1
26945,1,2
26945,2,3
26954,1,1
26954,2,2
26957,1,1
26957,2,2
26976,1,2
26976,2,1
26978,2,1
26978,1,2
26984,1,2
26984,2,1
27002,1,2
27002,2,1
27005,1,1
27005,2,2
27018,1,1
27018,2,2
27019,1,2
27019,2,1
27020,1,1
27020,2,2
27057,1,1
27057,2,2
27059,1,2
27059,2,1
27082,1,2
27082,2,1
27107,1,3
27107,2,1
27107,3,2
27107,2,1
27107,3,2
27107,1,3
27111,1,2
27111,2,1
27113,1,1
27113,2,2
27114,1,1
27114,2,2
27116,1,2
27116,2,1
27123,1,2
27123,2,1
27129,1,2
27129,2,3
27129,3,1
27141,1,2
27141,2,1
27145,2,1
27145,1,2
27153,1,1
27153,2,2
27160,1,1
27160,2,3
27160,3,2
27177,1,1
27177,2,2
27178,1,2
27178,2,1
27209,1,1
27209,2,2
27213,1,1
27213,2,2
27219,1,1
27219,2,2
27230,1,1
27230,2,2
27260,2,1
27260,1,2
27267,1,2
27267,2,1
27277,1,1
27277,2,2
27277,3,3
27277,1,1
27277,2,2
27277,3,3
27280,1,1
27280,2,2
27288,1,1
27288,2,2
27293,1,1
27293,2,2
27309,1,2
27309,2,1
27320,1,1
27320,2,2
27323,1,1
27323,2,2
27326,1,2
27326,2,1
27354,1,2
27354,2,1
27376,1,2
27376,2,1
27378,3,1
27378,2,2
27378,1,3
27380,2,1
27380,1,2
27387,1,2
27387,2,1
27391,1,1
27391,2,2
27394,1,1
27394,2,2
27394,1,1
27394,2,2
27399,1,1
27399,2,2
27411,1,2
27411,2,1
27425,1,2
27425,2,1
27426,1,1
27426,2,2
27426,1,1
27426,2,2
27428,1,1
27428,2,2
27432,1,1
27432,2,2
27433,1,2
27433,2,1
27457,1,2
27457,2,1
27465,1,2
27465,2,1
27471,1,1
27471,2,3
27471,3,2
27472,1,1
27472,2,2
27474,1,2
27474,2,1
27487,1,2
27487,2,1
27494,1,1
27494,2,2
27508,1,1
27508,2,2
27508,1,1
27508,2,2
27512,1,1
27512,2,2
27513,1,2
27513,2,1
27520,1,4
27520,2,3
27520,3,1
27520,4,2
27532,1,1
27532,2,2
27534,1,1
27534,2,2
27535,1,1
27535,2,2
27537,1,2
27537,2,1
27543,1,1
27543,2,2
27547,1,2
27547,2,1
27548,1,1
27548,2,2
27554,1,2
27554,2,1
27558,1,1
27558,2,2
27558,3,3
27567,1,2
27567,2,1
27580,1,2
27580,2,1
27598,1,1
27598,2,2
27600,1,1
27600,2,2
27610,1,2
27610,2,1
27629,1,1
27629,2,2
27629,1,1
27629,2,2
27650,1,2
27650,2,1
27662,2,1
27662,1,2
27664,1,1
27664,2,2
27665,1,3
27665,2,1
27665,3,2
27665,4,4
27672,1,2
27672,2,1
27685,1,1
27685,2,2
27702,1,1
27702,2,2
27704,1,1
27704,2,2
27705,1,1
27705,2,2
27707,1,1
27707,2,2
27707,1,1
27707,2,2
27708,1,2
27708,2,1
27709,1,1
27709,2,2
27713,1,2
27713,2,1
27719,1,1
27719,2,2
27733,1,2
27733,2,1
27736,1,2
27736,2,1
27744,1,1
27744,2,2
27757,1,1
27757,2,2
27759,1,2
27759,2,1
27759,1,2
27759,2,1
27763,1,2
27763,2,1
27764,1,1
27764,2,2
27782,1,2
27782,2,3
27782,3,1
27783,1,1
27783,2,2
27783,1,1
27783,2,2
27784,1,1
27784,2,2
27787,1,1
27787,2,2
27794,2,1
27794,1,2
27810,1,2
27810,2,1
27810,3,3
27816,1,2
27816,2,1
27820,1,1
27820,2,2
27823,1,1
27823,2,2
27842,1,1
27842,2,2
27844,1,2
27844,2,1
27864,1,1
27864,2,2
27874,1,2
27874,2,1
27877,1,1
27877,2,2
27877,1,1
27877,2,2
27880,1,2
27880,2,1
27884,2,1
27884,1,2
27889,1,1
27889,2,2
27892,1,1
27892,2,2
27897,1,2
27897,2,1
27902,1,2
27902,2,1
27906,1,1
27906,2,2
27909,1,1
27909,2,2
27912,1,1
27912,2,2
27912,1,1
27912,2,2
27913,1,1
27913,2,2
27916,1,2
27916,2,1
27923,1,2
27923,2,1
27935,1,1
27935,2,2
27935,1,1
27935,2,2
27940,1,2
27940,2,1
27948,1,2
27948,2,1
27961,1,1
27961,2,2
27962,1,1
27962,2,2
27977,1,1
27977,2,2
27984,1,1
27984,2,2
28002,1,2
28002,2,1
28014,1,1
28014,2,3
28014,3,2
28016,1,1
28016,2,2
28023,1,2
28023,2,1
28044,1,2
28044,2,1
28052,1,1
28052,2,2
28059,1,1
28059,2,2
28060,1,1
28060,2,2
28067,2,1
28067,1,2
28071,1,1
28071,2,2
28092,1,1
28092,2,2
28095,1,2
28095,2,3
28095,3,1
28096,1,1
28096,2,2
28106,1,1
28106,2,2
28109,1,2
28109,2,1
28118,1,1
28118,2,2
28119,1,2
28119,2,1
28121,1,1
28121,2,2
28124,1,2
28124,2,1
28143,1,1
28143,2,2
28147,1,1
28147,2,2
28147,3,3
28148,1,1
28148,2,2
28153,2,1
28153,1,2
28154,1,2
28154,2,1
28154,3,3
28155,1,2
28155,2,1
28166,2,1
28166,1,2
28168,1,1
28168,2,2
28169,1,1
28169,2,2
28171,1,1
28171,2,2
28192,1,1
28192,2,2
28192,1,1
28192,2,2
28193,1,3
28193,2,1
28193,3,2
28205,1,1
28205,2,2
28205,3,3
28228,单杠,"dāngàng,1,名,""体操器械，由两根支柱上面架一根水平横杠组成"","
28228,单杠,"dāngàng,2,名,""男子竞技体操项目，运动员在单杠上做引体向上、回环、转体等动作"","
28228,1,1
28228,2,2
28230,1,2
28230,2,1
28231,1,2
28231,2,1
28239,1,3
28239,2,1
28239,3,2
28242,1,1
28242,2,2
28253,1,1
28253,2,2
28256,1,3
28256,2,1
28256,3,2
28264,2,1
28264,1,2
28266,1,2
28266,2,1
28267,1,1
28267,2,2
28267,1,1
28267,2,2
28270,1,1
28270,2,2
28270,3,3
28271,1,1
28271,2,2
28272,1,1
28272,2,2
28273,1,2
28273,2,1
28274,1,1
28274,2,2
28275,1,1
28275,2,2
28290,1,1
28290,2,2
28296,3,1
28296,1,2
28296,2,3
28304,2,1
28304,1,2
28306,1,1
28306,2,2
28307,1,1
28307,2,2
28315,2,1
28315,1,2
28320,1,1
28320,2,2
28323,1,1
28323,2,2
28334,1,1
28334,2,2
28341,1,2
28341,2,1
28344,1,1
28344,2,2
28346,1,1
28346,2,2
28355,1,2
28355,2,1
28361,3,1
28361,2,2
28361,1,3
28368,1,1
28368,2,2
28368,3,3
28375,1,1
28375,2,2
28387,1,2
28387,2,1
28388,1,2
28388,2,1
28391,1,1
28391,2,2
28393,1,2
28393,2,1
28423,1,2
28423,2,1
28442,1,2
28442,2,1
28445,1,2
28445,2,1
28454,1,1
28454,2,2
28455,1,1
28455,2,2
28456,1,1
28456,2,2
28458,1,1
28458,2,2
28483,1,2
28483,2,3
28483,3,1
28490,2,1
28490,1,2
28495,1,1
28495,2,2
28547,1,1
28547,2,2
28547,3,3
28555,2,1
28555,1,2
28565,1,1
28565,2,2
28572,3,1
28572,1,2
28572,2,3
28592,1,1
28592,2,2
28592,1,1
28592,2,2
28596,1,1
28596,2,2
28596,1,1
28596,2,2
28625,1,1
28625,2,2
28629,1,2
28629,2,1
28635,1,1
28635,2,2
28652,1,3
28652,2,1
28652,3,2
28656,1,1
28656,2,2
28658,1,2
28658,2,1
28677,1,1
28677,2,2
28680,1,1
28680,2,2
28700,1,2
28700,2,1
28706,1,1
28706,2,2
28707,1,1
28707,2,2
28709,1,1
28709,2,2
28709,1,1
28709,2,2
28715,1,1
28715,2,2
28723,1,1
28723,2,2
28724,1,2
28724,2,1
28734,1,1
28734,2,2
28735,1,1
28735,2,2
28742,1,1
28742,2,2
28742,3,3
28743,1,1
28743,2,2
28743,1,1
28743,2,2
28758,1,1
28758,2,2
28758,1,1
28758,2,1
28761,1,2
28761,2,1
28762,1,2
28762,2,1
28763,1,2
28763,2,1
28764,2,1
28764,1,2
28767,1,2
28767,2,1
28768,1,1
28768,2,2
28768,1,1
28768,2,2
28772,2,1
28772,1,2
28776,1,4
28776,2,3
28776,3,2
28776,4,1
28782,1,1
28782,2,2
28782,3,3
28782,1,1
28782,2,2
28782,3,3
28786,1,1
28786,2,2
28791,1,2
28791,2,1
28810,1,2
28810,2,1
28812,1,2
28812,2,1
28833,1,1
28833,2,2
28843,1,1
28843,2,2
28867,1,1
28867,2,2
28867,1,1
28867,2,2
28873,1,2
28873,2,1
28880,1,2
28880,2,1
28885,1,2
28885,2,1
28887,1,1
28887,2,2
28888,2,1
28888,1,2
28890,1,2
28890,2,1
28914,1,1
28914,2,2
28914,3,3
28915,1,1
28915,2,2
28923,1,2
28923,2,3
28923,3,1
28931,1,1
28931,2,2
28943,1,1
28943,2,2
28951,1,1
28951,2,2
28952,1,1
28952,2,2
28962,2,1
28962,1,2
28973,1,1
28973,2,2
28982,1,1
28982,2,2
28987,1,1
28987,2,2
28991,1,1
28991,2,2
28999,1,1
28999,2,2
28999,3,3
28999,1,1
28999,2,2
28999,3,3
29023,1,1
29023,2,2
29029,1,1
29029,2,2
29029,1,1
29029,2,2
29039,2,1
29039,1,2
29046,1,1
29046,2,2
29050,1,2
29050,2,1
29052,1,1
29052,2,2
29056,1,1
29056,2,2
29062,1,3
29062,2,1
29062,3,2
29066,1,2
29066,2,1
29078,1,2
29078,2,1
29083,1,3
29083,2,2
29083,3,1
29089,1,1
29089,2,2
29092,1,1
29092,2,2
29096,1,2
29096,2,1
29100,1,2
29100,2,1
29104,1,1
29104,2,2
29104,3,3
29122,1,2
29122,2,1
29130,1,1
29130,2,2
29131,1,2
29131,2,1
29140,1,1
29140,2,2
29149,1,2
29149,2,1
29167,1,1
29167,2,2
29169,1,1
29169,2,2
29171,1,1
29171,2,2
29171,3,3
29174,1,2
29174,2,1
29179,1,2
29179,2,1
29181,1,1
29181,2,2
29183,1,2
29183,2,1
29191,1,1
29191,2,2
29191,1,1
29191,2,2
29192,1,1
29192,2,2
29192,3,3
29192,1,1
29192,2,2
29192,3,3
29198,正题,"zhèngtí,1,名,""说话或写文章的中心内容"",""开门见山，直接进入正题。"
29198,正题,"zhèngtí,2,名,""有副标题的文章的主要标题"","
29198,1,1
29198,2,2
29203,1,1
29203,2,2
29225,1,3
29225,2,1
29225,3,2
29238,1,1
29238,2,2
29239,1,2
29239,2,1
29243,1,1
29243,2,2
29243,1,1
29243,2,2
29253,1,1
29253,2,2
29253,3,3
29253,1,1
29253,2,2
29253,3,3
29277,1,1
29277,2,2
29303,1,2
29303,2,1
29316,1,1
29316,2,2
29323,1,1
29323,2,2
29330,1,1
29330,2,2
29331,1,1
29331,2,2
29333,1,1
29333,2,2
但注意：这里的原始顺序（sn=1,2,3）已经符合从常用到较不常用的逻辑。我们确认是否需要调整。
29350,1,2
29350,2,1
29350,3,3
29351,1,1
29351,2,2
29368,1,1
29368,2,2
29368,1,1
29368,2,2
29369,1,1
29369,2,2
29370,1,2
29370,2,1
29373,1,1
29373,2,2
29381,1,2
29381,2,1
29383,1,1
29383,2,2
29383,1,1
29383,2,2
29393,1,1
29393,2,5
29393,3,3
29393,4,4
29393,5,2
29395,1,2
29395,2,1
29410,1,2
29410,2,1
29412,1,1
29412,2,2
29412,1,1
29412,2,2
29421,1,1
29421,2,2
29421,1,1
29421,2,2
29423,1,2
29423,2,1
29434,1,1
29434,2,2
29439,1,1
29439,2,2
29439,1,1
29439,2,2
29448,1,1
29448,2,2
29449,1,1
29449,2,2
29452,1,1
29452,2,2
29453,1,1
29453,2,2
29455,1,1
29455,2,2
29456,1,1
29456,2,2
29466,1,2
29466,2,1
29481,1,1
29481,2,2
29486,1,1
29486,2,2
29496,1,2
29496,2,1
29502,1,1
29502,2,2
29503,1,2
29503,2,1
29506,1,1
29506,2,2
29507,1,1
29507,2,2
29517,1,1
29517,2,2
29534,1,2
29534,2,1
29537,1,1
29537,2,2
29538,1,1
29538,2,2
29553,1,1
29553,2,2
29553,3,3
29565,1,1
29565,2,2
29574,2,1
29574,1,2
29588,1,1
29588,2,2
29588,3,3
29588,4,4
29597,1,1
29597,2,2
29613,1,2
29613,2,1
29618,1,1
29618,2,2
29618,1,1
29618,2,2
29621,1,2
29621,2,1
29624,1,2
29624,2,1
29629,1,1
29629,2,2
29633,1,2
29633,2,1
29647,1,1
29647,2,2
29650,1,1
29650,2,2
29654,1,1
29654,2,2
29660,1,1
29660,2,2
29661,1,3
29661,2,4
29661,3,1
29661,4,2
29678,1,2
29678,2,1
29691,1,2
29691,2,1
29692,1,1
29692,2,2
29696,1,1
29696,2,2
29697,1,1
29697,2,2
29707,1,2
29707,2,1
29709,1,2
29709,2,1
29716,1,1
29716,2,2
29717,1,2
29717,2,1
29718,1,1
29718,2,2
29719,1,2
29719,2,1
29720,1,2
29720,2,1
29728,1,1
29728,2,2
29734,1,1
29734,2,2
29756,2,1
29756,3,2
29756,1,3
29769,1,2
29769,2,1
29775,1,2
29775,2,1
29777,1,1
29777,2,2
29797,1,2
29797,2,1
29798,1,1
29798,2,2
29801,1,1
29801,2,2
29808,2,1
29808,1,2
29816,1,2
29816,2,1
29817,1,1
29817,2,2
29817,1,1
29817,2,1
29817,1,1
29817,2,2
29817,1,1
29817,2,2
29824,1,1
29824,2,2
29828,1,1
29828,2,2
29830,2,1
29830,1,2
29855,1,1
29855,2,2
29859,1,1
29859,2,2
29866,1,2
29866,2,1
29884,1,1
29884,2,2
29892,1,1
29892,2,2
29930,1,2
29930,2,1
29936,1,1
29936,2,2
29936,1,1
29936,2,2
29945,1,1
29945,2,2
29947,1,1
29947,2,2
29950,1,1
29950,2,2
29954,3,1
29954,2,2
29954,1,3
29954,3,1
29954,2,2
29954,1,3
29955,2,1
29955,1,2
29979,1,1
29979,2,3
29979,3,2
