rank,origin_sn,new_sn
1134,1,1
1134,2,2
1135,1,1
1135,2,2
1141,2,1
1141,3,2
1141,1,3
1145,1,1
1145,2,2
1145,3,3
1145,4,4
1145,1,1
1145,2,2
1145,3,3
1145,4,4
1146,1,1
1146,2,2
1152,1,1
1152,2,2
1155,1,1
1155,2,2
1159,1,2
1159,2,1
1159,3,3
1160,1,1
1160,2,2
1168,1,1
1168,2,2
1170,1,2
1170,2,1
1174,1,1
1174,2,2
1174,1,1
1174,2,2
1176,1,1
1176,2,2
1178,1,1
1178,3,2
1178,2,3
118,1,1
118,2,2
1185,1,1
1185,2,2
1187,1,1
1187,2,2
119,1,1
119,2,2
119,3,3
119,1,1
119,2,2
119,3,3
1190,1,2
1190,2,1
1191,1,2
1191,2,1
1195,1,4
1195,2,3
1195,3,1
1195,4,2
12,1,3
12,2,1
12,3,4
12,4,5
12,5,2
120,1,1
120,2,2
1200,1,3
1200,2,1
1200,3,2
1202,1,2
1202,2,1
1203,1,2
1203,2,1
1203,1,2
1203,2,1
1205,1,1
1205,2,2
1206,1,1
1206,2,2
1209,1,1
1209,2,2
1209,1,1
1209,2,2
1210,5,1
1210,1,2
1210,3,3
1210,2,4
1210,6,5
1210,7,6
1210,4,7
1211,1,1
1211,2,2
1214,1,1
1214,2,2
- id=1217,zici=主张,pinyin=zhǔzhāng
1217,1,1
1217,2,2
1219,1,1
1219,2,2
1. **pèihé,动,相关各方分工合作**（最常用）
2. **pèihé,动,相合**（次常用）
3. **pèihe,形,合在一起很恰当；相称**（较少见）
1226,2,1
1226,3,2
1226,1,3
123,1,1
123,2,3
123,3,2
1230,1,1
1230,2,2
1231,1,1
1231,2,2
1232,1,1
1232,2,2
1233,1,1
1233,2,2
1236,1,1
1236,2,2
1238,1,1
1238,2,2
1238,1,1
1238,2,2
1239,1,1
1239,2,2
1239,3,3
1242,1,2
1242,2,1
1243,1,2
1243,2,1
1245,3,1
1245,1,2
1245,2,3
1247,1,1
1247,2,2
1247,1,1
1247,2,2
1250,1,1
1250,2,2
1252,1,2
1252,2,1
1262,1,1
1262,2,2
1263,1,1
1263,2,2
1263,1,1
1263,2,2
1264,1,1
1264,2,2
1265,1,1
1265,2,2
1267,1,2
1267,2,1
1268,1,1
1268,2,2
1269,1,1
1269,2,2
1273,1,2
1273,2,4
1273,3,5
1273,4,1
1273,5,3
1273,6,6
1274,1,1
1274,2,2
1275,1,1
1275,2,2
1276,2,1
1276,1,2
1278,1,2
1278,2,1
128,1,1
128,2,2
1281,1,1
1281,2,2
1283,1,2
1283,2,1
1284,1,1
1284,2,2
1285,1,1
1285,2,2
1286,2,1
1286,1,2
1287,1,1
1287,2,2
1288,1,1
1288,2,2
129,1,1
129,2,2
1291,1,3
1291,2,2
1291,3,1
1291,4,4
1292,1,2
1292,2,1
1293,1,4
1293,2,5
1293,3,2
1293,4,3
1293,5,1
1293,6,6
1293,5,1
1293,3,2
1293,4,3
1293,1,4
1293,2,5
1293,6,6
1297,1,1
1297,2,2
1298,1,2
1298,2,1
13,1,2
13,2,1
1300,1,1
1300,2,2
1300,3,3
1300,4,5
1300,5,4
1301,2,1
1301,1,2
1303,1,1
1303,2,2
131,3,1
131,1,2
131,2,3
1310,1,3
1310,2,1
1310,3,4
1310,4,2
1312,1,1
1312,2,4
1312,3,2
1312,4,3
1314,1,1
1314,2,3
1314,3,2
1317,1,1
1317,2,2
1320,1,1
1320,2,2
133,1,1
133,2,2
1337,1,1
1337,2,2
1337,3,3
1338,1,1
1338,2,2
1338,1,1
1338,2,2
134,1,2
134,2,1
134,3,3
1342,1,3
1342,2,1
1342,3,2
1343,1,1
1343,2,2
1346,1,1
1346,2,2
1349,1,2
1349,2,3
1349,3,1
135,3,1
135,4,2
135,1,3
135,2,4
135,3,1
135,4,2
135,1,3
135,2,4
1350,1,1
1350,2,2
1351,1,1
1351,2,2
1353,1,2
1353,2,1
1354,1,3
1354,2,4
1354,3,2
1354,4,1
1356,1,1
1356,2,2
1359,3,1
1359,2,2
1359,1,3
136,2,1
136,1,2
136,4,3
136,3,4
1360,1,1
1360,2,2
1361,1,1
1361,2,3
1361,3,2
1363,1,1
1363,2,2
1365,1,1
1365,2,2
1369,1,1
1369,2,2
1370,1,1
1370,2,2
1376,1,2
1376,2,3
1376,3,1
1377,1,1
1377,2,2
1378,1,1
1378,2,2
138,1,2
138,2,1
138,3,3
1380,1,1
1380,2,2
1381,1,1
1381,2,2
1384,1,1
1384,2,2
1384,3,4
1384,4,3
1389,1,1
1389,2,2
1392,1,1
1392,2,2
1392,3,3
1394,4,1
1394,1,2
1394,2,3
1394,3,4
1395,2,1
1395,1,2
1395,3,3
1398,对话,"duìhuà,1,动,""互相交谈"",""通过对话加深了彼此间的了解。"
1398,2,1
1398,1,2
1398,3,3
1399,1,1
1399,2,2
14,1,2
14,2,1
140,1,1
140,2,2
1405,1,2
1405,2,1
1406,1,1
1406,2,2
1409,2,1
1409,1,2
141,4,1
141,3,2
141,1,3
141,2,4
1416,1,4
1416,2,3
1416,3,1
1416,4,2
1417,1,1
1417,2,2
1418,1,1
1418,2,2
1421,1,1
1421,2,2
1423,1,1
1423,2,2
1424,2,1
1424,1,2
1428,1,1
1428,2,2
1429,1,1
1429,2,2
143,1,1
143,2,2
1432,1,1
1432,2,2
1432,3,3
1432,1,1
1432,2,2
1432,3,3
1433,2,1
1433,1,2
1433,2,1
1433,1,2
1435,1,1
1435,2,2
1435,1,1
1435,2,2
1437,1,1
1437,2,2
1439,1,1
1439,2,2
144,1,1
144,2,2
144,3,3
144,4,4
1440,2,1
1440,1,2
1441,1,2
1441,2,1
1442,1,1
1442,2,2
1444,1,3
1444,2,2
1444,3,1
1445,1,2
1445,2,1
1446,1,2
1446,2,1
1451,1,1
1451,2,2
1451,1,1
1451,2,2
1455,1,1
1455,2,2
1458,1,1
1458,2,2
1459,1,1
1459,2,2
1459,1,1
1459,2,2
1461,1,1
1461,2,2
1464,1,1
1464,2,2
1465,1,1
1465,2,2
1467,1,1
1467,2,2
1467,3,3
1469,1,1
1469,2,2
1469,3,3
1471,1,1
1471,2,2
1473,1,1
1473,2,2
1473,3,3
1475,1,1
1475,2,2
1476,1,2
1476,2,1
1477,1,1
1477,2,2
1478,1,1
1478,2,2
1479,1,1
1479,2,2
148,1,2
148,2,3
148,3,1
1480,1,1
1480,2,2
1483,1,1
1483,2,2
1484,1,3
1484,2,1
1484,3,2
1487,1,1
1487,2,2
1494,1,2
1494,2,1
15,1,1
15,2,2
- id=1503,zici=仿佛,pinyin=fǎngfú
1503,1,2
1503,2,1
1506,1,1
1506,2,2
1508,1,2
1508,2,1
151,1,2
151,2,1
1510,1,1
1510,2,2
1512,1,1
1512,2,2
1513,1,3
1513,2,2
1513,3,1
1513,4,4
1519,1,2
1519,2,1
152,1,3
152,2,1
152,3,2
1523,1,2
1523,2,1
1524,1,1
1524,2,2
1524,3,3
1527,1,1
1527,2,2
1530,1,1
1530,2,2
1531,1,3
1531,2,1
1531,3,2
1531,1,3
1531,2,1
1531,3,2
1538,1,1
1538,2,3
1538,3,2
1538,4,4
1538,1,1
1538,2,3
1538,3,2
1538,4,4
154,1,1
154,2,2
1540,1,1
1540,2,2
1541,1,1
1541,2,2
1546,1,1
1546,2,2
155,1,1
155,2,2
1550,2,1
1550,3,2
1550,1,3
1558,1,1
1558,2,2
1560,1,1
1560,2,2
1563,1,2
1563,2,1
1565,1,2
1565,2,1
1566,1,1
1566,2,2
157,1,1
157,2,2
1571,1,2
1571,2,1
1577,1,3
1577,2,2
1577,3,1
1578,2,1
1578,1,2
1579,1,3
1579,2,2
1579,3,6
1579,4,1
1579,5,4
1579,6,5
1580,1,1
1580,2,2
1583,1,1
1583,2,2
1583,1,1
1583,2,2
1584,1,1
1584,2,2
1587,1,1
1587,2,2
1588,1,2
1588,2,1
1588,3,3
159,1,2
159,2,1
159,3,3
159,4,4
159,5,5
1592,1,1
1592,2,2
1597,1,1
1597,2,2
1597,1,1
1597,2,2
1599,1,1
1599,2,2
16,1,1
16,2,2
160,1,1
160,2,2
1600,1,1
1600,2,2
1604,1,1
1604,2,2
1605,1,1
1605,2,2
1606,1,2
1606,2,1
1607,1,1
1607,2,2
1617,1,1
1617,2,2
1617,3,3
1618,1,1
1618,2,2
162,1,2
162,2,1
1621,1,1
1621,2,2
1623,1,1
1623,2,2
1624,1,1
1624,2,2
1625,2,1
1625,3,2
1625,1,3
1633,2,1
1633,1,2
1635,1,1
1635,2,2
1639,1,1
1639,2,2
164,1,2
164,2,1
1640,2,1
1640,1,2
1641,1,2
1641,2,1
1641,3,3
1642,2,1
1642,1,2
1642,3,3
1642,4,4
1642,5,5
1644,1,1
1644,2,2
1646,1,2
1646,2,1
1649,1,2
1649,2,1
165,2,1
165,1,2
1650,1,1
1650,2,2
1651,1,1
1651,2,2
1652,1,1
1652,2,2
1653,1,2
1653,2,1
1655,1,1
1655,2,2
1656,1,1
1656,2,2
1656,3,3
1658,2,1
1658,1,2
1658,3,3
1659,1,1
1659,2,2
1661,1,3
1661,2,1
1661,3,2
1662,1,2
1662,2,1
1664,1,2
1664,2,3
1664,3,1
1664,1,2
1664,2,3
1664,3,1
167,1,4
167,2,1
167,3,3
167,4,2
1672,1,2
1672,2,1
1673,1,1
1673,2,2
1681,1,1
1681,2,2
1683,1,2
1683,2,1
1684,1,1
1684,2,2
1687,1,1
1687,2,2
1688,1,1
1688,2,2
- id=169,zici=大学,pinyin=dàxué
169,1,2
169,2,1
1691,1,1
1691,2,3
1691,3,2
1697,1,1
1697,2,2
- 不合,bùhé,"1, 动, ""不符合"", ""不合规范｜不合要求"
- 不合,bùhé,"2, 动, ""不一致"", ""意见不合"
1698,1,1
1698,2,2
170,1,2
170,2,1
1700,2,1
1700,1,2
1700,3,3
1702,1,1
1702,2,2
1702,3,3
1713,1,1
1713,2,2
1715,1,2
1715,2,1
1718,1,1
1718,2,2
1721,2,1
1721,1,2
1727,1,1
1727,2,2
173,1,1
173,2,2
173,3,3
173,1,1
173,2,2
173,3,3
1734,1,1
1734,2,2
1735,2,1
1735,1,2
1735,3,3
1736,1,2
1736,2,1
1736,3,3
1736,4,4
174,3,1
174,2,2
174,1,3
1742,1,1
1742,2,2
1742,3,3
1742,1,1
1742,2,2
1742,3,3
1746,1,3
1746,2,2
1746,3,1
1750,1,2
1750,2,1
1750,3,3
1753,1,1
1753,2,2
1753,1,1
1753,2,2
1755,1,1
1755,2,2
1758,1,1
1758,2,2
1759,1,1
1759,2,2
176,1,2
176,2,1
1760,1,1
1760,2,2
1764,1,1
1764,2,2
1767,1,1
1767,2,3
1767,3,2
- id=1768,sn=1,pos=名 → origin_sn=1
- id=1768,sn=2,pos=动 → origin_sn=2
1768,1,2
1768,2,1
1770,1,1
1770,2,2
1771,2,1
1771,1,2
1776,1,2
1776,2,1
- id=178,"zici=""努力","pinyin=""nǔlì"
178,1,1
178,2,2
1781,1,2
1781,2,1
1781,3,3
1781,4,4
1781,1,2
1781,2,1
1781,3,3
1781,4,4
1784,1,1
1784,2,2
1785,1,3
1785,2,1
1785,3,2
1789,1,1
1789,2,2
179,3,1
179,2,2
179,1,3
1791,1,2
1791,2,1
1791,3,3
1792,1,1
1792,2,2
1792,3,3
1. **sn=1,动,"“宣讲佛法”, 例：“现身说法”**"
2. **sn=2,名,“表达意见的方法”**
3. **sn=3,名,“意见；见解”**
4. **sn=4,名,“公道话；正当的理由或根据”**
1795,1,4
1795,2,3
1795,3,2
1795,4,1
1797,2,1
1797,1,2
1802,2,1
1802,1,2
1807,1,1
1807,2,2
1807,3,3
1810,1,2
1810,2,1
1810,3,3
1811,1,2
1811,2,1
1817,1,2
1817,2,1
182,1,2
182,2,3
182,3,1
1820,出台,"chūtái,1,动,""（演员）出场表演"",""主要演员出台，剧场内掌声四起。"
1820,出台,"chūtái,2,动,""比喻（政策、计划、方案等）正式推出"",""《中华人民共和国国家通用语言文字法》已经出台。"
1820,2,1
1820,1,2
1822,1,1
1822,2,2
1825,1,1
1825,2,2
1828,1,1
1828,2,2
1829,1,1
1829,2,3
1829,3,2
183,5,1
183,6,2
183,7,3
183,9,4
183,1,5
183,2,6
183,4,7
183,3,8
183,8,9
1830,1,1
1830,2,2
1830,3,3
1830,1,2
1830,2,1
1830,3,3
1833,1,1
1833,2,2
1836,1,2
1836,2,1
- id=1837,zici=跟着,pinyin=gēnzhe
1837,1,1
1837,2,2
1844,1,1
1844,2,2
- id=1846,"zici=""于今","pinyin=""yújīn"
1846,1,1
1846,2,2
1847,1,1
1847,2,2
1849,1,1
1849,2,2
1855,1,1
1855,2,2
1856,1,2
1856,2,1
1859,1,2
1859,2,3
1859,3,1
186,1,1
186,6,2
186,4,3
186,7,4
186,5,5
186,2,6
186,3,7
1861,1,1
1861,2,2
1869,1,1
1869,2,2
187,1,1
187,2,2
1871,1,1
1871,2,2
1872,1,1
1872,2,2
1873,1,1
1873,2,2
1882,1,1
1882,2,2
1884,1,1
1884,2,2
1889,1,1
1889,2,2
189,1,1
189,2,2
1893,1,1
1893,2,3
1893,3,2
- id: 1897,zici: 预算,"pinyin: yùsuàn, sn: 1, pos: 动 → 动词释义"
- id: 1897,zici: 预算,"pinyin: yùsuàn, sn: 2, pos: 名 → 名词释义"
1897,1,2
1897,2,1
19,1,4
19,2,5
19,3,1
19,4,3
19,5,2
1900,1,1
1900,2,2
1902,1,2
1902,2,1
1904,1,1
1904,2,2
1907,2,1
1907,1,2
1909,1,3
1909,2,4
1909,3,5
1909,4,1
1909,5,2
191,1,1
191,2,2
1912,2,1
1912,1,2
1912,3,3
1916,1,1
1916,2,2
1916,3,3
1916,4,4
1916,1,1
1916,2,2
1916,3,3
1916,4,4
1918,1,1
1918,2,2
192,1,2
192,2,1
192,3,3
1927,1,3
1927,2,1
1927,3,2
1928,1,2
1928,2,1
1931,1,2
1931,2,1
1931,3,3
1937,1,1
1937,2,2
1938,1,2
1938,2,1
194,1,1
194,2,2
1940,1,1
1940,2,2
1941,1,1
1941,2,2
1942,1,1
1942,2,2
1944,1,1
1944,2,2
1945,1,2
1945,2,1
1947,2,1
1947,1,2
1950,1,1
1950,2,2
1960,1,2
1960,2,3
1960,3,1
1962,1,1
1962,2,2
197,1,1
197,2,2
1970,1,1
1970,2,2
1973,1,1
1973,2,2
1974,1,2
1974,2,1
1977,1,1
1977,2,2
1979,2,1
1979,1,2
198,1,1
198,2,2
1983,1,1
1983,2,2
1984,1,1
1984,2,2
1987,1,1
1987,2,2
199,1,1
199,2,2
1991,1,1
1991,3,2
1991,2,3
1995,1,3
1995,2,1
1995,3,2
2,1,1
2,2,2
2,1,1
2,2,2
2001,1,1
2001,2,2
201,1,1
201,2,2
201,3,3
2010,1,1
2010,2,2
2014,1,1
2014,2,2
2016,1,1
2016,2,2
2016,1,1
2016,2,2
2019,2,1
2019,1,2
2020,1,2
2020,2,1
2024,1,1
2024,2,2
2024,3,3
2025,2,1
2025,1,2
- 原sn=1,名,“三角学的简称”：学术术语，使用频率较低，多见于数学语境，不常见。
- 原sn=2,形,“三角形的；构成三方关系的”：搭配“三角钢琴｜三角恋爱”——“三角恋爱”是极高频的社会情感类词汇，“三角钢琴”也较常见，整体使用频率高。
- 原sn=3,名,“三角形的东西”：如“糖三角”，是北方小吃，有一定地域性，使用频率中等。
2028,1,3
2028,2,1
2028,3,2
203,1,1
203,2,2
2034,1,2
2034,2,1
2035,1,1
2035,2,2
2038,1,1
2038,3,2
2038,2,3
2042,1,1
2042,2,3
2042,3,2
2044,1,1
2044,2,3
2044,3,2
2045,1,3
2045,2,1
2045,3,2
2045,2,1
2045,3,2
2045,1,3
2049,1,1
2049,2,2
205,1,1
205,2,2
2055,1,2
2055,2,1
2058,1,1
2058,2,2
2063,1,1
2063,2,2
2065,1,1
2065,2,2
207,1,1
207,2,2
2070,1,1
2070,2,2
2075,1,1
2075,2,2
2075,1,1
2075,2,2
2076,1,1
2076,2,2
2079,2,1
2079,1,2
208,1,1
208,2,2
2090,1,2
2090,2,1
2092,1,1
2092,2,2
2094,1,1
2094,2,2
2095,1,1
2095,2,2
2098,1,1
2098,2,2
2098,3,3
2099,1,1
2099,2,2
2099,3,3
2099,1,1
2099,2,2
2099,3,3
21,1,1
21,2,2
21,3,3
21,1,1
21,2,2
21,3,3
2101,1,2
2101,2,1
2102,1,1
2102,2,2
2102,3,3
2105,1,1
2105,2,2
2108,2,1
2108,1,2
211,1,1
211,2,2
211,3,3
211,1,1
211,2,2
211,3,3
2115,1,1
2115,2,2
2118,1,1
2118,2,2
2119,1,1
2119,2,2
212,1,2
212,2,3
212,3,1
2120,1,1
2120,2,2
2121,1,2
2121,2,1
2122,1,1
2122,2,2
2126,1,3
2126,2,1
2126,3,2
2128,2,1
2128,1,2
2128,3,3
213,2,1
213,1,2
2131,2,1
2131,1,2
2134,1,2
2134,2,1
2139,1,1
2139,2,1
214,1,1
214,2,2
2145,2,1
2145,1,2
2147,1,1
2147,2,2
2147,4,3
2147,3,4
2149,2,1
2149,1,2
215,1,2
215,2,1
2151,1,1
2151,2,2
2154,2,1
2154,1,2
2154,3,3
216,1,1
216,2,2
2160,1,2
2160,2,3
2160,3,1
217,1,2
217,2,1
217,3,3
2170,1,1
2170,2,2
2171,1,1
2171,2,2
2172,1,1
2172,2,2
2173,1,2
2173,2,1
218,1,2
218,2,1
2183,1,2
2183,2,1
2184,1,2
2184,2,1
2185,1,1
2185,2,2
2189,1,1
2189,2,2
219,1,1
219,2,2
219,3,3
2191,1,2
2191,2,1
2192,1,1
2192,2,2
2192,1,1
2192,2,2
2193,1,1
2193,2,2
2194,1,1
2194,2,2
2196,1,1
2196,2,2
22,1,1
22,2,2
22,3,3
22,4,4
22,7,5
22,5,6
22,6,7
22,1,1
22,2,2
22,3,3
22,4,4
22,7,5
22,5,6
22,6,7
220,1,1
220,2,3
220,3,2
2206,1,1
2206,2,2
2206,3,3
2207,1,2
2207,2,1
2208,1,3
2208,2,2
2208,3,1
221,2,1
221,1,2
2212,1,1
2212,2,2
2214,1,1
2214,2,2
2214,3,3
2217,2,1
2217,1,2
2221,1,1
2221,2,2
1. **hǎochu,名,“益处；优点；恩惠”** → 最常用
2. **hǎochu,名,“为办成事情而给相关人的利益（多指不正当的）”** → 次常用
3. **hǎochǔ,形,“随和；与人容易相处”** → 较少见
2223,1,3
2223,2,1
2223,3,2
2226,1,1
2226,2,2
2229,1,1
2229,2,2
223,1,1
223,2,2
2234,1,1
2234,2,2
2234,3,3
2239,1,1
2239,2,2
- id=225,zici=美元,"pinyin=měiyuán, sn=1, pos=名 → 名词释义"
- id=225,zici=美元,"pinyin=měiyuán, sn=2, pos=量 → 量词释义"
225,1,1
225,2,2
2252,1,1
2252,2,2
2254,1,1
2254,2,2
2254,3,3
2258,1,1
2258,2,2
226,1,1
226,2,2
2262,1,1
2262,2,2
2264,1,1
2264,2,2
2266,1,1
2266,2,2
227,1,1
227,2,3
227,3,2
227,4,4
2270,1,2
2270,2,1
2271,1,1
2271,2,2
2271,3,3
2272,1,2
2272,2,1
2275,1,1
2275,2,3
2275,3,2
2280,1,1
2280,2,2
2281,1,1
2281,2,3
2281,3,2
2283,1,2
2283,2,3
2283,3,1
- **sn=2,形,"明亮""**：这是“光明”最基本的形容词用法，非常常见，如“光明的房间”“光明的未来”，是比喻义的基础，使用频率最高。"
- **sn=4,形,"比喻正义的、有希望的""**：如“光明的前途”“光明事业”，是“明亮”义的自然引申，在政治、文学、日常鼓励语中高频使用，常见度次之。"
- **sn=3,形,"坦白无私""**：如“光明磊落”，固定搭配较常见，但使用场景较局限，属于成语化用法，排第三。"
- **sn=1,名,"亮光""**：名词用法较具体，如“重见光明”，虽有使用，但在现代汉语中不如形容词用法频繁，尤其作为“亮光”本义的独立名词使用较少。"
2284,1,4
2284,2,1
2284,3,3
2284,4,2
2285,1,2
2285,2,1
2287,1,2
2287,2,1
2292,1,2
2292,2,1
2299,1,2
2299,2,1
2299,1,2
2299,2,1
230,1,2
230,2,1
2304,1,2
2304,2,1
2306,1,2
2306,2,1
2310,2,1
2310,1,2
2312,1,1
2312,2,2
2312,1,1
2312,2,2
2314,1,2
2314,2,1
2320,1,1
2320,2,2
2320,3,3
2324,1,1
2324,2,2
2325,2,1
2325,3,2
2325,1,3
2326,2,1
2326,1,2
2329,1,1
2329,2,2
2335,1,2
2335,2,1
2336,1,1
2336,2,2
2336,1,1
2336,2,2
2340,1,1
2340,2,2
2342,1,1
2342,2,2
2346,1,1
2346,2,2
2346,3,3
> 注：此例中原始顺序（sn=1,2,3）已经符合常用度排序，因此 new_sn 与原 sn 一致。
2346,1,1
2346,2,2
2346,3,3
2348,1,3
2348,2,1
2348,3,2
2356,1,2
2356,2,1
- id=2358,zici=欧元,"pinyin=ōuyuán, sn=1, pos=名 → 当前序号1"
- id=2358,zici=欧元,"pinyin=ōuyuán, sn=2, pos=量 → 当前序号2"
2358,1,1
2358,2,2
2359,1,1
2359,2,2
236,1,1
236,2,2
2361,2,1
2361,1,2
2367,1,1
2367,2,2
2369,1,1
2369,2,2
2372,1,2
2372,2,1
2373,1,1
2373,2,2
238,1,1
238,2,2
2382,1,3
2382,2,4
2382,3,2
2382,4,1
2383,1,2
2383,2,1
2385,1,1
2385,3,2
2385,2,3
239,1,1
239,2,2
2390,1,1
2390,2,2
2391,1,1
2391,2,2
2393,1,1
2393,2,2
2395,1,1
2395,2,2
2397,1,2
2397,2,1
24,1,1
24,2,2
24,3,3
24,4,4
2400,1,2
2400,2,1
2402,1,2
2402,2,1
2404,1,1
2404,2,2
2407,2,1
2407,1,2
2415,1,2
2415,2,1
2417,1,1
2417,2,2
2417,1,1
2417,2,2
242,1,3
242,2,2
242,3,1
242,4,4
242,3,1
242,2,2
242,1,3
242,4,4
2420,1,2
2420,2,1
2420,3,3
2422,1,1
2422,2,2
2424,1,1
2424,2,2
2425,1,1
2425,2,2
2428,1,2
2428,2,1
2429,1,1
2429,2,2
243,1,1
243,2,3
243,3,2
243,1,1
243,2,3
243,3,2
2431,1,1
2431,2,2
2439,1,2
2439,2,1
244,1,2
244,2,1
244,3,4
244,4,3
2449,1,2
2449,2,1
245,1,4
245,2,6
245,3,1
245,4,2
245,5,3
245,6,5
2454,1,1
2454,2,2
2457,1,1
2457,2,2
2459,1,1
2459,2,2
2463,1,1
2463,2,2
2464,1,1
2464,2,2
2466,1,3
2466,2,1
2466,3,2
2469,1,3
2469,2,1
2469,3,2
2470,1,2
2470,2,1
2479,1,1
2479,2,2
2479,1,1
2479,2,2
2482,1,1
2482,2,2
2483,1,3
2483,2,2
2483,3,1
2484,1,1
2484,2,2
2491,1,1
2491,2,2
2492,1,1
2492,2,2
2497,1,1
2497,2,2
2499,1,1
2499,2,2
25,3,1
25,1,2
25,2,3
25,4,4
25,5,5
25,6,6
250,1,1
250,2,2
2500,1,1
2500,2,2
2500,3,3
2501,1,2
2501,2,1
2505,1,2
2505,2,1
2508,1,1
2508,2,2
2509,1,1
2509,2,2
2517,1,1
2517,2,2
2517,3,3
252,5,1
252,1,2
252,2,3
252,3,4
252,4,5
252,6,6
2520,1,3
2520,2,2
2520,3,1
2524,1,1
2524,2,2
2526,1,1
2526,2,2
2527,1,2
2527,2,1
2527,3,3
2529,1,1
2529,2,2
253,1,1
253,2,2
2532,1,1
2532,2,2
2533,1,2
2533,2,1
254,1,1
254,2,2
254,3,3
254,4,4
2543,1,1
2543,2,2
2545,1,2
2545,2,1
2546,1,1
2546,2,2
2547,1,1
2547,2,2
2547,3,3
2549,1,1
2549,2,2
255,1,1
255,2,2
255,3,3
2550,1,4
2550,2,3
2550,3,2
2550,4,1
2552,1,1
2552,3,2
2552,2,3
### 输出CSV格式（id,origin_sn,new_sn）：
2556,1,2
2556,2,1
2560,1,2
2560,2,1
2565,1,1
2565,2,2
2565,1,1
2565,2,2
257,1,1
257,2,2
2575,1,1
2575,2,2
2578,2,1
2578,1,2
258,1,1
258,2,2
258,1,1
258,2,2
2582,1,2
2582,2,1
2582,3,3
259,1,1
259,2,2
2591,1,2
2591,2,1
2593,1,1
2593,2,2
2593,3,3
2595,1,2
2595,2,1
2600,1,1
2600,2,2
2600,5,3
2600,6,4
2600,4,5
2600,3,6
2600,1,1
2600,2,2
2600,5,3
2600,6,4
2600,4,5
2600,3,6
2603,1,2
2603,2,1
2609,2,1
2609,1,2
2609,3,3
2610,1,1
2610,2,2
2614,1,1
2614,2,2
2619,2,1
2619,1,2
2620,1,1
2620,2,2
2620,3,3
2620,1,1
2620,2,2
2620,3,3
2623,1,2
2623,2,1
2628,1,1
2628,2,2
263,1,2
263,2,1
2636,1,1
2636,2,3
2636,3,2
2636,4,4
2636,5,5
2637,1,1
2637,2,2
2639,1,1
2639,2,2
2639,3,3
2642,1,1
2642,2,2
2645,1,1
2645,2,2
265,1,1
265,2,2
2652,1,1
2652,2,2
2656,1,1
2656,2,2
266,1,3
266,2,4
266,3,1
266,4,2
266,5,7
266,6,5
266,7,6
2663,1,1
2663,2,2
2663,3,3
267,2,1
267,3,2
267,1,3
2674,1,2
2674,2,1
2679,1,1
2679,2,2
268,2,1
268,1,2
2684,1,1
2684,2,2
269,1,2
269,2,1
269,1,2
269,2,1
2691,1,2
2691,2,1
2692,1,2
2692,2,1
2692,3,3
2697,1,1
2697,2,2
27,1,4
27,2,1
27,3,3
27,4,5
27,5,2
270,1,1
270,2,2
2707,1,1
2707,2,2
271,1,1
271,2,3
271,3,2
2723,1,1
2723,2,3
2723,3,2
2723,4,4
2723,1,1
2723,2,3
2723,3,2
2723,4,4
2724,1,1
2724,2,2
2725,1,1
