rank,origin_sn,new_sn
57509,1,1
57509,2,2
57521,1,1
57521,2,2
57534,1,2
57534,2,1
57536,1,1
57536,2,2
57545,1,2
57545,2,1
57549,1,1
57549,2,2
57550,1,1
57550,2,2
57558,1,1
57558,2,2
57586,1,2
57586,2,1
57587,1,1
57587,2,2
57607,1,1
57607,2,2
57607,1,1
57607,2,2
57638,1,2
57638,2,1
57666,1,2
57666,2,1
57671,1,1
57671,2,2
57689,1,3
57689,2,2
57689,3,1
57729,1,1
57729,2,2
57729,1,1
57729,2,2
57737,1,1
57737,2,2
57760,1,2
57760,2,1
57781,1,1
57781,2,2
57824,3,1
57824,1,2
57824,2,3
57841,1,1
57841,2,2
57848,1,1
57848,2,2
57875,1,1
57875,2,2
57906,1,1
57906,2,2
57921,1,1
57921,2,2
57926,1,1
57926,2,2
57943,1,2
57943,2,1
57949,1,1
57949,2,2
57949,1,1
57949,2,2
57978,1,1
57978,2,2
57989,1,1
57989,2,2
58002,1,2
58002,2,1
58018,1,3
58018,2,1
58018,3,2
58019,1,2
58019,2,1
58029,1,1
58029,2,2
58036,2,1
58036,1,2
58036,3,3
58037,1,1
58037,2,2
58081,1,1
58081,2,2
58101,1,2
58101,2,1
58105,1,1
58105,2,2
58121,1,1
58121,2,2
58125,1,2
58125,2,3
58125,3,1
58150,1,1
58150,2,2
58153,1,2
58153,2,1
58159,1,1
58159,2,2
58159,1,1
58159,2,2
58164,1,1
58164,2,2
58176,1,1
58176,2,2
58180,1,2
58180,2,1
58183,1,1
58183,2,2
58192,1,1
58192,2,2
58192,1,1
58192,2,2
58204,1,2
58204,2,1
58209,2,1
58209,1,2
58219,1,1
58219,2,2
58229,1,1
58229,2,2
58233,1,1
58233,2,2
58249,1,1
58249,2,2
58263,1,1
58263,2,2
58299,1,1
58299,2,2
58309,1,1
58309,2,2
58318,1,2
58318,2,1
58321,2,1
58321,1,2
58344,2,1
58344,1,2
58361,1,1
58361,2,2
58366,1,1
58366,2,2
58378,1,2
58378,2,1
58380,1,1
58380,2,2
58380,1,1
58380,2,2
58403,1,1
58403,2,2
58403,1,1
58403,2,2
58419,1,1
58419,2,3
58419,3,2
58421,1,1
58421,2,2
58447,1,2
58447,2,1
58460,1,2
58460,2,1
58489,1,1
58489,2,2
58527,1,1
58527,2,2
58532,1,1
58532,2,2
58533,1,1
58533,2,2
58559,1,2
58559,2,1
58561,1,1
58561,2,2
58574,1,1
58574,2,2
58574,1,1
58574,2,2
58606,2,1
58606,1,2
58609,1,2
58609,2,1
58625,1,1
58625,2,2
58626,1,1
58626,2,2
58628,1,1
58628,2,2
58637,1,1
58637,2,2
58641,1,1
58641,2,2
尽管三条释义都合理，但按常用程度排序不变：**1 → 1,2 → 2,3 → 3**
58649,1,1
58649,2,2
58649,3,3
58678,1,1
58678,2,2
58678,1,1
58678,2,2
58690,1,1
58690,2,2
58701,1,1
58701,2,2
58714,1,1
58714,3,2
58714,2,3
58720,1,1
58720,2,2
58749,1,1
58749,2,2
58762,1,2
58762,2,3
58762,3,1
58771,1,1
58771,2,2
58786,1,1
58786,2,2
58856,1,2
58856,2,1
58859,1,1
58859,2,2
58861,1,1
58861,2,2
58865,1,1
58865,2,2
58887,1,1
58887,2,2
58891,1,1
58891,2,2
58926,1,1
58926,2,2
58927,1,1
58927,2,2
58943,1,1
58943,2,2
58946,1,2
58946,2,1
58956,1,1
58956,2,2
58980,1,1
58980,2,2
59006,1,1
59006,2,2
59037,1,1
59037,2,2
59039,1,1
59039,2,2
59049,1,1
59049,2,2
59049,3,3
59072,1,2
59072,2,1
59107,1,1
59107,2,2
59139,1,2
59139,2,1
59170,1,2
59170,2,3
59170,3,1
59225,1,2
59225,2,1
59242,2,1
59242,1,2
59254,1,1
59254,2,2
59257,1,1
59257,2,2
59263,1,1
59263,2,2
59268,1,1
59268,2,2
59296,1,1
59296,2,2
59310,1,1
59310,2,2
59310,1,1
59310,2,2
59327,1,1
59327,2,2
59335,1,2
59335,2,1
59339,1,1
59339,2,2
59344,1,1
59344,2,2
59361,1,2
59361,2,1
59383,1,2
59383,2,1
59391,2,1
59391,1,2
59474,1,1
59474,2,2
59518,1,2
59518,2,1
59545,1,2
59545,2,1
59546,1,1
59546,2,2
59578,1,1
59578,2,2
59584,1,1
59584,2,2
59585,1,1
59585,2,2
59587,1,2
59587,2,1
1. **sn=1,形,"比一般水平高""**, 例：“技艺超拔”"
2. **sn=2,动,"破格提拔""**, 例：“超拔擢升”"
3. **sn=3,动,"脱离；摆脱""**, 例：“从恶劣环境中超拔出来”"
59606,1,1
59606,2,2
59606,3,3
59608,1,1
59608,2,2
59618,1,1
59618,2,2
59663,1,1
59663,2,2
59669,2,1
59669,1,2
59703,1,2
59703,2,1
59752,1,2
59752,2,1
59755,1,1
59755,2,2
59755,1,1
59755,2,2
59765,1,1
59765,2,2
59769,1,1
59769,2,2
59773,1,1
59773,2,2
59773,1,1
59773,2,2
59776,1,2
59776,2,1
59786,2,1
59786,1,2
59801,1,2
59801,2,1
59814,1,2
59814,2,1
59825,1,1
59825,2,2
59827,1,1
59827,2,2
59847,1,2
59847,2,1
59859,1,2
59859,2,1
59888,1,1
59888,2,2
59927,1,1
59927,2,2
59930,1,1
59930,2,2
59953,1,1
59953,2,2
59968,1,1
59968,2,2
59983,1,1
59983,2,2
59983,1,1
59983,2,2
59989,1,1
59989,2,2
59997,1,1
59997,2,2
