definition_id,pinyin_id,ref_hanzi,ref_pinyin,definition_sn,pos,definition_cn
64199,44856,,,2,名词,相当于“什么事”，表示反感和厌恶
64200,44857,,,1,名词,指意外得到的钱财
64201,44857,,,2,名词,跟外国人做买卖赚取的钱物
64202,44858,,,1,名词,常绿乔木，高可达20米，叶小，鳞片形，结长卵形球果。木质坚硬，供建筑或制家具用。叶子和果实可以做药材
64203,44859,,,1,名词,不易变形的纸质平板。一般较厚，适宜制作精装书籍的封面或包装材料等
64204,44860,,,1,动词,拥戴帝王、首领即位
64205,44861,,,1,名词,耕地里培起的用来种植农作物的土埂
64206,44862,,,1,,救助人脱离苦难
64207,44863,,,1,名词,读书人迂腐的习气
64208,44864,,,1,动词,学生故意不去上课
64209,44865,,,1,,头脑糊涂，思维混乱
64210,44866,,,1,动词,庇护保佑
64211,44867,,,1,名词,鱼，体中长，侧扁，常呈褐色或红色，并有条纹和斑点。多栖息于热带及温带海洋。我国南方海域种类较多
64212,44868,,,1,名词,胆力
64213,44869,,,1,动词,夏季播种农作物
64214,44870,,,1,动词,有呕的动作，但吐不出东西来
64215,44871,,,1,,指文化极其落后或文化遭到严重摧残的地区；也指只重视物质生活而忽视精神文明的地方
64216,44872,,,1,名词,写字、作画运笔的气势
64217,44872,,,2,名词,诗文作品表现出来的气势
64218,44873,,,1,动词,听凭自便
64219,44874,,,1,,把人命看得如同野草一样轻贱（菅：茅草）。指任意残害人命
64220,44875,,,1,名词,汽车上供司机观察后面情况的镜子，装在车前两侧和驾驶室内前上方。
64221,44876,,,1,名词,装邮件的袋子。多用帆布制作
64222,44877,,,1,名词,多年生草本植物，根状茎黄色，有香味。茎可以做药材，也可提取黄色染料
64223,44877,,,2,形容词,形容颜色像姜一样黄
64224,44878,,,1,名词,指月球、水星、火星等表面的一种特殊的地形结构。山呈环状，四周高起，中间平地上又多有小山。多由陨星撞击或火山爆发形成
64225,44879,,,1,名词,气体在常压下导电时发生的伴有火花和爆裂声的放电现象
64226,44880,,,1,名词,路程；历程
64227,44881,,,1,名词,中医指丸剂药物
64228,44882,,,1,名词,车辆悬挂装置或飞机起落架上的一种减震部件。有摩擦式和液压式两种
64229,44883,,,1,名词,贤明而又才智超群的人
64230,44884,,,1,名词,有机化合物，白色结晶体或粉末，易溶于水，存在于人及哺乳动物的乳汁中。用于制造婴儿食品、糖果、人造奶油等
64231,44885,,,1,名词,镐
64232,44886,,,1,名词,利用光线投射放大原理的测量仪器。适用于检验形状复杂、尺寸较小的样板、刀具和工件等
64233,44886,,,2,名词,利用光的反射，把制图资料转到编绘图上的仪器
64234,44887,,,1,名词,座位的排列次序
64235,44888,,,1,名词,青蛙的鸣叫声；比喻嘈杂而无意义的话语声或随声附和的议论
64236,44889,,,1,名词,卖淫的妇女
64237,44890,,,1,名词,忧愁的心思和情绪
64238,44891,,,1,形容词,（闭合）非常严密
64239,44891,,,2,动词,使缝隙密合
64240,44892,,,1,动词,摸索到事情的头绪（多用于否定）
64241,44893,,,1,,死了父亲的儿童和守寡的母亲
64242,44894,,,1,动词,唐代杨敬之见人就夸奖青年文人项斯，后用“说项”比喻替人说好话或讲人情
64243,44895,,,1,动词,敬词，表示跟对方会面很荣幸
64244,44896,,,1,名词,大米、玉米粒等经加热膨化而成的食品
64245,44897,,,1,名词,必须很快传递或处理的紧急文件、信件以及物品
64246,44898,,,1,,《史记·项羽本纪》记载：秦兵包围赵国的巨鹿，楚将项羽领兵出战，其他驰援的诸侯将领慑于秦兵的威势，都在军营的壁垒上观战。后用“作壁上观”比喻置身事外，袖手旁观
64247,44899,,,1,名词,极不容易导电或传热的物体。玻璃、橡胶、云母等都是良好的绝缘体
64248,44900,,,1,形容词,温暖柔软
64249,44901,,,1,名词,戏曲声腔之一，曲调深沉稳重
64250,44902,,,1,动词,扩印彩色照片
64251,44903,,,1,动词,探访寻求
64252,44904,,,1,动词,设置障碍
64253,44905,,,1,,从这里到那里。指分析事物要从一方面联系到另一方面，全面考察
64254,44906,,,1,,像鹤的羽毛一样雪白的头发，像孩童一样红润的脸庞。形容老年人气色好，身体健康
64255,44907,,,1,形容词,形容说话极其谨慎，不轻易开口（缄：关闭）
64256,44908,,,1,形容词,舒服
64257,44909,,,1,,一种民间杂技。表演者装扮成戏剧或传说中的人物，踩着高跷边走边舞
64258,44910,,,1,动词,不同姓
64259,44911,,,1,,原指非正统、不正派的宗教派别、学术流派；今多指不正当的途径或不正派的作风
64260,44912,,,1,动词,扫荡并平定
64261,44913,,,1,名词,供滑冰用的场地
64262,44914,,,1,副词,表示按照次序（做某事）
64263,44915,,,1,名词,博士生导师的简称
64264,44916,,,1,,抱着脑袋像老鼠一样逃窜。形容仓皇逃跑的狼狈相
64265,44917,,,1,名词,圆周长度跟圆直径长度的比值，通常以希腊字母π表示。为计算方便，通常取其近似值3.1416
64266,44918,,,1,动词,引为教训使人借鉴或警惕
64267,44919,,,1,名词,从整部音乐作品中挑选出来的某些曲子
64268,44920,,,1,形容词,又粗又黑
64269,44921,,,1,名词,我国传统计时法指上午7—9点的时间
64270,44922,,,1,形容词,（食品）味道美
64271,44922,,,2,形容词,有兴致；有情趣
64272,44922,,,3,动词,指有了不正常的气味
64273,44923,,,1,名词,大小便用的盆状器皿
64274,44924,,,1,,树叶凋落，仍在树根边上。比喻事物都要有一定的着落和归宿；现多比喻客居异国他乡的人，最终要回到故土
64275,44925,,,1,动词,使众人信服
64276,44926,,,1,动词,帮助其他物质燃烧
64277,44927,,,1,名词,女性客人
64278,44928,,,1,名词,《西游记》中的女妖精。比喻善于伪装的狡诈狠毒的女人
64279,44929,,,1,名词,勇于冲锋陷阵的将领。比喻不畏艰险、勇往直前的人
64280,44930,,,1,,气势旺盛，勇往直前，不可抵挡
64281,44931,,,1,名词,一类国际性舞蹈的总称，如恰恰舞、桑巴舞、伦巴舞、斗牛舞、牛仔舞等
64282,44932,,,1,名词,偷窃、抢劫东西的人；干坏事的人
64283,44933,,,1,名词,练兵的场地
64284,44934,,,1,动词,采取省略的办法
64285,44935,,,1,,旧时官吏出行，让差役在前面敲锣，使行人回避；今多比喻为某种事物的出现制造舆论
64286,44936,,,1,名词,死者的家族。旧时多指名门望族的后代
64287,44937,,,1,名词,尘世
64288,44937,,,2,名词,【世俗】指社会上的一般习俗
64289,44938,,,1,动词,到处流动打猎
64290,44939,,,1,名词,古代为专供帝王打猎游玩而修建的园林
64291,44940,,,1,名词,媒人
64292,44941,,,1,动词,不分主次，平等地排列
64293,44942,,,1,名词,乘人不备在暗处放出的箭。比喻暗中害人的行径
64294,44943,,,1,名词,管乐器，由风囊、吹管和若干簧管组成，流行于欧洲民间
64295,44944,,,1,动词,丧家把家人去世的消息通知亲友
64296,44945,,,1,动词,押送款项
64297,44945,,,2,动词,用房产、货物等作抵押的方式借款
64298,44945,,,3,名词,指用抵押的方式借得的款项
64299,44946,,,1,名词,击弦乐器，琴体呈扁平梯形，琴面中部隆起，安置较多钢丝弦，用有弹性的竹制双签敲击发音。用于戏曲、曲艺等的伴奏，也可独奏。
64300,44947,,,1,动词,敬词，用于称对方向己方询问
64301,44948,,,1,名词,互相间因不满或猜忌而产生的怨恨
64302,44949,,,1,,用应有的礼节对待人
64303,44950,,,1,名词,谦词，用于称自己的议论（常用作文章的标题）
64304,44951,,,1,动词,用精兵强将稳住战斗阵容；比喻靠强有力的人物或某种力量稳住场面或提高士气等
64305,44951,,,2,动词,压队
64306,44952,,,1,名词,为调节气候，防止风沙侵害而栽植的防护林带
64307,44953,,,1,名词,木工用来求取直角的尺，形状像直角三角形的勾股二边，在较长的一边上通常有刻度
64308,44954,,,1,名词,指贪婪地追逐女性并用邪恶手段对其进行性侵犯的人
64309,44955,,,1,名词,傍晚
64310,44956,,,1,动词,没有话可说；无言对答
64311,44957,,,1,名词,方法、药物等所达到的预期效果
64312,44958,,,1,名词,旧时借指官府办公的正厅；也借指府、县等地方长官
64313,44958,,,2,名词,上房正中的房间；正屋
64314,44959,,,1,动词,通过占卜等手段预测吉凶，解决疑难
64315,44960,,,1,动词,委婉谢绝客人来访（驾：车，借指对方）
64316,44961,,,1,动词,降低精彩程度
64317,44962,,,1,动词,损失；损害
64318,44962,,,2,动词,折叠损坏
64319,44963,,,1,动词,中医用手指按在患者寸口动脉上，根据脉搏的速度、力度等情况来诊断病情
64320,44964,,,1,动词,（物价、水位等）下降后再次上升
64321,44965,,,1,形容词,形容色彩过于艳丽而繁杂
64322,44965,,,2,形容词,比喻言辞浮华而不实在
64323,44966,,,1,名词,三国蜀汉后主刘禅（shàn）的小名。他胸无大志，昏庸无能。后多借指懦弱无能的人
64324,44967,,,1,名词,长满芦苇的水塘
64325,44968,,,1,动词,指抢收和抢种
64326,44969,,,1,名词,原指中华人民共和国建国前夕去台湾的人员留在大陆的亲属，现泛指台湾居住的人在大陆的有血缘关系的亲属
64327,44970,,,1,名词,对见了食物就不顾一切狼吞虎咽的人的谑称
64328,44971,,,1,动词,双腿下蹲，上身前倾
64329,44971,,,2,动词,蹲守
64330,44972,,,1,名词,在米饭里直接加上开水、热汤或加水稍煮一下而成的较稀的饭
64331,44973,,,1,动词,相互调换
64332,44974,,,1,名词,旧小说中指剑术高强且行侠仗义的人
64333,44975,,,1,名词,指月亮
64334,44975,,,2,名词,指美女
64335,44975,,,3,形容词,姿态美好
64336,44976,,,1,动词,详细地解答
64337,44977,,,1,形容词,深远；久远
64338,44978,,,1,动词,给敲门或叫门的人开门
64339,44979,,,1,名词,一种病症，因尿酸和尿酸盐在关节和皮下组织中大量积聚，引起骨关节疼痛肿胀以致变形。严重的会导致肾功能衰竭
64340,44980,,,1,动词,把稿件送去排版
64341,44981,,,1,动词,中医指心悸
64342,44982,,,1,动词,保驾
64343,44983,,,1,名词,徒弟的徒弟
64344,44984,,,1,名词,多年生草本植物，果实有白毛，像老翁的一头白发。根可以做药材
64345,44984,,,2,名词,白头鹎
64346,44985,,,1,动词,某些植物开花时，雄蕊绽开，花粉随风飘散
64347,44986,,,1,,每个人都有自己的志向、愿望。强调应该尊重别人的志向和愿望，不能勉强
64348,44987,,,1,名词,首领；多指才华出众，在同类中居首位的人
64349,44988,,,1,,英语[flea market]意译。指出售廉价商品、古旧货物的露天自由市场。通常在节假日举办。
64350,44989,,,1,名词,警察队伍规定的、每个警务人员和各级警务单位必须遵守的纪律
64351,44990,,,1,动词,尽心为人，推己及人（恕：指设身处地为别人着想）。是儒家的一种伦理思想
64352,44991,,,1,,一人先唱，另一人应和。古代多指以诗词相酬答；现多比喻相互配合，相互呼应（多含贬义）
64353,44992,,,1,,看见钱就把眼睛睁得很大。形容非常贪财
64354,44993,,,1,名词,有车厢而没有顶篷的车（多指机动车）
64355,44994,,,1,,岳父和岳母
64356,44995,,,1,,人的智慧和力量能够战胜大自然
64357,44996,,,1,名词,过分看重钱财的人
64358,44996,,,2,形容词,贪财之心很重
64359,44997,,,1,名词,熟语的一种，由前后两部分组成。前一部分大都是一个形象的比喻或某种事物、现象，后一部分解释说明，是真意所在。通常只说前一部分，后边的本意留给人去体会。如“黄鼠狼给鸡拜年——没安好心”
64360,44998,,,1,名词,妻子的妹妹（用于背称）
64361,44999,,,1,动词,把嘴靠近听话人的耳朵（小声说话）
64362,45000,,,1,,用风梳头，以雨洗发。形容奔波劳碌，历尽艰辛
64363,45001,,,1,名词,比喻凶悍的女人
64364,45002,,,1,名词,环节动物，体狭长而扁，长可达6厘米。水田、沼泽中极常见，吸食人畜血液。干燥虫体可以做药材。俗称马鳖
64365,45003,,,1,名词,《水浒传》中军师吴用的绰号；泛指足智多谋的人
64366,45004,,,1,,给行家里手留下笑柄（大方：专家，行家）
64367,45005,,,1,,一种商业投机活动。投机者预计证券、外币、期货等行情的涨落，通过交易所或经纪人乘机买进或卖出，到期结算，从差价中获取利润。因双方没有货物和现款过手，故称
64368,45005,,,2,,比喻招摇撞骗的投机行为
64369,45006,,,1,名词,供观赏的形状奇异、体色美丽的鱼。如金鱼、热带鱼等
64370,45007,,,1,,在容器中贮存的、压力高于大气压的空气。可用于车辆制动和开动风动工具等
64371,45008,,,1,,城市热岛效应的简称
64372,45009,,,1,名词,存放白菜、土豆等蔬菜的地窖
64373,45010,,,1,名词,指欧洲某些以大公为元首的国家（大公：介于国王与公爵之间的爵位）。如卢森堡
64374,45011,,,1,名词,墙壁
64375,45012,,,1,,姓名和事迹载入史册，永远流传（垂：留传到后世）
64376,45013,,,1,名词,柿子去皮后经过晒、晾、捏等工序制成的饼状食品，表面有一层白色霜状物
64377,45014,,,1,,旧指小户人家的美貌少女
64378,45015,,,1,,国家占有生产资料和产品的制度，它的性质因社会制度不同而不同
64379,45016,,,1,名词,白血病
64380,45017,,,1,动词,找人问；打听
64381,45018,,,1,形容词,忧愁恐惧
64382,45019,,,1,名词,瓷器的一种釉彩，由各种颜料配以玻璃白绘成。盛行于清代
64383,45020,,,1,,《孟子·滕文公下》：“富贵不能淫，贫贱不能移，威武不能屈，此之谓大丈夫。”后用“威武不屈”表示坚贞刚强，在权势或武力的威胁下不屈服
64384,45021,,,1,名词,旧时报更用的鼓；也指报更的鼓声
64385,45022,,,1,名词,某种物质开始燃烧时所需要的最低温度
64386,45022,,,2,动词,点燃
64387,45023,,,1,形容词,同宗但不是嫡亲的（亲属）
64388,45024,,,1,形容词,含糖分较低的
64389,45025,,,1,动词,片面地相信某一方
64390,45026,,,1,,借用某种好名义吹嘘夸耀自己
64391,45027,,,1,动词,自己反省检查
64392,45028,,,1,动词,轮到或赶上有集市的日子
64393,45029,,,1,名词,含盐分较多的滩地
64394,45030,,,1,动词,指筹办某一活动时，事前到活动地点了解、熟悉有关情况
64395,45030,,,2,动词,踩道
64396,45031,,,1,,各人坚持各人的意见
64397,45032,,,1,名词,供倚靠的垫子
64398,45033,,,1,名词,立刻就要受到的损害
64399,45034,,,1,名词,文艺创作和语言交际中，用形象的特殊形式反映生活时所具有的具体而生动的、能唤起人们感性经验和思想感情的属性
64400,45035,,,1,名词,脸上凸起的使人看起来觉得凶恶的肌肉
64401,45036,,,1,名词,大风浪
64402,45037,,,1,动词,能支持住；能受得了（多用于人）
64403,45038,,,1,名词,地球的东半部。在制图学上，通常把西经20°起向东到东经160°止的半个地球称为东半球。陆地包括欧洲、非洲的全部，亚洲、大洋洲的绝大部分和南极洲的大部分
64404,45039,,,1,,比喻目光短浅
64405,45040,,,1,,花阴前，月光下；指引发人情思的或谈情说爱的幽美的自然环境
64406,45041,,,1,名词,为选拔、评审、鉴定、招标等而召开的，当事人可参加辩论或陈述己见的会议
64407,45042,,,1,,原指古代圣贤光大德业，教化万民。现多指工作作风粗糙，把本该细致具体对待的问题笼统而简单地处理
64408,45043,,,1,,短时间替别人做工并获取报酬
64409,45044,,,1,,两相比较，略微差一点儿
64410,45045,,,1,名词,有翅膀会飞行的昆虫，如蜜蜂、苍蝇、蠓虫儿、蛾子等
64411,45046,,,1,名词,装有挖泥机械，用于疏浚港口、河道等的船
64412,45047,,,1,名词,不正当的道路
64413,45047,,,2,名词,歪理；坏主意
64414,45048,,,1,名词,销售免税商品的商店。其服务对象主要是旅游、经商的外籍人士，或持护照和离境机票且即将离境的本国公民
64415,45049,,,1,动词,拦路；比喻在工作上造成障碍，使不能进行
64416,45050,,,1,名词,头盖的俗称
64417,45051,,,1,,光线或景象时而明亮，时而暗淡；比喻情况不明确、变化多
64418,45052,,,1,名词,带肋骨的猪肉
64419,45052,,,2,名词,某些地区指肋骨
64420,45053,,,1,名词,表示可能、应该、愿望等意思的一类动词。如“能”、“会”、“该”、“肯”、“敢”、“应当”、“可以”等。助动词通常用在动词或形容词前面
64421,45054,,,1,名词,互相关联的若干篇文章或若干部作品
64422,45055,,,1,,凑到别人耳边小声说话
64423,45056,,,1,名词,以生产木炭用材为主的树林
64424,45057,,,1,动词,性交
64425,45058,,,1,名词,女子阴道口内的一层薄膜，中有一不完全封闭的小孔。多在初次发生性行为时或剧烈运动后破裂
64426,45059,,,1,,半夜三更
64427,45060,,,1,,探求实际情况（多用作插入语）
64428,45061,,,1,,拜堂
64429,45062,,,1,动词,收回并扣留（证件等）
64430,45063,,,1,名词,比基尼
64431,45064,,,1,名词,影视片拍摄前，编剧、导演根据所要表现的内容，按景别、摄法、对话、音乐、镜头长度等因素而设计出来的一组组准备拍摄的镜头。它们既有联系，又相对独立
64432,45065,,,1,动词,耗尽
64433,45066,,,1,名词,【手下】管辖下；领导下
64434,45066,,,2,名词,【手头】手边；手里
64435,45067,,,1,名词,道路两旁成行（háng）的树木
64436,45068,,,1,形容词,（声音）清脆而高扬
64437,45069,,,1,形容词,形容军队实力雄厚，战斗力强
64438,45070,,,1,动词,（农田）颗粒未收
64439,45070,,,2,名词,没有合法继承人或合法继承人放弃继承权的遗产
64440,45070,,,3,动词,绝育
64441,45071,,,1,名词,章鱼、水蛭等动物的吸附器官，中间凹陷呈盘状。有吸附、摄食、运动等功能
64442,45071,,,2,名词,起重装卸作业中利用电磁吸力或真空吸力吸取物件的盘状装置
64443,45071,,,3,名词,爬山虎等藤本植物卷须顶端所生的吸附器官
64444,45072,,,1,,按预先规定的程序，对生产过程进行自动控制。广泛用于工业、通信、交通等领域。简称程控
64445,45073,,,1,动词,上下或内外位置颠倒
64446,45073,,,2,动词,从根本上改变；彻底变化
64447,45074,,,1,动词,秉公裁断
64448,45074,,,2,动词,由各方都信任的非当事人居中裁断
64449,45074,,,3,动词,由执法部门裁断
64450,45075,,,1,动词,恰好遇到
64451,45076,,,1,名词,农作物苗期的生长情况
64452,45077,,,1,动词,铸造
64453,45077,,,2,名词,【铸工】铸造器物工件的工种
64454,45078,,,1,,只在自己划定的范围内走老步子（封：限制）。比喻安于现状，不求创新进取
64455,45079,,,1,形容词,形容对诗文的内容非常熟悉
64456,45080,,,1,,《史记·季布栾布列传》：“得黄金百，不如得季布一诺。”意思是得到百斤黄金，也不如得到季布的一个承诺。后用“一诺千金”形容说话算数，信实可靠
64457,45081,,,1,名词,报警的铃或铃声
64458,45082,,,1,动词,比喻降低身份
64459,45082,,,2,动词,价格下降
64460,45083,,,1,动词,替人传话；捎口信
64461,45084,,,1,动词,孕妇临产前等待分娩
64462,45085,,,1,,生物武器
64463,45086,,,1,名词,米饭的颗粒（多指零散的）
64464,45087,,,1,形容词,（考虑问题）不周密；（做事）草率
64465,45088,,,1,名词,皮内或皮下形成的小凸起。小的像黄豆，大的像胡桃，颜色、软硬各不相同。多由感染、代谢物沉积等引起
64466,45089,,,1,动词,把玉米、稻米等放入密闭容器中，加热加压后突然减压，使其膨胀松脆
64467,45090,,,1,名词,祖产
64468,45090,,,2,名词,祖先的功业
64469,45091,,,1,名词,比喻的一种，本体和喻体都出现，喻词用“是”、“成为”等，或不用喻词。如“北京是中国的心脏”、“花的海洋”
64470,45092,,,1,,出兵讨伐对方的罪行；今泛指严厉谴责对方的过错
64471,45093,,,1,动词,扼杀
64472,45094,,,1,名词,昏庸的帝王
64473,45095,,,1,名词,画卷
64474,45096,,,1,名词,地方戏曲剧种，流行于湖北全省和河南、陕西、湖南等省部分地区，曲调以西皮、二黄为主。约有三百年历史。旧称汉调
64475,45097,,,1,名词,皇帝写的字或画的画
64476,45098,,,1,名词,敬词，称对方要做的事情，一般用于询问
64477,45099,,,1,动词,凭经验预先估计产量（多指农作物的产量）
64478,45100,,,1,名词,饭菜和面点
64479,45100,,,2,名词,餐饮业布设的餐饮零售点
64480,45101,,,1,形容词,形容颜色浅紫
64481,45102,,,1,动词,打开摄影机的镜头；借指影视片开始拍摄
64482,45103,,,1,动词,影视艺术表现手法之一。把不同的两个或两个以上画面重叠地显现在银幕或荧屏上，以表现回忆、幻想或并列的形象
64483,45104,,,1,名词,截断的肢体
64484,45104,,,2,动词,截断肢体
64485,45105,,,1,,铲除强暴势力，安抚善良百姓
64486,45106,,,1,动词,畜牧
64487,45107,,,1,动词,水满向外流
64488,45108,,,1,名词,安装在自行车、三轮车等车上作行车提示用的铃
64489,45109,,,1,动词,指财物遭受意外损失
64490,45110,,,1,名词,管乐器，铜制，号身由两个马蹄形管套接而成，可自由伸缩滑动。俗称拉管或伸缩喇叭
64491,45111,,,1,名词,防雨用具的统称。如雨衣、雨鞋、雨伞等
64492,45112,,,1,动词,阳光直接照不到
64493,45113,,,1,名词,像墙一样直上直下的山崖或堤岸
64494,45114,,,1,名词,职位和军衔。如上尉连长，连长是职位，上尉是军衔
64495,45114,,,2,名词,旧指官衔
64496,45115,,,1,名词,比喻卑鄙下贱、一钱不值的性命
64497,45116,,,1,,重视一方，轻视另一方。指对人或事不能同样对待，有偏向。
64498,45117,,,1,动词,评论或评定功绩
64499,45118,,,1,动词,编纂史书
64500,45119,,,1,名词,神奇怪异的东西
64501,45119,,,2,名词,指神仙
64502,45120,,,1,名词,螺的一种。壳小，圆锥形，卵生，生活在温带或亚热带的河湖沿岸或稻田里，水陆两栖。是传染血吸虫病的主要媒介
64503,45121,,,1,名词,比喻美酒
64504,45122,,,1,,酒杯和酒筹交错起落（筹：喝酒时行令用的竹片等物）。形容相聚饮酒的热闹场面
64505,45123,,,1,名词,具有黏着力的性质
64506,45124,,,1,名词,税率随纳税者应课税收入或财产数额增加而递增的税
64507,45125,,,1,名词,由黑热病原虫引起的寄生虫病。通过白蛉子叮咬传播。症状是长期不规则发烧，肝脾肿大，白细胞减少，贫血，鼻或牙龈出血等
64508,45126,,,1,名词,割破漆树树干韧皮流出的经过过滤的树脂。颜色乳白，干后变黑。可做涂料，也可制造油漆
64509,45127,,,1,名词,首班车
64510,45128,,,1,动词,阴险狡诈地笑
64511,45129,,,1,,指被亲手击败过的人
64512,45130,,,1,名词,从耳旁刮过的风。比喻听过后不放在心上的话
64513,45131,,,1,名词,评定成绩的一种记分方法，以100分为满分，60分为及格
64514,45132,,,1,名词,片断
64515,45132,,,2,动词,影片在放映时因片子断开而停映
64516,45133,,,1,名词,桃树的变种。可供观赏和药用
64517,45134,,,1,,比喻行为放纵，不受礼法、世俗的拘束
64518,45135,,,1,名词,小草；比喻轻微没有价值的东西
64519,45136,,,1,,比喻贪图省事
64520,45137,,,1,动词,欠债不还或不承认所欠下的账
64521,45137,,,2,动词,比喻不承认自己所说的话
64522,45138,,,1,名词,把米饭加盐跟鸡蛋、葱花等一起用油炒的饭
64523,45139,,,1,名词,气温在0℃以下时，空气中的水蒸气凝成的微小晶状颗粒
64524,45140,,,1,名词,有福气的长相
64525,45141,,,1,名词,铜和镍的合金。银白色，耐腐蚀，可制造脸盆等日用器皿
64526,45142,,,1,,经历了很多岁月。形容时间长久
64527,45143,,,1,动词,交代底细
64528,45144,,,1,,指没有上学也没有就业的青年人
64529,45145,,,1,,比喻时间一长，事情可能向不好的方面变化
64530,45146,,,1,名词,设在建筑物角上的小门；旁门
64531,45147,,,1,名词,主要责任
64532,45148,,,1,名词,固定在冰鞋底下接触冰面的钢制刀状物。分球刀、跑刀、花样刀三种类型
64533,45149,,,1,动词,止住腹泻
64534,45150,,,1,形容词,勤劳辛苦
64535,45151,,,1,,《左传·宣公十二年》：“筚路蓝缕，以启山林。”（筚路：用荆条等制成的简陋车子；蓝缕：破衣服）意思是驾着简陋的车子，穿着破烂的衣服去伐木开山。形容创业的艰辛
64536,45152,,,1,动词,追忆；怀念
64537,45153,,,1,动词,（文人）附庸权贵或富豪，为他们凑趣儿消闲、装点门面
64538,45153,,,2,名词,帮闲的文人
64539,45154,,,1,形容词,像火烧一样灼热
64540,45154,,,2,动词,用火剪烫发
64541,45155,,,1,名词,供学校师生员工佩戴的标明校名的徽章
64542,45156,,,1,副词,【断然】表示不容怀疑，没有回旋余地，相当于“绝对”（多用于否定）
64543,45157,,,1,动词,分析表白
64544,45158,,,1,名词,有声望的老年人
64545,45159,,,1,名词,酷刑
64546,45160,,,1,,不由分说
64547,45161,,,1,,指把（行凶、拒捕或违抗禁令的）人当场打死，不以杀人论罪（格杀：打死）
64548,45162,,,1,名词,相同的辈分
64549,45163,,,1,动词,防止蛀虫咬坏衣物等
64550,45164,,,1,名词,打不响的子弹、炮弹等
64551,45164,,,2,动词,子弹、炮弹发射不出或不能爆炸
64552,45165,,,1,,把想说的话都说出来而感到痛快
64553,45166,,,1,名词,做帐篷用的帆布
64554,45167,,,1,名词,没有腐烂的干瘪尸体
64555,45168,,,1,名词,空洞的言论
64556,45169,,,1,动词,劝导、鼓励敌人投降
64557,45170,,,1,名词,英语[quinine]音译。防治疟疾的西药，是从金鸡纳树等植物中提炼出来的。
64558,45171,,,1,动词,蒙受风尘；比喻帝王因战乱逃离都城
64559,45172,,,1,名词,用席子、苇箔等搭成的棚子
64560,45173,,,1,形容词,通明
64561,45174,,,1,名词,墙体凹处的小阁子；多指佛龛
64562,45175,,,1,名词,原是古希腊的一个哲学派别，主张返归自然，与世无争；但又提倡绝对的个人精神自由，用玩世不恭的态度来对待一切。后借指玩世不恭的人
64563,45176,,,1,,指唱戏、唱歌或念白、朗诵时吐字清晰准确，腔调圆润悦耳
64564,45177,,,1,动词,敬词，用于祈求对方审察清楚
64565,45177,,,2,名词,明亮的镜子
64566,45178,,,1,名词,朝鲜族打击乐器。鼓身木制，圆筒形，两端粗空而中部细实，用绳绷皮蒙于端口。演奏时挂在胸前或放在鼓架上，右手拿槌敲击，左手拍击另一鼓面
64567,45178,,,2,名词,瑶族打击乐器，鼓身木制，细长筒形，两端蒙皮，中间细而实。手持或斜挂腰侧，边击边舞
