definition_id,pinyin_id,ref_hanzi,ref_pinyin,definition_sn,pos,definition_cn
34,13,,,1,名词,国家与国家之间；世界各国之间
35,13,,,2,,区别国家与国家之间的；世界各国之间的
36,14,,,1,代词,代替人或物本身。通常用来复指前面的名词或代词（代替的主体有时不出现）
37,14,,,2,,代用在名词前，表示属于本人这一方面的
38,15,,,1,名词,国家行政机关。一般分中央政府和地方政府。政府的组织形式和名称各国有所不同。我国的中央人民政府叫国务院
39,16,,,1,名词,各处；处处
40,17,,,1,名词,佛教指无限的时间和空间
41,17,,,2,名词,指地球上所有地方
42,17,,,3,名词,指自然界和人类社会的一切客观存在的总和
43,17,,,4,名词,指某个范围或领域
44,18,,,1,名词,我国首都，中央直辖市。是全国的政治、文化中心。著名的历史文化名城和古都。10世纪初，辽代在此建立陪都，自金代起正式建都。明清时称北京。1928年至新中国成立以前，曾先后改称北平特别市、北平市。简称京
45,19,,,1,名词,买卖商品较集中的场所
46,19,,,2,名词,商品流通领域
47,19,,,3,名词,比喻某种观点、言论或活动等传播的范围和人们的接受情况
48,20,,,1,代词,指事物或人 表示疑问
49,20,,,2,代词,指事物或人 表示不确定的事物
50,20,,,3,代词,指事物或人 用在“都” “也”前，表示在所说的范围内没有例外
51,20,,,4,代词,指事物或人 两个“什么”连用，表示前者决定后者
52,20,,,5,代词,表示惊讶
53,20,,,6,代词,表示不同意、不满意或不以为然
54,20,,,7,代词,用在并列成分前，表示列举不尽
55,21,,,1,名词,依法定程序成立、以营利为目的的具有法人资格的企业。我国的公司有有限责任公司和股份有限公司两种
56,22,,,1,代词,指比较近的人或事物
57,22,,,2,,代代替事物
58,22,,,3,,代跟“那个”对举，表示不确指某人或某事物
59,22,,,4,,代表示程度高，带有夸张的意味（常用在动词、形容词之前）
60,23,,,1,动词,表示可能
61,23,,,2,动词,表示有某种用途
62,23,,,3,动词,表示条件、环境、情理上许可
63,23,,,4,动词,表示值得（做某事）
64,23,,,5,形容词,表示不错；勉强过得去（前面常加“还”）
65,23,,,6,形容词,表示在程度上超出想象（前面常加“真”）
66,24,,,1,动词,独立使用，表示同意
67,24,,,2,副词,表示坚决、肯定或强调
68,24,,,3,副词,表示限定范围，排除其他
69,24,,,4,,连连接分句，表示假设兼让步关系，相当于“即使”
70,24,,,5,,助用在句末，表示肯定，让对方放心（后面多加“了”）
71,25,,,1,名词,整个国家；国家的整个范围
72,26,,,1,动词,创建；建造
73,26,,,2,动词,通过劳动来创造和改善生产生活的环境与条件
74,26,,,3,名词,有关建设方面的工作
75,27,,,1,副词,表示动作、变化完成或达到某种程度
76,28,,,1,数词,列在等级、次序首位的
77,28,,,2,,数表示最重要
78,29,,,1,名词,当前；现在
79,30,,,1,名词,某一范围的地方；较大的区域
80,30,,,2,名词,我国省、自治区人民政府设立行政公署作为派出机关所管理的区域，包括若干个县、市，不是一级行政区域，原称专区。目前我国的地区大多已取消，改为省辖市
81,30,,,3,名词,在国际上相对国家而言，指一国中在特定情况下单独参加某些国际活动的地方行政区域；也指未获得独立的殖民地、托管地等
82,31,,,1,名词,指相对的或并列的人或事物中的一方或一部分
83,32,,,1,名词,纺织物经纬纱线的结构
84,32,,,2,动词,组①
85,32,,,3,名词,按一定目标和结构系统组织起来的集体
86,32,,,4,名词,事物之间形成的系统或相互配合关系
87,32,,,5,名词,机体中由许多形态、功能相同或相似的细胞按一定方式组成各种器官的单位。如上皮、结缔、肌肉和神经等组织
88,33,,,1,形容词,具有重大意义和深远影响的
89,34,,,1,动词,对人或事物提出或持有某种看法，作出某种判断
90,35,,,1,名词,过失；过错
91,36,,,1,代词,指代某种性质、状态、程度、方式等
92,36,,,2,,代代替某种动作或情况
93,37,,,1,代词,指较近的两个以上的人或事物。用来修饰名词
94,37,,,2,,代代替较近的两个以上的人或事物
95,38,,,1,名词,现时；当前
96,39,,,1,,表示少量
97,39,,,2,,表示数量不定
98,39,,,3,,表示不止一个或不止一次等
99,39,,,4,,用在某些动词、形容词等之后，表示微小的量
100,40,,,1,动词,保管并料理
101,40,,,2,动词,看管并约束
102,40,,,3,动词,主管某项工作，使顺利进行
103,41,,,1,动词,通过言行显示出（思想、感情、态度）
104,41,,,2,动词,事物本身或借助其他事物显示出某种意义
105,42,,,1,动词,深入探求（事物的本质、规律等）
106,42,,,2,动词,考虑或共同商讨
107,43,,,1,名词,人类在实践活动中直接应用的知识、技能和操作方法
108,43,,,2,名词,技巧；本领
109,44,,,1,动词,生孩子
110,44,,,2,动词,使用工具改变劳动对象以创造生产资料和生活资料
111,45,,,1,动词,有关系；牵涉到
112,46,,,1,名词,说话时的这一年
113,47,,,1,名词,相同的时间；同一个时候
114,47,,,2,动词,在同一时间 ③ 连 连接两个分句、句子或段落，表示并列关系
115,47,,,3,动词,在同一时间 连接两个分句、句子或段落，表示递进关系，相当于“并且”
116,48,,,1,动词,穿过或经过
117,48,,,2,动词,（议案等）经过法定人数的同意而成立
118,48,,,3,动词,经过某部门、某人等准许
119,48,,,4,,介引进动作的媒介或方式、手段等
120,49,,,1,动词,（行为、现象等）发生
121,49,,,2,动词,着手进行
122,49,,,3,动词,以某一点作为起始
123,49,,,4,名词,开始的阶段
124,50,,,1,名词,人或事物之间的相互联系
125,50,,,2,名词,对事物产生的影响
126,50,,,3,动词,关联；涉及
127,50,,,4,名词,泛指原因、条件等
128,50,,,5,名词,特指组织关系或表明组织关系的证件
129,51,,,1,介词,引进表示原因的人或事物
130,51,,,2,,连连接分句，表示因果关系。一般用在前一分句里，常同“所以”配合使用；当前后两个分句主语相同时，也可以用在后一分句里
131,52,,,1,名词,由选举产生的替选举人办事或表达意见的人
132,52,,,2,名词,受委托或指派替个人、集体、政府办事或表达意见的人
133,52,,,3,动词,受委托或指派替个人、集体、政府办事或表达意见
134,52,,,4,动词,用人或事物表示某种特定的意义或概念
135,52,,,5,名词,某一类人或事物的典型
136,53,,,1,形容词,事物中最重要的、起决定作用的（跟“次要”相对）
137,54,,,1,动词,带领并引导大家开展工作
138,54,,,2,名词,担任领导职务的人
139,55,,,1,名词,说话时的这一天
140,55,,,2,名词,现在；如今
141,56,,,1,动词,变为
142,57,,,1,动词,相互配合做事；共同进行
143,58,,,1,名词,事物发展所表现出来的总体状况
144,58,,,2,名词,值得注意的变化或动向
145,59,,,1,名词,担任某种职务或属于某一类的人
146,60,,,1,动词,人和动物在生存和发展过程中进行各种活动
147,60,,,2,名词,人和动物在生存和发展过程中进行的各种活动
148,60,,,3,名词,指生存和发展所需的各种物质条件
149,61,,,1,动词,向人提出愿望或条件
150,61,,,2,名词,向人提出的愿望或条件
151,62,,,1,动词,运动
152,62,,,2,动词,能摇动；松动
153,62,,,3,动词,通过说情或行贿等手段，打通关节
154,62,,,4,动词,为达到某种目的而行动
155,62,,,5,名词,为达到某种目的而采取的行动
156,62,,,6,形容词,可灵活变动或移动的
157,63,,,1,名词,按行政或业务等划分的机构或单位
158,64,,,1,动词,进行（正式或隆重的活动）
159,65,,,1,形容词,会成为事实的
160,65,,,2,名词,能成为事实的趋势或机会
161,65,,,3,动词,用在动词或形容词前，表示估计
162,66,,,1,名词,由有关组织召开的听取情况、讨论问题和布置工作的集会
163,66,,,2,名词,一种经常商讨并处理重要事务的常设机构或组织
164,67,,,1,动词,射中靶心；击中目标
165,67,,,2,动词,比喻（话语等）击中要害
166,68,,,1,名词,单个的人
167,68,,,2,,代复指它前面的代词或名词，相当于“自己”
168,69,,,1,动词,用在动词后，表示人或事物随动作由低到高
169,69,,,2,动词,用在动词后，表示动作有了一定结果
170,69,,,3,动词,用在动词后，表示动作开始并继续下去
171,69,,,4,动词,用在动词后，表示估计或着眼于某一方面
172,69,,,5,动词,用在形容词后，表示情况、状态出现，并且程度继续加深
173,70,,,1,动词,由躺、坐、跪等姿势变为站立
174,70,,,2,动词,起床
175,70,,,3,动词,泛指升起、兴起、奋起等
176,71,,,1,名词,指物质运动的存在形式，由过去、现在和将来构成的连绵不断的系统。是物质运动的持续性和顺序性的表现
177,71,,,2,名词,指时间量
178,71,,,3,名词,时间的某一点
179,72,,,1,动词,改进革新
180,72,,,2,名词,改进革新的举措
181,73,,,1,连词,连接分句，表示假设关系，常同“就” “那么”等词配合使用
182,74,,,1,名词,对自然界、人类社会等所持有的系统的理论、学说
183,74,,,2,名词,一定的社会制度或政治经济体系
184,74,,,3,名词,某个方面的观点、作风
185,75,,,1,名词,人类创造的物质财富和精神财富的总和；特指精神财富，如教育、科学、文艺等
186,75,,,2,名词,运用语言文字的能力和一般的知识
187,75,,,3,名词,特指某一领域或某一范畴体现的思想、观念、道德和行为规范以及风俗习惯等
188,75,,,4,名词,考古学指同一历史时期的不依分布地点为转移的遗迹、遗物的综合体。同样的工具、用具，同样的制造技术等，是同一种文化的特征。如半坡文化
189,76,,,1,名词,本国的人；全国的人
190,77,,,1,连词,连接并列的短语或分句，表示联合关系，后面有时是较次要的部分
191,78,,,1,动词,产生；出现（原来没有的现象）
192,79,,,1,动词,使更强或更有力
193,80,,,1,介词,引进动作行为的原因或理由
194,80,,,2,,连连接分句，表示原因
195,81,,,1,连词,用在后一个分句，连接前后两个分句，表示转折关系。往往与“虽然” “尽管”等配合使用
196,82,,,1,名词,所作所为；行为
197,82,,,2,名词,特指好的作为；成就
198,82,,,3,动词,指积极地履行自己的职责
199,82,,,4,动词,当作
200,82,,,5,,介引进人的某种身份或事物的某种性质，表示“就……来说”（多用在句首）
201,83,,,1,动词,为共同行动而联系或结合在一起
202,83,,,2,形容词,结合或组合在一起的
203,84,,,1,动词,加入（某个组织）；参与（某种活动）
204,84,,,2,动词,提出（意见）
205,85,,,1,名词,自然界和人类社会的发展过程；也指某种事物或个人的发展过程
206,85,,,2,名词,以往的事实
207,85,,,3,名词,指历史学科
208,86,,,1,动词,（为达到一定目的）投入资金等
209,86,,,2,名词,（为达到一定目的）投入的资金
210,87,,,1,名词,指动作行为的一段时间
211,87,,,2,名词,指事件发生的某一时间
212,88,,,1,名词,称许多的人；大家
213,89,,,1,动词,创设；成立
214,89,,,2,动词,使形成；使产生
215,90,,,1,名词,劳动所创造的物质资料，包括生产资料和生活资料；广义也指人类创造的精神财富
216,91,,,1,名词,中心位置
217,91,,,2,名词,特指国家或党派等的最高领导机构（跟“地方”①相区别）
218,92,,,1,名词,整体中的局部或若干个体
219,93,,,1,动词,要求得到；应该有
220,93,,,2,名词,对事物的欲望、要求
221,94,,,1,动词,（用言语或文字把自己的意愿、想法、建议等）表示出来
222,95,,,1,名词,预先拟定的工作内容、步骤和方法
223,95,,,2,动词,打算；谋划
224,96,,,1,代词,总体中的一部分（常连用）
225,97,,,1,助词,用在句中，后面常跟“的”连用，表略带责备、埋怨的语气
226,98,,,1,动词,盼着所想的成为现实
227,98,,,2,名词,愿望
228,98,,,3,名词,能使愿望变成现实的人或事物
229,99,,,1,名词,关于自然界、人类社会和思维发展规律的知识体系。从研究对象看，可分为自然科学、社会科学和思维科学；从同实践的关系看，可分为理论科学、技术科学和应用科学
230,99,,,2,形容词,正确；合乎科学的
231,101,,,1,名词,中央以下的各级行政区划的统称（跟“中央”相区别）
232,101,,,2,名词,本地；当地
233,101,,,3,名词,指军队以外的部门（跟“军队”相区别）
234,100,,,1,名词,区域；部位
235,100,,,2,名词,部分
236,102,,,1,名词,今年的前一年
237,103,,,1,名词,阶级、政党、社会团体或个人参与的国内外的斗争和活动。主要是夺取、建立、巩固国家政权的斗争，以及运用政权治理国家和社会的活动
238,104,,,1,副词,仍然
239,104,,,2,副词,表示经过比较、考虑，作出选择（句子多含商量或希望口气）
240,104,,,3,副词,表示对某一事实的强调
241,104,,,4,,连表示选择（常与“是”呼应，多用于问句）
242,104,,,5,,连与“无论（不管、不论）”和“都”配合，表示在列举的范围内都如此
243,105,,,1,数词,很多
244,106,,,1,名词,一年或近年以来
245,107,,,1,副词,一定要；表示事实上、情理上必要
246,108,,,1,介词,引进动作或行为的目的
247,109,,,1,动词,对人或事物起作用
248,109,,,2,名词,对人或事物所起的作用
249,110,,,1,动词,找到；发觉
250,110,,,2,动词,通过探索找到前人未知的自然现象或规律
251,110,,,3,名词,找到的前人未知的自然现象或规律
252,111,,,1,名词,指以影响人的身心发展为直接目的的社会活动；主要指学校对学生进行培养的过程
253,111,,,2,动词,教导培育；启发，使明白道理
254,112,,,1,动词,显露；呈现；产生
255,113,,,1,动词,对如何行动拿定主意
256,113,,,2,名词,决定了的事项
257,113,,,3,动词,某事物成为另一事物的基础或先决条件
258,114,,,1,连词,连接词、短语或分句，表示后者意思比前者更进一层，可单用，前面常有“不仅” “不但” “不只”等词相呼应
259,115,,,1,动词,使（理想、计划等）成为事实
260,116,,,1,名词,每日上午出版的报纸
261,117,,,1,动词,使问题得到处理，有了结果
262,117,,,2,动词,消灭；除掉
263,118,,,1,动词,通过报纸、广播、电视等媒体把新闻传播出去
264,118,,,2,名词,通过媒体发表的新闻稿
265,119,,,1,动词,通过垦殖、开采等手段利用原来没有利用的自然资源
266,119,,,2,动词,发现并利用
267,119,,,3,动词,创制；研制
268,120,,,1,动词,延续下去；不间断地进行
269,120,,,2,名词,与某事有连续关系的另一件事
270,121,,,1,名词,建筑物的根基
271,121,,,2,名词,事物发展的根基或起点
272,121,,,3,名词,经济基础的简称
273,123,,,1,名词,指人的意识、思维、情感等主观世界
274,123,,,2,名词,内容的实质所在；主旨
275,122,,,1,名词,表现出来的活力
276,122,,,2,形容词,有活力；有生气
277,124,,,1,形容词,不一般；与众不同
278,124,,,2,副词,非常；格外
279,124,,,3,副词,着重；特意
280,124,,,4,副词,尤其（常跟“是”连用）
281,125,,,1,代词,代替比较近的处所
282,126,,,1,名词,将自然科学基础学科的原理和科学实验、生产实践中所积累的经验应用到工农业生产部门而形成的各应用学科的统称。如土木建筑工程、水利工程、生物工程等
283,126,,,2,名词,指作业量较大、作业流程较复杂的基本建设项目。如青藏铁路工程、三峡工程、危房改造工程
284,126,,,3,名词,指某些涉及面广，需要各方面通力合作的工作
285,127,,,1,连词,连接分句或句子，表示因果关系，相当于“所以”
286,128,,,1,形容词,正面的；起促进作用的（跟“消极”相对）
287,128,,,2,形容词,主动；热心；努力
288,129,,,1,形容词,适当的；某种程度的
289,129,,,2,形容词,特定的
290,129,,,3,形容词,固定的；确定的
291,129,,,4,副词,表示态度坚决或必定如此
292,130,,,1,动词,取得；获得
293,131,,,1,代词,指示别的人或事物
294,131,,,2,,代代替别的人或事物
295,132,,,1,名词,与四周距离相等的位置
296,132,,,2,名词,事物的主要部分
297,132,,,3,名词,具有重要地位的城市或地区
298,132,,,4,名词,在某方面占有主导地位的专业机构（多用作单位名称）
299,133,,,1,名词,人口集中，居民以非农业人口为主，工商业比较发达的地区。是一定地域范围内的政治、经济、文化中心
300,134,,,1,副词,表示动作、行为在进行中
301,135,,,1,名词,作为论断前提或言行基础的事物或理论
302,135,,,2,动词,以某一事实或理论为依据
303,135,,,3,,介引进动作行为的依据
304,136,,,1,动词,增加；提高
305,137,,,1,名词,主持会议的人
306,137,,,2,名词,某些国家、国家机关、党派或团体中某一级组织的最高领导职务
307,138,,,1,动词,对人或事物产生影响、效果
308,138,,,2,名词,对人或事物产生的影响、效果
309,138,,,3,名词,对事物产生影响的活动
310,139,,,1,连词,连接分句，表示必要条件，常和“才” “方”等相呼应
311,140,,,1,名词,所在地周围的地方和有关事物
312,140,,,2,名词,周围的自然状况和人为条件
313,141,,,1,动词,较量技艺、本领等的高低、优劣
314,141,,,2,名词,比赛的活动
315,142,,,1,名词,国家或政党为完成一定历史时期的任务而制定的具体行动准则
316,143,,,1,动词,预先对事物在方式、方法、数量、质量等方面提出要求、作出决定
317,143,,,2,名词,所规定的内容
318,144,,,1,副词,表示程度比原来更高
319,146,,,1,动词,朝说话人所在的位置，从里面到外面来
320,146,,,2,动词,出现；产生
321,145,,,1,动词,用在动词后，表示人或事物随动作从里到外
322,145,,,2,动词,用在动词后，表示动作完成，兼有产生或获得某种结果或能力的意思
323,145,,,3,动词,用在动词后，表示人或事物随动作由隐蔽到显露
324,147,,,1,名词,事物分成的种类或条目
325,147,,,2,名词,工程、学术等方面某一项具有特定内容的工作
326,148,,,1,动词,比原来增多；使再多些
327,149,,,1,名词,〈文〉实在的情由；适宜的言行举止
328,149,,,2,,连连接分句，表示结果，常和“因为” “由于”等照应
329,150,,,1,动词,在总体中含有
330,151,,,1,动词,勉强维持
331,151,,,2,动词,给以鼓励或赞助
332,152,,,1,区别,指与铅垂线垂直的；跟水平面平行的
333,152,,,2,名词,在某一方面达到的高度
334,153,,,1,形容词,没有危险或不受威胁
335,154,,,1,名词,根本①
336,154,,,2,形容词,起基础作用的
337,154,,,3,形容词,主要依靠的
338,154,,,4,副词,大体上
339,155,,,1,动词,拿到；获得
340,156,,,1,名词,《礼记》中的一篇
341,156,,,2,名词,进行高等教育的学校，分综合大学、专科大学或学院
342,157,,,1,动词,不间断
343,157,,,2,副词,连续地
344,158,,,1,动词,有；存有（多用于抽象事物）
345,159,,,1,动词,指点出来
346,160,,,1,动词,从中引见使双方认识或发生联系
347,160,,,2,动词,推荐；引进
348,160,,,3,动词,说明情况，使人了解
349,161,,,1,动词,想；考虑
350,161,,,2,名词,念头；想法
351,161,,,3,名词,客观存在反映在人的意识中经过思维活动产生的结果，属于理性认识
352,162,,,1,名词,机器内部由若干零件组成的机械装置。如钟表的齿轮机构、车床的走刀机构
353,162,,,2,名词,机关、团体等及其内部组织
354,163,,,1,名词,某些国家元首的名称
355,164,,,1,动词,尽量多地使出力气
356,164,,,2,形容词,形容十分尽力
357,165,,,1,动词,拥有
358,165,,,2,名词,拥有的东西
359,165,,,3,形容词,全部的
360,166,,,1,名词,指用作出租汽车的小型面包车（面：面包车；的：的士）
361,167,,,1,名词,现今这个时代；我国历史分期上特指1919年五四运动到现今这个时期；有时也指五四运动到中华人民共和国成立前的一段时期
362,168,,,1,名词,制约事物发生、存在或发展的因素
363,168,,,2,名词,针对某些事物提出的要求或标准
364,168,,,3,名词,情况；状态
365,169,,,1,动词,离开说话人所在地向另一地点移动
366,169,,,2,动词,表示曾经历过某个阶段
367,169,,,3,动词,表示某个时期、某种状况已经消失
368,169,,,4,动词,婉词，指人死亡（后面要加“了”）
369,169,,,5,名词,指以前的时期；也指以前的事情
370,170,,,1,动词,护卫使不受损害
371,171,,,1,名词,科学技术
372,172,,,1,代词,询问方式、原因、性状等
373,172,,,2,,代用于虚指
374,172,,,3,,代用于任指
375,172,,,4,,代表示反问或感叹
376,172,,,5,,代用于否定句，表示一定程度
377,172,,,6,,代作谓语，询问状况
378,172,,,7,,代用于句首，稍加停顿，表示惊讶
379,173,,,1,区别,大家都有的；彼此相同的
380,173,,,2,副词,表示一起（做）
381,174,,,1,名词,指顺序上排在其他时间、处所等之后的时间、处所等
382,175,,,1,动词,筹划并管理
383,175,,,2,动词,组织商品进行销售
384,176,,,1,形容词,情况相同，没有差别
385,176,,,2,,助附在动词或名词性词语之后，表示比喻或者说明情况相似，相当于“似的”
386,177,,,1,名词,对事物进行计量的标准量的名称。如米、千克、秒分别是长度、质量、时间的计量单位
387,177,,,2,名词,指机关、团体或其所属的部门
388,177,,,3,名词,从整体中划分出来的每个独立部分
389,178,,,1,名词,采掘自然物质资源和对工农业生产的原材料进行加工或再加工的产业。按产品的特点和用途可分为重工业和轻工业，按劳动对象可分为采掘工业和加工工业等
390,179,,,1,名词,指在两个时间、地点或数量划定的范围以内
391,179,,,2,名词,放在某些双音节动词或副词后面，表示短暂的时间
392,180,,,1,动词,不可以；不能
393,180,,,2,动词,不成，不行。同“非”搭配，构成“非……不可”的格式，表示必须或一定
394,181,,,1,动词,承担责任
395,181,,,2,形容词,尽职尽责，认真努力
396,182,,,1,动词,清楚地知道
397,182,,,2,动词,调查；搞清楚
398,183,,,1,名词,在某一方面有专门研究或独到技艺的人
399,184,,,1,名词,众多的人；现指人民大众
400,184,,,2,名词,指不担任领导职务的普通人
401,184,,,3,名词,特指没有加入共产党、共青团组织的人
402,185,,,1,动词,实际施行（纲领、法令等）
403,186,,,1,名词,有共同奋斗目标的人；特指同一政党的成员
404,186,,,2,名词,我国公民之间的一种称呼
405,187,,,1,动词,通过努力实现某一目的或上升到某一程度
406,188,,,1,名词,人类在历史上形成的有共同语言、共同地域、共同经济生活以及表现于共同文化上的共同心理素质的稳定的共同体
407,188,,,2,名词,泛指历史上形成的处于不同社会发展阶段的各种人的共同体
408,189,,,1,动词,经过发展变化而成为（某种事物、风气或局面）
409,190,,,1,名词,办事规章或行动准则
410,190,,,2,名词,指在一定历史条件下形成的政治、经济等方面的体系，如社会主义制度、资本主义制度
411,191,,,1,动词,选择实施（方针、政策、方法、行动等）
412,191,,,2,动词,获取
413,192,,,1,动词,让人员、钱财、工具等为某种目的服务
414,193,,,1,名词,客观存在的事物或真实情况
415,193,,,2,形容词,实有的；具体的
416,193,,,3,形容词,符合实际的
417,194,,,1,副词,表示不超过某一范围，相当于“仅” “只”
418,194,,,2,副词,用在某些形容词性词语后，表示程度最高
419,194,,,3,,连用在复句后一分句的开头 儿 ，表示轻微的转折 担子确实重了点 儿 ， 不过 我相信你能挑得起
420,195,,,1,,十成，表示成数很高
421,195,,,2,副词,表示程度很高
422,196,,,1,名词,指在某个时间或处所后面的时间或空间
423,196,,,2,名词,放在句首，指上文所叙述的事情以后
424,197,,,1,副词,表示超出某一数量或范围
425,197,,,2,,连不但
426,198,,,1,名词,在学校求学的人
427,198,,,2,名词,泛指虚心求教的人
428,199,,,1,副词,表示不改变方向
429,199,,,2,副词,表示动作或状态始终持续不变
430,199,,,3,副词,表示所涉及的范围
431,200,,,1,形容词,不寻常的；特殊的
432,200,,,2,副词,表示程度极高
433,201,,,1,名词,政党、机关、学校、团体中的集体领导机构
434,201,,,2,名词,某些政府部门的名称
435,201,,,3,名词,为完成某一特定任务而专门设立的临时组织
436,202,,,1,代词,指程度、状态、方式等
437,202,,,2,,代放在数量短语前，表示估计或强调数量之多或少
438,202,,,3,,连根据前面所说的事实或假设，申说应有的结果或引出某种判断，常同“既然” “如果”等连词配合使用
439,203,,,1,动词,情理上必须如此
440,203,,,2,动词,估计情况必然如此
441,204,,,1,名词,为解决某一问题而采取的办法（多用于较大的事情）
442,205,,,1,名词,在某一界限的上面（多指数量、位置、级别等）
443,205,,,2,名词,指前面的话或文字
444,206,,,1,名词,美国本位货币
445,206,,,2,,量美国的本位货币单位，1美元等于100分
446,207,,,1,动词,获得预期的圆满结果（跟“失败”相对）
447,207,,,2,形容词,结果圆满
448,208,,,1,动词,从某处通过
449,208,,,2,动词,时间延续
450,208,,,3,动词,经历（活动、事件）
451,208,,,4,名词,事情的原委；过程
452,209,,,1,介词,引进动作行为涉及的事物
453,210,,,1,名词,同一处所；一块 儿 你们两个站在 一起 | 两样东西加在 一起 表示动作行为发生在同一地点或合到一处 我们 一起 学习了四年 | 奶粉和糖 一起 买来了
454,211,,,1,介词,引进动作行为的对象或有关联的人或事物
455,212,,,1,名词,在农村从事农业生产的劳动者
456,213,,,1,动词,形成；导致（多指不好的结果）
457,214,,,1,代词,不论什么
458,215,,,1,名词,媒体所报道的新近发生事件的各种信息
459,215,,,2,名词,泛指社会上新近发生的重大或新奇的事情
460,216,,,1,代词,每种
461,217,,,1,名词,机关、团体、军队等单位的公职人员
462,217,,,2,名词,担任一定领导工作的人员
463,218,,,1,动词,使人或事物发挥效用
464,218,,,2,动词,采取措施使人或事物为自己所用
465,219,,,1,名词,指同类事物中的一个
466,220,,,1,名词,"国际通用的计年单位。从耶稣诞生的那一年算起，每100年为一个世纪。如公元1—100年为1世纪,1901—2000年为20世纪"
467,221,,,1,动词,（花苞）展开
468,221,,,2,动词,（公共场所）开门接纳群众
469,221,,,3,动词,解除封锁、禁令或限制
470,221,,,4,形容词,（思想）无拘束；（性格）开朗
471,222,,,1,,表示不确定的很少量
472,222,,,2,,表示程度轻（口语中常常省略“一”）
473,222,,,3,,用于否定，表示“完全”或“全部”
474,224,,,1,动词,结出果实
475,223,,,1,名词,在一定阶段事物发展变化的最后状态
476,223,,,2,名词,哲学上指由他事物或现象而产生的事物或现象（跟“原因”相区别）
477,223,,,3,动词,杀死；了结性命
478,225,,,1,动词,物体的位置移动
479,225,,,2,名词,哲学上指事物由内在矛盾引起的发展变化。是物质的存在形式及其固有属性，包括宇宙间的一切变化和过程。基本形式有物理的、化学的、生物的和社会的等等
480,225,,,3,名词,体育活动
481,225,,,4,动词,参加体育活动
482,225,,,5,名词,有组织、有目的的大规模群众性活动
483,225,,,6,动词,为达到某种目的而奔走、游说、钻营
484,226,,,1,名词,做事的本领
485,227,,,1,形容词,（情势）危急；（影响）重大；（程度）深重
486,228,,,1,名词,种植农作物和饲养家畜的产业。广义的农业还包括林业、牧业、渔业和农村副业
487,229,,,1,动词,对实际情况进行考察了解
488,230,,,1,动词,（事物）出现后没有消失；客观上具有
489,230,,,2,名词,哲学上指独立于人的意识之外的客观物质世界
490,231,,,1,动词,领受；采纳
491,232,,,1,形容词,不做作；不勉强；不呆板
492,233,,,1,名词,自然界
493,233,,,2,形容词,天然的；原本就有的
494,233,,,3,形容词,形容不经外力干预，自由发展
495,233,,,4,副词,表示理所当然
496,233,,,5,,连连接分句或句子，表示语意转折或引出事物的另一方面
497,234,,,1,名词,儿童
498,234,,,2,名词,儿女
499,235,,,1,动词,向上级、公众或有关人员正式陈述、说明（意见或情况）
500,235,,,2,名词,向上级、公众或有关人员所作的正式文字陈述
501,235,,,3,名词,演讲②
502,235,,,4,动词,礼貌用语，多用于求见老师、首长等时，表示有事报告，请求准许进入
503,236,,,1,形容词,平稳安定
504,236,,,2,动词,使平稳安定
505,236,,,3,形容词,指物质不易受腐蚀，不易改变性能
