rank,cihui,pinyin,mismatch_parsed,invalid_parsed,has_subdefs,raw_html
60023,习尚,xíshàng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>习尚</x-hw><x-pr> xíshàng</x-pr>
<dt><x-gram>名</x-gram>社会上流行的习惯和风尚<x-f>。</x-f></dt><dd><x-ex>了解当地<x-key>习尚</x-key></x-ex></dd>
"
60025,好赖,hǎolài,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>好赖</x-hw><x-pr> hǎolài</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>好歹①<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn> <x-g>副</x-g> 好歹③<x-f>。</x-f></dt>
<dt><x-sn>③</x-sn> <x-g>副</x-g> 好歹④<x-f>。</x-f></dt>
"
60026,佯作,yángzuò,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>佯作</x-hw><x-pr> yángzuò</x-pr>
<dt><x-gram>动</x-gram>假装；装作<x-f>。</x-f></dt><dd><x-ex><x-key>佯作</x-key>不知</x-ex></dd>
"
60030,招租,zhāozū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>招租</x-hw><x-pr> zhāozū</x-pr>
<dt><x-gram>动</x-gram>招人租用（房屋、设备等）<x-f>。</x-f></dt>
"
60031,嗳气,ǎiqì,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>嗳气</x-hw><x-pr> ǎiqì</x-pr><br><x-gram>动</x-gram>横膈膜痉挛迫使胃里的气体从嘴里排出，并发出“嗝呃嗝呃”的声音。俗称打嗝<x-er>儿</x-er><x-f>。</x-f>
"
60032,肺痨,fèiláo,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>肺痨</x-hw><x-pr> fèiláo</x-pr>
<dt><x-gram>名</x-gram>中医指肺部虚损的慢性疾病（包括肺结核）<x-f>。</x-f></dt>
"
60034,木梳,mùshū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>木梳</x-hw><x-pr> mùshū</x-pr>
<dt><x-gram>名</x-gram>木制梳子<x-f>。</x-f></dt>
"
60035,靡靡,mǐmǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>靡靡</x-hw><x-pr> mǐmǐ</x-pr>
<dt><x-sn>①</x-sn><x-gram>形</x-gram>迟缓；柔弱<x-f>。</x-f></dt><dd><x-ex>步履<x-key>靡靡</x-key></x-ex><x-ex><x-lb> | </x-lb>细雨<x-key>靡靡</x-key></x-ex></dd>
<dt><x-sn>②</x-sn> <x-g>形</x-g> 萎靡颓废；特指乐声萎靡颓废<x-f>。</x-f></dt><dd><x-ex><x-key>靡靡</x-key>情调</x-ex><x-ex><x-lb> | </x-lb><x-key>靡靡</x-key>之音</x-ex></dd><t-note><x-lb>用法说明</x-lb>不要误写作“糜糜”<x-f>。</x-f></t-note>
"
60037,单帮,dānbāng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>单帮</x-hw><x-pr> dānbāng</x-pr>
<dt><x-gram>名</x-gram>指利用地区间差价，从事异地贩运以谋利的个体商贩。旧时因其未加入商业行帮，故称<x-f>。</x-f></dt><dd><x-ex>跑<x-key>单帮</x-key></x-ex></dd>
"
60038,丢丑,diūchǒu,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>丢丑</x-hw><x-pr> diūchǒu</x-pr><br><x-gram>动</x-gram>丢脸；出丑<x-f>。</x-f></dt>
"
60040,船壳,chuánké,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>船壳</x-hw><x-pr> chuánké</x-pr><br><x-gram>名</x-gram>船体表面密封的薄壳。用钢板、木板等制成。一般是单层的，潜艇及其他一些船采用双层船壳<x-f>。</x-f></dt>
"
60041,化学能,huàxuénéng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>化学能</x-hw><x-pr> huàxuénéng</x-pr>
<dt><x-gram>名</x-gram>物质进行化学反应时放出的能量。如煤燃烧时放出的光和热<x-f>。</x-f></dt>
"
60042,减缩,jiǎnsuō,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>减缩</x-hw><x-pr> jiǎnsuō</x-pr>
<dt><x-gram>动</x-gram>减少、压缩<x-f>。</x-f></dt><dd><x-ex><x-key>减缩</x-key>编制</x-ex></dd>
"
60043,冒失鬼,màoshiguǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>冒失鬼</x-hw><x-pr> màoshiguǐ</x-pr>
<dt><x-gram>名</x-gram>言行轻率、莽撞的人<x-f>。</x-f></dt>
"
60044,三角裤,sānjiǎokù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>三角裤</x-hw><x-pr> sānjiǎokù</x-pr>
<dt><x-gram>名</x-gram>三角形的短内裤<x-f>。</x-f></dt>
"
60045,护膝,hùxī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>护膝</x-hw><x-pr> hùxī</x-pr>
<dt><x-gram>名</x-gram>套在膝关节处，起保护作用的用品<x-f>。</x-f></dt>
"
60046,打牙祭,dǎyájì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>打牙祭</x-hw><x-pr> dǎyájì</x-pr>
<dt>原指每逢月初、月中吃一次肉食（牙祭：旧时店主、雇主向所雇用的人定期提供肉食）；现泛指偶尔吃一顿丰盛的饭菜<x-f>。</x-f></dt>
"
60047,考区,kǎoqū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>考区</x-hw><x-pr> kǎoqū</x-pr>
<dt><x-gram>名</x-gram>统一考试中，为便于管理而划分的区域<x-f>。</x-f></dt><dd><x-ex>北京<x-key>考区</x-key></x-ex></dd>
"
60050,怒族,nùzú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>怒族</x-hw><x-pr> nùzú</x-pr>
<dt><x-gram>名</x-gram>我国少数民族之一。主要分布在云南<x-f>。</x-f></dt>
"
60052,边角料,biānjiǎoliào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>边角料</x-hw><x-pr> biānjiǎoliào</x-pr>
<dt><x-gram>名</x-gram>加工、制造物品剩下的零碎材料<x-f>。</x-f></dt><dd><x-ex>利用做皮夹克的<x-key>边角料</x-key>做皮手套<x-f>。</x-f></x-ex></dd>
"
60053,西南非,xīnánfēi,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>西南非</x-hw><x-pr> xīnánfēi</x-pr>
<dt><x-gram>名</x-gram>指非洲西南部地区。包括喀麦隆、加蓬、刚果等国家和地区<x-f>。</x-f></dt>
"
60054,双声,shuāngshēng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>双声</x-hw><x-pr> shuāngshēng</x-pr>
<dt><x-gram>名</x-gram>汉语语音学上指两个或几个字声母相同的现象。如气球（qìqiú）、崎岖（qíqū）、参差（cēncī）<x-f>。</x-f></dt>
"
60055,奶娘,nǎiniáng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>奶娘</x-hw><x-pr> nǎiniáng</x-pr>
<dt><x-gram>名</x-gram>奶妈<x-f>。</x-f></dt>
"
60058,微血管,wēixuèguǎn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>微血管</x-hw><x-pr> wēixuèguǎn</x-pr>
<dt><x-gram>名</x-gram>毛细血管<x-f>。</x-f></dt>
"
60059,埠头,bùtóu,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>埠头</x-hw><x-pr> bùtóu</x-pr><br><x-gram>名</x-gram>某些地区指码头<x-f>。</x-f></dt><dd><x-ex>船到<x-key>埠头</x-key></x-ex></dd>
"
60061,逆光,nìguāng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>逆光</x-hw><x-pr> nìguāng</x-pr>
<dt><x-gram>动</x-gram>通常指摄影时的一种用光方法，即摄影时让光线从被摄物体的背后向摄影镜头射来。这种方法可以较清晰地勾勒物体轮廓或更突出地表现透明体<x-f>。</x-f></dt>
"
60064,航天服,hánɡtiānfú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>航天服</x-hw><x-pr> hánɡtiānfú</x-pr>
<dt><x-gram>名</x-gram>宇航员穿的特制服装，由密闭服和密闭头盔等组成，可保持与地面相同的气压和氧气供应，保障宇航员的生命安全和工作能力<x-f>。</x-f></dt>（也说太空服、宇航服等<x-f>。</x-f>）
"
60065,抗上,kàngshàng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>抗上</x-hw><x-pr> kàngshàng</x-pr>
<dt><x-gram>动</x-gram>对抗上级<x-f>。</x-f></dt><dd><x-ex>斗胆<x-key>抗上</x-key></x-ex></dd>
"
60066,靛蓝,diànlán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>靛蓝</x-hw><x-pr> diànlán</x-pr>
<dt><x-gram>名</x-gram>一种深蓝色染料。用蓼蓝叶加工制成，现在也可用化学方法合成。通称蓝靛<x-f>。</x-f></dt>
"
60067,光洁度,guāngjiédù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>光洁度</x-hw><x-pr> guāngjiédù</x-pr>
<dt><x-gram>名</x-gram>机器零件、工件表面光洁的程度<x-f>。</x-f></dt>
"
60068,童便,tóngbiàn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>童便</x-hw><x-pr> tóngbiàn</x-pr>
<dt><x-gram>名</x-gram>中医指12岁以下健康男孩<x-er>儿</x-er>的尿，可以做药材<x-f>。</x-f>
"
60070,石羊,shíyáng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>石羊</x-hw><x-pr> shíyáng</x-pr>
<dt><x-gram>名</x-gram>岩羊<x-f>。</x-f></dt>
"
60071,线路图,xiànlùtú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>线路图</x-hw><x-pr> xiànlùtú</x-pr>
<dt><x-gram>名</x-gram>用线条表示电子线路的平面示意图<x-f>。</x-f></dt>
"
60072,闹饥荒,nàojīhuāng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>闹饥荒</x-hw><x-pr> nàojīhuang</x-pr>〈口〉
<dt>比喻经济上发生困难<x-f>。</x-f></dt><dd><x-ex>这阵子<x-key>闹饥荒</x-key>，你能不能借点<x-er>儿</x-er>钱给我?</x-ex></dd></dt><hr><dt class='title'><x-hw>闹饥荒</x-hw><x-pr> nàojīhuāng</x-pr>
<dt>指遭到严重灾荒，粮食歉收<x-f>。</x-f></dt>
"
60073,绣花针,xiùhuāzhēn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>绣花针</x-hw><x-pr> xiùhuāzhēn</x-pr>
<dt><x-gram>名</x-gram>绣花用的细针<x-f>。</x-f></dt>
"
60074,救生员,jiùshēngyuán,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>救生员</x-hw><x-pr> jiùshēngyuán</x-pr>
<dt><x-gram>名</x-gram>从事救生工作的人员；特指在游泳场所抢救溺水者的专职人员<x-f>。</x-f></dt>
"
60075,白眼珠,báiyǎnzhū,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>白眼珠</x-hw><x-pr> báiyǎnzhū</x-pr>
<dt><x-gram>名</x-gram>巩膜<x-f>。</x-f></dt>
"
60076,焦心,jiāoxīn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>焦心</x-hw><x-pr> jiāoxīn</x-pr>
<dt><x-gram>形</x-gram>心里着急<x-f>。</x-f></dt><dd><x-ex>流血不止，令人<x-key>焦心</x-key><x-f>。</x-f></x-ex></dd>
"
60078,水痘,shuǐdòu,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>水痘</x-hw><x-pr> shuǐdòu</x-pr>
<dt><x-gram>名</x-gram>病毒引起的急性传染病，患者多为儿童。症状为发烧，全身皮肤出现小红丘疹，二三日转为水疱，结痂而愈。病愈后终身免疫<x-f>。</x-f></dt>
"
60079,妖孽,yāoniè,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>妖孽</x-hw><x-pr> yāoniè</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>指妖魔鬼怪及一切怪异反常的事物<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 比喻危害他人或社会的人<x-f>。</x-f></dt><dd><x-ex>铲除害国害民的<x-key>妖孽</x-key><x-f>。</x-f></x-ex></dd>
"
60080,耳朵眼儿,ěrduoyǎnr,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>耳朵眼<x-er>儿</x-er></x-hw><x-pr> ěrduoyǎnr</x-pr>
<dt><x-sn>①</x-sn><x-gram>名</x-gram>外耳和内耳的通道<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 在耳垂上扎的小孔，可以佩戴耳饰<x-f>。</x-f></dt>
"
60082,焊缝,hànfèng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>焊缝</x-hw><x-pr> hànfèng</x-pr>
<dt><x-sn>①</x-sn><x-gram>动</x-gram>把金属工件的缝隙焊接起来<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn><x-g>名</x-g> 金属部件焊接的部位或焊接留下的痕迹<x-f>。</x-f></dt>
"
60084,狮子舞,shīziwǔ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>狮子舞</x-hw><x-pr> shīziwǔ</x-pr>
<dt><x-gram>名</x-gram>我国一种民间舞蹈，通常由两人同披一张假狮皮，一人舞狮头，一人舞狮尾。另一人扮武士，手持绣球逗引狮子<x-f>。</x-f></dt>
"
60085,试读,shìdú,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>试读</x-hw><x-pr> shìdú</x-pr>
<dt><x-gram>动</x-gram>学生在取得正式学籍之前，先随班学习一段时间，供考查是否适应<x-f>。</x-f></dt>
"
60086,初雪,chūxuě,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>初雪</x-hw><x-pr> chūxuě</x-pr>
<dt><x-gram>名</x-gram>入冬后第一次下的雪<x-f>。</x-f></dt>
"
60088,雅静,yǎjìng,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>雅静</x-hw><x-pr> yǎjìng</x-pr>
<dt><x-sn>①</x-sn><x-gram>形</x-gram>幽雅宁静<x-f>。</x-f></dt><dd><x-ex>树木葱郁的小山庄，非常<x-key>雅静</x-key><x-f>。</x-f></x-ex></dd>
<dt><x-sn>②</x-sn> <x-g>形</x-g> 文雅沉静<x-f>。</x-f></dt><dd><x-ex>端庄<x-key>雅静</x-key></x-ex></dd>
"
60091,放话,fànghuà,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>放话</x-hw><x-pr> fànghuà</x-pr>
<dt><x-gram>动</x-gram>有意发出话来（向人透露自己或集体内部的某些意向，以达到某种目的）<x-f>。</x-f></dt><dd><x-ex>赛前他们队就<x-key>放话</x-key>要夺取冠军<x-f>。</x-f></x-ex></dd>
"
60093,阴离子,yīnlízǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>阴离子</x-hw><x-pr> yīnlízǐ</x-pr>
<dt><x-gram>名</x-gram>负离子<x-f>。</x-f></dt>
"
60097,消毒柜,xiāodúguì,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>消毒柜</x-hw><x-pr> xiāodúguì</x-pr>
<dt><x-gram>名</x-gram>利用电子设备产生高温杀灭细菌的柜形消毒器具<x-f>。</x-f></dt>
"
60100,皮笑肉不笑,pí xiào ròu bù xiào,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>皮笑肉不笑</x-hw><x-pr> pí xiào ròu bù xiào</x-pr>
<dt>形容勉强地或虚伪奸猾地笑<x-f>。</x-f></dt>
"
60101,越冬作物,yuèdōng zuòwù,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>越冬作物</x-hw><x-pr> yuèdōng zuòwù</x-pr>在秋季播种，幼苗经过冬季，到第二年春夏收获的农作物<x-f>。</x-f></dt>
"
60102,弄假成真,nòngjiǎ-chéngzhēn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>弄假成真</x-hw><x-pr> nòngjiǎ-chéngzhēn</x-pr>
<dt>原本是作假，结果却变成了真的<x-f>。</x-f></dt><dd><x-ex>他俩原在戏台上演夫妻，后来<x-key>弄假成真</x-key>，成了真夫妻<x-f>。</x-f></x-ex></dd>
"
60103,连阴雨,liányīnyǔ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>连阴雨</x-hw><x-pr> liányīnyǔ</x-pr>
<dt><x-gram>名</x-gram>连续多日不停的雨<x-f>。</x-f></dt>
"
60104,凝缩,níngsuō,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>凝缩</x-hw><x-pr> níngsuō</x-pr>
<dt><x-gram>动</x-gram>凝聚浓缩<x-f>。</x-f></dt><dd><x-ex>这座古城<x-key>凝缩</x-key>着两千多年的历史<x-f>。</x-f></x-ex></dd>
"
60105,壁报,bìbào,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>壁报</x-hw><x-pr> bìbào</x-pr><br><x-gram>名</x-gram>把誊清了的稿子经过一定编排直接贴在墙壁上的一种非正式出版物，多在较小的范围里供内部阅读<x-f>。</x-f></dt>（也说墙报<x-f>。</x-f>）
"
60107,禁不起,jīnbuqǐ,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>禁不起</x-hw><x-pr> jīnbuqǐ</x-pr><br><x-gram>动</x-gram>经受不起<x-f>。</x-f></dt><dd><x-ex>上岁数的人<x-key>禁不起</x-key>折腾<x-f>。</x-f></x-ex></dd>
"
60110,吊死鬼,diàosǐguǐ,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>吊死鬼</x-hw><x-pr> diàosǐguǐ</x-pr>
<dt><x-gram>名</x-gram>迷信指上吊而死的人的鬼魂；也指上吊而死的人<x-f>。</x-f></dt>
"
60114,感情投资,gǎnqíng tóuzī,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>感情投资</x-hw><x-pr> gǎnqíng tóuzī</x-pr>
<dt><x-sn>①</x-sn>为了达到一定目的而投入金钱、时间、精力等与对方建立感情<x-f>。</x-f></dt>
<dt><x-sn>②</x-sn>为了达到一定目的，与对方建立感情所投入的金钱、时间、精力等<x-f>。</x-f></dt>
"
60115,父本,fùběn,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>父本</x-hw><x-pr> fùběn</x-pr>
<dt><x-gram>名</x-gram>参与杂交的动植物雄性个体<x-f>。</x-f></dt>
"
60117,瓷实,císhi,False,True,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>瓷实</x-hw><x-pr> císhi</x-pr>〈口〉<br><x-gram>形</x-gram>结实；扎实<x-f>。</x-f></dt><dd><x-ex>地基<x-key>瓷实</x-key></x-ex><x-ex><x-lb> | </x-lb>功夫<x-key>瓷实</x-key></x-ex></dd>
"
60120,嗜欲,shìyù,False,False,False,"<link rel=""stylesheet"" type=""text/css"" href=""HYGF2.css""><script src='HYGF2.js'></script><x-hw>嗜欲</x-hw><x-pr> shìyù</x-pr>
<dt><x-gram>名</x-gram>指贪图身体官能方面种种享受的不良欲望<x-f>。</x-f></dt><dd><x-ex>节制<x-key>嗜欲</x-key></x-ex></dd>
"
