definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
36523,21391,1,,团结一致，齐心合力,unite in effort
36524,21392,1,,切得很细、烤得很香的鱼、肉等人人爱吃。比喻美好的诗文人人赞美传诵,widely praised
36525,21393,1,量词,批量生产的产品每出产一次叫一批次,batch
36526,21393,2,量词,复合计量单位，表示成批的事物中，每批的数量和批数的总量,batch quantity
36527,21394,1,动词,庆祝胜利或对立功人员表示祝贺,celebrate success
36528,21395,1,名词,靠东的一侧,east side
36529,21396,1,副词,顺着街道,along the street
36530,21396,2,名词,指街道两旁的地方,street side
36531,21397,1,,经济和社会发展的各项指标全部从所属省份的规划中分离出去，单列户头，直接纳入全国计划综合平衡、统筹安排的城市。这些城市在全国经济中具有重要地位，中央政府赋予它们在制定、执行和审批经济计划方面相当于省一级的权限，但行政仍保持与所在省的隶属关系。如大连、青岛、宁波等市,city specifically designated in the state plan
36532,21398,1,名词,年纪大又有生产经验的农民,old farmer
36533,21399,1,名词,势能,potential energy
36534,21400,1,副词,表示最多也不过如此,at worst
36535,21400,2,形容词,了不得（多用于否定或反问）,serious
36536,21401,1,名词,制造加工成的产品,finished product
36537,21402,1,,很不错；超出一般,remarkable
36538,21402,2,,认真；不马虎,clear and definite
36539,21402,3,,勇敢；不畏缩,Brave; not flinching
36540,21403,1,,最高行车速度达到或超过每小时200千米的铁路,High-speed railway
36541,21404,1,,经常看到或经常做，就认为它很平常,Accustomed to something as normal
36542,21405,1,名词,古代称中药。多用于古代中药典籍的名称。如《神农本草经》《本草纲目》等,Traditional Chinese medicine
36543,21406,1,名词,汛期中江河水位的变化情况,Flood situation
36544,21407,1,名词,我国古代民族。战国时期游牧在燕、赵、秦以北地区。东汉时分裂为南、北两部，北匈奴逐步西迁，南匈奴附汉。两晋时南匈奴曾先后建立前赵、后赵、夏、北凉等政权,Xiongnu
36545,21408,1,动词,手拉着手（袂：衣袖）。比喻一起做（某事）,Join hands
36546,21409,1,动词,指责非难,Blame and censure
36547,21410,1,名词,指父亲和母亲,Parents
36548,21411,1,动词,自己责备自己,Self-reproach
36549,21412,1,名词,痛苦的感受,Pain
36550,21413,1,名词,一种晶体状食用糖。白色或淡黄色，透明或半透明。由蔗糖加工而成,Rock sugar
36551,21414,1,动词,散学；放学,Finish school
36552,21415,1,动词,没能办到；没有成功,Fail to achieve
36553,21416,1,名词,电灯泡,Light bulb
36554,21417,1,名词,正常人视力能将物体分辨清楚的最大距离；也指物体在一定距离内被正常视力看到的清晰程度,Visibility
36555,21418,1,名词,涉及的范围,Scope of involvement
36556,21419,1,名词,夕阳,Setting sun
36557,21420,1,动词,用伦理道德等约束和引导人，使人受到教育和感化,Civilize through education
36558,21421,1,形容词,健壮；茂盛,Robust; thriving
36559,21422,1,动词,临近离别,On parting
36560,21423,1,动词,变换称呼或名称,Rename
36561,21424,1,动词,降低,Reduce
36562,21425,1,名词,书刊的幅面。以全张印刷纸为计算单位，每张纸切成多少个等份张即为多少开本。如16开本、32开本,Book format
36563,21426,1,动词,寻求并探索,Seek and explore
36564,21426,2,动词,索取；索要,Demand; ask for
36565,21427,1,形容词,高雅不俗,Elegant and refined
36566,21428,1,名词,过分的希望,Extravagant hope
36567,21428,2,动词,过分地希望,Hope extravagantly
36568,21429,1,名词,我国东北、华北、西北的合称,Three Northern Regions
36569,21430,1,名词,暂时的性质,Temporariness
36570,21431,1,动词,弄脏；使受到污辱,Stain; defile
36571,21432,1,名词,重阳节,Double Ninth Festival
36572,21433,1,动词,摘取,Pick; pluck
36573,21434,1,名词,情面,Face-saving
36574,21434,2,名词,脸部的皮肤,Skin of the face
36575,21434,3,名词,对羞耻的敏感程度。容易害羞叫脸皮薄，不容易害羞叫脸皮厚,Sensitivity to shame
36576,21435,1,名词,多年生草本植物，叶子细长扁平而柔软，开白色小花。叶、花、茎可以食用，种子可以做药材,Chinese chive
36577,21436,1,动词,在前边引路并排除障碍,Clear the way
36578,21437,1,形容词,物产丰盛，财源充足,Rich and abundant
36579,21438,1,形容词,和睦欢乐,Harmonious and joyful
36580,21439,1,动词,浮在空中随风移动,Float in the air
36581,21439,2,形容词,形容作风不踏实、不深入,Superficial
36582,21440,1,动词,倾吐发泄（心中的某种情绪）,Vent emotions
36583,21440,2,动词,使水流排出,Drain water
36584,21441,1,名词,运气；福分,Good fortune
36585,21442,1,名词,古代指创造、化育万物的主宰；也指自然界,Nature; creator
36586,21443,1,,对家庭成员在身心方面、性方面等实施的暴力行为,Domestic violence
36587,21444,1,名词,全部责任,Full responsibility
36588,21445,1,名词,兽的后肢；也指人站立或迈步时位于后面的那条腿,Hind leg
36589,21446,1,名词,像大海一样无边的知识领域,Sea of learning
36590,21447,1,形容词,魁伟,Tall and sturdy
36591,21448,1,动词,由于挂念而经常提起,Talk about often
36592,21448,2,动词,说；讲,Say; speak
36593,21449,1,动词,重获新生；多指几乎死去而生存下来,Be reborn
36594,21449,2,动词,【再生】有机体的一部分在脱落、损坏或截除后又重新生长,Regenerate
36595,21450,1,动词,用机械向地下钻孔并取样分析，为研究地质、探矿等提供资料,Drill and explore
36596,21451,1,形容词,幼小嫩弱,Young and tender
36597,21451,2,形容词,不老练；幼稚,Inexperienced
36598,21452,1,形容词,算起来利大于弊，得大于失,Worthwhile
36599,21452,2,动词,考虑；计算,Calculate; consider
36600,21453,1,动词,把长形物体垂直地立在地上或把其中一段埋在地下,Erect
36601,21454,1,名词,对人或事物的固定不变的看法（多指不好的方面）；偏见,Prejudice
36602,21454,2,名词,逐步形成的比较确定的个人见解；定见,Established view
36603,21455,1,形容词,形容构思、设计等不同常规，独创一格（心裁：心中的构思和设计）,Original and creative
36604,21456,1,动词,几个部门会同签署,Countersign
36605,21457,1,名词,帝国主义国家强迫半殖民地国家在城市和口岸划界租借的区域。它不受当地政府管辖，成为帝国主义国家进行侵略的据点,Concession
36606,21458,1,动词,把蒙在机关、企业等名称牌匾上的红布揭下，表示正式开始运作等,Unveil a plaque
36607,21459,1,,看到和听到的人或事,What one sees and hears
36608,21460,1,动词,用防御手段阻止敌人前进,Block and attack
36609,21461,1,名词,一些国家的海军舰队司令、编队司令坐镇指挥的军舰，舰上挂有司令旗，故称。中国人民解放军把这种舰叫指挥舰,Flagship
36610,21462,1,动词,相互打斗,Fight
36611,21463,1,名词,按演出或摄影需要布置的景物,Scenery
36612,21463,2,动词,国画指合理安排画中景物,Arrange scenery in painting
36613,21464,1,名词,去壳的糯稻籽实。富有黏性，可用来做糕点、包粽子、酿酒等,Glutinous rice
36614,21465,1,名词,做木工活的手艺人,Carpenter
36615,21466,1,形容词,白亮炽热；形容异常激烈而紧张的状态,White-hot
36616,21467,1,动词,承受得住劳累,Endure toil
36617,21468,1,名词,供刷牙用的膏状物。多装在金属或塑料软管内，有洁齿防龋作用,Toothpaste
36618,21469,1,形容词,坚定而有毅力,Resolute and persistent
36619,21470,1,动词,从头开始再一次读,Reread
36620,21470,2,动词,在某一年级重新学习一次,Repeat a grade
36621,21471,1,动词,说话或朗读时把某个或某几个音节读响亮些，以区别词义或增强表达效果,Stress
36622,21472,1,名词,他人给予的好处,Favor; kindness
36623,21473,1,名词,没有完成全部制作过程，尚待加工的产品,Semi-finished product
36624,21474,1,名词,一番话（多指好话）,A talk
36625,21475,1,形容词,形容非常气愤的样子,Furious
36626,21476,1,名词,险峻而有阻碍的道路；也比喻较大的困难与挫折,Dangerous obstacles
36627,21476,2,形容词,（道路）险峻而有阻碍,Dangerous and obstructed
36628,21477,1,名词,结成同盟的军队；也泛指为共同目标斗争的合作力量,Allied forces
36629,21478,1,形容词,（河道、池塘等）水干了,Dried up
36630,21478,2,形容词,（草木等）因衰老或缺少水分、营养而枯萎,Withered
36631,21478,3,形容词,（皮肤）因缺乏皮下脂肪、水分而干燥,Dry and shriveled
36632,21479,1,名词,海陆空各种运输线路的统称,Transportation lines
36633,21479,2,名词,指通信联络线路,Communication lines
36634,21480,1,名词,研究藏族历史、宗教、文化、政治、经济等的综合学科,Tibetology
36635,21481,1,名词,新中国建立初期，在私营工商业者中进行的反行贿、反偷税漏税、反盗窃国家资财、反偷工减料和反盗窃国家经济情报的运动。1952年1月开始，1952年10月结束,Five Anti's Movement
36636,21482,1,动词,起草,Draft
36637,21483,1,动词,坚持原则；主持公道,Impartially
36638,21484,1,名词,指位于泰国、缅甸和老挝三国交界处的崇山峻岭地区，是世界上最大的毒品产地之一,Golden Triangle
36639,21484,2,名词,指经济富庶发达的三角洲地区或三地交界地带,Golden Triangle
36640,21485,1,名词,人体的五种器官，所指有所不同，中医指鼻、目、口（唇）、舌、耳；一般指脸上的五官，即眼、耳、口、鼻、眉,Five sense organs
36641,21486,1,动词,国家在发生战争或非常情况时，在全国或局部地区采取严格的警戒措施，如实行宵禁、管制交通、加强巡逻等,Impose martial law
36642,21487,1,名词,茂密的树林,Dense forest
36643,21488,1,动词,照着（现成的模式、标准、方法）,Follow (a model/standard/method)
36644,21488,2,动词,比较、对照,Compare; contrast
36645,21489,1,名词,一年或二年生草本植物，有特殊香味，羽状复叶，叶柄发达，开白色小花。茎和叶可以食用，全草和果实可以做药材,Celery
36646,21490,1,,不符合道德规范,Immoral
36647,21491,1,,难以分离的缘分。形容关系亲近密切，不可分割,Inextricable bond
36648,21492,1,名词,比喻完整的、成系统的思路,Set of methods; systematic approach
36649,21492,2,名词,编排成套的武术动作；也指竞赛的成套战术,Set pattern (martial arts/sports tactics)
36650,21493,1,名词,伯父的妻子,Aunt (wife of father's elder brother)
36651,21493,2,名词,对同学、同事等的母亲的尊称,Aunt (respectful address for friend's mother)
36652,21494,1,动词,在课余或业余进行学习，以弥补知识的不足,Take extra lessons
36653,21495,1,名词,马路两侧的人行道,Sidewalk; pavement
36654,21495,2,名词,修路时临时另开的通道,Detour (during road construction)
36655,21495,3,名词,近而方便的小路,Shortcut; convenient path
36656,21496,1,动词,（把某人、某事物）尊敬地当作,Revere as
36657,21497,1,名词,一年生草本植物，茎蔓生，花黄色。果实也叫南瓜，扁圆形或长圆形，可作蔬菜，种子可以吃，也可以做药材,Pumpkin
36658,21498,1,动词,独自拥有,Exclusively own
36659,21499,1,名词,表演的技巧,Acting skills
36660,21500,1,动词,恭维人，向人讨好,Flatter
36661,21501,1,名词,依法临时拘押未经判决的犯罪嫌疑人以及其他被拘留者的机关,Detention center
36662,21502,1,动词,发誓；表明决心,Take an oath
36663,21503,1,名词,古代一种能折叠、腿交叉、有靠背的椅子。借指领导者的地位,Folding chair; leadership position
36664,21504,1,动词,共同度过,Spend together
36665,21505,1,名词,在木头上雕刻造型的工艺或作品,Wood carving
36666,21506,1,名词,对非正义的行为或不公正的事情所产生的愤怒,Righteous indignation
36667,21507,1,动词,忍受痛苦,Endure pain
36668,21508,1,动词,外观相似,Similar in appearance
36669,21509,1,动词,指精子与卵细胞结合形成受精卵,Fertilization
36670,21510,1,动词,砍头；杀头,Behead
36671,21511,1,名词,女性仆人,Maid
36672,21512,1,名词,大的过错；特指行政纪律处分的一个等级，比记过重，比降级轻,Serious offense; major demerit
36673,21513,1,形容词,利落,Agile; nimble
36674,21514,1,名词,天空以外的地方；指极高极远的地方,Beyond the sky; distant place
36675,21515,1,名词,对比自己年轻的男子的亲切称呼,Younger brother (affectionate address)
36676,21516,1,,使垂死的人复活。形容医术高明；也比喻使看来无望的事情发生转机,Bring back to life; revive
36677,21517,1,,一种生物工程技术。用生物化学手段将生物细胞中带有遗传功能的基因分离出来，在体外进行重新组合，然后引入另一种生物的活细胞内，从而改变另一种生物的遗传性状或产生新的品种,Genetic engineering
36678,21518,1,动词,藏起来使不露出,Hide; conceal
36679,21518,2,,隐瞒,Conceal
36680,21519,1,名词,指人的体毛和须发,Hair (on body and head)
36681,21520,1,名词,九重霄,Ninth heaven; highest heavens
36682,21521,1,形容词,形容众多的样子,Numerous; crowded
36683,21522,1,名词,排水用的沟渠,Ditch; drain
36684,21523,1,形容词,细致严密,Meticulous; careful
36685,21524,1,动词,租用,Rent; lease
36686,21525,1,名词,翻译的作品,Translation (work)
36687,21526,1,形容词,不公平；不公正,Biased; partial
36688,21527,1,动词,戏剧、舞蹈等上演前，演员在导演指导下进行演练,Rehearse
36689,21528,1,名词,图书展览会或展销会的简称,Book fair
36690,21528,2,名词,书法作品展览会的简称,Calligraphy exhibition
36691,21529,1,名词,机关、企事业单位的后勤工作,General affairs
36692,21529,2,名词,从事总务工作的人员,General affairs staff
36693,21530,1,名词,以宪法为核心的民主政治,Constitutional government
36694,21531,1,名词,体育或其他比赛中的第三名,Third place (in competition)
36695,21532,1,动词,军队利用战役间歇时间进行休息、整顿；泛指经过长时间紧张工作后进行休息、调理,Rest and reorganize
36696,21533,1,动词,把经线和纬线织成布匹,Weave cloth
36697,21534,1,名词,以液体燃料为动力的车辆所排放出来的废气,Exhaust gas
36698,21535,1,名词,弟弟的妻子（多用于口语）,Sister-in-law (younger brother's wife)
36699,21535,2,名词,弟弟和妹妹,Younger brother and sister
36700,21536,1,动词,率领所属部队,Lead troops
36701,21537,1,名词,婚姻、恋爱关系中或男女对比时指女子一方,Female side (in relationship)
36702,21538,1,动词,互相争斗；交手开打,Fight each other
36703,21539,1,名词,有毒的蛇。头多呈三角形，有跟毒牙相通的能分泌毒液的毒腺，使被咬的人或动物中毒。如蝮蛇、眼镜蛇,Venomous snake
36704,21540,1,动词,离开；特指被辞退,Leave; get fired
36705,21541,1,,以描写武侠行侠仗义故事为主要内容的小说,Martial arts novel
36706,21542,1,,唐·孟棨（qǐ）《本事诗·情感》记载：唐代诗人李绅（官居司空）慕名宴请诗人刘禹锡（原任和州刺史），席间刘禹锡赋诗：“司空见惯浑闲事，断尽江南刺史肠。”意思是有些事，您司空见得多了，觉得很平常；但我却觉得十分悲伤。后用“司空见惯”比喻经常看到，不足为奇,Common occurrence
36707,21543,1,,两国边境地区之间的贸易活动。简称边贸。,Border trade
36708,21544,1,名词,一年或二年生草本植物，主根粗长，略带红色，叶子略呈三角形，浓绿色。可以食用,Spinach
36709,21545,1,动词,扬名,Gain fame
36710,21546,1,名词,某些水生植物的统称，如浮萍、水球藻等,Water plants
36711,21546,2,名词,水源和青草,Water and grass
36712,21547,1,,没有尽头,Endless
36713,21548,1,动词,施放毒药,Poison
36714,21548,2,动词,（医生）使用药物,Prescribe medicine
36715,21549,1,动词,冻结成冰；使冷冻,Freeze
36716,21550,1,名词,隔成的方形空栏或空框,Grid; check
36717,21551,1,形容词,（天气）阴暗沉闷,Gloomy (weather)
36718,21551,2,形容词,心情忧郁；气氛不活跃,Depressed (mood); gloomy (atmosphere)
36719,21552,1,名词,胜利的消息,News of victory
36720,21553,1,形容词,繁多杂乱,Complicated and messy
36721,21554,1,动词,护理产妇分娩,Deliver a baby
36722,21555,1,动词,体积小、重量轻、便于携带,Portable
36723,21556,1,,也许有意，也许无意。多指看似无意实际上有意,Intentionally or unintentionally
36724,21557,1,形容词,（言谈、举止等）粗野低俗；不文雅,Vulgar
36725,21558,1,动词,蠕,Wriggle
36726,21558,2,动词,指消化道、输尿管等收缩运动，以促使管道内物质移动,Peristalsis
36727,21559,1,动词,受益；得益,Benefit from
36728,21559,2,动词,享受；享用,Enjoy; use
36729,21560,1,形容词,舒适；舒服（多用于否定）,Comfortable (often in negative)
36730,21561,1,名词,旧指出征时临时的军营；特指统帅所在的军营,Field headquarters
36731,21561,2,名词,旧指驻扎在某个地区的军事首脑机关。如南昌行营、西安行营,Military headquarters (stationary)
36732,21562,1,形容词,形容态度严肃、令人敬畏的样子,Awe-inspiring
36733,21563,1,动词,照射,Shine upon
36734,21564,1,名词,古代泛指官僚阶层，有时包括未做官但有地位有声望的读书人,Scholar-officials
36735,21565,1,动词,吭气,Utter a sound
36736,21566,1,名词,衣服和帽子；泛指衣着穿戴,Clothing and hat; attire
36737,21566,2,动词,穿衣戴帽,Wear hat and clothes
36738,21567,1,动词,清除干净,Eliminate; purge
36739,21568,1,形容词,容易燃烧的,flammable
36740,21569,1,动词,割断,cut off
36741,21569,2,动词,拦截；挡住,intercept
36742,21570,1,名词,如实地记录或录制的作品,true record
36743,21570,2,动词,如实地记录或录制,record truthfully
36744,21570,3,名词,一种编年体史书，记述某一代或几代皇帝个人及相关的大事。如《梁皇帝实录》《清实录》,veritable records
36745,21571,1,动词,用刻薄的言语讥讽（人）,sarcastic
36746,21572,1,连词,免得，常用在后一分句开头，表示前一分句的目的是避免发生某种不希望出现的情况,so as to avoid
36747,21573,1,动词,布满原野,all over the fields
36748,21574,1,名词,楼房,buildings
36749,21575,1,,指国土的一半或一部分,half of the country
36750,21576,1,,晚上接着白天，昼夜不停。形容劳苦勤奋,day and night
36751,21577,1,动词,区分清楚,draw a clear line
36752,21578,1,名词,古代指甲士和步卒；后泛指士兵,soldiers
36753,21579,1,名词,比喻斗争或竞争中有利于取胜的条件,bargaining chip
36754,21579,2,名词,计数的用具，赌博中常用来代表赌资,counter
36755,21580,1,名词,【底线】比喻必须坚持的最低条件或限度；【警戒线】引起警惕防备的界线,red line
36756,21580,2,名词,城市建筑工程图纸上划分建筑用地、道路用地的界线。常用红色线条表示，故称,property line
36757,21580,3,名词,红色的线；比喻贯穿文章、著作始终的正确思想；也比喻贯穿整个文学作品的主题思想或主要线索,red thread
36758,21581,1,副词,表示稍微加以,slightly
36759,21582,1,名词,指某个地区最富有的人或人家,richest person
36760,21583,1,动词,一定要防止或避免,must avoid
36761,21584,1,副词,稍微；略微,slightly
36762,21584,2,形容词,少量的,a little
36763,21585,1,,指为达到某种目的，什么样的手段都可以使出来,by any means
36764,21586,1,,处在要冲的位置（当：承受；冲：要冲，交通要道）。比喻首先受到攻击或遭遇灾难,bear the brunt
36765,21587,1,形容词,迟钝；不灵活,dull
36766,21587,2,形容词,（资金等）流通不畅,stagnant
36767,21588,1,形容词,安闲舒适,comfortable
36768,21589,1,动词,感叹,sigh with emotion
36769,21590,1,形容词,形容颜色像鲜血一样红,blood-red
36770,21591,1,名词,刑事诉讼中合法权益遭受犯罪行为直接侵害的人。是诉讼主体,victim
36771,21592,1,名词,指速递业务,express delivery
36772,21592,2,动词,快速传递,deliver quickly
36773,21593,1,形容词,惊惧惶恐,frightened
36774,21594,1,名词,高分子化合物，无固定熔点，遇热变软，可塑性强。分天然树脂和合成树脂两大类。是制造塑料的重要原料，也可制造涂料、黏合剂、绝缘材料等,resin
36775,21595,1,名词,脚最前边的部分,tip of the toe
36776,21596,1,名词,待人处世方面的修养；特指控制个人情绪的能力,self-restraint
36777,21596,2,动词,使（水分）蓄积,conserve
36778,21597,1,动词,心里产生敬意,feel respect
36779,21598,1,名词,夜晚指引船舶航行的大型航标，有较强的发光设备，呈高塔形,lighthouse
36780,21599,1,动词,环绕；围绕,encircle
36781,21600,1,动词,银行允许存户在一定限额之内提取超过存款数额的款项。存户对透支款应支付利息，并须按时偿还,overdraft
36782,21600,2,动词,支出超过收入,overspend
36783,21600,3,动词,比喻精神、体力消耗过度，超出正常人的承受能力,overextend
36784,21600,4,动词,预先支取工资,draw salary in advance
36785,21601,1,名词,细碎或细小的东西,tiny particles
36786,21602,1,名词,比喻可以起庇护作用的力量或人物（多含贬义）,protective umbrella
36787,21603,1,动词,提高价格,raise price
36788,21604,1,动词,袒护一方,be partial to
36789,21605,1,名词,天边,horizon
36790,21606,1,名词,生存在一起并与一定的生存条件相适应的各种动植物的总体,community
36791,21606,2,名词,众多同类事物聚集而形成的群体,group
36792,21607,1,名词,属于公家的车（跟“私车”相区别）,public vehicle
36793,21608,1,动词,持有某种从业资格证明,certified
36794,21608,2,动词,拿着证件,hold a certificate
36795,21609,1,名词,对有恩德于自己的人的称呼,benefactor
36796,21610,1,动词,施暴；强奸,rape
36797,21610,2,形容词,强横凶暴,violent
36798,21610,3,名词,强横凶暴的人或势力,violence
36799,21611,1,动词,招引；吸引（顾客）,solicit
36800,21612,1,形容词,形容微笑时眯起眼睛的样子,smiling with narrowed eyes
36801,21613,1,动词,情势紧迫,urgent situation
36802,21613,2,动词,情绪急躁；心里着急,impatient
36803,21614,1,名词,生物的某些遗传性能已发生变化，但基本特性仍未超出原种范围的变异个体,variant
36804,21614,2,名词,比喻形式有变而实质未变的思潮、流派等,mutation
36805,21615,1,动词,与外界或某一事物不发生联系,isolated
36806,21615,2,动词,隔绝电流，使不能通过,insulate
36807,21616,1,名词,安装在车辆上的牌照,license plate
36808,21616,2,名词,车辆的品牌,car brand
36809,21617,1,动词,小声说话,whisper
36810,21618,1,动词,双方争执，互不让步，形成对峙局面,deadlock
36811,21619,1,形容词,中国式样的,Chinese-style
36812,21620,1,,适宜于特定人群食用，具有一定保健功能的食品,health food
36813,21621,1,名词,由原件复印的文件、资料等,copy
36814,21622,1,形容词,植物个体寿命超过两年的,perennial
36815,21623,1,动词,把零散的、少量的东西一点一点地积存起来,accumulate
36816,21624,1,动词,回答问话,answer
36817,21625,1,形容词,分布不集中的；分散的,scattered
36818,21626,1,名词,禽的总称,birds
36819,21627,1,动词,（官长）亲自在某地镇守；比喻亲临下层指挥和督促,personally take charge
36820,21628,1,名词,涂有感光药膜的塑料薄片。主要有黑白和彩色两种，用于摄影,film
36821,21629,1,名词,因忧愁而紧皱的眉头,worried frown
36822,21630,1,名词,莲的叶子，绿色，大而圆，高出或浮于水面。可以做药材,lotus leaf
36823,21631,1,形容词,中央政府各部委颁布的,ministry-issued
36824,21632,1,名词,英语 bandage 音译。用来包扎伤口或患处的纱布条。,bandage
36825,21633,1,名词,优秀学生,outstanding student
36826,21633,2,动词,运用科学方法指导生育，以提高婴儿先天素质,eugenics
36827,21634,1,动词,遮蔽；蒙上,cover
36828,21634,2,动词,掩饰；隐瞒,conceal
36829,21635,1,,勉强去做非常难做的事,force oneself
36830,21636,1,,没有经过加工或只经过初步加工的产品,primary product
36831,21637,1,名词,在路边或市场就地摆放货物出售的摊子,street stall
36832,21638,1,名词,液体汽化或某些固体升华而成的气态物质,vapor
36833,21639,1,动词,哲学上指事物根本性质变化，是事物由旧质向新质飞跃（跟“量变”相区别）,qualitative change
36834,21640,1,动词,出主意；谋划计策,plan
36835,21641,1,名词,工农业生产使用的原材料,materials
36836,21642,1,动词,导致残疾,cause disability
