definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
41301,25291,1,名词,神话中的一种宝树，一摇晃就会落下钱来。比喻借以获取钱财的人或物,money tree
41302,25292,1,动词,光荣地接受,be honored to receive
41303,25293,1,名词,反映事物本来面目，不掺进个人偏见的性质,objectivity
41304,25294,1,名词,离本国海岸较远的海域；特指内海以外的海域,open sea
41305,25295,1,动词,隐蔽身体；隐匿形迹,hide oneself
41306,25296,1,名词,受到宠爱的儿子；比喻受到宠爱的人,favorite son
41307,25297,1,名词,植物抵抗外界不良环境，如寒冷、高温、干旱、水涝以及病虫害等的能力，是植物适应环境的结果,resistance
41308,25298,1,名词,活跃的气氛；生气,liveliness
41309,25299,1,名词,刻画在崖壁或岩石上的图画,rock painting
41310,25300,1,名词,比喻立场坚定，意志坚强的人,unyielding person
41311,25300,2,名词,比喻艰巨的任务,hard nut to crack
41312,25301,1,,原指按自发形成的价格进行贸易活动的市场，多由个体摊贩集中在某一地段形成；今也指农贸市场，商品则不限于农副产品,free market
41313,25302,1,形容词,形容做事忙乱，没有条理,helter-skelter
41314,25303,1,名词,一般指没有金属光泽，没有延展性，不易导电和传热的单质,nonmetal
41315,25304,1,名词,球类运动项目，球场为直角扇形，由内场和外场两部分组成，内场四角各设一个垒位。比赛时两队轮换攻垒与守垒,softball
41316,25304,2,名词,垒球运动使用的球,softball
41317,25305,1,动词,特指在餐馆就餐时，把吃剩下的饭菜装入盒、袋等容器中带走,take away leftovers
41318,25305,2,动词,包装物品,pack
41319,25305,3,动词,打开包装着的物品,unpack
41320,25306,1,动词,像蚕吃桑叶那样逐渐侵蚀,nibble away
41321,25307,1,名词,一年或二年生草本植物，叶片比小麦叶略厚短，籽实的外壳有长芒。籽实也叫大麦，脱壳后供食用，麦芽可制啤酒、饴糖，麦秆可编制日用品和工艺品,barley
41322,25308,1,动词,整队时，以指定的人为基准，站到一条直线上,dress
41323,25308,2,动词,（向榜样）学习,emulate
41324,25309,1,动词,翻过；越过,climb over
41325,25310,1,名词,婉词，指厕所,restroom
41326,25311,1,名词,带有习惯的特性,habitual nature
41327,25312,1,名词,以前曾在同一部队或同一工作单位里一起战斗或工作过的人,old comrade-in-arms
41328,25313,1,形容词,让人憎恨；可恶（wù）,detestable
41329,25314,1,名词,涂有磁性物质，能在其上记录并读取所需数据的卡片。可作为银行卡、电话卡、交通卡、医疗卡、身份识别卡等使用,magnetic card
41330,25315,1,动词,走到跟前；靠近（多见于近代汉语）,approach
41331,25315,2,名词,附近；跟前,vicinity
41332,25316,1,名词,犯罪事实,criminal charges
41333,25317,1,动词,重新建起,rebuild
41334,25318,1,动词,欺骗,deceive
41335,25319,1,形容词,形容皮肤白净,fair-skinned
41336,25320,1,名词,记录下来的书面材料,written record
41337,25320,2,动词,用笔记录,take notes
41338,25321,1,动词,用财物补助不足,subsidize
41339,25322,1,动词,形成某种癖好、习性（多指不好的）,become habitual
41340,25323,1,,处在太平安乐的环境里要想到会有危难发生,be vigilant in peace time
41341,25324,1,名词,苍绿色的松树,pine tree
41342,25325,1,动词,确定处罚,decide punishment
41343,25326,1,名词,血液中除血细胞之外的液体部分，半透明，淡黄色，呈黏稠状，含有水、无机盐、营养物、激素、尿酸等,blood plasma
41344,25327,1,动词,戏耍捉弄；拿人开心,tease
41345,25328,1,形容词,形容三个一群、两个一伙儿；也形容零零散散。,in small groups
41346,25329,1,名词,外地,other parts of the country
41347,25330,1,动词,引诱人去做,lure into
41348,25331,1,动词,防止毒物等的危害,anti-poison
41349,25332,1,动词,碰在墙壁上；比喻受到阻碍或遭到拒绝,"to hit a wall; metaphorically, to encounter obstacles or be rejected"
41350,25333,1,动词,商品生产和消费需求,production and demand
41351,25334,1,形容词,西洋样式的,Western-style
41352,25335,1,连词,纵然,even if
41353,25336,1,名词,孩子；儿童,child; children
41354,25336,2,名词,指子女,one's children
41355,25337,1,动词,比赛球类,to play a ball game
41356,25338,1,名词,地壳下面的高温熔融物质，呈液态或糊状，成分复杂，以硅酸盐为主，并含有大量挥发成分,magma
41357,25339,1,名词,速度很快的水流,rapid stream
41358,25340,1,名词,原指深明道术的人；后多指精通某种学问或技艺的人,expert; master
41359,25341,1,名词,指酷爱听歌或唱歌的人,song fan
41360,25342,1,名词,背地里；私下,in secret; privately
41361,25343,1,名词,不同和相同的地方,similarities and differences
41362,25344,1,名词,亲笔做的记录,handwritten notes
41363,25344,2,动词,亲手记录,to record by hand
41364,25345,1,形容词,形容极度悲伤,heartbroken
41365,25346,1,动词,热核反应,fusion
41366,25347,1,动词,会计上指亏与盈,profit and loss
41367,25347,2,动词,〈文〉减少和增加,decrease and increase
41368,25348,1,名词,船舶在海上发生的灾难。如沉船、触礁、相撞、火灾等,maritime disaster
41369,25349,1,名词,碱类水溶液所具有的共同性质。如能使红色石蕊试纸变蓝，能同酸中和生成盐等,alkalinity
41370,25350,1,名词,学术、宗教、政党等内部新形成的派别,new faction
41371,25350,2,名词,泛指社会上较先接受和适应新事物的一类人,trendsetters
41372,25351,1,动词,援助解救,to rescue
41373,25352,1,动词,竞购,to compete to buy
41374,25353,1,动词,打赢；夺得胜利,to win (a battle/game)
41375,25354,1,动词,说出来就决不改口,to insist emphatically
41376,25355,1,动词,追上去杀,to pursue and kill
41377,25356,1,,指事情或局势已经坏到无法整顿或挽救的地步,irretrievable
41378,25357,1,,多形容寻欢作乐，生活放纵,"eating, drinking, and making merry"
41379,25358,1,名词,词句里含有的否定或厌恶的意思,derogatory sense
41380,25359,1,动词,容易找到,easy to find
41381,25359,2,动词,很费时间或精力地找,to search laboriously
41382,25360,1,名词,擦脸擦手用的布或针织品,towel
41383,25361,1,名词,香草,fragrant grass
41384,25361,2,名词,〈文〉比喻贤德忠贞的人,virtuous person
41385,25362,1,名词,物品的种类和名目,item names and categories
41386,25363,1,动词,推翻原定的判决；泛指推翻原来的处分、结论、评价等,to reverse a verdict
41387,25364,1,动词,铺放衬垫,to lay a base
41388,25364,2,动词,衬托,to foreshadow
41389,25364,3,名词,用来铺垫的物品,underlay
41390,25364,4,名词,用来作衬托的事物,foil
41391,25365,1,动词,在磨刀石上摩擦使锐利。比喻磨炼,to temper; to hone
41392,25366,1,副词,大声地,in a loud voice
41393,25367,1,名词,使物体围绕核心运动的力,centripetal force
41394,25367,2,名词,比喻一个集体的凝聚力,cohesive force
41395,25368,1,,妇科和产科,obstetrics and gynecology department
41396,25369,1,名词,指北京八宝山公墓，在石景山区。现常以“去八宝山”、“进八宝山”等婉称人死亡,Babaoshan (cemetery)
41397,25370,1,名词,负责预防传染病流行的卫生机构,epidemic prevention station
41398,25371,1,动词,确实像,just as
41399,25372,1,名词,精力,vitality
41400,25372,2,名词,比喻刚强、热诚的气质,courage and zeal
41401,25373,1,名词,不断流逝的光阴,flowing time
41402,25373,2,名词,指月光,moonlight
41403,25374,1,名词,美观优质的玉石,fine jade
41404,25375,1,名词,概括介绍、说明全书或全文基本观点、基本内容的论述,introduction
41405,25376,1,动词,比喻有不可告人的打算或阴谋,to have ulterior motives
41406,25377,1,,冰雪漫天盖地。形容气候非常寒冷,freezing cold
41407,25378,1,,宋·苏轼《后赤壁赋》：“山高月小，水落石出。”意思是水位落下去，石头自然从水中露出来。比喻事情真相大白,the truth comes out
41408,25379,1,名词,旧时私人设立的教学处所，没有固定的教材和学习年限，一般只有一个教师,old-style private school
41409,25380,1,形容词,以上所列出来的,the above-listed
41410,25381,1,名词,荒芜的坡地,barren slope
41411,25382,1,动词,与天相接。形容极高,skyscraping
41412,25383,1,名词,某些剧场中特设的单间观众席，多在楼上或前部,box (in a theater)
41413,25383,2,名词,火车软卧车厢里的单间,compartment (on a train)
41414,25384,1,名词,语法学指名词性偏正短语里的修饰语。其作用是从领属、时间、处所、数量、性质等方面修饰、限制后面的中心语。如“我们学校”、“新的面貌”、“五辆汽车”中的“我们”、“新”、“五辆”都是定语,attributive
41415,25385,1,名词,〈文〉事情,affairs
41416,25385,2,名词,某些地区泛指东西,things
41417,25386,1,副词,拼命地,desperately
41418,25386,2,名词,死亡的命运,doom
41419,25387,1,名词,内蒙古自治区牧区行政单位的一级。1954年后相当于乡，隶属于旗,sumu (Mongolian administrative unit)
41420,25388,1,名词,用肉或以肉为主要原料做成的食品,meat products
41421,25389,1,名词,将重大事件按时间顺序记载下来以备查考的资料,chronicle of events
41422,25390,1,名词,后排的座位,back seat
41423,25390,2,名词,借指不显要的位置,less prominent position
41424,25391,1,形容词,使人憎恨,hateful
41425,25392,1,名词,阿弥陀佛的简称,Amitabha
41426,25393,1,动词,调到外地、外单位,transfer to another place
41427,25393,2,动词,到外地或外单位调查,outside investigation
41428,25394,1,动词,坐到座位上,to take a seat
41429,25395,1,动词,练习军事技术；练习武艺,to practice martial arts
41430,25396,1,名词,擅长的项目；擅长的专业、工作等,strong suit
41431,25397,1,名词,带院子的住宅,house with a courtyard
41432,25398,1,动词,照着（书画碑帖等）模仿,to copy (a model of calligraphy or painting)
41433,25399,1,动词,向人打听该走的路线,to ask for directions
41434,25400,1,形容词,可怕,frightening
41435,25401,1,名词,功劳和过错,merits and faults
41436,25402,1,形容词,用袋子包装的,bagged
41437,25403,1,,高大险峻的山岭,lofty mountains
41438,25404,1,形容词,毫无畏惧,fearless
41439,25405,1,名词,一般指密度大于4.5克/厘米3的金属。如金、银、铜、铁、锡、汞等,heavy metal
41440,25406,1,名词,经部,Classics (in Chinese bibliography)
41441,25407,1,名词,用棉花纤维织成的布,cotton cloth
41442,25408,1,,拯救生命垂危的人，照顾身体受伤的人,to heal the wounded and rescue the dying
41443,25409,1,,利用课余时间做工，以所得收入作为学习、生活费用,work-study program
41444,25409,2,,一种办学形式，学校组织学生参加一定的劳动，以劳动所得作为学校办学资金的一部分,school-run work-study
41445,25410,1,名词,能通过核裂变或聚变大量释放原子能以提供动力的放射性物质。如铀、钚、钍等,nuclear fuel
41446,25411,1,动词,第一次飞行,maiden flight
41447,25412,1,名词,较硬的板状物,board
41448,25412,2,名词,旧时专门用来打人的长条形木板或竹片,bamboo or wooden plank for corporal punishment
41449,25413,1,名词,冬季的第一个月，即农历十月,early winter
41450,25414,1,名词,股份公司根据股东投资的数额分给股东的利润,dividend
41451,25415,1,动词,（雨水等）像用盆泼那样地降落,pour down
41452,25416,1,名词,不足之处；缺点,shortcoming
41453,25417,1,名词,非生活必需的昂贵的消费品,luxury goods
41454,25418,1,名词,食物煮后所得的汁液,broth
41455,25419,1,动词,贪污受贿,take bribes
41456,25420,1,形容词,平展光滑,smooth
41457,25421,1,动词,免于签证,visa exemption
41458,25422,1,动词,高分子化合物受到日晒或酸、碱等浸蚀后，分子量降低；泛指有机物含量、浓度等降低，化学成分被分解,degrade
41459,25423,1,名词,对有恩德于自己的老师或师傅的称呼,respected teacher
41460,25424,1,,不用怀疑,beyond doubt
41461,25425,1,形容词,形容把没有关系或关系很远的事物十分生硬地拉扯在一起,far-fetched
41462,25426,1,,通盘筹划，照顾到各有关方面,overall planning
41463,25427,1,名词,（图书馆或书店等）存放书刊的库房,stack room
41464,25428,1,动词,（大范围地）包容；包括,include
41465,25429,1,名词,指电子计算机等屏幕显示的清晰度或打印机打印输出图文的精细度,resolution
41466,25430,1,形容词,幽静雅致,quiet and elegant
41467,25431,1,动词,漫步；随意行走,stroll
41468,25432,1,动词,趋向一致,converge
41469,25433,1,动词,篮球、足球等比赛中拦截对方带球球员并抢过球来,steal
41470,25434,1,动词,管理并保护,manage and protect
41471,25435,1,名词,心地；用心,heart
41472,25435,2,名词,对人的不必要的疑虑,suspicion
41473,25435,3,名词,胸怀；度量,tolerance
41474,25435,4,名词,内心,inner heart
41475,25435,5,名词,心计,scheming
41476,25436,1,形容词,很少的；很小的,tiny
41477,25437,1,名词,早晨和晚上。比喻短暂的时间,morning and evening
41478,25438,1,形容词,彼此的样子差不多或存在共同的方面,similar
41479,25439,1,名词,商店、旅店、饭店等的门面,storefront
41480,25440,1,名词,指人或动物的上一代跟下一代的血缘关系,parent-child relationship
41481,25440,2,名词,亲生的子女；特指亲生的儿子,one's own child
41482,25440,3,动词,指父母加强与子女沟通，进行培养教育,parent-child bonding
41483,25441,1,形容词,不可靠；不可信任,unreliable
41484,25442,1,名词,主持正义的意识,sense of justice
41485,25443,1,名词,管乐器、弦乐器和打击乐器协同演奏的音乐。是器乐合奏的主要种类，如西洋管弦乐、民族管弦乐,orchestral music
41486,25444,1,,把本来没有的事说成有。指凭空捏造,fabricate
41487,25445,1,名词,没有最后写定或画定的稿子,draft
41488,25446,1,动词,预先出售,presell
41489,25446,2,动词,预先收款，在规定时间内交货,advance sale
41490,25447,1,动词,编制电子计算机程序,program
41491,25448,1,名词,指难以审理的案件；泛指社会上有争执或离奇的事情,complicated case
41492,25449,1,,表示事物的组成成分或事情的参与者都很重要，缺少哪一个也不行,indispensable
41493,25450,1,,真心实意。形容十分真诚,sincere
41494,25451,1,名词,走不通的路；比喻招致毁灭的途径,dead end
41495,25452,1,名词,国家以信用方式向国内或国外借的债,government bonds
41496,25453,1,名词,国家领土范围之内的河流、湖泊和所有在领海之内的水域,inland waters
41497,25454,1,形容词,光线强烈得使眼睛难受,dazzling
41498,25454,2,形容词,不顺眼；使人看了不舒服,garish
41499,25455,1,动词,安排；分别指派人去完成某项任务,assign
41500,25455,2,动词,强制性地分摊,apportion
41501,25456,1,动词,绘制建筑设计、机器制造等用的图样,draw diagrams
41502,25457,1,名词,【面子】脸面；体面,face
41503,25457,2,名词,面容；面部,facial features
41504,25458,1,动词,用指责或责备的口气问,question accusingly
41505,25459,1,名词,职工参加工作的年数,length of service
41506,25460,1,动词,安身；寄居,stay
41507,25461,1,形容词,漫长；长远,long
41508,25462,1,名词,我国农历根据太阳在黄道上的位置，在一年的时间里定出24个点，每两点之间为一个节气。全年共有24个节气，各有专名，如立春、雨水等。也指每个节气的起始点（通常也指该点所在的那一天），如“今天是立春”,solar term
41509,25463,1,动词,配备并发放,issue
41510,25463,2,动词,配合发表,publish alongside
41511,25464,1,名词,商品能吸引消费者，唤起消费者购买欲望的特点或优势,selling point
41512,25465,1,动词,单独生活或活动,be alone
41513,25466,1,形容词,慢腾腾,slow
41514,25467,1,,指真实的、善良的、美好的,"truth, goodness and beauty"
41515,25468,1,,指对土地所有制进行改革。有多种不同方式。我国民主革命时期和解放初期的土地改革，是在中国共产党的领导下，废除封建土地所有制，没收地主超出当地人均份额以外的土地和生产资料等，无偿分给无地或少地的农民。简称土改,land reform
41516,25469,1,动词,不光彩，不愿让人知道,shameful
41517,25469,2,动词,不能接触,cannot be exposed to
41518,25469,3,动词,不愿意看或不忍心看,cannot bear to see
41519,25470,1,名词,能激发机体产生抗体和细胞免疫，并能与抗体相结合的物质。如某些蛋白质、微生物等,antigen
41520,25471,1,名词,指人发烧时体温达到或超过39℃的状态,high fever
41521,25471,2,形容词,热量所达到的程度较高,high heat
41522,25472,1,副词,一定不要,be sure not to
41523,25473,1,名词,心的门。指内心、思想,heart
41524,25474,1,动词,消失；磨灭,vanish
41525,25475,1,名词,主要的交通干线,main road
41526,25476,1,名词,用铁环连串而成的链条,iron chain
41527,25477,1,名词,解释字词意义的文字,definition
41528,25477,2,动词,解释字词或文章的意义,define
41529,25478,1,名词,国家按照统一编制组建的，有统一指挥、统一制度、统一纪律、统一装备和统一训练的军队,regular army
41530,25479,1,名词,指既能放映电影，又能演出戏剧、歌舞等的场所,cinema-theater
41531,25480,1,名词,故意做出的滑稽可笑的面部怪表情,funny face
41532,25480,2,名词,厚纸、塑料等做的假面具。多按戏曲中的脸谱绘制，游戏或跳舞时戴在脸上,mask
41533,25481,1,形容词,形容书中的插图和文字都很精彩,richly illustrated
41534,25482,1,名词,规劝告诫的话,maxim
41535,25483,1,,睁大眼睛，放开胆子。原指有胆有识，敢作敢为；现指公开地、毫无顾忌地做坏事,brazenly
41536,25484,1,名词,工人运动的简称。指工人阶级为维护自身的权益，为实现本阶级和人民大众的解放而进行的有组织的斗争,labor movement
41537,25485,1,名词,遭受旱灾的地区,drought area
41538,25486,1,名词,睡觉时打呼噜的声音,snore
41539,25487,1,名词,坐具上供人背部倚靠的部分,backrest
41540,25488,1,名词,佩带在身上的剑,worn sword
41541,25488,2,名词,击剑运动使用的剑，由剑柄、剑身和护手盘组成,sabre
41542,25489,1,形容词,孤独凄苦,lonely and miserable
41543,25490,1,动词,商人为牟取暴利而大量积存货物,hoard
41544,25491,1,动词,我国现行法律指对被判处拘役、三年以下有期徒刑的犯罪分子，在一定条件下实行缓期执行的刑罚制度。缓刑期满，如不再犯罪或未发现漏罪，原判刑罚就不再执行；否则，则撤销原判缓刑，把新旧罪按数罪并罚处理,probation
41545,25492,1,,指人还活在世上的岁月（多用于老年人）,remaining years
41546,25493,1,动词,心中惦念，放心不下,miss
41547,25494,1,,系统化的思想观点或理论的总和,ideological system
41548,25495,1,形容词,有脸面；有面子,honorable
41549,25496,1,动词,对某方面有所疏忽,neglectful in
41550,25497,1,副词,统统；全都,altogether
41551,25497,2,副词,表示合在一起（计算）,in total
41552,25498,1,动词,比喻深深地记住,engrave (in memory)
41553,25498,2,动词,在金属或石制器物上铸造或镌刻（文字或图案）,inscribe
41554,25499,1,动词,非正式的成员转为正式成员,become a full member
41555,25500,1,动词,急躁冲动；骚动,agitated
41556,25500,2,动词,不停地跳动,restless movement
41557,25501,1,名词,引用的其他文章、书籍中的原文,quotation
41558,25502,1,名词,全家,whole family
41559,25503,1,名词,心灵深处,depths of the heart
41560,25503,2,名词,心口,pit of the stomach
41561,25504,1,名词,顾客,customer
41562,25505,1,动词,经手管理,manage
41563,25506,1,名词,植物学指复叶上的每个叶片,leaflet
41564,25506,2,名词,指小叶儿茶，用茶树的细嫩叶子焙制而成,young tea leaves
41565,25507,1,名词,披在肩上的服饰；特指妇女披在上身的一种无袖短外衣,shawl
41566,25507,2,动词,披在肩上,drape over shoulders
41567,25508,1,名词,面值相对较小的钱,small change
41568,25508,2,名词,零花钱,pocket money
41569,25508,3,名词,工资以外的零星收入,extra income
41570,25509,1,名词,补在衣服或其他物件破损处的东西,patch
41571,25510,1,名词,泰山北斗；比喻学术、技艺深湛，德高望重而受到敬仰的人,leading authority
41572,25511,1,,原指用浅淡的颜色描画；今多借指说话、作文时将某些事情轻轻带过,describe lightly
41573,25512,1,名词,高等学校和中等专业学校设置的传授专业知识或专门技能的课程（跟“基础课”相区别）,specialized course
41574,25513,1,副词,正对着头；迎头,right on the head
41575,25513,2,副词,一开头；起头,at the very start
41576,25514,1,动词,指责（难：质问；责问）,censure
41577,25515,1,动词,禁止吸香烟,ban smoking
41578,25515,2,动词,禁止种植罂粟以及贩卖、吸食鸦片,prohibit opium
41579,25516,1,形容词,容易爆炸的,explosive
41580,25517,1,名词,【铭】古代铸或刻在器物、碑碣上记述事实、事业或警诫自己的文字,inscription
41581,25518,1,动词,农民互相调剂劳动力，进行农业劳动互助。通行于老解放区和20世纪50年代初期，有人工换人工、畜工换畜工、人工换畜工等方式,exchange labor
41582,25519,1,名词,美好的心意,goodwill
41583,25520,1,,有说有笑，轻松而饶有风趣,talk cheerfully
41584,25521,1,名词,为参加亚运会的各国运动员、裁判员、教练员和其他有关人员提供食宿、娱乐等生活设施而兴建的专用建筑群,Asian Games Village
41585,25522,1,名词,戴在耳垂上的环状装饰物,earring
41586,25523,1,名词,借指心思、心绪,state of mind
41587,25523,2,名词,边长1市寸的正方形；泛指很小的范围或面积,square inch
41588,25523,3,量词,平方市寸，1平方市寸合0.01平方市尺,square cun
41589,25524,1,名词,清代满族的军队组织和户口编制。以不同的旗帜为标志，分正黄、正白、正红、正蓝、镶黄、镶白、镶红、镶蓝八旗。后又设蒙古八旗和汉军八旗,Eight Banners
41590,25525,1,名词,原指有的禅宗和尚空谈而并不实行的禅理；也指平常谈话中借用的一些禅宗话语。今指经常挂在口头的习惯语,pet phrase
41591,25526,1,名词,用大豆榨的油，主要供食用,soybean oil
41592,25527,1,名词,指在某一方面水平高超而著名的人,master
41593,25528,1,名词,箭头形的符号,arrowhead symbol
41594,25528,2,名词,箭前端的尖头,arrow tip
41595,25529,1,动词,用农具将耕地的土壤翻松,turn the soil
41596,25530,1,形容词,用金制成的或含金的,gold
41597,25531,1,形容词,各部分配合得合适；均匀,well-proportioned
41598,25532,1,名词,画家,painter
41599,25532,2,名词,【画工】以绘画为职业的工匠,artisan painter
41600,25533,1,名词,鸟，上体多呈苍灰色，下体白色。常成群在海上或江河上飞翔，食小鱼及其他水生动物,seagull
41601,25534,1,,“对人民内部的民主方面和对反动派的专政方面，互相结合起来，就是人民民主专政。”（《毛泽东选集》）是工人阶级（经过共产党）领导的、以工农联盟为基础的人民民主政权,people's democratic dictatorship
41602,25535,1,,教员和职员,teaching staff
41603,25536,1,动词,低头静默肃立，以示哀悼,observe silence
41604,25537,1,,以财产为保险标的（dì）的保险种类。简称财险,property insurance
41605,25538,1,形容词,形容对人对事态度冷淡，毫不关心,indifferent
41606,25539,1,名词,指违反有关规定，在本单位财务账目之外，私自存放和支配的公款,slush fund
41607,25539,2,名词,指家庭成员中个人私自保存和支配的钱财,private savings
41608,25540,1,名词,指国家或集体（跟“小我”相区别）,collective self
41609,25541,1,名词,指拉关系、走后门等手段（含讥讽意）,art of connections
41610,25542,1,名词,针对政治问题发表的评论,political commentary
41611,25543,1,形容词,农事较少,slack farming season
41612,25543,2,名词,农闲的日子,farm leisure time
41613,25544,1,动词,接近死亡,moribund
41614,25545,1,动词,初学写毛笔字时，在印有红色楷体大字或空心红字的纸上摹写,trace in red
41615,25545,2,名词,印有描红用的红色楷体大字或空心红字的纸,red-printed copybook
41616,25546,1,,不论别人怎么样，自己仍旧照往常一样行事（素：平素）。形容人不顾别人批评或劝告，坚持按自己的方式行事,persist in one's old ways
41617,25547,1,名词,头和尾；前后,head and tail
41618,25547,2,名词,从开始到最后,from start to finish
41619,25548,1,动词,在采矿等作业中，用凿岩爆破等方法开凿地下巷道,tunnel
41620,25549,1,名词,现指以研究、创作、观摩交流为主要活动的绘画机构,painting academy
41621,25549,2,名词,古代为宫廷服务的绘画机构，画法以工细著称。后将这种风格称为画院派,imperial art academy
41622,25550,1,名词,逻辑学上指自相矛盾的命题,paradox
41623,25551,1,名词,无边无际的海洋,vast ocean
41624,25552,1,名词,指上下和东南西北四方；泛指天下或宇宙,six directions
41625,25553,1,名词,登记所托运货物的清单,shipping list
41626,25554,1,名词,通常指小火车站,small station
41627,25555,1,动词,创建优秀集体或创造优质成果,excel
41628,25556,1,名词,满口,full mouth
41629,25557,1,名词,指用土法采掘的小型煤矿,coal pit
41630,25558,1,动词,驻守边疆,garrison the frontier
41631,25559,1,名词,政党的首领,party leader
41632,25560,1,动词,平安地度过,spend peacefully
41633,25561,1,名词,指精良的工具,sharp tool
41634,25561,2,名词,锐利的兵器,sharp weapon
41635,25562,1,形容词,（产品）用瓶子装的,bottled
41636,25563,1,动词,（固体）溶解在液体里,dissolve
41637,25564,1,动词,拼命；不顾性命,desperate
41638,25564,2,动词,流亡；逃命,flee
41639,25565,1,名词,作为样品的机器、飞机等,prototype
41640,25566,1,动词,（权力或财产等）更换主人,change hands
41641,25567,1,拟声词,模拟金属等的撞击声,clang
41642,25568,1,动词,在外地或他人家里居住,sojourn
41643,25569,1,动词,开口称呼,call verbally
41644,25569,2,动词,只在口头上表示,pay lip service
41645,25570,1,,大摆筵宴，肆意浪费钱财。多指公款吃喝,eat and drink extravagantly
41646,25571,1,动词,冲进,break into
41647,25572,1,,彩色显像的电视机,color television
41648,25572,2,,传送彩色图像的电视系统,color television system
41649,25573,1,,指年轻的接替年老的,replacement of the old with the new
41650,25574,1,动词,正在进行的会议暂时停下来,to adjourn a meeting
41651,25575,1,形容词,空虚,empty; void
41652,25576,1,动词,给对方回复电报或电话,to call or telegraph back
41653,25576,2,名词,回复的电报或电话,return call or telegram
41654,25577,1,动词,指把商品打折出售,to sell at a discount
41655,25577,2,动词,把实物折合成货币,to convert into money
41656,25578,1,名词,正在施行的法律条例,current law
41657,25579,1,形容词,形容昂首挺胸，很有气度的样子,upright and unafraid
41658,25580,1,名词,蚕丝,silk
41659,25581,1,动词,错过,to miss
41660,25581,2,名词,错误和过失,mistake; fault
41661,25582,1,名词,大米,rice
41662,25583,1,形容词,舒服,comfortable
41663,25584,1,名词,求一个数的若干分之一的运算方法。如16÷8＝2,division
41664,25585,1,名词,婚礼上新娘穿的一种特制的礼服。面料多为轻柔飘逸的罗、纱,wedding dress
41665,25586,1,名词,埋葬死人的地方,graveyard
