definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
61194,42225,1,动词,结婚时娘家送给新娘嫁妆,To provide a dowry
61195,42226,1,名词,陪送的嫁妆,Dowry
61196,42225,2,动词,陪伴护送,To accompany and escort
61197,42227,1,动词,点灯,To light a lamp
61198,42227,2,动词,举着灯,To hold a lamp
61199,42228,1,名词,对死者遗产所征的税，由财产继承人缴纳,Inheritance tax
61200,42229,1,动词,电台、电视台新建或开设新的频道，在正式启用前进行试验性播放,Trial broadcast (of station/channel)
61201,42229,2,动词,新节目在小范围内试验性播放,Trial broadcast (of program)
61202,42229,3,动词,小范围内试验性播种，以检验新种子或新播种方法的效果,Trial sowing
61203,42230,1,,指彻底改变自然或社会面貌，使焕然一新,To transform heaven and earth
61204,42231,1,动词,交出证件等接受验证核实,To submit for inspection
61205,42232,1,名词,【套话】应酬的客套话；现成的、可到处套用的空话,Polite formula
61206,42233,1,动词,对学习厌烦；不愿上学,To be weary of study
61207,42234,1,动词,图书馆、博物馆、展览馆、档案馆等停止对外开放,To close (library/museum)
61208,42235,1,形容词,形容非常愤怒的样子,Furious
61209,42236,1,,指个人、单位或团体等与周围或一定范围内的人们相处的情况,Relations with the masses
61210,42237,1,名词,父亲的祖母,Paternal great-grandmother
61211,42238,1,动词,开始结冰或冻结,To freeze
61212,42239,1,,一片黑暗，没有光明。形容政治腐败，社会极其黑暗,Complete darkness
61213,42240,1,名词,县,County
61214,42241,1,名词,急性传染病，由百日咳杆菌侵入呼吸道引起。流行于冬春季节，以阵发性、痉挛性咳嗽为特征，患者多为5岁以下儿童。病程较长，一般持续3个月,Whooping cough
61215,42242,1,动词,捕猎到,To hunt and capture
61216,42243,1,名词,炉内烧火的中空部分,Furnace chamber
61217,42244,1,名词,有关地震的情况,Earthquake situation
61218,42245,1,名词,紫藤,Wisteria
61219,42246,1,动词,编辑绘制,To compile and draw
61220,42247,1,名词,烧制陶器或粗瓷器的黏土岩和黏土的合称。主要成分是高岭石、水白云母、蒙脱石、石英等,Pottery clay
61221,42248,1,名词,彩色胶卷的简称,Color film
61222,42249,1,名词,演唱数来宝、快板书时打拍子用的竹制长方形小板儿。用绳子串接两块较大的或七块较小的竹板而成。两块的又叫呱嗒板，七块的又叫节子板。,Bamboo clappers
61223,42250,1,动词,因弄脏而损坏,To deface and damage
61224,42251,1,,泛指各行各业,All trades and professions
61225,42252,1,,比喻人的锐气、才干完全显露出来，多用来形容爱逞强显能，好表现自己,To make a showy display of one's abilities
61226,42253,1,名词,准确性；可靠性,Accuracy
61227,42254,1,形容词,（庄稼、牲畜等）肥大而健壮,Stout and strong
61228,42255,1,名词,供学习、工作时记事或做练习等用的本子,Notebook
61229,42256,1,动词,一起照相,To take a group photo
61230,42256,2,名词,一起照的相片,Group photo
61231,42257,1,名词,期末,End of term
61232,42258,1,动词,旧指在公堂上接受审问,To be tried in court
61233,42259,1,动词,倒地死亡,To drop dead
61234,42260,1,,比喻另择新主或另找依靠,To switch allegiance
61235,42260,2,,改变、提高家庭的社会地位,To improve family's social status
61236,42261,1,动词,欺负并侮辱,To bully and humiliate
61237,42262,1,名词,指用棋盘图和文字指导、分析怎样下棋的书或记录对局过程的图谱,Chess manual
61238,42263,1,动词,指人死亡（含谐谑意）,To kick the bucket
61239,42263,2,动词,插足；介入,To meddle
61240,42264,1,名词,旧指走街串巷，从事锔锅、锔盆、焊接等工作的手艺人,Tinker
61241,42265,1,动词,朝见（君王）,To have an audience with (a monarch)
61242,42266,1,名词,利用空气压力抽吸液体的导管；也指吸食饮料时专用的细管,Straw
61243,42267,1,名词,我国古代对北方或西域各民族人民的称呼,Northern tribes (historical)
61244,42268,1,,摧折枯草朽木（拉：摧毁）。比喻迅猛地摧毁腐朽势力,To crush with overwhelming force
61245,42269,1,名词,指在一个群体里年纪较轻、能力较强的一部分人,Younger and more vigorous faction
61246,42270,1,动词,从事同一项工作的人员分成早、中、夜三个班组轮换上班,To work in three shifts
61247,42271,1,,《老子》八十章：“邻国相望，鸡犬之声相闻，民至老死不相往来。”形容彼此从不联系，从不交往,To never have any contact with each other
61248,42272,1,动词,不明真相，心存疑团,To feel puzzled
61249,42273,1,,比喻在一群人当中没有一个领头的人,A group without a leader
61250,42274,1,动词,工作一段时间后休息,To take a work break
61251,42274,2,名词,工作一个阶段后的休息时间,Work break (period)
61252,42274,3,名词,工间短暂的休息时间,Short work break
61253,42275,1,名词,极微小的尘土,Fine dust
61254,42276,1,名词,未来的福分；晚年的福分,Future blessings
61255,42277,1,动词,公开宣布或表明,To declare publicly
61256,42278,1,名词,穿在下身的服装。如裤子、裙子等,Lower garment
61257,42278,2,动词,卸装,To remove stage makeup
61258,42279,1,动词,用体温计测试体温,To take temperature
61259,42280,1,名词,装订成册的拓片,Rubbing book
61260,42281,1,动词,摆脱世俗的拘束,To be free from vulgarity
61261,42282,1,名词,用金色颜料题写文字的匾额,Gold plaque
61262,42283,1,名词,根据客观态势所采取的相应对策,Guidelines
61263,42284,1,名词,古书的章节和句子,Chapters and sentences
61264,42284,2,名词,分章析句解说古书的训诂体式（多用于书名）,Textual commentary
61265,42285,1,名词,积雪覆盖的旷野,Snowfield
61266,42286,1,名词,昆虫，体软弱，触角短，有翅两对。幼虫生活在水中，需1—3年或5—6年以上才能成熟；成虫寿命很短，只有数小时至一周左右，一般朝生暮死。,Mayfly
61267,42287,1,,震撼人的心灵,Soul-stirring
61268,42288,1,名词,可在水中溶化的性质。白糖、石碱、醋酸等都是水溶性物质,Water-soluble
61269,42289,1,形容词,形容对坏人坏事心存慈善，不忍严厉惩处,Soft-hearted
61270,42290,1,,原形容法律条文完美无缺（科、律：法律条文）；后指必须遵守、不能更改的法令或信条,Golden rule
61271,42291,1,,指把话讲在前头,Stated in advance
61272,42292,1,名词,块状的凝血,Blood clot
61273,42293,1,形容词,有可能却非必然,Probable
61274,42294,1,名词,溶洞中自洞顶下垂的冰锥状的石头。由含碳酸钙的水溶液蒸发凝结而成。因像钟乳，故称,Stalactite
61275,42295,1,,脱离合作或从属状态，单独经营,Set up one's own business
61276,42295,2,,离开父母，自己成立家庭，独立谋生,Live independently
61277,42295,3,,在学术、技艺等方面自己另立新派,Establish one's own school
61278,42296,1,名词,小兔子（多用作骂人的话）,Bastard (derogatory)
61279,42297,1,,比喻一下子到达最高的境界或突然得志爬上高位,Reach the peak in one step
61280,42298,1,名词,急性传染病，症状是头痛和低热，严重时出现高烧、黄疸、心跳迟缓、呕吐、黏膜出血。由蚊子叮咬传播，多见于南美洲和非洲热带森林地区,Yellow fever
61281,42299,1,名词,比喻将来可能具有某种才能的人,Potential talent
61282,42299,2,名词,【坯】用黏土、高岭土等原料加工成形，还没有入窑烧制的砖瓦、陶瓷等的半成品,Unfired body
61283,42299,3,名词,【坯】泛指半成品,Semi-finished product
61284,42300,1,动词,宴请客人,Entertain guests
61285,42301,1,动词,把工件加热到适当温度后放在水、油等冷却剂中快速冷却，以提高其硬度和强度,Quench
61286,42302,1,动词,消除暑热,Relieve summer heat
61287,42303,1,名词,尺寸,Size
61288,42303,2,名词,指标准,Standard
61289,42304,1,动词,猫等发情时发出特殊的叫声,Call (of animals in heat)
61290,42305,1,动词,变得宽泛，指由个别到一般或由具体到抽象,Generalize
61291,42306,1,,内心的想法让人揣摸不透（叵：不可）。形容用心险恶,With hidden intent
61292,42307,1,名词,指在席上受到主人尊敬的宾客；泛指受到邀请的尊贵客人,Guest of honor
61293,42308,1,形容词,形容很温暖,Warm and cozy
61294,42309,1,形容词,形容男女相爱，十分亲昵,Affectionate
61295,42310,1,名词,太阳能够垂直照射的最北的纬线,Tropic of Cancer
61296,42311,1,形容词,由若干相对独立的个体组合成的,Modular
61297,42312,1,名词,指大量古旧的文献资料,Musty old books
61298,42313,1,名词,生物体内催化氨基酸和酮酸之间氨基转移的酶。存在于心、肝、肾等细胞内,Transaminase
61299,42314,1,,趁人危难的时候（去要挟或侵害）,Take advantage of others' distress
61300,42315,1,,原为佛经故事，说天上仙女撒花瓣测试菩萨弟子的道行（héng），积习未尽者，花即着身不堕。后用来形容东西在空中随处飘舞,Scatter like petals
61301,42316,1,,比喻说荒唐的、脱离实际的话,Talk nonsense
61302,42316,2,,睡梦中说话,Talk in one's sleep
61303,42317,1,,传说狈的前腿短，前腿必须搭在狼身上才能行走。比喻相互勾结，为非作歹,Act in collusion
61304,42318,1,,答话像流水一样顺畅。形容思维敏捷，有口才,Answer fluently
61305,42319,1,,尖酸刻薄含有讥讽意味的话,Sarcastic remarks
61306,42320,1,,好像丢掉了什么。形容心神不定或内心空虚,Feel lost
61307,42321,1,名词,用于自动控制系统和通信设备的一种电器。当电压、电流、温度、压力等达到、超过或低于预定值时，继电器会接通或中断电路，对设备起控制和保护作用,Relay
61308,42322,1,名词,用铜、竹等制成的管状乐器。如笛、箫、唢呐、号等,Wind instrument
61309,42323,1,,奔走于权门，依附有权势的人（炎：酷热，比喻有权势的人）,Curry favor with the powerful
61310,42324,1,,老练成熟，做事稳重,Experienced and steady
61311,42325,1,动词,（野兽）凄厉地嚎叫,Howl mournfully
61312,42326,1,名词,擂台赛中接受攻擂手挑战的人,Defending champion
61313,42327,1,形容词,惊讶,Astonished
61314,42328,1,形容词,松散，不牢固,Loose
61315,42328,2,形容词,【松懈】懈怠；懒散,Slack
61316,42329,1,动词,像乌龟那样把头、尾、四肢都缩进甲壳里藏起来（含贬义）,Withdraw into one's shell
61317,42330,1,,根扎得深，枝叶就长得繁茂。比喻基础打得好，事业就兴旺发达,Deep-rooted and flourishing
61318,42331,1,形容词,胆小软弱,Timid and weak
61319,42332,1,名词,由电子计算机管理的试题集。泛指储存大量试题的资料汇集,Question bank
61320,42333,1,名词,伏天出现的旱象,Summer drought
61321,42334,1,动词,核定；校定,Collate and finalize
61322,42334,2,动词,勘测确定,Survey and determine
61323,42335,1,动词,【小便】人排尿,Urinate
61324,42336,1,动词,聚集；集中,Agglutinate
61325,42337,1,形容词,确实；足数的,Full
61326,42338,1,名词,戴在袖子上的标志,Armband
61327,42339,1,动词,满足了想吃某种食物的欲望,Satisfy a craving
61328,42340,1,名词,魔鬼的影子；多比喻隐蔽、潜在的邪恶势力,Evil shadow
61329,42341,1,动词,找医生看病,Seek medical treatment
61330,42342,1,名词,作诗的兴致,Poetic inspiration
61331,42343,1,名词,顾客,Customer
61332,42344,1,名词,落叶大乔木，树干通直，高可达35米，树冠塔形。喜湿润，生长快，材质好。是珍稀树种，属国家保护植物,Dawn redwood
61333,42345,1,动词,消除心头的怨恨,Vent one's hatred
61334,42346,1,名词,通风口；风的通道,Air duct
61335,42347,1,名词,巩膜的俗称,White of the eye
61336,42348,1,名词,用茅草等盖顶的棚子,Thatched shed
61337,42349,1,动词,商品搭配出售,Tie-in sale
61338,42350,1,动词,顺便访问,Visit incidentally
61339,42351,1,动词,飞着渡过或飞快地从上空越过,Fly across
61340,42352,1,名词,家族中的上一代,Previous generation
61341,42352,2,名词,家族中较久远的前代,Ancestors
61342,42353,1,名词,夕阳,Setting sun
61343,42354,1,名词,尚未成材的小树形成的林子,Young growth
61344,42355,1,名词,为改善混凝土、橡胶、塑料等的性能而添加进去的材料。通常是颗粒状、粉末状或纤维状，如锯末、石棉、炭黑等,Filler
61345,42356,1,动词,病人从一个医院转到另一个医院或从同一医院的甲科转到乙科诊治,Referral
61346,42357,1,名词,河狸的旧称,Beaver
61347,42358,1,动词,亏空；拖欠,Be in arrears
61348,42359,1,动词,用力使人或东西翻倒；比喻使垮台,Overthrow
61349,42360,1,名词,子弹穿透物体形成的孔洞,Bullet hole
61350,42361,1,名词,一种水稻。分蘖力弱，茎秆较硬，叶幅较窄，深绿色。籽粒短而粗，不易脱落。,Japonica rice
61351,42362,1,动词,预料,Predict
61352,42363,1,名词,中医学指由于身体亏虚而生热的病理现象,Deficiency heat
61353,42363,2,名词,比喻虚假的繁荣,False prosperity
61354,42364,1,形容词,卑微；低贱,Humble
61355,42365,1,动词,给病人吸氧以解除体内缺氧的症状,Administer oxygen
61356,42366,1,名词,一个月的第十五天,Middle of the month
61357,42367,1,名词,指在企事业单位或国家行政机关从事文字工作的职员,Clerk
61358,42368,1,名词,离陆地较远的海域,Open sea
61359,42369,1,动词,比喻招引非善意的关注而惹出是非,Attract trouble
61360,42370,1,名词,瞳孔,Pupil
61361,42371,1,动词,随意牵强地解释，曲解原意,Give far-fetched interpretations
61362,42371,2,动词,开凿；挖掘,Dig
61363,42372,1,名词,神灵和鬼怪,Gods and spirits
61364,42373,1,动词,厌恶或厌倦战争,War-weary
61365,42374,1,形容词,不肥沃,Barren
61366,42375,1,名词,叶片上的脉纹。起输送水分、养料和支撑叶片的作用,Leaf vein
61367,42376,1,形容词,形容声音非常大,Deafening
61368,42377,1,动词,同情照顾,Pity and care for
61369,42378,1,形容词,（饭食）半生不熟,Half-cooked
61370,42378,2,形容词,比喻对知识没有学懂学透，一知半解,Half-baked
61371,42379,1,名词,离开主力部队单独执行特殊任务的人数较少的部队。现多用于比喻,Special detachment
61372,42380,1,名词,某些地区指马铃薯,Potato
61373,42381,1,动词,为保护渔业生产和渔业资源而进行水上巡逻警戒活动,Protect fisheries
61374,42382,1,名词,培训汽车驾驶员的学校,Driving school
61375,42383,1,名词,多年生草本植物，蔓生，茎叶均有小钩刺。果穗也叫啤酒花，球果状，有挥发油和苦味素，可使啤酒具有苦味和香味,Hops
61376,42384,1,动词,（物体）猛然破碎分裂,Burst apart
61377,42385,1,动词,请假,Ask for leave
61378,42386,1,动词,排除；除掉,Eliminate
61379,42387,1,名词,小腿后部由腓肠肌组成的隆起部位,Calf
61380,42388,1,名词,指欧美的绘画。可分为水彩画、水粉画、油画、木炭画、铅笔画、钢笔画、蜡笔画等（跟“国画”相区别）,Western painting
61381,42389,1,名词,游戏用具，用鸡毛等制作。下面有用布等包扎好的铜钱或金属片，使重心下垂。玩时用脚连续向上踢，不使落地,Shuttlecock
61382,42390,1,动词,捆紧腰部,Tighten the waist
61383,42390,2,名词,用来紧身的较宽腰带,Waistband
61384,42390,3,形容词,紧贴腰部的；腰部收缩的,Waist-cinching
61385,42391,1,名词,饮酒的费用,Money for drinks
61386,42391,2,名词,旧指给酒店伙计的小费,Tip
61387,42392,1,名词,古尔邦节,Eid al-Adha
61388,42393,1,形容词,差不多,Almost
61389,42394,1,名词,一种增强臂力的体育运动。身体俯卧，双手和两脚尖着地，然后屈肘平身下落，再撑起，连续反复进行,Push-up
61390,42395,1,动词,突然破裂并向外飞溅,Split and splatter
61391,42396,1,名词,红细胞的旧称,Red blood cell
61392,42397,1,动词,揭露缺点或错误,Expose shortcomings
61393,42398,1,名词,星期日。基督教认为耶稣在这一天复活，便在礼拜堂举行礼拜活动，所以称为礼拜日,Sunday
61394,42399,1,形容词,（肉、鱼等）脂肪多而鲜嫩,Fat and tender
61395,42400,1,名词,【杜鹃】常绿或落叶灌木，叶子卵圆形。花也叫杜鹃，多为红色，供观赏,Azalea
61396,42401,1,动词,对某种事情感到羞耻,Ashamed of
61397,42402,1,动词,除去身上（多指面部）的妆饰,Remove makeup
61398,42403,1,名词,为陷害人或挑拨离间而说的诽谤的话,Slanderous talk
61399,42404,1,动词,（农作物等）猛长枝叶却不开花、结果,Spindly growth
61400,42405,1,名词,对异性的感情特别丰富的人,Sentimental person
61401,42406,1,名词,培育稻秧的农田,Rice seedling bed
61402,42407,1,名词,无妻或丧妻的男人,Widower
61403,42408,1,名词,支出之外剩下的钱；富余下来的钱,Spare money
61404,42409,1,名词,向敌方宣战或挑战的文书（多用于古典小说、戏曲）,War declaration
61405,42410,1,名词,植物胶的一种，用石花菜、红藻等类植物的黏液制成的半透明胶状物。常用作缓泻药，可食用，也可作为微生物的培养基,Agar
61406,42411,1,动词,把口袋里的钱物等全拿出来。形容尽其所有,Empty one's purse
61407,42412,1,动词,昏厥,Faint
61408,42413,1,动词,某些鱼类等海洋水生动物，由于季节影响、生殖要求等原因，形成的定期定向的规律性迁移,Migration
61409,42414,1,动词,喧闹沸腾,Bustling
61410,42415,1,名词,常绿灌木或小乔木，单叶互生，倒卵形，花黄色，有粉红条纹，花序圆锥形，果实也叫腰果，心形或肾形。果仁味香可食。果壳可榨工业用油。原产南美，我国广东等地也有出产,Cashew
61411,42416,1,名词,一行中没有字的空白处,Blank space
61412,42417,1,名词,硫酸钾和硫酸铝的含水复盐。无色透明晶体，有酸味，溶于水。用于制革、造纸，也可用作媒染剂和净水剂,Alum
61413,42418,1,名词,轧钢机上的装置，是一对转动方向相反的辊子，中间有一定形状的缝或孔，钢坯从中间通过，被轧成所需形状的钢材,Roll
61414,42419,1,动词,振幅调制的简称。使载波的振幅按传送信号的变化而变化。调幅在有线或无线通信和广播中应用广泛,Amplitude modulation
61415,42419,2,名词,调整的幅度,Adjustment range
61416,42420,1,名词,环境优美的地方,Scenic spot
61417,42420,2,名词,非常美好的境界,Sublime state
61418,42421,1,动词,帮助下饭,Accompany a meal
61419,42422,1,动词,迷信指把汉字的笔画或部件进行拆分或拼合，并加以解释，以占卜凶吉祸福,Character divination
61420,42423,1,动词,拥堵,Congested
61421,42424,1,名词,长期积聚在心中的忧愁或愤恨等,Accumulated gloom
61422,42424,2,动词,（忧愁、愤恨等）在心中长期积聚而得不到发泄,Accumulate gloom
61423,42425,1,名词,称精通拳术或教授拳术的人,Boxing master
61424,42426,1,名词,一种绿茶。叶片加工后形状像瓜子壳，故称。产于安徽六安、霍山一带,Guapian tea
61425,42427,1,动词,互译,Mutual translation
61426,42428,1,形容词,温暖,Warm
61427,42428,2,形容词,亲切温和,Kindly
61428,42429,1,名词,负责水上治安的警察,Water police
61429,42430,1,动词,约略估计,Roughly estimate
61430,42431,1,名词,处女,Virgin
61431,42432,1,动词,倒手买卖车票、戏票等,Ticket scalping
