definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
67056,47360,2,动词,把金属工件的缝隙焊接起来,weld a seam
67057,47361,1,名词,我国一种民间舞蹈，通常由两人同披一张假狮皮，一人舞狮头，一人舞狮尾。另一人扮武士，手持绣球逗引狮子,lion dance
67058,47362,1,动词,学生在取得正式学籍之前，先随班学习一段时间，供考查是否适应,trial study
67059,47363,1,名词,入冬后第一次下的雪,first snow
67060,47364,1,形容词,文雅沉静,refined and calm
67061,47364,2,形容词,幽雅宁静,elegant and quiet
67062,47365,1,动词,有意发出话来（向人透露自己或集体内部的某些意向，以达到某种目的）,drop a hint
67063,47366,1,名词,利用电子设备产生高温杀灭细菌的柜形消毒器具,disinfection cabinet
67064,47367,1,形容词,形容勉强地或虚伪奸猾地笑,put on a false smile
67065,47368,1,,原本是作假，结果却变成了真的,pretence turns into reality
67066,47369,1,名词,连续多日不停的雨,continuous rain
67067,47370,1,动词,凝聚浓缩,condense and concentrate
67068,47371,1,名词,把誊清了的稿子经过一定编排直接贴在墙壁上的一种非正式出版物，多在较小的范围里供内部阅读。（也说墙报。）,wall newspaper
67069,47372,1,动词,经受不起,cannot withstand
67070,47373,1,名词,迷信指上吊而死的人的鬼魂；也指上吊而死的人,hanged ghost
67071,47374,1,形容词,结实；扎实,solid
67072,47375,1,名词,指贪图身体官能方面种种享受的不良欲望,sensual desires
67073,47376,1,名词,每10天出版1期的刊物,ten-day periodical
67074,47377,1,动词,全体都到约定地方会合,assemble
67075,47378,1,动词,企业因破产、停业或其他原因不再继续经营时，依法清点和处理全部资产,liquidate
67076,47378,2,动词,指清理电子计算机上的磁盘或清除其磁盘上的所有信息,clear a disk
67077,47379,1,名词,一年生草本植物，形状像黍子，但籽实发黑而不黏。籽实也叫糜子，磨粉后可以制作食品。（也说穄（jì）子。）,broomcorn millet
67078,47380,1,,像神灵一样，猜度未来的事情非常准确,predict like a prophet
67079,47381,1,名词,一种男式发型。顶部头发长一厘米左右，发顶稍平,crew cut
67080,47382,1,动词,推荐,recommend
67081,47383,1,动词,竞相回答（问题）,compete to answer
67082,47384,1,名词,煤燃烧后结成的焦渣,cinder
67083,47384,2,名词,冶炼金属过程中产生的渣滓。有的可用来制造水泥、化肥等,slag
67084,47385,1,形容词,【纤细】瘦长,slender
67085,47386,1,,成全他人的好事；帮助他人实现良好的愿望,help others fulfill good deeds
67086,47387,1,名词,有机酸，广布于植物体中，葡萄和梨内含量很多。具有促进消化和缓泻的功效，可供制药，也是工业用品,fruit acid
67087,47388,1,,指文章写作的一般章法。“起”是开始，“承”是承接上文加以申述，“转”是转折，从正面或反面进一步论证，“合”是结尾,"introduction, elucidation, transition and conclusion"
67088,47389,1,动词,把别人托自己办的事再托付给另外的人去办,entrust through another
67089,47390,1,名词,用来制作门窗等的一种材料，按照设计要求把槽形钢材嵌在里面作骨架，外面用聚氯乙烯、树脂等原料并添加适当的助剂，挤压成型,plastic-steel
67090,47391,1,名词,连接锚和船身的铁链,anchor chain
67091,47392,1,名词,蛭的通称,leech
67092,47393,1,名词,某一季节流行的传染病,seasonal epidemic
67093,47394,1,名词,氨的水溶液，有强烈的刺激性气味，易挥发，是速效氮肥，低浓度的可作外用药,ammonia water
67094,47395,1,,指挑来挑去，一味挑对自己有利的（含贬义）,pick and choose
67095,47396,1,动词,靠右边行走,keep to the right
67096,47396,2,动词,向右边行走,move to the right
67097,47397,1,名词,毛织壁挂,tapestry
67098,47398,1,动词,雕刻；比喻深深地记住,engrave
67099,47399,1,名词,装罐头食品或饮料的金属罐儿,tin can
67100,47400,1,名词,用苇茎篾片编成的席子。通称芦席,reed mat
67101,47401,1,动词,（在物体上）涂蜡，使光滑,wax (v.)
67102,47402,1,动词,大家共同商议,public deliberation
67103,47403,1,名词,具有示范作用的例证,example (n.)
67104,47403,2,动词,举出具体例证作为示范,exemplify (v.)
67105,47404,1,名词,专门用来表示谦虚的词语。如“谬奖”、“过誉”、“岂敢岂敢”等,self-deprecating expression
67106,47405,1,名词,煮熟的枣儿除去皮、核捣成的泥状物，可做馅儿,jujube paste
67107,47406,1,动词,因感到惭愧而后悔,regret with shame
67108,47407,1,名词,幽灵,ghost
67109,47408,1,名词,槽,trough
67110,47409,1,名词,弊病；害处,harm; disadvantage
67111,47410,1,动词,测量流体流动或固体运行的速度,measure speed
67112,47411,1,形容词,（皮肤）白净、细腻而有光泽,fair and glossy
67113,47412,1,名词,砍柴用的刀,firewood knife
67114,47413,1,名词,供旅客居住的房屋,guesthouse
67115,47414,1,名词,小鸡；雏鸡,chick
67116,47415,1,动词,默默地记住,memorize silently
67117,47416,1,名词,用面粉等制成的用来粘贴纸张、布等的糊状物,paste
67118,47417,1,动词,增色；使更精彩,enhance; add color
67119,47418,1,名词,短小的木桩,stake
67120,47419,1,名词,佛教徒念诵经文时用以计数的串珠。多用香木制成，也有用玛瑙、玉石等制成的,prayer beads
67121,47420,1,名词,用藕制成的淀粉。可供食用,lotus root starch
67122,47421,1,动词,移动脚步,move one's steps
67123,47422,1,名词,用墨线打出的直线,ink line
67124,47422,2,名词,从墨斗里沾上墨汁的线,inked string
67125,47423,1,名词,同乡的情谊,fellow-townsman camaraderie
67126,47424,1,动词,文章、言论的内容与题目、主旨相符合,keep to the point
67127,47425,1,动词,古代指迎接皇帝；后泛指迎接客人（含谐谑意）,welcome the emperor; receive a guest
67128,47426,1,动词,辨认并记住,recognize and remember
67129,47427,1,动词,接诊,see patients
67130,47427,2,动词,接受诊疗,receive medical treatment
67131,47428,1,名词,感谢的心意,gratitude
67132,47429,1,动词,预料（行情）有下降的趋势（跟“看涨”相对）,be expected to fall (of prices)
67133,47430,1,名词,艰难困苦的处境,difficult situation
67134,47431,1,名词,内有电热装置的毯子。通电后毯身能加热到一定温度，有保暖和辅助治疗作用,electric blanket
67135,47432,1,名词,国家或地区之间缔结的通商条约,commercial treaty
67136,47432,2,动词,商量约定,negotiate and agree
67137,47433,1,动词,安心调养,recuperate peacefully
67138,47434,1,,没说的,beyond doubt
67139,47435,1,名词,用石英晶体的振荡代替普通钟摆运动的计时仪器。精确度很高,quartz clock
67140,47436,1,形容词,甜丝丝,sweet
67141,47437,1,名词,毛泽东曾经批评过的中国共产党党内的一种教条主义的文风。它的特点是内容空洞，形式死板，脱离实际，跟封建科举时代的“八股文”有共同之处，故称,stereotyped Party writing
67142,47438,1,动词,受到辱骂或指责后，反过来骂对方或进行辩驳,talk back
67143,47439,1,动词,春天灌溉农田。以利春耕和越冬作物生长,spring irrigation
67144,47440,1,名词,功劳和业绩,merits and achievements
67145,47441,1,动词,祷告祝愿,pray and wish
67146,47442,1,名词,羽毛,feather
67147,47442,2,名词,国画的一种，以鸟类为主要题材,bird-and-flower painting
67148,47443,1,名词,腋窝、阴部发出的刺鼻臭味，多由皮肤汗腺分泌异常引起,body odor
67149,47444,1,名词,男子的一种发式。从前额、鬓角起头发都向后梳，中间不分开,swept-back hairstyle
67150,47445,1,名词,一种光滑细密的平纹棉织品，适合做衬衣,poplin
67151,47446,1,动词,浅显地解说（多用于书名或文章题目）,explain simply
67152,47447,1,形容词,形容处世经验丰富（多含贬义）,worldly-wise
67153,47448,1,名词,对叛逆者的憎称,traitor
67154,47449,1,名词,练习或考试题型之一。要求运用学过的知识和操作方法来分析解答具体问题,word problem
67155,47450,1,动词,检查职工在岗位上工作的情况,check on duty
67156,47450,2,动词,查哨,inspect sentries
67157,47451,1,,《论语·卫灵公》：“志士仁人，无求生以害仁，有杀身以成仁。”意思是为了成全仁义，可以牺牲生命。后泛指为正义事业而牺牲生命,die for a just cause
67158,47452,1,名词,午饭,lunch
67159,47453,1,动词,谦词，用于向人出示作品或表演技艺时，表示自己水平低,show incompetence (humble)
67160,47454,1,动词,隐瞒,conceal
67161,47455,1,名词,俗称不辣而略带甜味的青椒,sweet pepper
67162,47456,1,,唐·杜甫《贫交行》：“翻手作云覆手雨，纷纷轻薄何须数。”后用“翻云覆雨”比喻反复无常或玩弄权术。（也说翻手为云，覆手为雨）,blow hot and cold
67163,47457,1,动词,（把粮食等）放入仓库,store in a granary
67164,47458,1,名词,封建社会中世代为官的大家族,aristocratic family
67165,47459,1,形容词,净白,pure white
67166,47460,1,名词,第一次怀的胎；第一胎生的孩子,firstborn
67167,47461,1,名词,划出交叉刀痕并切成小块儿的猪、羊等的腰子（肾），供烹调后食用,scalloped kidney
67168,47462,1,动词,高兴地知道,be glad to learn
67169,47463,1,名词,维吾尔族的拼音文字。现行维吾尔文是以阿拉伯字母为基础的拼音文字，有32个字母，从右到左横写,Uyghur script
67170,47464,1,动词,抢时间突击建造,rush-build
67171,47465,1,,仇人或不愿相见的人，却偏偏碰到一块儿。比喻矛盾回避不了。,enemies often cross paths
67172,47466,1,名词,城墙上两个垛子间的缺口；也指城墙上部呈凹凸形的短墙,crenel
67173,47467,1,名词,指多年在外地闯荡，阅历深而老于世故的人,old hand
67174,47468,1,,《山海经·北山经》中说，上古炎帝的女儿淹死在东海，灵魂化为精卫鸟，天天衔西山的树枝和小石头投入东海，誓把东海填平。后用“精卫填海”比喻有报仇雪恨的决心；也比喻不畏艰险，不达目的誓不罢休,dogged determination
67175,47469,1,,缺乏经历；不懂事（更：经历）,inexperienced
67176,47470,1,,三国·魏·曹丕《典论·论文》：“文人相轻，自古而然。”指文化人之间相互轻视、瞧不起的陋习,scholars scorn each other
67177,47471,1,形容词,枯燥乏味，不流畅,dull and obscure
67178,47471,2,形容词,干燥不滑润,dry and rough
67179,47472,1,动词,经过多次耕种使生荒地变成熟地,cultivate (land)
67180,47473,1,名词,很短的时间,moment
67181,47474,1,名词,春季的第一个月，即农历正月,first month of spring
67182,47475,1,名词,英国伦敦的一条街，因过去有白厅宫（1698年毁于大火）而得名。现在是英国政府主要行政机构所在地，常作为英国政府的代称,Whitehall
67183,47476,1,形容词,心乱；心烦,vexed
67184,47476,2,形容词,胃部不适；腹部难受,stomach discomfort
67185,47477,1,动词,叙谈往事,reminisce
67186,47478,1,动词,（动物）获取食物,feed
67187,47479,1,名词,难以治好的病,incurable disease
67188,47480,1,名词,声旁,phonetic component
67189,47481,1,形容词,薄情（多指男方）,fickle (in love)
67190,47482,1,动词,争辩；申辩（多用于否定）,argue (usu. in negative)
67191,47483,1,名词,葬在悬崖石洞里的棺材。我国西南一带古代有悬棺而葬的风俗,hanging coffin
67192,47484,1,名词,斜向的一角,oblique angle
67193,47485,1,动词,混杂在一起,intermix
67194,47486,1,名词,对穷人的蔑称,pauper (derog.)
67195,47487,1,动词,张口呼气,breathe out
67196,47487,2,名词,张口呼出的气,breath
67197,47487,3,名词,玻璃等物体表面凝结的水蒸气,condensation
67198,47488,1,名词,医用消毒脱脂棉,absorbent cotton
67199,47489,1,名词,搪瓷缸,enamel mug
67200,47490,1,动词,推翻原来的供词,retract testimony
67201,47491,1,形容词,形容又白又亮的样子,bright and white
67202,47492,1,名词,做针线活儿用的一种圆箍状用具，用金属或其他材料制成，上面有很多小窝。套在手指上，用来顶住针鼻儿，使针容易扎进，而手指不致顶伤。,thimble
67203,47493,1,名词,雀鹰的俗称,sparrowhawk
67204,47493,2,名词,某些地区指风筝,kite
67205,47494,1,动词,提高工资、职务、职称等的级别,promote
67206,47494,2,动词,提高产品的质量等级,upgrade
67207,47495,1,动词,指电子计算机因操作错误、程序错误等突然停止运行，屏幕图像静止，不接收指令,crash
67208,47496,1,动词,进见（尊长、上司）；拜见,kowtow to see
67209,47497,1,动词,向下坍塌；塌陷,collapse downward
67210,47498,1,名词,勇敢的人；多指只有武力的人,brave man
67211,47499,1,动词,使出全部力量,exert all strength
67212,47500,1,名词,民间口头流传的谚语。如“身正不怕影子斜”、“只要功夫深，铁杵磨成针”等,folk proverb
67213,47501,1,名词,在居留地没有户籍或没有在户籍管理部门办理居留手续的住户,unregistered household
67214,47501,2,名词,借指没有合法经营权的经营单位,unlicensed business
67215,47502,1,名词,农历每逢闰年增加一个月，这个月就叫闰月。农历三年一闰，五年两闰，十九年七闰。闰月加在某月后就叫闰某月,intercalary month
67216,47503,1,动词,（国家、民族）灭亡,perish
67217,47503,2,动词,丧失,lose
67218,47504,1,名词,非法收藏的枪支,illegal firearm
67219,47504,2,名词,乘人不备暗中射出的枪弹,sneak shot
67220,47505,1,名词,关押女犯人的监狱或牢房,women's prison
67221,47506,1,动词,均匀地分散放置,spread out
67222,47507,1,动词,说话或写文章离开了中心或主题,digress
67223,47508,1,名词,紧急的事务；急需处理的事务,urgent task
67224,47509,1,名词,亲戚和眷属的统称；有时也单指亲戚或眷属,relatives
67225,47510,1,名词,扶弱抑强、见义勇为的气概、气度,chivalrous spirit
67226,47511,1,名词,薏苡的种仁，白色，卵形。,Job's tears
67227,47512,1,拟声词,模拟重物滚动或震动的声音（多叠用）,rumble
67228,47513,1,名词,车辆的不同种类。如汽车、火车、无轨电车、马车,vehicle type
67229,47514,1,名词,年初,beginning of the year
67230,47515,1,名词,〈文〉大变故以后个别少量存留的物种,survivor
67231,47515,2,动词,指物种在经历了大变故以后个别少量地存留,survive
67232,47516,1,名词,由风疹病毒引起的急性传染病。症状主要是发热，面部乃至全身出现红色皮疹，轻度咳嗽，耳后和枕淋巴结肿大等,rubella
67233,47517,1,动词,删减；省略,abridge
67234,47517,2,名词,纲要；摘要,summary
67235,47517,3,名词,重要性次于照会的外交文书。用以说明事实、证据或有关法律问题，不签字也不用印章,memorandum
67236,47518,1,名词,名片的旧称,visiting card
67237,47519,1,名词,购买汽油等燃料油的票证；计划经济时期也指购买食油的票证,oil coupon
67238,47520,1,动词,从惊慌、出神中恢复到正常状态,come to
67239,47521,1,名词,套在手腕上的链式装饰品，多用金、银、玉石等制成,bracelet
67240,47522,1,动词,施展威风,show authority
67241,47523,1,动词,盘曲环绕,wind around
67242,47524,1,名词,愤怒的神色,angry look
67243,47525,1,动词,上涨后又降下来,fall back
67244,47526,1,名词,像杏核状的眼睛。多形容女子眼睛美丽,almond-shaped eyes
67245,47527,1,动词,争先回答问题,answer first
67246,47528,1,名词,植物的根和最初破土长出的芽。比喻事情的根源；也比喻后代子孙,root and sprout
67247,47529,1,动词,希望，期望,hope
67248,47530,1,形容词,健壮勇猛,valiant
67249,47531,1,动词,失去正常秩序,disorder
67250,47532,1,名词,英语[Dacron]音译。涤纶纯纺或混纺织品，耐磨，易洗易干，不变形。,Dacron
67251,47533,1,名词,因战争或灾荒而导致骨肉离散、社会混乱的状况,chaos of separation
67252,47534,1,名词,同一种物质内部相邻各部分之间的相互吸引力，是分子力的一种表现,cohesion
67253,47534,2,名词,比喻群体内相互团结合作的力量,cohesive force
67254,47535,1,名词,【精神（shen）】表现出来的活力,vigor
67255,47536,1,名词,【箫】用一根竹管做的乐器，竖着吹，吹口在顶端侧沿，正面5孔，背面1孔,vertical bamboo flute
67256,47537,1,名词,专门照料老人日常生活的机构，所需费用由老人自己或其赡养者负担,senior care center
67257,47538,1,动词,指望和依靠,depend on
67258,47539,1,名词,紫竹,black bamboo
67259,47540,1,名词,实验室中用来加热试剂或配制化学溶液的玻璃杯。杯口上有小凹口，便于倾倒液体,beaker
67260,47541,1,名词,二十四节气之一，通常在公历每年3月6日前后,Awakening of Insects
67261,47542,1,名词,指思想保守僵化，拒绝接受新思想、新事物的人,old stick-in-the-mud
67262,47543,1,名词,没有熟透的饭,half-cooked rice
67263,47543,2,名词,比喻开始没做好、重新再做便很难取得预期效果的事情,botched job
67264,47544,1,,谈恋爱,date
67265,47545,1,动词,摘录并编辑,compile
67266,47546,1,名词,指倔强、固执的脾气,stubborn temper
67267,47547,1,动词,为照顾私情而不讲原则,favor personal relationships
67268,47548,1,名词,影视屏幕上动作比实际慢的画面系列，是以快速拍摄而用正常速度放映出来所形成的效果,slow motion
67269,47549,1,动词,快速前进,advance rapidly
67270,47550,1,名词,比喻不识字的成年人；也比喻不了解情况而盲目行动的人,illiterate person
67271,47551,1,名词,对吝啬的人的鄙称,miser
67272,47552,1,名词,收存各种珍宝的箱子,treasure chest
67273,47553,1,名词,古琴,seven-stringed zither
67274,47554,1,名词,一种多孔、有褶皱的石头。可建造假山，装饰庭院。产于江苏太湖，故称,Taihu stone
67275,47555,1,名词,处世乐观旷达，无所忧虑的人,optimist
67276,47556,1,名词,中药材，鸡胗的内皮，黄色，有健脾消食的功能,chicken gizzard lining
67277,47557,1,名词,指关系特别密切、感情特别牢靠的朋友（多用于男性青年之间）,sworn brothers
67278,47558,1,名词,常绿乔木，高可达30米，树皮老时呈乳白色鳞片状,lacebark pine
67279,47559,1,名词,指男女之间因相思过度而精神萎靡、失眠厌食甚至身体消瘦等现象,lovesickness
67280,47560,1,动词,比喻事情发生后暂时不作处理，等待适当的时机再行处理,cold treatment
67281,47560,2,动词,工件淬火后立即放进低温空气中冷却，以提高其机械性能，或稳定工件尺寸,cold treatment
67282,47561,1,名词,证明选民有权参加选举的证件,voter registration card
67283,47562,1,名词,一种专用于赌博的游戏机。机器设定获胜的规则，参赌者把一定数额的硬币投入机器中，如获胜，机器会自动吐出按规则赢得的硬币，否则硬币就被吞掉,slot machine
67284,47563,1,,如出一辙。,follow the same pattern
67285,47564,1,,死在值得死的地方。指死得有意义，有价值,die a worthy death
67286,47565,1,,最完善，最完美,perfect
67287,47566,1,,凶恶的面目全都暴露出来,show one's ferocity
67288,47567,1,,用心险恶，难以测度,harbor evil intentions
67289,47568,1,名词,一种抗生素，对多种革兰氏阴性菌和阳性菌有抑制和杀灭作用。,gentamicin
67290,47569,1,,穿锦绣的衣服，吃珍贵的食品。形容豪华奢侈的生活,live in luxury
67291,47570,1,,服饰鲜艳漂亮的青年男女,young gaily dressed men and women
67292,47571,1,,一定的规则或规律；也指已定的难以改变的主意,fixed rule
67293,47572,1,,脚大鞋小，为了穿上鞋而把脚削去一点儿。比喻无原则地迁就现成条件或不顾客观条件生搬硬套。,cut the feet to fit the shoes
67294,47573,1,,有山有水的美好景色,beautiful scenery of mountains and waters
67295,47574,1,,一种曲艺，起源于山东临清、济宁一带，流行于山东、华北、东北各地。单人站立表演，表演者一边用山东方言叙说，一边用两片竹板或两块半月形铜板相击伴奏，节奏较快。说词合辙押韵,Shandong clapper ballad
67296,47575,1,,利用自流水灌溉土地,gravity irrigation
67297,47576,1,,快要进棺材了（就：接近；木：借指棺材）。指寿命不会很长了,have one foot in the grave
67298,47577,1,,一伸手就将敌人捉住。比喻做事有把握，毫不费力,capture with ease
67299,47578,1,,多年生宿根草本植物，茎直立或匍匐，多分枝，开紫色花。是重要的牧草和绿肥作物,alfalfa
67300,47579,1,,结婚后生育的子女,legitimate child
67301,47580,1,,指从看到的某一部分，可以大略推知全貌,To glimpse a part and infer the whole
67302,47581,1,,人心各异，彼此思想、行动不统一（跟“同心同德”相对）,Disunity and disloyalty
67303,47582,1,,指转手倒卖商品以从中谋利的人（跟“头道贩子”相区别）,Reseller
67304,47583,1,,为了笼络人而给予的些微好处,Small favors
67305,47584,1,动词,以礼征聘,To invite with courtesy
67306,47585,1,动词,发晕,To feel dizzy
67307,47585,2,动词,发呆,To be in a daze
67308,47585,3,动词,发蒙（mēng）,To feel confused
67309,47586,1,名词,我国古代北方民族的一种类似笛子的管乐器,Hu Jia (a reed instrument)
67310,47587,1,名词,为汲取含盐分较高的地下水制盐而挖的井,Salt well
67311,47588,1,名词,豆科植物根部的瘤状凸起。由根瘤菌侵入根部而形成,Root nodule
67312,47589,1,形容词,吝啬；小气,Stingy
67313,47590,1,动词,勾结,To collude
67314,47590,2,动词,牵连,To implicate
67315,47591,1,名词,形状和面貌,Appearance
67316,47592,1,名词,蒸煮后晒干的毛虾,Dried small shrimp
67317,47593,1,动词,使神志清醒,To clear the mind
67318,47594,1,名词,某些地区指江米酒,Fermented glutinous rice
67319,47595,1,名词,小牛,Calf
67320,47596,1,动词,补充书写；补充撰写,To supplement writing
67321,47597,1,动词,漫无边际地夸口；吹牛,To boast wildly
67322,47598,1,动词,征战；讨伐,To wage war
67323,47599,1,名词,谦词，用于称自己的著作,My humble work
67324,47600,1,名词,卖茶水的凉亭或棚子,Tea stall
67325,47601,1,动词,演员演出后除去扮演人物时的装束和涂的脂粉、油彩等,To remove stage makeup
67326,47602,1,动词,苟且结合；多指男女之间不正当地结合,To engage in illicit sexual relations
67327,47602,2,动词,〈文〉无原则地附和或迎合,To unprincipledly agree
67328,47603,1,动词,园林艺术中的一种造园手法。取园外的景物来陪衬、丰富园内景致，使与园内景致融为一体，或使园内各景点互相映衬,Borrowed scenery
67329,47604,1,名词,由若干床位连在一起的能睡许多人的大铺,Dormitory-style bed
67330,47605,1,动词,选择居住的地点,To choose a residence
67331,47606,1,,被众多的人所指责。形容极不得人心,Universally condemned
67332,47607,1,名词,旧指规模较大的钱庄,Silver shop
67333,47608,1,,口说耳听，递相传授。形容口头流传或口头传授,Oral transmission
67334,47609,1,动词,搬离原来的地方；换地方,To move away
67335,47610,1,,孝顺、有德行的子孙。现多指继承、卫护反动势力或落后传统的人,Filial sons and worthy grandsons
67336,47611,1,动词,吊丧,To offer condolences
67337,47612,1,动词,改变；更换,To alter
67338,47613,1,名词,带有铁芯的线圈。对荧光灯等有启动、助燃和放电后限制电流的作用,Ballast
67339,47614,1,名词,一个绘画品种。用粉质颜料跟水调和画成的画,Gouache painting
67340,47615,1,名词,藏族特有的油塑艺术。在木架或牌坊架上用添加各种颜料的酥油雕塑的人物、鸟兽、花卉等形象,Butter sculpture
67341,47616,1,名词,小街巷；小胡同,Alley
67342,47617,1,名词,向日葵的种子。可以炒了吃，也可以榨油,Sunflower seeds
67343,47618,1,动词,报答；应答,To reciprocate
67344,47619,1,,跟自己意见相同的人就结为一伙儿、互相偏袒，跟自己意见不同的人就排斥、打击。,To side with one's own and attack those who differ
67345,47620,1,动词,亲眼验证,To verify with one's own eyes
67346,47621,1,名词,一种体操动作。不用支撑而身体向后翻腾。有团身后空翻、直身后空翻、屈体后空翻等,Backflip
67347,47622,1,名词,一种曲艺，流行于北方各地。一人或两人用系有铜铃的骨板或竹板边打边唱,Rhythmic storytelling to clappers
67348,47623,1,名词,北方方言,Northern dialect
67349,47624,1,名词,套在头发上的套子。可防止头发散乱，也起装饰作用,Hair net
67350,47625,1,形容词,极好；好极了,Excellent
67351,47626,1,形容词,和谐优美,Harmonious and beautiful
67352,47627,1,副词,表示手出击的动作非常迅速,With a swift hand
67353,47628,1,动词,迁移离开,To move away
67354,47629,1,名词,突然出现的念头,Flash of thought
67355,47629,2,动词,（头脑）突然出现一个念头,To have a sudden thought
67356,47630,1,名词,下午,Afternoon
67357,47631,1,名词,基督教的新教在我国的别称,Protestantism
67358,47632,1,动词,履行已约定的事,To keep an appointment
67359,47633,1,名词,供谷物晾晒、脱粒用的场院,Threshing ground
67360,47634,1,名词,官僚、地主在农村修建的高大宅院,Manor
67361,47635,1,动词,变了脸色；发怒,To show anger
67362,47636,1,,假话、大话、空话的合称,"False, grandiose, and empty talk"
67363,47637,1,名词,隔壁,Next door
67364,47638,1,动词,冬藏,Winter storage
67365,47639,1,名词,一种遮阳帽子，有较长的帽檐,Sun hat
67366,47640,1,名词,小黄鱼,Yellow croaker
67367,47641,1,名词,常绿乔木，分布于热带。聚花果成熟时长可达50厘米，重10—20千克，外皮有六角形瘤状凸起。果肉有乳汁，味甜，可食用；木材可制家具,Jackfruit
67368,47642,1,形容词,稳妥可靠,Secure
67369,47643,1,动词,押送；押运,To escort under guard
67370,47644,1,名词,江河中心流速快的水流；比喻某种社会潮流,Mainstream
67371,47645,1,,比喻极大的压力或严峻的形势,Like Mount Tai pressing down on one's head
67372,47646,1,动词,延缓征收（税款等）或征集（兵员等）,To postpone collection
