definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
54179,36132,1,名词,指某些球类比赛中，裁判员为获取非法利益等而故意偏袒某一方的裁判行为。因裁判时吹哨，故称,corrupt refereeing
54180,36133,1,形容词,透明光亮,sparkling
54181,36134,1,名词,管乐器，多用金属制成，孔上装有杠杆式音键，横吹,flute
54182,36135,1,动词,远行前向亲友告别,bid farewell
54183,36136,1,名词,太阳下山时的光芒,sunset glow
54184,36137,1,形容词,纤细柔软,fine and soft
54185,36137,2,名词,指贵重而又便于携带的珠宝、绸帛等,valuables
54186,36138,1,名词,测定自来水用水量的仪表,water meter
54187,36139,1,,比喻深受钟爱的孩子；也比喻珍爱的物品,treasured possession
54188,36140,1,名词,总的纲领；总的原则和要点,general program
54189,36141,1,名词,领导、指挥、调动军队的权力,military power
54190,36142,1,名词,春夜的梦境。比喻很快消逝的好景；也比喻虚幻难以实现的愿望,spring dream
54191,36143,1,名词,强大的军队,powerful army
54192,36144,1,动词,轻轻从脸上擦过,caress the face
54193,36145,1,动词,谨守职责,be faithful to one's duty
54194,36146,1,名词,站立的姿态,standing posture
54195,36147,1,名词,政党的纲领，它规定政党的性质、目标、指导思想、政治路线和组织路线等,party program
54196,36148,1,形容词,凶狠残暴,fierce and brutal
54197,36149,1,动词,宣传；发布；散布,disseminate
54198,36150,1,动词,凶狠、激烈地争斗,fierce fight
54199,36151,1,,比喻不顾实际，只从符合自己的心愿着想的打算,wishful thinking
54200,36152,1,,事情无论大小,"all matters, big and small"
54201,36153,1,,疆土辽阔，物产丰富,vast territory and abundant resources
54202,36154,1,,收音机、录音机、唱机、音箱等组合而成的成套的音响设备,audio system
54203,36155,1,,见到怪异的事物不大惊小怪,be indifferent to something strange
54204,36156,1,形容词,形容惊慌恐惧到了极点,scared out of one's wits
54205,36157,1,形容词,形容做事非常容易，毫不费力,as easy as blowing off dust
54206,36158,1,,指在某方面猛然出现了出人意料的事情,produce an unexpected winner
54207,36159,1,名词,系（jì）在腰间固定裤子的带子,waistband
54208,36160,1,名词,螺钉,screw
54209,36161,1,名词,法院、检察院内担任记录并办理其他有关事项的人员,court clerk
54210,36162,1,形容词,形容仗势胡作非为，蛮横不讲理,tyrannical
54211,36163,1,,比喻激化矛盾或使态势、情绪更加恶化,add fuel to the fire
54212,36164,1,,指只有虚名，没有相应的实际内容（权限、本领等）,in name but not in reality
54213,36165,1,,在繁忙中挤出一点儿空闲时间。,snatch a little leisure from a busy life
54214,36166,1,,比喻在某人某事启发教育下，刚刚明白过来,like awakening from a dream
54215,36167,1,名词,夜宵,midnight snack
54216,36167,2,名词,〈文〉夜间,night
54217,36168,1,名词,银制的铃铛；比喻清脆的声音,silver bell
54218,36169,1,形容词,温和宽厚,gentle and kind
54219,36170,1,动词,由熟悉航道的人员引领（或代驾驶）船只进出港口或通过江河、内海的特殊水域。旧称引水。,pilot
54220,36171,1,名词,戏曲中旦角的一种，多扮演天真活泼或泼辣的年轻女子,vivacious female role
54221,36172,1,形容词,味道纯正；地道,tasty
54222,36172,2,形容词,心里感到舒服,gratified
54223,36173,1,名词,断定的话；结论,conclusion
54224,36174,1,形容词,轻快敏捷,nimble
54225,36175,1,动词,说大话,boast
54226,36176,1,动词,查阅检索（书报、档案等）,look up
54227,36176,2,动词,检查,inspect
54228,36177,1,名词,借指盆栽的花木,potted plant
54229,36177,2,动词,用花盆栽培,grow in a pot
54230,36178,1,动词,捉弄,tease
54231,36179,1,名词,经过技术处理后，不含有害成分的饮用水,purified water
54232,36180,1,形容词,琐碎细小,trivial
54233,36181,1,形容词,刻薄；说话带刺儿,acrimonious
54234,36182,1,名词,生活在海岛或海边的鸟类,seabird
54235,36183,1,,比喻善于利用一切可以利用的空间或时间,seize every opportunity
54236,36184,1,,打动人心，使人震撼,soul-stirring
54237,36185,1,,佛经中指阿弥陀佛居住的地方。佛教徒认为居住在那里，可以摆脱人间的烦恼痛苦，获得光明、清净和快乐,Pure Land
54238,36186,1,,官僚资产阶级所拥有的资本,bureaucratic capital
54239,36187,1,,争夺权势和利益,scramble for power and profit
54240,36188,1,名词,钱的数目；金额,amount of money
54241,36189,1,名词,家庭里代代相传的珍贵物品,family heirloom
54242,36189,2,名词,比喻传承下来的好传统、好作风等,cherished tradition
54243,36190,1,名词,伊斯兰教节日。该教教历九月为斋月，白天封斋，至第29天黄昏如望见新月，第二天结束封斋，否则推迟一天。结束封斋的这一天称开斋节,Eid al-Fitr
54244,36191,1,动词,突然显露出来,highlight
54245,36192,1,动词,产生恐惧的感觉,get scared
54246,36193,1,动词,减退或减少,reduce
54247,36194,1,名词,蚊子和苍蝇,mosquitoes and flies
54248,36195,1,动词,比喻说话不算数，不守信用,break a promise
54249,36196,1,名词,年长的和年幼的,old and young
54250,36197,1,动词,生气；怨恨,resent
54251,36198,1,名词,我国古代北方的一个民族，游牧于今东北、内蒙古一带。东汉时势力渐强，南北朝时曾建立北魏、北齐、北周等政权,Xianbei
54252,36199,1,名词,干果的一种。果皮坚硬，内有一粒种子。如榛子、栗子等,nut
54253,36200,1,名词,古代城外路旁供行人休息或送行话别的亭子,roadside pavilion
54254,36201,1,名词,高出地面的建筑物底座,platform base
54255,36202,1,名词,半边身体瘫痪的病症，多由脑部疾病引起,hemiplegia
54256,36202,2,动词,患偏瘫,suffer from hemiplegia
54257,36203,1,动词,维护封建君主政体；泛指维护保守势力,royalist
54258,36204,1,动词,留客人住宿,put up a guest
54259,36204,2,动词,留下来住宿,stay overnight
54260,36205,1,名词,旧时人在名和字以外另起的称号,alias
54261,36206,1,动词,机械记忆；强记,memorize mechanically
54262,36207,1,动词,水平移动,translate
54263,36208,1,动词,尽兴地叙谈,chat heartily
54264,36209,1,名词,房屋正门旁边或房屋两侧的门,side door
54265,36210,1,名词,〈文〉儿童；小孩,child
54266,36210,2,形容词,幼稚,childish
54267,36211,1,名词,心里话,heartfelt words
54268,36212,1,动词,过分夸奖,overpraise
54269,36213,1,名词,烟草制品，粉末状，用鼻子吸，不需点燃。约17世纪时在英国流行，后传开,snuff
54270,36214,1,动词,去监狱看望被囚禁的亲友,visit a prisoner
54271,36215,1,名词,夯实的土,rammed earth
54272,36215,2,动词,用夯把土砸实,ram earth
54273,36216,1,动词,迷信指驱逐妖邪,exorcise ghosts
54274,36216,2,动词,藏传佛教举行的一种仪式，僧人扮天神以驱逐邪魔,Tsam dance
54275,36217,1,名词,山崖陡峭的一面,cliff face
54276,36218,1,名词,七言绝句。每首四句，每句七个字,seven-character quatrain
54277,36219,1,名词,关键的诀窍,key trick
54278,36220,1,动词,给予和接受,give and accept
54279,36221,1,动词,整顿队伍，使排列整齐,dress the ranks
54280,36222,1,名词,去世的年份,year of death
54281,36223,1,名词,扁担和它两头所挑的东西,carrying pole with its load
54282,36223,2,量词,【挑】用于成挑儿的东西,load
54283,36224,1,形容词,恭敬顺从,respectful and obedient
54284,36225,1,名词,旧时的或陈旧的习俗,old custom
54285,36226,1,动词,极哀痛地哭,wail
54286,36227,1,名词,小的铁圈,iron ring
54287,36227,2,名词,一种玩具，细铁条制成的环，直径约50厘米，用特制的铁钩推着向前滚动,hoop
54288,36228,1,名词,原稿；保存起来备查的稿子（过去一般指手稿）,manuscript
54289,36229,1,,罪犯受到惩罚是应该的；做了错事自食恶果是应该的,deserved punishment
54290,36230,1,,没有得到时担心得不到，得到了又担心失去。形容总是计较个人利害得失,worry about personal gains and losses
54291,36231,1,,每个人都选取自己所需要的东西,each takes what he needs
54292,36232,1,形容词,形容由于害怕或理屈而张着嘴说不出话来,gaping and speechless
54293,36233,1,,指废弃的塑料制品对环境造成的污染。因塑料制品多为白色，故称,white pollution
54294,36234,1,,政令推行顺畅，人民团结。形容国泰民安的景象,good governance and harmonious people
54295,36235,1,,指专为本单位、本部门打算而不顾整体利益的思想行为,departmentalism
54296,36236,1,,没有米而要做成的饭。比喻没有必要条件而要求做成的事,cook a meal without rice
54297,36237,1,,在错误或坏事刚露头时就及时制止，不让它发展蔓延（杜：阻塞，防止；渐：指事物的苗头）,nip in the bud
54298,36238,1,名词,各种规章制度的通俗说法，多指落后陈旧的规章制度；也泛指各种限制和束缚,rules and regulations
54299,36239,1,,白费力气，没有成效,fruitless labor
54300,36240,1,名词,古代官员退堂时所敲的一通鼓。常跟“打”连用，比喻中途变卦、退缩,withdraw
54301,36241,1,名词,指已婚的一方与第三者发生的恋爱关系,extramarital affair
54302,36242,1,,（在异常情况下）保持头脑冷静，心境平稳,keep calm
54303,36243,1,动词,指缺乏事实论证或具体描写的一种写作手法,conceptualize
54304,36244,1,名词,成熟后晒干或风干的葡萄,raisin
54305,36245,1,,排球的一种快攻打法。二传手传出弧度小、速度快的球后，扣球手在相距两米左右处，迅速跃起并扣出高速、平射的过网球,quick spike from a flat set
54306,36245,2,,比喻建设项目投资少，周期短，见效快,"short, fast project"
54307,36246,1,,指只考虑经济利益，不顾其他,money-oriented
54308,36247,1,名词,人数不多的团体（含贬义）,clique
54309,36248,1,名词,鹿的一种。夏季毛色栗红，背部有梅花状的白斑；冬季毛变棕黄色，白斑不明显。雄鹿第二年起生角，初生的角叫鹿茸。属国家保护动物,sika deer
54310,36249,1,名词,急性传染病，由破伤风杆菌经伤口侵入人体引起。症状是肌肉痉挛，牙关紧闭，呼吸困难等，严重的可致命,tetanus
54311,36250,1,名词,男性小孩子；现也泛指青少年男性,boy
54312,36250,2,名词,儿子,son
54313,36251,1,名词,指一部戏曲中内容相对完整、表演比较精彩、并能单独演出的某一折或某一片段。如《西厢记》中的《拷红》、《四郎探母》中的《坐宫》,opera highlights
54314,36252,1,形容词,形容有夺取胜利的充分把握（胜券：古代指契约的两联中用来索偿的左联）,certain to win
54315,36253,1,,旧指婚姻双方家庭的社会地位、经济状况等相当,marriage between families of equal status
54316,36254,1,,罕见的极大的耻辱,galling shame and humiliation
54317,36255,1,名词,柚的通称,pomelo
54318,36256,1,名词,在木盘上用泥沙堆成的地形模型。军事上用来研究作战方案,sand table
54319,36256,2,名词,盛着细沙的盘子，可用来在上面写字,sand tray
54320,36257,1,形容词,放荡任性,unrestrained
54321,36258,1,动词,重新出现,reappear
54322,36258,2,动词,重复出现（多指文字、文句）,duplicate
54323,36259,1,动词,协助侦查,assist in investigation
54324,36260,1,名词,笑时脸颊上现出的小圆窝,dimple
54325,36261,1,名词,一种炭化程度最低的煤。像泥土，多呈黑色或褐色，松软易碎，含碳量在60％以下。可用作燃料、化工原料、建筑绝热材料、菌肥吸附剂等,peat
54326,36262,1,动词,报告令人失望或忧虑的消息,report bad news
54327,36263,1,动词,用绳子之类把东西绑在一起,bundle up
54328,36264,1,动词,用不正当的手段夺取（地位或权力等）,usurp
54329,36265,1,动词,指悲痛、忧愁到了极点,heartbroken
54330,36266,1,形容词,（能源、原材料等）消耗少的,Low-consumption
54331,36267,1,动词,逃跑躲避,To flee and evade
54332,36268,1,动词,撤职,To dismiss from office
54333,36269,1,名词,帝王的权位,Imperial throne
54334,36270,1,名词,不拘形式随手写出的文章（多用于文章标题或书名）,Informal essay
54335,36271,1,形容词,勇猛威武,Brave and martial
54336,36272,1,动词,指妇女丧失贞操,To lose one's chastity (of a woman)
54337,36273,1,动词,因悲观失望而厌弃人生,To be world-weary
54338,36274,1,动词,迎风；冲着风,Facing the wind
54339,36275,1,名词,由侨胞向本国投入的资本,Overseas Chinese capital
54340,36276,1,名词,落叶灌木，树枝带刺儿，叶椭圆形，初夏开黄绿色小花。果实也叫酸枣，比普通的枣小，肉薄核大，味酸。核仁可以做药材。,Sour jujube (Ziziphus jujuba var. spinosa)
54341,36277,1,名词,二年生草本植物，根肉质，茎粗壮，带紫色，叶子心形或卵形，开管状紫红色花。嫩叶和根可以食用；种子叫牛蒡子、大力子，可以做药材,Burdock (Arctium lappa)
54342,36278,1,名词,一种表，一般比手表略大，常放在胸前衣兜里,Pocket watch
54343,36279,1,名词,车或某些机械上靠后的轮子,Rear wheel
54344,36279,2,形容词,轮次在后面的,Later in order
54345,36280,1,名词,用刑的器具。如皮鞭、夹棍、绞架、镣铐等,Instruments of torture
54346,36281,1,名词,通常的途径或做法,Normal practice
54347,36282,1,名词,土话,Local dialect
54348,36283,1,名词,装在钻、钻床、钻机上，用来钻孔的刀具,Drill bit
54349,36284,1,名词,记述某人或某些人的遗闻轶事的传记。如刘向的《列女传》、梁鸿的《逸民传》、赵采的《忠臣传》等,Supplementary biography
54350,36285,1,名词,蔚蓝的天空,Azure sky
54351,36286,1,名词,古代为已死的君主、诸侯立的牌位；后世民间也为死者立神主，作为供奉和祭祀的对象,Spirit tablet
54352,36287,1,动词,教导劝诫,To admonish
54353,36288,1,名词,归途,Return journey
54354,36289,1,量词,容积非法定计量单位，1公升等于1升，合1市升,Liter
54355,36290,1,名词,物体受到震动而发出的波；特指地震波,Seismic wave
54356,36291,1,动词,把需要的资料从报刊上剪下来贴在纸上,To clip and paste
54357,36291,2,动词,用彩纸等剪成文字或图案贴在纸或其他东西上,To cut and paste (decorative)
54358,36292,1,名词,秋天明净的水波；多比喻年轻女子明亮的眼睛或传情的眼神,Autumn waves (often fig. amorous glance)
54359,36293,1,名词,中医指阳气虚弱的病症。症状是畏寒肢冷，面色黄白，大便稀薄，小便清长，脉搏沉微无力等,Yang deficiency (TCM)
54360,36294,1,名词,宫廷、庙宇里处于中间位置的主殿,Main hall
54361,36295,1,名词,蜘蛛等吐的在空中飘动的细丝（多用作比喻）,Gossamer (often fig.)
54362,36295,2,名词,仪表指针转轴上或钟表等摆轮轴上安装的金属线圈。有弹性，能使转轴或摆轮来回转动或摆动,Hairspring (of a timepiece)
54363,36296,1,名词,发自内心的话,Heartfelt words
54364,36297,1,名词,指改朝换代后留恋前朝的老年人,Old adherent (of former dynasty)
54365,36297,2,名词,指历经沧桑世变的老人,Venerable survivor
54366,36298,1,名词,行走的姿态,Gait
54367,36299,1,名词,谦词，用于自称,Your humble servant
54368,36300,1,动词,某些地区指商店晚间关门，停止营业,To close (a shop)
54369,36301,1,名词,规定的数量,Quota
54370,36302,1,名词,植物体表皮细胞之间的小孔，主要分布在叶子的背面，是植物体与外界气体交换的孔道,Stoma (botany)
54371,36302,2,名词,铸件内部或表面的孔洞，由铸造过程中进入空气形成。凡有气孔的铸件，质量都大受影响,Gas hole (in casting)
54372,36302,3,名词,泛指能使气体通过的孔,Air pore
54373,36302,4,名词,【气门】陆栖节肢动物呼吸器官与外界相通的孔道，分布在身体表面，是空气的进出口。如蝗虫腹部的气门共有八对,Spiracle (zoology)
54374,36303,1,动词,指主动跟身份、地位比自己高的人交朋友或结亲,To marry above one's station
54375,36304,1,名词,非正规品牌；也指非正规编制或非嫡系,Irregular brand
54376,36304,2,名词,指打牌中杂乱的牌,Miscellaneous tiles (in mahjong/cards)
54377,36305,1,动词,开始印刷,To start printing
54378,36306,1,动词,八股文的第一股，用两句话点破题目要义；后泛指写文章点明题意,To state the theme (in essay writing)
54379,36307,1,名词,丢失的物品,Lost property
54380,36308,1,形容词,凄凉清冷,Desolate and chilly
54381,36309,1,名词,深秋,Late autumn
54382,36310,1,副词,【顺路】表示顺着要去某处的路线（到另一处去）,On the way (adverb)
54383,36310,2,形容词,【顺路】不绕道；方便,Convenient route
54384,36311,1,,通过不同的道路，到达同一个目的地。比喻通过不同的方法或途径，得到同样的结果,Different roads lead to the same destination
54385,36312,1,形容词,浪漫。,Romantic
54386,36313,1,,引用经典中的话或故事,To quote classics
54387,36314,1,,指事情涉及人的生命，关系极为重大,Human life is of paramount importance
54388,36315,1,,没有什么可以怀疑的。表示事实确凿，理由充足,Indubitable
54389,36316,1,,比喻说话、做事以不确实的传闻或似是而非的迹象为根据,To chase the wind and clutch at shadows
54390,36317,1,,各人都到各人的位置上或岗位上,To take your places
54391,36318,1,,结了婚并在事业上有了一定成绩，能独立生活,To marry and start a career
54392,36319,1,名词,皮肤、毛发和眼球虹膜所含的一种色素。黑色素含量的多少，决定了这些组织颜色的深浅,Melanin
54393,36320,1,名词,藏族、蒙古族的一种常用饮料，用酥油、砖茶和盐等煮成,Butter tea
54394,36321,1,名词,借指写文章的能力或人,Writing ability; skilled writer
54395,36321,2,名词,笔的用手握的部分；借指笔,Penholder
54396,36322,1,名词,指正规兵团在长战线上或大战区内，进行战役或战斗上的外线速决的作战形式。具有集中优势兵力、主动进攻、在运动中寻找战机、消灭敌人有生力量等特点,Mobile warfare
54397,36323,1,名词,嘴唇；借指口才（多含贬义）,Lips; glib talk (often derog.)
54398,36324,1,名词,艰难困苦的生活,Hard times
54399,36325,1,名词,由四件乐器演奏的乐曲，通常用奏鸣曲套曲形式，有四个乐章,Quartet (musical composition)
54400,36325,2,名词,器乐演奏形式之一。四件乐器的演奏者各按其声部演奏同一乐曲,Quartet (performance)
54401,36326,1,动词,放开情怀,To give free rein to one's feelings
54402,36327,1,动词,恢复通航；恢复航行,To resume navigation
54403,36328,1,动词,分辨清楚,To ascertain
54404,36329,1,名词,作为纺织品原料的皮棉,Raw cotton
54405,36330,1,名词,可以作为判案依据的以前已生效的类似案件的判决先例,Judicial precedent
54406,36331,1,形容词,作风不民主,Arbitrary (adj.)
54407,36331,2,动词,（应该共同商量的事）独自作出决定,To make arbitrary decisions
54408,36332,1,形容词,形容上古时代人类所处的没有开化的野蛮状态,Barbaric (primitive)
54409,36332,2,形容词,〈文〉形容文化、经济都很落后,Uncivilized (backward)
54410,36333,1,名词,弹拨乐器，共鸣器为木框两面蒙蟒皮，上端有长柄，有三根弦。主要用于伴奏,Sanxian (three-stringed lute)
54411,36334,1,名词,旧时钱庄、当铺、票号等签发的取银凭证，可作纸币流通,Silver draft (historical currency)
54412,36335,1,名词,兄弟的子女之间的亲戚关系,Cousinship (paternal)
54413,36336,1,动词,详细叙述；铺叙,To elaborate
54414,36336,2,动词,陈设布置,To arrange and display
54415,36337,1,动词,强行渡过,To force a crossing
54416,36338,1,名词,恩德和仇恨（多偏指仇恨）,Favor and enmity (esp. enmity)
54417,36339,1,动词,（学生）在校学习,
54418,36340,1,动词,旧指翻译；现专指同声翻译,To interpret (esp. simultaneous)
54419,36341,1,名词,城墙,City wall
54420,36342,1,动词,折回,To turn back
54421,36343,1,动词,食用滋补品,To take tonics
54422,36344,1,形容词,油光发亮,Shiny
54423,36345,1,动词,摇动；松动,To become loose
54424,36345,2,形容词,某些地区指（头脑）灵活,Quick-witted (regional)
54425,36345,3,形容词,某些地区指不明确；不肯定,Uncertain (regional)
54426,36346,1,名词,被子的正面，即盖在身上时不贴身的一面,Quilt cover
54427,36347,1,名词,教学中用来讲解说明教材内容的实物、模型、图表、幻灯片等辅助用具的统称,Teaching aid
54428,36348,1,动词,帝王或摄政的人听取臣子奏议，处理朝政,To hold court
54429,36349,1,名词,质地滑软厚实，有彩色花纹的丝织品，可制作服装、装饰品等,Brocade
54430,36350,1,名词,指百姓,common people
54431,36351,1,动词,知道事情的底细,know the inside story
54432,36352,1,动词,朝着与水流相反的方向（跟“顺水”相对）,against the current
54433,36353,1,动词,陪伴护理（病人）,accompany and care for (a patient)
54434,36353,2,名词,做陪护工作的人,caregiver
54435,36354,1,形容词,豪放挥洒，毫不拘束（多指言谈或诗文创作）,unrestrained (in speech or writing)
54436,36354,2,形容词,言行放纵，无所顾忌,unbridled
54437,36355,1,名词,涂润嘴唇以防干裂的膏状化妆品,lip balm
54438,36355,2,名词,口红,lipstick
54439,36356,1,名词,某一政党或集团的成员（含贬义）,partisan (derogatory)
54440,36357,1,形容词,性格脆弱，吃不得苦，受不得委屈,delicate (character)
54441,36357,2,形容词,（物品）容易损坏；（花草）不容易培育,delicate (items/plants)
54442,36357,3,名词,脆弱的性格和作风,delicacy (character trait)
54443,36358,1,动词,戏谑地叙说或评说,narrate or comment jokingly
54444,36359,1,动词,挣脱缰绳,break free from the reins
54445,36360,1,名词,春天出现的旱情,spring drought
54446,36361,1,连词,用于选择复句中，引出最后可选的一项，相当于“不然”、“要不然”,or else
54447,36362,1,,远渡重洋,travel across the oceans
54448,36363,1,形容词,形容不正面回答问题而找话避开的样子,evasive
54449,36363,2,形容词,形容畏缩的样子,shrinking
54450,36364,1,,原指野兽躲藏在深山密林之中，很少出来。后指人常呆在家里，难得出门,live in seclusion
54451,36365,1,,来来往往；又来又去,coming and going
54452,36366,1,,彼此膝盖紧靠地坐着谈心里话。形容亲密无间地交谈,have an intimate conversation
54453,36367,1,形容词,形容整个天空都十分晴朗,clear and boundless sky
54454,36368,1,名词,具有使身体健康、体形优美等作用的体操,fitness exercise
54455,36369,1,名词,在生态系统中，各种生物间由于摄食关系而形成的一种连锁系统。例如草食动物吃绿色植物，肉食动物吃草食动物，就是最基本的食物链。食物链中缺少某项就会引起生态失衡。,food chain
54456,36370,1,形容词,性格随和，容易商量和沟通,easygoing
54457,36371,1,名词,高等学校的一种教学管理制度。按课程性质及每周上课的时数给每门课规定一定的学分。学生每修完一门课经考试合格便得到相应的学分，读满规定的学分才能毕业,credit system
54458,36372,1,名词,用文言写的文章（跟“白话文”相区别）,classical Chinese writing
54459,36373,1,名词,一种微型扩音装置，可帮助有听力障碍的人听到声音,hearing aid
54460,36374,1,名词,战斗或生产中完成某一突击任务的先进分子,shock worker
54461,36375,1,名词,老年夫妻的一方,(old) spouse
54462,36376,1,名词,服用后能使人成瘾的麻醉性药品，如鸦片、吗啡等,narcotic drugs
54463,36376,2,名词,比喻毒害身心健康的音像制品、书刊等,harmful publications (figurative)
54464,36377,1,名词,沿海国家对距离海岸线一定宽度的海域及其资源的所有权。《联合国海洋法公约》对各国的海洋权有明确规定,maritime rights
54465,36378,1,名词,民间秘密组织的统称，多带有黑社会性质。如青帮、洪帮等,secret society
54466,36379,1,名词,摄影机、照相机等的镜头内调节光孔大小、控制通光量的装置,aperture
54467,36380,1,名词,旧指租界里的警察,policeman (in former foreign concessions)
54468,36380,2,名词,清代总督、巡抚、将军的随从官吏,attendant official (in Qing dynasty)
54469,36380,3,动词,巡查搜捕,patrol and arrest
54470,36381,1,名词,指女子俏丽的身影；也指美貌女子的照片、画像,beautiful figure (of a woman)
54471,36382,1,动词,门窗关着，不插闩或不上锁；衣襟遮住前胸，不扣纽扣,closed but not locked; unbuttoned
54472,36383,1,名词,牙根周围的粉红色黏膜组织，内有血管和神经,gums
54473,36384,1,名词,比喻残留下来的影响,aftermath
54474,36385,1,名词,对身体有滋补作用的药物,tonic
54475,36386,1,形容词,全面而详细,comprehensive and detailed
54476,36387,1,名词,照相时在感光片上形成清晰影像时景物的纵深范围。景深的大小取决于光圈的大小、焦距的长短和景物到镜头的距离,depth of field
54477,36388,1,动词,翻过来，使底面朝上或里面朝外,turn over
54478,36389,1,名词,居丧的人所穿的特制服饰。汉族多用本色的麻布或粗布制成,mourning apparel
54479,36390,1,拟声词,模拟重物落地或心跳的声音,thump (sound)
54480,36391,1,动词,游泳时用手脚反复打水,flounder (in water)
54481,36391,2,动词,（心脏等）跳动,throb (heart)
54482,36391,3,动词,折腾；挥霍浪费,squander
54483,36392,1,名词,华美的诗文（多用于称赞别人的诗文作品）,brilliant writing
54484,36393,1,名词,【炕】我国北方农村睡觉用的土台，用土坯等砌成，内有烟道，可以烧火取暖,adobe kang (heated brick bed)
54485,36394,1,动词,变换姓氏,change one's surname
54486,36395,1,动词,因悲伤掉眼泪,shed tears
54487,36396,1,动词,停留一会儿,stay a while
54488,36397,1,名词,老师或师傅的门庭；借指老师或师傅,teacher's school/gate; teacher
54489,36398,1,名词,坡底到坡顶的中途,mid-slope
54490,36398,2,名词,新石器时代的一个原始聚落，为仰韶文化重要遗址，在今陕西西安半坡村,Banpo (Neolithic village site)
54491,36399,1,名词,美好的事情,good thing
54492,36400,1,名词,体育运动项目，在规定距离以外用特制的镖投靶，按命中率决胜负,darts (sport)
54493,36400,2,名词,旧时一种投掷武器，形状像长矛的头,dart (weapon)
54494,36401,1,名词,旧称先娶的妻子,former wife
54495,36401,2,名词,指庭院最前面的房屋,front room
54496,36401,3,名词,人眼外层的角膜与虹膜之间的空隙,anterior chamber (of the eye)
54497,36402,1,动词,把租来的东西转手租给别人,sublet
54498,36403,1,形容词,形容颜色像蜂蜡一样淡黄,waxen (color)
