definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
12912,3949,1,动词,欺诈,deceive; cheat
12913,3949,2,动词,料想；猜度（duó）,anticipate; surmise
12914,3949,3,动词,忧虑；担忧,worry; fear
12915,3949,4,名词,传说中上古朝代名，舜所建,Yu dynasty (legendary)
12916,3949,5,名词,周朝诸侯国名，在今山西,Yu state (Zhou dynasty)
12917,3950,1,动词,捋（luō）,stroke; rub
12918,3950,2,动词,训斥,scold; reprimand
12919,3950,3,动词,撤去（职务）,dismiss (from position)
12920,3951,1,动词,用盐、糖等浸渍（食物）,preserve with salt/sugar
12921,3952,1,形容词,肮脏；不干净,dirty; filthy
12922,3952,2,形容词,不顺心；不舒畅,unhappy; depressed
12923,3952,3,动词,使难堪,embarrass
12924,3953,1,动词,放轻脚步，使不出声,walk softly
12925,3953,2,动词,〈文〉踩；登,step on; tread
12926,3953,3,动词,〈文〉追随；追踪,follow; track
12927,3954,1,名词,皮肤或皮下组织化脓性炎症，多发生在颈部或背部，症状是皮肤局部红肿变硬，表面有许多脓疱，有时形成许多筛状小孔，疼痛异常,carbuncle
12928,3955,1,动词,腐烂,rot; decay
12929,3955,2,名词,〈文〉稠粥；像粥的食品,thick congee
12930,3956,1,名词,糜子,broomcorn millet
12931,3957,1,动词,蜂、蝎子等用毒刺刺人或动物,sting (by insects)
12932,3957,2,动词,某些物质刺激皮肤或黏膜，使感觉不适或微痛,irritate (skin/mucous membrane)
12933,3958,1,名词,指海蜇,jellyfish
12934,3959,1,,用于地名。如：祁县，在山西；祁阳，在湖南；祁门，在安徽,used in place names
12935,3960,1,动词,玩弄妓女,visit prostitutes
12936,3961,1,名词,周朝诸侯国名，在今山东滕州一带,Teng state (Zhou dynasty)
12937,3962,1,动词,用微火烘烤,bake over slow fire
12938,3963,1,名词,脊椎动物口腔的上部。分前后两部分：前部分由骨和肌肉构成，称硬腭；后部分由结缔组织和肌肉构成，称软腭。,palate
12939,3964,1,名词,拉丁语[tinctura]音译。指酊剂。,tincture
12940,3965,1,量词,用于清水，相当于“道” “片”,classifier for clear water
12941,3965,2,形容词,水又深又广,deep and wide (water)
12942,3966,1,名词,钢制的手工打磨工具，用来对金属、竹木或皮革等的表面进行加工,file (tool)
12943,3966,2,动词,用锉打磨,file (verb)
12944,3967,1,动词,向四外溅射或爆开,spurt; burst out
12945,3967,2,动词,向外突然发出,emit suddenly
12946,3968,1,形容词,某些地区指怯懦，缺乏勇气,cowardly
12947,3968,2,形容词,某些地区指不好，坏,bad; poor
12948,3969,1,名词,部分水生动物的呼吸器官。用来吸取溶解在水中的氧。形状多样，有片状、束状、丝状和羽毛状等。鱼类的鳃一般有鳃盖保护,gill
12949,3970,1,名词,妓女,prostitute
12950,3971,1,叹词,表示惊异,expressing surprise
12951,3972,1,名词,小腿与脚连接处左右两侧凸起的圆骨,ankle
12952,3973,1,名词,釉子,glaze
12953,3974,1,名词,装刀、剑的硬套,scabbard
12954,3974,2,名词,形状像鞘的东西,sheath-like object
12955,3975,1,名词,鞭鞘，拴在鞭绳末端的细皮条,whip lash
12956,3976,1,动词,用竹篾、金属条、带子等勒紧或套紧,bind with hoop
12957,3976,2,名词,勒在或套在外面的圈状物,hoop; band
12958,3977,1,名词,古书上说的一种香草,aromatic grass (archaic)
12959,3978,1,量词,用于聚集成束的细丝状的东西,lock; strand (of hair)
12960,3979,1,名词,杈子,branch; fork
12961,3980,1,名词,用树杈（chà）加工制成的农具，长柄的一端是两个或两个以上略弯的长齿，可用来叉取柴草等,wooden fork (tool)
12962,3981,1,数词,数目，二十,twenty
12963,3982,1,数词,数字“百”的大写,hundred (formal)
12964,3983,1,名词,护城河,moat
12965,3983,2,名词,沟,ditch
12966,3984,1,名词,皮肤上长的有色斑点或小疙瘩，没有疼痛或刺痒的感觉,mole; nevus
12967,3985,1,名词,中医称中暑、霍乱、肠炎等急性病,acute disease (TCM)
12968,3986,1,名词,流氓；无赖,ruffian
12969,3986,2,名词,痞块,abdominal mass
12970,3987,1,动词,纠正；改正,correct; rectify
12971,3987,2,动词,〈文〉救助；辅助,rescue; assist
12972,3987,3,动词,〈口〉大概估算,estimate roughly
12973,3988,1,动词,中途停止；停止,stop; discontinue
12974,3989,1,副词,〈口〉“不用”的合音，表示用不着，不必,need not
12975,3990,1,动词,畏惧；感到可怕,fear; dread
12976,3990,2,动词,〈文〉警惕,be cautious
12977,3991,1,动词,烹调方法，把菜放在锅里炒后加水烧煮勾芡,braise; cook in sauce
12978,3991,2,动词,烹调方法，把主食和菜或把多种菜混在一起煮,braise; a cooking method of stewing staple food and dishes or multiple dishes together
12979,3992,1,动词,用手掌打；打耳光,slap; to strike with the palm of the hand
12980,3993,1,动词,抿着嘴唇喝一点儿,sip; to drink a little by pursing the lips
12981,3993,2,动词,（嘴、翅膀等）略微闭上,"close slightly; (of mouth, wings, etc.) to shut a little"
12982,3993,3,动词,用小刷子蘸水或油抹（头发等）,"smooth with a small brush; to apply water or oil with a small brush (to hair, etc.)"
12983,3994,1,动词,蛀蚀；侵害,bore through; to eat away or harm
12984,3994,2,名词,蠹虫,moth; insect that bores into wood
12985,3995,1,名词,金属元素，符号：Sb。银灰色，质硬而脆，有冷胀性，有毒。多用在化学工业和医药上，超纯锑是重要的半导体及红外探测器材料，锑的合金可制造铅字、轴承等,"antimony; metallic element, symbol Sb, silver-gray, hard and brittle, expands when cold, toxic, used in chemical industry and medicine, ultra-pure antimony is important for semiconductors and infrared detectors, alloys used for type metal and bearings"
12986,3996,1,动词,身体的某部位跟凸起的或硬的东西接触而感到不适或受到损伤,be pressed uncomfortably; to feel discomfort or injury when a body part contacts a protruding or hard object
12987,3997,1,名词,山上的巨石,large rock on a mountain
12988,3998,1,动词,用烙铁、熨斗等烧热的金属器具烫平（衣物）,iron; to smooth (clothes) with a heated metal tool like an iron
12989,3999,1,形容词,【熨帖(yù tiē)】恰当；妥帖,appropriate; fitting or proper
12990,3999,2,形容词,【熨帖(yù tiē)】心情平静舒畅,calm and comfortable; feeling peaceful and content
12991,4000,1,名词,安在船尾或船边用来摇船前进的工具，比桨长（cháng）大,"scull; a tool longer and larger than an oar, mounted at the stern or side of a boat to propel it"
12992,4000,2,名词,古代作战时用来防身的大盾牌,large shield; a big shield used for protection in ancient warfare
12993,4001,1,名词,一种敞口器皿，像盆而较小较深，多为陶制,"bowl; a wide-mouthed vessel, similar to a basin but smaller and deeper, often made of pottery"
12994,4001,2,名词,梵语音译词“钵多罗（Pātra）”的简称。僧人盛饭的器具，圆而稍扁，底平，口略小,"alms bowl; abbreviation of Sanskrit ""Pātra,"" a monk's bowl for food, round and slightly flat, with a flat bottom and small mouth"
12995,4002,1,名词,疥疮,scabies
12996,4003,1,名词,皮肤上起的水泡状的小疙瘩,blister; a small bubble-like bump on the skin
12997,4004,1,名词,金属元素，符号W。银白色，质硬而脆，熔点高，常温下化学性质稳定。主要用于制造高速切削合金钢、灯丝、火箭喷嘴、太阳能装置等,"tungsten; metallic element, symbol W, silver-white, hard and brittle, high melting point, chemically stable at room temperature, used for high-speed cutting alloy steel, filaments, rocket nozzles, solar devices, etc."
12998,4005,1,名词,古代套在犯人颈项上的刑具,cangue; an ancient punishment device placed around a prisoner's neck
12999,4006,1,名词,豆类等植物的果实,pod; the fruit of legumes and similar plants
13000,4007,1,动词,用刀、铲等挖,"gouge; to dig out with a knife, shovel, etc."
13001,4008,1,叹词,表示鄙视或斥责,bah; an interjection expressing disdain or reprimand
13002,4009,1,动词,用门牙咬有壳的或较硬的东西,crack with teeth; to bite something hard or with a shell using the front teeth
13003,4010,1,动词,拉；拉长,stretch; to pull or lengthen
13004,4011,1,动词,（液体）向下渗漏；过滤,filter; (of liquid) to seep down or through
13005,4012,1,拟声词,模拟摩擦的声音,scratch; onomatopoeia for the sound of friction
13006,4013,1,名词,蟒蛇,python
13007,4013,2,名词,指蟒袍,"python robe; refers to a robe embroidered with pythons, as in official attire"
13008,4014,1,动词,快速向上或向前跳跃,leap quickly; to jump upward or forward rapidly
13009,4014,2,动词,〈口〉往上冒；喷射,spurt; (colloquial) to gush or shoot upward
13010,4015,1,形容词,某些地区指排行最末的,"youngest; in some regions, refers to the last in order of birth"
13011,4015,2,数词,指色（shǎi）子和骨牌里的一点；某些场合读数字时代替“1”,"one; refers to the single dot on dice or dominoes; used to replace ""1"" in some contexts when reading numbers"
13012,4016,1,名词,数学上指一个数自乘若干次的形式。如4个5相乘，写成54，叫做5的4次幂,"power; in mathematics, the form of a number multiplied by itself a certain number of times, e.g., 5 to the 4th power written as 5^4"
13013,4016,2,动词,〈文〉遮盖；笼罩,cover; (literary) to veil or envelop
13014,4016,3,名词,〈文〉遮盖东西的巾类,cloth cover; (literary) a cloth used to cover things
13015,4017,1,名词,鸟，常指斑鸠,"turtledove; bird, often referring to the turtledove"
13016,4017,2,动词,聚集,gather; to assemble or collect
13017,4018,1,名词,两条裤腿间相连的地方,crotch of pants; the part connecting the two legs of trousers
13018,4018,2,名词,两腿之间的部位,crotch; the area between the legs
13019,4019,1,名词,哺乳动物，身体细长，四肢短，尾巴粗，尾毛长而蓬松。种类很多，如紫貂、水貂等,"marten; mammal, slender body, short limbs, thick tail with long, fluffy fur, types include sable, mink, etc."
13020,4020,1,拟声词,模拟物体撞击或鸭子、青蛙等鸣叫的声音。,"quack; onomatopoeia for the sound of objects colliding or ducks, frogs, etc. calling"
13021,4021,1,动词,用话顶撞别人，使人受窘而说不出话来,retort sharply; to speak in a way that embarrasses or silences someone
13022,4021,2,动词,食物等塞住喉咙,"choke; for food, etc., to block the throat"
13023,4021,3,动词,因痛苦、激动或顶风而喘不上气来,"gasp; to have difficulty breathing due to pain, excitement, or wind"
13024,4022,1,名词,指熟睡时粗重的呼吸声,snore; the heavy breathing sound during deep sleep
13025,4023,1,名词,某些地区指集市,"market; in some regions, refers to a rural market"
13026,4024,1,名词,圩堤,dyke; an embankment
13027,4025,1,动词,斜着眼睛看,glance sideways; to look askance
13028,4026,1,,〈口〉“三个”的合音词,"three; (colloquial) combined sound for ""three"""
13029,4027,1,动词,用手指头夹或捏取,pick up with fingers; to take or hold with the fingertips
13030,4028,1,动词,【塞】把东西填入或胡乱放入；塞进衣袋或缝隙等,"tuck; to stuff or randomly put things into pockets, gaps, etc."
13031,4028,2,动词,藏,hide; to conceal
13032,4029,1,动词,〈文〉搀扶人的胳膊；借指扶助或奖励、提拔,"support by the arm; (literary) to assist someone by the arm; metaphorically to aid, reward, or promote"
13033,4030,1,名词,铲东西或挖土用的工具，柄的一端安有用铁板或木板制成的头。,shovel; a tool with a handle and a head made of iron or wood for shoveling or digging soil
13034,4031,1,名词,二年或多年生草本植物，叶子羽状分裂，花小，带有某种特殊气味。常见的有茼蒿、蒌蒿、青蒿、艾蒿等。有的嫩茎叶可以作蔬菜，有的可以驱蚊、做药材,"artemisia; biennial or perennial herb with pinnately divided leaves, small flowers, and a distinct odor, types include crown daisy, wormwood, etc., some used as vegetables, insect repellents, or medicine"
13035,4032,1,量词,用于点着的香,measure word for incense; used for lit sticks of incense
13036,4032,2,动词,〈文〉点燃,light; (literary) to ignite
13037,4032,3,名词,〈文〉灯芯,wick; (literary) lamp wick
13038,4033,1,名词,一种用来盛东西的大腹陶器,urn; a large-bellied pottery vessel for holding things
13039,4034,1,名词,人体腰部两侧到大腿之间的部分,hip; the part of the body from the waist to the thighs on either side
13040,4035,1,助词,用在句中停顿的地方或句末，表示愉快地答应或同意,particle indicating agreement; used in pauses or at the end of sentences to express cheerful consent
13041,4036,1,动词,〈口〉唠叨,nag; (colloquial) to唠叨
13042,4037,1,名词,牡蛎,oyster
13043,4038,1,形容词,某些地区形容撒娇的声音或姿态,coquettish; flirtatious (of a voice or manner)
13044,4039,1,动词,生气；发怒,be angry; to feel or show anger
13045,4039,2,动词,责怪；埋怨,blame; to reproach or complain
13046,4040,1,动词,用纸、布或丝织品把字画、古书等衬托粘贴起来，使它美观耐久,"mount; to back and paste calligraphy, paintings, ancient books, etc. with paper, cloth, or silk to make them attractive and durable"
13047,4040,2,动词,裱糊,paper a wall; to paste wallpaper
13048,4041,1,动词,一个压着一个地往上放,pile up; to stack one on top of another
13049,4041,2,量词,用于重叠放置的东西,stack; measure word for things placed in a pile
13050,4042,1,动词,锻,forge; to shape metal by heating and hammering
13051,4042,2,动词,中药制法，把药材放在火里烧过再用,"calcine; in traditional Chinese medicine, to burn medicinal materials in fire before use"
13052,4043,1,动词,打嗝儿,belch; to burp
13053,4043,2,叹词,表示否定,expression of denial; interjection indicating negation
13054,4044,1,名词,非金属元素，符号B。非结晶的硼为粉末状，棕色；结晶的硼为灰色，有光泽。广泛应用于工业、农业和医药等方面,"boron; non-metallic element, symbol B, amorphous boron is brown powder, crystalline boron is gray and lustrous, widely used in industry, agriculture, and medicine"
13055,4045,1,动词,用手按或压,press; to push down with the hand
13056,4046,1,名词,村庄（多用于地名）,village; (often used in place names) a hamlet
13057,4047,1,动词,【阉割】切除睾丸或卵巢，使生殖机能丧失,"castrate; to remove testicles or ovaries, rendering sterile"
13058,4047,2,名词,〈文〉被阉割的人；特指宦官,"eunuch; (literary) a castrated person, specifically a palace eunuch"
13059,4048,1,动词,用杵在石臼或乳钵里捣谷物等，使去皮或破碎,"pound; to husk or crush grains, etc., with a pestle in a mortar"
13060,4049,1,动词,〈口〉集中（全部力量）,concentrate; (colloquial) to focus all efforts
13061,4049,2,动词,铆接,rivet; to join with rivets
13062,4050,1,名词,锛子,adze; a tool for cutting or shaping wood
13063,4050,2,动词,用锛子等工具砍削；用镐等挖掘,cut with an adze; to chop or dig with an adze or pick
13064,4050,3,动词,〈口〉刀刃出现缺口,chip; (colloquial) for a blade to develop a notch
13065,4051,1,名词,连接肌肉和骨骼的结缔组织，白色，质地坚韧,"tendon; white, tough connective tissue linking muscle to bone"
13066,4052,1,动词,用剪刀把东西断开,cut with scissors; to sever something with scissors
13067,4052,2,动词,用铰刀对工件上的孔进行切削，使孔壁光洁或直径扩大,ream; to smooth or enlarge a hole in a workpiece with a reamer
13068,4052,3,名词,指铰链,hinge; refers to a jointed device
13069,4053,1,动词,盘绕起来打成结,coil and knot; to wind into a knot
13070,4054,1,动词,用手顺着长条状物向一端抹过去（使物体顺溜或干净）,smooth by stroking; to run the hand along a long object to make it smooth or clean
13071,4054,2,动词,〈口〉梳理；整理,sort out; (colloquial) to arrange or tidy
13072,4055,1,动词,用手握住（条状物）向一头滑动,strip by sliding hand; to hold a long object and slide the hand along it
13073,4056,1,名词,非金属元素，符号：Ar。无色无臭的气体，不易同其他元素化合，也不易导热。100升空气中约含氩934毫升，是稀有气体在空气中含量最多的一种。可以用来填充灯泡或灯管,"argon; non-metallic element, symbol Ar, colorless, odorless gas, inert, poor conductor of heat, makes up about 0.934% of air, used to fill light bulbs or tubes"
13074,4057,1,名词,非金属元素，符号：He。无色无臭无味气体，在大气中含量极少。可用来填充电子管、飞艇和潜水服等，也可用于原子反应堆和加速器，冶炼或焊接金属时可用作保护气体，液态的氦常用作冷却剂。通称氦气,"helium; non-metallic element, symbol He, colorless, odorless, tasteless gas, rare in atmosphere, used in electron tubes, airships, diving suits, as protective gas in welding, and liquid helium as coolant"
13075,4058,1,名词,完全变态的昆虫从幼虫到成虫的过渡形态。一般呈枣核形，停止活动和摄食，最后变为成虫。如蚕蛹,"pupa; the transitional stage from larva to adult in insects with complete metamorphosis, usually date-pit shaped, inactive, not feeding, e.g., silkworm pupa"
13076,4059,1,动词,用嘴吸；呷,suck; to draw in with the mouth
13077,4059,2,动词,〈口〉稍尝一点儿，仔细辨别,taste carefully; (colloquial) to sample a little and discern flavors
13078,4059,3,动词,用舌尖抵住上腭或牙龈突然发出吸气声，表示称赞、羡慕、惊讶、惋惜等,"to make a clicking sound with the tongue (expressing admiration, envy, surprise, regret, etc.)"
13079,4060,1,动词,用力排出鼻孔中的鼻涕,to blow one's nose
13080,4061,1,名词,篦子,fine-toothed comb
13081,4061,2,动词,用篦子梳,to comb with a fine-toothed comb
13082,4062,1,名词,疮口或伤口表面结成的硬块，愈后自然脱落,scab
13083,4063,1,形容词,（霜雪）洁白,pure white (of frost or snow)
13084,4064,1,助词,表示祈使或商量的语气，大致相当于“吧”（多见于近代汉语或方言）,"(particle) indicating imperative or suggestive mood, roughly equivalent to ""ba"""
13085,4065,1,动词,轻轻地打或拂（以去掉尘土等）,"to lightly brush or whisk (to remove dust, etc.)"
13086,4066,1,名词,缅甸民族之一，大部分居住在缅甸的掸邦。,"Shan (an ethnic group in Myanmar, mostly residing in Shan State)"
13087,4066,2,名词,古代称傣族。,(ancient) Dai ethnic group
13088,4067,1,名词,横插在门后使门推不开的棍子,door bolt; crossbar
13089,4067,2,动词,把门闩插上,to bolt a door
