definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
57720,39198,1,名词,南宋、元、明、清时代在部分民族地区授予民族首领以管理本民族事务的世袭官职；也指被授予土司官职的人,hereditary tribal headman
57721,39199,1,名词,强盗和土匪；泛指用暴力抢劫财物的人,bandits
57722,39200,1,动词,减少；削弱,reduce; diminish
57723,39201,1,名词,从货栈、仓库等处提取货物的凭证,bill of lading
57724,39202,1,动词,（报刊）录用刊登（稿件）,publish (in a periodical)
57725,39203,1,名词,装在门上的金属环,door ring
57726,39204,1,名词,种植蔬菜的园地,vegetable garden
57727,39205,1,动词,温度相等,be equal in temperature
57728,39206,1,名词,踪影,trace
57729,39207,1,动词,小修理或小规模的检修,minor repair
57730,39208,1,名词,旧时学校中负责管理学生的专职人员,proctor (in a school)
57731,39209,1,动词,指认并作证,testify against
57732,39210,1,名词,狭窄的关口,mountain pass
57733,39211,1,,过一天好像过一年。形容日子困苦难熬,one day seems like a year
57734,39212,1,动词,控制使停止,restrain; curb
57735,39213,1,名词,守寡的母亲,widowed mother
57736,39214,1,名词,麦子的籽实,wheat grain
57737,39215,1,名词,指钢制的索道或长链,steel cable
57738,39216,1,动词,给予宽恕，免于一死,spare someone's life
57739,39217,1,名词,演员化装成剧中人后的相貌；泛指打扮后的模样,stage appearance
57740,39218,1,动词,经手销售,sell on commission
57741,39219,1,名词,指能言善辩的口才或能言善辩的人,persuasive speaker
57742,39220,1,,庸俗得叫人不能忍受,unbearably vulgar
57743,39221,1,名词,双眉中间的地方,space between eyebrows
57744,39222,1,名词,较长的新闻报道开头引导人们阅读的简短文字，可概括主要内容和新闻发生的背景。泛指文章开头引导人们阅读的简短文字,lead (in writing)
57745,39223,1,名词,多年生草本植物，全株粉绿色，夏季开淡红色、白色花。生长在我国北部至中部的山野。全株可以做药材,Chinese pink (plant)
57746,39224,1,形容词,艳丽而有失庄重,seductive
57747,39225,1,名词,打鸟用的枪。旧时多用火枪，后来多用气枪。我国现已严格限用,bird gun
57748,39226,1,,用人工方法使孕妇中止妊娠，使受精卵或胎儿脱离母体,induced abortion
57749,39227,1,形容词,吉祥喜庆,auspicious and festive
57750,39228,1,动词,苟且相处；鬼混,fool around
57751,39228,2,动词,混杂,mix together
57752,39229,1,名词,旧指征收的田赋及各种税款,taxes (in ancient times)
57753,39230,1,,漫无边际地闲聊,Chat about everything under the sun
57754,39231,1,动词,指在合唱、交响乐等中担任指挥,"Conduct (an orchestra, etc.)"
57755,39232,1,动词,【咂】用舌尖抵住上腭或牙龈突然发出吸气声，表示称赞、羡慕、惊讶、惋惜等,Click one's tongue
57756,39233,1,动词,设置障碍；有意阻挠,Obstruct
57757,39234,1,名词,质地细密坚硬的木材。如檀木、楠木等,Hardwood
57758,39235,1,名词,素有名望的老前辈,Venerable elder
57759,39236,1,名词,培养戏剧创作、编导和表演人才的学校,Drama school
57760,39237,1,名词,用针或针织机编织成的物品，如毛巾、围巾、手套、线衣等,Knitted goods
57761,39238,1,名词,用竹篾、荆条、铁丝等编成或塑料制作的盛物器具。多为圆筒形，有底,Basket
57762,39239,1,动词,行酒令,Play drinking games
57763,39239,2,动词,发布命令,Issue orders
57764,39240,1,名词,珍贵的典籍,Treasured classic
57765,39241,1,名词,含磷酸的脂质，是构成细胞膜和细胞器膜的重要成分。在动物的脑、肝、红细胞和卵黄中及植物的种子中含量较多。可用来做糕点、糖果等，也用在化妆品、肥皂、橡胶、皮革等工业中,Phospholipid
57766,39242,1,名词,变动的时局或局面,Changing situation
57767,39243,1,动词,吃了不能吃或不该吃的东西,Eat by mistake
57768,39244,1,,主持正义，讲公道话,Speak out for justice
57769,39245,1,,整个行程平安顺利；比喻办理某件事情的各个环节都很顺利,Have a smooth journey
57770,39246,1,名词,我国古代神话中的女神。传说住在昆仑山的瑶池，她园中的蟠桃，人吃了会长生不老。通称王母娘娘,Queen Mother of the West
57771,39247,1,名词,分页装裱的字画，是中国书画装裱形式之一,Album of paintings or calligraphy
57772,39248,1,动词,解除禁令,Lift a ban
57773,39249,1,动词,推测；猜想,Infer
57774,39250,1,动词,共同奔赴；共同前往,Go together
57775,39251,1,动词,光荣地归来,Return in glory
57776,39252,1,名词,国家的灵魂，即一个国家特有的值得弘扬的精神,National spirit
57777,39253,1,名词,质量合格的产品,Certified product
57778,39254,1,动词,比喻亲人失散或分离多年后重又团圆,Reunite
57779,39255,1,名词,老年人的面子,Elder's dignity
57780,39255,2,名词,厚脸皮,Thick-skinned
57781,39256,1,动词,由公众推举（某人做某事）,Publicly recommend
57782,39257,1,名词,隐藏在内部，暗中跟敌人相勾结，伺机进行破坏活动的人,Hidden traitor
57783,39258,1,形容词,（末端）细小；（声音）高而细,Thin and sharp
57784,39259,1,动词,男女中的某一方向对方提出结成婚姻关系的建议,Propose marriage
57785,39260,1,名词,正文所附录的表格,Attached table
57786,39261,1,动词,把两种或两种以上药性相合的药物配合在一起使用,Combine (medicines)
57787,39262,1,名词,鸡的一种，遍体白毛，皮、骨、眼、喙、趾、内脏及脂肪均为乌黑色。是著名观赏鸡品种。中医供药用。原产我国，以江西泰和的最为著名，所以,Silkie (chicken)
57788,39263,1,动词,保持节操；旧时特指妇女遵守封建礼教，丈夫（或未婚夫）死后不再嫁人,Preserve chastity
57789,39264,1,动词,羡慕,Envy
57790,39265,1,动词,深入交谈,Talk deeply
57791,39266,1,名词,一种轻型的榴弹炮，炮身短，重量轻，搬运方便，适宜山地作战,Mountain gun
57792,39267,1,动词,动物冬眠，即潜伏起来不食不动，血液循环和呼吸极缓慢，进入昏睡状态,Hibernate
57793,39268,1,形容词,纯洁美好,Pure and beautiful
57794,39269,1,名词,电影录像带,Video tape
57795,39270,1,动词,开始和终止；开头和结尾,Start and end
57796,39271,1,名词,印制照相图片、插图或表格的印刷版。用铜、锌等金属制成,Plate (printing)
57797,39272,1,名词,私人住宅；借指家庭,Residence
57798,39273,1,名词,不带汤的米饭（跟“稀饭”相区别）,Cooked rice
57799,39274,1,动词,（摄影或写生时）选取景物,Frame a shot
57800,39275,1,名词,注释的文字,Annotation text
57801,39276,1,名词,桥式起重机。一般安装在厂房或货场高架轨道上，可以移动，能在较大范围内吊起并搬移重物。某些地区,Overhead crane
57802,39277,1,名词,经过训练，用来帮助打猎的鹰,Falcon (for hunting)
57803,39278,1,动词,比赛划船,Boat race
57804,39278,2,动词,比赛游泳渡过江河湖泊,Swimming race
57805,39279,1,动词,卖完,Sold out
57806,39280,1,动词,下狠心；横下心来,Make a determined effort
57807,39280,2,动词,发怒；生气,Get angry
57808,39281,1,名词,《西游记》中描写的孙悟空居住的山。泛指花木果树满坡的山,Mountain of Flowers and Fruit
57809,39282,1,,用剃须刀具刮掉胡须；比喻训斥、批评,Shave; Reprimand
57810,39283,1,动词,能相当；比得上,Be equal to
57811,39284,1,名词,认为人的生死、荣辱、贫富和事物的发展变化都是命运决定的，是唯心主义的观点,Fatalism
57812,39285,1,名词,燃气轮机的简称,Gas turbine
57813,39286,1,形容词,形容闪闪发光的样子,Glittering
57814,39287,1,名词,旧指被迫让人领养、长大后做这家儿媳的小女孩儿；也指有这种身世的妇女。,Child bride
57815,39288,1,名词,部队、党政机关中担任递送书信、文件等联络工作的人员,Messenger
57816,39289,1,形容词,形容神志清爽，心情舒畅,Refreshed and cheerful
57817,39290,1,形容词,形容早春季节天气微寒（料峭：形容微寒）,Chilly spring weather
57818,39291,1,,德国童话故事《灰姑娘》中骑着白马的年轻英俊的王子。借指少女心目中理想的恋爱对象,Prince Charming
57819,39292,1,,舍弃大路，逃向荒野,Flee into the wilderness
57820,39293,1,,关起门来造车。比喻不顾客观实际，只凭想当然办事,Make a cart behind closed doors
57821,39294,1,,用强暴替换强暴。现多指用暴力行动来对付暴力行动,Replace violence with violence
57822,39295,1,,体格健壮、身材魁梧的男子汉,Burly man
57823,39296,1,,能顺应各种环境，不管处在什么境况，都安然自得,Feel at home wherever one is
57824,39297,1,形容词,柔软,Soft
57825,39297,2,形容词,（身体）软弱无力,Feeble
57826,39298,1,动词,考证源流并进行解释（古文字或古代文献、文物）,Research and interpret
57827,39299,1,名词,原指豪华精致的楼房；后指妓院,Brothel
57828,39300,1,名词,为具体说明某一定理或定律而用来作例子的问题,Example problem
57829,39301,1,动词,把原件抄录（或复印）的副本送交相关平级单位,Send a copy to
57830,39302,1,,原指背离儒家经典的主张和道统；今泛指背离占主导地位的思想准则和行为规范等,Rebel against orthodoxy
57831,39303,1,名词,监狱,Prison
57832,39304,1,,借指男女情爱方面的事,Romantic affairs
57833,39305,1,,树根和树梢倒过来放。比喻把事物的主次颠倒了,Put the cart before the horse
57834,39306,1,动词,衰落；衰败,Depressed
57835,39307,1,名词,1884年国际经度会议将地球表面按经线等分为24个区，称时区。以本初子午线为基准，东西经度各7.5°的范围为零时区。然后每隔15°为一时区。以东（西）经度7.5°—22.5°的地区为东（西）一时区，东（西）经度22.5°—37.5°的地区为东（西）二时区，依此类推。两个相邻时区的时间差为1小时,Time zone
57836,39308,1,名词,很早就熟识的人,Old acquaintance
57837,39309,1,形容词,样式或种类不同于一般的,Special-shaped
57838,39310,1,,外边进攻，里边配合；里边起事，外边接应,Collaborate from within with forces from without
57839,39311,1,名词,尴尬为难的神态,Embarrassed look
57840,39312,1,名词,带有扶手的椅子,Armchair
57841,39313,1,动词,选择动植物优良品种，用于繁殖,Select seeds
57842,39314,1,动词,因重视而给予高度评价,Hold in high esteem
57843,39315,1,动词,使多种形式变成单一形式；使分散走向统一（跟“多元化”相对）,Centralize
57844,39316,1,名词,病毒性皮肤病，多发生在唇部、面部或外阴等处。症状是局部灼痒，然后出现红斑和水疱状的隆起，内含透明液体，破裂后呈现糜烂面,Herpes
57845,39317,1,名词,荧光灯、弧光灯等的管状部分,Lamp tube
57846,39318,1,,高深的程度无法揣测。多形容人或事物难以捉摸,Unfathomable
57847,39319,1,名词,哭得满脸都是泪水的人,Tearful person
57848,39320,1,名词,涂有桐油的纸。耐折、防潮、防水，供制伞或包东西用,Oilpaper
57849,39321,1,名词,音乐的基础知识和基础理论,Music theory
57850,39322,1,动词,保证顾客在一定条件下可以更换所购买的商品,Guarantee replacement
57851,39323,1,名词,佛教指地狱中插满尖刀的山。比喻险恶的境地,Mountain of knives
57852,39324,1,,模模糊糊，不明确，不清晰,ambiguous; unclear
57853,39325,1,名词,指赌博中输钱的一方；也指比赛、诉讼、斗争中失败的一方,loser
57854,39326,1,动词,一直等到（某个时间）,wait until
57855,39327,1,名词,外祖父母家,maternal grandparents' home
57856,39327,2,名词,旧指有妻男子在别处纳妾所组成的家庭,concubine's household
57857,39327,3,名词,跟有妻男子非法成家的女子是该男子的外家,concubine
57858,39328,1,名词,装氧气用的钢瓶。多为圆柱形，顶端有调节阀和输气管接口,oxygen cylinder
57859,39329,1,,原指简陋苟且，不求改进（因：沿袭；就：依从）。现多指利用原有简陋的条件节约办事,make do with what is available
57860,39330,1,动词,说明事情真相，驳斥谣言,refute a rumor
57861,39331,1,名词,厨房里用于做饭菜的器具，如锅、铲、刀、砧板等,kitchen utensils
57862,39332,1,,能够望到前面人的颈项和背脊，表示有希望赶上或达到（多用于否定）,catch up with
57863,39333,1,,略微尝试一下就停止。指学习、研究等不下工夫深入钻研，满足于一知半解,stop after gaining a superficial understanding
57864,39334,1,形容词,形容气势盛大,grand; magnificent
57865,39335,1,动词,迷信指把灵魂从人体中勾取出来；比喻受某事物吸引而心神不定,captivate; enchant
57866,39336,1,,越多越好（益：更加）,the more the better
57867,39337,1,形容词,不操心；心情轻松愉快,carefree; relaxed
57868,39338,1,动词,转换存款的银行或存款的方式,transfer a deposit
57869,39339,1,,比喻打击、限制人的积极性或让人清醒,pour cold water on; discourage
57870,39340,1,名词,指明代经常侵扰抢劫朝鲜半岛和中国沿海地区的日本海盗,Japanese pirates
57871,39341,1,名词,软体动物，体扁平，袋形，色灰白有黑斑，头两侧有一对大眼，口的边缘有五对腕足，体内有墨囊，遇到危险时喷出墨汁以掩护逃走。生活在海洋里。通称墨鱼。俗称墨斗鱼,cuttlefish
57872,39342,1,动词,承认自己年老体衰，不再干力所不及的事,accept the limitations of old age
57873,39343,1,,不太了解；不太清楚（了了：了解；明白）,not know much about
57874,39344,1,名词,像羊皮一样的又厚又结实的纸。能防水、防油，多用于包装,parchment paper
57875,39344,2,名词,羊皮制成的纸样的薄片，欧洲中世纪用于书写重要文件,parchment
57876,39345,1,名词,茶叶的一大类，用半发酵的方法（茶叶边缘发酵，中间不发酵）制成，叶较粗大，黑褐色，汤色黄亮。产于福建、广东、台湾等地,oolong tea
57877,39346,1,名词,用来发出警报信号的设备,alarm
57878,39347,1,,用化学肥料水溶液代替土壤栽培植物的技术。在蔬菜、花卉及部分水果等生产中广泛应用,soilless cultivation
57879,39348,1,名词,用文字书写的凭证，包括借据、合同、收据、协议书等,written pledge
57880,39349,1,名词,有机化合物，无色晶体，难溶于水。市售的水溶性糖精是含有钠盐的糖精，甜味为食糖的300—500倍，但没有营养价值,saccharin
57881,39350,1,动词,屋里有人，却从外面把门锁上,locked in
57882,39351,1,,看见了却跟没看见一样。形容对身边的事物漠不关心,turn a blind eye to
57883,39352,1,,泛指繁琐的规章制度,rules and regulations
57884,39352,2,,佛教、道教等要求信徒必须遵守的规则和戒条,religious precepts
57885,39353,1,动词,【吞】不经咀嚼或细嚼，整个地往下咽,swallow
57886,39353,2,动词,【吞没】侵吞；私占,embezzle
57887,39354,1,名词,一种有白色肥厚菌盖的蘑菇，味鲜美。因张家口一带出产的最著名，故称,st. george's mushroom
57888,39355,1,动词,承认犯罪事实,confess
57889,39356,1,名词,吉祥的兆头,good omen
57890,39357,1,名词,胖子；身材魁梧的人,big guy
57891,39358,1,动词,记录并播放音像,record and play back
57892,39359,1,名词,对语言表达的直接感受,language sense
57893,39360,1,动词,反复循环,cycle
57894,39360,2,动词,环绕,surround
57895,39360,3,名词,修辞手法，通过词语的循环往复使用，表达两种事物相互制约或彼此依存的关系。如“人人为我，我为人人”,rhetorical repetition
57896,39361,1,动词,按次序往后推延（日期）,postpone
57897,39362,1,名词,节气时令,solar term and season
57898,39363,1,代词,指示或代替某些人或事物，强调数量多或少,so many; so much
57899,39364,1,形容词,爱说不得体的玩笑话或废话,garrulous
57900,39364,2,名词,贫嘴的人,chatterbox
57901,39365,1,动词,结婚时，女方亲友送新娘到男方家,escort the bride
57902,39366,1,动词,将液态塑料注入模具内使其成型,injection molding
57903,39367,1,,抵御干扰；特指排除电波的干扰,anti-interference
57904,39368,1,名词,掌握多种技能，能从事多种工作的人,all-rounder
57905,39369,1,名词,用柠檬果实的汁液加水和糖制成的饮料，味酸甜，富含维生素C,lemon juice
57906,39370,1,名词,用煤气作燃料的灶具,gas stove
57907,39371,1,名词,古人称木星为福星。现用以象征能给人们带来幸福的人或事物,lucky star
57908,39372,1,名词,用蒲葵叶制成的扇子,palm-leaf fan
57909,39373,1,名词,农作物歉收或绝收的年景,famine year
57910,39374,1,名词,对小女孩儿的昵称,little girl
57911,39375,1,名词,物体在液体或气体中受到的向上托举的力。浮力的大小等于被物体排开的液体或气体的重量,buoyancy
57912,39376,1,名词,学徒工,apprentice
57913,39377,1,名词,大门内或屏门内对房屋院落起屏蔽作用的墙壁（也有木制的，可以移动）,screen wall
57914,39377,2,名词,照壁,screen wall
57915,39377,3,名词,有浮雕的墙壁，是壁塑艺术的一种,embossed wall
57916,39378,1,名词,培养航空或航海人才的学校,aviation school
57917,39379,1,名词,壁纸,wallpaper
57918,39380,1,名词,河流弯曲迂回的河段,river bend
57919,39381,1,动词,物体向下坠落,sink
57920,39382,1,动词,倚仗势力（做坏事）,take advantage of one's power
57921,39383,1,动词,交谈,chat
57922,39384,1,名词,竹子的一种。茎坚韧雅致，可制作管乐器、手杖、书架等。茎长成后呈紫黑色，故称,black bamboo
57923,39385,1,副词,完全；纯粹,purely
57924,39386,1,名词,指以互通情况为主要内容的短会,brief meeting
57925,39387,1,名词,只能供一个人睡觉的床,single bed
57926,39388,1,动词,关心惦念,care about
57927,39389,1,名词,用于窥视体内某些器官状况的特制医疗器械。如胃镜、膀胱镜等,endoscope
57928,39390,1,名词,由许多纯音组成的声音。一般乐器发出的声音都是复音,complex tone
57929,39390,2,名词,回复的信息,reply message
57930,39391,1,名词,用棉纱或棉线织成的布或衣物,cotton goods
57931,39392,1,名词,豆腐乳,fermented bean curd
57932,39393,1,名词,通常指宪法。因为宪法是制定一切法律的根据,fundamental law
57933,39394,1,名词,用来在水上拖曳船舶或其他物体的机动船。有牵引设备，一般船体较小而主机马力较大（也说拖船）,tugboat
57934,39395,1,,说话傲慢无礼,speak insolently
57935,39396,1,名词,圆顶帐篷的顶部；也泛指穹形的屋顶,dome
57936,39397,1,,大风和暴雨一起袭来,stormy weather
57937,39398,1,,佛教称诚心信佛的人们,devout men and women
57938,39399,1,,为见面太晚而遗憾。形容意气相投，一见如故,regret not having met earlier
57939,39400,1,形容词,形容脸部伤势严重；也比喻受到严重打击或挫折的惨状,badly battered
57940,39401,1,名词,傣族等少数民族用竹子作主要材料建造的架在地面上的房屋。下层有支柱，人住上层,bamboo house
57941,39402,1,,明明知道法律或道义上不允许，还要故意去做,knowingly violate
57942,39403,1,动词,指用汉语拼音字母给普通话的复音词注音时，两个或两个以上音节连起来书写。如“guójiā（国家）”、“jiāotōngxiàn（交通线）”,write syllables together
57943,39403,2,动词,写字时笔画连续不断,write in a continuous stroke
57944,39404,1,动词,崇敬信奉,worship
57945,39405,1,动词,高兴地听说,be glad to hear
57946,39406,1,动词,佛教仪式。弟子进入佛门或继承高僧位子时，师父用水或醍醐灌洒头顶，表示灌输大智慧,Buddhist initiation ritual
57947,39407,1,形容词,欲望少,having few desires
57948,39407,2,动词,使欲望减少,reduce desires
57949,39408,1,动词,旧时一种报时方法。夜间每到一个更次，巡夜的人就打梆子或敲锣报时,sound the night watches
57950,39409,1,名词,鼻涕和眼泪；眼泪,tears
57951,39410,1,动词,指通过一定的仪式结为异姓兄弟姐妹,become sworn siblings
57952,39411,1,名词,原指不懂人情世故的富贵人家的子弟；后泛指娇生惯养、游手好闲的年轻男子,dandy
57953,39412,1,名词,按工作小时数计酬的临时工,hourly worker
57954,39413,1,形容词,通过镜头照出来的形象好,photogenic
57955,39413,2,动词,被摄入新闻、影视镜头,appear on camera
57956,39414,1,形容词,粗陋低劣,coarse and inferior
57957,39415,1,名词,一般情况下指压强在101.325千帕左右的大气压,atmospheric pressure
57958,39416,1,名词,贴在室内墙壁上起装饰或保护作用的纸，种类、花色很多,wallpaper
57959,39417,1,名词,泛指皇帝的妾,imperial concubine
57960,39418,1,名词,维吾尔族的一种风味小吃，把小块羊肉平穿在铁丝或竹扦上，烤熟或炸熟，撒上孜然面、辣椒面等调料食用,lamb skewer
57961,39419,1,动词,翻阅查找,look through
57962,39420,1,动词,向高处或远处看；向未来看,look into the distance
57963,39421,1,动词,钻孔,drill a hole
57964,39421,2,形容词,某些地区指引人注目,eye-catching
57965,39422,1,形容词,（声音）尖而刺耳,shrill
57966,39423,1,名词,皮革和裘皮制品的统称,furs and leather goods
57967,39424,1,名词,俗称,popular name
57968,39424,2,名词,僧尼出家前用的名字,secular name
57969,39425,1,动词,乱了次序，或秩序变得混乱不堪,throw into confusion
57970,39426,1,名词,比喻吹捧的话,flattery
57971,39427,1,名词,（事物的）来历；原因,origin
57972,39428,1,动词,为书刊、文献等编制目录,catalog
57973,39428,2,名词,编制成的目录,catalog
57974,39429,1,,像早晨的星星一样稀少,as sparse as morning stars
57975,39430,1,,（因烦恼、苦闷、悲伤等）不停地长一声短一声地叹气,sighing deeply
57976,39431,1,动词,追忆；缅怀,recall with longing
57977,39432,1,名词,机场用来指挥飞机起飞、降落和飞行的塔形建筑物,control tower
57978,39433,1,名词,简单的起重工具。把周缘有槽的轮子装在架子上，绕上绳子或链条，用来提起重物,pulley
57979,39434,1,名词,表现同一主题的若干首诗的组合,suite of poems
57980,39435,1,,用眉眼传情、示意（多指不庄重的表情）,make eyes
57981,39436,1,名词,王浆的通称,royal jelly
57982,39437,1,动词,指责；责骂,denounce
57983,39438,1,动词,自己沉入水中。指投水自尽,drown oneself
57984,39439,1,动词,整顿使有秩序,rectify
57985,39439,2,形容词,整齐；有条理,orderly
57986,39440,1,形容词,形容对别人的生活很关心、体贴（嘘寒：呵出热气，使受寒的人感到温暖）,inquire after someone's well-being
57987,39441,1,名词,牛、猪等的瘦肉经过预煮、撇油、焙煎、脱水、炒松等工序而制成的绒状或碎末儿状的肉食品。,dried meat floss
57988,39442,1,名词,隐藏在地面之下的水流,undercurrent
57989,39443,1,形容词,狂放,wild
57990,39444,1,动词,弄虚作假，做样子骗人,put on a show
57991,39444,2,动词,为促销、竞选等而开展各种宣传活动,campaign
57992,39444,3,动词,表演或演出,perform
57993,39445,1,动词,光线从障碍物的空隙中射出,transmit
57994,39446,1,拟声词,模拟低声说话、唱歌或吟咏时不清晰的声音（多叠用）,mutter
57995,39446,2,动词,不清晰地低声说话、唱歌或吟咏,mutter
57996,39447,1,名词,椎骨的通称,vertebra
57997,39448,1,名词,黄鼬的通称,weasel
57998,39449,1,,遇到异常情况能镇定自惊不惊慌失措,remain calm in the face of changes
57999,39450,1,名词,集录的图像（内容多为古代器物、艺术精品）,illustrated catalog
58000,39451,1,动词,陪伴别人跳舞,dance with a partner
58001,39451,2,动词,为配合演唱而同台跳舞,dance as accompaniment
58002,39452,1,名词,书页上端的空白处,top margin
58003,39453,1,名词,旧称官吏办公的机关；衙门,government office
58004,39454,1,,比喻突然给人以严重打击,a blow on the head
58005,39454,2,,比喻对人提出警告，使其警醒,a sharp warning
58006,39455,1,形容词,（性情或言行）古怪而不合情理,perverse
58007,39456,1,,《史记·项羽本纪》记载：楚汉交战，项羽被围困在垓下，“夜闻汉军四面皆楚歌”，项羽吃惊地问：“汉皆已得楚乎?是何楚人之多也!”后用“四面楚歌”比喻四面受敌，孤立无援，陷入困境,besieged on all sides
58008,39457,1,名词,【纬】地理学上假想的沿地球表面跟赤道平行的线，赤道以北的称北纬线，以南的称南纬线（跟“经线”相区别）,parallel
58009,39457,2,名词,【纬】纺织物横向的纱线（跟“经”相区别）,weft
58010,39458,1,名词,只知读书，不了解社会，脱离实际的习气,bookishness
58011,39458,2,名词,书卷气,scholarliness
58012,39459,1,形容词,形容早春天气刚刚变暖却又还带寒意，冷暖无常,warm but still chilly
58013,39460,1,动词,春季播种,spring sowing
58014,39461,1,名词,澡盆,bathtub
58015,39462,1,动词,当众表演技艺,show one's skill
58016,39463,1,,像扔泥土一样挥霍钱财。形容极端浪费、奢侈,spend money like dirt
58017,39464,1,形容词,平凡；平庸,commonplace
58018,39465,1,名词,吹号的人；军队中的号兵,trumpeter
