example_id,definition_id,example_sn,example_cn
13371,13357,1,会议重点研究计划调整问题。
13372,13358,1,科学技术｜电工技术｜学技术
13373,13359,1,技术过硬
13374,13360,1,生产粮食｜商品生产
13375,13361,1,他妻子快生产了
13376,13362,1,这次事故与他有关｜有关群众切身利益｜有关人员
13377,13363,1,今年收成很好｜今年我要努力
13378,13364,1,她在做饭的同时，还背诵英语单词。
13379,13365,1,个子长高了，同时性格也更开朗了。
13380,13366,1,秦兵马俑是中国艺术殿堂中的瑰宝，同时也是世界艺术宝库中的珍品。
13381,13367,1,这两家公司的起步几乎同时｜两人抢答并不同时。
13382,13368,1,通过调查研究取得材料｜通过翻译交谈
13383,13369,1,大会通过了五项决议。
13384,13370,1,通过敌人封锁线｜运动员从主席台前通过。
13385,13371,1,他的调动需要通过组织部门。
13386,13372,1,表演即将开始｜大风降温开始了
13387,13373,1,开始练字｜开始修订
13388,13374,1,从不自满开始
13389,13375,1,开始我并不明白
13390,13376,1,朋友关系｜社会关系｜教育事业与社会发展的关系。
13391,13377,1,碰一下没关系｜这对工作很有关系。
13392,13378,1,这件事关系着事业的全局。
13393,13379,1,由于健康关系他从一线退了下来。
13394,13380,1,组织关系已转来
13395,13381,1,因为雪太大，所以车不能开得太快｜我因为学习忙，所以没有及时回信｜他脸色不好，因为最近一直开夜车。
13396,13382,1,因为他才引出了这么多麻烦｜因为考试的缘故急出了一场病。
13397,13383,1,私人代表｜公司代表
13398,13384,1,职工代表
13399,13385,1,我代表全家感谢您。
13400,13386,1,这支曲子代表了他早期的风格。
13401,13387,1,他是工人阶级的优秀代表。
13402,13388,1,本次修订主要从以下几个方面进行｜担负主要责任
13403,13389,1,各级领导都要关心群众的生活｜领导班子
13404,13390,1,领导群众奔小康
13405,13391,1,今天天气晴朗｜今天我很开心
13406,13392,1,不改革开放，哪有今天的好生活?
13407,13393,1,成绩不能成为骄傲的资本。
13408,13394,1,两人合作得很好｜分工合作｜合作施工
13409,13395,1,真实情况
13410,13396,1,有情况要及时向连部报告。
13411,13397,1,公安人员｜社会闲散人员
13412,13398,1,生活水平
13413,13399,1,社会生活｜考察野生动物的生活。
13414,13400,1,顽强地生活
13415,13401,1,要求大家给以支持｜严格要求
13416,13402,1,合理要求｜没有提什么要求
13417,13403,1,活动筋骨｜每天到室外活动活动。
13418,13404,1,开展文娱活动
13419,13405,1,桌子腿儿有点儿活动｜铁锨把儿活动了｜听了大家的意见，他的思想也有点儿活动。
13420,13406,1,这人常在小区附近活动。
13421,13407,1,活动房屋｜靶标分活动靶标和不活动靶标两种。
13422,13408,1,他遇到麻烦了，你替他活动活动吧。
13423,13409,1,政府各部门｜业务部门｜后勤部门
13424,13410,1,举行画展｜举行毕业典礼
13425,13411,1,他可能了解情况｜他个子可能高一些。
13426,13412,1,让他改变看法是不可能的｜在可能的条件下给予帮助。
13427,13413,1,成功的可能很大
13428,13414,1,农村工作会议
13429,13415,1,中国人民政治协商会议。
13430,13416,1,一箭中的
13431,13417,1,一语中的
13432,13418,1,个人爱好｜个人利益
13433,13419,1,这只是老刘个人的意见｜我个人对此没意见。
13434,13420,1,掌声响起来｜做完准备活动，他便跑了起来。
13435,13421,1,苹果逐渐红起来｜身体慢慢好起来
13436,13422,1,见到老人上车，要起来让座
13437,13423,1,早上七点起来
13438,13424,1,终于想起来了
13439,13425,1,风筝起来了｜一座座高楼起来了｜起来抗争
13440,13426,1,看起来，明天去不成了｜这朵花不很美，闻起来却很香。
13441,13427,1,双手把奖杯举起来。
13442,13428,1,现在的时间是8点整。
13443,13429,1,完成这项任务要多少时间?
13444,13430,1,跟时间赛跑
13445,13431,1,改革体制｜改革招生制度
13446,13432,1,这是一项重大改革。
13447,13433,1,如果情况发生变化，我马上就给你去电话。
13448,13434,1,封建主义｜帝国主义
13449,13435,1,马克思主义｜达尔文主义｜人道主义
13450,13436,1,乐观主义｜官僚主义｜独身主义
13451,13437,1,传统文化｜文化教育
13452,13438,1,企业文化｜饮食文化
13453,13439,1,学文化｜高中文化程度
13454,13440,1,仰韶文化很著名｜研究古代文化
13455,13441,1,强敌入侵，国人震怒。
13456,13442,1,工业、农业以及服务行业｜读了这篇文章以及对这篇文章的分析之后，收获很大。
13457,13443,1,发生化学反应｜发生强烈地震
13458,13444,1,加强攻势
13459,13445,1,分配到我系5人，其中博士4人，硕士1人｜乐在其中
13460,13446,1,由于技术问题，没有按时开工。
13461,13447,1,由于大家意见不一致，因而还不能作出决定｜由于长期坚持体育锻炼，他的身体很健康。
13462,13448,1,他虽然不太聪明，但是非常用功｜尽管大家都不同意，但是他仍然固执己见。
13463,13449,1,作为公务员，一定要守法。
13464,13450,1,把他作为朋友看待。
13465,13451,1,有所作为｜大有作为
13466,13452,1,自己的作为自己负责。
13467,13453,1,他工作很有作为｜要积极作为
13468,13454,1,这事儿他早知道了｜这个道理他知道
13469,13455,1,联合几位代表提了一项议案｜联合起来应对新挑战。
13470,13456,1,联合收割机｜联合演出
13471,13457,1,提高质量｜提高觉悟｜提高嗓门儿
13472,13458,1,参加少先队｜参加运动会
13473,13459,1,对买房的事，他不想参加意见。
13474,13460,1,宇宙的历史｜社会演变的历史｜回忆录是他的历史的真实写照。
13475,13461,1,那段历史谁都翻不了案。
13476,13462,1,他是学历史的
13477,13463,1,投资办学
13478,13464,1,三年收回投资
13479,13465,1,那时候我还小｜暑假的时候全班同学去旅游。
13480,13466,1,他来的时候正下大雨。
13481,13467,1,赢得了人们的信赖和支持。
13482,13468,1,建立领导机构｜建立生产基地
13483,13469,1,建立联系
13484,13470,1,他是委员会委员｜委员参加会议
13485,13471,1,产品质量｜文化产品
13486,13472,1,在球场中央争发球。
13487,13473,1,中央政府
13488,13474,1,主体部分｜部分同志
13489,13475,1,需要经费｜需要培养
13490,13476,1,满足需要
13491,13477,1,提出申请
13492,13478,1,工作计划｜训练计划
13493,13479,1,计划拍摄一部历史剧。
13494,13480,1,同学们有的在看书，有的在写字。
13495,13481,1,这天也是的，说热就热成这样。
13496,13482,1,希望小王能来
13497,13483,1,提出一个希望
13498,13484,1,孩子是家长的希望。
13499,13485,1,相信科学｜学习科学知识
13500,13486,1,设计得很科学
13501,13487,1,你家在什么地方?｜这个地方有出血点。
13502,13488,1,地方特色｜外来干部和地方干部要搞好团结。
13503,13489,1,协调好中央与地方的关系。
13504,13490,1,部队的训练得到了地方上的大力支持。
13505,13491,1,文章有可以商榷的地方。
13506,13492,1,去年我去旅游｜去年成绩很好
13507,13493,1,关心政治｜政治局势稳定
13508,13494,1,你是上午走还是下午走?｜出国还是留下，你自己决定。
13509,13495,1,多年不见，他还是那么年轻｜虽然路滑难走，我们还是准时到达了。
13510,13496,1,你比我熟悉情况，这个会还是你去参加吧。
13511,13497,1,这本词典还是我读大学时买的｜这种事我还是第一次遇到。
13512,13498,1,无论城市还是农村，都发生了巨大变化。
13513,13499,1,许多房子｜瘦了许多
13514,13500,1,年来身体欠安，深居简出。
13515,13501,1,冬泳之前必须做充分的准备活动｜这件事你必须解释清楚。
13516,13502,1,为了保持生态平衡，严禁对森林过度采伐。
13517,13503,1,影响团结｜互相影响
13518,13504,1,良好的影响｜产生巨大影响
13519,13505,1,警察在郊外发现了事主丢失的车｜他的秘密被我发现了。
13520,13506,1,发现了一颗小行星｜牛顿发现万有引力。
13521,13507,1,科学新发现
13522,13508,1,学校教育｜教育方针
13523,13509,1,教育青年一代｜要说服教育，不要强迫命令。
13524,13510,1,提供情报｜提供服务
13525,13511,1,一轮红日出现在东方｜新出现的矛盾
13526,13512,1,决定政策｜到底应该怎么办，你决定吧。
13527,13513,1,产品的质量决定厂家的声誉。
13528,13514,1,会议作出了三项决定。
13529,13515,1,应该而且必须完成任务｜他不但聪明，而且好学。
13530,13516,1,实现四个现代化｜我的理想终于实现了。
13531,13517,1,我订了日报｜日报每天出版
13532,13518,1,为人民服务
13533,13519,1,妥善解决内部矛盾｜问题还没解决
13534,13520,1,黑恶势力被解决了。
13535,13521,1,及时报道灾情
13536,13522,1,这篇报道写得好
13537,13523,1,开发新产品
13538,13524,1,开发荒山｜开发能源
13539,13525,1,开发智力
13540,13526,1,立春以来
13541,13527,1,这种状况继续了很长时间。
13542,13528,1,姜维九伐中原是诸葛亮六出祁山的继续。
13543,13529,1,小学教育是整个教育工作的基础。
13544,13530,1,这座楼房基础打得坚实。
13545,13531,1,经济基础很重要｜打好基础
13546,13532,1,精神饱满｜没有精神
13547,13533,1,小伙子显得格外精神｜老两口如今都挺精神的。
13548,13534,1,精神生活｜精神文明
13549,13535,1,深入领会文件精神。
13550,13536,1,心事特别重｜脾气特别好
13551,13537,1,他写的字很特别
13552,13538,1,他爱读书，特别是哲学方面的书。
13553,13539,1,特别把环保问题提了出来。
13554,13540,1,这里风景很美｜请来这里
13555,13541,1,这项工程很大｜水利工程重要
13556,13542,1,他学建筑工程｜生物工程发展快
13557,13543,1,希望工程
13558,13544,1,他长期生活在农村，因此非常了解农民。
13559,13545,1,积极的力量｜调动一切积极因素。
13560,13546,1,工作积极｜积极进取
13561,13547,1,一定要挽回不良影响｜孩子回来就不高兴，一定是没有考好。
13562,13548,1,律诗、绝句都有一定字数｜结果怎样还不一定。
13563,13549,1,种子在一定的条件下才发芽｜有一定的提高
13564,13550,1,一定的社会形态反映一定的生产关系。
13565,13551,1,得到大家的认可
13566,13552,1,只要资金到手，其他问题都好解决。
13567,13553,1,先把这个问题解决好，其他另作考虑。
13568,13554,1,天安门坐落在北京市区中心。
13569,13555,1,文章的中心｜中心内容
13570,13556,1,北城区是电子工业中心。
13571,13557,1,信息中心
13572,13558,1,城市生活便利｜大城市人口多
13573,13559,1,大楼正在建造｜事态正在进一步发展。
13574,13560,1,根据大家的发言可以得出以下结论。
13575,13561,1,事实根据｜根据不足
13576,13562,1,安排生活要根据量入为出的原则。
13577,13563,1,增长见识
13578,13564,1,国家主席｜民盟中央主席｜县工会主席
13579,13565,1,主席团｜大会执行主席
13580,13566,1,发挥作用｜带头作用
13581,13567,1,催化作用｜化合作用
13582,13568,1,这种药直接作用于肾脏｜上层建筑也能反作用于经济基础。
13583,13569,1,只有派个能干的人去，问题才能解决。
13584,13570,1,环境幽静｜生态环境
13585,13571,1,投资环境｜创造良好环境
13586,13572,1,比赛足球
13587,13573,1,参加比赛｜两场比赛
13588,13574,1,方针政策｜改革开放的政策
13589,13575,1,规定收费标准
13590,13576,1,对税收问题作出了几项规定。
13591,13577,1,进一步提高人民的生活水平｜有了进一步的认识。
13592,13578,1,晚会上，那位演员没出来｜旧矛盾解决了，又出来了新矛盾。
13593,13579,1,你出来吧，我们晒晒太阳。
13594,13580,1,我激动得心都要蹦出来了｜把他叫出来
13595,13581,1,新产品试制出来了｜毛笔字到底练出来了｜这把铁锹已经使出来了。
13596,13582,1,我猜出来了｜积极性焕发出来了。
13597,13583,1,项目繁多｜比赛项目
13598,13584,1,课题项目
13599,13585,1,名额增加了｜增加收入
13600,13586,1,因为森林对人类非常有益，所以要认真保护。
13601,13587,1,忘乎所以｜问其所以
13602,13588,1,全校教师，包括退休教师都来参加这次选举。
13603,13589,1,我支持你的意见
13604,13590,1,身体支持不住了
13605,13591,1,创一流水平
13606,13592,1,水平仪｜水平方向
13607,13593,1,安全感｜安全施工｜人身安全
13608,13594,1,最基本的特征｜基本路线
13609,13595,1,目的基本达到｜基本相同
13610,13596,1,最基本的成员｜基本力量
13611,13597,1,基本条件具备｜掌握基本知识
13612,13598,1,取得冠军｜取得谅解
13613,13599,1,他考上大学｜大学教育重要
13614,13600,1,《大学》是经典｜研读《大学》
13615,13601,1,不断变化｜不断努力
13616,13602,1,连绵不断｜行人往来不断
13617,13603,1,具有中国特色｜具有戒备心理
13618,13604,1,当面指出缺点
13619,13605,1,是他介绍我们认识的。
13620,13606,1,我给你介绍一本好书｜他介绍我加盟
13621,13607,1,介绍灾情｜介绍产品特点
13622,13608,1,思想觉悟
13623,13609,1,不要有依赖思想
13624,13610,1,思想起往事，潸然泪下。
13625,13611,1,最高权力机构｜成立专门机构｜精简机构
13626,13612,1,钟表机构精密｜机器机构复杂
13627,13613,1,总统发表演讲｜美国总统来访
13628,13614,1,为了公司的生存，我们要共同努力
13629,13615,1,孩子们都在努力地学习。
13630,13616,1,所有的人
13631,13617,1,罄其所有｜一无所有
13632,13618,1,国家所有｜所有权
13633,13619,1,打车坐面的｜面的很便宜
13634,13620,1,现代科学｜现代文学
13635,13621,1,学校各方面条件都好｜卫生条件太差
13636,13622,1,生存条件
13637,13623,1,按条件录取
13638,13624,1,刚刚过去一辆班车
13639,13625,1,半年过去了，工作才走上正轨
13640,13626,1,最困难的时期已经过去了
13641,13627,1,忘记过去就意味着背叛
13642,13628,1,汽车开了过去
13643,13629,1,把这一页翻过去
13644,13630,1,这点儿小事，说过去就算了
13645,13631,1,病人昏迷过去了
13646,13632,1,还没送到医院，人就过去了
13647,13633,1,保护森林，人人有责｜保护视力
13648,13634,1,科技水平｜科技界
13649,13635,1,这事该怎么办?｜他怎么没来上课?
13650,13636,1,你怎么啦?｜今天怎么了，那么多人迟到?
13651,13637,1,这怎么行呢?｜这场球输得怎么那么惨呢?
13652,13638,1,怎么，今年又没考上!｜怎么，才几年的工夫，家乡变化这么大!
13653,13639,1,这里的情况，我不怎么了解｜今天不怎么舒服
13654,13640,1,不知道怎么一来就病倒了。
13655,13641,1,这块表怎么修也修不好｜该怎么办就怎么办。
13656,13642,1,共同的爱好｜共同纲领
13657,13643,1,共同奋斗
13658,13644,1,坚持到最后｜最后一排房子
13659,13645,1,经营制造业｜惨淡经营
13660,13646,1,独自经营一个小杂货铺｜三楼经营文具
13661,13647,1,处境一样
13662,13648,1,飞一样地跑了｜再也不过牛马一样的生活了。
13663,13649,1,我们单位是市级精神文明标兵｜一个大单位里有许多小单位。
13664,13650,1,长度单位是米｜时间单位是秒
13665,13651,1,语法单位｜词汇单位
13666,13652,1,工业发展迅速｜重工业很重要
13667,13653,1,元旦和春节之间｜22℃和24℃之间。
13668,13654,1,眨眼之间｜忽然之间
13669,13655,1,获得成功
13670,13656,1,进入新的历史时期｜工程进入收尾阶段｜敌人进入我军伏击圈
13671,13657,1,数量不可少｜不可告人
13672,13658,1,这件事非做不可｜你非答应我不可
13673,13659,1,防汛工作要确定专人负责｜做坏了，我负责赔偿。
13674,13660,1,这是一个极其负责的人。
13675,13661,1,彼此十分了解
13676,13662,1,了解一下市场行情。
13677,13663,1,原子能专家｜专家门诊
13678,13664,1,发动群众｜群众路线
13679,13665,1,当领导的不要把自己混同于群众。
13680,13666,1,整党时要吸收群众参加。
13681,13667,1,实施9年义务教育制度｜草拟实施方案
13682,13668,1,我们是同志｜党员互称同志
13683,13669,1,同志您好｜请问同志贵姓
13684,13670,1,达到目的｜达到小康水平
13685,13671,1,多民族国家
13686,13672,1,游牧民族
13687,13673,1,形成了自己的风格｜好的风气正在形成。
13688,13674,1,财会制度｜请假制度
13689,13675,1,完善制度｜遵守制度
13690,13676,1,采取正确态度｜采取果断行动
13691,13677,1,采取血样
13692,13678,1,大胆使用人才｜使用体育器材
13693,13679,1,虽然你比我高，但是力气没我大｜他学问功底深厚，虽然还很年轻
13694,13680,1,符合实际｜理论与实际相结合。
13695,13681,1,实际情况｜实际行动
13696,13682,1,这个要求比较实际。
13697,13683,1,担子确实重了点儿，不过我相信你能挑得起
13698,13684,1,不过七八里路｜别多想，他不过说说罢了
13699,13685,1,这个人精明不过｜你能来，再好不过
13700,13686,1,十分赞成｜十分庄重
13701,13687,1,确有十分的把握
13702,13688,1,一周之后｜大厅之后才是饭厅。
13703,13689,1,之后，他又来过两次。
13704,13690,1,不仅嗓子好，扮相也好。
13705,13691,1,反对这事儿的，不仅他一人。
13706,13692,1,学生要努力学习｜他是好学生
13707,13693,1,做群众的小学生
13708,13694,1,一直在看书｜头一直很烫
13709,13695,1,一直向北走
13710,13696,1,从领导一直到群众都很重视。
13711,13697,1,非常勇敢｜非常想念
13712,13698,1,有说有笑，热闹非常｜非常措施
13713,13699,1,中央委员会｜校务委员会
13714,13700,1,国家语言文字工作委员会。
13715,13701,1,治丧委员会｜评审委员会
13716,13702,1,天空那么蓝｜个子有他那么高｜这个字不能那么写。
13717,13703,1,如果大家都同意，那么就这样做吧｜都不愿当老师，那么我们的孩子让谁去教呢?
13718,13704,1,王老师有那么一屋子书｜他才吃那么两三口饭。
13719,13705,1,这项任务应该能够完成。
13720,13706,1,儿女应该赡养父母。
13721,13707,1,安全措施｜措施得力
13722,13708,1,50岁以上的同志｜三层以上的楼层｜处级以上干部
13723,13709,1,以上是我们单位的基本情况。
13724,13710,1,促进生产
13725,13711,1,支付美元｜美元汇率变化
13726,13712,1,一百美元｜花费十美元
13727,13713,1,这次发射成功了
13728,13714,1,成功地发射了一颗通信卫星｜稿子写得很成功
13729,13715,1,轮船经过武汉到达上海。
13730,13716,1,经过讨论，终于作出决定。
13731,13717,1,经过了一年时间，才查清事实真相。
13732,13718,1,请介绍一下手术的经过。
13733,13719,1,关于污水处理的问题｜关于彗星的知识，人们比从前知道得多了。
13734,13720,1,我们一起学习了四年｜奶粉和糖一起买来了
13735,13721,1,你们两个站在一起｜两样东西加在一起
13736,13722,1,这样做，对于解决问题起不了多大作用。
13737,13723,1,农民在田间劳作｜农民丰收喜悦
13738,13724,1,造成严重后果｜造成被动局面
13739,13725,1,任何困难也吓不倒我们｜任何人都不知道
13740,13726,1,头条新闻
13741,13727,1,这件事成了一大新闻。
13742,13728,1,各种情况
13743,13729,1,机关干部
13744,13730,1,开干部会｜局级干部
13745,13731,1,充分利用人力资源。
13746,13732,1,利用矛盾，各个击破。
13747,13733,1,指南针是我国的四大发明之一。
13748,13734,1,二十一世纪｜跨世纪工程
13749,13735,1,对外开放的城市
13750,13736,1,图书馆全天开放
13751,13737,1,通过调整光照改变菊花开放时间。
13752,13738,1,思想开放｜性格开放
13753,13739,1,手头还有一点儿钱︱随便吃一点儿。
13754,13740,1,这水一点儿都不热｜他一点儿也不懂
13755,13741,1,桌子高了一点儿︱家里有一点儿冷。
13756,13742,1,得金牌是勤学苦练的结果｜这次火灾的发生，正是麻痹大意的结果。
13757,13743,1,苹果树结果了
13758,13744,1,结果了两个叛徒
13759,13745,1,这是必然结果｜分析事情结果
13760,13746,1,运动员｜球类运动
13761,13747,1,不能整天伏案，要多运动运动。
13762,13748,1,五四运动｜政治运动
13763,13749,1,各种粒子都在不停地运动。
13764,13750,1,送礼行贿，运动上层。
13765,13751,1,物质是运动的｜运动是永恒的
13766,13752,1,交际能力
13767,13753,1,局势严重｜严重的干旱｜遭到严重破坏
13768,13754,1,农业发展重要｜现代化农业
13769,13755,1,调查研究
13770,13756,1,目前存在的主要问题｜存在着隐患
13771,13757,1,存在决定意识
13772,13758,1,接受礼物｜接受处罚｜接受合理化建议
13773,13759,1,最冷的季节自然是冬季。
13774,13760,1,神情自然｜文笔自然，全无做作。
13775,13761,1,回归自然
13776,13762,1,自然美｜自然免疫
13777,13763,1,听其自然
13778,13764,1,请大家再加把劲，确保完成任务，自然，也要适当休息，别把身体累垮。
13779,13765,1,他才十岁，还是个孩子。
13780,13766,1,他的几个孩子都很争气。
13781,13767,1,发现异常情况要及时报告｜报告大家一个好消息。
13782,13768,1,这事要写份报告｜出具检验报告
13783,13769,1,学术报告｜动员报告
13784,13770,1,报告老师｜报告首长
13785,13771,1,思想稳定｜血压稳定
13786,13772,1,稳定市场｜稳定人心
13787,13773,1,化学性质稳定
13788,13774,1,生活方式｜提意见要考虑方式。
13789,13775,1,一切权力归人民｜战胜一切困难
13790,13776,1,你们的一切我都知道。
13791,13777,1,和平时期｜热爱和平
13792,13778,1,这药性很和平｜药效和平
13793,13779,1,血液循环系统｜人员在系统内部调整。
13794,13780,1,系统介绍｜学得很不系统
13795,13781,1,夫妻双方｜矛盾双方
13796,13782,1,目标明确｜向着预定的目标前进。
13797,13783,1,轰炸的目标｜目标消失了
13798,13784,1,实现目的｜有目的地进行
13799,13785,1,流动资金｜资金充足
13800,13786,1,资金充足｜缺乏资金
13801,13787,1,先生贵姓?
13802,13788,1,她先生非常精明
13803,13789,1,请教先生｜先生讲课
13804,13790,1,王先生您好｜这位先生德高望重
13805,13791,1,账房先生
13806,13792,1,算命先生｜风水先生
13807,13793,1,老人病重，赶快去请先生吧!
13808,13794,1,大家都行动起来了。
13809,13795,1,他的这一行动很可疑。
13810,13796,1,脚扭伤了，行动不便。
13811,13797,1,这完全是诬蔑
13812,13798,1,材料不完全
13813,13799,1,全面发展｜总结写得很全面
13814,13800,1,厂长要抓全面，不能“单打一”。
13815,13801,1,教育事业｜和平事业
13816,13802,1,事业单位｜行政事业性收费
13817,13803,1,我只是听说，并没有看见。
13818,13804,1,话没有错，只是态度生硬了点儿。
13819,13805,1,随你怎么批评，他只是不吭声。
13820,13806,1,处理国务｜国务繁忙
13821,13807,1,开展全民健身活动。
13822,13808,1,美术展览明日开展。
13823,13809,1,思想不大开展
13824,13810,1,信息灵通
13825,13811,1,信息传输｜网络信息
13826,13812,1,主体工程按时完成。
13827,13813,1,建筑规模｜大规模开展城市建设。
13828,13814,1,不知所云｜有所不知
13829,13815,1,抓住重点｜重点工程
13830,13816,1,重点扶持｜重点介绍
13831,13817,1,找到重点｜重点在这里
13832,13818,1,发表意见｜公报已经发表
13833,13819,1,发表文章｜发表声明
13834,13820,1,总理出访｜国务院总理
13835,13821,1,他是党总理｜孙中山是总理
13836,13822,1,总理内务｜总理农业工作
13837,13823,1,自此以后｜建国以后｜50年以后
13838,13824,1,小伙子心里虽然不高兴，可是脸上却依然笑嘻嘻的。
13839,13825,1,这件事我可是一点儿办法都没有了!
13840,13826,1,如果下雨的话，我就不来了。
13841,13827,1,北京建工集团｜报业集团
13842,13828,1,军事集团｜国际贩毒集团
13843,13829,1,坚持不懈｜天天坚持长跑
13844,13830,1,坚持真理｜坚持原则
13845,13831,1,我能够完成这项任务。
13846,13832,1,腿伤没有好，现在还不能够下地走路。
13847,13833,1,这种药能够治肝炎。
13848,13834,1,发展产业｜第三产业
13849,13835,1,他的产业很多｜继承产业
13850,13836,1,去银行存钱｜银行利率调整
13851,13837,1,演出结束｜结束战争状态
13852,13838,1,发展过程｜过程复杂
13853,13839,1,这个道理，甚至三岁小孩也懂得。
13854,13840,1,不认真学习就要落后、倒退，甚至犯错误。
13855,13841,1,这个地方从前不但没有中学，甚至连小学都很少。
13856,13842,1,上街买东西去了｜感情这东西，也是可以培养的。
13857,13843,1,看他那贼眉鼠眼的样子，准不是好东西｜这小东西，是娘的心肝儿宝贝。
13858,13844,1,操场南北长150米，东西宽100米。
13859,13845,1,强调指出｜反复强调这个问题。
13860,13846,1,分别多年，音信全无。
