example_id,definition_id,example_sn,example_cn
73863,73842,1,姐姐耐心地哄劝着妹妹。
73864,73843,1,用焊锡连接电线｜焊锡熔点较低
73865,73844,1,排水抗涝
73866,73845,1,少女思春是常情｜他正在思春年纪
73867,73846,1,吞金自杀
73868,73847,1,悲酸的往事
73869,73848,1,到底什么时候去，请给个准话。
73870,73849,1,这家卤味很入味｜买些卤味下酒
73871,73850,1,事实俱在，无法狡赖。
73872,73851,1,这孩子从小就爱蹦高蹿远｜乐得直蹦高
73873,73852,1,急巴巴地望着售票窗口，生怕买不上票。
73874,73853,1,花草缺水萎蔫了｜太阳晒得叶子萎蔫
73875,73854,1,他典押了祖传玉佩｜急需用钱只好典押
73876,73855,1,鹰是典型的鸷鸟｜鸷鸟目光锐利
73877,73856,1,储积粮食，以备荒年。
73878,73857,1,动用一部分储积
73879,73858,1,桃酥酥脆可口｜奶奶爱吃桃酥
73880,73859,1,他穿着狐裘很暖和｜狐裘是贵重衣物
73881,73860,1,他是嫡出长子｜嫡出身份很重要
73882,73861,1,胶卷放在暗盒里｜暗盒要避光保存
73883,73862,1,故事发生在闾里之间｜闾里传闻不可信
73884,73863,1,一叶知秋是常见成语｜一叶知秋很有道理
73885,73864,1,这酒味道醇正｜茶香醇正可口
73886,73865,1,蚕室要保持温暖｜蚕室需要经常打扫
73887,73866,1,司马迁曾住蚕室｜蚕室是受刑之处
73888,73867,1,草莓刨冰
73889,73868,1,她从酣梦中惊醒
73890,73869,1,他每天练习大楷｜大楷写得工整
73891,73870,1,请用大楷书写｜大楷字母更清晰
73892,73871,1,厚古薄今不可取｜反对厚古薄今思想
73893,73872,1,物伤其类乃常情｜他们物伤其类很悲伤
73894,73873,1,这事真让人烦神｜不必为小事烦神
73895,73874,1,给花施点花肥｜花肥促进植物生长
73896,73875,1,棉花需要花肥｜油菜花期施花肥
73897,73876,1,她是个贞烈女子｜贞烈被古人推崇
73898,73877,1,他饿虎扑食般冲过去｜动作如饿虎扑食
73899,73878,1,万众推戴
73900,73879,1,躲风避雨｜谭嗣同宁可被杀，也不躲风潜逃。
73901,73880,1,情急智生想出办法｜他情急智生脱险
73902,73881,1,他的许愿不过是徒托空言。
73903,73882,1,两者相辅而行｜学习与实践相辅而行
73904,73883,1,有了问题就要解决，不能捂盖子。
73905,73884,1,手炉暖手很舒服｜古代女子用手炉
73906,73885,1,铅笔刀很锋利｜他用铅笔刀削笔
73907,73886,1,他遭池鱼之殃｜这场灾祸是池鱼之殃
73908,73887,1,他们弹冠相庆升官｜小人得志弹冠相庆
73909,73888,1,农民在田里上粪｜上粪能肥沃土地
73910,73889,1,他准备歇夏避暑｜夏天太热需要歇夏
73911,73890,1,投篮不进，又被对方快攻成功，里外里丢了4分。
73912,73891,1,骑自行车要20分钟，抄小路步行也是20分钟，里外里一个样。
73913,73892,1,避免公文旅行现象｜公文旅行效率低下
73914,73893,1,院中散置着石桌、石凳｜桌上散置着十几本杂志。
73915,73894,1,你这样胡作非为，还想保住党票?
73916,73895,1,船已行驶三万公里的海程｜查一查海程记录
73917,73896,1,山西梆子很好听｜他爱看山西梆子
73918,73897,1,笃守操行｜笃守承诺
73919,73898,1,挑担子需要换肩｜他经常换肩休息
73920,73899,1,老人敲渔鼓说唱｜渔鼓声音很独特
73921,73900,1,村中来了个唱渔鼓的。
73922,73901,1,他说话过甚其词｜不要过甚其词夸张
73923,73902,1,他对爱情忠贞不贰｜忠贞不贰值得敬佩
73924,73903,1,他百口莫辩很委屈｜遭遇误会百口莫辩
73925,73904,1,期末抽考3门课
73926,73905,1,演员正在扮装
73927,73906,1,早餐喝豆乳有益｜豆乳营养很丰富
73928,73907,1,豆乳配粥很好吃｜这瓶豆乳很下饭
73929,73908,1,坡跟鞋穿着舒适｜她喜欢穿坡跟鞋
73930,73909,1,乳燕在学习飞翔｜屋檐下有只乳燕
73931,73910,1,乳燕在喂食幼鸟｜乳燕忙碌觅食
73932,73911,1,边卡检查很严格｜通过边卡需要证件
73933,73912,1,旧屋早已倾塌
73934,73913,1,匪徒狼奔豕突逃窜｜敌人狼奔豕突溃败
73935,73914,1,他因疲劳脑充血｜脑充血需要治疗
73936,73915,1,嫡长子继承家业｜他是家族嫡长子
73937,73916,1,血沉检查很重要｜医生建议查血沉
73938,73917,1,汗背心吸汗透气｜夏天穿汗背心凉快
73939,73918,1,光吹冷风，不干事｜指标定得过高，要吹吹冷风。
73940,73919,1,丁字街容易迷路｜在丁字街口转弯
73941,73920,1,传说那是座凶宅｜没人敢住凶宅
73942,73921,1,这间铺面房出租｜铺面房适合开店
73943,73922,1,他额头有抬头纹｜年纪轻轻长抬头纹
73944,73923,1,吸顶灯照亮全屋｜卧室装吸顶灯
73945,73924,1,仙人球很好养活｜窗台摆着仙人球
73946,73925,1,晚饭吃疙瘩汤｜疙瘩汤做法简单
73947,73926,1,这样做是白费蜡｜白费蜡的事别做
73948,73927,1,海平线渐渐清晰｜船向海平线驶去
73949,73928,1,出租车要交车份儿｜车份儿每月要付
73950,73929,1,领导提倡群言堂｜群言堂利于决策
73951,73930,1,聘请家庭服务员｜家庭服务员很能干
73952,73931,1,再大的家底也搁不住这么糟蹋｜他脸皮薄，搁不住你这样说
73953,73932,1,这几天热得真够劲儿。
73954,73933,1,尼龙布结实耐用｜用尼龙布做帐篷
73955,73934,1,他常在工作中唱红脸｜唱红脸容易相处
73956,73935,1,螺丝帽需要拧紧｜找合适的螺丝帽
73957,73936,1,他会拿大顶表演｜拿大顶需要臂力
73958,73937,1,用提盒装点心｜提盒便于携带食物
73959,73938,1,皇帝颁发敕书｜敕书具有权威性
73960,73939,1,仪容秀媚
73961,73940,1,诉不尽的冤苦
73962,73941,1,汇款要付汇费｜汇费按比例收取
73963,73942,1,他凝想着往事｜凝想让人沉思
73964,73943,1,两者天差地远｜水平天差地远
73965,73944,1,援例免税
73966,73945,1,不必悬心
73967,73946,1,走钢丝真让人悬心。
73968,73947,1,医生建议他半休｜他因病半休工作
73969,73948,1,蒙师教导启蒙｜感谢蒙师教诲
73970,73949,1,他是知情的局内人｜局内人最清楚
73971,73950,1,敌军望风披靡｜大军所向望风披靡
73972,73951,1,徐图发展
73973,73952,1,云崖高耸入云｜攀登陡峭云崖
73974,73953,1,警察出示拘留证｜拘留证必须合法
73975,73954,1,配楼与主楼相连｜配楼用作办公室
73976,73955,1,舞台脚灯很亮｜脚灯照亮演员
73977,73956,1,走廊安装脚灯｜脚灯方便夜行
73978,73957,1,依法严惩剥取民财公款的贪官。
73979,73958,1,瓜架上结满瓜｜搭建结实瓜架
73980,73959,1,买房子钱不够，需要挪借一部分。
73981,73960,1,救灾款任何人不得挪借他用。
73982,73961,1,她是个细高挑儿｜细高挑儿很显眼
73983,73962,1,直到向午才渐渐暖和些。
73984,73963,1,今天我是值日生｜值日生打扫教室
73985,73964,1,天空响晴
73986,73965,1,这种电子游戏不能白玩儿。
73987,73966,1,他写篇文章跟白玩儿似的。
73988,73967,1,城市新颜容
73989,73968,1,他明显左袒对方｜裁判左袒主队
73990,73969,1,麻刀用于抹墙｜麻刀防止开裂
73991,73970,1,孩子睡炕梢，老人睡炕头。
73992,73971,1,兵祸连年不断｜百姓逃避兵祸
73993,73972,1,嘴唇焦干｜焦干的柴草沾火就着。
73994,73973,1,狂妄恣睢
73995,73974,1,城市出现光雾｜光雾污染环境
73996,73975,1,衔命出征
73997,73976,1,盛在碗里的汤冻成了冰坨。
73998,73977,1,白茬儿桌椅
73999,73978,1,白茬儿地
74000,73979,1,白茬儿皮袄
74001,73980,1,革除陋规
74002,73981,1,承情款待，感激不尽。
74003,73982,1,大雁失群｜总有一种失群的感觉。
74004,73983,1,困难面前不自馁
74005,73984,1,桂剧很有特色｜欣赏桂剧表演
74006,73985,1,寝具需要舒适｜购买新寝具
74007,73986,1,虽是新兵，也不怯阵，个个奋勇杀敌｜这次考试我有点儿怯阵，发挥得不好。
74008,73987,1,他这是欲加之罪，何患无辞｜欲加之罪，何患无辞，他总能找到借口
74009,73988,1,伤悼亡妻
74010,73989,1,去医院瞧病｜他学过医，会瞧病。
74011,73990,1,她今天穿了双黑色长筒袜。｜这双长筒袜很保暖。
74012,73991,1,大会休息时，我趁空打了个电话。
74013,73992,1,这孩子半大不小的，真难管。｜他半大不小的年纪很调皮。
74014,73993,1,众口铄金，谣言可畏。｜众口铄金，是非难辨。
74015,73994,1,他收养螟蛉为子。｜古人误以螟蛉为义子。
74016,73995,1,衣服上沾了墨渍。｜墨渍很难洗干净。
74017,73996,1,他默算速度很快。｜孩子学会默算了。
74018,73997,1,心中默算着儿子婚礼怎么操办。
74019,73998,1,岗警在路口执勤。｜岗警维护街道秩序。
74020,73999,1,妈妈用纸样裁衣服。｜纸样是裁剪的好帮手。
74021,74000,1,他秉政多年。｜皇帝秉政时期。
74022,74001,1,下雨天要穿水靴。｜水靴可以防水。
74023,74002,1,查看标题序目｜演讲序目
74024,74003,1,书的序目很详细。｜先看序目再阅读。
74025,74004,1,出师奏捷｜开春第一季度的生产频频奏捷。
74026,74005,1,承望他助一臂之力。
74027,74006,1,谁承望落到这种地步。
74028,74007,1,他得了痔漏。｜痔漏需要手术治疗。
74029,74008,1,工人用杉篙搭棚。｜杉篙用来撑船。
74030,74009,1,刘兄惠存
74031,74010,1,一个心眼儿地爱他
74032,74011,1,你怎么一个心眼儿，不会把桌子垫高一点儿吗?
74033,74012,1,叶子细润有光
74034,74013,1,在此稽留多日
74035,74014,1,他得了腱鞘炎。｜腱鞘炎导致手腕痛。
74036,74015,1,柴垛堆得很高。｜孩子在柴垛旁玩。
74037,74016,1,舞台暗转换景。｜暗转表示时间流逝。
74038,74017,1,别叫他矬子。｜矬子也有大智慧。
74039,74018,1,他是位仁人君子。｜仁人君子乐于助人。
74040,74019,1,他从不趋附于人
74041,74020,1,墙上挂着挂屏。｜挂屏是幅山水画。
74042,74021,1,一口带着港味儿的普通话｜港味儿餐馆
74043,74022,1,冻得我直打寒战｜患疟疾常打寒战
74044,74023,1,阳历年有365天。｜阳历年从一月开始。
74045,74024,1,阳历年是元旦。｜我们庆祝阳历年。
74046,74025,1,妍丽动人｜妍丽可爱
74047,74026,1,贪污是邪行。｜邪行终将受惩罚。
74048,74027,1,这事真邪行。｜天气邪行地热。
74049,74028,1,别扯后腿了。｜他总爱扯后腿。
74050,74029,1,她侍奉翁姑。｜翁姑待她很好。
