definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
73737,53331,1,名词,医院药房里负责按处方配发药品的专业人员,pharmacist
73738,53332,1,动词,投射映照,project and reflect
73739,53333,1,名词,艳丽的服装或打扮,gaudy attire
73740,53334,1,动词,涂搽（药物等）使发挥效力,apply (medication)
73741,53335,1,名词,逆序（多指文章、作品等的结构安排）,reverse order
73742,53336,1,动词,查核牌照、营业执照、护照等,inspect licenses
73743,53337,1,动词,敬词，祝贺,offer congratulations
73744,53338,1,动词,盘旋地飞,wheel in flight
73745,53339,1,动词,查验完毕,inspected
73746,53340,1,名词,旧指抬运灵柩的工人,pallbearer
73747,53341,1,形容词,不好意思说出或不便说出,too embarrassing to mention
73748,53342,1,名词,疣的通称,wart
73749,53343,1,动词,按照拼音规则读出音节或词句,spell out
73750,53344,1,形容词,形容说话、办事遮遮掩掩，不愿把事情真相全部表露出来,hide the head but show the tail
73751,53345,1,名词,指家乡话；本地方言,local dialect
73752,53345,2,动词,【变口】北方曲艺中指演员运用各地方言模仿外地人讲话,imitate regional speech
73753,53346,1,名词,皮肤或黏膜表面因烧伤或烫伤而形成的水疱,blister from burns
73754,53347,1,,安于故土，不肯轻易搬迁（重：看重）,attached to one's native land
73755,53348,1,形容词,形容言谈举止异乎寻常，令人不可思议,eccentric; bizarre
73756,53349,1,名词,秋天的蝉；寒蝉,autumn cicada
73757,53350,1,动词,调养护理,nurse and care for
73758,53351,1,名词,指能力差的人,incompetent person
73759,53351,2,形容词,原指板眼不入音律，后形容能力差、质量次,inferior in quality
73760,53352,1,形容词,形容天色阴沉灰暗,leaden; overcast
73761,53353,1,,手拿羽毛扇，头戴青丝巾（纶巾：古代男子戴的配有青丝带的头巾）。形容古代儒将举止潇洒、儒雅从容的风度,feather fan and silk scarf
73762,53354,1,,比喻潦草难辨、不成形体的拙劣字迹,ghost-written charm
73763,53354,2,,比喻哄骗人的话或伎俩,deceptive talk
73764,53355,1,名词,一种斜纹布，质地细密结实，由粗棉纱或棉线织成，常用来制作工作服等,denim
73765,53356,1,,即使处死也不能抵偿所犯的罪恶。形容罪恶极大,crime warrants execution
73766,53357,1,形容词,轻飘飘；多用来形容身体虚弱无力,light and floating
73767,53358,1,名词,缝制麻袋的粗麻布片子；比喻用粗劣衣料做的衣服（含谐谑意）,gunny cloth piece
73768,53359,1,名词,用牛、羊等动物的奶汁制成的酪状食品,milk curd
73769,53360,1,,使月亮躲藏起来，使鲜花感到羞愧。形容女子容貌异常美丽,outshine the moon and shame flowers
73770,53361,1,名词,某些地区指笋鸡,spring chicken
73771,53362,1,,宋·苏轼《和子由渑池怀旧》：“人生到处知何似?应似飞鸿踏雪泥。泥上偶然留指爪，鸿飞那复计东西?”后用“雪泥鸿爪”比喻往事留下的痕迹,traces of the past
73772,53363,1,动词,比喻理解不透彻或不摸底细,not fully understand
73773,53364,1,形容词,形容一片漆黑，无边无际,pitch-dark
73774,53365,1,名词,有立柱和底座，放在室内地面上可移动的电灯,floor lamp
73775,53366,1,,使劲儿拉扯，强迫别人顺从自己,drag forcibly
73776,53366,2,,比喻牵强附会，把没有联系的事硬拉扯在一起,force a connection
73777,53367,1,,比喻事情没有彻底了结，还有遗留问题,leave loose ends
73778,53368,1,,指吵架；争论,engage in verbal battles
73779,53369,1,,心里想的和嘴上说的一致。形容直爽诚实,speak one's mind
73780,53370,1,,比喻自己不劳动而享受别人的劳动成果,eat ready-cooked food
73781,53371,1,名词,架子花脸,supporting painted-face role
73782,53372,1,,十个手指头伤着任何一个都疼得钻心。比喻和有关的人或事物感情极深或关系非常密切,all fingers are linked to the heart
73783,53373,1,,指结拜而成的兄弟姐妹关系,sworn siblinghood
73784,53374,1,名词,用来防治痱子的药粉。主要由滑石粉、氧化锌、水杨酸、硫黄、薄荷脑等加香料制成,prickly heat powder
73785,53375,1,,人杰地灵,inspiring land with outstanding people
73786,53376,1,动词,比喻说话不直截了当,beat about the bush
73787,53377,1,,所有的事情都十分顺利,everything goes smoothly
73788,53378,1,名词,昆虫，头部有喙状延伸，呈象鼻状。常危害植物。,weevil
73789,53379,1,,像冰块融化一样完全消散。比喻疑难或误会全部消除,melt away like ice
73790,53380,1,名词,一种曲艺，把要说的内容编成韵语，一边说，一边用竹板打节拍，节奏较快。有单口、对口、快板儿群（三人以上表演）之分。（也说快板儿书。）,kuaiban (rhythmic storytelling)
73791,53381,1,,迷信指会掐诀算卦以预测祸福；泛指能推测事物的发展变化以预见未来,able to divine
73792,53382,1,动词,免不了,unavoidable
73793,53383,1,动词,承受得了（用于人，也用于物）,able to endure
73794,53384,1,名词,歌曲演唱的一种形式，由男高音、男中音、男低音或女高音、女中音、女低音按照各自的声部演唱同一首歌曲,trio
73795,53385,1,,什么也没有看见；没有任何见解或看法,see nothing
73796,53386,1,,用胶粘住瑟上调弦的短木然后弹奏，音调不能调整，无法奏出美妙的音乐（柱：瑟上调节音高的短木；瑟：古代一种像琴的弦乐器）。比喻做事拘泥呆板，不知灵活变通,stick to rigid rules
73797,53387,1,,震惊古人，光耀今世。形容事业伟大、功绩卓著,astound past and present
73798,53388,1,名词,买卖或借贷双方所立的契约,contract
73799,53389,1,动词,遮掩、弥补谎话中的漏洞,patch up a lie
73800,53390,1,动词,本指观察战场上的阵势；现多指从旁观看事态的情势,observe a situation
73801,53391,1,动词,消失；埋没,vanish
73802,53392,1,,删去芜杂部分，保留精华部分,discard the dross and keep the essence
73803,53393,1,名词,矫健的体格；高超的技艺（有时只指技艺）,excellent skill
73804,53393,2,名词,指具有这种体格和技艺的人,person of great skill
73805,53394,1,名词,留声机、电唱机上用来发声的部件，上面安有唱针。,phonograph pickup
73806,53395,1,名词,用来拌面条的蔬菜等，多为生的或只用开水焯过的,noodle toppings
73807,53396,1,名词,自己敬畏的朋友,esteemed friend
73808,53397,1,名词,用棉、毛或丝等混合织成的一种薄纺织品。多用做服装衬里,camlet
73809,53398,1,名词,比喻让人迷惑的圈套或计谋,maze of deception
73810,53399,1,名词,秋季的第一个月，即农历七月,first month of autumn
73811,53400,1,动词,出现皱纹,wrinkle
73812,53401,1,名词,湖泊和沼泽,lakes and marshes
73813,53402,1,名词,雨中景色；下雨的景象,rainy scene
73814,53403,1,名词,成组的条幅。一般为四幅或八幅,hanging scroll set
73815,53404,1,动词,指鼓掌,to clap
73816,53405,1,拟声词,模拟鼓掌的声音,(onomatopoeia) sound of clapping
73817,53406,1,名词,指在教育界、学术界凭借某种势力，独断专行，排斥、打击与自己不同的学派，霸气十足的人,academic warlord
73818,53407,1,形容词,忠实厚道,sincere and honest
73819,53408,1,名词,游泳时戴的防护帽,swimming cap
73820,53409,1,形容词,形容水、酒等甜美清澈,sweet and clear
73821,53410,1,名词,秦以后专指皇帝的印信,imperial seal
73822,53411,1,名词,灾难祸患,disaster and calamity
73823,53412,1,名词,有底座，放在桌子上使用的电扇,desk fan
73824,53413,1,名词,用发酵的面粉制作的多层饼，各层之间一般放有油和盐，蒸熟食用,steamed layered cake
73825,53414,1,名词,蒸熟的饺子,steamed dumpling
73826,53415,1,动词,起锚,to weigh anchor
73827,53416,1,形容词,指家族中不是同一支的,collateral (family branch)
73828,53417,1,动词,忍着怒气未发作,to contain anger
73829,53418,1,动词,繁殖,to breed
73830,53418,2,动词,派生,to derive
73831,53419,1,名词,指剩余的钱物,surplus
73832,53420,1,动词,（手、脚等）因过度摩擦而起泡,to blister
73833,53421,1,形容词,诡异,bizarre
73834,53422,1,动词,伸手帮忙,to lend a hand
73835,53423,1,名词,一种人工合成的食用醋。由乙酸配制而成，无色透明,vinegar essence
73836,53424,1,动词,解除,to remove
73837,53424,2,动词,拆卸掉,to dismantle
73838,53425,1,名词,指女婿,son-in-law
73839,53425,2,名词,娇贵的人,pampered guest
73840,53426,1,动词,寄身；安身,to settle; to find refuge
73841,53427,1,名词,边境地区由于外敌入侵等原因造成的祸患,border trouble
73842,53428,1,动词,用好言好语劝说宽慰，使消除烦恼,to coax and comfort
73843,53429,1,名词,镴的通称,solder
73844,53430,1,动词,采取措施避免或减轻涝灾造成的损害,to combat waterlogging
73845,53431,1,动词,怀春,to yearn for love
73846,53432,1,动词,吞下黄金（自杀）,to swallow gold (suicide)
73847,53433,1,形容词,悲伤辛酸,grieved and bitter
73848,53434,1,名词,确定不变的话,definite word
73849,53435,1,名词,卤制的凉菜。如卤鸭、卤肉、卤豆腐干等,pot-stewed delicacies
73850,53436,1,动词,狡辩抵赖,to quibble and deny
73851,53437,1,动词,向上跳,to jump up
73852,53438,1,形容词,形容急切的样子,anxiously
73853,53439,1,动词,植物体因缺乏水分而打蔫儿,to wilt
73854,53440,1,动词,典当,to pawn
73855,53441,1,名词,【鸷】凶猛的鸟。如鹰、雕、鹯等,bird of prey
73856,53442,1,动词,储存积攒；积蓄,to store up
73857,53442,2,名词,指储积的钱财、物品等,savings
73858,53443,1,名词,一种松脆的点心，用面粉、植物油、砂糖、核桃仁儿为主料烤制而成。,walnut cookie
73859,53444,1,名词,用狐皮制作的衣服,fox-fur robe
73860,53445,1,动词,正妻所生（跟“庶出”相对）,born of the legal wife
73861,53446,1,名词,有遮光作用，用来保存没有曝光或没有冲洗的胶卷的特制圆柱形小盒,film cassette
73862,53447,1,名词,里巷；借指民间,neighborhood; the common people
73863,53448,1,,看到一片落叶就知道秋天来临。比喻从细微的变化中可以洞察到事物发展的趋势,One falling leaf heralds autumn.
73864,53449,1,形容词,（味道）醇厚正宗,mellow and authentic
73865,53450,1,名词,养蚕的房间。要求保温、通风、透光，适合于蚕的生长,silkworm rearing room
73866,53450,2,名词,古代指受宫刑后住的牢房,castration chamber
73867,53451,1,名词,刨碎的冰加果汁、白糖等制成的冷食,shaved ice
73868,53452,1,名词,深沉的睡梦,deep dream
73869,53453,1,名词,用毛笔书写的字体较大的正楷汉字,large regular script
73870,53453,2,名词,拼音字母的大写印刷体,capital letters
