definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
46017,29207,1,动词,打碎；碰撞成碎片,To smash
46018,29208,1,动词,狠狠地打击,To strike fiercely
46019,29209,1,形容词,呼吸短促,Short of breath
46020,29209,2,形容词,志气消沉,Disheartened
46021,29210,1,名词,片状药物,Tablet (medicine)
46022,29211,1,名词,时间的长度,Duration
46023,29212,1,名词,领养或收养的女儿,Adopted daughter
46024,29213,1,动词,把别人的作品窃为己有,To plagiarize
46025,29214,1,,第一仗就取得了胜利；比喻一开始就完成了任务或取得了成功,To win the first battle; to succeed at the first attempt
46026,29215,1,拟声词,模拟物体猛然断裂的声音,Crack (sound)
46027,29216,1,,原意是一旦失败，就会使肝脑涂地。现多形容失败得十分惨重，不可收拾,To suffer a crushing defeat
46028,29217,1,名词,汽艇,Motorboat
46029,29218,1,名词,由叶面为螺旋面的桨叶与桨毂构成的推进器。在船只、飞机、风车、风扇上使用,Propeller
46030,29219,1,名词,脑膜发炎的病症，由细菌、病毒等引起。常见的有流行性脑膜炎、结核性脑膜炎等，临床上以发热、头痛、呕吐、颈项强直为主要症状，严重时可发生抽搐和昏迷,Meningitis
46031,29220,1,,（给自己或别人）制造麻烦,To look for trouble
46032,29221,1,形容词,又脏又乱,Dirty and messy
46033,29222,1,动词,展览并评比,To exhibit and appraise
46034,29223,1,形容词,（时间）久远,(Of time) remote
46035,29223,2,形容词,（距离）遥远,(Of distance) faraway
46036,29224,1,名词,顽皮的儿童,Mischievous child
46037,29225,1,形容词,形容流泪的样子,Tearful
46038,29226,1,动词,准备好以供挑选,To be on the shortlist
46039,29227,1,动词,安排人力或事物分布到一定位置,
46040,29228,1,动词,断绝后代,To have no descendants
46041,29228,2,动词,军队后撤时，部分人在后面负责掩护或阻击敌人,To cover a retreat
46042,29229,1,名词,指来到内地的香港同胞,Hong Kong visitor
46043,29230,1,名词,面粉烙的大张的圆饼,Large flatbread
46044,29231,1,名词,物体特性的真实感,Texture
46045,29231,2,名词,艺术品所表现的物体特性的真实感,Textural quality (in art)
46046,29232,1,名词,略呈塔形的高层楼房,Tower block
46047,29232,2,名词,建筑物顶部盖的小楼,Turret
46048,29233,1,动词,很多人同时大笑,To roar with laughter
46049,29234,1,动词,任土地荒芜而不耕种,To let land lie waste
46050,29235,1,动词,单位内的成员在元旦或春节时聚会并互相祝贺,Mass New Year greetings
46051,29236,1,形容词,喜欢事事胜过别人,Competitive
46052,29237,1,动词,拒绝纳税,To resist taxation
46053,29238,1,形容词,记忆力差，容易忘事,Forgetful
46054,29239,1,动词,散落得到处都是,To be scattered all over
46055,29240,1,动词,金属表面生成氧化物,To rust
46056,29241,1,名词,旧时对中医医生的称呼,Traditional Chinese doctor
46057,29241,2,名词,古代官名。隋唐以后为六部中各司的长官,Official title (historical)
46058,29242,1,名词,通过电磁波发出的信号,Signal (transmitted by electromagnetic waves)
46059,29242,2,名词,泛指信号,Signal
46060,29243,1,名词,明年,Next year
46061,29244,1,动词,捏造事实，控告别人有罪,To bring a false charge against
46062,29245,1,名词,胜利和失败,Victory and defeat
46063,29246,1,名词,提起并搬移重物的机械设备。形制多样，大都由电力或内燃机驱动,Crane (machine)
46064,29247,1,,上气不接下气，失去常态。形容因恐慌或羞恼而狼狈不堪的样子,Flustered and exasperated
46065,29248,1,动词,投入人工；投入工作日,To contribute labor
46066,29249,1,动词,毫无节制；没有限度,Immoderate
46067,29250,1,动词,突然下降；突然降下,To drop suddenly
46068,29251,1,动词,恐吓；吓（xià）唬,To intimidate
46069,29252,1,,显现出事情的结果,To see the outcome
46070,29253,1,动词,有机体触电时受到电力打击,Electric shock
46071,29254,1,,不很好；没有突出之处,Not very good
46072,29255,1,,无风无浪，水面平静；比喻生活、局势等安定平静,"Calm and tranquil; metaphorically, life or situation is peaceful and stable"
46073,29256,1,,在有限区域内用电缆或光缆传输信号，能自发自收的电视系统,Closed-circuit television
46074,29257,1,名词,为完成危险性大的战斗任务，由敢于牺牲的人组成的精干队伍,Suicide squad
46075,29258,1,名词,受犯罪嫌疑人、被告人及其法定代理人委托或由法院指定，在法庭上依法为犯罪嫌疑人、被告人辩护的人,Defender; counsel
46076,29259,1,,指到雇主家里为学生授课或辅导的人。简称家教,Home tutor
46077,29260,1,名词,用塑料纤维编织成的袋子,Woven bag
46078,29261,1,名词,用隶书记录的儒家经典。汉代人把已经被焚毁的儒家经典，根据宿儒的口授，用隶书记录下来，后人称为今文或今文经,Modern Script; classical texts recorded in clerical script during the Han dynasty
46079,29261,2,名词,汉代称当时通行的隶书,Clerical script (Han dynasty term for the contemporary script)
46080,29262,1,名词,白酒,Distilled spirit; baijiu
46081,29263,1,动词,刻版印刷；泛指书刊印刷,Print and publish
46082,29264,1,名词,指在某一时间股票、期货等的市场面貌或交易情况,"Market situation (stocks, futures, etc.)"
46083,29264,2,名词,指棋盘上的棋势,Board situation (in chess or similar games)
46084,29265,1,名词,用作燃料的木头,Firewood
46085,29266,1,动词,有惭愧之处,Feel ashamed
46086,29267,1,名词,时间计量单位的分和秒；指极短的时间,Minutes and seconds; a very short time
46087,29268,1,名词,【刀刃】刀上用来切削的锋利的一边,Blade edge
46088,29269,1,名词,机件的外表面或内表面上呈螺旋形的凸棱,Thread (on screws or bolts)
46089,29269,2,名词,手指、脚趾上的纹理,Fingerprint; whorl
46090,29270,1,动词,丢人；出丑,Lose face; make a fool of oneself
46091,29271,1,动词,排解烦闷，使心情舒畅,Relax one's mind; relieve boredom
46092,29272,1,名词,语法学指动词性或形容词性短语里的修饰语，其作用是从情态、程度、范围、时间、处所、工具、方式等方面修饰、限制后面的中心语。如“快快地跑”、“很干净”中的“快快”、“很”都是状语,Adverbial modifier (grammar)
46093,29273,1,动词,接受礼品,Accept gifts
46094,29274,1,名词,【正道】正式通行的道路,Main road; proper path
46095,29274,2,名词,为人处事的正当途径,Righteous path; correct way of conduct
46096,29275,1,名词,才能和天分,Talent and innate ability
46097,29276,1,动词,与军队有关的运输,Military transport
46098,29277,1,名词,太阳的光辉,Sunlight; solar brilliance
46099,29277,2,名词,日光穿过云中的水滴或冰粒发生衍射，在太阳周围形成的彩色光环,Solar corona; halo around the sun
46100,29278,1,名词,藏传佛教活佛的继承人。在活佛圆寂后，寺院上层通过占卜、掣签等仪式，从活佛圆寂时出生的若干男婴中选定,Soul boy; reincarnated lama in Tibetan Buddhism
46101,29279,1,名词,眼白因毛细血管充血而出现的红丝,Bloodshot (in eyes)
46102,29279,2,名词,丝状的血,Thread of blood
46103,29280,1,名词,能在预定时间响铃的时钟,Alarm clock
46104,29281,1,名词,尽头；末尾,End; farthest point
46105,29281,2,动词,迎头；当头,Head-on
46106,29282,1,名词,放置扬声器的箱形装置。能提高音响效果,Speaker; loudspeaker box
46107,29283,1,,随着波浪起伏，跟着水流漂荡。比喻没有主见，盲目随大溜,Go with the flow; follow the crowd without independent thought
46108,29284,1,动词,对案件、事件、方案等作出判定或结论,Decide a case; reach a conclusion
46109,29284,2,名词,已作出判定或结论的案件、事件、方案等,Decided case; finalized plan
46110,29285,1,动词,超越世人,Transcend the worldly
46111,29286,1,名词,中医学指妇女白带异常的病,Leukorrhea (in traditional Chinese medicine)
46112,29287,1,动词,演出结束后，演员走到幕前向观众敬礼致意，表示感谢,Take a curtain call
46113,29288,1,名词,人和脊椎动物头部的骨质支架。人的颅骨分脑颅（由8块组成）和面颅（由15块组成）两部分,Skull
46114,29289,1,动词,进入内阁（任职）,Enter the cabinet (assume a ministerial position)
46115,29290,1,名词,草房。古代文人常用来给自己的书房或住所命名，以示高雅或自谦,Thatched cottage; humble study
46116,29291,1,名词,专为某类大型集会或某团体谱写演唱的歌曲。如亚运会会歌,Conference song; anthem for an event
46117,29291,2,动词,会合在一起比赛唱歌,Gather to sing competitively
46118,29292,1,名词,箱子和包的合称,Luggage and bags
46119,29293,1,动词,腹部膨胀。因胃肠充气、腹水、腹内肿块等造成气体或液体压迫内腹壁或腹腔器官而产生,Abdominal distension
46120,29294,1,名词,由黄、红两色合成的颜色,Orange color
46121,29295,1,名词,用于慈善事业的钱款,Charitable funds
46122,29296,1,动词,劝说开导,Advise and guide
46123,29297,1,动词,奸污,Rape; commit adultery
46124,29298,1,名词,迅猛的风；气象学上指7级风,Gale; strong wind
46125,29299,1,名词,捉鸟的罗和捕鱼的网。比喻束缚人的东西,Net; trap
46126,29300,1,动词,最高统治者让位或下台；泛指领导者退出所任职位,Abdicate; step down from a high position
46127,29301,1,形容词,诚朴忠厚,Sincere and honest
46128,29302,1,动词,往前倾斜,Lean forward
46129,29303,1,,愤怒得不能遏制住自己的感情,Unable to contain one's anger
46130,29304,1,,指四面八方，全国各地,All corners of the country; everywhere
46131,29305,1,,通过报刊、广播、电视、互联网等现代传播媒介，向大众提供信息和娱乐节目的过程；也指这些传播媒体,Mass communication
46132,29306,1,动词,闭上眼睛。多指死后没有牵挂,"Close one's eyes (in death, content)"
46133,29307,1,动词,【口服】把药物吃进去（跟“外敷”、“外用”相区别）,Take orally (medicine)
46134,29308,1,名词,有益的朋友,Beneficial friend
46135,29309,1,名词,渔业,Fishery industry
46136,29310,1,名词,特指共用一张课桌的同学,Deskmate
46137,29310,2,动词,同在一张桌子上（活动）,Share a table
46138,29311,1,名词,装有沙子的口袋。用于军事防御、防洪、防火、体育锻炼等,Sandbag
46139,29312,1,动词,（人、车辆、河流等）改变行进路线,Change route; divert
46140,29313,1,动词,（戏剧、电影等）开始演出或放映,Begin performance; start showing
46141,29314,1,动词,提高职务级别,Promotion
46142,29315,1,动词,审查鉴别（真伪、优劣等）,Screen; distinguish
46143,29316,1,名词,懦弱胆怯的人,Coward
46144,29317,1,动词,组织社团,Form an association
46145,29318,1,名词,枪弹的弹头,Bullet
46146,29318,2,名词,比喻狭小的地方,Very small place
46147,29318,3,名词,【弹】用弹弓弹（tán）射的小丸,Pellet (for slingshot)
46148,29319,1,形容词,凉爽舒适,Cool and comfortable
46149,29319,2,动词,使身体凉爽,Cool down
46150,29320,1,,花成团，锦成簇。形容色彩缤纷、繁华绚丽的景象,Bouquets of flowers and piles of brocade—richly decorated and colorful
46151,29321,1,动词,看轻自己的生命。多指自杀,Commit suicide; undervalue life
46152,29322,1,动词,机器检修,Machine repair
46153,29323,1,名词,按一定标准划分出来的句子类型。如根据句子的语气，可以划分为陈述句、疑问句、祈使句、感叹句；根据句子的结构，可以划分为单句和复句,Sentence pattern
46154,29324,1,形容词,手脚勤，爱干活儿。,Diligent; hardworking
46155,29325,1,动词,筹备组建,Prepare and organize
46156,29326,1,名词,不含荤腥的食物,Vegetarian food
46157,29326,2,动词,吃素食,Eat vegetarian food
46158,29327,1,动词,在生产劳动中缺勤或迟到,Be absent or late for work
46159,29327,2,动词,耽误工作进程,Delay work
46160,29328,1,名词,人世间,The human world; mortal realm
46161,29329,1,动词,讲明真相；说破,Reveal the truth; lay bare
46162,29330,1,动词,横亘在天空,Span the sky
46163,29331,1,动词,比喻旧的事物或习俗重新出现,Resurgence (of old things or customs)
46164,29331,2,动词,晒干或烤干的东西又变潮湿,Become damp again
46165,29332,1,,人在实践中认识客观规律并根据客观规律自觉地改造世界和改造人类自身的能力和作用,Subjective initiative
46166,29333,1,,对内实行恐怖统治，对外实行武力侵略和民族压迫的独裁制度和思想体系。第一次世界大战后，意大利独裁者墨索里尼的法西斯党首先提出，第二次世界大战前和大战期间，德国和日本都曾推行法西斯主义,Fascism
46167,29334,1,,每个人都负起自己应负的责任,Each bears their own responsibility
46168,29335,1,,大家都知道的（事）,Common knowledge; known to all
46169,29336,1,动词,试探地询问,Inquire tentatively
46170,29337,1,,一般指新技术革命以前形成的工业部门。如钢铁、纺织、造船、化学等工业。,Traditional industry
46171,29338,1,,以人的健康或寿命为标的的保险种类。分人寿保险、健康保险、人身意外伤害保险等,Life insurance; personal insurance
46172,29339,1,动词,一个个地列举,enumerate one by one
46173,29340,1,动词,增加入选篇目、人员等,co-opt; add through election
46174,29341,1,名词,执行会计制度权责发生制时，反映资产减少和负债及所有者权益增加的科目总称（跟“借方”相对）,credit (in accounting)
46175,29342,1,动词,蒙受侮辱,be insulted
46176,29343,1,动词,毁坏损伤,damage; destroy and impair
46177,29344,1,名词,擅长骑马的人；特指参加马术比赛的运动员,rider; jockey
46178,29345,1,名词,水中含盐分极少的湖。如我国的鄱阳湖、洞庭湖,freshwater lake
46179,29346,1,名词,主事的人,head of household
46180,29347,1,形容词,不合当时季节的,off-season
46181,29348,1,名词,亟待解决的性质,urgency
46182,29349,1,名词,水禽，头和背部黑色，腹部白色，翅小，短足长在近尾处。善潜水游泳而不能飞。多群居在南极洲及附近岛屿上，耐寒。因上陆直立时，像抬头企望的样子，故称,penguin
46183,29350,1,形容词,形容精神振奋，气概豪迈,high-spirited and vigorous
46184,29351,1,动词,解除对有关事物保密的规定,declassify
46185,29351,2,动词,电子计算机操作中指给加密过的信息除去密码，使还原成加密前的状态,decrypt
46186,29351,3,动词,彻底了解事物的真相或规律,decipher; unravel mysteries
46187,29352,1,动词,开始讲述,begin lecturing
46188,29353,1,,违法分子,lawbreaker
46189,29354,1,名词,对看电影着迷的人,film fan
46190,29355,1,动词,头或上身向后倾斜,lean backward
46191,29356,1,名词,古代流传下来的名言,old saying
46192,29357,1,动词,（水流）往下排泄,discharge downstream
46193,29358,1,名词,用油菜籽榨的食用油,rapeseed oil
46194,29359,1,形容词,读音相同,homophonic
46195,29360,1,动词,代替原任教师授课,substitute teach
46196,29361,1,动词,指定节目，请求电台、电视台播放,request a program
46197,29361,2,动词,播种方法，按一定的行距、株距挖坑下种（跟“撒播”、“条播”相区别）,dibble seeding
46198,29362,1,名词,发音体振动缓慢，频率低的音,low-pitched sound
46199,29362,2,名词,音乐上指低于基础音的音,bass (in music)
46200,29363,1,动词,手掌掌心向外左右摇动，表示阻止、否定等,wave hand (in negation)
46201,29363,2,名词,某些器械上的把手，用手旋转可以带动轮子转动,crank handle
46202,29364,1,名词,印刷业指报纸的整版校样（跟“小样”相区别）,full-page proof
46203,29364,2,名词,工程图纸的细部图,detail drawing
46204,29365,1,名词,深厚的情谊,profound friendship
46205,29366,1,,不停地叫苦（不迭：不停）,complain incessantly
46206,29367,1,形容词,敏捷；利索,deft; agile
46207,29368,1,名词,恶劣的行迹,misdeeds
46208,29369,1,名词,显达尊贵的人,dignitary
46209,29369,2,形容词,显达尊贵,illustrious and noble
46210,29370,1,动词,依靠；仗恃,rely on
46211,29371,1,名词,用绫绢、通草等仿照人或动植物外形制成的工艺品,imitation craft (of figures)
46212,29371,2,名词,宋元时期从事说唱表演的女艺人,female entertainer (Song-Yuan period)
46213,29372,1,动词,暴怒,furious
46214,29373,1,动词,用科学方法抚养婴幼儿，以提高其后天的体质、智力、品德等素质,provide optimal upbringing
46215,29374,1,,放到一边，好像没听见一样。形容漠不关心，不予理会,turn a deaf ear to
46216,29375,1,,技艺高人一等,more skilled
46217,29376,1,名词,根基；基础,foundation
46218,29376,2,名词,底细；详细的内情,ins and outs
46219,29377,1,动词,从中挑拨，使彼此怀疑，互不信任,sow discord
46220,29378,1,,泛指生育子女方面的事情,bear and raise children
46221,29379,1,,一次操劳，可获永远安逸。形容辛苦一次，可以免去以后许多麻烦,once and for all
46222,29380,1,名词,敬老院,old folks' home
46223,29381,1,,上文和下文,context
46224,29382,1,名词,一种沉积岩，主要由古生物遗体中的钙质成分和海水中的碳酸钙沉积而成，内含大量的石灰石。俗称青石,limestone
46225,29383,1,名词,有纪念性质的徽章,commemorative badge
46226,29384,1,名词,由珊瑚虫的骨骼和钙藻、贝壳等长期聚集而成的石灰质岩礁。多见于热带或亚热带海洋的浅水区,coral reef
46227,29385,1,,指很少的几句话,in a few words
46228,29386,1,名词,山间的平地,mountain col
46229,29387,1,动词,欣赏花卉,admire flowers
46230,29388,1,名词,没有任何缺点和错误的人,paragon
46231,29389,1,形容词,状态多种多样。形容程度极深（多用于消极现象）,extremely (of negative states)
46232,29390,1,形容词,形容颜色像葱白儿那样浅青。,pale green (like scallion stem)
46233,29391,1,动词,无法预料,unpredictable
46234,29392,1,名词,积极向上、努力进取的思想,ambition
46235,29393,1,名词,指在填词方面有成就的人,lyric poet
46236,29394,1,动词,用巧妙的手段谋取（非分利益或某种结果）,resort to trickery
46237,29395,1,名词,豪华的住宅；借指阔绰人家,luxury residence
46238,29396,1,名词,人工孵化鱼卵、禽蛋的专用设备。多用电子设备保持一定温度，可在任何季节孵出幼体,incubator (for eggs)
46239,29396,2,名词,比喻担负培育中小科技企业创新以及改造传统企业的企业,incubator (for startups)
46240,29397,1,名词,砌筑墙身的青灰色黏土砖,blue brick
46241,29398,1,名词,声势和威力,prestige and power
46242,29398,2,名词,声望,reputation
46243,29399,1,名词,由若干种药物按一定比例配制而成的液体药剂,mixture (pharmaceutical)
46244,29400,1,形容词,形容颜色浅灰而略带银子的光泽,silver-gray
46245,29401,1,名词,夏季的第二个月，即农历五月,midsummer
46246,29402,1,名词,佛教指西方极乐世界的教主。在寺院的佛殿中，此佛塑像常与释迦牟尼、药师佛并坐，称为三尊,Amitabha Buddha
46247,29402,2,名词,信佛的人用作诵语的佛号，表示祈求或感谢佛的保佑,"chant ""Amitabha"""
