definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
74879,54365,1,形容词,任性放荡，不受约束,Unrestrained and wild
74880,54366,1,名词,对穷人的蔑称（含有穷是命里注定的意思）,Poor wretch
74881,54367,1,,国家富强，人民安定,The country is prosperous and the people are at peace
74882,54368,1,动词,抢夺；夺取,Seize
74883,54369,1,名词,褒扬、夸奖的话,Words of praise
74884,54369,2,名词,褒义词,Complimentary term
74885,54370,1,名词,前辈传给后人的基业,Legacy
74886,54370,2,名词,遗留下来的产业、家业,Inherited property
74887,54371,1,,处处谨慎待人，唯恐激起别人的反感或恼怒,Act with great caution to avoid offending
74888,54372,1,拟声词,模拟说笑声,Chirping and chattering
74889,54373,1,名词,【防火墙】建筑物之间用来防止火灾蔓延的高墙,Firewall
74890,54374,1,名词,开始经营时投入的本钱,Original capital
74891,54374,2,名词,比喻原有的基础、本领或功劳,Original foundation or skill
74892,54375,1,,耷拉着脑袋。形容人情绪低落、无精打采的样子,Drooping head listlessly
74893,54376,1,形容词,妩媚动人,Charming and attractive
74894,54377,1,动词,置办行装,Prepare for a journey
74895,54378,1,动词,实地考察,Survey
74896,54379,1,动词,旧时官衙在卯时（早晨5—7点）查点到班人数；现指到点上班，敷衍差事,Roll call at dawn
74897,54380,1,名词,紧贴在麦粒外面的皮儿，一般在脱粒时就被分离出来。,Wheat bran
74898,54381,1,,费事,Troublesome
74899,54382,1,名词,褶皱的痕迹,Wrinkle mark
74900,54383,1,名词,一种白色黏土。旧社会一些灾民用来充饥，常因不能消化、无法排泄而致死,Edible white clay
74901,54384,1,形容词,反常；不正常,Strange; abnormal
74902,54385,1,名词,小型锤子，锤头柱形，用于钉（dìng）钉子；有的锤尾扁平或稍弯，中间有窄缝，用于起钉子。,Claw hammer
74903,54386,1,,指相声等曲艺中，把经过层层铺垫形成的笑料像抖落包袱一样一下子亮出来，引人发笑,Deliver the punchline
74904,54387,1,名词,去皮的柿子晾干后，表面形成的白色霜状物。味甜，可以做药材,Persimmon frost
74905,54388,1,名词,为参加体育运动的人员制作的袜子；也泛指类似样式的袜子,Sports socks
74906,54389,1,名词,能促使晶体物质由液体凝结为固体的物质。如制豆腐用的石膏,Coagulant
74907,54390,1,名词,以细碎的肉为主制成的馅儿,Meat filling
74908,54391,1,动词,敲打,Knock
74909,54392,1,名词,为了绊倒对方人马而暗设的绳索,Trip rope for horses
74910,54393,1,,比喻在解决矛盾冲突中，充当严厉或不受欢迎的人（白脸：古典戏曲中象征奸邪的脸谱。跟“唱红脸”相对）,Play the villain
74911,54394,1,名词,利用电热元件发出的辐射热烤制食品的炉形炊具,Electric oven
74912,54395,1,名词,两边眉梢各向下斜呈“八”字形的眉毛,Slanted eyebrows shaped like the character 八
74913,54396,1,名词,生石灰与水反应生成的无机化合物，白色粉末，是常用建筑材料，也可用作杀菌剂和化工原料等。,Slaked lime
74914,54397,1,名词,用来刷牙漱口的杯子,Tooth mug
74915,54398,1,名词,一种用单面绒针织棉料制成的上衣,Long-sleeved thermal undershirt
74916,54399,1,名词,繁重费力的活计,Heavy work
74917,54400,1,名词,指示运行里程的仪表，安装在汽车、轮船上,Odometer
74918,54401,1,名词,农村阶级划分中指占有土地和生产工具，生活来源主要依靠劳动收入并有轻微剥削的农民。是中农中一个较富裕的阶层,Upper-middle peasant
74919,54402,1,名词,一种体操动作。屈体，两手及头顶、背部依次着地，全身向前滚动翻转,Forward roll
74920,54403,1,名词,签到用的登记簿,Attendance register
74921,54404,1,名词,裆不开口的裤子（跟“开裆裤”相区别）,Pants without open crotch
74922,54405,1,,设法引起人们的食欲；比喻设法使人产生兴趣、愿望,Whet someone's appetite
74923,54406,1,,够朋友,Be a true friend
74924,54406,2,,指交情达到一定深度,Have a deep friendship
74925,54407,1,名词,一种套衫。尺寸宽松，腋下肥大，略像蝙蝠，故称,Batwing sleeve shirt
74926,54408,1,名词,沿袭很久的模式（多指办法、格式等）,Conventional pattern
74927,54409,1,名词,蜥蜴的俗称,Lizard
74928,54410,1,动词,忌讳,Taboo
74929,54411,1,名词,安哥拉山羊毛。弹性较大，有光泽，是织造长毛绒织物的优良原料,Mohair
74930,54411,2,名词,用马海毛纺成的或混纺的毛线,Mohair yarn
74931,54412,1,名词,穿堂的前后门,Pass-through hall door
74932,54412,2,名词,可穿行的小巷入口处的门,Alley gate
74933,54413,1,,和男人偷情,Commit adultery with a man
74934,54414,1,名词,白酒,White liquor
74935,54415,1,动词,摆阔,Show off one's wealth
74936,54415,2,动词,摆架子,Put on airs
74937,54416,1,,闯祸；惹麻烦,Make a blunder
74938,54417,1,名词,指笨重费力、技术要求不高的工作,Unskilled manual labor
74939,54418,1,名词,低压供电线路上的一种电源开关，可以连接或断开线路,Switch blade
74940,54419,1,动词,指贫寒妇女替人缝补衣服维持生计,Mend clothes for a living
74941,54420,1,动词,把某出好戏或某个精彩节目安排在一场演出的最后,Hold the stage as the final act
74942,54420,2,动词,控制场面,Control the situation
74943,54421,1,名词,为取土烧制砖瓦挖成的坑,Clay pit
74944,54422,1,动词,未经批准或允许而擅自取用,Take without permission
74945,54423,1,名词,用来涂抹木器、铁器等的缝隙或低凹处，使其表面平整的泥状物。多用石膏粉等和（huò）上骨胶、桐油、清漆等黏合剂制成,Putty
74946,54424,1,名词,标明年月日的印章,Date stamp
74947,54425,1,形容词,简略古奥，不易理解,Simple and archaic
74948,54426,1,形容词,粗野莽撞,Rude and rash
74949,54427,1,名词,酒窝,Dimple
74950,54428,1,动词,按照规定不上班,Be off duty
74951,54429,1,动词,敬词，邀请,Invite respectfully
74952,54430,1,名词,砧,Anvil
74953,54431,1,名词,为避免不吉利、不文雅而使用的曲折含蓄的词语。如人死说“走了”,Euphemism
74954,54432,1,名词,女眷,Female family members
74955,54433,1,形容词,奸猾顽固,Cunning and stubborn
74956,54434,1,名词,佣金,Commission
74957,54435,1,名词,恶人；凶狠恶毒的人,Evil person
74958,54436,1,名词,日光遇到云层中的冰晶，被折射而在太阳周围形成的彩色光环，常是天气变化的预兆,Solar halo
74959,54437,1,动词,用锁锁住,Lock up
74960,54438,1,名词,洗鞋或擦鞋用的刷子,Shoe brush
74961,54439,1,名词,用水、牛奶、果汁、糖等混合搅拌后冻成的砖形冷食,Ice cream brick
74962,54440,1,名词,流出的血在伤口表面凝成的块状物,Scab
74963,54441,1,名词,不好意思说出口的疾病,Unmentionable disease
74964,54442,1,动词,相见；会见,Meet
74965,54443,1,名词,稻、麦等作物穗上的种子；豆类作物豆荚中的豆粒,Grain
74966,54444,1,形容词,娇艳妩媚,Delicate and charming
74967,54445,1,名词,练习翻越障碍物的木制设施，形状像板壁,Wooden obstacle
74968,54446,1,名词,能发育成花朵的幼芽,Flower bud
74969,54447,1,动词,翻盖,Rebuild
74970,54447,2,动词,翻新仿造,Reproduce
74971,54448,1,动词,棉桃成熟裂开，露出丝絮,Open bolls
74972,54448,2,动词,柳树、芦苇等开花后结籽，籽上带有絮状白色茸毛,Willow catkins appear
74973,54449,1,形容词,耀眼,Dazzling
74974,54450,1,名词,长柄一头装有尖头两刃刀的武器,Spear
74975,54451,1,形容词,衣袖长度在肘部或肘部以上的,Short sleeve
74976,54452,1,名词,打猎用的工具，如枪、刀、箭等,Hunting equipment
74977,54453,1,,晋·葛洪《西京杂记》卷三中说，秦始皇有一面方镜，能照人心胆而知其善恶。后用“明镜高悬”比喻官吏办案公正严明,A just trial by an honest official
74978,54454,1,,鹊巢鸠占,Cuckoo occupying a magpie's nest
74979,54455,1,,一句话不说；多指该说而不说,Saying nothing
74980,54456,1,形容词,形容办事不深入，不认真,Superficial
74981,54457,1,形容词,很小气,Stingy
74982,54458,1,,被眼前景物所触发而产生出某种感情,Moved by the scene
74983,54459,1,,老调重弹,Harping on the same string
74984,54460,1,,泛指各种灾难,Various disasters
74985,54461,1,,把重要的和不重要的颠倒了位置,Putting the trivial before the important
74986,54462,1,名词,出门时带的铺盖卷儿,Bedroll
74987,54463,1,,掩盖别人的坏处或缺点，宣扬他的好处或优点。这是古人提倡的一种为人处世之道,Cover up evil and praise good
74988,54464,1,,旁门左道,Heterodox doctrines
74989,54465,1,,颠倒事物的因果关系，把结果当成原因,Taking effect for cause
74990,54466,1,,整天吃饱了饭，却什么事也不思考，什么事也不干,Eat three square meals a day and do no work
74991,54467,1,动词,更改行车的线路；比喻改变方法等,Change course
74992,54468,1,名词,冬季的第一个月，即农历十月,First month of winter
74993,54469,1,动词,泻肚,Have diarrhea
74994,54470,1,动词,没有决定下来；没有落实,Undecided
74995,54470,2,动词,空缺着,Vacant
74996,54471,1,名词,浓重的树阴,Dense shade
74997,54472,1,形容词,长款式的,Long style
74998,54472,2,名词,结账时多出账面数额的现金,Surplus cash
74999,54473,1,形容词,肥胖,Fat
75000,54473,2,形容词,肥沃,Fertile
75001,54474,1,动词,骂人的话，指人睡觉,Sleep like a log
75002,54475,1,动词,（血、泪等）一点点地向下流,Drip
75003,54476,1,形容词,肮脏下流；淫秽,Obscene
75004,54477,1,名词,屏风和藩篱；比喻四周的疆土或卫国的重臣,Protective screen
75005,54477,2,动词,保卫；捍卫,Defend
75006,54478,1,名词,敌方所在或敌方占领控制的地方,Enemy territory
75007,54479,1,动词,兜售,Peddle
75008,54480,1,名词,留底备查的册子,File copy
75009,54481,1,名词,指只会吃不会做事的人（骂人的话）,Good-for-nothing
75010,54482,1,名词,蚶的一种。生活在有淡水的浅海泥沙中。肉可食，壳可以做药材,Blood clam
75011,54483,1,名词,公历平年的2月（28天）,February of a common year
75012,54484,1,动词,遮蔽,Shade
75013,54485,1,名词,禁止某些行为的法律或法规,Prohibitory laws
75014,54486,1,名词,树的分枝处,Tree fork
75015,54486,2,名词,树干上分出的枝,Tree branch
75016,54487,1,形容词,才思迟钝平庸,Dull-witted
75017,54488,1,动词,阴险奸诈地笑,Smirk
75018,54489,1,形容词,松散,Fluffy
75019,54490,1,名词,谦词，用于称自己的见解,My humble opinion
75020,54491,1,动词,利用繁忙中的空隙时间,Use spare moments
75021,54492,1,名词,农户放养、不喂人工饲料的鸡。一般体型较小，腿下部没有绒毛，产的蛋较小,Free-range chicken
75022,54493,1,名词,收不回来的账款,Bad debt
75023,54493,2,动词,赖账不还,Repudiate a debt
75024,54494,1,名词,镶在秤杆上作计量标志的金属小圆点,Scale marks
75025,54495,1,动词,铆接和焊接,Riveting and welding
75026,54496,1,名词,油桐的果实，果仁可以榨油,Tung nut
75027,54497,1,动词,主持公正,Uphold justice
75028,54498,1,动词,一心一意；专心致志,Devote oneself to
75029,54499,1,,闲谈；说无关紧要的话,Chat idly
75030,54500,1,名词,不止一个读音的字。如“重”在“沉重” “重视”等词中读 zhòng，在“重叠” “重复”等词中读 chóng，“重”是多音字,Polyphonic character
75031,54501,1,动词,故意挑剔细微的毛病,Find fault
75032,54502,1,名词,冬季穿的夹克式上衣，内层为羽绒等保暖材料。因是登山、滑雪时常穿的服装，故称,Ski jacket
75033,54503,1,形容词,上座率高,High seat occupancy rate
75034,54503,2,动词,指影剧院、饭馆等设有座位的服务场所有观众或顾客到来,Have customers
75035,54504,1,名词,妻子的姐姐,Wife's elder sister
75036,54505,1,,比喻接受工作任务时，只拣轻松的，害怕繁重的,Prefer the light to the heavy
75037,54506,1,,借助别人的力量办成事情,Achieve something through others' help
75038,54507,1,动词,每人从事先做好记号的若干个纸卷或纸团中抓取一个，以决定谁该得什么或做什么,Draw lots
75039,54508,1,,不是没有小的补益（补：补益）。指作用不大，但总会有些好处,Be of some help
75040,54509,1,,什么本领也没有,Incapable of doing anything
75041,54510,1,,呼喊朋友，招引同类（多含贬义）,Gang up
75042,54511,1,,骂人的话，形容胆子比天还大,Monstrously audacious
75043,54512,1,形容词,形容意气高昂或怒气很盛（牛斗：二十八宿中的牛宿和斗宿，借指天空）,Furious
75044,54513,1,,把刚拉完磨的驴从磨上卸下来杀掉。比喻达到目的以后就忘恩负义，抛弃或损害曾经为自己出力的人,Kill the donkey after it has done its job
75045,54514,1,,反复多次,Again and again
75046,54515,1,形容词,不停地跑动；形容到处奔走忙碌,Busy running about
75047,54516,1,,敲边鼓,Speak up for somebody
75048,54517,1,,由于双方意见不合而故意为难对方或采取不合作的消极态度,Be at odds
75049,54518,1,形容词,形容很厚实,Very thick
75050,54519,1,,黄河水清，大海平静。比喻天下太平,The world is at peace
75051,54520,1,动词,（小孩儿）开始具有记忆能力。,Begin to remember things
75052,54521,1,,锃亮,Shiny
75053,54522,1,,互相勾结起来做坏事（朋比：勾结；奸：邪恶）,Act in collusion
75054,54523,1,,比喻意外的灾祸（多指死亡）,Unexpected misfortune
75055,54524,1,形容词,形容不敢放开手脚大胆办事,Timid
75056,54525,1,,千钧一发,Hanging by a thread
75057,54526,1,名词,指猪肉切割出售时臀部隆起处的肉,Rump pork
75058,54527,1,名词,一种有裤腰、裤裆和两条裤腿的袜子,Pantyhose
75059,54528,1,,迷信认为鬼魂可以在野外布设无形障碍，使人夜间迷路；比喻暗中设下的无形障碍,Invisible barrier
75060,54529,1,名词,居住着多户人家的院子,Compound with multiple households
75061,54530,1,名词,旧式圆形的小闹钟，上有马蹄形提梁,Alarm clock
75062,54531,1,名词,母驴,Female donkey
75063,54532,1,名词,装褥子用的布套,Mattress cover
75064,54532,2,名词,褥子内装的棉絮,Mattress padding
75065,54533,1,副词,拢共,Altogether
75066,54534,1,动词,赶走；驱逐,Drive away
75067,54535,1,名词,燕子,Swallow
75068,54535,2,名词,称乌鸦、八哥等有黑色羽毛的鸟,Black-feathered birds
75069,54536,1,动词,伫立敬候；泛指等候,Wait for
75070,54537,1,名词,系在腰间的小布袋,Waist pouch
75071,54538,1,名词,刹车的把手,Brake lever
75072,54539,1,动词,【包饭】按约定的标准，一方按月交费，一方供应饭食,Board
75073,54539,2,名词,【包饭】以约定的标准按月交费后供应的饭食,Board
75074,54540,1,动词,催逼,Press for
75075,54541,1,名词,模仿猴子的动作、形态设计的拳术。有多种流派，基本要求是形似、意真、步轻、身活，动作紧密连贯,Monkey-style boxing
75076,54542,1,动词,耍嘴皮子,to show off one's eloquence
75077,54542,2,动词,指依赖口才为生，如算命、卜卦、叫卖等,to make a living by eloquence
75078,54543,1,名词,以私利结合而成的宗派集团,clique
75079,54544,1,动词,禽类在窝内孵卵,to brood
75080,54545,1,名词,傻话,nonsense
75081,54546,1,动词,反复揉搓,to rub repeatedly
75082,54547,1,名词,深夜；后半夜,late night
75083,54548,1,动词,【出师】（学徒）学习期满，技艺学成,to complete an apprenticeship
75084,54549,1,名词,借指有待事后追究的责任,unsettled responsibility
75085,54549,2,名词,不公开的账目；有待以后结清的账目,secret accounts
75086,54550,1,动词,法庭上被告人为自己申辩,to plead
75087,54551,1,动词,离散逃亡,to scatter and flee
75088,54551,2,动词,散失,to be lost
75089,54552,1,动词,评定功绩大小,to assess merits
75090,54553,1,动词,反胃,to have gastric reflux
75091,54554,1,名词,买卖、租赁田地的契约；田地所有权的凭据,land deed
75092,54555,1,名词,腋窝发出的狐臭味,underarm odor
75093,54556,1,动词,含冤,to suffer an injustice
75094,54557,1,名词,空气锤,air hammer
75095,54558,1,动词,泄愤,to vent resentment
75096,54559,1,动词,（鸟兽）到窝外寻找食物,to forage
75097,54559,2,动词,用药物排除积食,to aid digestion with medicine
75098,54560,1,名词,用芦苇茎编成的帘子,reed screen
75099,54561,1,名词,梳理头发的刷子,hairbrush
75100,54562,1,名词,做贺礼用的幛子，多在整幅的绸缎上贴上剪字组成的贺词,celebratory banner
75101,54563,1,动词,连年,year after year
75102,54564,1,动词,不留神说出了不该说的话,to make a slip of the tongue
75103,54565,1,名词,利用电热元件发热烹饪食物的一种厨房电器,electric stove
75104,54566,1,动词,没有眼泪地大声哭喊,to cry loudly without tears
75105,54567,1,形容词,钱紧或不够支配,short of funds
75106,54568,1,名词,迷信的人祭祀时焚烧的一种柔软的土制黄纸,yellow ritual paper
75107,54569,1,动词,提拔任用,to promote
75108,54570,1,动词,接受敌人投降,to accept surrender
75109,54571,1,形容词,适合口味,to suit one's taste
75110,54571,2,形容词,比喻符合自己的想法或情趣（多用于否定）,to align with one's ideas
75111,54572,1,名词,早晨开出、经过或到达的车辆,morning train/vehicle
75112,54573,1,动词,反复抚摸摆弄,to fiddle with
75113,54574,1,名词,旧指我国自产的鸦片,domestic opium
75114,54574,2,名词,土法制造的火药,locally made gunpowder
75115,54574,3,名词,偏方用的某些药,folk remedy ingredients
75116,54575,1,名词,讹误,error
75117,54576,1,动词,敬词，等候,to await respectfully
75118,54576,2,动词,恭敬地问候,to send respectful greetings
75119,54577,1,动词,房屋西向的一面，午后受阳光照射,west-facing sun exposure
75120,54578,1,名词,比喻过分看重金钱的人,money-grubber
75121,54578,2,名词,古代用绳子串在一起的铜钱；也指穿铜钱的绳子,string of coins
75122,54578,3,名词,节肢动物，由许多环节构成，像串起来的铜钱，故称。生活在墙角、石缝等潮湿的地方，吃小虫,house centipede
75123,54579,1,形容词,处境困难,in a difficult situation
75124,54580,1,形容词,单薄弱小,thin and weak
75125,54581,1,形容词,食物里夹着沙子，嚼起来硌（gè）牙,gritty
75126,54581,2,形容词,比喻话语粗俗难听,coarse language
75127,54582,1,名词,用红豆沙、琼脂、砂糖等制成的一种糕点,sweet bean jelly
75128,54582,2,名词,煮烂并带少许汤汁的羊肉，再经冷冻后凝成的晶体状熟肉制品,jellied mutton
75129,54583,1,名词,有关边境的事务；特指边防,border affairs
75130,54584,1,动词,看了内容就会知道。信封上的一种具名格式，通常书写于信封的右下端（横式）或左下端（竖式），表示收信人拆阅信件后即知写信人是谁,details inside
75131,54585,1,动词,超过寻常,unusual
75132,54586,1,名词,用线编结成的网袋,string bag
75133,54586,2,名词,绕纱、线的器具，多用竹子或木条制成。中间有孔，安装在有轴的座子上，用手摇动旋转,yarn winder
75134,54587,1,拟声词,模拟嚷嚷的声音,chattering noisily
75135,54588,1,名词,装饭的口袋；比喻只会吃饭什么事也做不了的人,good-for-nothing
75136,54589,1,名词,衬在物体下面的纸。如画框、像框中衬在画儿、相片下面的纸。,backing paper
75137,54590,1,动词,选拔录取,to select
75138,54591,1,名词,汁多味甜的橘子,honey tangerine
75139,54592,1,动词,拉关系,to claim connections
75140,54592,2,动词,故意牵连（别的人或事）,to implicate
75141,54593,1,动词,因受酸性食物刺激，牙齿的咀嚼功能变差,to have teeth set on edge
75142,54594,1,动词,停止用兵,to cease hostilities
75143,54595,1,动词,违背约定或承诺,to break a promise
75144,54596,1,动词,心怀怨恨或悔恨,to harbor resentment
75145,54597,1,动词,忌口,to avoid certain foods
75146,54598,1,名词,后部依山，前部用支柱凌空架起的房屋；也指后部用支柱架在水面上，前部建在岸上的房屋,stilt house
75147,54598,2,名词,山区的一种用木桩作支柱、离开地面建起的木板房或竹排房，安有梯子供上下,elevated mountain house
75148,54599,1,动词,以前放映过的影片重新放映,to re-release a film
75149,54600,1,动词,用假话劝诱,to deceive
75150,54601,1,副词,整夜地,all night
75151,54602,1,名词,晚上发出、晚上经过或晚上到达的火车或汽车,evening train/vehicle
75152,54603,1,名词,迷信指作祟害人的鬼怪；比喻邪恶并捣乱作祟的事物或势力,evil spirit
75153,54604,1,动词,（整套商品）拆开零卖,to sell separately
75154,54605,1,名词,传说中的山间妖怪,mountain demon
75155,54605,2,名词,猕猴的一种，脸蓝色，鼻子红色，有白须，尾极短，臀部鲜红色，形丑陋。多群居，产于非洲,mandrill
75156,54606,1,副词,急切地,urgently
75157,54607,1,动词,在街道上巡逻,to patrol the streets
75158,54608,1,形容词,艳丽而不庄重（冶：妖冶）,gaudily made-up
75159,54609,1,动词,敬词，辞别,to take leave respectfully
75160,54609,2,动词,表示谢绝,to decline politely
75161,54610,1,动词,依法临时拘禁,to detain
75162,54611,1,名词,旧时办喜事的人家给人的赏钱,reward money for happy occasions
