definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
26053,13151,1,名词,有罪的人,sinner
26054,13152,1,动词,横向联系、贯通,connect
26055,13153,1,名词,指四人打牌时坐在自己对面的一方,partner (in card games)
26056,13153,2,名词,说亲时指对方,the other family (in matchmaking)
26057,13154,1,名词,代表国际组织行使职权、处理国际事务的国家,member state (of international organization)
26058,13155,1,动词,〈文〉指人死去,pass away
26059,13155,2,动词,指人的思想观念通过实践转化为物质的现实存在,materialize
26060,13156,1,名词,英语 heroin 音译。有机化合物，由吗啡制成的白色晶体，医学上用作镇静药、麻醉药。常用成瘾，比吗啡的成瘾性更大。作为毒品，俗称白面儿。,heroin
26061,13157,1,动词,受伤和生病,be injured or ill
26062,13158,1,名词,细碎的片状物,fragment
26063,13159,1,名词,租用土地、房屋或物品付出的费用；出租土地、房屋或物品得到的收入,rent
26064,13160,1,,与时代一同前进。指永远保持进取的精神，跟上时代的步伐,advance with the times
26065,13161,1,动词,不断进取，以达到更高的境界；泛指进一步深入学习,pursue advanced studies
26066,13162,1,名词,身体,body
26067,13163,1,名词,早饭；早晨吃的点心,breakfast
26068,13164,1,名词,【洲】大陆及其附属岛屿的统称。地球上有七大洲，即亚洲、欧洲、非洲、北美洲、南美洲、大洋洲、南极洲,continent
26069,13165,1,形容词,肢体某部分的感觉不灵或完全丧失,numb
26070,13165,2,形容词,比喻对外界事物反应迟钝，不敏感,apathetic
26071,13166,1,名词,狂烈的风；气象学上旧指10级风,gale
26072,13167,1,名词,装殓死人的器具。多用木材制成,coffin
26073,13168,1,名词,一个星期的第一天，多是休息日,Sunday
26074,13169,1,名词,山岭的深处,remote mountains
26075,13170,1,动词,（价位或其他数值）居高不下,remain high
26076,13171,1,动词,持有股份公司的股份（股票）,hold shares
26077,13172,1,形容词,温顺；温和,gentle
26078,13172,2,形容词,柔软,soft
26079,13173,1,名词,高耸陡峭的山崖,cliff
26080,13173,2,名词,比喻危险的境地,precipice (figurative)
26081,13174,1,形容词,一点儿没剩或一点儿没留,completely empty
26082,13175,1,形容词,结实；牢固,sturdy
26083,13176,1,名词,往来各地贩卖货物的人,dealer
26084,13177,1,名词,身材高大魁梧的男人,big man
26085,13178,1,,在一块半导体硅片上，把许多个晶体管、电阻、电容等元件组成能完成设定功能的电路。具有体积小、功耗低、耐震、耐潮、稳定性强等优点。广泛应用于电子计算机、通信设备和遥控、遥测设备等方面,integrated circuit
26086,13179,1,名词,功劳和业绩,merits and achievements
26087,13180,1,名词,旧时地方上有权势有影响的人物,gentleman
26088,13181,1,名词,中途停站少，行车速度较快，全程行车时间较短的客运火车或公共汽车,express (train/bus)
26089,13182,1,动词,没有结婚,unmarried
26090,13183,1,名词,男子排球运动的简称,men's volleyball (sport)
26091,13183,2,名词,男子排球队的简称,men's volleyball team
26092,13184,1,名词,由多股彼此绝缘的导线构成的较粗的导线。装有绝缘层和保护外皮，架在空中或安装在地下、水底，用于传输电信信号或输送电力,electric cable
26093,13185,1,动词,因痛苦而发出声音,groan
26094,13186,1,名词,系在或贴在物品上标明品名、性能、价格等的纸片或塑料、金属片,label
26095,13187,1,名词,现任之前担任这一职务的人,predecessor
26096,13188,1,形容词,没有文化而又头脑简单，不明事理,ignorant
26097,13189,1,名词,士兵和战马；借指军队,troops and horses
26098,13190,1,动词,忘记,forget
26099,13191,1,名词,指结核病,tuberculosis
26100,13191,2,名词,身体上某些组织因结核杆菌侵入而引起的病变,tubercle (medical)
26101,13191,3,名词,地质学上指在固体核周围凝结而成的球状可溶解的矿物。如铁质结核,concretion (geology)
26102,13192,1,动词,比喻解除思想束缚,give free rein
26103,13192,2,动词,把抓住东西的手松开,let go
26104,13192,3,动词,罢休,give up
26105,13193,1,形容词,聪明；懂事,clever
26106,13193,2,形容词,对事理或情况很明白、很了解,understand clearly
26107,13194,1,动词,（地域）互相邻接,adjacent
26108,13195,1,动词,打死（一般指用枪）,shoot dead
26109,13196,1,名词,指人的声望和地位,social status
26110,13197,1,动词,由于极端愤怒或忍受痛苦等而咬紧牙关,clench one's teeth
26111,13197,2,动词,熟睡时牙齿不自觉地摩擦发出声音,grind one's teeth (during sleep)
26112,13198,1,动词,免除；避免,exempt
26113,13199,1,名词,"我国传统历法。因其与农业生产有关，故称。相传始行于夏代，所以也叫夏历。属阴阳历，人们习惯上把它叫阴历。平年12个月，闰年13个月。大月30天，小月29天，平年全年354天或355天，闰年全年383天或384天。每年分24个节气，便于农事安排。以天干地支搭配纪年,60年周而复始",traditional Chinese calendar
26114,13199,2,名词,农事方面使用的历书,agricultural almanac
26115,13200,1,动词,赠送礼品,give gifts
26116,13201,1,,通过全国公民投票来决定国家重大事情。通常是国家发生重大变化时采取的一种方式,referendum
26117,13202,1,动词,存着（钱、物等）,possess
26118,13203,1,动词,拘禁,detain (person)
26119,13203,2,动词,扣留（多用于物）,seize (property)
26120,13204,1,动词,产品运出工厂投放市场,leave the factory
26121,13205,1,名词,工资以外根据规定发给的补助金,Subsidy
26122,13205,2,名词,发给供给制人员或战士的零用钱,Allowance
26123,13205,3,动词,发给补贴,Subsidize
26124,13206,1,名词,绘画作品,Painting
26125,13207,1,动词,极其肯定地说,Assert
26126,13207,2,名词,断语,Assertion
26127,13208,1,形容词,〈口〉极少的一点儿,A tiny bit
26128,13209,1,动词,跌倒,Fall down
26129,13209,2,名词,指这种体育运动项目,Wrestling
26130,13209,3,动词,两人徒手相搏，按照一定规则，摔倒对方者为胜,Wrestle
26131,13210,1,名词,在建筑物墙壁或天花板上绘制的图画。如敦煌莫高窟壁画,Mural
26132,13211,1,名词,对某一词语或概念所作的界定；定义,Definition
26133,13212,1,形容词,亲密而热情,Affectionate
26134,13212,2,动词,表示出亲密和热情,Show affection
26135,13213,1,名词,人的言行举止所显示的作风、风度,Manner
26136,13213,2,名词,某些事物显示出来的气势,Imposing manner
26137,13213,3,形容词,神气；派头大,Impressive
26138,13214,1,名词,新入伍或入伍不久的战士,Recruit
26139,13215,1,名词,商店的名称,Shop name
26140,13215,2,名词,借指商店,Shop
26141,13216,1,名词,字的大小级别。用铅字排版时，采用号数制，即用初号、一号、二号……七号等号数来表示铅字的大小，故称。现在计算机照排技术可使汉字的大小获得任意选择的空间,Type size
26142,13217,1,代词,指别人；当事人以外的人,Others
26143,13218,1,,有远见卓识的人,Person of insight
26144,13219,1,名词,行走时两脚之间的距离；脚步,Step
26145,13220,1,名词,身上穿戴的衣、帽、鞋、袜等,Clothing
26146,13221,1,名词,旅行路上,Journey
26147,13222,1,,没有关系；不成问题,It doesn't matter
26148,13222,2,,用于复句的前一个分句，表示表面上没有妨碍（后一分句指出实际有影响）,Seemingly unimportant (but actually has impact)
26149,13223,1,动词,震动；动荡,Shake
26150,13224,1,名词,供饮用和做饭菜等用的水,Drinking water
26151,13225,1,动词,去世,Pass away
26152,13226,1,形容词,差距很大,Vastly different
26153,13227,1,名词,优点；特长,Strength
26154,13228,1,名词,科学上指被实践证明的、反映事物在一定条件下发展变化规律的论断。如物质不灭定律、能量守恒定律,Law
26155,13229,1,名词,受雇为人照看老人、小孩或料理家务的妇女,Nanny
26156,13230,1,名词,人或事物实际的效用与可以发挥的效用二者之间的比率,Utilization rate
26157,13231,1,动词,（机密）透露,Leak
26158,13232,1,名词,阳光,Sunlight
26159,13233,1,动词,自己筹措,Self-finance
26160,13234,1,动词,拯救面临危亡的祖国,Save the nation
26161,13235,1,动词,预约购买（物品等）,Order
26162,13236,1,动词,比喻把感情、精力、心血等集中到某一目标上,Devote
26163,13236,2,动词,（液体）从高处流入,Pour into
26164,13237,1,动词,计算得非常仔细，毫不让步,Haggle over
26165,13237,2,动词,争辩；较量,Argue
26166,13237,3,动词,打算；商议,Plan
26167,13238,1,名词,进入某些活动场所的凭证；也比喻参加某种赛事的资格,Admission ticket
26168,13239,1,动词,摆脱困境,Get out of difficulty
26169,13240,1,动词,争取获得胜利,Strive for victory
26170,13241,1,动词,查点接收,Check and accept
26171,13242,1,动词,用欺骗的手段暗中做违法乱纪的事,Engage in fraud
26172,13243,1,动词,向着江河源头逆流而行；比喻逆着时间顺序探求事物的根源,Trace back to
26173,13244,1,动词,经过,Via
26174,13245,1,副词,逐个；一一,One by one
26175,13246,1,动词,集市、市场等停止交易或营业,Close (market)
26176,13247,1,名词,戴在手指上的环形装饰品，多用金银、玉石等制成,Ring
26177,13248,1,名词,对来宾的尊称,Distinguished guest
26178,13249,1,名词,【小轿车】供人乘坐、有沙发式座位的小型汽车,Car
26179,13250,1,名词,装信的纸袋，有封口,Envelope
26180,13251,1,名词,英语 jeep 音译。一种前后轮都能驱动的中、小型越野汽车。,Jeep
26181,13252,1,名词,年息,Annual interest
26182,13253,1,形容词,残破；破旧,Shabby
26183,13254,1,名词,水流的通道，包括江、河、沟、渠等；也指建筑物的上下水管道,Water channel
26184,13254,2,名词,水路,Waterway
26185,13255,1,动词,喊叫；叫唤,Shout
26186,13256,1,名词,病人睡的床；特指医疗单位专供住院病人用的床,Hospital bed
26187,13257,1,名词,钱财很多的人,Rich person
26188,13258,1,形容词,（思维、动作等）灵敏快捷,Agile
26189,13259,1,名词,基督教指上帝所治理的国度，是人死后灵魂得救的地方；比喻理想世界,Kingdom of Heaven
26190,13259,2,名词,太平天国的简称,Taiping Heavenly Kingdom
26191,13260,1,名词,极深的水；比喻危险、困难或罪恶的处境,Abyss
26192,13261,1,形容词,质量差的,Inferior quality
26193,13262,1,形容词,后边接上来的,Follow-up
26194,13263,1,名词,指个人的名誉地位和物质利益,Fame and gain
26195,13264,1,,事态或道理非常明显，非常容易看清,Obvious
26196,13265,1,形容词,不谨慎；不小心,Careless
26197,13266,1,,保证人民群众享有参与政治生活和国家事务以及对国事自由发表意见等权利的政治制度。社会主义民主政治的本质是人民当家作主，是国家的一切权力属于人民。其主要内容包括民主选举、民主决策、民主监督和民主执政等,Democratic politics
26198,13267,1,动词,由推想而得知,Infer
26199,13268,1,动词,（事情）处置妥当；安排停当,Be ready
26200,13269,1,动词,带头,Take the lead
26201,13270,1,动词,深入地了解；熟练地掌握,Master
26202,13271,1,名词,村庄集镇,Villages and towns
26203,13272,1,名词,法规、章程等文件中分条说明的文字,Article
26204,13273,1,动词,产生；引起,Breed
26205,13274,1,名词,某些国家政府或议会正式发表的有关政治、经济、外交等重大问题的文件，其中封面为白色的称白皮书。不同国家或不同类型的文件，有不同的习惯颜色，如红皮书、蓝皮书、黄皮书等,White paper
26206,13275,1,动词,先后担任,Have successively held posts
26207,13275,2,名词,以往各任,Previous officeholders
26208,13276,1,动词,显扬；光大,Glorify
26209,13276,2,动词,光辉照耀,Shine
26210,13276,3,形容词,光彩；荣耀,Glorious
26211,13276,4,名词,光亮；光辉,Brilliance
26212,13277,1,名词,短信息,Text message
26213,13277,2,名词,文字简短的书信,Short letter
26214,13278,1,名词,山坡与平地相连接的地方,Foot of a mountain
26215,13279,1,动词,径直向某处去,Head straight for
26216,13280,1,名词,红和蓝合成的颜色,Purple
26217,13281,1,名词,指有突出才能或某种本领的人,Capable person
26218,13282,1,动词,成倍地增长,Multiply
26219,13283,1,动词,没有期限；不知何时,Indefinite
26220,13284,1,名词,军队里的专职医生,Military doctor
26221,13285,1,名词,旧时儿童梳在头顶两旁上翘的抓髻；借指女孩儿,girl
26222,13285,2,名词,丫环,maidservant
26223,13286,1,动词,心里觉得对不起别人而不安,apologize
26224,13287,1,动词,采取措施，战胜自然灾害或减轻灾害造成的损失,fight disasters
26225,13288,1,名词,有关宇宙和人生的根本原理,philosophy
26226,13289,1,动词,正式使用前，先用一用看看是否符合要求,trial use
26227,13290,1,动词,出奔；因环境或情势所迫而悄悄地离开家庭或所在地,run away
26228,13291,1,动词,向有关单位报告自己已经来到,report for duty
26229,13292,1,形容词,形容顽固地认定某种道理或做法，不愿变通,stubborn
26230,13292,2,动词,顽固坚持,persist stubbornly
26231,13293,1,动词,遭受；受到,suffer
26232,13294,1,名词,饭和菜,meal
26233,13295,1,形容词,里面没有东西；比喻实际力量薄弱，精神不充实,empty
26234,13296,1,动词,接近于；类似,approximate
26235,13297,1,名词,工作、生活中使用的各种器具的统称,utensils
26236,13298,1,动词,划分并确定（界限、范围等）,delimit
26237,13299,1,动词,（躺在床上）来回翻身,toss and turn
26238,13299,2,动词,几经转手；经过许多地方,pass through many places
26239,13300,1,动词,停留在某处,stay
26240,13301,1,名词,画成的物体的形状,figure
26241,13301,2,名词,几何图形的简称,geometric figure
26242,13302,1,动词,留心；注意,pay attention
26243,13303,1,名词,意大利、马耳他等国的旧本位货币,lira
26244,13303,2,量词,意大利、马耳他等国的旧本位货币单位，1意大利里拉等于100分,lira
26245,13304,1,动词,谈论；表述,speak
26246,13305,1,名词,解决问题的途径或诀窍,way
26247,13305,2,名词,特指投机取巧、以达到个人目的的途径,underhand method
26248,13306,1,量词,人出生每满1年为1周岁,year of age
26249,13306,2,名词,人出生满1年的时间,first birthday
26250,13307,1,动词,跟随；陪同,accompany
26251,13308,1,名词,卷成细杆状或喇叭状的烟，包括香烟、雪茄。俗称烟卷儿,cigarette
26252,13308,2,动词,用纸把烟丝或烟末儿卷成细杆状或喇叭状,roll cigarettes
26253,13309,1,名词,指华侨在旅居国所生的子女；也泛指在国外的华人后代,overseas Chinese descendant
26254,13309,2,名词,古代指我国四邻和边远地方,border regions
26255,13310,1,动词,提供生活费用或必需品使能生存下去,support
26256,13310,2,动词,饲养（家禽、牲畜等）,raise
26257,13311,1,名词,经申请正式参加国际电脑网络中心的人；泛指电脑网络用户,netizen
26258,13312,1,名词,设置在足球、手球、冰球等比赛场地两端像门的架子，是射球的目标,goal
26259,13313,1,动词,滋生发展（多用于抽象事物）,develop
26260,13314,1,名词,队伍编制中的基层单位，在中队之下,squad
26261,13314,2,名词,20世纪50—80年代我国农村人民公社大队下一级的组织形式,production team
26262,13315,1,形容词,独特而富有情趣,unique
26263,13316,1,名词,指建筑空间很大的连片的商业群体；也指建筑空间很大的商场,shopping mall
26264,13317,1,名词,指国际贸易中进口商品超过出口商品的贸易差额（跟“顺差”相区别）,trade deficit
26265,13318,1,名词,传统戏曲中生角的一种，主要扮演青年男子。根据人物性格、身份不同又分雉尾生、纱帽生、扇子生、穷生、武小生等,young male role
26266,13318,2,名词,年轻读书人的自称（多见于早期白话）,young scholar (self-reference)
26267,13319,1,动词,行走；活动,walk about
26268,13319,2,动词,（亲朋间）互相来往,visit each other
26269,13320,1,动词,拍摄照片,take photos
26270,13321,1,名词,〈文〉有名气的人,famous person
26271,13322,1,名词,事物的大致情形,outline
26272,13322,2,名词,构成图形或物体的外侧边缘的线条,contour
26273,13322,3,名词,在绘画或素描中界定一个人体、物体、图形等外缘的线条,outline
26274,13323,1,动词,领悟到别人没有明说的心思,understand tacitly
26275,13324,1,名词,【嫂】哥哥的妻子,sister-in-law
26276,13325,1,名词,预先制订的应对可能发生的情况的方案,contingency plan
26277,13326,1,名词,范围较为宽泛的定义（跟“狭义”相区别）,broad sense
26278,13327,1,动词,使按照自己的意愿行事；控制,control
26279,13327,2,动词,驱使牲口或车行进,drive
26280,13328,1,名词,按顺序排成的行列,sequence
26281,13328,2,名词,系统；系列,series
26282,13329,1,名词,外国；别国,foreign country
26283,13330,1,动词,属同一级别,same level
26284,13330,2,动词,属同一年级,same grade
26285,13331,1,动词,（分别后）相聚,reunite
26286,13331,2,动词,团结聚集,gather
26287,13332,1,名词,指有功劳的臣子；现指对人民、国家有很大功劳的人,meritorious statesman
26288,13333,1,动词,途中经过,pass through
26289,13334,1,动词,大致测算,estimate
26290,13335,1,名词,指行文中某一段或某一句之后的部分,following text
26291,13335,2,名词,比喻事情后续的情况或结果,outcome
26292,13336,1,形容词,疲倦无力，不能振作,weak
26293,13336,2,形容词,指市场销售不旺，行情低落（跟“坚挺”相对）,sluggish
26294,13337,1,名词,不良的居心,malice
26295,13338,1,名词,比喻事物的主体部分；起主要作用的部分,main part
26296,13338,2,名词,植物的主茎,trunk
26297,13339,1,名词,在军事上或其他方面占重要地位的城镇,strategic town
26298,13340,1,动词,（向预定目标）快速直进（多用于军队）,advance
26299,13341,1,形容词,（技艺、学识、见解等）与众不同的（多用于褒义）,original
26300,13342,1,,运输用的车辆、船只、飞机等的统称,means of transportation
26301,13343,1,名词,输送水的管道,water pipe
26302,13344,1,动词,害怕,fear
26303,13345,1,名词,售货摊；售货点,stall
26304,13345,2,名词,一个售货摊所占的位置,stall space
26305,13346,1,动词,汇合聚积（多用于物）,converge
26306,13347,1,动词,（液体、气体等）从孔洞、缝隙等处漏出,leak
26307,13347,2,动词,比喻不小心而走漏（机密等）,divulge
26308,13348,1,动词,觉悟；明白过来,awaken
26309,13349,1,动词,爬山趟水；形容长途奔波,trudge
26310,13350,1,动词,用物理的、化学的或物理化学的方法检验物质的成分和性质,test
26311,13351,1,名词,用鸡蛋、面粉加上糖和油制成的松软的糕,cake
26312,13352,1,名词,可以移动的财产（跟“不动产”相区别）。如金钱、证券、器物等,movable property
26313,13353,1,名词,莲的花,lotus flower
26314,13353,2,名词,【莲】多年生水生草本植物，地下茎叫藕，白色，有节；叶子大而圆，叫荷叶；开淡红色或白色大花，有清香，可供观赏；籽实叫莲子。地下茎和籽实可以食用，藕节、莲子、荷叶可以做药材,lotus
26315,13354,1,名词,国家政权的组织形式。我国的政体是人民代表大会制,form of government
26316,13355,1,动词,把协商一致的结果用书面形式确定下来,conclude
26317,13356,1,名词,各个地方；每个位置,everywhere
26318,13357,1,形容词,清楚确切,clear
26319,13357,2,形容词,诚挚恳切,sincere
26320,13358,1,动词,用乳汁喂；喂奶,breastfeed
26321,13359,1,动词,泛指事物衰退（由好变坏，由优变劣）,degenerate; to degenerate
26322,13359,2,动词,生物体的某些器官在进化过程中逐渐变小，机能衰退或完全消失。如鲸的四肢变为鳍，仙人掌的叶变成针状，人的阑尾变短等,degenerate; to degenerate (in biology)
26323,13360,1,形容词,（天气）非常热,scorching; (weather) extremely hot
26324,13361,1,名词,利用导线传输电信号，用以传送声音、文字、图像等的技术,wire communication; technology using wires to transmit electrical signals
26325,13362,1,动词,把集中的人或物等分散开,evacuate; to disperse concentrated people or objects
26326,13363,1,形容词,闲散,leisurely; idle and free
26327,13363,2,形容词,疏落,sparse; thinly scattered
26328,13364,1,名词,【半天】指较长的一段时间（带有夸张意味）,half a day; a relatively long period of time (with exaggeration)
26329,13364,2,名词,【半天】以正午为界划分出的半个白天,half a day; half of the daytime divided by noon
26330,13365,1,名词,山峰；山顶,mountain peak; summit of a mountain
26331,13365,2,名词,设有山寨的山顶；比喻独霸一方的宗派势力,"mountain stronghold; a mountain top with a fortress, or a faction that dominates an area"
26332,13366,1,名词,某些宗教指能传布神的意旨或预言未来的人,"prophet; in some religions, a person who spreads God's will or predicts the future"
