example_id,definition_id,example_sn,example_cn
54195,54176,1,他参加了诗社｜诗社活动多
54196,54177,1,植树造林，对改善环境大有补益。
54197,54178,1,补益后人｜补益社会
54198,54179,1,裁判吹黑哨｜黑哨不公平
54199,54180,1,荷叶上滚动着晶亮晶亮的露珠。
54200,54181,1,她吹长笛｜长笛声音美
54201,54182,1,出国留学前，他到亲友家一一辞行。
54202,54183,1,夕照下的湖面，波光粼粼。
54203,54184,1,一头细软的秀发
54204,54185,1,她带着细软｜细软很值钱
54205,54186,1,水表在转动｜水表记录用量
54206,54187,1,她是掌上明珠｜掌上明珠受宠
54207,54188,1,这是总纲｜总纲很重要
54208,54189,1,他掌握军权｜军权很大
54209,54190,1,春梦了无痕｜春梦易醒
54210,54191,1,百万雄师
54211,54192,1,微风拂面｜柳絮拂面
54212,54193,1,他守职尽责｜守职很重要
54213,54194,1,坐有坐相，站有站相。
54214,54195,1,党纲已公布｜党纲明确目标
54215,54196,1,行为凶暴
54216,54197,1,传布革命真理｜传布命令｜把喜讯传布到全世界。
54217,54198,1,两家恶斗不休｜一场家族恶斗
54218,54199,1,他打如意算盘｜如意算盘落空
54219,54200,1,事无巨细，他都一一过问。
54220,54201,1,我国地大物博｜地大物博是优势
54221,54202,1,他买了组合音响｜组合音响很贵
54222,54203,1,他见怪不怪｜见怪不怪习惯了
54223,54204,1,吓得魂飞魄散｜魂飞魄散逃跑
54224,54205,1,他不费吹灰之力｜不费吹灰之力完成
54225,54206,1,这次运动会大爆冷门，名不见经传的小将纷纷登上了冠军的宝座。
54226,54207,1,裤腰带松了｜他系裤腰带
54227,54208,1,螺丝钉掉了｜拧紧螺丝钉
54228,54209,1,书记员在记录｜书记员工作忙
54229,54210,1,他横行霸道｜横行霸道惹人厌
54230,54211,1,你别火上浇油｜火上浇油更糟
54231,54212,1,他有名无实｜有名无实没用
54232,54213,1,他忙里偷闲｜忙里偷闲休息
54233,54214,1,他如梦初醒｜如梦初醒明白了
54234,54215,1,吃宵夜
54235,54216,1,宵夜时分｜宵夜很安静
54236,54217,1,用银铃作装饰｜银铃般的笑声
54237,54218,1,态度温厚
54238,54219,1,船长在引航｜引航很关键
54239,54220,1,她演花旦｜花旦很活泼
54240,54221,1,这个菜烧得是味儿。
54241,54222,1,心里挺不是味儿
54242,54223,1,情况不甚明了，不要急于下断语。
54243,54224,1,步履轻捷
54244,54225,1,不是我夸口，这盘棋我准赢。
54245,54226,1,按音序查检比较方便。
54246,54227,1,登机前要查检随身带的物品。
54247,54228,1,这盆栽很美｜盆栽开花了
54248,54229,1,他喜欢盆栽｜盆栽植物
54249,54230,1,老天爷怎么这样作弄人!
54250,54231,1,喝纯净水｜纯净水干净
54251,54232,1,琐细的家务事
54252,54233,1,尖酸的语气｜说话太尖酸，使人难以接受
54253,54234,1,海鸟在飞｜海鸟很多
54254,54235,1,他见缝插针｜见缝插针学习
54255,54236,1,故事动人心魄｜动人心魄的场景
54256,54237,1,向往极乐世界｜极乐世界美好
54257,54238,1,官僚资本庞大｜官僚资本控制经济
54258,54239,1,他们争权夺利｜争权夺利内斗
54259,54240,1,钱数不对｜钱数很大
54260,54241,1,这部善本书是他家的传家宝。
54261,54242,1,勤俭是我们的传家宝。
54262,54243,1,庆祝开斋节｜开斋节到了
54263,54244,1,身体突显不适
54264,54245,1,头一次黑夜走山路，心里直发毛。
54265,54246,1,实力消减
54266,54247,1,蚊蝇孳生
54267,54248,1,从不食言
54268,54249,1,长幼不分｜长幼同乐
54269,54250,1,他十分恼恨这些伪君子。
54270,54251,1,鲜卑是古代民族｜鲜卑建立北魏
54271,54252,1,坚果很营养｜吃坚果健康
54272,54253,1,长亭相送
54273,54254,1,台基很高｜台基是底座
54274,54255,1,他患偏瘫｜偏瘫难治愈
54275,54256,1,他偏瘫了｜偏瘫在左边
54276,54257,1,保皇势力
54277,54258,1,主人诚恳留宿，我们就住下了。
54278,54259,1,他留宿朋友｜留宿一晚
54279,54260,1,白居易字乐天，别号香山居士。
54280,54261,1,死记条文
54281,54262,1,小木屋整体平移
54282,54263,1,畅叙往事
54283,54264,1,节假日大门不开，请从侧门进出。
54284,54265,1,三尺童稚｜童稚无邪
54285,54266,1,他的脸显得非常童稚。
54286,54267,1,倾诉心语
54287,54268,1,切忌溢美｜溢美之词
54288,54269,1,吸鼻烟｜鼻烟是粉末
54289,54270,1,他去探监｜探监有时间
54290,54271,1,夯土很硬｜夯土筑墙
54291,54272,1,夯土筑墙
54292,54273,1,为了打鬼，借助钟馗。
54293,54274,1,寺庙在打鬼｜打鬼是仪式
54294,54275,1,这样陡峭的崖壁，猴子也难以攀援。
54295,54276,1,他写七绝｜七绝四句
54296,54277,1,这是要诀｜要诀记心中
54297,54278,1,不准私相授受
54298,54279,1,老师整队｜整队出发
54299,54280,1,卒年不详
54300,54281,1,一副挑子
54301,54282,1,挑着一挑子白菜
54302,54283,1,对祖父很恭顺
54303,54284,1,破旧俗，树新风
54304,54285,1,伟人长逝，人民恸哭。
54305,54286,1,大门上装有一对铁环。
54306,54287,1,他滚铁环｜铁环是玩具
54307,54288,1,底稿保存好｜底稿很重要
54308,54289,1,他罪有应得｜罪有应得活该
54309,54290,1,他患得患失｜患得患失不好
54310,54291,1,大家各取所需｜各取所需公平
54311,54292,1,他张口结舌｜张口结舌说不出
54312,54293,1,减少白色污染｜白色污染严重
54313,54294,1,政通人和盛世｜政通人和好景象
54314,54295,1,反对本位主义｜本位主义害人
54315,54296,1,这是无米之炊｜无米之炊难做
54316,54297,1,要防微杜渐｜防微杜渐重要
54317,54298,1,打破旧的条条框框，闯出一条新路｜思想僵化，条条框框太多。
54318,54299,1,徒劳无功白忙｜徒劳无功没用
54319,54300,1,他打退堂鼓｜退堂鼓别敲
54320,54301,1,婚外恋危险｜婚外恋破坏家庭
54321,54302,1,考场上一定要沉住气
54322,54303,1,避免概念化｜概念化写作空洞
54323,54304,1,葡萄干很甜｜吃葡萄干
54324,54305,1,短平快得分｜短平快打法
54325,54306,1,短平快工程｜短平快科研课题
54326,54307,1,要遵守法纪，不要只顾向钱看。
54327,54308,1,办事不能只从个人或小集团的利益出发。
54328,54309,1,梅花鹿很美｜梅花鹿是保护动物
54329,54310,1,小心破伤风｜破伤风致命
54330,54311,1,男孩儿在玩｜男孩儿调皮
54331,54312,1,他有个男孩儿｜男孩儿上学了
54332,54313,1,看折子戏｜折子戏很精彩
54333,54314,1,他稳操胜券地走进赛场｜我们队已稳操胜券
54334,54315,1,这对新人门当户对｜旧时婚姻讲究门当户对
54335,54316,1,清政府丧权辱国，使国人蒙受奇耻大辱。
54336,54317,1,这个柚子很甜｜她爱吃柚子
54337,54318,1,军官们在沙盘前研究战术｜这个沙盘展示了地形
54338,54319,1,孩子在沙盘上写字｜他用沙盘练习书法
54339,54320,1,狂放不羁
54340,54321,1,重出江湖
54341,54322,1,删去重出的字句
54342,54323,1,警方请求协查此案｜我们需要你们协查
54343,54324,1,她笑起来有酒窝｜他的酒窝很可爱
54344,54325,1,泥炭可作燃料｜这里盛产泥炭
54345,54326,1,不能光报喜不报忧。
54346,54327,1,把这几根竹竿捆扎在一起。
54347,54328,1,篡夺大权｜篡夺胜利果实
54348,54329,1,这个消息令人断肠｜她断肠地哭泣
54349,54330,1,低耗节煤锅炉｜高产低耗
54350,54331,1,闻风逃遁
54351,54332,1,革职查处
54352,54333,1,为争帝位，兄弟相残。
54353,54334,1,《中秋漫笔》
54354,54335,1,勇武超群
54355,54336,1,她因醉酒不幸失身｜古代女子失身后往往选择自尽
54356,54337,1,厌世轻生
54357,54338,1,临风洒泪｜把酒临风
54358,54339,1,侨资促进了经济发展｜吸引侨资回国
54359,54340,1,酸枣味道很酸｜酸枣仁可入药
54360,54341,1,牛蒡根可以食用｜牛蒡子是一味药材
54361,54342,1,他掏出怀表看时间｜这块怀表很精致
54362,54343,1,后轮需要更换｜自行车的后轮坏了
54363,54344,1,后轮比赛
54364,54345,1,这些刑具很可怕｜古代刑具种类繁多
54365,54346,1,工作转入常轨
54366,54347,1,他讲当地方言土语｜这种土语很难懂
54367,54348,1,钻头需要更换｜这个钻头很锋利
54368,54349,1,他写了一本别传｜这本别传很有趣
54369,54350,1,碧空万里，阳光灿烂。
54370,54351,1,祠堂里供奉着神主｜为祖先立神主
54371,54352,1,训诫犯错误的同学。
54372,54353,1,切断敌人的归路
54373,54354,1,这桶油有五公升｜一公升等于一升
54374,54355,1,地震产生震波｜震波传播很快
54375,54356,1,他剪贴了10大本资料。
54376,54357,1,孩子们喜欢剪贴｜她剪贴贺卡
54377,54358,1,秋波传情
54378,54359,1,他患有阳虚｜阳虚需要调理
54379,54360,1,正殿气势宏伟｜皇帝在正殿议事
54380,54361,1,气若游丝
54381,54362,1,钟表的游丝坏了｜游丝控制摆动
54382,54363,1,尽吐衷肠｜衷肠难诉
54383,54364,1,封建遗老
54384,54365,1,辛亥革命的遗老
54385,54366,1,步态优雅｜沉稳的步态
54386,54367,1,鄙人认为可行｜鄙人才疏学浅
54387,54368,1,商店晚上九点打烊｜已经打烊了
54388,54369,1,超过用电额数
54389,54370,1,植物叶背有气孔｜气孔用于呼吸
54390,54371,1,铸件上有气孔｜气孔影响质量
54391,54372,1,砖墙上有气孔｜气孔通气良好
54392,54373,1,昆虫腹部有气孔｜气孔是呼吸孔道
54393,54374,1,不敢高攀｜高攀不上
54394,54375,1,买名牌，不买杂牌｜杂牌自行车｜杂牌军
54395,54376,1,满手杂牌
54396,54377,1,这本书明天开印｜开印时间已定
54397,54378,1,文章开头要破题｜他善于破题
54398,54379,1,寻找失物
54399,54380,1,月色凄清
54400,54381,1,晚秋天气转凉｜晚秋落叶纷飞
54401,54382,1,我顺道去看朋友｜顺道买点东西
54402,54383,1,这条路很顺道｜走这边比较顺道
54403,54384,1,我们殊途同归｜方法不同却殊途同归
54404,54385,1,这场婚礼很罗曼蒂克｜罗曼蒂克的夜晚
54405,54386,1,他喜欢引经据典｜文章引经据典
54406,54387,1,这是人命关天的事｜人命关天不能大意
54407,54388,1,这是无可置疑的事实｜他的能力无可置疑
54408,54389,1,不要捕风捉影｜这些都是捕风捉影
54409,54390,1,大家各就各位｜演员各就各位
54410,54391,1,他已成家立业｜成家立业是大事
54411,54392,1,黑色素决定肤色｜黑色素过多
54412,54393,1,他爱喝酥油茶｜酥油茶味道独特
54413,54394,1,笔杆子是靠多写、勤写练出来的｜他是公司里的笔杆子。
54414,54395,1,这笔杆子很好用｜他是单位的笔杆子
54415,54396,1,我军擅长运动战｜运动战效果显著
54416,54397,1,这个人嘴皮子可以｜耍嘴皮子
54417,54398,1,苦日子终于熬到头了。
54418,54399,1,这首四重奏很美｜弦乐四重奏
54419,54400,1,他们演奏四重奏｜四重奏需要配合
54420,54401,1,放情长征路｜放情游玩
54421,54402,1,全线复航｜停飞客机已全部复航。
54422,54403,1,判明是非
54423,54404,1,原棉是纺织原料｜这批原棉质量好
54424,54405,1,这个判例很重要｜遵循先例判例
54425,54406,1,他办事十分专断
54426,54407,1,专断独行
54427,54408,1,蛮荒时代
54428,54409,1,蛮荒之地
54429,54410,1,他会弹三弦｜三弦声音独特
54430,54411,1,这是古代的银票｜银票可以流通
54431,54412,1,叔伯兄弟｜叔伯姐妹
54432,54413,1,铺陈始末
54433,54414,1,铺陈典雅
54434,54415,1,强渡黄河
54435,54416,1,不计恩仇｜相逢一笑泯恩仇
54436,54417,1,潜心修业
54437,54418,1,他负责传译工作｜同声传译很难
54438,54419,1,古城垣保存完好｜城垣很高大
54439,54420,1,中途折返
54440,54421,1,手术过后需要进补。
54441,54422,1,家具漆得油亮
54442,54423,1,活络筋骨｜收音机的旋钮活络了。
54443,54424,1,他的脑子挺活络
54444,54425,1,净说些活络话，谁也摸不清他的真意。
54445,54426,1,这被面很漂亮｜丝绸被面柔软
54446,54427,1,老师们自己动手制作教具。
54447,54428,1,太后垂帘听政｜皇帝每日听政
54448,54429,1,这件锦缎很华贵｜锦缎做成的衣服
54449,54430,1,体恤苍生
54450,54431,1,知根知底
54451,54432,1,逆水行舟
54452,54433,1,她陪护病人｜需要专人陪护
54453,54434,1,他是病人的陪护｜请个陪护帮忙
54454,54435,1,文笔恣肆｜汪洋恣肆
54455,54436,1,恣肆无忌
54456,54437,1,唇膏防止干裂｜她涂了唇膏
54457,54438,1,这支唇膏颜色很美｜唇膏是化妆品
54458,54439,1,纳粹党徒｜黑手党党徒
54459,54440,1,这孩子太娇气，说他两句就受不了。
54460,54441,1,这东西娇气，用的时候要格外小心｜这种花太娇气，水多了不成，水少了也不成。
54461,54442,1,克服娇气
54462,54443,1,严肃题材不容戏说｜《戏说慈禧》
54463,54444,1,烈马脱缰
54464,54445,1,今年春旱严重｜春旱影响收成
54465,54446,1,坐火车去，再不然就坐飞机｜你同意，再不然就算了
54466,54447,1,他远涉重洋求学｜远涉重洋归来
54467,54448,1,对这问题，他总是躲躲闪闪地不愿直说。
54468,54449,1,不要这样躲躲闪闪地不敢见人。
54469,54450,1,他深居简出｜老人深居简出
54470,54451,1,这里来来去去的人很多｜来来去去跑了好几趟。
54471,54452,1,他们促膝谈心｜促膝谈心到深夜
54472,54453,1,雨后晴空万里
54473,54454,1,每天做健身操｜健身操有益健康
54474,54455,1,食物链是生态系统中的重要环节｜保护食物链有助于维持生态平衡
54475,54456,1,我们姐弟几个，大姐最好说话。
54476,54457,1,大学实行学分制｜学分制很灵活
54477,54458,1,学习文言文｜这篇文言文很难
54478,54459,1,他戴着助听器｜助听器很有用
54479,54460,1,勘探突击手
54480,54461,1,我老伴儿很好｜和老伴儿散步
54481,54462,1,严禁贩卖麻醉品｜麻醉品危害大
54482,54463,1,这些书是麻醉品｜精神麻醉品
54483,54464,1,海洋权很重要｜维护海洋权
54484,54465,1,这个帮会势力大｜旧社会帮会多
54485,54466,1,调节光圈大小｜光圈影响曝光
54486,54467,1,租界里有巡捕｜巡捕在巡逻
54487,54468,1,他是总督的巡捕｜巡捕随行护卫
54488,54469,1,巡捕歹徒
54489,54470,1,她的倩影很美｜留下美好倩影
54490,54471,1,门虚掩着｜睡袍虚掩
54491,54472,1,牙龈出血了｜保护牙龈健康
54492,54473,1,余波未息
54493,54474,1,这是补药｜吃补药调理身体
54494,54475,1,计划周详
54495,54476,1,景深很重要｜大光圈景深浅
54496,54477,1,烙饼该翻个儿了
54497,54478,1,他穿着丧服｜丧服是白色的
54498,54479,1,他扑腾一声摔倒了｜我的心扑腾扑腾直跳。
54499,54480,1,他在水里扑腾｜扑腾着游泳
54500,54481,1,见到他我心里就扑腾。
54501,54482,1,那几个钱可禁不住扑腾。
54502,54483,1,谱写旷世华章
54503,54484,1,睡在土炕上｜土炕很暖和
54504,54485,1,据说他们的祖先本姓文，后来才改姓闻的。
54505,54486,1,暗自垂泪
54506,54487,1,到我家呆会儿吧
54507,54488,1,出自同一师门
54508,54489,1,爬到半坡休息｜半坡有棵树
54509,54490,1,半坡遗址很著名｜参观半坡博物馆
54510,54491,1,这是件美事｜美事值得庆祝
54511,54492,1,他玩飞镖很准｜飞镖比赛开始
54512,54493,1,飞镖是种武器｜他掷出飞镖
54513,54494,1,她是前房所生｜前房妻子已故
54514,54495,1,前房是客厅｜前房很宽敞
54515,54496,1,前房有房水｜前房深度正常
54516,54497,1,他把房子转租｜转租需要同意
54517,54498,1,蜡黄的软缎｜脸色蜡黄
54518,54499,1,地球绕太阳公转｜公转周期一年
54519,54500,1,今天有雷暴｜雷暴天气危险
54520,54501,1,不知天高地厚
54521,54502,1,天高地厚的恩情｜父母恩情天高地厚
54522,54503,1,降格以求｜降格使用
54523,54504,1,挥霍公款者，必须如数退赔。
54524,54505,1,挂名厂长
54525,54506,1,水暖材料｜水暖工
54526,54507,1,水暖比汽暖更舒适
54527,54508,1,农民正在田里冬种小麦｜南方适合冬种油菜
54528,54509,1,水蜜桃
54529,54510,1,句子之间用分号隔开｜分号表示并列关系
54530,54511,1,这家银行在各地设有分号｜总店和分号统一管理
54531,54512,1,噩耗传来，人们悲恸万分。
54532,54513,1,校验仪表
54533,54514,1,古代女奴生活很悲惨｜她被迫成为女奴
54534,54515,1,食盐是一种可溶物质｜可溶性
54535,54516,1,茧丝可以织成绸缎｜蚕吐出的茧丝很细
54536,54517,1,蜂蜜中含有果糖｜果糖比蔗糖更甜
54537,54518,1,孩子还小，干重活儿还不顶用
54538,54519,1,打印机需要更换色带｜色带用完了字不清
54539,54520,1,祭扫烈士陵园
54540,54521,1,六亲不认
54541,54522,1,倒头便睡
54542,54523,1,得便来一趟
54543,54524,1,他来过了，你没瞅见?
54544,54525,1,仓库里堆得满当当的｜车厢里挤得满当当
54545,54526,1,蟒蛇缠绕在树枝上｜热带雨林里有蟒蛇
54546,54527,1,骑兵挥舞着战刀冲锋｜这把战刀很锋利
54547,54528,1,消暑的好地方
54548,54529,1,消暑佳品
54549,54530,1,他用杠子抬重物｜门闩是根粗杠子
54550,54531,1,体操运动员在杠子上翻转
54551,54532,1,老师在错字上画了杠子｜稿子满是红色杠子
54552,54533,1,国王手持权杖登基｜权杖象征最高权力
54553,54534,1,刻制图章
54554,54535,1,滑翔机在空中盘旋｜他喜欢驾驶滑翔机
54555,54536,1,他衣冠楚楚地赴宴｜新郎今天衣冠楚楚
54556,54537,1,他的学问已登堂入室｜这位画家技艺登堂入室
54557,54538,1,他的提案石破天惊｜这首诗写得石破天惊
54558,54539,1,他自我陶醉地唱歌｜不要总是自我陶醉
54559,54540,1,孩子身上起了皮疹｜过敏会导致皮疹
54560,54541,1,铁血战士｜铁血铸丰碑
54561,54542,1,这位画工技艺精湛｜故宫修复需要画工
54562,54543,1,预支稿费
54563,54544,1,用单色印刷｜大自然永远不是单色的。
54564,54545,1,芝麻油现磨现卖，保证不掺假。
54565,54546,1,痛悼亡友
54566,54547,1,他是我老表｜我和老表一起长大
54567,54548,1,江西老表很热情｜人们称他为老表
54568,54549,1,商品上有条形码｜扫描条形码结账
54569,54550,1,天蒙蒙亮就起床
54570,54551,1,军队装备了榴弹炮｜榴弹炮威力很大
54571,54552,1,产品质量不下于名牌大厂。
54572,54553,1,他的成绩不下于你｜产量不下于去年
54573,54554,1,警察使用了催泪弹｜催泪弹驱散了人群
54574,54555,1,他干活很卖力气｜为大家卖力气做事
54575,54556,1,靠卖力气吃饭，心安理得。
54576,54557,1,人生总有聚散｜朋友聚散无常
54577,54558,1,搬弄是非
54578,54559,1,他就爱搬弄自己那点儿小聪明。
54579,54560,1,搬弄电动钮
54580,54561,1,商店正在甩卖库存｜换季甩卖很便宜
54581,54562,1,为受委屈的战友辩白。
54582,54563,1,心情变易｜景物变易
54583,54564,1,不为五斗米折腰
54584,54565,1,引无数英雄竞折腰。
54585,54566,1,这个乡的青壮年文盲全部脱盲。
54586,54567,1,他昨天正式复职｜经理复职后很忙
54587,54568,1,股票被摘牌处理｜这家公司面临摘牌
54588,54569,1,比赛第一天，这个队就连连摘牌夺金。
54589,54570,1,那家律师事务所严重违规，已被摘牌。
54590,54571,1,球队摘牌了新球员｜俱乐部成功摘牌
54591,54572,1,这床棉被厚薄均匀。
54592,54573,1,都是学生，就不分厚薄了。
54593,54574,1,不了解他家底的厚薄｜不管酒味厚薄如何，他都喜欢。
54594,54575,1,这孩子聪明明慧｜她是个明慧的少女
54595,54576,1,战士守卫着边塞｜边塞风光很壮丽
54596,54577,1,发烧是感冒症候｜医生询问各种症候
54597,54578,1,不知道是什么症候。
54598,54579,1,狂风怒吼，恶浪滚滚｜敌人掀起阵阵恶浪。
54599,54580,1,他还有笔债未还｜这幅画是笔债
54600,54581,1,聋哑人用手语交流｜她熟练地打手语
54601,54582,1,仙山琼阁，奇花异草，恰似幻境。
54602,54583,1,春蚕吐丝做茧｜农民喂养春蚕
54603,54584,1,孤雁哀鸣｜几声哀鸣
54604,54585,1,媒婆来说亲了｜旧时媒婆很常见
54605,54586,1,松木油性大，易燃烧｜油性皮肤
54606,54587,1,邀约几位朋友到公园划船。
54607,54588,1,这是多年的顽疾｜治疗顽疾需要时间
54608,54589,1,贪恋舒适的生活
54609,54590,1,中药店出售饮片｜医生开了些饮片
54610,54591,1,床上挂着纱帐｜纱帐防蚊效果好
54611,54592,1,百姓对贪官恨之入骨｜他对仇人恨之入骨
54612,54593,1,他想去国外工读深造。
54613,54594,1,工读教育
54614,54595,1,“神舟”号飞船疾速飞向太空｜脚步声疾速逼近
54615,54596,1,字纸篓
54616,54597,1,他隐姓埋名生活｜罪犯隐姓埋名逃亡
54617,54598,1,冤家狭路相逢｜两人狭路相逢对峙
54618,54599,1,商店推销名特优新产品｜这些是名特优新
54619,54600,1,他近水楼台先得月｜住在学校近水楼台
54620,54601,1,这条路桥涵很多｜工程师检查桥涵
54621,54602,1,执掌帅印｜接过国家队的帅印。
54622,54603,1,炒家抬高房价｜他是房地产炒家
54623,54604,1,疾病进入中晚期｜作品中晚期风格不同
54624,54605,1,山里人卖山货｜集市上有各种山货
54625,54606,1,他编山货为生｜山货包括扫帚等
54626,54607,1,平白诬赖我偷了他的东西，我能不光火吗?
54627,54608,1,据说吃苦瓜可以去火。
54628,54609,1,他们乘木筏过河｜木筏在江上漂流
54629,54610,1,心脏搏动有力
54630,54611,1,小心有眼镜蛇｜眼镜蛇毒性很强
54631,54612,1,事物都有两重性｜看问题要知两重性
54632,54613,1,朝霞红彤彤的｜红彤彤的脸庞
54633,54614,1,强热带风暴登陆｜沿海有强热带风暴
54634,54615,1,他是家里的顶梁柱。
54635,54616,1,地球是颗大行星｜太阳系有大行星
54636,54617,1,留出一部分现金作为周转金。
54637,54618,1,老人看阅报栏｜街角设有阅报栏
54638,54619,1,机械师修理机器｜他是位资深机械师
54639,54620,1,扬子鳄是保护动物｜池塘里有扬子鳄
54640,54621,1,他紧握枪杆子｜枪杆子里出政权
54641,54622,1,过年要吃年糕｜妈妈蒸了年糕
54642,54623,1,知民情，纾民怨，解民难｜民怨沸腾
54643,54624,1,政党之间相互倾轧。
54644,54625,1,她咏唱古诗｜诗人咏唱春天
54645,54626,1,信末又及一件事｜又及：代问家人好
54646,54627,1,旧病复发
54647,54628,1,误用成语
54648,54629,1,椎体分段复位｜悬吊复位法
54649,54630,1,皇帝成功复位｜他被罢免后又复位
54650,54631,1,天堑变通途
54651,54632,1,收服残敌
54652,54633,1,钦差大臣出巡｜皇帝派钦差办案
54653,54634,1,情系故园
54654,54635,1,弹子房
54655,54636,1,他用弹子打鸟｜弹子射中目标
54656,54637,1,孩子们玩弹子｜玻璃弹子很漂亮
54657,54638,1,乘务员正在报站｜公交车自动报站
54658,54639,1,桌上点着红烛｜红烛照亮房间
54659,54640,1,戏院七点开台｜开台锣鼓响起
54660,54641,1,期年利率｜期年之后
54661,54642,1,为将要远行的老友饯行。
54662,54643,1,球艺超群
54663,54644,1,情系桑梓
54664,54645,1,西元2023年｜西元纪年通用
54665,54646,1,唐代是中国诗歌的极盛时期。
54666,54647,1,烧碱腐蚀性强｜工厂生产烧碱
54667,54648,1,想让他帮忙，没门儿!｜想把我挤走，没门儿!
54668,54649,1,我实在没门儿，帮不上你。
54669,54650,1,天长日久变老旧｜友谊天长日久
54670,54651,1,小镇依山傍水｜房子依山傍水
54671,54652,1,他爱看音乐电视｜音乐电视很精彩
54672,54653,1,政府筑巢引凤｜园区筑巢引凤
54673,54654,1,成天疯疯癫癫的，成什么体统!
54674,54655,1,搞市场竞争要靠产品质量，不能走邪道｜不能把青少年引上邪道。
54675,54656,1,他性格木讷｜木讷的人少言
54676,54657,1,他有收集怪癖｜怪癖很难理解
54677,54658,1,飞来横祸
54678,54659,1,他下颚受伤｜医生检查下颚
54679,54660,1,昆虫用下颚进食｜下颚长有短毛
54680,54661,1,道班养护公路｜道班工人很辛苦
54681,54662,1,他得了火眼｜火眼需要治疗
54682,54663,1,这位是名厨｜名厨做的菜好吃
54683,54664,1,系统自动告警｜哨兵立即告警
54684,54665,1,他研究二元论｜哲学中有二元论
54685,54666,1,他被老板炒鱿鱼了
54686,54667,1,煤气罐要安检｜更换煤气罐
54687,54668,1,她做了剖腹产｜剖腹产很安全
54688,54669,1,新疆产哈密瓜｜哈密瓜特别甜
54689,54670,1,优秀影片展映｜展映抗日题材的影片。
54690,54671,1,想得再好，不去实践也是枉然。
54691,54672,1,欺人太甚
54692,54673,1,文件需要报审｜计划已报审
54693,54674,1,崇洋媚外
54694,54675,1,我买硬座票｜硬座比较便宜
54695,54676,1,河水涨水了｜连续下雨会涨水
54696,54677,1,池塘养草鱼｜草鱼吃水草
54697,54678,1,她爱吃蜜饯｜蜜饯很甜
54698,54679,1,蜜饯小枣
54699,54680,1,经营非常无方｜教子无方
54700,54681,1,桃色事件
54701,54682,1,她穿桃色裙子｜桃色很娇艳
54702,54683,1,珍闻轶事
54703,54684,1,迷醉于山水之间
54704,54685,1,有的中药要在乳钵里研磨成粉末。
54705,54686,1,研磨玉镯｜出土文物不可研磨。
54706,54687,1,踱方步
54707,54688,1,汽车油泵坏了｜更换油泵
54708,54689,1,他写剧评｜剧评很有见地
54709,54690,1,粗重的吼声
54710,54691,1,这是些粗重的力气活儿。
54711,54692,1,一根粗重的拐杖
54712,54693,1,线条画得太粗重
54713,54694,1,这孩子眉清目秀｜姑娘长得眉清目秀
54714,54695,1,他觉得理亏，就不再作声。
54715,54696,1,暴风骤雨席卷了整个城市｜这场暴风骤雨来得太突然了
54716,54697,1,无理狡辩
54717,54698,1,他喜欢装傻逗大家笑｜别装傻了，你明明知道答案
54718,54699,1,囚室里关押着重要犯人｜这间囚室阴暗潮湿
54719,54700,1,士兵们披甲胄准备出征｜这套甲胄非常沉重
