definition_id,pinyin_id,definition_sn,pos,definition_cn,definition_en
34,7,18,名词,指正确的论断或肯定的结论,correct judgment; affirmative conclusion
35,7,19,动词,〈文〉认为正确；肯定,consider correct; affirm
36,8,1,数词,数字，最小的正整数,one (smallest positive integer)
37,8,2,数词,指同一或一样,same; identical
38,8,3,数词,指每一,each; every
39,8,4,数词,指某一,a certain; one
40,8,5,数词,指满、全或整个,whole; entire
41,8,6,数词,指专一或单一,single; sole
42,8,7,数词,指另一或又一,another; one more
43,8,8,副词,用在重叠的动词之间，表示动作是短暂的或尝试性的,used between reduplicated verbs to indicate brief or tentative action
44,8,9,副词,与“就”、“便”等副词相呼应，表示前一动作或情况一旦发生，紧跟着就要出现另一动作或情况,"used with ""就"" or ""便"" to indicate immediate sequence"
45,8,10,副词,表示猛然发出某种动作或突然出现某种情况,indicates sudden action or occurrence
46,8,11,名词,我国民族音乐中传统的记音符号，表示音阶上的一级，相当于简谱的“7̣̣”,"note in traditional Chinese music, equivalent to ""7"" in numbered musical notation"
47,9,1,副词,正在,in the process of; currently
48,9,2,介词,引进动作行为有关的处所、时间、范围、条件等,"preposition introducing location, time, scope, condition, etc."
49,9,3,动词,（人或事物）处于某个地点或位置,be at a location or position
50,9,4,动词,存在；生存,exist; live
51,9,5,动词,处在（某职位上）；属于（某个群体）,hold a position; belong to a group
52,9,6,动词,取决于,depend on
53,10,1,副词,用在动词、形容词或个别副词之前，表示一般的否定,"not (general negation before verbs, adjectives, or some adverbs)"
54,10,2,副词,单用，表示否定性的回答,no (used alone for negative reply)
55,10,3,副词,用在相同的动词或形容词之间，构成反复问句,used between identical verbs or adjectives to form alternative questions
56,10,4,副词,〈口〉用在句尾表示疑问，相当于反复问句,used at sentence end to indicate question (colloquial)
57,10,5,副词,分别用在两个意思相近或相对的单音节动词、形容词或名词前，表示“如果不……就不……”、“既不……也不……”，或表示处于中间状态,used before two similar or opposite monosyllabic words to indicate condition or intermediate state
58,10,6,副词,用于某些名词或名词性语素前，构成具有否定意义的形容词,used before some nouns to form adjectives with negative meaning
59,10,7,副词,在某些客套话中，表示不必如此，相当于“不用”、“不要”,"used in polite expressions to mean ""need not"""
60,10,8,副词,用在动补结构中，表示不可能获得某种结果,used in verb-complement structure to indicate impossibility
61,10,9,副词,用在相同的动词、形容词或名词之间（前面加“什么”），表示不在乎或不相干,"used between identical words (preceded by ""什么"") to indicate indifference or irrelevance"
62,11,1,代词,说话人称自己,I; me
63,11,2,代词,用于“你”、“我”对举，泛指许多人,"used with ""你"" to refer to many people"
64,11,3,代词,称自己的一方，相当于“我们”,we; our side
65,11,4,代词,自己,self
66,12,1,动词,表示存在（跟“无”、“没”相对）,"exist (opposite of ""none"" or ""not have"")"
67,12,2,动词,表示领有或具有,have; possess
68,12,3,动词,表示达到某种程度或达到一定的数量,reach a certain degree or amount
69,12,4,动词,表示发生或出现,occur; appear
70,12,5,动词,表示不定指，跟“某”义近似,a certain; some
71,12,6,动词,用在“人”、“时候”、“地方”前面，表示部分存在,"used before ""人"", ""时候"", ""地方"" to indicate partial existence"
72,12,7,动词,表示领有某种东西多或历时长,have much of something or for a long time
73,12,8,动词,应对语。表示在这里,response indicating presence
74,12,9,助词,用在某些动词或动词性语素前，加强语气或表示客气,used before some verbs for emphasis or politeness
75,12,10,,〈文〉词的前缀。用在某些朝代名或民族名前面,prefix used before some dynasty or ethnic names
76,13,1,名词,指由类人猿进化而来的，能思维，能制造并使用工具进行劳动，并能进行语言交际的高等动物,human being
77,13,2,名词,别人；他人,others; other people
78,13,3,名词,指某种人,a type of person
79,13,4,名词,指人手或人才,manpower; talent
80,13,5,名词,指每个人或一般人,everyone; people in general
81,13,6,名词,指人的品质、名声,character; reputation
82,13,7,名词,指成年人,adult
83,13,8,名词,指人的身体,body; health
84,14,1,代词,指距离比较近的人或事物（跟“那”相对），用在名词或数量短语前,"this (near, used before nouns or quantitative phrases)"
85,14,2,代词,代替距离比较近的人或事物,"this (near, as substitute)"
86,14,3,代词,跟“那”对举，表示众多事物，不确指某人或某事物,"used with ""那"" to refer to unspecified things"
87,14,4,代词,代替“这时候”，有加强语气的作用,now (with emphatic force)
88,14,5,代词,指距离比较近的人或事物（跟“那”相对），用在动词、形容词前，表示夸张,"this (near, used before verbs or adjectives for exaggeration)"
89,15,1,量词,用于单独的人或物以及没有专用量词的事物，也可用于一些有专用量词的事物,general measure word for persons or things
90,15,2,量词,用在约数之前，语气显得轻松、随便,used before approximate numbers for casual tone
91,15,3,量词,用在某些动词和宾语之间，有表示动量的作用,used between verb and object to indicate frequency
92,15,4,量词,用在某些动词和补语之间，作用与“得”相近（有时跟“得”连用）,"used between verb and complement, similar to ""得"""
93,15,5,量词,用在“没”、“有”和某些动词、形容词之间，起强调作用,"used between ""没"", ""有"" and some verbs/adjectives for emphasis"
94,15,6,形容词,单独的；非普遍的,individual; particular
95,15,7,名词,个头儿,height; size
96,15,8,,词的后缀。附着（zhuó）在量词“些”的后面,"suffix attached to the measure word ""些"""
97,15,9,,〈口〉词的后缀。附着（zhuó）在某些时间名词的后面,suffix attached to some time nouns (colloquial)
98,16,1,代词,称自己和对方以外的别的人,he; him
99,16,2,代词,指另外的；别的,other; another
100,16,3,代词,与“你”配合使用，表示任何人或许多人,"used with ""你"" to refer to anyone or many people"
101,16,4,代词,用在动词后面，表示虚指,"Used after a verb, indicating an unspecified object."
102,17,1,连词,连接类别或结构相似的词或短语，表示并列关系或选择关系,"And; used to connect words or phrases of similar categories or structures, indicating coordination or alternative relationship."
103,17,2,介词,引进共同行动的对象,With; introducing the object of a joint action.
104,17,3,介词,引进动作涉及的或比较的对象,With; introducing the object involved in or compared with an action.
105,17,4,形容词,配合得协调；相处得融洽,Harmonious; well-coordinated; getting along well.
106,17,5,形容词,温顺；不激烈；不粗暴,Gentle; mild; not intense or rough.
107,17,6,形容词,气候温暖,Warm; of climate.
108,17,7,动词,平息争端；使和睦,Reconcile; to settle disputes and make peace.
109,17,8,动词,比赛打成平手，不分胜负,"Draw; to tie in a game, with no winner or loser."
110,17,9,动词,连带；连同,Together with; along with.
111,17,10,名词,两个或两个以上的数相加的得数，如2加2的和是4,"Sum; the result of adding two or more numbers, e.g., the sum of 2 and 2 is 4."
112,17,11,名词,指日本（日本自称“大和民族”，简称“和”）,"Japan; referring to Japan (as Japan calls itself the ""Yamato nation,"" abbreviated as ""和"")."
113,18,1,动词,混合（多用于粉粒状物）,Mix; to blend (often used with powdered or granular substances).
114,18,2,动词,加水搅拌使变稀,Dilute; to add water and stir to make thinner.
115,18,3,量词,用于洗衣物换水的次数或一服中药煎的次数，一次叫“一和”,"Time; used for the number of times water is changed when washing clothes or the number of times a dose of Chinese medicine is decocted; one time is called ""一和""."
116,19,1,动词,在粉状物中加入水等搅拌，使粘在一起,"Knead; to add water, etc., to powdered substances and stir to make them stick together."
117,20,1,动词,跟着别人说,Echo; to repeat after someone.
118,20,2,动词,声音相应；和谐地跟着唱或伴奏,Chime in; to sing or play in harmony with others.
119,20,3,动词,依照别人诗词的题材和格律作诗、填词,Compose a poem in response; to write a poem or lyrics following the theme and form of another's poem.
120,21,1,动词,打麻将或玩纸牌时，达到规定的要求而取胜,Win in mahjong or cards; to meet the required conditions and win.
121,22,1,名词,里面,Inside; within.
122,22,2,名词,跟四周、上下或两端的距离相等的部位,"Center; the middle part equidistant from the surroundings, top and bottom, or both ends."
123,22,3,名词,指中国,China; referring to the country.
124,22,4,名词,性质、等级在两端之间,Medium; of a quality or grade between two extremes.
125,22,5,名词,指内心,Heart; mind; referring to the inner self.
126,22,6,名词,用在动词或动词性短语后面，表示动作处于持续状态,"Used after a verb or verbal phrase, indicating the action is in a continuous state."
127,22,7,形容词,不偏不倚,Impartial; unbiased.
128,22,8,动词,适合,Suit; to be suitable.
129,22,9,动词,某些地区指可以或行,"Okay; acceptable; in some dialects, meaning ""can"" or ""will do""."
130,22,10,名词,介绍买卖或调解纠纷的中间人,Middleman; a person who introduces deals or mediates disputes.
131,23,1,动词,对准；正好符合,Hit; to aim accurately or meet exactly.
132,23,2,动词,受到,Suffer; to be affected by.
133,24,1,动词,从另外的地方到说话人这里（跟“去”或“往”相对）,"Come; to move from another place to where the speaker is (opposite of ""go"" or ""leave"")."
134,24,2,动词,用在动词后，表示动作朝着说话人所在的地方,"Used after a verb, indicating the action is directed towards the speaker's location."
135,24,3,动词,表示做某个动作（代替意义具体的动词）,Used to represent performing an action (replacing a specific verb).
136,24,4,动词,（事情、问题等）来到；发生,"Come about; (of events, problems, etc.) to arise or happen."
137,24,5,形容词,未来的,Future; coming.
138,24,6,名词,从过去到说话时为止的一段时间,Past; the period of time from the past up to the moment of speaking.
139,24,7,动词,用在动词性短语（或介词短语）与动词（或动词性短语）之间，表示前者是方法、态度，后者是目的,"Used between a verbal phrase (or prepositional phrase) and a verb (or verbal phrase), indicating the former is the method or attitude and the latter is the purpose."
140,24,8,动词,用在动词性短语后面，表示来做某事,"Used after a verbal phrase, indicating coming to do something."
141,24,9,动词,用在动词性短语前面，表示要做某事,"Used before a verbal phrase, indicating intending to do something."
142,24,10,动词,跟“得”或“不”连用，表示能够或不能够,"Used with ""得"" or ""不"", indicating ability or inability."
143,24,11,助词,用在“十”、“百”、“千”等整数或数量短语后面，表示概数，通常略小于那个数目,"Used after integers like ""ten,"" ""hundred,"" ""thousand,"" or quantitative phrases, indicating an approximate number, usually slightly less."
144,24,12,助词,用在序数词“一”、“二”、“三”等后面，表示列举,"Used after ordinal numbers like ""first,"" ""second,"" ""third,"" etc., to list items."
145,24,13,助词,用在诗歌、叫卖声里作衬字,Used as a filler word in poetry or street cries.
146,24,14,助词,〈口〉用在句尾，表示曾发生过什么事情，相当于“来着”,"Used at the end of a sentence, indicating that something happened, equivalent to ""the other day""."
147,25,1,名词,国家,Country; nation.
148,25,2,名词,代表国家的,National; representing the country.
149,25,3,名词,指我国的,Chinese; referring to our country.
150,26,1,动词,进入,Enter; to go into.
151,26,2,动词,从低处往高处运动；登,Ascend; to move from a low place to a high place; climb.
152,26,3,动词,去；往,Go to; proceed to.
153,26,4,名词,高处；较高的位置（跟“下”相对）,"Top; a high place or position (opposite of ""bottom"")."
154,26,5,名词,时间或顺序在前的,Previous; earlier in time or sequence.
155,26,6,名词,等级或质量较高的,Superior; higher in rank or quality.
156,27,1,名词,表示在某一物体的顶部或表面,On; indicating on the top or surface of an object.
157,27,2,名词,表示在某一事物范围以内,In; indicating within the scope of something.
158,27,3,名词,表示某一方面,Aspect; indicating a certain aspect.
159,27,4,名词,用在表示年龄的词语后，相当于“……的时候”,"At; used after words indicating age, equivalent to ""at the age of...""."
160,27,5,动词,表示人或事物随动作由低处到高处（用在动词后面，下同）,"Up; indicating a person or thing moves from low to high with an action (used after a verb, similarly below)."
161,27,6,动词,表示动作达到一定数量,Up to; indicating the action reaches a certain quantity.
162,27,7,动词,表示动作有了结果或达到了目标,Achieve; indicating the action has a result or reaches a goal.
163,27,8,动词,表示动作开始并继续,Start; indicating the action begins and continues.
164,26,7,动词,达到（一定的数量或程度）,Reach; to attain (a certain quantity or degree).
165,26,8,动词,按规定的时间活动,Attend; to engage in activities as scheduled.
166,26,9,动词,向前进,Advance; to move forward.
167,26,10,动词,增补；添加,Add; to supplement or increase.
168,26,11,动词,涂；抹,Apply; to spread or smear on.
169,26,12,动词,拧紧,Tighten; to screw or wind up.
170,26,13,动词,安装,Install; to set up or fit.
171,26,14,动词,呈献；供奉,Offer; to present or dedicate.
172,26,15,动词,记载；登载,Record; to write down or publish.
173,26,16,动词,特指登台或出现在某些场合,Appear; specifically to go on stage or appear in certain occasions.
174,26,17,名词,指君主、皇帝,Emperor; referring to the monarch or emperor.
175,26,18,名词,指尊长或地位高的人,Superior; referring to elders or people of high status.
176,26,19,名词,我国民族音乐传统的记音符号，表示音阶上的一级，相当于简谱的“1”,"Shang; a traditional Chinese musical note, equivalent to ""1"" in numbered musical notation."
177,28,1,名词,上声,Rising tone; the third tone in Mandarin.
178,29,1,形容词,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,"Big; large in area, volume, capacity, quantity, age, strength, intensity, degree, importance, etc., exceeding the usual or a specific comparison (opposite of ""small"")."
179,29,2,副词,表示程度深,Very; indicating a deep degree.
180,29,3,形容词,敬词，称与对方有关的事物,Your; an honorific term referring to things related to the other party.
181,29,4,形容词,排行第一的,Eldest; first in order of seniority.
182,29,5,形容词,时间较远的,Distant; far in time.
183,29,6,形容词,用在某些时令、天气、节假日或时间前，表示强调,"Used before certain seasons, weather, holidays, or times for emphasis."
184,29,7,形容词,形容大小的程度,Size; describing the degree of largeness.
185,29,8,名词,某些地区指父亲或叔父、伯父,"Father or uncle; in some regions, referring to father, uncle, or elder uncle."
186,30,1,,词的后缀，附着在人称代词或指人的名词后面，表示复数。,"-men; a suffix attached to personal pronouns or nouns referring to people, indicating plural."
187,31,1,,用于地名。如：图们江，水名，源出吉林，流入日本海；图们，地名，在吉林。,"Used in place names. e.g., Tumen River, a river originating in Jilin and flowing into the Sea of Japan; Tumen, a place in Jilin."
188,32,1,动词,需要,Need; to require.
189,32,2,动词,应该,Should; ought to.
190,32,3,动词,想；希望,Want; to desire or hope.
191,32,4,动词,将要，表示肯定地推论事物发展的趋势,Will; indicating a confident inference about the trend of events.
192,32,5,形容词,重大,Important; significant.
193,32,6,名词,主要的内容,Main point; the primary content.
194,32,7,动词,希望得到或保有,Want to have; to wish to obtain or keep.
195,32,8,动词,索取,Ask for; to demand.
196,32,9,动词,要求；请求,Request; to ask or plead for.
197,32,10,动词,在比较句中表示估计,Estimate; used in comparative sentences to indicate estimation.
198,32,11,动词,表示决心或希望做某事,Intend; to express determination or hope to do something.
199,32,12,连词,要是,If; supposing.
200,32,13,连词,连接分句，表示选择关系，相当于“要么……，要么……”,"Either... or...; connecting clauses to indicate a choice, equivalent to ""either... or...""."
201,33,1,动词,求,demand
202,33,2,动词,有所仗恃而强行要求；胁迫,coerce
203,34,1,动词,表示懂得或有能力做某事（带动词宾语，可以单独回答问题）,can
204,34,2,名词,会议；进行某项活动的聚会,meeting
205,34,3,动词,表示有可能实现（可以单独回答问题）,will
206,34,4,动词,见面,meet
207,34,5,动词,领悟；理解,understand
208,34,6,名词,中心城市,metropolis
209,34,7,名词,时机,opportunity
210,34,8,名词,为共同目的而结成的团体或组织,association
211,34,9,名词,设在寺庙附近的集市或民间朝山进香时举行的活动,temple fair
212,34,10,动词,表示擅长做某事（能受程度副词修饰，带动词宾语，不能单独回答问题）,be good at
213,34,11,动词,会合,converge
214,34,12,动词,通晓；能掌握,master
215,34,13,,【会儿(huì er)】一小段时间,a while
216,34,14,动词,（在茶楼、饭馆等处）付款,pay (a bill)
217,35,1,动词,总合；合计,total
218,34,15,名词,民间的一种小型经济互助组织，入会人按期等量交款，按约定的办法由入会人分期轮流使用,credit union
219,36,1,动词,是,be
220,36,2,动词,做,do
221,36,3,动词,当作；充当,act as
222,36,4,动词,变成；成为,become
223,37,1,介词,引进动作行为的受益者，相当于“替”或“给”,for
224,37,2,介词,引进动作行为的原因或目的，相当于“由于”或“为了”,because of
225,36,5,介词,用于被动句，引进动作的施事者，相当于“被”（常跟“所”连用）,by
226,36,6,,词的后缀，附在某些单音节形容词性或副词性成分后面，构成表示程度或范围的双音节副词，一般修饰双音节形容词或动词,-ly (adverbial suffix)
227,37,3,动词,〈文〉帮助,assist
228,36,7,动词,〈文〉表示某些动作行为，含有治理、从事、设置、研究等意义,engage in
229,38,1,副词,表示将在很短的时间以内发生,soon
230,38,2,副词,表示前后两件事紧接着发生,then
231,38,3,副词,限定范围，相当于“只”、“仅”,only
232,38,4,副词,表示事实如此,just
233,38,5,副词,表示在某种条件下自然发生某种结果（常跟“如果”、“只要”、“既然”等搭配）,then
234,38,6,副词,加强肯定,exactly
235,38,7,副词,表示动作行为在很久以前已经发生（前面往往有时间词语）,already
236,38,8,副词,强调数量多寡,as many as
237,38,9,介词,表示利用条件、时机等，相当于“趁”,taking advantage of
238,38,10,介词,引进动作行为发生时所靠近的处所,at
239,38,11,介词,引进动作的对象或范围,with regard to
240,38,12,动词,到,go to
241,38,13,动词,开始进入或从事（某种事业）,take up (a post)
242,38,14,动词,接近；凑近,approach
243,38,15,动词,依从,comply with
244,38,16,动词,完成,accomplish
245,38,17,动词,菜肴、果品等搭配着主食或酒吃,go with (food)
246,38,18,连词,表示假设兼让步，相当于“即使”,even if
247,39,1,动词,到达；达到,arrive
248,39,2,动词,用在动词后作补语，表示动作达到目的或有了结果,(verb complement) to achieve a result
249,39,3,动词,去；往,go to
250,39,4,形容词,周全；周密,thorough
251,40,1,动词,用言语表达意思；讲,speak
252,40,2,动词,解释；阐明,explain
253,40,3,动词,谈论；意思上指,refer to
254,40,4,动词,劝告；责备,scold
255,40,5,名词,观点；主张；道理,theory
256,40,6,动词,说合；介绍,matchmake
257,40,7,动词,曲艺的一种语言表演手段,storytelling (performance)
258,41,1,动词,说服别人同意自己的主张,persuade
259,42,1,量词,时间法定计量单位，地球环绕太阳运行一周的时间为1年。公历平年365天为1年，闰年366天为1年；农历平年354天或355天为1年，闰年384天或385天为1年,year (unit)
260,42,2,名词,岁数,age
261,42,3,名词,人一生中按年龄划分的阶段,period of life
262,42,4,名词,时期,era
263,42,5,名词,年节，新的一年开始的那天及其前后的几天,New Year
264,42,6,名词,有关年节的,New Year's
265,42,7,名词,本指庄稼成熟，引申为一年中庄稼的收成,harvest
266,43,1,代词,称谈话的对方（一个人）,you (singular)
267,43,2,代词,第二人称复数，相当于“你们”，用于工厂、学校、机关等相互间称对方,you (plural)
268,43,3,代词,与“我”或“他”配合使用，表示许多人参与或相互间做什么,"(used with ""I"" or ""he"") each other"
269,43,4,代词,泛指任何人，包括说话人自己,one (generic)
270,44,1,副词,用在单句中，暗含着跟另一件事相同,also (in simple sentence)
271,44,2,副词,用在并列复句中，表示两件事或多件事有相同之处（可以连用在各分句中，也可以单用在后一分句中）,also (in compound sentence)
272,44,3,副词,表示强调,even
273,44,4,副词,表示不管前提或假设怎样，后果都相同,still
274,44,5,副词,表示委婉语气,(softening tone)
275,44,6,助词,用于句尾，表示肯定的语气，也可以加强疑问、感叹或祈使的语气,(sentence-final particle)
276,44,7,助词,用于句中，表示提顿的语气,(pause particle)
277,45,1,介词,引进动作行为赖以实现的工具、手段等，相当于“用”、“拿”,with
278,45,2,介词,引进动作行为的原因，相当于“因为”、“由于”,because
279,45,3,介词,引进动作行为依据的方式、标准，相当于“按照”、“根据”,according to
280,45,4,连词,连接两个动词性短语或分句，表示后者是前者的目的,in order to
281,45,5,介词,用于具有“给予”一类意义的动词或动宾短语后，引进动作行为给予的事物,(introduces object of giving)
282,45,6,介词,用在单音节方位词前面，表示时间、空间、数量上的界限,(before directional words) from
283,46,1,助词,用在作状语的词或短语后面，表示这个词或短语修饰动词性或形容词性中心语,(adverbial particle)
284,47,1,名词,土地；田地,land
285,47,2,名词,地的表面,ground
286,47,3,名词,场所；地点,place
287,47,4,名词,【地区】某一范围的地方；较大的区域,region
288,47,5,名词,地球；地球的外壳,earth
289,47,6,名词,陆地，地球表面除去海洋的部分,land (as opposed to sea)
290,47,7,名词,领土,territory
291,47,8,名词,地位；处境,position
292,47,9,名词,空间的一部分,space
293,47,10,名词,【地方】中央以下的各级行政区划的统称（跟“中央”相区别）,locality
294,47,11,名词,【地方】指军队以外的部门（跟“军队”相区别）,civilian sector
295,47,12,名词,路程（多用于里数、站数后）,distance
296,47,13,名词,心理意识活动的领域,mind
297,47,14,名词,衬托花纹图案的底面,background
298,47,15,名词,【地区】我国省、自治区人民政府设立行政公署作为派出机关所管理的区域，包括若干个县、市，不是一级行政区域，原称专区。目前我国的地区大多已取消，改为省辖市,prefecture
299,48,1,动词,产生；发生,produce; occur
300,48,2,动词,出生,be born
301,48,3,动词,人生孩子；动物产崽,give birth
302,48,4,动词,活着；生存（跟“死”相对）,live; survive
303,48,5,名词,生命,life
304,48,6,形容词,不熟悉,unfamiliar
305,48,7,名词,学生；学习的人,student; learner
306,48,8,名词,指从事某些工作的人,person engaged in certain work
307,48,9,动词,植物长出来；泛指生物体长出,grow; sprout
308,48,10,形容词,有生命力的；活的,living; alive
309,48,11,副词,生硬；勉强,stiffly; forcibly
310,48,12,动词,点燃,light; ignite
311,48,13,形容词,（食物）没有做熟的；（果实）没有成熟的,raw; unripe
312,48,14,名词,维持生存的手段,livelihood
313,48,15,形容词,没有经过加工、锻制或训练的,unprocessed; untrained
314,48,16,名词,生存的过程；一辈子,lifetime
315,48,17,副词,表示程度深（只用在某些表示感情或感觉的词的前面）,intensely (before certain emotion/feeling words)
316,48,18,副词,硬是,insistently
317,48,19,名词,不熟悉的人,stranger
318,48,20,名词,古代指有学问有道德的人；也是读书人的通称,scholar (classical); intellectual
319,48,21,名词,戏曲里的一个行当，扮演男子，包括小生、老生、武生等,male role in Chinese opera
320,49,1,名词,时间；岁月,time; years
321,49,2,量词,小时，一昼夜平分24段中的每一段；也用作时间法定计量单位,hour (unit of time)
322,49,3,形容词,当前的；目前的,current; present
323,49,4,名词,指某一段时间,period of time
324,49,5,副词,表示时间、频率；相当于“常常”、“经常”,often; frequently
325,49,6,形容词,一时的；适时的,temporary; timely
326,49,7,名词,季节；时令,season
327,49,8,名词,时机；时宜,opportunity; occasion
328,49,9,副词,表示时间、频率；两个“时”字前后连用，相当于“有时……有时……”、“一会儿……一会儿……”,sometimes...sometimes...
329,49,10,名词,指规定的时间,appointed time
330,49,11,名词,时辰,traditional two-hour time period
331,49,12,名词,一种语法范畴，通过一定的语法形式表示动作行为发生的时间。一般分为现在时、过去时和将来时,tense (grammar)
332,50,1,形容词,正确；符合一定的标准,correct; right
333,50,2,动词,回答,answer; reply
334,50,3,动词,面向着；朝着,face; toward
335,50,4,动词,适合；符合于,suit; fit
336,50,5,动词,通过互相比较，核查是否相符,check; compare
337,50,6,动词,调整使符合一定的要求,adjust; calibrate
338,50,7,动词,针对；对付,deal with; cope with
339,50,8,介词,引进动作行为的对象，相当于“向”、“跟”,to; toward (introducing action target)
340,50,9,介词,引进对待的对象,toward (introducing treatment target)
341,50,10,动词,互相拼合或配合,fit together; match
342,50,11,动词,彼此相向,face each other
343,50,12,形容词,对面的；对立的,opposite; opposing
344,50,13,名词,互相配合的人或事物,pair; counterpart
345,50,14,量词,用于成双成对的人或事物,pair (measure word)
346,50,15,名词,指对联,couplet
347,50,16,动词,平分成两份,divide equally
348,50,17,动词,〈文〉相当；相配,match; correspond
349,51,1,动词,从里面到外面（跟“入”、“进”相对）,exit; go out
350,51,2,动词,用在动词后，表示趋向或结果,(verb complement indicating direction/result)
351,51,3,动词,出现；显现,appear; emerge
352,51,4,动词,离开；脱离,leave; depart
353,51,5,动词,向外拿,take out
354,51,6,动词,超过,exceed
355,51,7,动词,出产；产生,produce; yield
356,51,8,动词,发生,occur; happen
357,51,9,动词,发散出；发泄,emit; vent
358,51,10,动词,来到（某个处所、场合）,arrive at (a place/occasion)
359,51,11,动词,特指往外拿出钱财,spend money
360,51,12,动词,指出版,publish
361,51,13,动词,长出,grow out
362,51,14,动词,用在某些形容词后，表示超过,exceed (after adjectives)
363,51,15,量词,传奇中的一个大段落；也指戏曲的一个独立剧目,act (of play); scene
364,52,1,形容词,美；优点多的；令人满意的（跟“坏”相对）,good; satisfactory
365,52,2,形容词,（身体）健康；（疾病）痊愈,healthy; recovered
366,52,3,副词,表示程度深（多含感叹语气）,very (exclamatory)
367,52,4,形容词,友爱；和睦,friendly; harmonious
368,52,5,形容词,用在动词后面，表示动作已经完成,(after verbs) completion of action
369,52,6,形容词,表示赞同、答应、结束或不满、警告等语气,(expressing agreement/warning/etc.)
370,52,7,形容词,容易,easy
371,52,8,形容词,用在某些动词前面，表示效果好,(before verbs) effective
372,52,9,动词,表示使下文所说的目的容易实现，相当于“可以”、“便于”,so that; in order to
373,52,10,副词,强调数量多,many (emphatic)
374,52,11,副词,强调时间久,long (emphatic time)
375,52,12,名词,指赞扬的话或问候的话（口语中多儿化）,praise; greeting
376,53,1,动词,喜爱；喜欢,like; enjoy
377,53,2,副词,表示容易（发生某事）,prone to
378,54,1,动词,【能够】用在其他动词前，表示有能力或善于做（某事）,can; be able to
379,54,2,动词,【能够】用在其他动词前，表示客观条件或情理上许可,may; be permitted to
380,54,3,动词,表示有可能，多用于揣测语气,might; possibly
381,54,4,名词,能力；才干,ability; talent
382,54,5,动词,【能够】用在其他动词前，表示有某种用途,can (indicating utility)
383,54,6,形容词,有才干的,capable
384,54,7,名词,物理学上指能量,energy (physics)
385,55,1,量词,用于枪弹、炮弹,round (for ammunition)
