example_id,definition_id,example_sn,example_cn
67096,67075,1,破产清盘
67097,67076,1,清盘后数据没了｜需要清盘重装
67098,67077,1,糜子可以磨粉｜地里种了糜子
67099,67078,1,他料事如神｜诸葛亮料事如神
67100,67079,1,他理了个小平头｜小平头很精神
67101,67080,1,荐举他当校长
67102,67081,1,四位嘉宾竞答节目主持人提出的问题。
67103,67082,1,炉渣可以铺路｜煤烧完留下炉渣
67104,67083,1,炉渣能制水泥｜冶炼产生炉渣
67105,67084,1,身材纤瘦
67106,67085,1,成人之美是美德｜他喜欢成人之美
67107,67086,1,果酸有助于消化｜化妆品含果酸
67108,67087,1,文章讲究起承转合｜起承转合要自然
67109,67088,1,你托我的事我已转托老张办理。
67110,67089,1,门窗用塑钢材料｜塑钢很耐用
67111,67090,1,锚链很粗重｜船抛锚放下锚链
67112,67091,1,水里有蚂蟥｜小心被蚂蟥叮咬
67113,67092,1,时疫蔓延
67114,67093,1,氨水气味刺鼻｜农田施氨水肥料
67115,67094,1,不要挑肥拣瘦｜他总挑肥拣瘦
67116,67095,1,车辆右行
67117,67096,1,出门右行几步就是。
67118,67097,1,墙上挂壁毯｜壁毯很精美
67119,67098,1,镂刻玉石｜父亲的教诲镂刻在他的脑海里。
67120,67099,1,罐头盒可回收｜打开罐头盒
67121,67100,1,铺上苇席乘凉｜苇席编织紧密
67122,67101,1,地板该上蜡了
67123,67102,1,同行公议
67124,67103,1,请看以下示例｜这个示例很典型
67125,67104,1,老师示例操作｜示例如何解题
67126,67105,1,"""拙见""是谦词｜说话要用谦词"
67127,67106,1,枣泥馅儿点心
67128,67107,1,万分愧悔
67129,67108,1,传说幽魂出没｜夜晚怕遇幽魂
67130,67109,1,水槽子漏水了｜用槽子喂牲口
67131,67110,1,消除弊害
67132,67111,1,警察在路上测速｜测速仪很准确
67133,67112,1,白润的肌肤
67134,67113,1,用柴刀砍柴｜柴刀很锋利
67135,67114,1,客舍青青柳色新
67136,67115,1,鸡雏很可爱｜养了一群鸡雏
67137,67116,1,默记在心
67138,67117,1,用糨糊贴纸｜糨糊粘性强
67139,67118,1,引用一句恰当的名言，给文章添色不少。
67140,67119,1,在路基上钉几根橛子作为测量标志。
67141,67120,1,他捻着佛珠｜佛珠有108颗
67142,67121,1,冲一碗藕粉｜藕粉有营养
67143,67122,1,一直站着没挪步
67144,67123,1,木工弹墨线｜按墨线锯木头
67145,67124,1,墨斗拉出墨线｜墨线沾满了墨
67146,67125,1,乡谊亲情
67147,67126,1,文不切题｜这段话讲得很切题
67148,67127,1,接驾来迟，请仁兄见谅!
67149,67128,1,他的字很好记认
67150,67129,1,医生每天应诊｜医院八点应诊
67151,67130,1,每天前来应诊的病人超过百名。
67152,67131,1,深表谢忱
67153,67132,1,行情看跌｜股票看跌
67154,67133,1,陷入苦境｜摆脱苦境
67155,67134,1,冬天用电热毯｜电热毯很暖和
67156,67135,1,两国签订商约｜商约促进贸易
67157,67136,1,我俩商约今年暑假一起去旅游。
67158,67137,1,安养身体
67159,67138,1,这事没的说｜他办事没的说
67160,67139,1,石英钟很准｜买了个石英钟
67161,67140,1,心里甜滋滋的｜糖果甜滋滋的
67162,67141,1,反对党八股｜党八股文风空洞
67163,67142,1,有人挖苦他，他也不还嘴。
67164,67143,1,春灌很重要｜农民正在春灌
67165,67144,1,把工资和劳绩密切联系起来。
67166,67145,1,祷祝家人平安｜虔诚祷祝
67167,67146,1,翎毛扇
67168,67147,1,他擅长画翎毛｜翎毛画很生动
67169,67148,1,他有狐臭｜狐臭影响社交
67170,67149,1,他梳着背头｜背头很时髦
67171,67150,1,府绸衬衣舒服｜买了一块府绸
67172,67151,1,《文艺学浅说》｜《浅说运筹学》
67173,67152,1,他老于世故｜老于世故的人
67174,67153,1,剪除逆贼
67175,67154,1,解应用题｜应用题很难
67176,67155,1,领导来查岗｜查岗发现缺勤
67177,67156,1,夜里查岗｜查岗确保安全
67178,67157,1,英雄杀身成仁｜为理想杀身成仁
67179,67158,1,午膳很丰盛｜用完午膳休息
67180,67159,1,大家让我画画，那我只好献丑了。
67181,67160,1,无须相瞒
67182,67161,1,甜椒不辣｜炒菜放甜椒
67183,67162,1,他翻云覆雨｜翻云覆雨的小人
67184,67163,1,粮食已入仓｜新粮入仓保管
67185,67164,1,上品无寒门，下品无世族。
67186,67165,1,素白的婚纱
67187,67166,1,她是家里的头胎｜头胎生了个女儿
67188,67167,1,炒腰花
67189,67168,1,欣悉大赛夺魁，深以为荣。
67190,67169,1,他正在学习维吾尔文｜这本书是用维吾尔文写的
67191,67170,1,抢建大坝
67192,67171,1,真是冤家路窄，又碰见他了｜没想到冤家路窄在这里相遇
67193,67172,1,士兵从垛口向外射击｜城墙的垛口很窄
67194,67173,1,他是个老江湖｜老江湖经验丰富
67195,67174,1,精卫填海的故事很感人｜我们要学习精卫填海的精神
67196,67175,1,年轻不更事，尤其要注意学习。
67197,67176,1,文人相轻是种陋习｜自古就有文人相轻的现象
67198,67177,1,文笔枯涩
67199,67178,1,枯涩的眼睛
67200,67179,1,这块地需要熟化｜熟化后的土地更肥沃
67201,67180,1,稍顷，红日露出了笑脸。
67202,67181,1,孟春时节天气还冷｜孟春是正月
67203,67182,1,白厅是英国政府所在地｜白厅位于伦敦
67204,67183,1,瓜地里又起了虫子，真让人闹心。
67205,67184,1,萝卜吃多了闹心
67206,67185,1,老朋友们在一起话旧，感到十分亲切。
67207,67186,1,不少稀有动物由于摄食困难而濒临灭绝。
67208,67187,1,他得了恶疾｜恶疾难以治愈
67209,67188,1,声符是形声字的一部分｜这个字的声符很特别
67210,67189,1,薄幸郎
67211,67190,1,不容置辩｜无可置辩
67212,67191,1,悬崖上有悬棺｜悬棺是古代葬俗
67213,67192,1,从斜角处走来
67214,67193,1,正品和次品交杂
67215,67194,1,别叫我穷鬼｜他是个穷鬼
67216,67195,1,冻得直哈气
67217,67196,1,哈气在车窗玻璃上冻成了冰。
67218,67197,1,玻璃上有哈气｜哈气让视线模糊
67219,67198,1,用消毒药棉擦拭｜药棉是医用品
67220,67199,1,他端着瓷缸喝水｜瓷缸很结实
67221,67200,1,证据确凿，别想翻供。
67222,67201,1,明月皎皎
67223,67202,1,她用顶针缝衣服｜顶针保护手指
67224,67203,1,鹞子在天空盘旋｜鹞子是猛禽
67225,67204,1,孩子在放鹞子｜鹞子飞得很高
67226,67205,1,提级加薪
67227,67206,1,这批棉花质量不错，应该提级｜提级不提价
67228,67207,1,电脑又死机了｜死机需要重启
67229,67208,1,叩见父母大人
67230,67209,1,桥面下塌
67231,67210,1,一介勇夫
67232,67211,1,他干活儿肯拼力
67233,67212,1,俗谚很有道理｜这是句俗谚
67234,67213,1,他是这里的黑户｜黑户没有户籍
67235,67214,1,那家店是黑户｜黑户经营不合法
67236,67215,1,今年有闰月｜闰月在五月后
67237,67216,1,国家沦亡了｜民族沦亡很悲惨
67238,67217,1,羞耻之心沦亡殆尽。
67239,67218,1,他私藏黑枪｜黑枪是违法的
67240,67219,1,遭黑枪暗杀
67241,67220,1,她被关进女监｜女监管理严格
67242,67221,1,把柴草摊放在院子里晒干。
67243,67222,1,他发言常常跑题｜这篇演讲跑题了
67244,67223,1,抗旱保苗是当前的急务。
67245,67224,1,亲眷都来了｜他是我的亲眷
67246,67225,1,他是个有血性有侠气的硬汉子。
67247,67226,1,薏米可以煮粥｜薏米营养丰富
67248,67227,1,装甲车呼隆呼隆地开了过来。
67249,67228,1,各种车种都有｜这是新式车种
67250,67229,1,岁初很忙碌｜岁初制定计划
67251,67230,1,靡有孑遗
67252,67231,1,孑遗生物
67253,67232,1,孩子出风疹了｜风疹会传染
67254,67233,1,节略了文章的开头和结尾。
67255,67234,1,只转发了文章的节略，没有发表全文。
67256,67235,1,递交了节略｜节略是外交文书
67257,67236,1,递上名帖｜名帖是旧式名片
67258,67237,1,需要油票儿加油｜油票儿已取消
67259,67238,1,稍一回神，他自知刚才有点儿失态了｜让他回回神再作商量。
67260,67239,1,她戴着手链｜手链很漂亮
67261,67240,1,他对下属施威｜施威要有分寸
67262,67241,1,公路在山间回绕
67263,67242,1,脸上露出怒色
67264,67243,1,股票小幅回跌
67265,67244,1,她长着杏眼｜杏眼很迷人
67266,67245,1,知识竞赛中抢答部分争夺激烈。
67267,67246,1,疏忽是结下这个苦果的根苗｜烈士留下的根苗
67268,67247,1,期冀美好未来｜期冀孩子成才
67269,67248,1,好一员彪悍战将!
67270,67249,1,无论出现什么情况，生产也不能失序。
67271,67250,1,的确良衣服耐磨｜的确良易洗易干
67272,67251,1,历经离乱
67273,67252,1,内聚力很强｜内聚力是分子力
67274,67253,1,要在内部营造一种良好的氛围，以增强内聚力。
67275,67254,1,电视里一有球赛，他的精神头儿就来了。
67276,67255,1,他吹奏洞箫｜洞箫声音悠扬
67277,67256,1,老人去了托老所｜托老所照顾老人
67278,67257,1,指靠子女赡养
67279,67258,1,园里有黑竹｜黑竹是紫竹
67280,67259,1,用烧杯加热｜烧杯是实验用具
67281,67260,1,惊蛰春雷响｜惊蛰节气到了
67282,67261,1,他是个老顽固｜老顽固思想保守
67283,67262,1,煮了一锅夹生饭
67284,67263,1,学习贪快，容易搞成夹生饭。
67285,67264,1,她30岁才搞对象。
67286,67265,1,编录资料
67287,67266,1,你这牛脾气也该改一改了。
67288,67267,1,决不徇情
67289,67268,1,慢镜头很清晰｜用慢镜头回放
67290,67269,1,迎风疾进
67291,67270,1,不深入实际，必然要成为睁眼瞎。
67292,67271,1,他是个吝啬鬼｜吝啬鬼很小气
67293,67272,1,百宝箱里是些小工艺品。
67294,67273,1,弹奏七弦琴｜七弦琴是古琴
67295,67274,1,庭院里有太湖石｜太湖石多孔
67296,67275,1,他是个乐天派｜乐天派很乐观
67297,67276,1,鸡内金可入药｜鸡内金能消食
67298,67277,1,他们是铁哥们儿｜铁哥们儿关系好
67299,67278,1,白皮松很高大｜白皮松树皮白
67300,67279,1,他得了相思病｜相思病很难熬
67301,67280,1,这事需要冷处理｜冷处理更合适
67302,67281,1,工件经过冷处理｜冷处理提高性能
67303,67282,1,凭选民证投票｜选民证是凭证
67304,67283,1,他在玩老虎机｜老虎机是赌博机
67305,67284,1,他们的观点同出一辙｜做法同出一辙
67306,67285,1,他为国死得其所｜死得其所很光荣
67307,67286,1,他总是把工作做得至善至美。
67308,67287,1,凶相毕露很可怕｜他终于凶相毕露
67309,67288,1,他心怀叵测｜心怀叵测要提防
67310,67289,1,注射庆大霉素｜庆大霉素是抗生素
67311,67290,1,他过着锦衣玉食的生活｜锦衣玉食太奢侈
67312,67291,1,街上红男绿女｜红男绿女很时尚
67313,67292,1,事物的发展变化都有一定之规｜不管你怎么说，他有他的一定之规。
67314,67293,1,不能削足适履｜削足适履太愚蠢
67315,67294,1,山光水色很美｜欣赏山光水色
67316,67295,1,他在表演山东快书｜山东快书节奏快
67317,67296,1,这里是自流灌溉｜自流灌溉省力
67318,67297,1,他已行将就木｜行将就木的老人
67319,67298,1,这事手到擒来｜手到擒来很容易
67320,67299,1,种植紫花苜蓿｜紫花苜蓿是牧草
67321,67300,1,他们是婚生子女｜婚生子女有继承权
67322,67301,1,略见一斑可知全貌｜从此事略见一斑
67323,67302,1,团队离心离德｜离心离德会失败
67324,67303,1,他是个二道贩子｜二道贩子赚差价
67325,67304,1,用小恩小惠拉拢人｜小恩小惠不管用
67326,67305,1,本厂礼聘高级工程师两名。
67327,67306,1,头绪太多，叫人发懵。
67328,67307,1,他站在那发懵｜突然发懵了
67329,67308,1,他有点发懵｜发懵没反应过来
67330,67309,1,吹奏胡笳｜胡笳是古代乐器
67331,67310,1,盐井出卤水｜盐井用于制盐
67332,67311,1,豆科植物有根瘤｜根瘤能固氮
67333,67312,1,悭吝贪婪，爱财如命
67334,67313,1,相互勾连，狼狈为奸。
67335,67314,1,这事把他也勾连上了。
67336,67315,1,状貌奇特
67337,67316,1,汤里放点虾皮｜虾皮可以提鲜
67338,67317,1,清神醒脑
67339,67318,1,喝碗醪糟｜醪糟是米酒
67340,67319,1,牛犊子
67341,67320,1,这几个字是后来补写的｜补写了遗漏的内容。
67342,67321,1,别听他瞎吹｜瞎吹不靠谱
67343,67322,1,用兵不在杀伐
67344,67323,1,这是我的拙著｜拙著请指教
67345,67324,1,路旁有茶亭｜在茶亭休息
67346,67325,1,演员正在卸装｜卸装后很轻松
67347,67326,1,他们暗中苟合｜苟合是不道德的
67348,67327,1,苟合取容
67349,67328,1,园林善于借景｜借景扩大视野
67350,67329,1,睡在通铺上｜通铺很拥挤
67351,67330,1,他打算卜居山林｜卜居要选好地方
67352,67331,1,他千夫所指｜千夫所指很可悲
67353,67332,1,银号兑换银两｜银号是旧式银行
67354,67333,1,这些戏没有演出本子，是靠口耳相传保留下来的。
67355,67334,1,他准备挪窝儿｜挪窝儿换新环境
67356,67335,1,他是孝子贤孙｜孝子贤孙守传统
67357,67336,1,他去吊孝｜吊孝表示哀悼
67358,67337,1,版面几经改易
67359,67338,1,这个镇流器需要更换了｜镇流器是荧光灯的重要部件
67360,67339,1,她擅长画水粉画｜这幅水粉画色彩很鲜艳
67361,67340,1,酥油花是藏族传统艺术｜寺庙里供奉着精美的酥油花
67362,67341,1,这条里巷很幽静｜里巷深处有家小店
67363,67342,1,我爱吃炒葵花籽｜葵花籽可以榨油
67364,67343,1,您的恩情，日后定当酬答｜和（hè）诗一首以酬答先生。
67365,67344,1,他们党同伐异，排斥异己｜学术讨论不该党同伐异
67366,67345,1,目验属实
67367,67346,1,他完成了漂亮的后空翻｜体操选手在练习后空翻
67368,67347,1,老人正在表演数来宝｜数来宝是北方曲艺
67369,67348,1,他会说流利的北方话｜北方话分布范围很广
67370,67349,1,她戴了个发套｜发套可以固定发型
67371,67350,1,他的成绩顶呱呱｜这家餐馆味道顶呱呱
67372,67351,1,谐美的旋律｜舞姿谐美
67373,67352,1,劈手夺过歹徒手中的刀。
67374,67353,1,迁离危险地带
67375,67354,1,这一闪念后来竟变成了事实。
67376,67355,1,脑子里突然一闪念：这是骗局。
67377,67356,1,下半天我要开会｜下半天天气转凉
67378,67357,1,耶稣教在我国有信徒｜他信奉耶稣教
67379,67358,1,践约赴会
67380,67359,1,农民在打谷场劳作｜打谷场上堆满稻谷
67381,67360,1,这座庄院很气派｜庄院里有花园
67382,67361,1,勃然作色
67383,67362,1,反对假大空的作风｜他的报告尽是假大空
67384,67363,1,间壁住着叔叔一家人。
67385,67364,1,冬储白菜
67386,67365,1,夏天要戴太阳帽｜太阳帽能遮阳
67387,67366,1,清蒸黄花鱼很鲜美｜黄花鱼是常见海鱼
67388,67367,1,菠萝蜜果实很大｜热带产菠萝蜜
67389,67368,1,让他办事最把牢｜他说话不把牢
67390,67369,1,解送犯人｜这车货由你解送
67391,67370,1,随大溜
67392,67371,1,洪峰以泰山压顶之势袭来。
67393,67372,1,缓征部分税收
67394,67373,1,我小姑子很勤快｜小姑子来家里做客
67395,67374,1,他是小本经营｜小本经营利润薄
67396,67375,1,在这节骨眼儿上，可不能后退。
67397,67376,1,喝倒彩
67398,67377,1,松仁可以做糕点｜松仁味道很香
67399,67378,1,她知书达理｜知书达理受人尊敬
67400,67379,1,通讯兵在传递消息｜他当过通讯兵
67401,67380,1,衰草败叶
67402,67381,1,防止串供
67403,67382,1,我嘴笨，说不过你。
67404,67383,1,车篷能遮雨｜给三轮车装上车篷
67405,67384,1,小张好多天没露面了，敢是病啦?
67406,67385,1,日月如梭，光阴似箭｜感叹日月如梭
67407,67386,1,皮肤油黑
67408,67387,1,吃饭要细嚼慢咽｜细嚼慢咽助消化
67409,67388,1,门啪嗒一声关上了。
67410,67389,1,工人在江上放排｜放排是运输方式
67411,67390,1,他们关系不即不离｜保持不即不离的态度
67412,67391,1,足跟皲裂｜面颊皲裂
67413,67392,1,猪娃很可爱｜买了三只猪娃
67414,67393,1,杂食动物
67415,67394,1,吃杂食
67416,67395,1,这是平纹布料｜平纹织物很常见
67417,67396,1,头上汗淋淋的
67418,67397,1,他少不更事｜少不更事容易犯错
67419,67398,1,肃清残敌
67420,67399,1,对青年干部要扶上马，送一程。
67421,67400,1,五间门脸儿的大药铺。
67422,67401,1,开个小门脸儿
67423,67402,1,孩子已经全托
67424,67403,1,铜器生铜绿｜铜绿有毒要小心
67425,67404,1,山景被浓雾遮断了。
67426,67405,1,毛南族主要分布在广西｜毛南族文化独特
67427,67406,1,报销车马费｜发给员工车马费
67428,67407,1,案情未详｜生卒年代未详
67429,67408,1,蜜蜂帮助传粉｜异花传粉较常见
67430,67409,1,纵酒寻欢
67431,67410,1,这是凸版印刷｜凸版着墨清晰
67432,67411,1,我们公司不开伙｜自己在家开伙
67433,67412,1,机关从明天起开伙。
67434,67413,1,丈夫调动，妻子也随迁到这里。
67435,67414,1,这条蛇刚刚蜕皮
67436,67415,1,后背晒蜕皮了
67437,67416,1,案件在民事法庭审理｜民事法庭处理纠纷
67438,67417,1,羞赧之色
67439,67418,1,皮糖很有嚼劲｜买了斤皮糖
67440,67419,1,会议起讫日期请电告。
67441,67420,1,朔望是重要日子｜农历朔望有讲究
67442,67421,1,他努力节欲｜节欲有利于健康
67443,67422,1,社会要清除人渣｜这种人真是人渣
67444,67423,1,产婆在接生｜旧时产婆很重要
67445,67424,1,丢人露丑｜当众露丑
67446,67425,1,矿石需要煅烧｜煅烧能去除杂质
67447,67426,1,违令者罚
67448,67427,1,宪法对其他一切法律都具有不容违逆的制约力。
67449,67428,1,用胶泥做雕塑｜胶泥可塑性强
67450,67429,1,马镫是骑马用具｜踩着马镫上马
67451,67430,1,枯寂度日
67452,67431,1,水渠下渗严重
67453,67432,1,肆行无忌
67454,67433,1,他用手比量了一下，觉得尺寸合适。
67455,67434,1,臼齿用来磨碎食物｜臼齿坏了要补
67456,67435,1,凸轮传递动力｜机器装有凸轮
67457,67436,1,椅垫很柔软｜给椅子加个椅垫
67458,67437,1,刨床用于金属加工｜他在操作刨床
67459,67438,1,刨床要安装牢固｜检查刨床的刨刀
67460,67439,1,裱糊墙壁｜裱糊顶棚
67461,67440,1,事实已经查清，正等候裁处。
67462,67441,1,用口杯喝水｜口杯放在洗手间
67463,67442,1,不能当科盲｜普及知识减少科盲
67464,67443,1,空气很潮润｜潮润的土壤
67465,67444,1,她两眼潮润，激动得说不下去了。
67466,67445,1,把个内行当作外行，真是看走眼了。
67467,67446,1,要尊重乡俗
67468,67447,1,朋辈相聚
67469,67448,1,采制中草药
67470,67449,1,采制新闻节目
67471,67450,1,老房要拆建｜拆建工程开始了
67472,67451,1,公布对黑匣子的判读结果。
67473,67452,1,钢渣需要处理｜钢渣是炼钢副产品
67474,67453,1,他不吃荤｜比喻敲诈叫吃荤
67475,67454,1,他一语破的｜专家分析一语破的
67476,67455,1,对名利他看得很轻淡。
67477,67456,1,苦海无边，回头是岸｜劝人回头是岸
67478,67457,1,牧放羊群｜在草原上牧放
67479,67458,1,尝尝咸淡｜咸淡适中
67480,67459,1,他眼高手低｜眼高手低做不成事
67481,67460,1,人言可畏要小心｜流言蜚语人言可畏
67482,67461,1,正值豆蔻年华｜豆蔻年华的少女
67483,67462,1,日薄西山景象｜公司日薄西山
67484,67463,1,他因病封笔
67485,67464,1,指鹿为马太荒唐｜不能指鹿为马
67486,67465,1,人困马乏要休息｜赶路人困马乏
67487,67466,1,物以类聚，人以群分｜坏人物以类聚
67488,67467,1,手执团扇｜团扇很雅致
67489,67468,1,偏房用作客房｜住在东偏房
67490,67469,1,娶了偏房｜偏房地位较低
67491,67470,1,月底要清账｜清账核对数目
67492,67471,1,会计正在清账｜上面派人来清账
67493,67472,1,请把那本清账拿来。
67494,67473,1,拖儿带女真辛苦｜拖儿带女赶路
67495,67474,1,鸡冠花很鲜艳｜种了片鸡冠花
67496,67475,1,藏身丘壑
67497,67476,1,胸中丘壑，笔下丹青。
67498,67477,1,岂但要生存，而且更要发展。
67499,67478,1,摇尾乞怜真可耻｜不肯摇尾乞怜
67500,67479,1,苹果绿很清新｜喜欢苹果绿色
67501,67480,1,益母草是药材｜采摘益母草
67502,67481,1,用空心砖砌墙｜空心砖隔音好
67503,67482,1,小心江湖骗子｜江湖骗子骗钱
67504,67483,1,禁绝淫书｜淫书危害青年
67505,67484,1,文牍人员
67506,67485,1,文牍工作繁忙｜他是位老文牍
67507,67486,1,电唁逝者
67508,67487,1,筹钱赎身｜妓女赎身从良
67509,67488,1,早知今日，何必当初｜后悔何必当初
67510,67489,1,风浪太大，皮筏子直打横。
67511,67490,1,您坐主位，他坐客位，我打横作陪。
67512,67491,1,传经送宝促发展｜专家传经送宝
67513,67492,1,现场令人怵目惊心｜事故怵目惊心
67514,67493,1,毛尖是名茶｜泡杯信阳毛尖
67515,67494,1,枯木逢春发新芽｜企业枯木逢春
67516,67495,1,哭得眼泡红肿
67517,67496,1,化解矛盾，消除世仇。
67518,67497,1,昔日世仇变成了和睦的邻居。
67519,67498,1,用火钳夹煤｜火钳是炊具
67520,67499,1,发现秘宝｜秘宝价值连城
67521,67500,1,主动退赃｜退赃可从轻处理
67522,67501,1,你一言不发，在那儿痴想什么呢?
67523,67502,1,狠狠教训这个恶徒。
67524,67503,1,尿血要看医生｜尿血是病症
67525,67504,1,当场亮分｜举牌亮分
67526,67505,1,身处逆境，他安之若素，仍潜心于科学研究。
67527,67506,1,大鲵是保护动物｜发现野生大鲵
67528,67507,1,凭单作为凭证｜保存好收货凭单
67529,67508,1,一些早已死灭的东西又沉渣泛起｜东山再起的念头还未死灭。
67530,67509,1,计算百分率｜百分率很常用
67531,67510,1,大暑天气炎热｜大暑是节气
67532,67511,1,学习普通话正音｜正音要准确
67533,67512,1,老师帮他正音｜正音很重要
67534,67513,1,煽惑人心
67535,67514,1,斜刺里杀出一彪人马。
67536,67515,1,汽车尾灯亮了｜尾灯提醒后车
67537,67516,1,学校为同学们包场看电影
67538,67517,1,他是个假道学｜假道学真虚伪
67539,67518,1,他心地善良，没有坏心眼儿。
67540,67519,1,猜不透的闷葫芦｜闷葫芦终于说话了。
67541,67520,1,厨房里发现了一只家鼠｜家鼠在夜间偷吃粮食
67542,67521,1,把水搅浑｜澄清了被搅浑的是非。
67543,67522,1,信号通过中继站增强传输｜中继站保证了通信质量
67544,67523,1,货物在中继站进行转运｜中继站是运输的重要枢纽
67545,67524,1,工资在上半月发放｜上半月的工作计划已完成
67546,67525,1,她戴着水晶石项链｜水晶石在阳光下闪闪发光
67547,67526,1,谁没个头疼脑热的，吃点儿药就好了。
67548,67527,1,尖椒炒肉很下饭｜这道菜放了太多尖椒
67549,67528,1,卧室里有个五斗橱｜她把衣服放进五斗橱
67550,67529,1,举止孟浪
67551,67530,1,孟浪江湖
67552,67531,1,园艺师在修剪花木｜请园艺师设计庭院
67553,67532,1,她独自守空房多年｜丈夫外出她只能守空房
67554,67533,1,重回母校重温旧梦｜老友相聚重温旧梦
67555,67534,1,他喜欢喝黑啤酒｜黑啤酒味道浓郁
67556,67535,1,恶霸在乡里横行无忌｜这群人横行无忌多年
67557,67536,1,见到您真是三生有幸｜三生有幸能与您合作
67558,67537,1,这汤淡而无味｜文章写得淡而无味
67559,67538,1,这是一桩情杀案件。
67560,67539,1,五伦是传统伦理基础｜他重视五伦关系
67561,67540,1,办事脱离实际，必定栽跟头
67562,67541,1,这件外套是太空棉的｜太空棉保暖效果好
67563,67542,1,他被视为灾星｜战争是人民的灾星
67564,67543,1,古人认为彗星是灾星｜灾星出现预示灾难
67565,67544,1,蜂巢是六边形结构｜他画了个正六边形
67566,67545,1,来稿错讹很多，不宜刊用。
67567,67546,1,他善于给领导抬轿子｜这些人只会抬轿子
67568,67547,1,援引旧例
67569,67548,1,他收集了对手的黑材料｜用黑材料陷害他人
67570,67549,1,电视使用超短波传输｜超短波通信距离短
