rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
10048,1,密集型,mìjíxíng,,,名,高度集中的类型,实现从人力密集型向技术密集型转变。
10050,1,来宾,láibīn,,,名,应邀前来的客人,
10051,1,微妙,wēimiào,,,形,深奥玄妙；很难捉摸,他们之间的关系很微妙。
10052,1,五彩,wǔcǎi,,,名,指蓝、黄、红、白、黑五色；泛指多种颜色,五彩斑斓
10053,1,鼓吹,gǔchuī,,,动,大力宣扬；努力提倡,鼓吹革命
10053,2,鼓吹,gǔchuī,,,动,吹嘘,竭力鼓吹自己
10054,1,转业,zhuǎnyè,,,动,由一个行业转到另一个行业；特指中国人民解放军军官离开部队转到地方工作,教了几年书，又转业当编辑了｜转业军人
10055,1,认得,rènde,,,动,能确认所见到的某个人或某种事物,我不认得这个字｜我认得他，而且很熟。
10056,1,发源,fāyuán,,,动,（江河）从源头流出,长江发源于青海西南部的各拉丹冬雪山。
10056,2,发源,fāyuán,,,动,比喻事物起源,舞蹈发源于劳动
10057,1,首例,shǒulì,,,,第一例,首例心脏移植手术。
10058,1,推理,tuīlǐ,,,动,逻辑学中指由一个或几个已知的判断（前提），推出另一个未知判断（结论）。可大致划分为演绎推理、归纳推理、类比推理等三大类,
10059,1,轮胎,lúntāi,,,名,安装在车轮外围的橡胶制品。一般分充气内胎和耐磨外胎两层。轮胎充气后能够承受重力并减弱行驶时产生的震动,
10060,1,远近,yuǎnjìn,,,名,距离；远近的程度,她也没问远近，就往那里跑｜不计较远近
10060,2,远近,yuǎnjìn,,,名,远处和近处,远近闻名｜驰名远近
10061,1,引向,yǐnxiàng,,,动,向某个方向引导,把孩子引向正道
10062,1,史实,shǐshí,,,名,历史事实,史实根据充分
10063,1,守卫,shǒuwèi,,,动,防守保卫,守卫边防
10064,1,广为,guǎngwéi,,,副,表示动作行为广泛普遍地（进行）,广为宣传｜广为流行
10065,1,侵占,qīnzhàn,,,动,非法占有或占用公家或他人的财物等,公产不容侵占
10065,2,侵占,qīnzhàn,,,动,侵略并占有他国领土,一寸国土也不容许敌人侵占。
10066,1,交货,jiāohuò,,,动,把货交付对方,一手交钱，一手交货。
10067,1,经济基础,jīngjì jīchǔ,,,,社会一定历史发展阶段上的生产关系的总和。主要包括生产资料所有制、生产过程中人与人的关系和分配关系三个方面。经济基础决定上层建筑,
10068,1,受审,shòushěn,,,动,接受审讯,
10069,1,合于,héyú,,,动,合乎,合于音律
10072,1,大纲,dàgāng,,,名,网的总绳。比喻著作、计划、讲稿等的内容要点,
10072,2,大纲,dàgāng,,,名,纲领性的政策法规,《土地法大纲》
10074,1,烟雾,yānwù,,,名,烟气和雾气,烟雾缭绕｜茫茫烟雾
10075,1,炮火,pàohuǒ,,,名,指战场上射击的炮弹和炮弹爆炸的火焰,冒着敌人的炮火前进!
10076,1,实时,shíshí,,,副,表示在某事进行的同时,现场实时转播
10077,1,分社,fēnshè,,,名,以“社”命名的组织下属的分支机构,新华社香港分社
10078,1,漫步,mànbù,,,动,悠闲随意地走,
10079,1,演绎,yǎnyì,,,动,推演引申；铺陈发挥,他的文章是从某人的观点演绎出来的｜一个小故事居然演绎成一部长篇小说。
10079,2,演绎,yǎnyì,,,名,演绎推理,
10079,3,演绎,yǎnyì,,,动,展现；表现,尽情演绎各自不同的风格｜把父子之情演绎得淋漓尽致。
10080,1,存储,cúnchǔ,,,动,存放储备,存储粮食
10080,2,存储,cúnchǔ,,,名,存放储备的钱或物等,库中存储已经不多了。
10083,1,戈壁,gēbì,,,名,蒙古语音译 意思是难生草木的土地。指一种被粗沙、砾石覆盖在硬土层上的荒漠地形。主要分布在我国内蒙古北部、蒙古国南部等地区,
10084,1,舞剧,wǔjù,,,名,以舞蹈为主要表现手段的戏剧,
10085,1,杰作,jiézuò,,,名,杰出的作品,《红楼梦》是文学史上的一部杰作。
10086,1,摇篮,yáolán,,,名,婴儿卧具，形似篮子，能左右摇动,
10086,2,摇篮,yáolán,,,名,比喻人才成长的处所或重要事物的发源地,新文化运动的摇篮。
10087,1,案犯,ànfàn,,,名,犯罪嫌疑人的旧称；作案的人,
10088,1,铸造,zhùzào,,,动,将金属熔化后浇注到砂制铸型中，使形成预定形状的工件或器物,
10090,1,折扣,zhékòu,,,名,买卖中按原价减去的成数,
10092,1,注释,zhùshì,,,动,注解①,
10092,2,注释,zhùshì,,,名,注解②,
10094,1,转眼,zhuǎnyǎn,,,动,转动眼睛,她又转眼去看那孩子。
10094,2,转眼,zhuǎnyǎn,,,动,借指时间极短,那小孩儿转眼不见了。
10095,1,连声,liánshēng,,,动,一声连着一声,爆竹连声｜连声叫好
10097,1,终将,zhōngjiāng,,,副,最终将会,胜利终将到来
10098,1,手稿,shǒugǎo,,,名,亲手写的底稿,鲁迅手稿
10102,1,骤然,zhòurán,,,副,突然；忽然,气温骤然下降
10103,1,船队,chuánduì,,,名,由拖轮或顶轮与驳船组成的运行整体,
10103,2,船队,chuánduì,,,名,航运企业的基层组织。如客轮船队、货轮船队等,
10106,1,背叛,bèipàn,,,动,背离自己原先的一方，投到敌对的一方去,背叛革命｜背叛封建家庭
10107,1,少爷,shàoye,,,名,旧时仆人称主人的儿子；泛指有钱有势人家娇生惯养的青少年,少爷作风
10107,2,少爷,shàoye,,,名,旧时尊称别人的儿子,
10108,1,保全,bǎoquán,,,动,保护使完好,保全面子｜财产保全
10108,2,保全,bǎoquán,,,动,维护保养机器使正常运转（多用于纺织行业）,纺织保全专业
10109,1,礼堂,lǐtáng,,,名,开会或举行庆典等使用的大厅,
10110,1,发球,fāqiú,,,动,球类比赛时，一方按规则把球发出,发球抢攻｜跳发球
10111,1,万象,wànxiàng,,,名,指一切事物或景象,万象更新｜人间万象
10112,1,折腾,zhēteng,,,动,翻来覆去,折腾半天睡不着
10112,2,折腾,zhēteng,,,动,反复地做,折腾好几遍才定稿。
10112,3,折腾,zhēteng,,,动,折磨；使痛苦,噪声可把居民折腾苦了。
10113,1,人犯,rénfàn,,,名,犯罪的人,羁押人犯
10115,1,遵照,zūnzhào,,,动,依照,遵照执行
10116,1,居于,jūyú,,,动,处在（某种地位）,居于领先地位
10117,1,要命,yàomìng,,,动,致命,这种病不至于要命。
10117,2,要命,yàomìng,,,形,形容使人难以忍受（含埋怨意）,他老缠着我，真是要命!
10117,3,要命,yàomìng,,,形,形容程度极高,难吃得要命｜两人关系好得要命｜懒得要命
10119,1,罪人,zuìrén,,,名,有罪的人,千古罪人｜历史罪人
10120,1,联通,liántōng,,,动,横向联系、贯通,信息联通
10121,1,对家,duìjiā,,,名,指四人打牌时坐在自己对面的一方,
10121,2,对家,duìjiā,,,名,说亲时指对方,对家人品好，模样儿也俊。
10122,1,理事国,lǐshìguó,,,名,代表国际组织行使职权、处理国际事务的国家,中国是联合国安理会常任理事国之一。
10123,1,物化,wùhuà,,,动,〈文〉指人死去,人虽物化，精神永存。
10123,2,物化,wùhuà,,,动,指人的思想观念通过实践转化为物质的现实存在,
10124,1,海洛因,hǎiluòyīn,,,名,英语 heroin 音译 有机化合物，由吗啡制成的白色晶体，医学上用作镇静药、麻醉药。常用成瘾，比吗啡的成瘾性更大。作为毒品，俗称白面 儿,
10126,1,伤病,shāngbìng,,,动,受伤和生病,
10127,1,碎片,suìpiàn,,,名,细碎的片状物,
10128,1,租金,zūjīn,,,名,租用土地、房屋或物品付出的费用；出租土地、房屋或物品得到的收入,
10129,1,与时俱进,yǔshí-jùjìn,,,,与时代一同前进。指永远保持进取的精神，跟上时代的步伐,
10130,1,深造,shēnzào,,,动,不断进取，以达到更高的境界；泛指进一步深入学习,求学深造｜继续深造
10131,1,身躯,shēnqū,,,名,身体,瘦弱的身躯｜身躯魁梧
10132,1,早点,zǎodiǎn,,,名,早饭；早晨吃的点心,
10133,1,大洲,dàzhōu,,,名,洲②,
10134,1,麻木,mámù,,,形,肢体某部分的感觉不灵或完全丧失,右手麻木
10134,2,麻木,mámù,,,形,比喻对外界事物反应迟钝，不敏感,心事重重，表情麻木。
10136,1,狂风,kuángfēng,,,名,狂烈的风；气象学上旧指10级风,狂风吹不倒｜狂风大作
10137,1,棺材,guāncai,,,名,装殓死人的器具。多用木材制成,
10138,1,星期日,xīngqīrì,,,名,一个星期的第一天，多是休息日,
10139,1,深山,shēnshān,,,名,山岭的深处,到深山采药
10140,1,高企,gāoqǐ,,,动,（价位或其他数值）居高不下,物价高企｜库存量持续高企
10141,1,持股,chígǔ,,,动,持有股份公司的股份（股票）,
10142,1,柔和,róuhé,,,形,温顺；温和,性情柔和｜柔和的阳光
10142,2,柔和,róuhé,,,形,柔软,手感柔和｜动作柔和
10143,1,悬崖,xuányá,,,名,高耸陡峭的山崖,万丈悬崖
10143,2,悬崖,xuányá,,,名,比喻危险的境地,你这种做法实际上是把他进一步推向悬崖。
10144,1,一空,yīkōng,,,形,一点 儿 没剩或一点 儿 没留 抢购 一空 | 洗劫 一空,
10147,1,坚固,jiāngù,,,形,结实；牢固,城墙坚固｜坚固的堡垒
10148,1,贩子,fànzi,,,名,往来各地贩卖货物的人,
10149,1,大汉,dàhàn,,,名,身材高大魁梧的男人,
10150,1,集成电路,jíchéng diànlù,,,,在一块半导体硅片上，把许多个晶体管、电阻、电容等元件组成能完成设定功能的电路。具有体积小、功耗低、耐震、耐潮、稳定性强等优点。广泛应用于电子计算机、通信设备和遥控、遥测设备等方面,
10151,1,功绩,gōngjì,,,名,功劳和业绩,历史功绩
10152,1,绅士,shēnshì,,,名,旧时地方上有权势有影响的人物,
10153,1,快车,kuàichē,,,名,中途停站少，行车速度较快，全程行车时间较短的客运火车或公共汽车,
10154,1,未婚,wèihūn,,,动,没有结婚,未婚青年
10155,1,男排,nánpái,,,名,男子排球运动的简称,
10155,2,男排,nánpái,,,名,男子排球队的简称,
10156,1,电缆,diànlǎn,,,名,由多股彼此绝缘的导线构成的较粗的导线。装有绝缘层和保护外皮，架在空中或安装在地下、水底，用于传输电信信号或输送电力,
10157,1,呻吟,shēnyín,,,动,因痛苦而发出声音,无病呻吟
10158,1,标签,biāoqiān,,,名,系在或贴在物品上标明品名、性能、价格等的纸片或塑料、金属片,
10159,1,前任,qiánrèn,,,名,现任之前担任这一职务的人,他是前任经理
10160,1,愚昧,yúmèi,,,形,没有文化而又头脑简单，不明事理,愚昧无知｜愚昧昏聩
10162,1,兵马,bīngmǎ,,,名,士兵和战马；借指军队,
10163,1,遗忘,yíwàng,,,动,忘记,
10164,1,结核,jiéhé,,,名,身体上某些组织因结核杆菌侵入而引起的病变,
10164,2,结核,jiéhé,,,名,指结核病,肺结核
10164,3,结核,jiéhé,,,名,地质学上指在固体核周围凝结而成的球状可溶解的矿物。如铁质结核,
10165,1,放手,fàngshǒu,,,动,把抓住东西的手松开,抓住缰绳不放手
10165,2,放手,fàngshǒu,,,动,比喻解除思想束缚,放手让年轻人挑大梁。
10165,3,放手,fàngshǒu,,,动,罢休,不查个水落石出，决不放手。
10167,1,了了,liǎoliǎo,,,形,对事理或情况很明白、很了解,了了于心
10167,2,了了,liǎoliǎo,,,形,聪明；懂事,小时了了，大未必佳。
10168,1,毗邻,pílín,,,动,（地域）互相邻接,两省毗邻
10169,1,击毙,jībì,,,动,打死（一般指用枪）,公安干警击毙了持枪拒捕的杀人凶犯。
10170,1,身价,shēnjià,,,名,指人的声望和地位,
10171,1,咬牙,yǎoyá,,,动,由于极端愤怒或忍受痛苦等而咬紧牙关,咬牙切齿｜咬牙挺过去
10171,2,咬牙,yǎoyá,,,动,熟睡时牙齿不自觉地摩擦发出声音,
10172,1,免去,miǎnqù,,,动,免除；避免,免去职务｜闭门谢客，可以免去许多麻烦。
10173,1,农历,nónglì,,,名,"我国传统历法。因其与农业生产有关，故称。相传始行于夏代，所以也叫夏历。属阴阳历，人们习惯上把它叫阴历。平年12个月，闰年13个月。大月30天，小月29天，平年全年354天或355天，闰年全年383天或384天。每年分24个节气，便于农事安排。以天干地支搭配纪年,60年周而复始",
10173,2,农历,nónglì,,,名,农事方面使用的历书,
10174,1,送礼,sònglǐ,,,动,赠送礼品,
10175,1,全民公决,quánmín gōngjué,,,,通过全国公民投票来决定国家重大事情。通常是国家发生重大变化时采取的一种方式,
10176,1,存有,cúnyǒu,,,动,存着（钱、物等）,家家存有余粮｜他身上还存有一些不良习气。
10177,1,扣押,kòuyā,,,动,拘禁,把这些犯罪嫌疑人扣押起来｜非法扣押人质
10177,2,扣押,kòuyā,,,动,扣留（多用于物）,扣押物证、书证
10178,1,出厂,chūchǎng,,,动,产品运出工厂投放市场,
10179,1,津贴,jīntiē,,,名,工资以外根据规定发给的补助金,政府特殊津贴
10179,2,津贴,jīntiē,,,名,发给供给制人员或战士的零用钱,
10179,3,津贴,jīntiē,,,动,发给补贴,津贴我生活费
10180,1,画作,huàzuò,,,名,绘画作品,
10181,1,断言,duànyán,,,动,极其肯定地说,我敢断言，他准赢。
10181,2,断言,duànyán,,,名,断语,别轻易下断言
10182,1,一星儿,yīxīngr,,,,极少的一点 儿 这伙 儿 歹徒没有 一星儿 人性,
10183,1,摔跤,shuāijiāo,,,动,两人徒手相搏，按照一定规则，摔倒对方者为胜,双方运动员正在摔跤。
10183,2,摔跤,shuāijiāo,,,名,指这种体育运动项目,
10183,3,摔跤,shuāijiāo,,,动,跌倒,初学滑冰，难免摔跤｜摔了一跤
10185,1,壁画,bìhuà,,,名,在建筑物墙壁或天花板上绘制的图画。如敦煌莫高窟壁画,
10186,1,界说,jièshuō,,,名,对某一词语或概念所作的界定；定义,
10187,1,亲热,qīnrè,,,形,亲密而热情,久别重逢，大家亲热地拥抱在一起｜亲亲热热的样子
10187,2,亲热,qīnrè,,,动,表示出亲密和热情,去和孩子们亲热亲热。
10188,1,气派,qìpài,,,名,人的言行举止所显示的作风、风度,大家气派
10188,2,气派,qìpài,,,名,某些事物显示出来的气势,这组雄伟的建筑群多有气派!
10188,3,气派,qìpài,,,形,神气；派头大,他的穿着一点儿也不气派。
10189,1,新兵,xīnbīng,,,名,新入伍或入伍不久的战士,
10190,1,字号,zìhào,,,名,字的大小级别。用铅字排版时，采用号数制，即用初号、一号、二号……七号等号数来表示铅字的大小，故称。现在计算机照排技术可使汉字的大小获得任意选择的空间,
10190,2,字号,zìhao,,,名,商店的名称,这家药铺的字号叫同仁堂。
10190,3,字号,zìhao,,,名,借指商店,买茶叶还得上老字号。
10192,1,旁人,pángrén,,,代,指别人；当事人以外的人,
10194,1,有识之士,yǒushízhīshì,,,,有远见卓识的人,
10195,1,步子,bùzi,,,名,行走时两脚之间的距离；脚步,
10196,1,衣着,yīzhuó,,,名,身上穿戴的衣、帽、鞋、袜等,衣着入时｜衣着朴素
10197,1,旅途,lǚtú,,,名,旅行路上,旅途览胜｜身在旅途
10198,1,不要紧,bùyàojǐn,,,,没有关系；不成问题,不要紧，过几天再办也误不了｜有困难不要紧，大家帮助你就行了。
10198,2,不要紧,bùyàojǐn,,,,用于复句的前一个分句，表示表面上没有妨碍（后一分句指出实际有影响）,你走了不要紧，这活儿谁来干呢?
10200,1,震荡,zhèndàng,,,动,震动；动荡,炮声在耳边震荡｜经济震荡
10201,1,饮用水,yǐnyòngshuǐ,,,名,供饮用和做饭菜等用的水,
10202,1,过世,guòshì,,,动,去世,
10203,1,悬殊,xuánshū,,,形,差距很大,比分悬殊
10204,1,长处,chángchu,,,名,优点；特长,每个人都有自己的长处和短处。
10205,1,定律,dìnglǜ,,,名,科学上指被实践证明的、反映事物在一定条件下发展变化规律的论断。如物质不灭定律、能量守恒定律,
10206,1,保姆,bǎomǔ,,,名,受雇为人照看老人、小孩或料理家务的妇女,
10207,1,利用率,lìyònglǜ,,,名,人或事物实际的效用与可以发挥的效用二者之间的比率,
10208,1,泄露,xièlòu,,,动,（机密）透露,泄露行动计划
10209,1,日光,rìguāng,,,名,阳光,
10210,1,自筹,zìchóu,,,动,自己筹措,自筹资金
10211,1,救国,jiùguó,,,动,拯救面临危亡的祖国,寻求救国之路
10214,1,倾注,qīngzhù,,,动,（液体）从高处流入,雪水倾注到江河里。
10214,2,倾注,qīngzhù,,,动,比喻把感情、精力、心血等集中到某一目标上,倾注心血
10215,1,计较,jìjiào,,,动,计算得非常仔细，毫不让步,斤斤计较｜他对这些小事从不计较。
10215,2,计较,jìjiào,,,动,争辩；较量,不要和他计较了，免得气坏了身体。
10215,3,计较,jìjiào,,,动,打算；商议,这件事等你爸爸回来再作计较。
10216,1,入场券,rùchǎngquàn,,,名,进入某些活动场所的凭证；也比喻参加某种赛事的资格,影院入场券｜争夺世界杯足球赛入场券。
10217,1,脱困,tuōkùn,,,动,摆脱困境,帮助灾民脱困
10218,1,争胜,zhēngshèng,,,动,争取获得胜利,争胜心切
10219,1,点收,diǎnshōu,,,动,查点接收,点收来货
10220,1,舞弊,wǔbì,,,动,用欺骗的手段暗中做违法乱纪的事,考场舞弊｜营私舞弊
10221,1,追溯,zhuīsù,,,动,向着江河源头逆流而行；比喻逆着时间顺序探求事物的根源,追溯历史渊源
10222,1,经由,jīngyóu,,,动,经过,经由苏北进入山东境内。
10223,1,逐一,zhúyī,,,副,逐个；一一,逐一解决
10224,1,收市,shōushì,,,动,集市、市场等停止交易或营业,
10225,1,戒指,jièzhi,,,名,戴在手指上的环形装饰品，多用金银、玉石等制成,
10227,1,小汽车,xiǎoqìchē,,,名,小轿车②,
10230,1,信封,xìnfēng,,,名,装信的纸袋，有封口,
10231,1,吉普,jípǔ,,,名,英语 jeep 音译 一种前后轮都能驱动的中、小型越野汽车,
10232,1,年利,niánlì,,,名,年息,
10233,1,破烂,pòlàn,,,形,残破；破旧,破烂的围墙｜破破烂烂的猪舍
10236,1,水道,shuǐdào,,,名,水流的通道，包括江、河、沟、渠等；也指建筑物的上下水管道,
10236,2,水道,shuǐdào,,,名,水路,市内水道纵横，交通便利。
10237,1,呼喊,hūhǎn,,,动,喊叫；叫唤,呼喊救命｜你呼喊什么!轻点儿不行吗?
10238,1,病床,bìngchuáng,,,名,病人睡的床；特指医疗单位专供住院病人用的床,家庭病床｜这家医院有300张病床。
10240,1,富人,fùrén,,,名,钱财很多的人,
10242,1,敏捷,mǐnjié,,,形,（思维、动作等）灵敏快捷,才思敏捷｜非常敏捷地跳了过去。
10243,1,天国,tiānguó,,,名,基督教指上帝所治理的国度，是人死后灵魂得救的地方；比喻理想世界,
10243,2,天国,tiānguó,,,名,太平天国的简称,
10244,1,深渊,shēnyuān,,,名,极深的水；比喻危险、困难或罪恶的处境,无底深渊｜罪孽的深渊
10245,1,劣质,lièzhì,,,形,质量差的,劣质工程｜做工太劣质了
10246,1,后续,hòuxù,,,区别,后边接上来的,后续工程
10247,1,名利,mínglì,,,名,指个人的名誉地位和物质利益,
10248,1,显而易见,xiǎn'éryìjiàn,,,,事态或道理非常明显，非常容易看清,
10249,1,不慎,bùshèn,,,形,不谨慎；不小心,不慎遗失了身份证｜稍有不慎，便要出差错。
10250,1,民主政治,mínzhǔ zhèngzhì,,,,保证人民群众享有参与政治生活和国家事务以及对国事自由发表意见等权利的政治制度。社会主义民主政治的本质是人民当家作主，是国家的一切权力属于人民。其主要内容包括民主选举、民主决策、民主监督和民主执政等,
10251,1,想见,xiǎngjiàn,,,动,由推想而得知,由此可以想见两位老人的生活是多么清苦。
10252,1,就绪,jiùxù,,,动,（事情）处置妥当；安排停当,运动会的筹备工作大体就绪｜一切安排就绪
10253,1,领头,lǐngtóu,,,动,带头,领头无偿献血｜领头闹事
10254,1,精通,jīngtōng,,,动,深入地了解；熟练地掌握,精通业务｜诗、词、赋无不精通。
10255,1,村镇,cūnzhèn,,,名,村庄集镇,
10256,1,条文,tiáowén,,,名,法规、章程等文件中分条说明的文字,政策条文｜婚姻法条文
10257,1,滋生,zīshēng,,,动,产生；引起,滋生贪欲｜铲除滋生腐败的土壤。
10259,1,白皮书,báipíshū,,,名,某些国家政府或议会正式发表的有关政治、经济、外交等重大问题的文件，其中封面为白色的称白皮书。不同国家或不同类型的文件，有不同的习惯颜色，如红皮书、蓝皮书、黄皮书等,
10260,1,历任,lìrèn,,,动,先后担任,历任乡长、县长、市长等职。
10260,2,历任,lìrèn,,,名,以往各任,我厂领导历任都是工程师。
10261,1,光耀,guāngyào,,,名,光亮；光辉,光耀可鉴
10261,2,光耀,guāngyào,,,形,光彩；荣耀,光耀荣华
10261,3,光耀,guāngyào,,,动,光辉照耀,光耀神州
10261,4,光耀,guāngyào,,,动,显扬；光大,光耀师门
10262,1,短信,duǎnxìn,,,名,文字简短的书信,写了封短信
10262,2,短信,duǎnxìn,,,名,短信息,
10263,1,山脚,shānjiǎo,,,名,山坡与平地相连接的地方,
10265,1,直奔,zhíbèn,,,动,径直向某处去,直奔火车站
10266,1,紫色,zǐsè,,,名,红和蓝合成的颜色,
10268,1,能人,néngrén,,,名,指有突出才能或某种本领的人,他是个大能人
10269,1,倍增,bèizēng,,,动,成倍地增长,产量倍增｜力量倍增
10271,1,军医,jūnyī,,,名,军队里的专职医生,
10272,1,丫头,yātou,,,名,旧时儿童梳在头顶两旁上翘的抓髻；借指女孩 儿 几年不见，这 丫头 越发长得水灵了 丫环 ,
10273,1,抱歉,bàoqiàn,,,动,心里觉得对不起别人而不安,错怪了你，实在抱歉。
10275,1,抗灾,kàngzāi,,,动,采取措施，战胜自然灾害或减轻灾害造成的损失,抗灾自救
10278,1,试用,shìyòng,,,动,正式使用前，先用一用看看是否符合要求,试用品｜试用阶段
10279,1,出走,chūzǒu,,,动,出奔；因环境或情势所迫而悄悄地离开家庭或所在地,儿童辍学出走现象不容忽视｜只身出走
10280,1,报到,bàodào,,,动,向有关单位报告自己已经来到,新职工到劳动人事处报到。
10281,1,固执,gùzhi,,,动,顽固坚持,固执己见
10281,2,固执,gùzhi,,,形,形容顽固地认定某种道理或做法，不愿变通,他很固执，听不进别人的意见。
10282,1,蒙受,méngshòu,,,动,遭受；受到,蒙受灾难
10283,1,饭菜,fàncài,,,名,饭和菜,饭菜可口
10284,1,空虚,kōngxū,,,形,里面没有东西；比喻实际力量薄弱，精神不充实,敌人兵力空虚｜内心空虚
10285,1,近似,jìnsì,,,动,接近于；类似,近似值｜那时的“讲武堂”与现在的军官学校近似。
10287,1,用具,yòngjù,,,名,工作、生活中使用的各种器具的统称,学习用具｜办公用具
10288,1,划定,huàdìng,,,动,划分并确定（界限、范围等）,划定边界｜划定管辖的地段
10289,1,辗转,zhǎnzhuǎn,,,动,（躺在床上）来回翻身,辗转反侧
10289,2,辗转,zhǎnzhuǎn,,,动,几经转手；经过许多地方,辗转相告｜几经辗转，终于回到祖国。
10290,1,滞留,zhìliú,,,动,停留在某处,滞留海外｜暴风雪使大批旅客滞留机场。
10292,1,图形,túxíng,,,名,画成的物体的形状,图形很美｜梅花图形
10292,2,图形,túxíng,,,名,几何图形的简称,
10293,1,留意,liúyì,,,动,留心；注意,一不留意就要出错。
