rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
90164,1,穷原竟委,qióngyuán-jìngwěi,,,,深入探究事物发生发展的本原和结果（竟：彻底追究；委：指事情的结尾）,
90166,1,闳中肆外,hóngzhōng-sìwài,,,,形容文章内容充实丰富，文笔豪放不羁（肆：奔放）,
90171,1,无头告示,wútóu-gàoshi,,,,原指用意不明的告示；后也指不知所云的官样文章或摸不着头脑的话,
90179,1,花不棱登,huābulēngdēng,,,形,花里胡哨①,
90181,1,钳口结舌,qiánkǒu-jiéshé,,,,封住嘴巴，把舌头打上结。形容不敢说话,
90186,1,天悬地隔,tiānxuán-dìgé,,,,形容相距极远或相差悬殊,天悬地隔，难以相见。
90194,1,尺短寸长,chǐduǎn-cùncháng,,,,《楚辞·卜居》：“尺有所短，寸有所长。”意思是尺比寸长，用于更长处却显得短；寸比尺短，用于更短处却显得长。后用“尺短寸长”比喻每个人或事物各有各的长处和短处 （也说尺有所短，寸有所长 ）,
90195,1,目不窥园,mùbùkuīyuán,,,,《汉书·董仲舒传》记载：董仲舒专心读书，“盖三年目不窥园”。后用“目不窥园”形容埋头读书，专心治学,
90211,1,轻财好施,qīngcái-hàoshī,,,,轻视钱财，乐于施舍,
90212,1,轻财重士,qīngcái-zhòngshì,,,,轻视钱财，尊重有才干的人,
90215,1,千里鹅毛,qiānlǐ-émáo,,,,谚语“千里送鹅毛，礼轻情意重”的缩略。指远道送来的礼物，虽然很轻微，却凝聚着厚重的情意,
90217,1,吃开口饭,chīkāikǒufàn,,,,旧时指以表演戏曲、曲艺等为谋生手段,
90218,1,电子污染,diànzǐ wūrǎn,,,,各种电子设备，包括空调机、彩电、卡拉 OK、微波炉等，在工作时产生的电磁波，影响其他电子设备的工作和人体健康,
90218,2,电子污染,diànzǐ wūrǎn,,,,指产生电子污染的电磁波,
90221,1,安全剃刀,ānquán tìdāo,,,,保险刀,
90224,1,电视手机,diànshì shǒujī,,,,可以收看电视的手机,
90225,1,外面儿光,wàimiànrguāng,,,,形容仅仅是外观体面，并不实在,不搞那些外面儿光的“形象工程”。
90227,1,跋前踬后,báqián-zhìhòu,,,,《诗经·豳风·狼跋》：“狼跋其胡，载疐其尾。”（跋：踩；踬：“疐”的通假字，被绊倒）意思是老狼前进就踩住颔下的垂肉，后退就被尾巴绊倒。比喻进退两难,
90228,1,药石之言,yàoshízhīyán,,,,像有治病作用的药和石针一样的规劝训诫性话语,
90232,1,推襟送抱,tuījīn-sòngbào,,,,比喻坦诚相见（襟、抱，都借指心意）,
90233,1,师心自用,shīxīn-zìyòng,,,,固执己见，自以为是（师心：以自己的心意为师，即只相信自己）,
90235,1,绠短汲深,gěngduǎn-jíshēn,,,,《庄子·至乐》：“绠短者不可以汲深。”意思是吊桶的绳索很短，不能把深井的水打上来。比喻能力有限，难以胜任重要的工作,
90243,1,及锋而试,jífēng'érshì,,,,指趁士气旺盛时用兵打仗（锋：锋利，比喻士气旺盛）。比喻趁人有为之时加以任用，或抓住有利时机及时行动,
90247,1,明效大验,míngxiào-dàyàn,,,,显著而巨大的效验,
90253,1,放冷风,fànglěngfēng,,,,比喻散布流言蜚语；说泄气的话,大家干得正起劲，有人却在旁边放冷风。
90259,1,搭钩,dāgōu,,,名,钩物的器具,
90259,2,搭钩,dāgōu,,,动,比喻发生联系,校厂搭钩协作｜跟他搭上钩了
90261,1,光盘刻录机,guāngpán kèlùjī,,,,能用强激光束在光盘上写入经数字化的声音、图像等信息的专用设备。简称刻录机,
90262,1,银样镴枪头,yínyàng làqiāngtóu,,,,表面像银子那样闪闪发光，其实只是焊锡做成的枪头（镴：焊锡，质软易熔）。比喻虚有其表，中看不中用,
90265,1,打鸭子上架,dǎ yāzi shàngjià,,,,赶鸭子上架,
90267,1,不可逆反应,bùkěnì fǎnyìng,,,,在一定条件下，几乎只能向一个方向（生成物方向）进行的化学反应。如盐酸和氢氧化钠作用时，生成水和氯化钠的反应,
90271,1,冥茫,míngmáng,,,形,苍茫无际,烟水冥茫｜冥茫空阔
90271,2,冥茫,míngmáng,,,形,渺茫；迷茫,内心冥茫｜冥茫之夜
90273,1,昌化石,chānghuàshí,,,名,一种制作印章、石雕的名贵石料，以灰白色、浅黄色居多。产于浙江昌化（今临安）,
90277,1,病殃殃,bìngyāngyāng,,,形,病病殃殃,
90280,1,腿腕子,tuǐwànzi,,,名,脚腕子,
90281,1,等线体,děngxiàntǐ,,,名,汉字印刷字体的一种，不同笔画和每笔始末基本等粗,
90282,1,南极光,nánjíguāng,,,名,出现在地球南极附近高空的极光,
90283,1,放暗箭,fàng'ànjiàn,,,,比喻暗中造谣中伤,当面奉承，背后却放暗箭。
90285,1,土作坊,tǔzuōfang,,,名,比较原始的手工业工场,
90286,1,场面人,chǎngmiànrén,,,名,指善于在各种场合应酬的人,他是场面人，跟各方面都有联系。
90286,2,场面人,chǎngmiànrén,,,名,指有一定社会地位，经常在公众场合露面的人,来客都是场面人，千万不可怠慢。
90287,1,反光灯,fǎnguāngdēng,,,名,利用反光镜集中强烈的光线并照射出去的灯,
90289,1,仲孙,zhòngsūn,,,名,复姓,
90293,1,号志灯,hàozhìdēng,,,名,铁路上使用的手提式信号灯,
90294,1,打把势,dǎbǎshi,,,,现在一般写作“打把式”,
90295,1,硬巴巴,yìngbābā,,,形,形容坚硬,馒头干得硬巴巴的。
90297,1,上水道,shàngshuǐdào,,,名,供给清洁水的管道,
90298,1,激光刀,jīguāngdāo,,,名,利用激光束代替手术刀切割肌体组织的医疗装置。因光束集中、能量密集，具有速度快、切口平滑、出血少、不易感染等优点。常用的有二氧化碳激光刀、氩激光刀等,
90300,1,棒儿香,bàngrxiāng,,,名,用细竹棍 儿 或细木棍 儿 做芯子的香，便于插着燃点,
90301,1,连拱坝,liángǒngbà,,,名,用钢筋混凝土筑成的若干拱形面板相连接，在背水面有墩支撑的拦河坝,
90306,1,没分晓,méifēnxiǎo,,,,不明事理；没分寸,净说一些没分晓的话。
90306,2,没分晓,méifēnxiǎo,,,,（事情）还没结果；（情况）还不清楚,那事还没分晓，有了结果再告诉你。
90308,1,打前失,dǎqiánshi,,,动,牲口因前蹄没有站稳而跌倒或几乎跌倒,
90309,1,冷门货,lěngménhuò,,,名,过时的、不好销售的货物,
90310,1,水泥钉,shuǐnídīng,,,名,高硬度钢钉，专用于钉入水泥墙,
90312,1,抹零,mǒlíng,,,动,指付钱时把零头忽略不计，只计整数,
90318,1,诚若,chéngruò,,,连,相当于“如果”,诚若大驾无暇光临，务请将书面意见掷下。
90318,2,诚若,chéngruò,,,动,诚如,诚若兄之所言
90319,1,臭乎乎,chòuhūhū,,,形,形容气味有些臭,臭豆腐闻着臭乎乎的，吃起来倒挺香。
90322,1,食茱萸,shízhūyú,,,名,落叶乔木，枝上生刺，羽状复叶，夏季开黄绿色小花。果实红色，可以做药材，也可以提炼芳香油。俗称欓子,
90326,1,橄榄帽,gǎnlǎnmào,,,名,橄榄果实形状的军帽,
90327,1,爱窝窝,àiwōwo,,,,现在一般写作“艾窝窝”,
90329,1,罢诉,bàsù,,,动,撤诉,
90330,1,逆价,nìjià,,,名,指低于收购价格的销售价格（跟“顺价”相区别）,
90336,1,霉天,méitiān,,,名,下霉雨的天气,
90339,1,蛇瓜,shéguā,,,名,一年生草本植物，茎叶与丝瓜的相似，花白色。果实也叫蛇瓜，弯曲似蛇，可作蔬菜,
90341,1,碍面子,àimiànzi,,,,怕伤害情面,碍面子的事我来办。
90342,1,抽嘴巴,chōuzuǐba,,,,打嘴巴；打耳光,
90343,1,玫瑰茄,méiguiqié,,,名,被子植物，茎和叶的颜色从深绿到浅红，花奶油色或淡黄色，原产于西非。长达1米多的韧皮纤维白而有光泽，可与黄麻混纺制成包装用的织物和绳索。花萼也叫玫瑰茄，紫红色，稍带酸甜味，可做饮料、调味品、果子冻等,
90346,1,姻亚,yīnyà,,,,现在一般写作“姻娅”,
90347,1,板凳儿,bǎndèngr,,,名,供单人坐的矮腿小凳，凳面多为长方形或圆形,
90351,1,摇蜜,yáomì,,,动,把削去封盖的蜂巢放在有摇柄的桶里转动，利用离心力把蜂蜜甩到桶里,
90355,1,压舌板,yāshébǎn,,,名,医疗器具，观察口腔或咽喉疾患时，用来压低舌头的长形小板,
90359,1,鲁班尺,lǔbānchǐ,,,名,木工使用的曲尺。相传为鲁班所发明,
90360,1,冰碴儿,bīngchár,,,名,刚刚凝结的薄而细碎的冰块,昨晚大风降温，今天早晨就见冰碴儿了。
90360,2,冰碴儿,bīngchár,,,名,碎冰块,
90361,1,明闪闪,míngshǎnshǎn,,,形,形容光亮闪烁的样子,明闪闪的刺刀｜明闪闪的项链
90362,1,脖领儿,bólǐngr,,,名,领子,
90363,1,童子痨,tóngzǐláo,,,名,中医指小儿结核病；也泛指小儿由慢性疾病引起的体质虚弱、发育迟缓的病症,
90365,1,间隔号,jiàngéhào,,,名,标点符号，形式为“·”。用在外国或我国某些少数民族人名内各部分之间，书名与篇（章、卷）名之间，以某月某日简称命名的事件、节日等的月和日之间，表示隔开,
90366,1,吃喝儿,chīhēr,,,名,指吃和喝的东西,这里的吃喝儿不错，花样多，营养好。
90367,1,留海儿,liúhǎir,,,,现在一般写作“刘海 儿 ”,
90370,1,诡诞,guǐdàn,,,形,怪异荒诞,诡诞之说
90371,1,鸭子儿,yāzǐr,,,名,鸭蛋①,
90377,1,挑字眼儿,tiāozìyǎnr,,,,指在字面上挑毛病,
90381,1,细溜溜,xìliūliū,,,形,形容细而长,她的身材细溜溜的。
90383,1,油底子,yóudǐzi,,,名,油将用尽时，留在容器中的沉淀物,
90384,1,森罗殿,sēnluódiàn,,,名,阎王殿,
90385,1,直心眼儿,zhíxīnyǎnr,,,形,直率,
90385,2,直心眼儿,zhíxīnyǎnr,,,名,直率的人,我是个直心眼儿，说错了别见怪。
90386,1,硬广告,yìngguǎnggào,,,名,指媒体上直接介绍商品和服务内容的通常形式的广告（跟“软广告”相区别）,
90388,1,拉场子,lāchǎngzi,,,,艺人在街头空地招引观众围成圈子，进行表演,
90388,2,拉场子,lāchǎngzi,,,,比喻以某种手段打开或维持局面,借名人拉场子，不是好风气。
90389,1,区位码,qūwèimǎ,,,名,我国国家标准《信息交换用汉字编码字符集》中，指对每个字符的编码。由四位数字组成，前两位是区码，后两位是位码。如“汉”字的区位码是2626；“÷”的区位码是0134,
90390,1,字母词,zìmǔcí,,,名,由字母构成或其中包含字母的词语的统称。如“WTO” “B超”,
90392,1,看头儿,kàntour,,,名,值得一看的价值（跟“有”或“没有”搭配）,这出戏很有看头儿。
90397,1,庆父不死，鲁难未已,qìngfǔ-bùsǐ，lǔnàn-wèiyǐ,,,,《左传·闵公元年》：“不去庆父，鲁难未已。”（庆父：春秋时期鲁庄公的弟弟，曾一再制造内乱；未已：不能停止）意思是不杀掉庆父，鲁国的灾难就不会停止。后用“庆父不死，鲁难未已”比喻不把制造祸乱的罪魁除掉，就不得安宁 ,
90398,1,电棒儿,diànbàngr,,,名,手电筒,
90400,1,蔫不唧,niānbujī,,,形,形容人情绪不高的样子,挨了顿批评，蔫不唧地回家了。
90400,2,蔫不唧,niānbujī,,,形,沉默寡言；悄无声息,这姑娘总是蔫不唧的，没一点儿精神劲儿。
90401,1,豆花儿,dòuhuār,,,名,某些地区指在煮开的豆浆中加入适量盐卤而凝结成的半固体，比豆腐脑 儿 略老一些,
90402,1,中子刀,zhōngzǐdāo,,,名,能发射中子杀灭癌细胞的医疗器械，有代替手术刀进行手术的功能,
90403,1,冰箱病,bīngxiāngbìng,,,名,指食用冰箱里冷藏或冷冻过久的食品而引起的肠炎等病症,
90404,1,醒盹儿,xǐngdǔnr,,,动,小睡醒过来,话说得糊里糊涂，好像还没醒盹儿呢。
90408,1,棒针衫,bàngzhēnshān,,,名,用棒针将较粗的毛线编织成的毛衣,
90409,1,疤瘌眼儿,bālayǎnr,,,名,眼睑上有疤痕的眼睛,
90409,2,疤瘌眼儿,bālayǎnr,,,名,借指眼睑上有疤痕的人,
90410,1,尖子户,jiānzihù,,,名,指农村中收入显著高于其他农户的人家,
90411,1,走味儿,zǒuwèir,,,动,失掉了原来的滋味、气味或韵味,茶叶走味儿了｜话到他嘴里就走味儿了。
90412,1,双身子,shuāngshēnzi,,,名,指孕妇,
90413,1,走调儿,zǒudiàor,,,动,唱歌、唱戏、演奏偏离规定的曲调,
90418,1,窥视镜,kuīshìjìng,,,名,装在门上的小型透镜，可从屋里察看门外情况,
90419,1,肥瘦儿,féishòur,,,名,衣服、鞋袜等的宽窄程度,这身衣服肥瘦儿合身。
90419,2,肥瘦儿,féishòur,,,名,肉类的肥瘦程度,这块肉肥瘦儿正合适。
90421,1,金闪闪,jīnshǎnshǎn,,,形,形容金光闪耀的样子,金闪闪的勋章
90422,1,试电笔,shìdiànbǐ,,,名,检测电器和线路是否带电的笔形工具,
90423,1,骨顶鸡,gǔdǐngjī,,,名,一种水鸟，形状像鸡，背上的羽毛暗青灰色，前额有白色的角质裸出部分。生活在河湖边，善于游水，杂食性，常以水藻、嫩苗、水生昆虫、小鱼等为食,
90424,1,逞性子,chěngxìngzi,,,,使性子；耍脾气,
90426,1,慌神儿,huāngshénr,,,动,心神慌乱,沉住气，别慌神儿!
90429,1,头绳儿,tóushéngr,,,名,扎发辫用的细绳,
90432,1,咬字眼儿,yǎozìyǎnr,,,,在别人的讲话或文章中挑措辞方面的毛病,
90434,1,小器作,xiǎoqìzuō,,,名,制作、修理硬木家具、细巧木器的作坊,
90435,1,光板儿,guāngbǎnr,,,名,指磨掉了毛的皮制衣物,这条皮褥已经磨成光板儿了。
90435,2,光板儿,guāngbǎnr,,,名,没有吊上面子和里子的皮筒子,光板儿皮袄
90436,1,桑葚儿,sāngrènr,,,名,桑葚,
90438,1,犯堵,fàndǔ,,,动,感到憋气；发闷,
90440,1,告刁状,gàodiāozhuàng,,,,在家长或上级领导面前诬陷、攻击他人,我没错儿，不怕他告刁状。
90444,1,抹得开,mòdekāi,,,动,面子上下得来 你能 抹得开 就别答应 想得通 这点 儿 不愉快的事我 抹得开,
90447,1,晕针,yùnzhēn,,,动,打针或针灸时，病人出现面色苍白、心慌、多汗、头晕目眩、恶心呕吐等现象,
90448,1,沙肝儿,shāgānr,,,名,某些地区指作为食品的猪、牛、羊等的脾脏,
90449,1,猥劣,wěiliè,,,形,（言辞、行为）鄙俗恶劣,此人言行猥劣，令人生厌。
90452,1,晕血,yùnxuè,,,动,看见出血就头晕、心悸,她晕血，不能在外科工作。
90462,1,及龄,jílíng,,,动,到达规定的年龄,凡及龄公民均有依法服兵役的义务。
90466,1,满孝,mǎnxiào,,,动,满服,
90468,1,溏心,tángxīn,,,区别,蛋黄没有完全凝固的,溏心松花
90470,1,镁肥,měiféi,,,名,以镁元素为主的肥料。如硫酸镁、白云石等。能促使植物对磷的吸收，有利于幼嫩组织的发育和种子的成熟,
90474,1,信瓤儿,xìnrángr,,,名,指信封里装的信,
90477,1,媚悦,mèiyuè,,,动,故意讨别人的欢心,媚悦世俗
90480,1,门钹,ménbó,,,名,安装在旧式大门上的金属构件，形状像钹，装有环。叫门时用环击打门钹发出声音,
90482,1,谎价,huǎngjià,,,名,售货人开出的比正常价格高出许多的价格,这套衣服，谎价要到500元。
90488,1,谎信,huǎngxìn,,,名,不真实的消息,
90489,1,风幡,fēngfān,,,名,风中的旗幡,
90492,1,吞剥,tūnbō,,,动,侵吞盘剥,
90493,1,掂掇,diānduo,,,动,掂量,你掂掇一下这块肉有多重｜我掂掇着只有你去办最合适。
90500,1,茶寿,cháshòu,,,名,指108岁寿辰。因“茶”字拆开后，“艹”字头形近“廿”，下面的“ ”形近“八十八”，两者相加，等于108，故称,
90502,1,预储,yùchǔ,,,动,预先储备,预储基金
90503,1,蛏干,chēnggān,,,名,蛏肉干,
90505,1,活契,huóqì,,,名,房地产买卖双方立下的可以（让卖主）赎回的契约（跟“死契”相区别）,
90506,1,炸窝,zhàwō,,,动,蜂群、鸟群、兽群等因受惊扰而四处乱飞、乱奔,一群野猪炸窝了，没命地四处逃窜。
90506,2,炸窝,zhàwō,,,动,比喻许多人因受惊扰而乱成一团或因激动而强烈宣泄,民警突然冲入，赌场立时炸窝｜台下炸窝了，喝彩声响成一片。
90508,1,画粉,huàfěn,,,名,划线用的粉块，常用于剪裁衣服等,
90513,1,碰劲儿,pèngjìnr,,,副,恰巧；碰巧,我正要找他，碰劲儿在街上遇着了。
90514,1,垂问,chuíwèn,,,动,敬词，用于称长辈或上级对自己询问,如有垂问，必及时回禀。
90515,1,趸批,dǔnpī,,,动,整批地购入或售出,漂洋过海去趸批
90515,2,趸批,dǔnpī,,,副,整批（多用于买卖货物）,趸批进货
90517,1,简札,jiǎnzhá,,,名,书信,
90524,1,失之毫厘，谬以千里,"shīzhī-háolí,miùyǐqiānlǐ",,,,差之毫厘，谬以千里,
90525,1,匿伏,nìfú,,,动,潜伏隐藏,
90530,1,褐土,hètǔ,,,名,中纬度气候温暖、半湿润条件下形成的呈褐色的土壤。土质较黏，肥力较高。我国主要分布在华北、东北和西北部分地区,
90531,1,揽承,lǎnchéng,,,动,承揽,
90533,1,磨叨,mòdao,,,动,来来回回地说；翻来覆去地说,他磨叨半天，我都听烦了。
90534,1,犯贫,fànpín,,,动,耍贫嘴,我跟你说正经事，别跟我犯贫。
90535,1,盘账,pánzhàng,,,动,清点、核对账目,
90536,1,垂念,chuíniàn,,,动,敬词，用于称长辈或上级对自己关怀惦念,多蒙垂念，不胜感激。
90537,1,陪奁,péilián,,,名,某些地区指嫁妆,
90539,1,儇薄,xuānbó,,,形,轻佻；轻薄,
90540,1,草测,cǎocè,,,动,初步勘测或测量（地形、地质）,线路的草测工作已经完成。
90541,1,恬谧,tiánmì,,,形,宁静,夜色恬谧
90542,1,搭卖,dāmài,,,动,搭售,
90544,1,尾牌,wěipái,,,名,装在汽车、电车等交通工具尾部标明车辆编号的牌子,
90545,1,措举,cuòjǔ,,,名,举措,
90547,1,鳁鲸,wēnjīng,,,名,哺乳动物，鲸的一种，体长6—9米，没有牙齿，有鲸须，背鳍小，背部黑色，腹部白色,
90549,1,拜扫,bàisǎo,,,动,敬词，扫墓,
90550,1,公价,gōngjià,,,名,国家规定的价格；官价,
90557,1,警绳,jǐngshéng,,,名,警察执行任务时使用的特制绳子,
90558,1,坤车,kūnchē,,,名,女车,
90559,1,碓臼,duìjiù,,,名,跟杵配合用来舂米的石臼,
90561,1,警籍,jǐngjí,,,名,登录警务人员姓名及其有关信息的册子,
90561,2,警籍,jǐngjí,,,名,作为警察队伍正式成员的资格、身份,
90562,1,歇假,xiējià,,,动,因病请假休息或按照规定休假,
90563,1,涤毛,dímáo,,,名,涤纶和兽毛纤维的混纺织物,
90564,1,景遇,jǐngyù,,,名,景况和遭遇,悲惨的景遇
90565,1,裸线,luǒxiàn,,,名,外层没有包裹绝缘材料的金属导线,室内照明不能用裸线。
90567,1,预盈,yùyíng,,,动,预计盈利；特指上市公司在年报正式公布之前向投资者预告盈利（跟“预亏”相对）,该公司今年业绩预盈。
90568,1,皮傅,pífù,,,动,用肤浅的见解和言语来牵强附会（傅：附会）,强相援引，妄为皮傅。
90569,1,托腔,tuōqiāng,,,动,戏曲演出时用乐器衬托演员的唱腔,
90571,1,画绢,huàjuàn,,,名,画国画用的绢,
90572,1,对茬儿,duìchár,,,动,相符,自己说的话前后要对茬儿｜现金跟账面不对茬儿。
90574,1,秘计,mìjì,,,名,秘密的计谋,
90576,1,虎市,hǔshì,,,名,指股票市场价格大起大落、风险极大的行情,
90578,1,苦槠,kǔzhū,,,名,常绿乔木，叶多为椭圆形，穗状花序，坚果卵圆形。木材坚实、耐用，可用于建筑和制造家具,
90579,1,陆禽,lùqín,,,名,不能远飞而善于在地上行走的鸟类。如鸵鸟、鹌鹑等,
90582,1,文侩,wénkuài,,,名,文坛市侩，指靠舞文弄墨投机取巧的人,
90583,1,哀启,āiqǐ,,,名,旧时一种文体，死者亲属叙述死者生平及临终情况的短文。常附在讣告后,
90585,1,落膘,luòbiāo,,,动,（牲畜）变瘦,精心饲养，确保冬春不落膘。
90587,1,凉垫,liángdiàn,,,名,在密封的塑料袋里填充遇热熔化并吸热的化合物制成的垫子,
90595,1,苍浑,cānghún,,,形,苍劲浑厚（多用来形容声音）,歌声苍浑
90596,1,夙嫌,sùxián,,,,现在一般写作“宿嫌”,
90597,1,抉摘,juézhāi,,,动,抉择,抉摘是非｜抉摘精要
90597,2,抉摘,juézhāi,,,动,挑剔；指摘,抉摘瑕疵｜抉摘积弊
90598,1,天阙,tiānquè,,,名,神话传说中天上的宫殿（阙：宫殿门前两边的楼）,
90598,2,天阙,tiānquè,,,名,天子的宫殿；借指朝廷或京都,
90600,1,苦土,kǔtǔ,,,名,氧化镁的俗称,
90601,1,盲谷,mánggǔ,,,名,石灰岩地区的一种没有出口的河谷,
90602,1,河肥,héféi,,,名,用作肥料的河泥,
90603,1,痼习,gùxí,,,名,长期形成的不易改掉的坏习惯,改掉积年痼习
90604,1,禁片,jìnpiàn,,,名,被禁止放映的影视片,
90608,1,漏题,lòutí,,,动,漏做试题或练习题,他很粗心，考试时经常漏题。
90608,2,漏题,lòutí,,,动,泄漏试题,严禁漏题
90611,1,淤埋,yūmái,,,动,带水的泥沙等淤积并掩埋,青苗被淤埋
90613,1,壁扇,bìshàn,,,名,安装在墙壁上的电扇,
90614,1,闸盒,zháhé,,,名,在电路中装有保险丝和电流开关等器件的盒子,
90616,1,盲杖,mángzhàng,,,名,盲人探路用的手杖,
90619,1,惠允,huìyǔn,,,动,敬词，用于指对方允许自己（做某事）,如蒙惠允，不胜感荷!
90621,1,复胃,fùwèi,,,名,牛、羊等反刍动物的胃。多由瘤胃、网胃、瓣胃和皱胃四室组成,
90622,1,挨呲儿,áicīr,,,动,受批评；受训斥,今天他这么蔫儿，准是挨呲儿了｜挨了呲儿
90626,1,日妆,rìzhuāng,,,名,适于白天活动的妆饰,
90628,1,达奚,dáxī,,,名,复姓,
90631,1,落账,luòzhàng,,,动,记入账簿,收支款项要笔笔落账。
