rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
32148,1,撇嘴,piězuǐ,,,动,【撇】下唇向前伸，嘴角向下倾斜，表示轻视、不高兴等情绪。,他一边听着，一边撇嘴
32363,1,皇族,huángzú,,,名,【皇室】皇帝的家族,
32423,1,凋谢,diāoxiè,,,动,【凋】（草木花叶）枯萎脱落,
32459,1,盆子,pénzi,,,名,【盆】盛东西或洗涤、栽种用的器皿，有帮，口大、底小,
32488,2,分值,fēnzhí,,,名,【分数】考试或比赛时表示成绩的数字,这道试题难度大，分值高。
32577,2,剥皮,bāopí,,,动,【扒皮】比喻进行盘剥,
32583,1,尿液,niàoyè,,,名,【尿】人或动物从肾脏滤出、由尿道排泄出来的液体,取尿液进行化验
32615,2,布面,bùmiàn,,,名,【布】棉、麻或人造纤维等织成的，可以作衣服或其他物件的材料,这件衣服布面很好。
32754,1,尺子,chǐzi,,,名,【尺】量长短的器具,
32788,1,描摹,miáomó,,,动,【描】照着原样画或写（多指用透明薄纸蒙在底样上画）,
33020,2,糜烂,mílàn,,,形,【腐朽】比喻人思想陈腐或社会风气败坏,过着糜烂的生活
33051,1,护领,hùlǐng,,,名,【衬领】扣或缝在衣领内侧的活领子,
33095,1,鳞片,línpiàn,,,名,【鳞】鱼类、爬行动物和少数哺乳动物身体表面的角质或骨质薄片状组织，具有保护身体的作用。可分为盾鳞、硬鳞和骨鳞,
33368,1,刀口,dāokǒu,,,名,【刀刃】刀上用来切削的锋利的一边,刀口太钝
33374,2,斜眼,xiéyǎn,,,名,【斜视】一只眼睛视线偏斜的眼病。由眼球位置异常、眼球肌肉麻痹等引起,
33464,1,末节,mòjié,,,名,【小节】非原则性的小事（跟“大节”相区别）；琐事,细枝末节
33573,1,避讳,bìhui,,,动,【忌讳】由于习俗或个人原因，禁忌某些言语或举动。如船夫忌讳说“翻”和“沉”；避免使用不吉利的词语,这儿的渔民都避讳“翻”字。
33643,1,贯串,guànchuàn,,,动,【贯穿】从头到尾地体现,
33784,1,上灯,shàngdēng,,,动,旧指点上灯；【掌灯】点灯,
33787,1,亏得,kuīde,,,动,【亏】多亏,亏得你指点，不然要走许多冤枉路。
33787,2,亏得,kuīde,,,动,【亏】“多亏”的反说，有斥责讥讽的语气,亏得你还是大学生，连这点儿道理都不懂!
33813,1,锅子,guōzi,,,名,【锅】形状像锅的东西,烟袋锅子
33828,1,臣下,chénxià,,,名,【臣】古代官吏对君主的自称,
33857,2,屏蔽,píngbì,,,名,【屏障】像屏风一样起遮蔽作用的东西,以群山为屏蔽
33872,1,光波,guāngbō,,,名,【光】太阳、火、电等放射出来照在物体上，使眼睛能看见物体的那种物质，广义也包括眼睛看不见的红外线和紫外线,
33950,1,霏霏,fēifēi,,,形,【霏】雨雪纷飞；烟云盛多,淫雨霏霏
33988,3,晃悠,huàngyou,,,动,【晃荡】游逛；不干正事,在街上随便晃悠
34056,1,枝子,zhīzi,,,名,【枝】植物主干上分出来的细杈,
34447,1,枪械,qiāngxiè,,,名,【枪】口径在20毫米以下能发射子弹的武器的统称,
34478,1,叮咬,dīngyǎo,,,动,【叮】（蚊子等）用中空的针形口器吸（血液）,
34612,1,滚蛋,gǔndàn,,,动,【滚】走开（用于辱骂或斥责）,
34629,3,拾掇,shíduo,,,动,【整治】惩治，使吃苦头,拾掇拾掇这帮害群之马。
34633,1,外屋,wàiwū,,,名,【外间】成套的几间屋子中直接通室外的房间,
34648,1,胳膊肘儿,gēbozhǒur,,,名,【肘】上臂与下臂交接处可以弯曲的部位,
34671,2,干巴巴,gānbābā,,,形,【干巴】比喻内容不丰富，语言不生动,他的讲话干巴巴的，没人爱听。
34866,1,水浇地,shuǐjiāodì,,,名,【水地】能够用水灌溉的耕地,
