rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
65133,1,驻屯,zhùtún,,,动,驻扎,
65136,1,消声器,xiāoshēngqì,,,名,降低气流噪声的装置。常用于通风设施、内燃机、喷气发动机等高噪声机械,
65137,1,十进制,shíjìnzhì,,,名,逢十进位的计数方法。逢十即向左（上）进一位。如90加10为100,"900加100为1000。,"
65139,1,风油精,fēngyóujīng,,,名,一种常用的液体保健药品。具有清凉止痒、提神醒脑、消炎镇痛等功用。可外搽，也可内服,
65140,1,诨名,hùnmíng,,,名,诨号,
65142,1,拦挡,lándǎng,,,动,阻挡使不能通过,花圃周围用栅栏拦挡。
65145,1,示波器,shìbōqì,,,名,显示某些随时间变化的物理量（如电压、电流等）波形的仪器。有磁电式示波器和阴极射线示波器两种,
65148,1,马大哈,mǎdàhā,,,名,指粗心大意、随随便便的人,
65148,2,马大哈,mǎdàhā,,,形,形容粗心大意，随随便便,你也太马大哈了，连自己家的电话号码都记不清。
65152,1,聊胜于无,liáoshèngyúwú,,,,比完全没有略好些,
65153,1,缺心眼儿,quēxīnyǎnr,,,,缺少聪明机智，不会见机行事,
65154,1,熟语,shúyǔ,,,名,只能整体应用，不能随意改变其形式，往往也不能按照一般的构词法来分析的固定短语。包括成语、惯用语、谚语、歇后语等。如“一叶知秋”、“拍马屁”、“东虹日头西虹雨”、“猫哭老鼠——假慈悲”等,一叶知秋｜拍马屁｜东虹日头西虹雨｜猫哭老鼠——假慈悲
65155,1,恃才傲物,shìcái-àowù,,,,仗着自己有才能而藐视别人（物：指除自己以外的人）,
65157,1,官架子,guānjiàzi,,,名,做官的威势和气派（含贬义）,这人官儿不大，官架子不小。
65158,1,鹅蛋脸,édànliǎn,,,名,形似鹅蛋，微长而丰满的脸型,
65159,1,燃烧瓶,ránshāopíng,,,名,用以引燃并烧毁目标的武器，在玻璃瓶内装上液体燃烧剂，投掷落地后爆炸燃烧,
65161,1,一风吹,yīfēngchuī,,,,比喻全部勾销,原来的规章制度也有合理的部分，不能都一风吹。
65161,2,一风吹,yīfēngchuī,,,,比喻形成强大的社会风气（指不好的）,不要搞一风吹，选人才光看文凭。
65167,1,数得上,shǔdeshàng,,,动,相比之下比较突出或够标准,这个厂的产品在同行里是数得上的。
65171,1,缝合线,fénghéxiàn,,,名,指外科手术中缝合伤口的专用线。如羊肠线,
65171,2,缝合线,fénghéxiàn,,,名,大陆板块碰撞衔接的地方。我国青藏高原、华北地区等现均有若干亿年前的缝合线,
65172,1,机关炮,jīguānpào,,,名,利用机械装置可以自动连续发射炮弹的武器,
65177,1,绝命书,juémìngshū,,,名,临终（多指自杀）前写下的遗书,
65178,1,色情狂,sèqíngkuáng,,,名,有变态性欲的人,
65180,1,起点站,qǐdiǎnzhàn,,,名,始发站,
65181,1,血口喷人,xuèkǒu-pēnrén,,,,比喻用恶毒的言语诬陷他人,
65184,1,紫云英,zǐyúnyīng,,,名,一年或二年生草本植物，茎直立或匍匐，叶倒卵形或椭圆形，花紫色或黄白色。绿肥作物和蜜源作物,
65190,1,东挪西借,dōngnuó-xījiè,,,形,形容四处挪借钱物,
65194,1,傻呵呵,shǎhēhē,,,形,形容呆傻或憨厚的样子,
65196,1,工装裤,gōngzhuāngkù,,,名,工人和一线工程技术人员等上班时穿的裤子，较宽大，有背带。一般用深色厚布制成,
65207,1,槽头,cáotóu,,,名,放置牲口槽子的地方；泛指圈养牲口的地方,
65208,1,土坝,tǔbà,,,名,用泥土筑成的堤坝,
65210,1,舞星,wǔxīng,,,名,舞艺高超的舞蹈演员,
65212,1,眼压,yǎnyā,,,名,眼球内的液体对外围组织的压力。人正常的眼压一般是10—21毫米水银柱之间，高于或低于这个标准都属于病态,
65215,1,聚讼纷纭,jùsòng-fēnyún,,,形,形容许多人在一起争论不休，没有一致看法（讼：争论）,
65216,1,攀龙附凤,pānlóng-fùfèng,,,,汉·扬雄《法言·渊骞》：“攀龙鳞，附凤翼。”后用“攀龙附凤”比喻依附、投靠有权势的人,
65219,1,八面威风,bāmiàn-wēifēng,,,形,形容神气十足，威势逼人,
65222,1,杯盘狼藉,bēipán-lángjí,,,,杯子、盘子等凌乱地堆放着。形容餐后桌上乱七八糟,
65226,1,烦劳,fánláo,,,动,敬词，表示请托，有劳对方,烦劳您捎个口信儿。
65232,1,孝衣,xiàoyī,,,名,居丧期间穿的衣服，用白布或麻布制成,
65234,1,迟误,chíwù,,,动,因迟缓而耽误；延误,这个命令要及时下达，不得迟误。
65236,1,日场,rìchǎng,,,名,影剧院白天放映或演出的场次,
65238,1,陪床,péichuáng,,,动,在病房内照料住院的病人,父亲住院，儿女们轮流陪床。
65244,1,向隅,xiàngyú,,,动,面对着墙角。形容孤独失意,忧郁感伤，向隅独坐。
65248,1,金瓜,jīnguā,,,名,南瓜的一种，扁圆形，成熟时表皮多呈金黄色,
65248,2,金瓜,jīnguā,,,名,古代兵器，棒端呈瓜状，金黄色。后常用为仪仗,
65253,1,欠资,qiànzī,,,动,特指投寄邮件时邮资未付或未付足,
65254,1,套袖,tàoxiù,,,名,套在衣袖外面保护衣袖的单层袖筒,
65255,1,哄传,hōngchuán,,,动,到处纷纷传说,哄传那里出现过野人
65262,1,通窍,tōngqiào,,,动,中医指疏通关窍,
65263,1,深望,shēnwàng,,,动,深切地希望,深望加倍努力
65267,1,山桃,shāntáo,,,名,落叶乔木，叶卵状披针形，边缘呈尖锯齿状，果实黄色，肉薄不能吃。多用作嫁接桃、梅、李等果树的砧木,
65268,1,虔心,qiánxīn,,,名,虔诚的心意,一片虔心
65268,2,虔心,qiánxīn,,,形,虔诚,虔心布道
65271,1,苍耳,cāng'ěr,,,名,一年生草本植物，叶呈三角形，春夏季开花，果实长卵形，有钩刺。可以做药材，也可榨制工业用油,
65274,1,穷寇,qióngkòu,,,名,陷入困境、走投无路的敌寇,宜将剩勇追穷寇
65275,1,钝化,dùnhuà,,,动,工业上指金属经阳极氧化或化学方法处理，由活泼态转变为不活泼态,
65275,2,钝化,dùnhuà,,,动,刀具变钝；比喻斗志衰减,不要钝化了青年时的锐气。
65275,3,钝化,dùnhuà,,,动,比喻矛盾变得不激烈，趋向缓和,
65277,1,手黑,shǒuhēi,,,形,形容手段狠毒残酷,心毒手黑
65278,1,忧苦,yōukǔ,,,形,忧愁痛苦,心情忧苦
65281,1,改锥,gǎizhuī,,,名,装卸螺丝钉的工具，细钢棍的一端安有木柄，另一端呈“十”字形或“一”字形,
65283,1,踩水,cǎishuǐ,,,动,一种游泳技术。人直立深水中，两脚轮番踏水，使身体不下沉并能向前移动,
65284,1,动窝,dòngwō,,,动,离开原地,我在这里住了30年，始终没动窝。
65293,1,出乘,chūchéng,,,动,车、船、飞机等交通工具的乘务员随行上岗,安排出乘人员
65294,1,旱稻,hàndào,,,名,旱田里种植的稻,
65299,1,夜不闭户,yèbùbìhù,,,,夜间睡觉不必关门闭户。形容社会安定，治安状况良好,路不拾遗，夜不闭户。
65304,1,雨靴,yǔxuē,,,名,防水的靴子，比雨鞋的鞋靿高,
65305,1,凭依,píngyī,,,动,依托；依靠,凭依法理
65307,1,瓤子,rángzi,,,名,【瓤】瓜果皮里包裹种子的肉或瓣儿,
65307,2,瓤子,rángzi,,,名,【瓤】泛指皮或壳里包着的东西,
65309,1,呆痴,dāichī,,,形,呆傻,
65310,1,絮棉,xùmián,,,名,轧好了的棉花,
65311,1,锁钥,suǒyuè,,,名,比喻军事要地,山海关素称“两京锁钥无双地，万里长城第一关”。
65311,2,锁钥,suǒyuè,,,名,比喻做好某件事情的关键,弄清事实是解决问题的锁钥。
65311,3,锁钥,suǒyuè,,,名,锁和钥匙,
65313,1,详备,xiángbèi,,,形,详细完备,记载详备
65314,1,花苗,huāmiáo,,,名,供观赏的花木的幼苗,
65315,1,横是,héngshi,,,副,表示揣测语气，相当于“也许”、“大概”,这么晚了，他横是不来了吧。
65316,1,横直,héngzhí,,,副,某些地区指横竖,不管多忙，横直得去一趟。
65318,1,屏弃,bǐngqì,,,动,摒弃,
65319,1,闲逸,xiányì,,,形,清闲安逸,晚年生活闲逸
65322,1,栽秧,zāiyāng,,,动,插秧,
65323,1,惜墨如金,xīmò-rújīn,,,,原指作画时不轻易使用重墨；今也指写作时不轻易下笔，态度严谨，力求精炼,他惜墨如金，篇篇都是精品。
65324,1,汤池,tāngchí,,,名,洗浴用的热水池；温泉,
65324,2,汤池,tāngchí,,,名,蓄有沸水的护城河；借指防守坚固的城池,金城汤池
65325,1,囊空如洗,nángkōng-rúxǐ,,,,口袋空空，像洗过一样。形容身无分文,
65327,1,丘八,qiūbā,,,名,旧时对兵的蔑称（“兵”字上下拆开，即成“丘”、“八”）,
65328,1,吵翻,chǎofān,,,动,争吵得相互翻脸，关系闹僵,
65329,1,鸡奸,jījiān,,,动,男性之间发生性行为,
65330,1,绢画,juànhuà,,,名,在绢上画的画,
65331,1,干亲,gānqīn,,,名,没有血缘或婚姻关系而结成的亲属关系,
65333,1,琴书,qínshū,,,名,一种曲艺，以扬琴为主要伴奏乐器。有说有唱。较著名的有山东琴书、北京琴书、徐州琴书等,
65337,1,头帕,tóupà,,,名,头巾,
65340,1,如履平地,rúlǚpíngdì,,,,（在有危险的地方行走）就如同走在平地上一样。形容即使是处理十分艰难的事也能轻松自如,
65343,1,牙口,yákou,,,名,指成年人牙齿咀嚼的能力,年纪大了，牙口不好。
65343,2,牙口,yákou,,,名,指牛马等牲口的年龄。从牙齿数目及其磨损程度可以推定牲口的年龄，故称,
65345,1,耍笑,shuǎxiào,,,动,随意说笑,工作时间不许耍笑。
65345,2,耍笑,shuǎxiào,,,动,开玩笑戏弄人,不要耍笑别人
65348,1,乖谬,guāimiù,,,形,荒谬；不合情理,行为乖谬
65349,1,结党营私,jiédǎng-yíngsī,,,,结成小集团谋求私利,
65351,1,蛇胆,shédǎn,,,名,中药指蝮蛇的胆,
65353,1,开仗,kāizhàng,,,动,开战,
65358,1,抵缴,dǐjiǎo,,,动,抵交,
65359,1,猎装,lièzhuāng,,,名,打猎穿的服装，一般有肩襻和腰带、裹腿,
65360,1,锚固,máogù,,,动,为使钢筋可靠地固定在钢筋水泥结构中而对钢筋进行一定的处理，如钢筋端部做成弯钩等,
65364,1,筹算,chóusuàn,,,动,筹划谋算,筹算一个万全之策。
65364,2,筹算,chóusuàn,,,动,原指用筹计算；泛指计算,筹算一下得用多少个工。
65366,1,表字,biǎozì,,,名,旧时成年人在本名以外另起的与本名在意义上有联系的别名。如岳飞表字鹏举,
65367,1,筒裙,tǒngqún,,,名,筒状的裙子。上下肥瘦大致相同，一般长不过膝，没有皱折,
65370,1,回销,huíxiāo,,,动,返销,
65372,1,监规,jiānguī,,,名,监狱的规章制度,
65373,1,销蚀,xiāoshí,,,动,因腐蚀而消损,水管年久失修，销蚀十分严重。
65374,1,骨胶,gǔjiāo,,,名,用动物骨头熬制而成的胶状黏合剂,
65374,2,骨胶,gǔjiāo,,,名,骨骼中起促进毛发生长、延缓骨髓老化等作用的一种物质,
65375,1,雄威,xióngwēi,,,形,雄壮威武,雄威之师
65375,2,雄威,xióngwēi,,,名,强大的威力,万里海疆振雄威
65376,1,萎谢,wěixiè,,,动,（花草）枯萎凋谢,菊花早都萎谢了
65379,1,浮财,fúcái,,,名,指土地、房屋等不动产以外可以移动的财产。如现金、首饰、衣服、家具等,
65380,1,日上三竿,rìshàngsāngān,,,,太阳已升得很高。形容时间已经不早,
65381,1,成夜,chéngyè,,,副,整夜地,成夜咳嗽
65388,1,木立,mùlì,,,动,呆呆地站立着,泥塑似的木立着
65392,1,倒坍,dǎotān,,,动,倒塌,
65397,1,服式,fúshì,,,名,服装款式,服式新颖
65399,1,停灵,tínglíng,,,动,安葬前暂时把灵柩安置于某处,
65403,1,追补,zhuībǔ,,,动,追加,追补投资
65403,2,追补,zhuībǔ,,,动,事后弥补,亏空巨大，无法追补。
65405,1,感愤,gǎnfèn,,,动,面对不平的事情而激动愤慨,忧国感愤，乃赋《离骚》。
65407,1,带累,dàilěi,,,动,使他人或他方连带受到损害,一人不守纪律带累全组。
65411,1,乱兵,luànbīng,,,名,叛变或被打散的士兵,
65414,1,寒苦,hánkǔ,,,形,穷苦,寒苦家庭｜出身寒苦
65415,1,竹布,zhúbù,,,名,本指用竹子作原料织成的布。后指淡蓝色或白色的纹理致密、手感挺括的棉布，多用来做夏衣,
65419,1,鸡瘟,jīwēn,,,名,鸡的各种急性传染病的统称,
65421,1,土鳖,tǔbiē,,,名,地鳖,
65423,1,斯文扫地,sīwén-sǎodì,,,,指文化或文人被侮辱、摧残；也指文化人自甘堕落（扫地：比喻声誉、威信等完全丧失）,
65433,1,徒子徒孙,túzǐ-túsūn,,,,徒弟和徒孙；比喻党羽、信徒等（多含贬义）,
65434,1,有眼无珠,yǒuyǎn-wúzhū,,,,长着眼睛却没有眼珠。形容见识浅陋，没有分辨能力,
65441,1,腰肌劳损,yāojī láosǔn,,,,腰部软组织因过度劳累或突然牵引而受到损伤,
65443,1,废铜烂铁,fèitóng-làntiě,,,,被废弃的各种金属物品；比喻没有用的器物,
65445,1,棋逢对手,qíféngduìshǒu,,,,下棋遇上了水平相当的对手；比喻双方本领或力量相当,两个球队相遇，真是棋逢对手，难分上下。
65448,1,披麻戴孝,pīmá-dàixiào,,,,身穿粗麻布做的孝衣，腰间系着麻绳。指子女为父母居丧时服重孝,
65452,1,博闻强记,bówén-qiángjì,,,,博闻强志,
65454,1,渺无人烟,miǎowúrényān,,,,一片迷茫，没有人家和炊烟。形容十分荒凉,
65460,1,提线木偶,tíxiàn mù'ǒu,,,,一种木偶戏。木偶各关节部位连着线，演员在幕后提线操纵木偶，表演动作,
65461,1,四大皆空,sìdàjiēkōng,,,,佛教称地、水、火、风是组成宇宙的四种元素，称为四大，并认为四大从空而来，因此世间一切都是空虚的。后用“四大皆空”表示看破世间一切，生活无所追求,
65466,1,益鸟,yìniǎo,,,名,有益于人类的鸟类。如猫头鹰、杜鹃等,
65467,1,安寝,ānqǐn,,,动,就寝安睡,旅客已经安寝
65468,1,阳春面,yángchūnmiàn,,,名,上海一带指只带汤汁不带菜肴的面条,
65469,1,非卖品,fēimàipǐn,,,名,不出售而只用于展览、赠送等的物品,
65470,1,活地图,huódìtú,,,名,比喻对某地区地形、地貌、水文等状况非常熟悉的人,
65476,1,肾盂,shènyú,,,名,位于肾脏下通输尿管的地方，为圆锥形的囊状物,
65479,1,石头子儿,shítouzǐr,,,名,小石块儿。（也说石子儿）,
65480,1,铅笔画,qiānbǐhuà,,,名,用铅笔绘成的图画，是素描的一种。画法简便，注意阴影及轮廓描写，有光暗分明、笔法细致等特点,
65482,1,圆溜溜,yuánliūliū,,,形,形容十分圆,圆溜溜的葡萄｜眼睛瞪得圆溜溜的。
65486,1,看家狗,kānjiāgǒu,,,名,看守门户的狗；旧时贬称官僚、财主的管家、护院一类人,
65488,1,不干胶,bùgānjiāo,,,名,粘上后不干燥固结，又可以揭下来的胶纸；也指这种胶纸上的胶,
65499,1,帮规,bāngguī,,,名,帮会内部的规则、规矩,
65500,1,老眼光,lǎoyǎnguāng,,,名,陈旧的观点,别总拿老眼光看人。
65504,1,漆包线,qībāoxiàn,,,名,表面涂以绝缘漆的金属导线,
65506,1,怒形于色,nùxíngyúsè,,,,心中的愤怒显露在脸上。形容内心的愤怒难以抑制,
65507,1,两党制,liǎngdǎngzhì,,,名,某些国家由两大政党轮流执政的制度。通过几年一次的议会选举或总统选举，由获得多数席位或当选总统所在的政党组织政府，成为执政党。最早形成于英国，后来逐渐被美国、加拿大等国家采用,
65508,1,华达呢,huádání,,,名,带有斜纹的毛织品或棉织品。呢面平整光洁，质地柔软结实，多用作制服的面料,
65510,1,美人蕉,měirénjiāo,,,名,多年生草本植物，叶子大而厚实，长椭圆形，形似芭蕉。四季开花，花红色或黄色，可供观赏,
65511,1,反比例,fǎnbǐlì,,,名,数学上指a、b两个量，a增加到原来的若干倍，b就缩小到原来的若干分之一，反之亦然。这种变化关系就叫反比例。（也说反比。）,
65512,1,特型演员,tèxíng yǎnyuán,,,,长相、体形等很像某些著名人物，因而经常扮演他们的演员；也指长相、体形特殊（如特矮、特胖等）的演员,
65517,1,抽油机,chōuyóujī,,,名,将原油从油井中提到地面的机械,
65519,1,死火山,sǐhuǒshān,,,名,历史上没有喷发记录、长期处于休眠状态的火山,
65523,1,羞愤,xiūfèn,,,形,羞愧而愤恨,他羞愤而去
65524,1,显豁,xiǎnhuò,,,形,明显清楚,文理显豁
65525,1,星汉,xīnghàn,,,名,天河；银河,
65528,1,狐媚,húmèi,,,动,像狐狸精一样用媚态迷惑人,
65531,1,粪车,fènchē,,,名,用来装运粪便的车,
65533,1,卡介苗,kǎjièmiáo,,,名,一种主要用于预防结核病的疫苗。由法国细菌学家卡默特和介林首先制成，故称,
65536,1,雁行,yànháng,,,名,雁群飞行时整齐有序的行列。比喻长幼有序的兄弟,
65538,1,免战牌,miǎnzhànpái,,,名,旧小说、戏曲中指打仗时挂出的表示不应战的牌子；现多指停止争论、比赛等的声明,这场比赛，我队因主力队员伤病而挂了免战牌。
65539,1,锉刀,cuòdāo,,,名,【锉】钢制的手工打磨工具，用来对金属、竹木或皮革等的表面进行加工,
65540,1,摆龙门阵,bǎilóngménzhèn,,,,某些地区指讲故事或长时间聊天儿。,几位茶客正在摆龙门阵。
65541,1,凶巴巴,xiōngbābā,,,形,形容凶恶的样子,有理就慢慢讲，干什么凶巴巴的。
65542,1,抽头,chōutóu,,,动,设赌局的人从赢家赢得的钱里抽取一部分钱,要严厉处罚聚赌抽头的人。
65542,2,抽头,chōutóu,,,动,泛指经办人或中介人从中捞取好处,承包商层层抽头，偷工减料。
65544,1,针线包,zhēnxiànbāo,,,名,盛放针、线等缝纫用品的小包儿,
65547,1,彤云,tóngyún,,,名,下雪前密布的浓云,
65547,2,彤云,tóngyún,,,名,红色的云彩；彩云,朵朵彤云，格外绚丽。
65549,1,煤饼,méibǐng,,,名,煤末掺黏土制成的饼形煤块。用作燃料,
65558,1,泥胎,nítāi,,,名,未加涂饰的泥塑工艺品；未加涂饰的泥塑像,
65560,1,便签,biànqiān,,,名,用作标示的小纸条儿,
65563,1,憨直,hānzhí,,,形,朴实直爽,待人憨直
65564,1,大礼服,dàlǐfú,,,名,参加盛大典礼或宴会时穿的特定的服装,
65565,1,乖觉,guāijué,,,形,机智；聪敏,这孩子很乖觉
65568,1,柱廊,zhùláng,,,名,由柱子支撑的有顶盖的过道,
65570,1,死钱,sǐqián,,,名,不能增值的钱,这钱放在家中是死钱，买了国债可就是活钱了。
65570,2,死钱,sǐqián,,,名,固定的收入,当教师拿的是死钱。
65571,1,精饲料,jīngsìliào,,,名,营养价值较高的优质饲料,
65576,1,伐区,fáqū,,,名,林业管理部门准许采伐的区域,
65578,1,舞弄,wǔnòng,,,动,挥舞耍弄,舞弄刀枪
65580,1,付邮,fùyóu,,,动,把邮件交给邮局递送,
65582,1,楼船,lóuchuán,,,名,有几层船舱的船,
65584,1,牛饮,niúyǐn,,,动,像牛一样大口大口地喝；狂饮,
65587,1,拾趣,shíqù,,,动,把某些有趣味的事物搜集起来（常用于文章标题）,《荧屏拾趣》｜撷景拾趣
65588,1,诨号,hùnhào,,,名,带有戏谑、玩笑性质的外号,不要给别人起侮辱性的诨号｜他的诨号叫二赖子
65589,1,脉息,màixī,,,名,脉搏,
65593,1,歌带,gēdài,,,名,录有歌曲的磁带,
65598,1,孔眼,kǒngyǎn,,,名,窟窿眼儿；小孔。,这种钻头钻的孔眼很小。
65600,1,干股,gāngǔ,,,名,股份制企业无偿赠送的股份,
65602,1,拐带,guǎidài,,,动,拐骗人口或财物并带着出走,拐带妇女
65603,1,亲聆,qīnlíng,,,动,亲耳听（含尊敬意）,亲聆过先生的讲演｜亲聆教诲多年
65606,1,防涝,fánglào,,,动,防备雨水过多而淹没庄稼,
65609,1,虎气,hǔqì,,,名,像老虎一样威武的气势,战士们个个虎气十足。
65615,1,详明,xiángmíng,,,形,详细明了,注解详明
65616,1,肥实,féishi,,,形,脂肪多,买块肥实点儿的肉。
65616,2,肥实,féishi,,,形,肥壮,这只羊很肥实
65616,3,肥实,féishi,,,形,比喻富有,他的家底很肥实
65619,1,鼓角,gǔjiǎo,,,名,战鼓和号角，古代军队用来发出号令,鼓角声声｜山头鼓角相闻
65623,1,绿篱,lǜlí,,,名,像篱笆一样围绕在花坛或房屋周围的密植木本植物群,
65624,1,触痛,chùtòng,,,动,内心因受触动而难过,提起早逝的母亲，她的心被触痛了。
65625,1,点验,diǎnyàn,,,动,逐一查点检验,要认真点验，把不合格的商品剔除出去。
65626,1,抓辫子,zhuābiànzi,,,,比喻把别人的缺点错误抓住作为把柄（整人）,
65630,1,卸职,xièzhí,,,动,卸任,
65633,1,木琴,mùqín,,,名,打击乐器。将若干长短不同的木条按音高顺序排列在架子上，用两个小木槌击奏，声音清脆,
65635,1,古体诗,gǔtǐshī,,,名,唐代近体诗产生以前除楚辞以外的各种诗歌的统称。这种诗体格律自由，用韵较宽，句数不限（跟“近体诗”相区别）,
65637,1,春假,chūnjià,,,名,学校在春暖花开季节的假期，一般在公历4月，时间比寒、暑假短,
65640,1,人味儿,rénwèir,,,名,指人应当具有的思想感情、道德品质,见利忘义，没有人味儿。
65642,1,排箫,páixiāo,,,名,古代一种管乐器，由若干长短不一的竹管编排而成。大的23管，小的16管,
65643,1,点穿,diǎnchuān,,,动,揭穿；点破,不用点穿，大家也知道是怎么回事。
65644,1,盐卤,yánlǔ,,,名,制盐剩下的黑色液体，味苦，有毒。可作豆腐的凝结剂,
65646,1,板胡,bǎnhú,,,名,胡琴的一种。琴筒呈扁圆筒形，一端蒙薄的桐木板。音色明亮高亢，是梆子腔的主要伴奏乐器,
65651,1,关塞,guānsài,,,名,边关和要塞,镇守关塞
65653,1,芙蕖,fúqú,,,名,【莲】多年生水生草本植物，地下茎叫藕，白色，有节；叶子大而圆，叫荷叶；开淡红色或白色大花，有清香，可供观赏；籽实叫莲子。地下茎和籽实可以食用，藕节、莲子、荷叶可以做药材,
65655,1,兽欲,shòuyù,,,名,野兽般的性欲,
65656,1,素洁,sùjié,,,形,洁白淡雅,素洁的马蹄莲
65659,1,迷航,míháng,,,动,（轮船、飞机等）迷失航向,
65661,1,继嗣,jìsì,,,名,后代；特指帝王的继位者,定立继嗣
65661,2,继嗣,jìsì,,,动,传宗接代,老年丧子，继嗣无人。
65661,3,继嗣,jìsì,,,动,延续；继续,殷商继嗣三十一王。
65664,1,醉乡,zuìxiāng,,,名,醉酒后精神恍惚的境界,
65665,1,剑舞,jiànwǔ,,,名,传统民间舞蹈，手执双剑或单剑起舞，舞姿威武俊美,
65668,1,旁出,pángchū,,,动,从旁边伸出,旁出的枝条
65669,1,逛荡,guàngdang,,,动,闲逛（多含贬义）,
