rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
30016,1,换位,huàn wèi,,,动,交换位置；更换角度,角色换位,Transpose
30017,1,兆头,zhào tou,,,名,【预兆】事前显示出的某种迹象,初冬这场普降的大雪的确是个好兆头｜这可不是好兆头,Omen
30018,1,班轮,bān lún,,,名,按固定航线定时航行的轮船,这艘班轮每周往返一次｜我乘坐班轮去上海,Liner
30019,1,大管,dà guǎn,,,名,木管低音乐器，音色丰满有力,大管的音色很低沉｜乐团需要一位大管演奏者,Bassoon
30020,1,纹理,wén lǐ,,,名,物体上的线条状纹路,劈柴看纹理，讲话凭道理。,Grain
30021,1,阴虚,yīn xū,,,名,中医指精血或津液亏损的病症。症状是午后潮热、盗汗、颧红、消瘦等,他最近出现了阴虚症状｜中医说他需要调理阴虚,Yin deficiency
30023,1,散热,sàn rè,,,动,散发热量,保温杯散热慢些｜散热器,Dissipate heat
30024,1,抒写,shū xiě,,,动,抒发描写,抒写历史新篇章,Express
30025,1,洋务,yáng wù,,,名,清末指与外国有关的事务；也指学习和仿效外国有关的事务,办洋务｜洋务学堂｜洋务运动,Foreign affairs
30026,1,住家,zhù jiā,,,名,居民家庭,大院里有六七户住家。,Household
30026,2,住家,zhù jiā,,,动,家住（某处）,他在城里住家,Reside
30027,1,夸赞,kuā zàn,,,动,夸奖；称赞,老师夸赞他进步很快｜大家都夸赞她的厨艺,Praise
30028,1,法警,fǎ jǐng,,,名,司法警察，即在法院和检察院中执行任务的警察。其任务有警卫法庭、维持法庭秩序、押解犯人或犯罪嫌疑人出庭受审、执行法院判决等,法警维持着法庭秩序｜两名法警押解着犯人,Bailiff
30029,1,驰电,chí diàn,,,动,指火速发出电报,世界各国向受灾国驰电慰问。,Send urgent telegram
30030,1,鲜亮,xiān liang,,,形,鲜艳明亮；鲜艳漂亮,鲜亮的红色｜小姑娘打扮得挺鲜亮。,Bright
30032,1,冬至,dōng zhì,,,名,二十四节气之一，在公历每年12月22日前后。这一天北半球白天最短，夜晚最长。南半球则相反,冬至要吃饺子｜明天就是冬至了,Winter Solstice
30033,1,上情,shàng qíng,,,名,领导层的情况和意图,不了解上情｜上情下达,Higher-level situation
30034,1,情缘,qíng yuán,,,名,情爱的缘分,情缘难续,Romantic destiny
30035,1,预科,yù kē,,,名,为高等学校培养合格新生而设置的机构,他当时正在读预科｜预科生,Preparatory course
30036,1,英灵,yīng líng,,,名,杰出的人死后的灵魂，用作对死者的敬称,告慰英灵｜愧对先烈在天的英灵。,Spirit of the deceased
30037,1,心血来潮,xīn xuè lái cháo,,,形,形容心里一时冲动，突然产生某种念头,他心血来潮想去旅行｜我心血来潮买了这本书,Sudden impulse
30040,1,雅俗共赏,yǎ sú gòng shǎng,,,,各种文化层次的人都能欣赏,这部电影雅俗共赏｜他的作品能做到雅俗共赏,Appeals to both refined and popular tastes
30041,1,命中注定,mìng zhōng zhù dìng,,,,迷信认为人的生死祸福都是命中预先决定的；借指必然的遭际或前途,他们相信这是命中注定｜缘分真是命中注定,Predestined
30043,1,制黄,zhì huáng,,,动,制作淫秽的书刊、录像带、光盘等,制黄、贩黄分子难逃法网。,Produce pornography
30044,1,选聘,xuǎn pìn,,,动,挑选聘任,选聘教师,Select and appoint
30045,1,寨子,zhài zi,,,名,【寨】四周有栅栏或围墙的村子；村子,山脚下有个寨子｜这个寨子很古老,Village
30045,2,寨子,zhài zi,,,名,防守用的栅栏、围墙,寨子的围墙很坚固｜他们加固了寨子的防御,Stockade
30046,1,拉闸,lā zhá,,,动,拉开电闸，停止供电,拉闸限电,Power cut
30047,1,平年,píng nián,,,名,公历没有闰日（即2月只有28天）或农历没有闰月（即1年只有12个月）的年份,今年是平年｜平年二月只有28天,Common year
30047,2,平年,píng nián,,,名,农业收成一般的年份（跟“丰年”、“歉年”相区别）,今年是个平年｜平年的收成还算可以,Average year
30049,1,戛然,jiá rán,,,形,形容声音突然停止,歌声戛然而止,Abruptly (sound)
30049,2,戛然,jiá rán,,,动,事情突然停止,促销活动戛然而止。,Cease abruptly
30049,3,戛然,jiá rán,,,形,形容鸟的叫声,戛然长鸣,Shrill (bird call)
30050,1,鬼鬼祟祟,guǐ guǐ suì suì,,,形,形容行为诡秘，不光明正大,他鬼鬼祟祟地溜走了｜那人行为鬼鬼祟祟的,Sneaky
30051,1,绿化带,lǜ huà dài,,,名,种植树木花草的带状区,路中间有绿化带｜绿化带里种满了花草,Green belt
30053,1,志愿兵,zhì yuàn bīng,,,名,依照志愿兵役制或募兵制自愿参军的军人。我国指服役期满后自愿继续服役的士兵,他是一名志愿兵｜志愿兵服役期较长,Volunteer soldier
30055,1,黄鱼,huáng yú,,,名,大黄鱼和小黄鱼的统称,清蒸黄鱼很鲜美｜今天买了条新鲜黄鱼,Yellow croaker
30056,1,桥墩,qiáo dūn,,,名,桥梁下面用以支承桥身的墩子，用石头或钢筋混凝土等筑成,桥墩是用混凝土建的｜洪水冲垮了桥墩,Bridge pier
30057,1,娇艳,jiāo yàn,,,形,娇嫩艳丽,这朵花很娇艳｜她穿着娇艳的裙子,Delicate and beautiful
30058,1,健步,jiàn bù,,,名,矫健的步伐,健步登山｜健步如飞,Brisk steps
30059,1,彩霞,cǎi xiá,,,名,霞,天边出现彩霞｜彩霞映红了天空,Rosy clouds
30060,1,演播,yǎn bō,,,动,通过广播、电视等手段演出并播放,演播新节目｜首次演播，获得成功。,Broadcast performance
30061,1,绝壁,jué bì,,,名,极陡峭的山崖,悬崖绝壁,Precipice
30062,1,带宽,dài kuān,,,名,指可供信号占用的频率范围。如电视广播中图像信号的带宽是6兆赫,网络带宽不够｜需要增加带宽,Bandwidth
30063,1,牛虻,niú méng,,,名,昆虫，成虫身体长椭圆形，有翅，灰黑或黄褐色。雄的吸食植物的汁液或花蜜，雌的吸食牛、马等家畜的血液,牛虻叮咬了牛｜小心被牛虻咬到,Horsefly
30064,1,旱作,hàn zuò,,,动,在旱地上种植,小麦适宜旱作,Dry farming
30064,2,旱作,hàn zuò,,,名,旱地农作物的简称,这里主要种植旱作｜旱作农业很重要,Dryland crops
30065,1,工艺流程,gōng yì liú chéng,,,,从原料投产到成品出产，按步骤连续地通过各种设备所进行的加工过程,这个工艺流程很复杂｜需要优化工艺流程,Technological process
30068,1,岩溶,yán róng,,,名,喀斯特,这里岩溶地貌发达｜岩溶景观很奇特,Karst
30069,1,娃子,wá zi,,,名,某些地区对孩子的称呼,这娃子真可爱｜村里来了几个娃子,Child
30069,2,娃子,wá zi,,,名,旧时我国西南凉山等地的少数民族对奴隶的称呼,他是主人的娃子｜娃子要听从主人安排,Slave
30071,1,制版,zhì bǎn,,,动,制造印刷用的底版,他在印刷厂制版｜制版工作需要细心,Plate making
30073,1,扩招,kuò zhāo,,,动,在原定指标之外，增加招收人数,外语专业扩招20名新生。,Expand enrollment
30074,1,湖光,hú guāng,,,名,湖的景色,湖光山色,Lake scenery
30074,2,湖光,hú guāng,,,名,湖水闪烁的光芒,湖光闪闪,Lake reflection
30075,1,求购,qiú gòu,,,动,要求购买；寻求购买,急于求购｜求购二手汽车,Seek to purchase
30076,1,美谈,měi tán,,,名,人们乐于称道的好事或谈话资料,木兰从军的故事至今传为美谈。,Edifying story
30078,1,立竿见影,lì gān jiàn yǐng,,,,竖起竹竿，在阳光下立刻便能见到竿影。比喻见效快,这个方法立竿见影｜药效立竿见影,Get instant results
30079,1,扑倒,pū dǎo,,,动,向前倒下,扑倒在地,Fall forward
30080,1,急转直下,jí zhuǎn zhí xià,,,,（形势、剧情、文笔等）突然转变并顺势迅速发展下去,战场上的形势急转直下。,Take a sudden turn
30081,1,中流砥柱,zhōng liú dǐ zhù,,,,指屹立在黄河激流中央的砥柱山（在河南三门峡东）。比喻在危难中能起支柱作用的人或力量,他是公司的中流砥柱｜中流砥柱很重要,Mainstay
30083,1,可曾,kě céng,,,副,表示疑问语气，相当于“是否曾经”,他的新居，你可曾去过?,Have...ever
30085,1,外患,wài huàn,,,名,外来的祸患；多指外来的侵略,国家面临外患｜要防范外患入侵,External trouble
30086,1,放任自流,fàng rèn zì liú,,,,不加管束，任凭自然发展（多含贬义）,不能对孩子放任自流｜放任自流很危险,Laissez-faire
30087,1,灵验,líng yàn,,,形,效应神奇,这药还真灵验，抹上就不疼了。,Efficacious
30087,2,灵验,líng yàn,,,形,形容预言能够变成现实,算命先生的话并不灵验。,Accurate (prediction)
30088,1,规约,guī yuē,,,名,经协商确定的共同遵守的规章、条例,个体工商户制定了同行规约。,Regulation
30089,1,著文,zhù wén,,,动,写文章,许多专家著文评介。,Write articles
30091,1,就寝,jiù qǐn,,,动,睡觉,晚上10点就寝,Retire for the night
30092,1,卫星城,wèi xīng chéng,,,名,地处大城市周围的中小城市,这里要建卫星城｜卫星城发展很快,Satellite city
30094,1,平川,píng chuān,,,名,平坦宽阔的地方,平川沃野｜山下面是一马平川。,Flatland
30096,1,适口,shì kǒu,,,形,符合口味,适口的饭菜,Palatable
30097,1,前此,qián cǐ,,,名,在此之前,前此他曾来过,Prior to this
30101,1,岂知,qǐ zhī,,,动,哪里知道。用反问的语气表示不知或没有料想到,岂知河水陡涨，险象环生。,How would one know
30102,1,至理,zhì lǐ,,,名,最正确的道理；正常法则,阐发人生至理｜阴晴圆缺，自然之至理。,Fundamental truth
30104,1,救星,jiù xīng,,,名,比喻把人从苦难中拯救出来的个人或团体,他是我的救星｜救星终于来了,Savior
30105,1,吞咽,tūn yàn,,,动,吞吃；咽下,他艰难地吞咽食物｜吞咽困难要看医生,Swallow
30106,1,剪辑,jiǎn jí,,,动,把拍摄完毕的镜头按创作构思的要求进行选择、剪裁、整理、组接、编排成结构完整的影片或电视片,他在剪辑影片｜这段视频需要剪辑,Edit (film)
30106,2,剪辑,jiǎn jí,,,名,经过剪辑而成的作品,电影录音剪辑,Edited version
30107,1,妙药,miào yào,,,名,疗效神奇的药,灵丹妙药,Miracle drug
30108,1,缺德,quē dé,,,形,缺乏良好的品德。形容品德坏（多用于对人的指责）,缺德透了｜别干缺德事,Mean
30109,1,渐次,jiàn cì,,,副,逐渐；渐渐,炒作渐次升温,Gradually
30110,1,大年三十,dà nián sān shí,,,,农历腊月的最后一天，即春节的前一天,大年三十要守岁｜大年三十吃年夜饭,Chinese New Year's Eve
30111,1,启蒙运动,qǐ méng yùn dòng,,,,指18世纪法国大革命前法国资产阶级进步思想家反对封建制度和宗教神学的思想革命运动。代表人物有伏尔泰、孟德斯鸠、卢梭、狄德罗等。在政治上主张开明专制或民主政体，为法国资产阶级革命作了舆论准备,启蒙运动影响深远｜启蒙运动很重要,Enlightenment (historical)
30111,2,启蒙运动,qǐ méng yùn dòng,,,,泛指通过宣传教育，使社会接受新事物而得到进步的运动,开展文化启蒙运动｜启蒙运动意义重大,Enlightenment movement
30112,1,陈年,chén nián,,,形,多年以前的；年代久的,陈年老醋｜陈年旧账｜陈年老话,Aged
30113,1,追思,zhuī sī,,,动,追忆；思念（多用于对死者）,追思先人｜追思往事｜安葬仪式后，召开追思会。,Commemorate
30114,1,土星,tǔ xīng,,,名,太阳系八大行星之一，按离太阳由近而远的顺序排列是第六颗。位于木星、天王星之间。我国古代也叫“填星”、“镇星”,土星有美丽的光环｜用望远镜看土星,Saturn
30115,1,跟班,gēn bān,,,动,随同某一集体（劳动、学习等）,领导下车间跟班劳动。,To accompany a group
30115,2,跟班,gēn bān,,,名,旧指跟随在官员身边供使唤的人,他是县官的跟班｜跟班要随时伺候,Attendant
30116,1,瘦长,shòu cháng,,,形,瘦而长,身材瘦长,Long and thin
30118,1,追逃,zhuī táo,,,动,追捕在逃人员,警方全力追逃｜追逃工作很艰巨,To pursue fugitives
30119,1,无菌,wú jūn,,,形,没有细菌的,无菌真空包装,Sterile
30120,1,凋零,diāo líng,,,动,（草木）枯萎零落,秋风肃杀，草木凋零。,(Of plants) to wither and fall
30120,2,凋零,diāo líng,,,动,凋敝,百业凋零,Decline
30122,1,小头,xiǎo tóu,,,名,条状物较细小的一头；较少的部分,圆木的小头｜利润你拿大头，我拿小头。,Small end; smaller portion
30124,1,声言,shēng yán,,,动,声称,他声言要辞职｜对方声言不妥协,To claim
30125,1,窃窃私语,qiè qiè sī yǔ,,,,私下里说悄悄话,他们在窃窃私语｜别在下面窃窃私语,To whisper privately
30127,1,工质,gōng zhì,,,名,工作介质的简称。在各种机器或设备中借以完成能量转化的媒介物质。如汽轮机中的蒸汽、制冷机中的氨,蒸汽是常见的工质｜工质选择很重要,Working medium
30128,1,麦冬,mài dōng,,,名,多年生草本植物，叶丛生，开紫色小花。块根略呈纺锤形，可以做药材,麦冬可以入药｜这片地种着麦冬,Dwarf lilyturf (Ophiopogon japonicus)
30129,1,塑性,sù xìng,,,名,材料或物体受力时，形变而不断裂的性质,塑性指标｜塑性指数,Plasticity
30131,1,优惠待遇,yōu huì dài yù,,,,指一国在国际商务活动中给予某国的比其他国家更好的待遇,享受优惠待遇｜给予外商优惠待遇,Preferential treatment
30133,1,红绿灯,hóng lǜ dēng,,,名,指挥交通的信号灯，多设置在市区的交叉路口。红灯表示停止，黄灯表示准备，绿灯表示放行,遵守红绿灯规则｜红绿灯坏了,Traffic light
30135,1,满天飞,mǎn tiān fēi,,,形,形容到处都是,广告满天飞,Ubiquitous
30135,2,满天飞,mǎn tiān fēi,,,形,形容到处跑；到处传播,天南海北满天飞,To run around everywhere; to spread widely
30136,1,哗众取宠,huá zhòng qǔ chǒng,,,,用言论和行为迎合众人，以博取人们的称赞和支持,他喜欢哗众取宠｜不要哗众取宠,To curry favor with the public
30139,1,价廉物美,jià lián wù měi,,,,物美价廉,这件商品价廉物美｜价廉物美受欢迎,Inexpensive and of high quality
30140,1,清闲,qīng xián,,,形,清静悠闲,退休后十分清闲,Leisurely
30141,1,横断,héng duàn,,,动,从垂直于物体轴心线的方向截断,横断面｜把木料横断成三截。,To cut transversely
30144,1,驴子,lǘ zi,,,名,驴,驴子在拉磨｜他买了一头驴子,Donkey
30145,1,吊桥,diào qiáo,,,名,桥面可以吊起或放下的桥。多建在通航的河道上或护城河上以及军事据点前面,吊桥可以升起｜走过这座吊桥,Drawbridge
30145,2,吊桥,diào qiáo,,,名,悬索桥,这是座悬索吊桥｜吊桥跨度很大,Suspension bridge
30146,1,放炮,fàng pào,,,动,燃放爆竹,过年要放炮｜孩子们在放炮,To set off firecrackers
30146,2,放炮,fàng pào,,,动,比喻发表抨击性的言论,要多听意见，不怕大家放炮。,To make critical remarks
30146,3,放炮,fàng pào,,,动,密闭充气的物体爆裂,轮胎放炮了,To burst
30146,4,放炮,fàng pào,,,动,点燃火药炸开土石等,打眼放炮,To blast
30146,5,放炮,fàng pào,,,动,发射炮弹,炮兵正在放炮｜军队停止放炮,To fire a cannon
30147,1,播撒,bō sǎ,,,动,撒（种子等）,播撒种子｜播撒希望,To sow
30148,1,费工,fèi gōng,,,动,耗费工夫,耗时多年，费工万千。,To be time-consuming
30150,1,沟渠,gōu qú,,,名,人工开掘的排灌水道,清理沟渠｜沟渠需要疏通,Ditches
30151,1,便服,biàn fú,,,名,平时穿的服装（跟“礼服”相区别）,身穿便服出入坊间。,Casual clothes
30152,1,撤除,chè chú,,,动,取消；除掉,撤除不必要的岗位。,To remove
30153,1,票决,piào jué,,,动,用投票表决的方式对某事作出决定,由全系教师票决产生我系系主任｜票决出候选人名单。,To decide by vote
30154,1,配售,pèi shòu,,,动,按照限定数量和价格出售,限量配售粮食｜配售政策已实施,To ration and sell
30155,1,计息,jì xī,,,动,按照一定的利率和时间计算利息,本期国债从购买之日开始计息。,To calculate interest
30156,1,无援,wú yuán,,,动,得不到援助,孤立无援,Unaided
30157,1,影射,yǐng shè,,,动,借此说彼，暗指某人某事,文章是有所影射的｜这话是影射他的,To allude to
30158,1,发条,fā tiáo,,,名,某些机械里的弹性钢条，卷紧后产生动力，使齿轮转动。机械钟表和某些玩具里都装有发条,给钟表上发条｜发条玩具很有趣,Mainspring
30159,1,威名,wēi míng,,,名,威望和名声,威名赫赫,Prestige
30160,1,筒子,tǒng zi,,,名,筒状的东西,裤筒子｜塑料筒子,Tube-shaped object
30160,2,筒子,tǒng zi,,,名,未经缝制的毛皮大衣或上衣的原料,羊皮筒子,Unsewn fur coat material
30161,1,人伦,rén lún,,,名,人与人之间的伦理；特指尊卑、长幼之间的伦理,要遵守人伦｜人伦道德很重要,Human relations; ethics
30162,1,砸碎,zá suì,,,动,打碎；碰撞成碎片,把冰块砸碎｜砸碎了玻璃,To smash
30163,1,痛击,tòng jī,,,动,狠狠地打击,痛击侵略者,To strike fiercely
30164,1,气短,qì duǎn,,,形,呼吸短促,登山感到有点儿气短。,Short of breath
30164,2,气短,qì duǎn,,,形,志气消沉,人穷不气短,Disheartened
30165,1,药片,yào piàn,,,名,片状药物,按时吃药片｜这种药片很苦,Tablet (medicine)
30168,1,时长,shí cháng,,,名,时间的长度,演出时长是2小时｜进行时长统计,Duration
30172,1,养女,yǎng nǚ,,,名,领养或收养的女儿,她是我的养女｜收养了个养女,Adopted daughter
30173,1,剽窃,piāo qiè,,,动,把别人的作品窃为己有,剽窃他人的文章是可耻的。,To plagiarize
30174,1,首战告捷,shǒu zhàn gào jié,,,,第一仗就取得了胜利；比喻一开始就完成了任务或取得了成功,球队首战告捷｜首战告捷士气大振,To win the first battle; to succeed at the first attempt
30178,1,咔嚓,kā chā,,,拟声,模拟物体猛然断裂的声音,咔嚓一声，一大片浮冰撞成了两半。,Crack (sound)
30180,1,一败涂地,yī bài tú dì,,,,原意是一旦失败，就会使肝脑涂地。现多形容失败得十分惨重，不可收拾,这场比赛一败涂地｜生意一败涂地,To suffer a crushing defeat
30182,1,摩托艇,mó tuō tǐng,,,名,汽艇,他开着摩托艇｜摩托艇速度很快,Motorboat
30183,1,螺旋桨,luó xuán jiǎng,,,名,由叶面为螺旋面的桨叶与桨毂构成的推进器。在船只、飞机、风车、风扇上使用,检查螺旋桨｜螺旋桨损坏了,Propeller
30184,1,脑膜炎,nǎo mó yán,,,名,脑膜发炎的病症，由细菌、病毒等引起。常见的有流行性脑膜炎、结核性脑膜炎等，临床上以发热、头痛、呕吐、颈项强直为主要症状，严重时可发生抽搐和昏迷,他得了脑膜炎｜脑膜炎要早治疗,Meningitis
30185,1,找麻烦,zhǎo má fan,,,,（给自己或别人）制造麻烦,别给自己找麻烦｜他总是找麻烦,To look for trouble
30188,1,脏乱,zāng luàn,,,形,又脏又乱,脏乱不堪,Dirty and messy
30189,1,展评,zhǎn píng,,,动,展览并评比,展评书画作品,To exhibit and appraise
30191,1,悠远,yōu yuǎn,,,形,（时间）久远,悠远的岁月,(Of time) remote
30191,2,悠远,yōu yuǎn,,,形,（距离）遥远,路途悠远,(Of distance) faraway
30192,1,顽童,wán tóng,,,名,顽皮的儿童,这个顽童很调皮｜一群顽童在玩耍,Mischievous child
30193,1,潸然,shān rán,,,形,形容流泪的样子,潸然泪下,Tearful
30194,1,备选,bèi xuǎn,,,动,准备好以供挑选,提交3个方案备选｜备选名单,To be on the shortlist
30195,1,布点,bù diǎn,,,动,安排人力或事物分布到一定位置,布点搜查｜投票站的布点工作已经完成。,
30196,1,断后,duàn hòu,,,动,断绝后代,眼看他们家要断后了。,To have no descendants
30196,2,断后,duàn hòu,,,动,军队后撤时，部分人在后面负责掩护或阻击敌人,主力转移，你部断后。,To cover a retreat
30197,1,港客,gǎng kè,,,名,指来到内地的香港同胞,接待港客｜港客来内地旅游,Hong Kong visitor
30198,1,大饼,dà bǐng,,,名,面粉烙的大张的圆饼,买了个大饼｜大饼很香,Large flatbread
30200,1,质感,zhì gǎn,,,名,物体特性的真实感,重金属的质感触手可及。,Texture
30200,2,质感,zhì gǎn,,,名,艺术品所表现的物体特性的真实感,画面极富质感,Textural quality (in art)
30201,1,塔楼,tǎ lóu,,,名,略呈塔形的高层楼房,住在塔楼里｜这座塔楼很高,Tower block
30201,2,塔楼,tǎ lóu,,,名,建筑物顶部盖的小楼,塔楼视野很好｜爬上塔楼眺望,Turret
30202,1,哄笑,hōng xiào,,,动,很多人同时大笑,众人哄笑了一阵,To roar with laughter
30203,1,撂荒,liào huāng,,,动,任土地荒芜而不耕种,这么肥沃的地，撂荒太可惜了。,To let land lie waste
30204,1,团拜,tuán bài,,,动,单位内的成员在元旦或春节时聚会并互相祝贺,单位举行团拜｜春节团拜很热闹,Mass New Year greetings
30205,1,好胜,hào shèng,,,形,喜欢事事胜过别人,他们都是年轻好胜的人｜他是非常好胜的人。,Competitive
30207,1,抗税,kàng shuì,,,动,拒绝纳税,不能抗税｜有人企图抗税,To resist taxation
30208,1,健忘,jiàn wàng,,,形,记忆力差，容易忘事,他真健忘，刚问过的事又问｜健忘症,Forgetful
30209,1,洒满,sǎ mǎn,,,动,散落得到处都是,细雨洒满大地｜室内洒满了阳光,To be scattered all over
30210,1,生锈,shēng xiù,,,动,金属表面生成氧化物,铁器容易生锈｜这把刀生锈了,To rust
30211,1,郎中,láng zhōng,,,名,旧时对中医医生的称呼,请郎中看病｜老郎中医术高明,Traditional Chinese doctor
30211,2,郎中,láng zhōng,,,名,古代官名。隋唐以后为六部中各司的长官,他担任郎中一职｜郎中是六部官员,Official title (historical)
30213,1,讯号,xùn hào,,,名,通过电磁波发出的信号,这里讯号弱，手机不好用。,Signal (transmitted by electromagnetic waves)
30213,2,讯号,xùn hào,,,名,泛指信号,收到讯号｜讯号很微弱,Signal
30214,1,下年,xià nián,,,名,明年,下年再见面｜计划下年完成,Next year
30215,1,诬告,wū gào,,,动,捏造事实，控告别人有罪,诬告他人，要负法律责任。,To bring a false charge against
30216,1,胜败,shèng bài,,,名,胜利和失败,胜败乃兵家常事,Victory and defeat
30217,1,起重机,qǐ zhòng jī,,,名,提起并搬移重物的机械设备。形制多样，大都由电力或内燃机驱动,使用起重机｜起重机在吊装,Crane (machine)
30218,1,气急败坏,qì jí bài huài,,,,上气不接下气，失去常态。形容因恐慌或羞恼而狼狈不堪的样子,他气急败坏地走了｜别气急败坏,Flustered and exasperated
30221,1,投工,tóu gōng,,,动,投入人工；投入工作日,投工太少，难以完成任务。,To contribute labor
30222,1,无度,wú dù,,,动,毫无节制；没有限度,饮酒无度,Immoderate
30223,1,骤降,zhòu jiàng,,,动,突然下降；突然降下,气温骤降｜骤降暴雨,To drop suddenly
30224,1,恫吓,dòng hè,,,动,恐吓；吓（xià）唬,战争恫吓,To intimidate
30226,1,见分晓,jiàn fēn xiǎo,,,,显现出事情的结果,开赛不到半小时，胜负已见分晓｜举办权归哪个城市，明晚即可见分晓。,To see the outcome
30227,1,电击,diàn jī,,,动,有机体触电时受到电力打击,小心电击｜遭到电击很危险,Electric shock
30228,1,不怎么样,bù zěn me yàng,,,,不很好；没有突出之处,这字写得不怎么样｜这块布料不怎么样。,Not very good
30229,1,风平浪静,fēng píng làng jìng,,,,无风无浪，水面平静；比喻生活、局势等安定平静,海面风平浪静｜生活风平浪静,"Calm and tranquil; metaphorically, life or situation is peaceful and stable"
30230,1,闭路电视,bì lù diàn shì,,,,在有限区域内用电缆或光缆传输信号，能自发自收的电视系统,安装闭路电视｜闭路电视很清晰,Closed-circuit television
30231,1,敢死队,gǎn sǐ duì,,,名,为完成危险性大的战斗任务，由敢于牺牲的人组成的精干队伍,组建敢死队｜敢死队冲锋在前,Suicide squad
30233,1,辩护人,biàn hù rén,,,名,受犯罪嫌疑人、被告人及其法定代理人委托或由法院指定，在法庭上依法为犯罪嫌疑人、被告人辩护的人,聘请辩护人｜辩护人在辩护,Defender; counsel
30234,1,家庭教师,jiā tíng jiào shī,,,,指到雇主家里为学生授课或辅导的人。简称家教,请家庭教师｜家庭教师很负责,Home tutor
30236,1,编织袋,biān zhī dài,,,名,用塑料纤维编织成的袋子,用编织袋装东西｜编织袋很结实,Woven bag
30237,1,今文,jīn wén,,,名,用隶书记录的儒家经典。汉代人把已经被焚毁的儒家经典，根据宿儒的口授，用隶书记录下来，后人称为今文或今文经,研究今文经学｜今文经很重要,Modern Script; classical texts recorded in clerical script during the Han dynasty
30237,2,今文,jīn wén,,,名,汉代称当时通行的隶书,今文是汉代隶书｜今文字体工整,Clerical script (Han dynasty term for the contemporary script)
30238,1,烧酒,shāo jiǔ,,,名,白酒,喝烧酒｜烧酒度数很高,Distilled spirit; baijiu
30239,1,刊印,kān yìn,,,动,刻版印刷；泛指书刊印刷,这部作品已多次刊印。,Print and publish
30240,1,盘面,pán miàn,,,名,指在某一时间股票、期货等的市场面貌或交易情况,分析股票盘面｜今日盘面走势平稳,"Market situation (stocks, futures, etc.)"
30240,2,盘面,pán miàn,,,名,指棋盘上的棋势,盘面局势对他有利｜他仔细分析棋局盘面,Board situation (in chess or similar games)
30241,1,木柴,mù chái,,,名,用作燃料的木头,木柴在火中燃烧｜他劈了些木柴生火,Firewood
30242,1,有愧,yǒu kuì,,,动,有惭愧之处,心中有愧｜有愧于他,Feel ashamed
30243,1,分秒,fēn miǎo,,,名,时间计量单位的分和秒；指极短的时间,惜寸阴，争分秒｜珍惜分分秒秒,Minutes and seconds; a very short time
30244,1,刀锋,dāo fēng,,,名,【刀刃】刀上用来切削的锋利的一边,刀锋闪着寒光｜小心别碰刀锋,Blade edge
30245,1,螺纹,luó wén,,,名,机件的外表面或内表面上呈螺旋形的凸棱,螺栓上有精细的螺纹｜这个螺纹需要匹配,Thread (on screws or bolts)
30245,2,螺纹,luó wén,,,名,手指、脚趾上的纹理,指纹的螺纹很清晰｜他手指螺纹很特别,Fingerprint; whorl
30247,1,现眼,xiàn yǎn,,,动,丢人；出丑,丢人现眼,Lose face; make a fool of oneself
30248,1,散心,sàn xīn,,,动,排解烦闷，使心情舒畅,散心解闷｜去听听相声，散散心。,Relax one's mind; relieve boredom
