rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
70058,1,嫂夫人,sǎo fū ren,,,名,对朋友妻子的敬称,请问嫂夫人在家吗｜他向嫂夫人问好,your wife
70061,1,自疚,zì jiù,,,形,自己感到内疚,万分自疚,self-reproachful
70062,1,浅露,qiǎn lù,,,形,浅显而直露；不委婉，不含蓄,措辞浅露,obvious
70063,1,钻工,zuàn gōng,,,名,操作钻床的工种,他在工厂当钻工｜钻工需要技术熟练,drilling work
70063,2,钻工,zuàn gōng,,,名,从事钻工工作的工人,这位钻工经验丰富｜钻工正在操作机器,driller
70069,1,肉脯,ròu fǔ,,,名,经过加工的熟肉干,肉脯是很好的零食｜他买了牛肉脯,dried meat
70072,1,断狱,duàn yù,,,动,审理和判决案件,为官清正，断狱公平。,try a case
70077,1,粟子,sù zi,,,名,某些地区指谷子,地里种着粟子｜粟子可以煮粥,millet
70081,1,主粮,zhǔ liáng,,,名,一个地区生产和消费的主要粮食品种。如华北、东北地区的主粮是小麦和玉米,大米是南方主粮｜小麦是北方主粮,staple food grain
70084,1,打包票,dǎ bāo piào,,,,对某种结果事先作出保证,我敢打包票没问题｜他打包票说能完成,guarantee
70085,1,书名号,shū míng hào,,,名,标点符号，形式有双书名号和单书名号两种。双书名号横排为“《》”，直排为“”；单书名号横排为“〈〉”，直排为“”。古籍或某些文史著作中的书名号可用浪线（~~~~~~~）。,书名号要标在书名两边｜《红楼梦》用了书名号,book title mark
70086,1,零数,líng shù,,,名,一个数中整数以外的尾数,这个数有个零数｜去掉零数取整数,fractional amount
70087,1,摈斥,bìn chì,,,动,排斥；抛弃,摈斥异端邪说,reject
70089,1,无奈何,wú nài hé,,,动,不得已；没有办法,敌人无奈何，只好悄悄撤走了。,have no choice
70090,1,膏剂,gāo jì,,,名,中药剂型之一。浓稠的糊状药剂，分内服、外用两种,这种膏剂可以外用｜中药膏剂很有效,paste
70091,1,象脚鼓,xiàng jiǎo gǔ,,,名,傣族、景颇族等民族的一种乐器，鼓身木制，形似象脚，鼓面蒙羊皮、牛皮或马皮。用手拍击鼓面，鼓声雄壮深沉,他擅长敲象脚鼓｜象脚鼓声音很浑厚,elephant-foot drum
70093,1,牵记,qiān jì,,,动,牵挂,牵记家事,worry about
70097,1,按例,àn lì,,,副,按照惯例或常规,按例休息7天,as a rule
70102,1,访旧,fǎng jiù,,,动,访问旧友、故地,他回乡访旧｜周末去访旧友,visit old haunts
70105,1,吊兰,diào lán,,,名,多年生常绿草本植物，叶丛生，长条形，从叶丛中长出细长下垂的花轴，春夏间开白花。可盆栽供观赏,窗台上摆着吊兰｜吊兰长得很好,spider plant
70106,1,寿酒,shòu jiǔ,,,名,庆祝生日的酒宴；特指老年人生日的酒宴,准备了丰盛寿酒｜大家举杯祝寿酒,birthday banquet
70113,1,果料,guǒ liào,,,名,加在点心或面包上的佐味辅料。如青丝、红丝、瓜子仁、葡萄干等,面包上撒了果料｜果料让点心更美味,fruit ingredients
70117,1,倾耳,qīng ěr,,,动,侧着耳朵。表示很注意地听,倾耳静听,listen attentively
70118,1,管界,guǎn jiè,,,名,所管辖的地区,这是我们的管界｜管界内治安良好,jurisdiction
70118,2,管界,guǎn jiè,,,名,所管辖地区的边界,巡逻到管界尽头｜管界处设有标志,boundary of jurisdiction
70119,1,砧木,zhēn mù,,,名,嫁接植物时承受接穗的植物体。如把大枣树枝嫁接到酸枣树上，酸枣树就是砧木,这棵树是砧木｜嫁接要选好砧木,rootstock
70127,1,瞎聊,xiā liáo,,,动,随意地闲扯、聊天儿,他们整天瞎聊｜别瞎聊了快干活,chat idly
70141,1,软水,ruǎn shuǐ,,,名,不含或仅含少量钙、镁等的可溶性盐类的水。软水煮沸基本不生成水垢。如正常的雨水、蒸馏水等,这里的水是软水｜软水洗衣更省皂,soft water
70143,1,满勤,mǎn qín,,,动,按规定时间上班，从未缺勤；全勤,小李月月满勤,full attendance
70145,1,苟且偷安,gǒu qiě tōu ān,,,,得过且过，只图眼前的安逸,不能苟且偷安｜苟且偷安终会失败,seek temporary ease
70151,1,河南坠子,hé nán zhuì zi,,,,【坠子】一种曲艺，流行于河南一带。主要用坠琴伴奏，故称。通称河南坠子的通称,他爱听河南坠子｜河南坠子很好听,Henan zhuizi
70154,1,仰人鼻息,yǎng rén bí xī,,,,比喻依靠别人生存，迎合别人的意旨行事（鼻息：从鼻孔里出入的气息）,他不愿仰人鼻息｜仰人鼻息很难受,be at someone's beck and call
70159,1,五马分尸,wǔ mǎ fēn shī,,,,古代一种酷刑，即车裂。把人的四肢和头分别拴在五辆马车上，然后驱马向五个方向奔驰，把人撕碎；泛指处以极刑。比喻把完整的东西分割得很零碎,感觉像五马分尸｜五马分尸太残忍,dismemberment by five horses
70167,1,骨鲠在喉,gǔ gěng zài hóu,,,,鱼骨头卡在喉咙里。比喻有话憋在心里，不说出来不痛快,这话如骨鲠在喉｜骨鲠在喉不吐不快,have a bone in one's throat
70174,1,连鬓胡子,lián bìn hú zi,,,,络腮胡子,他留着连鬓胡子｜连鬓胡子很威武,whiskers
70175,1,绵白糖,mián bái táng,,,名,一种白糖，细软如绵，具有不易结成硬块、易溶于水等特点,绵白糖更易溶解｜用绵白糖做甜点,soft white sugar
70182,1,雪里送炭,xuě lǐ sòng tàn,,,,雪中送炭,这真是雪里送炭｜雪里送炭情谊深,offer fuel in snowy weather
70187,1,流盼,liú pàn,,,动,转动目光看（多指女子）,美目流盼,look around
70194,1,冲澡,chōng zǎo,,,动,用水冲洗身体；洗澡,他每天早起冲澡｜运动后要冲澡,take a shower
70195,1,平乱,píng luàn,,,动,平定叛乱、暴乱,军队奉命平乱｜平乱行动很成功,suppress a rebellion
70197,1,嗟来之食,jiē lái zhī shí,,,,《礼记·檀弓下》记载：春秋时齐国闹饥荒，黔敖在路旁施舍食物，对一个饥民说：“嗟!来食。”饥民说，我正是因为不吃“嗟来之食”，才饿成这个样子。后用“嗟来之食”指带有侮辱性的施舍,不吃嗟来之食｜嗟来之食不可取,food handed out in contempt
70212,1,公私兼顾,gōng sī jiān gù,,,,既要以国家、集体的大局为重，又要照顾好个人利益,要做到公私兼顾｜公私兼顾很重要,balance public and private interests
70212,2,公私兼顾,gōng sī jiān gù,,,,解放初期特指对民族资本主义工商业的政策，兼顾公方（国家）和私方（资本家）的利益,公私兼顾，劳资两利。,balance public and private interests
70218,1,狗尾草,gǒu wěi cǎo,,,名,【莠】一年生草本植物，形状像禾，圆锥形花序密集成圆柱形，像狗尾，是常见的田间杂草。俗称狗尾草的俗称,地里长满狗尾草｜狗尾草随风摇摆,green bristlegrass
70220,1,遏阻,è zǔ,,,动,阻止；拦住,成功地遏阻了敌人的增援部队。,stop
70221,1,彩墨画,cǎi mò huà,,,名,中国画的一种，用彩色颜料和墨汁绘成的画,他擅长彩墨画｜这幅彩墨画很美,color ink painting
70222,1,落地式,luò dì shì,,,形,（器物）可着地或放置在地面上的,落地式窗帘｜落地式音响,floor-type
70223,1,强行军,qiáng xíng jūn,,,动,（部队在紧急情况下）加快速度和延长日行进时间行军,部队强行军三天三夜，及时赶到预定位置。,forced march
70226,1,调级,tiáo jí,,,动,调整级别；晋级,他今年要调级｜调级后工资更高,adjust grade
70227,1,鞍马劳顿,ān mǎ láo dùn,,,,指长途骑马十分劳累；形容旅途或战斗生活十分辛苦疲劳,鞍马劳顿很辛苦｜经过鞍马劳顿终于到达,travel-worn
70230,1,自卖自夸,zì mài zì kuā,,,,自己夸自己卖的东西；比喻自我吹嘘,别总自卖自夸｜自卖自夸惹人烦,praise one's own wares
70232,1,电子词典,diàn zǐ cí diǎn,,,,以磁记录或光记录介质为载体的辞书。是电子出版物的一种,他用电子词典查词｜电子词典很方便,electronic dictionary
70234,1,袅袅婷婷,niǎo niǎo tíng tíng,,,形,形容女子走路时体态轻柔优美的样子,她走路袅袅婷婷｜袅袅婷婷真优雅,graceful
70235,1,阴阳人,yīn yáng rén,,,名,两性人,阴阳人很少见,hermaphrodite
70236,1,挥斥,huī chì,,,动,斥责；指斥,挥斥敌顽，义正词严。,berate
70236,2,挥斥,huī chì,,,形,（意气）奔放,书生意气，挥斥方遒。,unrestrained
70240,1,飞短流长,fēi duǎn liú cháng,,,,散布流言蜚语，拨弄是非,不要飞短流长｜飞短流长害人不浅,spread rumors
70243,1,桃符,táo fú,,,名,古代挂在大门上的两块画着门神或写着门神名字的桃木板，据说可以避邪。五代时开始在上面贴春联，于是桃符便成为春联的别名,爆竹一声除旧，桃符万户更新。,peach wood charm
70244,1,跑江湖,pǎo jiāng hú,,,,旧指奔走于各地以卖艺、行医、算卦、相面等为生,他年轻时跑江湖｜跑江湖很不容易,travel around making a living
70247,1,课间操,kè jiān cāo,,,名,学生在上课间歇时间做的集体操，多是广播体操,学生正在做课间操｜课间操时间到了,break exercises
70249,1,碾坊,niǎn fáng,,,名,把谷物碾轧成米或面粉的作坊,村里有个碾坊｜碾坊还在使用,grain mill
70255,1,跑码头,pǎo mǎ tou,,,,指往返于沿海、沿江的城市从事经商等活动,他经常跑码头｜跑码头见识广,travel from port to port
70258,1,坐怀不乱,zuò huái bù luàn,,,,即使漂亮女子坐在怀里也不胡思乱想。比喻男子作风正派,他真是坐怀不乱｜坐怀不乱真君子,unmoved by temptation
70261,1,混混儿,hùn hun er,,,名,地痞流氓,那个混混儿又来了｜混混儿在街上闹事,hoodlum
70262,1,气胸,qì xiōng,,,名,空气进入胸膜腔所致的疾病，多因肺组织破裂、胸部创伤或诊疗时注入空气所致,他因气胸住院｜气胸需要及时治疗,pneumothorax
70263,1,减压阀,jiǎn yā fá,,,名,使流体压力降低到规定标准的阀门。常用以降低蒸气或压缩空气、液压油等的压力,安装减压阀｜减压阀很重要,pressure reducing valve
70264,1,大烟鬼,dà yān guǐ,,,名,对吸鸦片成瘾的人的蔑称,那个大烟鬼很可怜｜大烟鬼身体很差,opium addict
70267,1,丧亡,sàng wáng,,,动,死亡,战争造成多人丧亡｜丧亡人数在增加,die
70269,1,垂髫,chuí tiáo,,,名,古代儿童的发式，即把头发扎起来下垂着。借指儿童或儿童时期,与君垂髫相识｜黄发垂髫，并怡然自乐。,childhood
70272,1,邀宠,yāo chǒng,,,动,迎合有权势的人，企望得到宠信,贪功邀宠,curry favor
70273,1,脂肪瘤,zhī fáng liú,,,名,良性肿瘤，由脂肪组织构成，表现为皮下柔软肿块，与皮肤无粘连，可推动，一般没有特殊症状,他长了脂肪瘤｜脂肪瘤需要切除,lipoma
70277,1,吞蚀,tūn shí,,,动,侵吞；侵蚀,吞蚀公物应受到法律制裁｜罪恶吞蚀着他那颗原本善良的心。,encroach upon
70279,1,直性子,zhí xìng zi,,,名,性情直爽的人,他是个直性子,A straightforward person
70279,2,直性子,zhí xìng zi,,,形,性情直爽,他是个直性子｜直性子容易得罪人,Straightforward
70281,1,顿开茅塞,dùn kāi máo sè,,,,茅塞顿开,老师的话让我顿开茅塞｜顿开茅塞豁然开朗,Suddenly see the light
70284,1,穿云破雾,chuān yún pò wù,,,,穿过云雾；也形容冲破阻碍，奋勇向前,飞机穿云破雾｜穿云破雾勇往直前,Pierce through clouds and mist; also describes breaking through obstacles and advancing bravely
70286,1,揖让,yī ràng,,,动,拱手作揖，互相谦让。古代宾主相见的一种礼节,宾主频频揖让,To bow with hands clasped and defer to each other. An ancient ritual between host and guest
70288,1,渔人之利,yú rén zhī lì,,,,比喻两方相争，第三者轻易从中得利,他坐收渔人之利｜鹬蚌相争渔人之利,The fisherman's gain; metaphor for a third party profiting easily from a conflict between two others
70295,1,躲懒,duǒ lǎn,,,动,逃避艰苦的劳动或工作；偷懒,大家都在忙，我怎么能躲懒呢!,To shirk hard labor or work; to be lazy
70296,1,托病,tuō bìng,,,动,借口有病,托病谢客,To use illness as an excuse
70300,1,玄色,xuán sè,,,名,黑色,她穿着玄色衣服｜玄色显得庄重,Black color
70302,1,守望相助,shǒu wàng xiāng zhù,,,,为防备外来侵害，相邻各处协同守卫瞭望，遇警互相通报支援,邻里要守望相助｜守望相助保平安,"To keep watch and help each other; neighboring areas guard and watch together against external threats, alerting and supporting each other in case of alarm"
70303,1,船桅,chuán wéi,,,名,船的桅杆,船桅上挂着帆｜船桅很高大,Ship's mast
70306,1,裙裤,qún kù,,,名,妇女穿的一种裤子，较宽松，像裙子,她喜欢穿裙裤｜裙裤很舒适,Culottes; women's trousers that are loose and resemble a skirt
70307,1,罢演,bà yǎn,,,动,演员为达到某种目的而拒绝演出,演员突然罢演｜罢演造成损失,"To refuse to perform (as an actor, to achieve some purpose)"
70312,1,凉丝丝,liáng sī sī,,,形,形容略微有些凉,拌凉粉吃起来凉丝丝的。,Slightly cool
70315,1,池座,chí zuò,,,名,老式剧场正厅前部的座位,池座视野很好｜我们坐在池座,Stalls; seats in the front part of the orchestra section in an old-style theater
70318,1,案牍,àn dú,,,名,公务文书,无案牍之劳,Official documents
70319,1,湿乎乎,shī hū hū,,,形,形容物体很湿,毛巾湿乎乎的,Damp and moist
70321,1,挛缩,luán suō,,,动,蜷曲萎缩,肌肉挛缩,To contract and shrink
70322,1,讽谏,fěng jiàn,,,动,含蓄委婉地规劝君主或尊长,他善于讽谏｜讽谏要讲究方法,To admonish (a ruler or superior) tactfully and implicitly
70323,1,敦睦,dūn mù,,,动,使友好和睦,敦睦邦交,To promote friendly relations
70324,1,感恩图报,gǎn ēn tú bào,,,,感激别人给予的恩惠并谋求回报对方,要懂感恩图报｜感恩图报是美德,To feel grateful and seek to repay the kindness
70325,1,害眼,hài yǎn,,,动,生眼病,她在害眼，怕光,To have an eye disease
70328,1,平方根,píng fāng gēn,,,名,对一个数进行开平方运算所得的数。如9的平方根是3和-3。在实数范围内，负数没有平方根,4的平方根是2｜求这个数的平方根,"Square root; the number obtained by taking the square root of a number. For example, the square roots of 9 are 3 and -3. Within real numbers, negative numbers have no square roots"
70331,1,西番莲,xī fān lián,,,名,藤本植物，叶互生，掌状分裂，花有红、黄、粉红等颜色，结黄色浆果。原产巴西，供观赏,西番莲花很美丽｜院子里种西番莲,"Passion flower; a vine with alternate leaves, palmate lobes, flowers in red, yellow, pink, etc., bearing yellow berries. Native to Brazil, grown for ornament"
70333,1,出账,chū zhàng,,,名,支出的款项,购置设备有三万元的出账。,Expenditure; money paid out
70333,2,出账,chū zhàng,,,动,将已经支出的款项、财物登入账簿,记得及时出账｜出账要准确,To enter an expenditure into the account book
70335,1,冲浪板,chōng làng bǎn,,,名,供人冲浪时踏在脚下在水面滑行的板。一般用泡沫塑料制成，中间宽，前后两端稍窄,他带着冲浪板｜冲浪板浮力很好,"Surfboard; a board ridden on the surface of water while surfing, generally made of foam plastic, wide in the middle and slightly narrower at the ends"
70338,1,露富,lòu fù,,,动,显露出富有,不要在外露富｜露富容易招贼,To show off one's wealth
70342,1,药饵,yào ěr,,,名,拌上毒药的诱饵,用药饵灭鼠,Poisoned bait
70342,2,药饵,yào ěr,,,名,药用的糕饼类食品,这种药饵很有效｜药饵可以治病,Medicated cakes or pastry (food for medicinal purposes)
70349,1,拖腔,tuō qiāng,,,动,戏曲演唱时，某字拖长音,他善用鼻音拖腔,To prolong a syllable in opera singing
70352,1,坐天下,zuò tiān xià,,,,坐江山,他梦想坐天下｜坐天下责任重大,To rule the country
70353,1,电警棍,diàn jǐng gùn,,,名,警察使用的可以放出高压电的特制棍棒,警察拿着电警棍｜电警棍可以防身,Electric baton; a special baton used by police that can deliver a high-voltage electric shock
70354,1,密函,mì hán,,,名,密信,收到一封密函｜密函内容重要,Secret letter
70360,1,不名一文,bù míng yī wén,,,,一文钱也没有（名：占有；文：旧时币值最小的铜钱）。形容极其穷困,他现在不名一文｜不名一文很穷困,Without a penny to one's name (extremely poor)
70361,1,午餐肉,wǔ cān ròu,,,名,用猪肉作原料制成的肉糜罐头食品,午餐肉很方便｜三明治里加午餐肉,Luncheon meat; canned food made from minced pork
70362,1,石坊,shí fāng,,,名,用石头建成的牌坊,这座石坊很古老｜石坊雕刻精美,Stone memorial archway
70366,1,参谒,cān yè,,,动,参拜,参谒大禹陵,To pay homage to
70373,1,签押,qiān yā,,,动,旧时在文书上签字或画押，表示承担责任,请在文件上签押｜签押表示同意,"To sign or mark a document (in old times, indicating assumption of responsibility)"
70375,1,请援,qǐng yuán,,,动,请求援助,无需请援,To request assistance
70377,1,藏掖,cáng yē,,,动,竭力掩藏、遮盖,这件事是藏掖不住的｜别藏藏掖掖的了,To conceal or cover up strenuously
70377,2,藏掖,cáng yē,,,名,藏掖的事,我把知道的都说了，绝对没有什么藏掖。,Something concealed; a hidden matter
70379,1,提词,tí cí,,,动,戏剧演出时在幕后给演员提示台词,他演戏从不用别人提词。,"To prompt (an actor, from offstage)"
70380,1,承欢,chéng huān,,,动,迎合他人的意图，以博得欢心；特指侍奉父母，使高兴,承欢膝下,"To curry favor to please someone; specifically, to attend to one's parents to make them happy"
70381,1,呵叱,hē chì,,,动,呵斥,老板在呵叱员工｜不要随便呵叱人,To berate; to shout at angrily
70383,1,吃准,chī zhǔn,,,动,准确把握或搞清楚,先把招标项目吃准，再决定是否投标。,To be sure of; to ascertain accurately
70386,1,镜花水月,jìng huā shuǐ yuè,,,,镜里的花，水里的月。比喻虚幻不实的东西,这一切如镜花水月｜镜花水月终成空,"Flowers in a mirror, the moon in water; metaphor for something illusory or unreal"
70387,1,破罐破摔,pò guàn pò shuāi,,,,比喻犯了错误或遭受挫折后便自暴自弃，向更坏的方向发展,不要破罐破摔｜破罐破摔更糟糕,"Smashed pot smashed to pieces; metaphor for abandoning oneself to despair after making a mistake or suffering a setback, making things worse"
70389,1,眼观六路，耳听八方,yǎn guān liù lù，ěr tīng bā fāng,,,形,形容机智、灵活，消息灵通，能掌握各方面的情况（六路：上、下、左、右、前、后）,他眼观六路，耳听八方，总能掌握全局。｜作为侦察兵，必须眼观六路，耳听八方。,"The eyes see all directions, the ears hear all around; alert and well-informed"
70390,1,拙见,zhuō jiàn,,,名,谦词，用于称自己的见解,几点拙见，谨供参考。,My humble opinion (self-deprecatory term for one's own view)
70397,1,明瓦,míng wǎ,,,名,旧时镶嵌在窗间或屋顶上的、用以采光的半透明薄片。多用蛎、蚌等的壳磨制而成,老房子用明瓦采光｜明瓦透光不错,Shell windowpane; semi-transparent thin sheets (often made from ground oyster or clam shells) set in windows or roofs in old times for lighting
70399,1,走棋,zǒu qí,,,动,下棋时挪动棋子；也指下棋,他们正在走棋｜走棋要谨慎,"To move a chess piece; also, to play chess"
70400,1,降调,jiàng diào,,,名,音高由高而低的声调,普通话的去声字读降调。,Falling tone (in phonetics)
70400,2,降调,jiàng diào,,,动,降职调动,因不能胜任原职，已被降调到基层。,To transfer to a lower post
70401,1,混充,hùn chōng,,,动,混同冒充,混充正品,To pass oneself off as; to palm off as
70402,1,九九归一,jiǔ jiǔ guī yī,,,,"原为珠算口诀，意思是九除以九得一；后用来比喻事物几经周转最后又回到原处，相当于""归根到底""",九九归一是这样｜九九归一本如此,Ninety-nine returns to one; all things return to their origin
70405,1,路不拾遗,lù bù shí yí,,,,遗失在路上的东西都没人拾取。形容社会风气非常好,这里路不拾遗｜路不拾遗风气好,No one picks up lost property on the road (excellent social morals)
70407,1,驭手,yù shǒu,,,名,驾驭车马的人,驭手熟练地驾驭着马车｜这位驭手的技术非常高超,Driver of a horse-drawn vehicle
70408,1,亮底,liàng dǐ,,,动,将内情公开,别卖关子了，快亮底吧。,To reveal the inside story or truth
70408,2,亮底,liàng dǐ,,,动,显示结果,谁是第一名，评委们很快就要亮底了。,To show the result or outcome
70413,1,音序,yīn xù,,,名,字母表中字母排列的先后顺序,音序检字法,Alphabetic order; the order of letters in an alphabet
70415,1,邯郸学步,hán dān xué bù,,,,《庄子·秋水》里说，战国时有个燕国人到了赵国都城邯郸，看到那里的人走路姿势很美，就学习起来，结果不但没学会，反而连自己原来的走法也忘了，只好爬着回去。比喻盲目地模仿别人不成，反而把自己原有的技能也丢了,盲目模仿他人只会邯郸学步｜他这样邯郸学步，最终一事无成,"To learn the Handan walk; from a story in Zhuangzi, metaphor for blindly imitating others and losing one's own original skills in the process"
70417,1,平绒,píng róng,,,名,表面有平整而短密的绒毛的棉织物。厚实柔软，适于做服装、鞋帽及舞台帘幕等,这件平绒外套很保暖｜她买了块平绒做窗帘,"Velveteen; a cotton fabric with a flat, short, dense pile, thick and soft, suitable for clothing, shoes, hats, and stage curtains"
70420,1,戳子,chuō zi,,,名,【戳】〈口〉图章,请在文件上盖个戳子｜他随身带着自己的戳子,Seal; stamp (colloquial)
70421,1,宏才,hóng cái,,,名,非凡的才干；杰出的人才,宏才大略｜商界宏才,Great talent; a person of outstanding ability
70423,1,陪绑,péi bǎng,,,动,旧时处决犯人时，把未犯死罪或暂缓执行死刑的人犯跟立即处决的犯人一同绑赴刑场；现比喻自己没做错事，却要跟着别人一起受责罚,他没犯错却要陪绑受罚｜旧时常有无辜者陪绑,To be tied for execution alongside others (as an innocent or reprieved prisoner in old times); metaphor for being punished alongside others for something one didn't do
70430,1,搐动,chù dòng,,,动,（肌肉等）抽搐,他昏倒在地，手脚搐动起来,"To twitch (muscles, etc.)"
70433,1,黍子,shǔ zi,,,名,一年生草本植物，耐干旱，叶子细长而尖，叶片有平行叶脉。籽实也叫黍子，淡黄色，去皮后称黄米，性黏，可酿酒、做糕，是重要粮食作物之一,黍子可以酿酒做糕｜田里种满了黍子,"Broomcorn millet; an annual herb, drought-resistant, with long, narrow, pointed leaves and parallel veins. The grain is also called shuzi, pale yellow, called yellow millet after hulling, sticky, used for making wine and cakes, an important grain crop"
70439,1,幽邃,yōu suì,,,形,幽深,岩洞幽邃,Deep and serene
70445,1,虎胆,hǔ dǎn,,,名,无所畏惧的胆量,英雄虎胆,Courage of a tiger; fearless courage
70446,1,天塌地陷,tiān tā dì xiàn,,,,天崩塌，地陷落。形容发生重大灾难或严重事变,地震时真有天塌地陷之感｜这场灾难如同天塌地陷,The sky falls and earth collapses (major catastrophe)
70447,1,挤牙膏,jǐ yá gāo,,,,比喻交代问题不痛快，像挤牙膏似的挤一点儿出一点儿,有话就痛痛快快地说，不要挤牙膏。,"To squeeze toothpaste; metaphor for being forced to reveal information bit by bit, unwillingly"
70448,1,胡子茬儿,hú zi chá er,,,名,又短又硬的胡子,他脸上长满了胡子茬儿｜刚刮完胡子又冒出胡子茬儿,"Stubble (short, stiff beard)"
70449,1,匀整,yún zhěng,,,形,匀称整齐,笔法匀整，画功细腻｜肉片儿切得匀整,Even and neat
70452,1,集体户,jí tǐ hù,,,名,由若干单身集合在一起组成的住户；特指“文化大革命”时期到农村插队落户的知识青年住在一起构成的小集体,知青们住在集体户里｜这个集体户住了五个人,"Collective household; a household formed by several single people living together; specifically, small collectives formed by educated youth living together during the 'Cultural Revolution' when sent to the countryside"
70453,1,仗恃,zhàng shì,,,动,凭借；依靠（含贬义）,仗恃财力搞不正当竞争。,To rely on (often derogatory)
70458,1,喷云吐雾,pēn yún tǔ wù,,,,喷吐云雾；多形容抽烟时喷出很多烟，像云雾迷漫,他抽烟时喷云吐雾｜屋子里喷云吐雾的,Puffing clouds and blowing smoke (heavy smoking)
70460,1,豪族,háo zú,,,名,豪门大族；有钱有势的家族,名门豪族,Powerful and wealthy clan
70468,1,禅门,chán mén,,,名,佛门,他皈依了禅门｜禅门清净无尘,Buddhist school (Chan sect); Buddhist community
70470,1,困兽犹斗,kùn shòu yóu dòu,,,,被围困的野兽还会拼命相斗。比喻身陷绝境仍然竭力挣扎（多含贬义）,敌人困兽犹斗｜他困兽犹斗地挣扎着,A cornered beast will still fight; metaphor for struggling desperately when in a hopeless situation (often derogatory)
70473,1,牛刀小试,niú dāo xiǎo shì,,,,用宰牛的刀稍微试一下。比喻有很大本领的人先在小的事情上稍加施展，初显才干,这次任务只是牛刀小试｜他牛刀小试就获得成功,A master's first small display; metaphor for a person of great ability giving a small demonstration of their skill
70475,1,吃哑巴亏,chī yǎ ba kuī,,,,吃了亏不敢或不便声张,他只能吃哑巴亏,
70482,1,假模假式,jiǎ mó jiǎ shì,,,,装模作样,他假模假式地装好人｜别假模假式地说话了,Pretentious; to put on an act
