rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
5029,1,师生,shī shēng,,,名,老师和学生,全校师生参加活动｜师生关系很融洽,teachers and students
5030,1,救济,jiù jì,,,动,用钱物救助灾民或其他生活贫困的人,救济灾民,relieve; provide aid
5031,1,中学生,zhōng xué shēng,,,名,在中学就读的学生。包括初中生和高中生,中学生正在上课｜她是名优秀的中学生,middle school student
5032,1,丝绸,sī chóu,,,名,用蚕丝或人造丝织成的纺织品的总称,丝绸被面｜丝绸衣料,silk
5034,1,便于,biàn yú,,,动,对（某事或做某事）方便,便于管理｜便于安排,facilitate; be convenient for
5035,1,客机,kè jī,,,名,运载旅客的飞机,客机准时起飞｜这架客机可载300人,passenger plane
5036,1,而今,ér jīn,,,名,如今；现在,这里原先是一片荒滩，而今变成了林区。,now; nowadays
5037,1,歧视,qí shì,,,动,不同等对待；看不起,不应歧视民工｜受到歧视,discriminate against
5039,1,客厅,kè tīng,,,名,接待客人的房间,客厅布置得很温馨｜请在客厅等候,living room
5041,1,西欧,xī ōu,,,名,欧洲西部地区。狭义指欧洲西部濒临大西洋的地区和附近岛屿，包括英国、爱尔兰、荷兰、比利时、卢森堡、法国和摩纳哥等国。广义指东欧以外的所有欧洲国家,他要去西欧旅行｜西欧国家很发达,Western Europe
5042,1,老爷,lǎo ye,,,名,旧时用于称官吏或有财势的人；现多用来讽刺高高在上、不关心群众利益的领导者,请知府老爷明鉴｜是做官当老爷，还是为人民服务?,master; lord; (modern) bureaucrat
5042,2,老爷,lǎo ye,,,名,旧时仆人对男主人的称呼,老爷回来了｜仆人称他老爷,master (address by servant)
5042,3,老爷,lǎo ye,,,形,比喻陈旧过时的,老爷车｜老爷机床,old-fashioned; outdated
5043,1,章程,zhāng chéng,,,名,社会团体、企事业单位制定的规章制度,董事会章程,rules; regulations
5043,2,章程,zhāng chéng,,,名,政党关于本组织性质、目标、组织原则和行动纲领的正式文件,《中国共产党章程》。,constitution (of a political party)
5045,1,王子,wáng zǐ,,,名,帝王的儿子,王子很英俊｜童话里的王子救了公主,prince
5046,1,抵押,dǐ yā,,,动,指债务人或为债务人提供担保的第三人将自己的不动产（或机器等生产资料）作为债权的担保（跟“质押”相区别）,开办个人住房抵押贷款业务。,mortgage
5047,1,风云,fēng yún,,,名,风和云；比喻动荡不定的局势,风云莫测｜风云突变,wind and cloud; metaphor for unstable situation
5048,1,联手,lián shǒu,,,动,联合起来；共同合作,几家电视台联手拍摄一部大型电视剧。,join hands; collaborate
5049,1,国际贸易,guó jì mào yì,,,,世界各国（或地区）之间的贸易。包括商品交易、证券交易、商业信息交易等,国际贸易发展迅速｜他从事国际贸易工作,international trade
5050,1,中毒,zhòng dú,,,动,生物体由于接触或服用了含毒素物质而发生生理机能障碍、组织被破坏甚至死亡,食物中毒｜煤气中毒,poisoning
5050,2,中毒,zhòng dú,,,动,比喻思想受到毒害,痴迷邪教，中毒甚深。,poisoning; metaphor for ideological corruption
5051,1,再就业,zài jiù yè,,,动,失业后重新走上工作岗位,他正在努力再就业｜政府帮助失业者再就业,re-employment
5053,1,销毁,xiāo huǐ,,,动,烧掉；毁掉,销毁罪证｜销毁材料,"destroy (by burning, etc.)"
5054,1,节省,jié shěng,,,动,有节制地使用，减少不必要的耗费,节省原料｜节省财力,save; economize
5054,2,节省,jié shěng,,,形,不浪费,爷爷花钱一向很节省。,thrifty
5055,1,入手,rù shǒu,,,动,下手；着手,从提高素质入手,start with; begin
5056,1,举世,jǔ shì,,,名,全世界；全社会,举世关注｜取得举世公认的成就｜举世闻名｜举世无双,the whole world
5058,1,亮相,liàng xiàng,,,动,比喻人或事物公开露面,新校长登台亮相,appear in public; debut
5058,2,亮相,liàng xiàng,,,动,比喻公开表明观点,大家的意见都说了，就等你亮相了。,publicly state one's position
5058,3,亮相,liàng xiàng,,,动,戏曲表演中，某些角色在上下场或一段舞蹈结束时做出短暂静止姿势，以展现精神状态,演员亮相舞台｜他在台上亮相很精彩,strike a pose (in Chinese opera)
5061,1,推翻,tuī fān,,,动,打倒原来的政权或改变社会制度,反动政权被推翻了｜推翻旧社会,"overthrow (a regime, system)"
5061,2,推翻,tuī fān,,,动,彻底否定已有的说法、结论、决定等,推翻成说｜口供被推翻了,"overturn (a theory, decision)"
5061,3,推翻,tuī fān,,,动,【推倒】用推力使立着的人或物体倒下,推翻了桌子,push over
5062,1,流量,liú liàng,,,名,单位时间内通过某处的行人、车辆等的数量,客流量｜车流量,traffic flow; volume of flow
5062,2,流量,liú liàng,,,名,单位时间内，流体通过某一横断面的量。一般以立方米/秒计算,河水流量很大｜网络流量用完了,flow rate (of fluid)
5063,1,曲折,qū zhé,,,形,弯曲不直,巷子很曲折｜曲曲折折的小溪,winding; tortuous
5063,2,曲折,qū zhé,,,形,情况、情节等错综复杂,剧情十分曲折｜经历了不少曲折,complicated; intricate
5065,1,年均,nián jūn,,,动,按年度平均计算,该厂的总产值3年来年均增长17％以上。,annual average
5066,1,偶尔,ǒu ěr,,,副,间或；有时候。表示某种情况发生的次数不是很多,路上行人很少，偶尔有几辆汽车开过去。,occasionally
5066,2,偶尔,ǒu ěr,,,形,偶然发生的,偶尔的现象,occasional
5067,1,征求,zhēng qiú,,,动,询问访求,征求意见,solicit; seek
5068,1,纯收入,chún shōu rù,,,名,从总收入中减去成本、税金等一切消耗费用以外的剩余部分,他家纯收入不错｜计算年度纯收入,net income
5069,1,味精,wèi jīng,,,名,调味品，白色粉末或颗粒状结晶，放在汤、菜中可增加鲜味,菜里放了味精｜味精可以提鲜,monosodium glutamate (MSG)
5070,1,山地,shān dì,,,名,多山的地带,这里多是山地｜山地地形复杂,mountainous area
5070,2,山地,shān dì,,,名,山坡上的耕地,山地上种着玉米｜这片山地很肥沃,hillside farmland
5071,1,施加,shī jiā,,,动,给予（影响、压力等）,施加压力,"exert (influence, pressure)"
5072,1,处置,chǔ zhì,,,动,处理；安排,合理处置这笔遗产。,handle; deal with
5073,1,处境,chǔ jìng,,,名,所处的环境；遭遇的情况,处境不同｜处境已有改善,situation; circumstances
5075,1,经商,jīng shāng,,,动,从事商业活动,他父亲常年经商｜经商需要智慧,engage in business
5076,1,窗户,chuāng hu,,,名,房屋、车、船等的通气透光装置,窗户擦得很干净｜请打开窗户通风,window
5077,1,世界卫生组织,shì jiè wèi shēng zǔ zhī,,,,联合国专门机构。1948年6月成立，总部设在日内瓦。宗旨是使世界人民达到尽可能高的健康水平,世界卫生组织发布警告｜世界卫生组织很重要,World Health Organization (WHO)
5078,1,有待,yǒu dài,,,动,需要等待,这些建议有待研究。,await; remain to be
5080,1,反动,fǎn dòng,,,形,逆历史潮流而动的；反对革命、反对进步的,思想反动｜反动派,reactionary
5080,2,反动,fǎn dòng,,,名,相反的作用,自由主义是对集体意志的反动。,reaction (opposite effect)
5081,1,部件,bù jiàn,,,名,机器中一个相对独立的组成部分，由若干零件装配而成。如车床是由床身、尾架、刀架等几个部件组成,机器部件需要更换｜这个部件很精密,component (of a machine)
5081,2,部件,bù jiàn,,,名,由笔画组成的具有组配汉字功能的构字单位。如“氵、礻、口”等都是汉字的部件,"""氵""是汉字部件｜学习汉字部件",component (of a Chinese character)
5082,1,观赏,guān shǎng,,,动,观看欣赏,观赏节目｜观赏菊花,view and admire
5083,1,康复,kāng fù,,,动,病后恢复健康,望先生早日康复,recover (health)
5085,1,造型,zào xíng,,,名,塑造出的艺术形象,造型美观生动,Artistic form
5085,2,造型,zào xíng,,,动,塑造人或物体的形象,造型艺术,model; shape (as a verb)
5085,3,造型,zào xíng,,,动,铸造中指制造砂型,工人正在造型｜铸造需要造型,mold-making (in casting)
5086,1,风情,fēng qíng,,,名,风土人情,异国风情,local customs and practices
5086,2,风情,fēng qíng,,,名,〈文〉风雅的情趣,他很有风情｜这首诗充满风情,elegant taste (literary)
5086,3,风情,fēng qíng,,,名,指男女相爱之情；色情,万种风情｜卖弄风情,amorous feelings; eroticism
5086,4,风情,fēng qíng,,,名,〈文〉丰采；神情,她风情万种｜他的风情很独特,demeanor; bearing (literary)
5086,5,风情,fēng qíng,,,名,有关风向、风力的情报,收集风情信息｜风情对航行很重要,wind information
5087,1,使用权,shǐ yòng quán,,,名,使用某种财物的权利,这台电脑，我只有使用权，没有所有权。,right of use
5088,1,管制,guǎn zhì,,,动,强制性管理,管制交通,control
5088,2,管制,guǎn zhì,,,动,我国的一种刑罚，依法对犯罪分子施行强制性管理，由人民法院判决，由公安机关执行,他被管制三年｜法院判决管制,control as a criminal penalty
5089,1,死者,sǐ zhě,,,名,死去的人,死者身份已确认｜悼念死者,deceased person
5090,1,在手,zài shǒu,,,动,被掌握在手中,长缨在手,hold in hand
5091,1,生人,shēng rén,,,名,陌生的人,他怕和生人打交道。,stranger
5091,2,生人,shēng rén,,,动,人出生,你是哪一年生人?,be born
5092,1,帮忙,bāng máng,,,动,帮人做事或解决困难,今年秋收多亏大家帮忙。,help
5093,1,公主,gōng zhǔ,,,名,周代规定天子嫁女须由同姓公侯主婚，东周以后就用公主来代称帝王的女儿,公主很美丽｜童话里的公主,princess
5095,1,攻势,gōng shì,,,名,进攻的态势；进攻的行动,展开强大的攻势｜主队频频发动攻势。,offensive
5098,1,年历,nián lì,,,名,一种印有一年的月份、星期、日期的印刷品，一般还标明节气、节日、纪念日等,买本新年年历｜年历上有节日,calendar
5099,1,众生,zhòng shēng,,,名,佛教指有生命的人和动物；也专指人,普救众生｜芸芸众生,sentient beings
5100,1,任职,rèn zhí,,,动,担任职务,他在公司任职｜任职三年了,hold a post
5101,1,审核,shěn hé,,,动,审查核定,审核财务开支,examine and verify
5102,1,重任,zhòng rèn,,,名,重要的职责或任务,重任在肩｜担起重任,heavy responsibility
5103,1,颁奖,bān jiǎng,,,动,颁发奖品、奖金、奖状等,领导为他颁奖｜颁奖仪式很隆重,award a prize
5104,1,护士,hù shi,,,名,医院或防疫机构里专门从事护理工作的人员,护士照顾病人｜她是名护士,nurse
5105,1,火车站,huǒ chē zhàn,,,名,为乘客上下火车或装卸货物而设置的固定停车地点，一般设有站台、售票处、候车室等,火车站人很多｜去火车站接人,railway station
5106,1,揭露,jiē lù,,,动,使被掩盖的事物显露出来,揭露内幕｜揭露诡计,expose
5107,1,哪怕,nǎ pà,,,连,常和“也”、“都”、“还”配合使用，连接分句，表示假设或让步,哪怕情况再复杂，也要如期完成任务｜哪怕工作再忙，他也坚持每天晨练。,even if
5108,1,万一,wàn yī,,,连,连接句子，表示可能性极小的假设（用于不愿发生的事）,万一我来不了，你就替我出席。,in case
5108,2,万一,wàn yī,,,名,可能性极小的意外情况,不怕一万，就怕万一。,contingency
5108,3,万一,wàn yī,,,副,表示在可能性极小的情况下（发生某事）,防止万一发生意外。,by any chance
5108,4,万一,wàn yī,,,数,万分之一，表示极小的一部分,损失不过万一,one ten-thousandth
5109,1,迷信,mí xìn,,,动,相信世上不存在的神仙鬼怪等事物；泛指盲目地信仰和崇拜,迷信鬼神｜不要迷信古人和洋人。,superstitiously believe in
5109,2,迷信,mí xìn,,,名,指这种思想意识,破除迷信，崇尚科学。,superstition
5110,1,眼镜,yǎn jìng,,,名,矫正视力或保护眼睛的透镜。一般有框架，戴在眼前，镜片多用玻璃、水晶或塑料树脂制成,他戴着眼镜｜眼镜度数加深了,glasses
5111,1,宣称,xuān chēng,,,动,声称；公开表述,他宣称自己是清白的。,declare
5112,1,崇拜,chóng bài,,,动,崇敬钦佩,孩子们从小就崇拜英雄｜盲目崇拜｜金钱崇拜,worship
5113,1,工作组,gōng zuò zǔ,,,名,为了特定的目的，由上级派往某一地区或某一部门进行工作的临时性组织（规模较大的也叫工作队）,扶贫工作组,work team
5114,1,突发,tū fā,,,动,突然发作；突然发生或产生,心脏病突发｜突发奇想,suddenly occur
5115,1,响应,xiǎng yìng,,,动,回声应和。比喻用言语、行动表示赞同或支持（号召、倡议等）,响应党的号召｜他的建议没有人响应。,respond
5117,1,借口,jiè kǒu,,,名,假借的理由；托词,找借口推卸责任,excuse
5117,2,借口,jiè kǒu,,,动,假借某种理由,借口生产忙而忽视环境治理。,use as an excuse
5118,1,回落,huí luò,,,动,上升后又降下来,河水回落,fall back
5119,1,拿下,ná xià,,,动,解决（问题）；完成（任务）；达到（目的）,他已经拿下了这道难题。,accomplish
5119,2,拿下,ná xià,,,动,捉拿；逮捕,已经把罪犯拿下,arrest
5119,3,拿下,ná xià,,,动,攻占；降伏,接连拿下两座碉堡。,capture
5120,1,不法,bù fǎ,,,形,违法的,不法行径,illegal
5121,1,租赁,zū lìn,,,动,【租借】租用,这家公司租赁了整座写字楼。,rent
5121,2,租赁,zū lìn,,,动,出租,租赁新型大客车,lease
5122,1,开心,kāi xīn,,,形,心情愉快；高兴,小日子过得很开心｜玩得开心极了,happy
5122,2,开心,kāi xīn,,,动,取笑；取乐,别总拿人开心,make fun of
5123,1,不当,bù dàng,,,形,不恰当,措施不当｜不当之处,improper
5124,1,丛书,cóng shū,,,名,在一个总书名下，汇集若干同类著作而成的一套书,这套丛书很全｜出版医学丛书,series of books
5127,1,弟子,dì zǐ,,,名,指学生或徒弟,行弟子之礼,disciple
5128,1,公有制,gōng yǒu zhì,,,名,生产资料归全民或集体所有的制度（跟“私有制”相区别）,公有制是基础｜坚持公有制,public ownership
5129,1,迅猛,xùn měng,,,形,形容速度快，势头猛,迅猛扑去｜迅猛发展,swift and fierce
5130,1,新高,xīn gāo,,,名,数量、价格、水平等上升达到的新的最高点,创旅游人数新高,new high
5131,1,折磨,zhé mó,,,动,使人（在肉体或精神上）感到痛苦,久病不愈，真够折磨人的。,torment
5132,1,尽早,jǐn zǎo,,,副,表示尽可能提前,尽早拿出方案,as early as possible
5133,1,国运,guó yùn,,,名,国家的命运,国运昌盛,national fate
5135,1,省份,shěng fèn,,,名,省（不和专名连用）,沿海省份比内陆省份经济发展要快。,province
5136,1,流血,liú xuè,,,动,血液从血管里流出来,他手指流血了｜伤口还在流血,bleed
5136,2,流血,liú xuè,,,动,借指牺牲或负伤,流血牺牲｜流血事件,shed blood
5137,1,游击队,yóu jī duì,,,名,采取小股分散游动作战形式的一种非正规的武装组织,游击队很灵活｜游击队打游击,guerrilla forces
5138,1,共享,gòng xiǎng,,,动,共同享用,信息共享,share
5139,1,专程,zhuān chéng,,,副,专门为某事前往某地,专程进京｜专程探视,make a special trip
5140,1,违纪,wéi jì,,,动,违犯纪律,违纪现象,violate discipline
5141,1,战斗机,zhàn dòu jī,,,名,歼击机,战斗机很先进｜战斗机在巡逻,fighter plane
5142,1,前线,qián xiàn,,,名,双方军队接近或交战的地带（跟“后方”相区别）；泛指生产、工作等的第一线,前线杀敌｜抗洪前线,front line
5143,1,审美,shěn měi,,,动,欣赏、鉴别事物或艺术品的美并作出评价,审美教育｜审美能力,appreciate beauty
5144,1,值班,zhí bān,,,动,在轮到自己工作的时间内上班工作,星期天我值班,be on duty
5146,1,浓厚,nóng hòu,,,形,（色彩、气氛、意识、兴趣等）强烈；厚重,浓厚的民族色彩｜民主气氛很浓厚｜学习空气浓厚｜浓厚的兴趣,strong
5146,2,浓厚,nóng hòu,,,形,（烟雾、云层等）多而密,云雾浓厚,dense
5147,1,三代,sān dài,,,名,由祖至孙三辈；也指曾祖、祖父、父亲三辈,他家三代同堂｜三代人住一起,three generations
5147,2,三代,sān dài,,,名,指夏、商、周三个朝代,三代指夏商周｜了解三代历史,three dynasties
5148,1,彩色,cǎi sè,,,形,各种各样颜色的（跟“黑白”相区别）,彩色铅笔｜彩色胶片,color
5149,1,中国人民解放军,zhōng guó rén mín jiě fàng jūn,,,,中华人民共和国的武装力量。前身是中国工农红军和八路军、新四军，解放战争以来改名为中国人民解放军,中国人民解放军很强大｜中国人民解放军保卫国家,People's Liberation Army
5150,1,冒险,mào xiǎn,,,动,不顾危险（做某事）,冒险抢救伤员｜这样做太冒险了,take a risk
5151,1,电视机,diàn shì jī,,,名,电视接收机。能把电视信号复原为声音和图像的设备,电视机坏了｜新买的电视机,television set
5152,1,旋律,xuán lǜ,,,名,音乐上指若干乐音的有规律、有节奏的组合。是音乐的内容、风格、体裁和民族特征等的主要表现手段,优美的旋律,melody
5152,2,旋律,xuán lǜ,,,名,比喻事物的和谐运动,快节奏的生活旋律。,harmonious movement
5153,1,以内,yǐ nèi,,,名,在某一界限的里边（多指时间、数量、处所、范围等）,三天以内｜500元以内｜山海关以内｜编制以内,within
5154,1,打听,dǎ ting,,,动,向别人询问、了解（消息、情况等）,向您打听一下去陈庄怎么走。,inquire about
5155,1,刊物,kān wù,,,名,登载各类作品的定期或不定期的出版物,学术刊物｜机关刊物｜创办刊物,publication
5156,1,日后,rì hòu,,,名,以后；将来,日后再说吧｜日后再见面,in the future
5157,1,业者,yè zhě,,,名,从事某一行业的人,业者普遍看重这一项目。,practitioner
5158,1,信息产业,xìn xī chǎn yè,,,,担负信息生产、流通和应用的产业。包括电子计算机、通信及相关电子技术的硬件、软件制作及服务等,信息产业发展快｜他在信息产业工作,information industry
5159,1,抽象,chōu xiàng,,,形,不具体的、笼统的；空洞的（跟“具体”相对）,这几条规定写得过于抽象。,abstract
5159,2,抽象,chōu xiàng,,,动,从众多的具体事物中，抽取共同的、本质的属性，舍弃个别的、非本质的属性，从而形成概念,这个概念很抽象｜抽象出本质,abstract
5160,1,前期,qián qī,,,名,某一时期的前一时段；早期,90年代前期｜他的画前期和后期风格不同。,early stage
5161,1,大意,dà yi,,,形,马虎,疏忽大意,careless
5161,2,大意,dà yì,,,名,大概的或主要的意思,段落大意,general idea
5162,1,辩证,biàn zhèng,,,形,合乎辩证法的,辩证观点,dialectical
5163,1,传染病,chuán rǎn bìng,,,名,由病原体经一定的传播途径在人或动物中相互传染所引起的疾病。如流行性感冒、鼠疫、疯牛病等,预防传染病｜传染病很危险,infectious disease
5164,1,传达,chuán dá,,,动,把上级的意思转告给下级,传达中央文件,transmit
5164,2,传达,chuán dá,,,动,传递表达,异国来信传达了海外赤子对祖国的眷恋之情。,convey
5164,3,传达,chuán dá,,,动,在机关、学校、工厂等门口负责看门、收发、登记和引导来访者等工作,传达室,reception duty
5164,4,传达,chuán dá,,,名,做传达工作的人,老王头当了一辈子传达。,receptionist
5165,1,力学,lì xué,,,名,物理学的一个分支，研究宏观物体机械运动规律及其应用的学科,他在研究力学｜力学是物理分支,mechanics
5165,2,力学,lì xué,,,动,〈文〉努力学习,躬耕力学,study hard
5167,1,温柔,wēn róu,,,形,温和柔顺（多形容女性）,她很温柔｜温柔的声音,gentle
5168,1,生产资料,shēng chǎn zī liào,,,,生产力中的物质因素。包括劳动资料和劳动对象。其中起主要作用的是生产工具,生产资料很重要｜保护生产资料,means of production
5169,1,辩论,biàn lùn,,,动,见解不同的各方，摆事实、讲道理，相互批驳、争论是非,展开激烈辩论,debate
5170,1,防护,fáng hù,,,动,防备和保护,对汉墓发掘现场要严加防护｜防护罩｜防护措施,protect
5172,1,等候,děng hòu,,,动,等待,等候好消息,wait
5173,1,转达,zhuǎn dá,,,动,把一方的意思转告另一方,转达意见,pass on
5174,1,加之,jiā zhī,,,连,【加以】连承接前一分句，提出进一层的原因或条件,大风降温，加之暖气已停，房间里冷极了。,moreover
5176,1,珍惜,zhēn xī,,,动,珍视爱惜,珍惜友情,cherish
5177,1,传真,chuán zhēn,,,动,通过传真机将文字、图表、照片等按原样传送到另一处,报名表我已经传真过去了。,fax (v.)
5177,2,传真,chuán zhēn,,,名,用传真机传输的文字、图表、照片等；也指这种通信方式,给你发个传真,fax (n.)
5177,3,传真,chuán zhēn,,,动,【写真】画人物肖像,他擅长传真｜传真人物肖像,portray (v.)
5178,1,赤字,chì zì,,,名,指在经济活动中支出大于收入的差额数字。这种数字在簿记上用红笔书写，故称,财政赤字,deficit (n.)
5179,1,预定,yù dìng,,,动,预先确定或约定,这件事预定下个月开会研究｜飞机在预定地点着陆。,reserve (v.)
5180,1,观光,guān guāng,,,动,到外国或外地参观、游览或考察,外国朋友前来观光｜观光客,sightsee (v.)
5181,1,成品,chéng pǐn,,,名,制作完成、质量合格的产品,把半成品加工为成品｜成品油,finished product (n.)
5182,1,念头,niàn tou,,,名,想法；打算,打消了念头,thought (n.)
5183,1,个数,gè shù,,,名,以个为单位计算的数值,论个数这筐苹果比那筐多。,count (n.)
5184,1,总共,zǒng gòng,,,副,一共,总共取得28枚金牌｜人手不多，总共只有七八个。,altogether (adv.)
5185,1,起源,qǐ yuán,,,名,（事物）产生的根源,探讨艺术的起源,origin (n.)
5185,2,起源,qǐ yuán,,,动,最初产生；发源,象形文字起源于原始图画。,originate (v.)
5186,1,糊涂,hú tu,,,形,认识模糊不清；头脑不清醒,他大事一点儿也不糊涂。,muddled (adj.)
5186,2,糊涂,hú tu,,,形,混乱；没有条理,一笔糊涂账,chaotic (adj.)
5187,1,治家,zhì jiā,,,动,管理家事,治家有方,manage household (v.)
5189,1,要好,yào hǎo,,,形,感情融洽密切,我们俩一直很要好。,close (adj.)
5189,2,要好,yào hǎo,,,形,要求上进,弟弟一直很要好，是连里的骨干。,aspiring (adj.)
5191,1,族权,zú quán,,,名,封建宗法制度下，族长对宗族、家族或家长对家庭成员的支配权,族权很大｜封建族权,clan authority (n.)
5192,1,供水,gōng shuǐ,,,动,供给用水,安全供水,supply water (v.)
5194,1,经纪,jīng jì,,,名,指经纪人,他是名经纪｜房产经纪,broker (n.)
5194,2,经纪,jīng jì,,,动,经营；料理,经纪有方,manage (v.)
5195,1,以免,yǐ miǎn,,,连,连接分句，用于后一分句的开头，表示目的是避免发生下文所说的情况,过马路时要小心，以免发生意外。,in order to avoid (conj.)
5196,1,录取,lù qǔ,,,动,选择接受（考试合格的人）,录取公务员｜录取新生,admit (v.)
5196,2,录取,lù qǔ,,,动,讯问记录,录取口供,record (v.)
5197,1,轻重,qīng zhòng,,,名,指事情的主次、程度的深浅,区别轻重缓急｜看看伤势轻重再说。,priority (n.)
5197,2,轻重,qīng zhòng,,,名,指重量或用力的大小,掂一掂轻重｜下手也不知道轻重。,weight (n.)
5197,3,轻重,qīng zhòng,,,名,指说话的分寸,说话应懂个轻重,propriety (n.)
5197,4,轻重,qīng zhòng,,,名,指声音的强弱,读音轻重不同,volume (n.)
5198,1,学理,xué lǐ,,,名,科学上的原理；学问中的道理,学理深奥｜贯通学理,scientific principle (n.)
5199,1,多多,duō duō,,,副,表示更多地,请多多指教,more (adv.)
5199,2,多多,duō duō,,,形,很多,得益多多,many (adj.)
5200,1,歌声,gē shēng,,,名,唱歌的声音,歌声嘹亮,singing voice (n.)
5201,1,责令,zé lìng,,,动,命令（某人或某机构）完成或做到,责令大家严守秘密。,order (v.)
5202,1,餐厅,cān tīng,,,名,饭馆；特指旅馆等附设的营业性食堂,餐厅很干净｜去餐厅吃饭,restaurant (n.)
5202,2,餐厅,cān tīng,,,名,家庭专供用餐的房间,家里有餐厅｜餐厅在装修,dining room (n.)
5203,1,演唱,yǎn chàng,,,动,表演歌曲、歌剧、戏曲等,演唱世界名曲｜演唱京韵大鼓｜演唱会,perform (v.)
5204,1,供求,gōng qiú,,,动,供给和需求,市场供求变化,supply and demand (v.)
5205,1,召集,zhào jí,,,动,通知有关人员聚集,召集开会,convene (v.)
5206,1,手下,shǒu xià,,,名,指领导下的人员,他的手下都是精兵强将。,subordinate (n.)
5206,2,手下,shǒu xià,,,名,管辖下；领导下,他的手下有不少人。,under one's leadership (n.)
5206,3,手下,shǒu xià,,,名,下手的时候,手下留情,when taking action (n.)
5206,4,手下,shǒu xià,,,名,【手头】手边；手里,手下有文件｜东西在手下,on hand (n.)
5206,5,手下,shǒu xià,,,名,【手头】指个人经济状况,手下很宽裕｜手下紧张,financial situation (n.)
5207,1,重伤,zhòng shāng,,,名,严重的身体伤害,他受重伤｜重伤患者,serious injury (n.)
