rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example,definition_en
40150,1,花旦,huā dàn,,,名,戏曲中旦角的一种，多扮演天真活泼或泼辣的年轻女子,她演花旦｜花旦很活泼,vivacious female role
40151,1,是味儿,shì wèi er,,,形,味道纯正；地道,这个菜烧得是味儿。,tasty
40151,2,是味儿,shì wèi er,,,形,心里感到舒服,心里挺不是味儿,gratified
40152,1,断语,duàn yǔ,,,名,断定的话；结论,情况不甚明了，不要急于下断语。,conclusion
40154,1,轻捷,qīng jié,,,形,轻快敏捷,步履轻捷,nimble
40155,1,夸口,kuā kǒu,,,动,说大话,不是我夸口，这盘棋我准赢。,boast
40158,1,查检,chá jiǎn,,,动,查阅检索（书报、档案等）,按音序查检比较方便。,look up
40158,2,查检,chá jiǎn,,,动,检查,登机前要查检随身带的物品。,inspect
40160,1,盆栽,pén zāi,,,名,借指盆栽的花木,这盆栽很美｜盆栽开花了,potted plant
40160,2,盆栽,pén zāi,,,动,用花盆栽培,他喜欢盆栽｜盆栽植物,grow in a pot
40161,1,作弄,zuò nòng,,,动,捉弄,老天爷怎么这样作弄人!,tease
40162,1,纯净水,chún jìng shuǐ,,,名,经过技术处理后，不含有害成分的饮用水,喝纯净水｜纯净水干净,purified water
40163,1,琐细,suǒ xì,,,形,琐碎细小,琐细的家务事,trivial
40164,1,尖酸,jiān suān,,,形,刻薄；说话带刺儿,尖酸的语气｜说话太尖酸，使人难以接受,acrimonious
40165,1,海鸟,hǎi niǎo,,,名,生活在海岛或海边的鸟类,海鸟在飞｜海鸟很多,seabird
40168,1,见缝插针,jiàn fèng chā zhēn,,,,比喻善于利用一切可以利用的空间或时间,他见缝插针｜见缝插针学习,seize every opportunity
40170,1,动人心魄,dòng rén xīn pò,,,,打动人心，使人震撼,故事动人心魄｜动人心魄的场景,soul-stirring
40171,1,极乐世界,jí lè shì jiè,,,,佛经中指阿弥陀佛居住的地方。佛教徒认为居住在那里，可以摆脱人间的烦恼痛苦，获得光明、清净和快乐,向往极乐世界｜极乐世界美好,Pure Land
40174,1,官僚资本,guān liáo zī běn,,,,官僚资产阶级所拥有的资本,官僚资本庞大｜官僚资本控制经济,bureaucratic capital
40177,1,争权夺利,zhēng quán duó lì,,,,争夺权势和利益,他们争权夺利｜争权夺利内斗,scramble for power and profit
40178,1,钱数,qián shù,,,名,钱的数目；金额,钱数不对｜钱数很大,amount of money
40181,1,传家宝,chuán jiā bǎo,,,名,家庭里代代相传的珍贵物品,这部善本书是他家的传家宝。,family heirloom
40181,2,传家宝,chuán jiā bǎo,,,名,比喻传承下来的好传统、好作风等,勤俭是我们的传家宝。,cherished tradition
40185,1,开斋节,kāi zhāi jié,,,名,伊斯兰教节日。该教教历九月为斋月，白天封斋，至第29天黄昏如望见新月，第二天结束封斋，否则推迟一天。结束封斋的这一天称开斋节,庆祝开斋节｜开斋节到了,Eid al-Fitr
40186,1,突显,tū xiǎn,,,动,突然显露出来,身体突显不适,highlight
40188,1,发毛,fā máo,,,动,产生恐惧的感觉,头一次黑夜走山路，心里直发毛。,get scared
40189,1,消减,xiāo jiǎn,,,动,减退或减少,实力消减,reduce
40191,1,蚊蝇,wén yíng,,,名,蚊子和苍蝇,蚊蝇孳生,mosquitoes and flies
40193,1,食言,shí yán,,,动,比喻说话不算数，不守信用,从不食言,break a promise
40194,1,长幼,zhǎng yòu,,,名,年长的和年幼的,长幼不分｜长幼同乐,old and young
40195,1,恼恨,nǎo hèn,,,动,生气；怨恨,他十分恼恨这些伪君子。,resent
40196,1,鲜卑,xiān bēi,,,名,我国古代北方的一个民族，游牧于今东北、内蒙古一带。东汉时势力渐强，南北朝时曾建立北魏、北齐、北周等政权,鲜卑是古代民族｜鲜卑建立北魏,Xianbei
40197,1,坚果,jiān guǒ,,,名,干果的一种。果皮坚硬，内有一粒种子。如榛子、栗子等,坚果很营养｜吃坚果健康,nut
40198,1,长亭,cháng tíng,,,名,古代城外路旁供行人休息或送行话别的亭子,长亭相送,roadside pavilion
40199,1,台基,tái jī,,,名,高出地面的建筑物底座,台基很高｜台基是底座,platform base
40200,1,偏瘫,piān tān,,,名,半边身体瘫痪的病症，多由脑部疾病引起,他患偏瘫｜偏瘫难治愈,hemiplegia
40200,2,偏瘫,piān tān,,,动,患偏瘫,他偏瘫了｜偏瘫在左边,suffer from hemiplegia
40201,1,保皇,bǎo huáng,,,动,维护封建君主政体；泛指维护保守势力,保皇势力,royalist
40202,1,留宿,liú sù,,,动,留客人住宿,主人诚恳留宿，我们就住下了。,put up a guest
40202,2,留宿,liú sù,,,动,留下来住宿,他留宿朋友｜留宿一晚,stay overnight
40203,1,别号,bié hào,,,名,旧时人在名和字以外另起的称号,白居易字乐天，别号香山居士。,alias
40204,1,死记,sǐ jì,,,动,机械记忆；强记,死记条文,memorize mechanically
40206,1,平移,píng yí,,,动,水平移动,小木屋整体平移,translate
40208,1,畅叙,chàng xù,,,动,尽兴地叙谈,畅叙往事,chat heartily
40212,1,侧门,cè mén,,,名,房屋正门旁边或房屋两侧的门,节假日大门不开，请从侧门进出。,side door
40213,1,童稚,tóng zhì,,,名,〈文〉儿童；小孩,三尺童稚｜童稚无邪,child
40213,2,童稚,tóng zhì,,,形,幼稚,他的脸显得非常童稚。,childish
40214,1,心语,xīn yǔ,,,名,心里话,倾诉心语,heartfelt words
40216,1,溢美,yì měi,,,动,过分夸奖,切忌溢美｜溢美之词,overpraise
40217,1,鼻烟,bí yān,,,名,烟草制品，粉末状，用鼻子吸，不需点燃。约17世纪时在英国流行，后传开,吸鼻烟｜鼻烟是粉末,snuff
40218,1,探监,tàn jiān,,,动,去监狱看望被囚禁的亲友,他去探监｜探监有时间,visit a prisoner
40219,1,夯土,hāng tǔ,,,名,夯实的土,夯土很硬｜夯土筑墙,rammed earth
40219,2,夯土,hāng tǔ,,,动,用夯把土砸实,夯土筑墙,ram earth
40222,1,打鬼,dǎ guǐ,,,动,迷信指驱逐妖邪,为了打鬼，借助钟馗。,exorcise ghosts
40222,2,打鬼,dǎ guǐ,,,动,藏传佛教举行的一种仪式，僧人扮天神以驱逐邪魔,寺庙在打鬼｜打鬼是仪式,Tsam dance
40224,1,崖壁,yá bì,,,名,山崖陡峭的一面,这样陡峭的崖壁，猴子也难以攀援。,cliff face
40226,1,七绝,qī jué,,,名,七言绝句。每首四句，每句七个字,他写七绝｜七绝四句,seven-character quatrain
40227,1,要诀,yào jué,,,名,关键的诀窍,这是要诀｜要诀记心中,key trick
40228,1,授受,shòu shòu,,,动,给予和接受,不准私相授受,give and accept
40230,1,整队,zhěng duì,,,动,整顿队伍，使排列整齐,老师整队｜整队出发,dress the ranks
40231,1,卒年,zú nián,,,名,去世的年份,卒年不详,year of death
40232,1,挑子,tiāo zi,,,名,扁担和它两头所挑的东西,一副挑子,carrying pole with its load
40232,2,挑子,tiāo zi,,,量,【挑】用于成挑儿的东西,挑着一挑子白菜,load
40233,1,恭顺,gōng shùn,,,形,恭敬顺从,对祖父很恭顺,respectful and obedient
40235,1,旧俗,jiù sú,,,名,旧时的或陈旧的习俗,破旧俗，树新风,old custom
40237,1,恸哭,tòng kū,,,动,极哀痛地哭,伟人长逝，人民恸哭。,wail
40238,1,铁环,tiě huán,,,名,小的铁圈,大门上装有一对铁环。,iron ring
40238,2,铁环,tiě huán,,,名,一种玩具，细铁条制成的环，直径约50厘米，用特制的铁钩推着向前滚动,他滚铁环｜铁环是玩具,hoop
40239,1,底稿,dǐ gǎo,,,名,原稿；保存起来备查的稿子（过去一般指手稿）,底稿保存好｜底稿很重要,manuscript
40241,1,罪有应得,zuì yǒu yīng dé,,,,罪犯受到惩罚是应该的；做了错事自食恶果是应该的,他罪有应得｜罪有应得活该,deserved punishment
40242,1,患得患失,huàn dé huàn shī,,,,没有得到时担心得不到，得到了又担心失去。形容总是计较个人利害得失,他患得患失｜患得患失不好,worry about personal gains and losses
40243,1,各取所需,gè qǔ suǒ xū,,,,每个人都选取自己所需要的东西,大家各取所需｜各取所需公平,each takes what he needs
40245,1,张口结舌,zhāng kǒu jié shé,,,形,形容由于害怕或理屈而张着嘴说不出话来,他张口结舌｜张口结舌说不出,gaping and speechless
40246,1,白色污染,bái sè wū rǎn,,,,指废弃的塑料制品对环境造成的污染。因塑料制品多为白色，故称,减少白色污染｜白色污染严重,white pollution
40247,1,政通人和,zhèng tōng rén hé,,,,政令推行顺畅，人民团结。形容国泰民安的景象,政通人和盛世｜政通人和好景象,good governance and harmonious people
40248,1,本位主义,běn wèi zhǔ yì,,,,指专为本单位、本部门打算而不顾整体利益的思想行为,反对本位主义｜本位主义害人,departmentalism
40249,1,无米之炊,wú mǐ zhī chuī,,,,没有米而要做成的饭。比喻没有必要条件而要求做成的事,这是无米之炊｜无米之炊难做,cook a meal without rice
40250,1,防微杜渐,fáng wēi dù jiàn,,,,在错误或坏事刚露头时就及时制止，不让它发展蔓延（杜：阻塞，防止；渐：指事物的苗头）,要防微杜渐｜防微杜渐重要,nip in the bud
40251,1,条条框框,tiáo tiáo kuàng kuàng,,,名,各种规章制度的通俗说法，多指落后陈旧的规章制度；也泛指各种限制和束缚,打破旧的条条框框，闯出一条新路｜思想僵化，条条框框太多。,rules and regulations
40252,1,徒劳无功,tú láo wú gōng,,,,白费力气，没有成效,徒劳无功白忙｜徒劳无功没用,fruitless labor
40253,1,退堂鼓,tuì táng gǔ,,,名,古代官员退堂时所敲的一通鼓。常跟“打”连用，比喻中途变卦、退缩,他打退堂鼓｜退堂鼓别敲,withdraw
40256,1,婚外恋,hūn wài liàn,,,名,指已婚的一方与第三者发生的恋爱关系,婚外恋危险｜婚外恋破坏家庭,extramarital affair
40257,1,沉住气,chén zhù qì,,,,（在异常情况下）保持头脑冷静，心境平稳,考场上一定要沉住气,keep calm
40258,1,概念化,gài niàn huà,,,动,指缺乏事实论证或具体描写的一种写作手法,避免概念化｜概念化写作空洞,conceptualize
40259,1,葡萄干,pú táo gān,,,名,成熟后晒干或风干的葡萄,葡萄干很甜｜吃葡萄干,raisin
40261,1,短平快,duǎn píng kuài,,,,排球的一种快攻打法。二传手传出弧度小、速度快的球后，扣球手在相距两米左右处，迅速跃起并扣出高速、平射的过网球,短平快得分｜短平快打法,quick spike from a flat set
40261,2,短平快,duǎn píng kuài,,,,比喻建设项目投资少，周期短，见效快,短平快工程｜短平快科研课题,"short, fast project"
40262,1,向钱看,xiàng qián kàn,,,,指只考虑经济利益，不顾其他,要遵守法纪，不要只顾向钱看。,money-oriented
40264,1,小集团,xiǎo jí tuán,,,名,人数不多的团体（含贬义）,办事不能只从个人或小集团的利益出发。,clique
40265,1,梅花鹿,méi huā lù,,,名,鹿的一种。夏季毛色栗红，背部有梅花状的白斑；冬季毛变棕黄色，白斑不明显。雄鹿第二年起生角，初生的角叫鹿茸。属国家保护动物,梅花鹿很美｜梅花鹿是保护动物,sika deer
40266,1,破伤风,pò shāng fēng,,,名,急性传染病，由破伤风杆菌经伤口侵入人体引起。症状是肌肉痉挛，牙关紧闭，呼吸困难等，严重的可致命,小心破伤风｜破伤风致命,tetanus
40269,1,男孩儿,nán hái er,,,名,男性小孩子；现也泛指青少年男性,男孩儿在玩｜男孩儿调皮,boy
40269,2,男孩儿,nán hái er,,,名,儿子,他有个男孩儿｜男孩儿上学了,son
40273,1,折子戏,zhé zi xì,,,名,指一部戏曲中内容相对完整、表演比较精彩、并能单独演出的某一折或某一片段。如《西厢记》中的《拷红》、《四郎探母》中的《坐宫》,看折子戏｜折子戏很精彩,opera highlights
40276,1,稳操胜券,wěn cāo shèng quàn,,,形,形容有夺取胜利的充分把握（胜券：古代指契约的两联中用来索偿的左联）,他稳操胜券地走进赛场｜我们队已稳操胜券,certain to win
40277,1,门当户对,mén dāng hù duì,,,,旧指婚姻双方家庭的社会地位、经济状况等相当,这对新人门当户对｜旧时婚姻讲究门当户对,marriage between families of equal status
40280,1,奇耻大辱,qí chǐ dà rǔ,,,,罕见的极大的耻辱,清政府丧权辱国，使国人蒙受奇耻大辱。,galling shame and humiliation
40281,1,柚子,yòu zi,,,名,柚的通称,这个柚子很甜｜她爱吃柚子,pomelo
40283,1,沙盘,shā pán,,,名,在木盘上用泥沙堆成的地形模型。军事上用来研究作战方案,军官们在沙盘前研究战术｜这个沙盘展示了地形,sand table
40283,2,沙盘,shā pán,,,名,盛着细沙的盘子，可用来在上面写字,孩子在沙盘上写字｜他用沙盘练习书法,sand tray
40284,1,狂放,kuáng fàng,,,形,放荡任性,狂放不羁,unrestrained
40291,1,重出,chóng chū,,,动,重新出现,重出江湖,reappear
40291,2,重出,chóng chū,,,动,重复出现（多指文字、文句）,删去重出的字句,duplicate
40292,1,协查,xié chá,,,动,协助侦查,警方请求协查此案｜我们需要你们协查,assist in investigation
40293,1,酒窝,jiǔ wō,,,名,笑时脸颊上现出的小圆窝,她笑起来有酒窝｜他的酒窝很可爱,dimple
40294,1,泥炭,ní tàn,,,名,一种炭化程度最低的煤。像泥土，多呈黑色或褐色，松软易碎，含碳量在60％以下。可用作燃料、化工原料、建筑绝热材料、菌肥吸附剂等,泥炭可作燃料｜这里盛产泥炭,peat
40296,1,报忧,bào yōu,,,动,报告令人失望或忧虑的消息,不能光报喜不报忧。,report bad news
40298,1,捆扎,kǔn zā,,,动,用绳子之类把东西绑在一起,把这几根竹竿捆扎在一起。,bundle up
40299,1,篡夺,cuàn duó,,,动,用不正当的手段夺取（地位或权力等）,篡夺大权｜篡夺胜利果实,usurp
40301,1,断肠,duàn cháng,,,动,指悲痛、忧愁到了极点,这个消息令人断肠｜她断肠地哭泣,heartbroken
40304,1,低耗,dī hào,,,形,（能源、原材料等）消耗少的,低耗节煤锅炉｜高产低耗,Low-consumption
40305,1,逃遁,táo dùn,,,动,逃跑躲避,闻风逃遁,To flee and evade
40306,1,革职,gé zhí,,,动,撤职,革职查处,To dismiss from office
40307,1,帝位,dì wèi,,,名,帝王的权位,为争帝位，兄弟相残。,Imperial throne
40308,1,漫笔,màn bǐ,,,名,不拘形式随手写出的文章（多用于文章标题或书名）,《中秋漫笔》,Informal essay
40310,1,勇武,yǒng wǔ,,,形,勇猛威武,勇武超群,Brave and martial
40311,1,失身,shī shēn,,,动,指妇女丧失贞操,她因醉酒不幸失身｜古代女子失身后往往选择自尽,To lose one's chastity (of a woman)
40312,1,厌世,yàn shì,,,动,因悲观失望而厌弃人生,厌世轻生,To be world-weary
40313,1,临风,lín fēng,,,动,迎风；冲着风,临风洒泪｜把酒临风,Facing the wind
40315,1,侨资,qiáo zī,,,名,由侨胞向本国投入的资本,侨资促进了经济发展｜吸引侨资回国,Overseas Chinese capital
40316,1,酸枣,suān zǎo,,,名,落叶灌木，树枝带刺儿，叶椭圆形，初夏开黄绿色小花。果实也叫酸枣，比普通的枣小，肉薄核大，味酸。核仁可以做药材。,酸枣味道很酸｜酸枣仁可入药,Sour jujube (Ziziphus jujuba var. spinosa)
40317,1,牛蒡,niú bàng,,,名,二年生草本植物，根肉质，茎粗壮，带紫色，叶子心形或卵形，开管状紫红色花。嫩叶和根可以食用；种子叫牛蒡子、大力子，可以做药材,牛蒡根可以食用｜牛蒡子是一味药材,Burdock (Arctium lappa)
40318,1,怀表,huái biǎo,,,名,一种表，一般比手表略大，常放在胸前衣兜里,他掏出怀表看时间｜这块怀表很精致,Pocket watch
40323,1,后轮,hòu lún,,,名,车或某些机械上靠后的轮子,后轮需要更换｜自行车的后轮坏了,Rear wheel
40323,2,后轮,hòu lún,,,形,轮次在后面的,后轮比赛,Later in order
40324,1,刑具,xíng jù,,,名,用刑的器具。如皮鞭、夹棍、绞架、镣铐等,这些刑具很可怕｜古代刑具种类繁多,Instruments of torture
40325,1,常轨,cháng guǐ,,,名,通常的途径或做法,工作转入常轨,Normal practice
40326,1,土语,tǔ yǔ,,,名,土话,他讲当地方言土语｜这种土语很难懂,Local dialect
40327,1,钻头,zuàn tóu,,,名,装在钻、钻床、钻机上，用来钻孔的刀具,钻头需要更换｜这个钻头很锋利,Drill bit
40328,1,别传,bié zhuàn,,,名,记述某人或某些人的遗闻轶事的传记。如刘向的《列女传》、梁鸿的《逸民传》、赵采的《忠臣传》等,他写了一本别传｜这本别传很有趣,Supplementary biography
40329,1,碧空,bì kōng,,,名,蔚蓝的天空,碧空万里，阳光灿烂。,Azure sky
40331,1,神主,shén zhǔ,,,名,古代为已死的君主、诸侯立的牌位；后世民间也为死者立神主，作为供奉和祭祀的对象,祠堂里供奉着神主｜为祖先立神主,Spirit tablet
