rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
71826,2,吃小灶,chīxiǎozào,,,,比喻享受特殊待遇或帮助,要给转校过来的学生吃小灶，帮他们赶上进度。
71877,1,谐声,xiéshēng,,,动,【谐音】字词的读音相同或相近,
71877,2,谐声,xiéshēng,,,名,形声,
71891,1,草灰,cǎohuī,,,名,草本植物燃烧后剩下的灰烬,草灰可以肥田
71891,2,草灰,cǎohuī,,,形,形容颜色灰而微黄,这本书封面用草灰作底色，很大方。
71913,1,猴戏,hóuxì,,,名,耍猴子的把戏。演出者指挥经过训练的猴子模仿人的种种动作进行表演,
71913,2,猴戏,hóuxì,,,名,特指以孙悟空为主角的戏曲剧目，如《大闹天宫》《孙悟空三打白骨精》等,
71937,1,法螺,fǎluó,,,名,软体动物，外壳为螺旋状圆锥体，壁厚，长约三四十厘米。生活在海洋中,
71937,2,法螺,fǎluó,,,名,磨去法螺外壳尖顶制成的号角。古代多在航海船上吹奏；做佛事时也常用来吹奏,
71946,1,举哀,jǔ'āi,,,动,举办丧礼,全国举哀
71946,2,举哀,jǔ'āi,,,动,在丧礼中大声号哭，以示哀悼,
71947,1,束身,shùshēn,,,动,自缚其身，以示归顺,
71947,2,束身,shùshēn,,,动,约束自己；不放纵,束身自律
71956,1,抢亲,qiǎngqīn,,,名,掠夺婚,
71956,2,抢亲,qiǎngqīn,,,动,抢劫女子成亲,
71957,1,领花,lǐnghuā,,,名,领结,
71957,2,领花,lǐnghuā,,,名,军警等制服领子上的标志，标明不同的军种、兵种、专业、级别等,
71963,1,疏略,shūlüè,,,动,疏漏忽略,不能只注重枝节考据而疏略了宏观研究。
71963,2,疏略,shūlüè,,,形,粗疏简略,历史资料疏略，难以查核。
71972,1,野食,yěshí,,,名,禽兽在野外找到的食物,
71972,2,野食,yěshí,,,名,比喻本职工作之外得来的收入（含贬义）,出去打野食，影响了本职工作。
71988,1,放怀,fànghuái,,,动,开怀,放怀高歌
71988,2,放怀,fànghuái,,,动,放心,难以放怀｜放怀不下
71989,1,主脑,zhǔnǎo,,,名,核心部分,中央处理器是计算机的主脑。
71989,2,主脑,zhǔnǎo,,,名,首领,主脑人物
72057,1,词锋,cífēng,,,名,指尖锐深刻的话语或文辞，如刀剑的锋芒,词锋犀利
72057,2,词锋,cífēng,,,名,话题,他突然把词锋一转，谈别的事了。
72064,1,贴合,tiēhé,,,动,切合,这些书很贴合儿童的需要。
72064,2,贴合,tiēhé,,,动,紧密接合,水天一色，自然贴合。
72076,1,危城,wēichéng,,,名,〈文〉城墙很高的城,
72076,2,危城,wēichéng,,,名,被敌人围困，处在危急中的城市,固守危城
72078,1,墓表,mùbiǎo,,,名,墓碑,
72078,2,墓表,mùbiǎo,,,名,古代一种文体，刻在墓碑上记述死者事迹和功德的文字。如柳宗元《陆文通先生墓表》,
72079,1,纳贿,nàhuì,,,动,收受贿赂,贪污纳贿是犯罪行为。
72079,2,纳贿,nàhuì,,,动,进行贿赂,既要惩治受贿者，也要惩治纳贿者。
72087,1,蜂腰,fēngyāo,,,名,蜂体中部细狭的部分,
72087,2,蜂腰,fēngyāo,,,名,比喻物体狭窄的中间部位或特别狭窄的通道；也比喻人的细腰,蜂腰地段｜蜂腰猿背
72125,1,絮聒,xùguō,,,动,【絮叨】啰啰唆唆地说话,他拉住我不停地絮聒。
72125,2,絮聒,xùguō,,,形,【絮叨】形容说话啰唆,奶奶也真絮聒，一件事儿说了一遍又一遍。
72125,3,絮聒,xùguō,,,动,〈口〉给别人造成负担或麻烦,总是絮聒你们，真过意不去。
72241,1,屏退,bǐngtuì,,,动,使身边的人离开,屏退侍从
72241,2,屏退,bǐngtuì,,,动,隐退,屏退乡里
72264,1,笨头笨脑,bèntóu-bènnǎo,,,形,形容人反应迟钝，头脑不灵活,他笨头笨脑的，当不了侦察员。
72264,2,笨头笨脑,bèntóu-bènnǎo,,,,比喻器具等式样粗笨,现在的机器人外形还是笨头笨脑的。
72277,1,凑手,còushǒu,,,形,（钱、物、人等）现成就有，用着方便。,人不凑手，一时还开不了工。
72277,2,凑手,còushǒu,,,形,顺手；得劲儿。,这把刀用着凑手
72330,1,沤肥,òuféi,,,动,将青草、树叶、人粪尿、厩肥、河泥以及垃圾等放入坑内，加水浸泡，使发酵分解而制成肥料,
72330,2,沤肥,òuféi,,,名,指用上述方法制成的肥料,
72365,1,船户,chuánhù,,,名,船家,船户都是驾船能手。
72365,2,船户,chuánhù,,,名,长年在船上生活的人家,他家原是船户
72379,1,插叙,chāxù,,,动,文学创作的表现手法，在叙述一个情节时，插入另一个情节,
72379,2,插叙,chāxù,,,名,插叙的内容,这两段插叙，增加了作品的感染力。
72415,1,牙花子,yáhuāzi,,,名,牙龈的俗称,
72415,2,牙花子,yáhuāzi,,,名,留在牙上或牙缝里的食物残渣,
72458,1,药罐子,yàoguànzi,,,名,熬中药的瓦罐,
72458,2,药罐子,yàoguànzi,,,名,借指体弱多病、经常吃药的人（含谐谑意）,
72471,1,杂拌儿,zábànr,,,名,掺混在一起的各种果脯或某些其他食品,杂拌儿糖
72471,2,杂拌儿,zábànr,,,名,比喻杂凑而成的事物,本文内容不集中，成了杂拌儿。
72531,1,熔断,róngduàn,,,动,金属丝或金属片因受热局部熔化而断开,灯泡的钨丝熔断了。
72531,2,熔断,róngduàn,,,动,给金属丝或金属片加热使断开,
72539,1,芳泽,fāngzé,,,名,古代妇女用的芳香润发油；泛指香气,
72539,2,芳泽,fāngzé,,,名,〈文〉借指女子的仪容,
72560,1,抻面,chēnmiàn,,,动,用手把面团抻成面条,
72560,2,抻面,chēnmiàn,,,名,抻成的面条,
72591,1,赘疣,zhuìyóu,,,名,瘊子,
72591,2,赘疣,zhuìyóu,,,名,比喻多余的累赘,开头一段套话纯属赘疣。
72595,1,修治,xiūzhì,,,动,修理整治,修治河堤
72595,2,修治,xiūzhì,,,动,中药学上指中药药材的加工、炮（páo）制,
72670,1,煞气,shàqì,,,名,指邪气,浑身煞气
72670,2,煞气,shàqì,,,名,指凶恶的神色,一脸煞气
72670,3,煞气,shàqì,,,动,轮胎、气球等因有小孔隙而漏气,气球煞气了
72678,1,呱嗒,guāda,,,动,因不高兴而板起（面孔）,她呱嗒着脸，扭头就走了。
72678,2,呱嗒,guāda,,,动,滔滔不绝地乱说（含厌恶意）,别瞎呱嗒了，快走吧!
72678,3,呱嗒,guādā,,,拟声,模拟物体撞击的声音,竹板一打呱嗒响
72694,1,原唱,yuánchàng,,,动,某首新歌由某演唱者首次公开演唱或录制成唱片、音带等,原人原唱
72694,2,原唱,yuánchàng,,,名,指原唱者,邀请原唱参加
72740,1,粗粝,cūlì,,,名,〈文〉糙米；泛指粗糙的食物,粗粝充饥
72740,2,粗粝,cūlì,,,形,（食物）粗糙,啃着粗粝的玉米面饼子。
72747,1,扬旗,yángqí,,,动,挥动旗子表示特定的意思,对方不断扬旗，示意我们下车接受检查。
72747,2,扬旗,yángqí,,,名,铁路上的一种信号，是装在车站两端立杆上的活动板。板横着表示火车不准进站，板向下倾斜，表示准许进站,
72755,1,宽舒,kuānshū,,,形,愉快舒畅,心态宽舒
72755,2,宽舒,kuānshū,,,形,宽敞舒适；宽阔舒展,车上座位宽舒｜出了山谷，顿觉得天地宽舒。
72799,1,入彀,rùgòu,,,动,五代·王定保《唐摭言·述进士》：“文皇帝（指唐太宗）……尝私幸端门，见新进士缀行而出，喜曰：‘天下英雄入吾彀中矣!’”（彀：射箭所能达到的范围）后用“入彀”比喻人才被网罗，受人掌握,
72799,2,入彀,rùgòu,,,动,比喻合乎一定的程式、标准,
72799,3,入彀,rùgòu,,,形,投合；入神,两人谈得入彀
72799,4,入彀,rùgòu,,,动,比喻中圈套,引他入彀
72806,1,旱井,hànjǐng,,,名,为了积蓄雨水而挖的井，口小膛大，比水井浅，多见于水源缺少的地区,
72806,2,旱井,hànjǐng,,,名,用于贮藏蔬菜、薯类等的井式地窖,
72849,1,浮漂,fúpiāo,,,动,【漂浮】漂,木板在水上浮漂着。
72849,2,浮漂,fúpiāo,,,形,比喻做事不踏实，不深入,工作切忌浮漂
72849,3,浮漂,fúpiāo,,,名,渔漂,
72864,1,脱卸,tuōxiè,,,动,开脱推卸,责任分明，不可脱卸。
72864,2,脱卸,tuōxiè,,,动,拆开取下,这种轮椅的扶手可以脱卸。
72866,1,装裹,zhuāngguo,,,动,给死人穿戴衣帽等物,
72866,2,装裹,zhuāngguo,,,名,给死人穿戴的衣物,
72881,1,筋道,jīndao,,,形,〈口〉形容食物有韧性，有嚼头,刀削面吃起来筋道，就是不易消化。
72881,2,筋道,jīndao,,,形,〈口〉身体硬朗,老人身体筋道着呢。
72936,1,吃偏饭,chīpiānfàn,,,,在共同生活中搞特殊，吃高于一般标准的饭食,
72936,2,吃偏饭,chīpiānfàn,,,,比喻享受特殊待遇或照顾,
72958,1,大概其,dàgàiqí,,,名,【大概】大体情况；大致内容,
72958,2,大概其,dàgàiqí,,,形,【大概】区别不很准确或不很详尽的,
72958,3,大概其,dàgàiqí,,,副,【大概】表示估计,
73051,1,瞌睡虫,kēshuìchóng,,,名,神话中指能使人打瞌睡的虫子,
73051,2,瞌睡虫,kēshuìchóng,,,名,指经常打瞌睡的人（含讥讽意）,
73066,1,下三烂,xiàsānlàn,,,形,下流，不自重，没出息,一副下三烂的样子。
73066,2,下三烂,xiàsānlàn,,,名,指下三烂的人,
73090,1,台秤,táichèng,,,名,用金属制成，有固定的承重底座作为放置被称物的一种秤,
73090,2,台秤,táichèng,,,名,案秤,
73113,1,蟒袍,mǎngpáo,,,名,明清两代大臣的礼服，袍上绣有金色的蟒纹,
73113,2,蟒袍,mǎngpáo,,,名,传统戏曲中帝王将相、后妃等角色的袍服，绣有金色的蟒纹,
73124,1,温吞水,wēntunshuǐ,,,名,不冷不热的水,
73124,2,温吞水,wēntunshuǐ,,,名,比喻不爽利的性格、作风等；也比喻没有达到应有程度的事物,他是个温吞水，干活儿拖拖拉拉的｜这场球简直踢成了温吞水。
73125,1,打不住,dǎbuzhù,,,,不止（某一数量）,这筐苹果50斤打不住。
73125,2,打不住,dǎbuzhù,,,,不够用,这么多人吃饭，10斤米怕打不住。
73143,1,扶掖,fúyè,,,动,搀扶,
73143,2,扶掖,fúyè,,,动,扶助；帮助（多用于上级对下级，长辈对晚辈）,扶掖后进
73188,1,黑货,hēihuò,,,名,指偷漏税款或违犯禁令的货物,查抄黑货｜偷运黑货
73188,2,黑货,hēihuò,,,名,比喻反动腐朽的思想、文化等,贩卖封建主义的黑货。
73199,1,支子,zhīzi,,,名,支架,车支子
73199,2,支子,zhīzi,,,名,架在火上烤肉用的有腿的箅（bì）子,
73239,1,小广播,xiǎoguǎngbō,,,名,传播范围小的有线广播,
73239,2,小广播,xiǎoguǎngbō,,,名,指私下传播的消息或私下传播消息的人,
73261,1,追叙,zhuīxù,,,动,追忆叙述,
73261,2,追叙,zhuīxù,,,名,一种写作手法，先展示结局或矛盾斗争最尖锐、最突出的部分，然后再回过头来叙述经过,
73301,1,襄理,xiānglǐ,,,动,〈文〉协助办理,
73301,2,襄理,xiānglǐ,,,名,银行或较大的企业中，协助经理工作的人,
73309,1,暗线,ànxiàn,,,名,秘密为己方侦察或做内应的人,
73309,2,暗线,ànxiàn,,,名,文学作品中没有直接描写人物活动或事件进展，而是间接显示出来的故事线索,小说篇幅虽短，但明线与暗线交错，内容十分丰富。
73317,1,炎暑,yánshǔ,,,名,酷热的暑天,去海滨避炎暑
73317,2,炎暑,yánshǔ,,,名,炎热的暑气,马路上炎暑难当
73351,1,接茬儿,jiēchár,,,动,接着别人的话茬儿说下去,我还没说完呢，你少接茬儿!
73351,2,接茬儿,jiēchár,,,动,继续做已经在做的事或紧接着做另一件事,我先接个电话，然后咱们再接茬儿聊｜上午上课，下午接茬儿又去搞实验
73368,1,干松,gānsong,,,形,干燥蓬松,被子晒一晒就干松了。
73368,2,干松,gānsong,,,形,（土地、道路等）不潮湿,土质太干松，影响作物根系生长。
73373,1,煞尾,shāwěi,,,动,结束；收尾,工程进入煞尾阶段。
73373,2,煞尾,shāwěi,,,名,文章或事情的末尾部分,文章的煞尾意味深长。
73463,1,戎机,róngjī,,,名,军事机宜；战争,万里赴戎机
73463,2,戎机,róngjī,,,名,战斗的时机,戎机不可失
73479,1,咕叽,gūji,,,动,小声交谈或自言自语,俩人在屋里咕叽了好半天。
73479,2,咕叽,gūjī,,,拟声,模拟液体受压向外排出的声音,靴子里进了水，走起路来咕叽咕叽地响。
73482,1,吃白饭,chībáifàn,,,,吃白食,
73482,2,吃白饭,chībáifàn,,,,比喻光拿报酬而不做事,一些单位人浮于事，正经干活儿的人不多，吃白饭的倒不少。
73482,3,吃白饭,chībáifàn,,,,只吃饭不就菜,
73518,1,顺脚,shùnjiǎo,,,副,【顺路】表示顺着要去某处的路线（到另一处去）,
73518,2,顺脚,shùnjiǎo,,,形,【顺路】不绕道；方便,
73518,3,顺脚,shùnjiǎo,,,副,顺便,你坐车，顺脚把行李带过去。
73548,1,打滚儿,dǎgǔnr,,,动,躺着来回滚动,疼得直打滚儿｜在地上打滚儿耍赖。
73548,2,打滚儿,dǎgǔnr,,,动,比喻长期处在某种艰难困苦的环境中,他是在那个小山村里打滚儿长大的。
73581,1,铆工,mǎogōng,,,名,铆接金属的工种,
73581,2,铆工,mǎogōng,,,名,从事铆接工作的工人,
73582,1,台盘,táipán,,,名,大桌面；席面,台盘上摆满佳肴
73582,2,台盘,táipán,,,名,借指交际应酬或公开的场合,
73652,1,陪住,péizhù,,,动,陪伴病人住院并负责照料,母亲病重，他在医院陪住一个月。
73652,2,陪住,péizhù,,,动,陪着在一起居住,她胆子小，让我去陪住。
73694,1,蜡丸,làwán,,,名,用蜡做成的空心球，古代用以封存机密文件，有防潮、防泄露等作用,
73694,2,蜡丸,làwán,,,名,用蜡皮包裹的丸药,
73773,1,人样儿,rényàngr,,,名,指正常人的模样,瘦得不像个人样儿。
73773,2,人样儿,rényàngr,,,名,指有本事或有出息的样子,混出个人样儿
73872,1,仰承,yǎngchéng,,,动,依靠，秉承（多用于下对上）,仰承师长教诲
73872,2,仰承,yǎngchéng,,,动,迎合，奉承,仰承他人鼻息
73872,3,仰承,yǎngchéng,,,动,遵从,仰承父母的意愿
73878,1,膏粱,gāoliáng,,,名,肥肉和精粮；泛指美味佳肴,
73878,2,膏粱,gāoliáng,,,名,借指富贵人家,膏粱子弟
73907,1,添堵,tiāndǔ,,,动,〈口〉增添烦闷,这种粗俗广告让人看了添堵。
73907,2,添堵,tiāndǔ,,,动,加剧堵塞程度,车流调控合理，不再添堵。
73916,1,拐棒,guǎibàng,,,名,弯曲的棍子,
73916,2,拐棒,guǎibàng,,,名,某些地区指剔了肉的牛、羊、猪等的腿骨,
73949,1,贰臣,èrchén,,,名,旧指在前一朝代做官，投降新一朝代后又做官的人,
73949,2,贰臣,èrchén,,,名,指有叛逆思想或行为的人,贰臣贼子｜他是封建道德的贰臣。
73978,1,嫡派,dípài,,,名,【嫡系】旧指家族相传的正支,
73978,2,嫡派,dípài,,,名,指武术、学术、技艺等得到传授者亲授的一派,
73984,1,子息,zǐxī,,,名,子嗣,
73984,2,子息,zǐxī,,,名,利息,
73997,1,沙浴,shāyù,,,动,鸡和火鸡斜躺在沙土上，抖动两翅，使沙土进入羽毛内，借以清洁皮肤并除去寄生虫,
73997,2,沙浴,shāyù,,,动,一种健身方法，将身体埋在海滩的沙子里，让日光照射，使身体发热出汗，消除疲劳,
74009,1,带操,dàicāo,,,名,一种艺术体操项目,
74009,2,带操,dàicāo,,,动,带领多人一起做操,今天由老师带操
74045,1,韵白,yùnbái,,,名,传统戏曲中一种语调抑扬顿挫、有较强节奏感和音乐性的道白,
74045,2,韵白,yùnbái,,,名,京剧中指按照传统念法念的道白，有的字音和北京音略有不同（跟“京白”相区别）,
74049,1,取齐,qǔqí,,,动,在约定的时间和地点聚齐,下午三点在学校门口取齐，然后一同去车站。
74049,2,取齐,qǔqí,,,动,定好标准，使数量、长短、高低等一致,所有檩条都跟这一根取齐。
74073,1,惨变,cǎnbiàn,,,名,悲惨的变故,这次惨变改变了她一生的命运。
74073,2,惨变,cǎnbiàn,,,动,（脸色）突然变得惨白,听到噩耗，他脸色惨变。
74140,1,混世魔王,hùnshì-mówáng,,,,比喻扰乱社会、给人们带来严重灾难的恶人或骄横恣肆的坏人,
74140,2,混世魔王,hùnshì-mówáng,,,,戏称家中特别调皮捣蛋小孩儿,我那小外孙可是个了不得的混世魔王。
74159,1,官风,guānfēng,,,名,官僚主义风气,官风官气，令人厌恶。
74159,2,官风,guānfēng,,,名,领导干部的作风、品德修养,官风正，则民风正。
74166,1,套绳,tàoshéng,,,名,驾牲口用的绳子,牲口拉车用力过猛，把套绳拉断了。
74166,2,套绳,tàoshéng,,,名,牧民套牲口用的长绳，一端有一个活结,甩套绳套牲口
74192,1,敛迹,liǎnjì,,,动,隐蔽形迹，不公开活动,车匪路霸销声敛迹。
74192,2,敛迹,liǎnjì,,,动,隐居,敛迹深山
74207,1,喧噪,xuānzào,,,形,声音嘈杂刺耳,大厅里喧噪难忍
74207,2,喧噪,xuānzào,,,动,喧哗鼓噪,群蛙喧噪
