rank,sn,cihui,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
60680,1,间壁,jiànbì,,,名,隔壁,间壁住着叔叔一家人。
60697,1,节骨眼儿,jiēguyǎnr,,,名,比喻关键的环节或时机,在这节骨眼儿上，可不能后退。
60708,1,联句,liánjù,,,动,旧时作诗方式之一，两人或数人每人出一句或一联，最后组成全篇,限韵联句｜联句成诗
60718,1,车篷,chēpéng,,,名,安放在车辆上用来遮蔽阳光和风雨的篷式装置,
60733,1,阅批,yuèpī,,,动,审阅后批示,此件已经首长阅批。
60776,1,比况,bǐkuàng,,,动,比照；仿效,
60782,1,凸版,tūbǎn,,,名,图文部分凸起并着墨的印刷版。如木刻、铅版、二色版等,
60788,1,羞赧,xiūnǎn,,,形,因害羞而脸红,羞赧之色
60821,1,肆行,sìxíng,,,动,放肆地胡作非为,肆行无忌
60825,1,臼齿,jiùchǐ,,,名,磨（mó）牙的通称。口腔后部两侧的牙齿，形状像臼，用于磨碎食物。,
60827,1,椅垫,yǐdiàn,,,名,椅子上的坐垫,
60829,1,讥评,jīpíng,,,动,讥讽评议,讥评朝政
60851,1,一语破的,yīyǔ-pòdì,,,,一句话说到要害处（的：箭靶的中心）,
60965,1,提溜,dīliu,,,动,提（tí）①,袋子太沉，提溜不动。
60987,1,昆布,kūnbù,,,名,一种海藻。藻体黑褐色，长一米以上，固着于岩礁上。生长在温带海洋中。可以食用，也可以做药材。,
60995,1,呼哨,hūshào,,,名,人把手指放进嘴里用力吹时，或物体迅速移动时，发出的像吹哨子的声音,吹了个呼哨｜秋风打着呼哨吹过树林
61007,1,五伦,wǔlún,,,名,古代指君臣、父母、兄弟、夫妇、朋友五种伦理关系,
61027,1,黑材料,hēicáiliào,,,名,为诬陷别人而在暗中搜集或编造的材料,
61054,1,绦虫,tāochóng,,,名,一种带状寄生虫，成虫多寄生在人的肠道内；幼虫叫囊虫，多寄生在猪、牛等动物的体内。可引起绦虫病，有腹痛、消化不良等症状,
61057,1,隙地,xìdì,,,名,在人多或放了东西的地方留下的小的空当；空着的土地,会场里拥挤极了，没有一点儿隙地｜利用街头隙地栽花种草
61079,1,闷坐,mènzuò,,,动,烦闷地、百无聊赖地坐着,
61089,1,句点,jùdiǎn,,,名,句号,
61090,1,朴厚,pǔhòu,,,形,淳朴厚道,为人朴厚
61114,1,挂冠,guàguān,,,动,挂起官帽。借指辞去或放弃官职,挂冠务农
61119,1,废弛,fèichí,,,动,（法令、制度等）因长期不认真执行而失去约束力,纲纪废弛
61121,1,马勺,mǎsháo,,,名,用木头或铁等制成的大勺子,
61136,1,弃暗投明,qì'àn-tóumíng,,,,离开黑暗，走向光明。比喻脱离黑暗势力，走上光明道路,
61140,1,人情味,rénqíngwèir,,,名,言行中体现出来的人与人之间的善良、美好的感情,城市建设要富有人情味儿
61145,1,空名,kōngmíng,,,名,虚名；没有实际意义的名义,我这副厂长不过是挂个空名而已
61162,1,凹版,āobǎn,,,名,版面中图文线条低于空白部分的印刷版。凹版印刷品（如纸币、邮票），纸面上的油墨微微凸起，有立体感,
61173,1,杳然,yǎorán,,,形,形容沉寂没有声音,荒村杳然｜一别十载，音讯杳然
61198,1,降表,xiángbiǎo,,,名,请求投降的文书,
61258,1,坏种,huàizhǒng,,,名,坏人（骂人的话）,
61270,1,川资,chuānzī,,,名,长途旅行的路费,
61285,1,俭省,jiǎnshěng,,,形,不浪费；节省,俭省度日
61294,1,发乳,fàrǔ,,,名,使头发光泽柔软，容易梳理成型的乳状化妆品,
61300,1,泊车,bóchē,,,动,把汽车等停放在一定的地方,请在指定地点泊车。
61314,1,隐衷,yǐnzhōng,,,名,不愿对人诉说的内情,
61370,1,淡入,dànrù,,,动,指影视中的画面由模糊而逐渐清晰明亮，表示剧情发展的一个阶段的开始（跟“淡出”相对）,
61382,1,没边儿,méibiānr,,,形,形容说话、办事不着边际；离实际太远,大话说得太没边儿了
61388,1,压港,yāgǎng,,,动,船不能及时离开或货物不能及时运出而滞留港口,
61407,1,拆零,chāilíng,,,动,把整批的或成套的商品拆散（零售）,这套家具可以拆零销售。
61410,1,郎才女貌,lángcái-nǚmào,,,,男子才华出众，女子容貌美丽。形容男女双方十分般配,
61462,1,搭班,dābān,,,动,艺人组成或参加演出班子；泛指组成班子或相互配合,内地艺人搭班赴香港演出｜两人搭班轮流值日
61464,1,拟稿,nǐgǎo,,,动,草拟文稿,让秘书代为拟稿
61479,1,贿金,huìjīn,,,名,行贿、受贿的钱,严禁收取贿金
61487,1,浅淡,qiǎndàn,,,形,（颜色）不浓；（程度）不深,一丝浅淡的愁容
61494,1,欲壑,yùhè,,,名,像深沟一样的欲望（含贬义）,饱其私囊，填其欲壑。
61499,1,夏播,xiàbō,,,动,夏种（zhòng）,
61515,1,监生,jiànshēng,,,名,明清两代称在最高学府国子监就读或取得就学资格的人为国子监生员，简称监生。监生可以参加乡试。,
61516,1,怨尤,yuànyóu,,,名,怨恨或责怪的心理（尤：归咎于，责怪）,身处逆境而无怨尤。
61518,1,扒车,bāchē,,,动,攀上正在行驶的火车或汽车,打击扒车盗窃分子。
61530,1,暴增,bàozēng,,,动,大幅度而快速地增加,今冬奇冷，暖风机销量暴增。
61540,1,金合欢,jīnhéhuān,,,名,灌木或小乔木，有刺，春夏开黄色花，有香味。木材坚硬，可制贵重器具；花可提取香精。,
61570,1,装门面,zhuāngménmian,,,,装饰店铺门面。比喻为图表面好看而故意粉饰,别把学习当成装门面的事
61604,1,遂心,suìxīn,,,形,称心；合意,遂心如愿
61613,1,扣肉,kòuròu,,,名,一种菜肴。将煮得半熟的肉块油炸后切片，肉皮朝下一片挨一片地码放在碗里，加上作料蒸熟，最后再扣在盘子里,
61621,1,劝退,quàntuì,,,动,劝说使人退出（所在组织或单位）,
61623,1,玷辱,diànrǔ,,,动,污损；使蒙受耻辱,玷辱人格
61647,1,匙子,chízi,,,名,小勺子,
61713,1,条案,tiáo'àn,,,名,一种稍高的旧式狭长桌子，多用来摆放陈设品。,（也说条几。）
61720,1,时起时伏,shíqǐ-shífú,,,,有时起，有时落。多形容事物的变化不定,
61755,1,电闸,diànzhá,,,名,较大型的电源开关，多用于较强大的电流线路上,
61759,1,十年寒窗,shínián-hánchuāng,,,,长期在寒窗下读书。形容长期刻苦攻读,
61761,1,银鹰,yínyīng,,,名,银燕,
61774,1,衷曲,zhōngqū,,,名,心事；内心深处的情感,一吐衷曲
61775,1,纤长,xiāncháng,,,形,细长,纤长的藤蔓
61793,1,背光,bèiguāng,,,动,光线直接照射不到；背对着光源,那儿背光，看不清指纹｜背光看书易伤眼睛
61802,1,秀雅,xiùyǎ,,,形,清秀文雅；秀丽雅致,山不高而秀雅，水不深而澄清
61884,1,幼稚病,yòuzhìbìng,,,名,对问题不作深入分析，只会简单化处理的毛病；多指政治上欠成熟的思想表现,工作中要克服幼稚病。
61925,1,碧落,bìluò,,,名,碧空；青天,上穷碧落下黄泉，两处茫茫皆不见
61938,1,含沙射影,hánshā-shèyǐng,,,,古代传说水中有一种怪物叫蜮（yù），看到人影儿就喷射沙子，被射中影子的人会因此生病以至死亡。比喻用影射的手法暗中攻击或陷害他人。,
61947,1,万类,wànlèi,,,名,万物；自然界的一切生物,万类霜天竞自由
61966,1,烹茶,pēngchá,,,动,煮茶；沏茶,
62002,1,得亏,děikuī,,,副,幸好；幸亏,得亏援兵及时赶到才保住了大堤
62042,1,得而复失,dé'érfùshī,,,,得到后又失去了,
62055,1,萨克斯管,sàkèsīguǎn,,,名,单簧管乐器，管身用金属制成，略呈圆锥状，装有指键。由比利时人萨克斯创制，故称,（也说萨克管。）
62084,1,飞泻,fēixiè,,,动,大水从高处急速流下,瀑布飞泻
62095,1,织补,zhībǔ,,,动,用棉纱、丝线等仿照原来的编织方式把织物破损处修补好,
62099,1,渊深,yuānshēn,,,形,（知识）深厚,渊深的功底
62121,1,竟日,jìngrì,,,名,从早到晚；整天,竟日闭户
62136,1,声源,shēngyuán,,,名,引发声波的振动源，如人的声带、弦乐器的弦等,
62182,1,澄碧,chéngbì,,,形,清澈碧绿,秋水澄碧
62188,1,几案,jī'àn,,,名,长条形的桌子；泛指桌子,
62214,1,姬妾,jīqiè,,,名,妾,
62243,1,虚岁,xūsuì,,,名,我国传统年龄计算方法：人一出生就算一岁，以后每过一个春节便长一岁。这样计算比实足年龄（周岁）多一岁或两岁。,
62251,1,仓猝,cāngcù,,,形,形容事情发生得突然；急遽,事起仓猝｜仓猝之间
62267,1,泻肚,xièdù,,,动,腹泻,
62275,1,转文,zhuǎiwén,,,动,为了显示有学问，说话时故意使用文绉绉的词句,
62276,1,聚歼,jùjiān,,,动,迫使敌人聚集起来全部消灭,
62284,1,够得着,gòudezháo,,,动,尽力伸出手或抬起脚跟就能探取到；比喻相距不远，可以接触到或能达到,竿子再长点儿才能够得着｜制定一个经努力可以够得着的目标
62324,1,梁木,liángmù,,,名,梁1②,房子的梁木很粗
62331,1,艾蒿,àihāo,,,名,艾1①,
62332,1,宅地,zháidì,,,名,建造住宅占用的土地,
62337,1,耙子,pázi,,,名,农具，长柄一端安有铁齿或木齿，用来平整土地或聚拢、散开谷物、柴草等,
62344,1,瓦块儿,wǎkuàir,,,名,瓦；也指破碎的瓦片,
62360,1,傲物,àowù,,,动,傲慢地对待别人（物：除自己以外的人）,恃才傲物
62381,1,描图,miáotú,,,动,把薄纸盖在原图上，用笔或绘图仪器把原图描下来,
62384,1,连蹦带跳,liánbèng-dàitiào,,,,又蹦又跳,
62402,1,口紧,kǒujǐn,,,形,说话小心谨慎，不轻易透露情况或作出承诺,
62430,1,卜卦,bǔguà,,,动,占卜方法，根据八卦的卦象来预测吉凶,我不迷信，从不请人卜卦。
62452,1,吕剧,lǚjù,,,名,地方戏曲剧种，流行于山东及河南、江苏、安徽等省，由山东琴书演变而来,
62463,1,髋骨,kuāngǔ,,,名,组成骨盆的大骨，左右各一，形状不规则，由髂骨、坐骨和耻骨合成。通称胯骨。,
62464,1,趿拉,tāla,,,动,行走时用脚后跟踩着鞋后帮,他趿拉着鞋出去了
62487,1,千里之行，始于足下,qiānlǐzhīxíng,,,shǐyúzúxià,,"《老子》六十四章：“九层之台，起于累土；千里之行，始于足下。”意思是一千里的行程，必须从迈第一步开始。比喻实现远大目标，要从眼前的小事情做起,"
62490,1,雁阵,yànzhèn,,,名,雁群飞行时排成的队形,
62556,1,揩拭,kāishì,,,动,擦拭,把桌椅揩拭干净
62558,1,疵点,cīdiǎn,,,名,毛病；缺点,这块布上有疵点
62582,1,镗床,tángchuáng,,,名,镗孔用的机床,
62596,1,宫廷政变,gōngtíng zhèngbiàn,,,,宫廷内部发生篡夺帝位的事变；现一般指国家统治集团内部自上而下地夺取政权的事变,
62597,1,敝人,bìrén,,,名,谦词，用于自称,这是敝人的内眷
62641,1,凿井,záojǐng,,,动,挖井,
62672,1,耍把戏,shuǎbǎxì,,,,表演杂技。比喻耍花招,他为人老实厚道，不会耍把戏。
62706,1,避忌,bìjì,,,动,忌讳①,无所避忌
62709,1,正当年,zhèngdāngnián,,,,正处在年富力强的年龄,春风得意正当年
62748,1,麻脸,máliǎn,,,名,因患天花而留下许多小疤痕的脸,
62820,1,以观后效,yǐguānhòuxiào,,,,指对犯法或犯错误的人从宽处理，以便观察日后是否有改正的表现,
62838,1,一语双关,yīyǔ-shuāngguān,,,,一句话含两个意思，即表面上一个意思，而暗中还藏着另一个意思,
62867,1,棘刺,jícì,,,名,荆棘的芒刺；泛指动植物身上的芒刺。如海星、豪猪、沙棘、仙人掌等的棘刺,
62921,1,粗通,cūtōng,,,动,初步了解、懂得,粗通书画
62934,1,盟邦,méngbāng,,,名,盟国,
62940,1,噩运,èyùn,,,名,坏运气,
62951,1,择吉,zéjí,,,动,挑选吉利的日子（多用于嫁娶或动工、开业等）,择吉成亲｜择吉开业
62955,1,红铜,hóngtóng,,,名,紫铜,
62970,1,过账,guòzhàng,,,动,指把甲账转入乙账；簿记学上指把传票、单据记入总账或把日记账转记到分类账上,
62973,1,绕路,ràolù,,,动,绕道,
62993,1,蔼然,ǎirán,,,形,和蔼的样子,蔼然可亲
63011,1,浴液,yùyè,,,名,洗澡用的液体去污剂,
63021,1,瓦刀,wàdāo,,,名,瓦工用来砍断砖瓦、涂抹泥灰的钢制工具，形状略像菜刀,
63029,1,白皑皑,bái'ái'ái,,,形,形容（霜、雪等）洁白,白皑皑的积雪终年覆盖着山顶。
63037,1,拙笨,zhuōbèn,,,形,笨拙,
63075,1,旧知,jiùzhī,,,名,故知；旧友,
63084,1,不耻下问,bùchǐ-xiàwèn,,,,不认为向地位、学问不如自己的人请教是耻辱。形容虚心好学,
63136,1,疖子,jiēzi,,,名,皮肤病。症状是皮下局部出现充血硬块，红肿，疼痛，以至化脓。,
63138,1,嫩白,nènbái,,,形,又嫩又白,嫩白的脸
63143,1,编结,biānjié,,,动,编织,用细绳编结一个网袋。
63186,1,劝进,quànjìn,,,动,指劝说实际已掌握政权的人正式登上皇位,上书劝进
63195,1,相偕,xiāngxié,,,动,共处；偕同,相偕白首｜相偕游览长城
63197,1,沁人肺腑,qìnrénfèifǔ,,,,沁人心脾,
63227,1,簪花,zānhuā,,,动,把花插在头发上,对镜簪花
63234,1,附后,fùhòu,,,动,因有某种联系而附带着放在后面（多用于文字材料）,参考书目附后
63274,1,卸包袱,xièbāofu,,,,比喻去掉负担,企业要妥善安置下岗职工，不能草率地卸包袱。
63290,1,褫夺,chǐduó,,,动,剥夺,褫夺兵权
63291,1,祈使句,qíshǐjù,,,名,表示请求、命令、劝告、催促等语气的句子。书面上句末多使用感叹号或句号。,你快去吧!｜请你把门关上。
63295,1,栽插,zāichā,,,动,移栽或扦插,
63334,1,词牌,cípái,,,名,本指词的曲调名，相当于歌谱。后来不再配乐歌唱，只作为文字、音韵结构的定式。每个词牌都有一个名称，如“菩萨蛮” “沁园春”。（也说词调。）,
63383,1,丑类,chǒulèi,,,名,对坏人、恶人的蔑称,这帮丑类只会在暗地里搞阴谋，见不得人。
63418,1,陆沉,lùchén,,,动,陆地沉降或沉没；比喻国土沦陷,东北陆沉，志士扼腕
63422,1,坤包,kūnbāo,,,名,女式小挎包、小手提包等,
63462,1,喻示,yùshì,,,动,告知；显示,这出戏喻示了和则共荣的道理。
63463,1,喻世,yùshì,,,动,使世人明白,发挥文学艺术喻世、警世的作用
63465,1,妻弟,qīdì,,,名,妻子的弟弟,
63467,1,再三再四,zàisān-zàisì,,,,多次,
63469,1,别无二致,biéwú-èrzhì,,,,没有差别；非常相像,
63473,1,吃回头草,chīhuítóucǎo,,,,“好马不吃回头草”的变式。比喻重做以前放弃过的事或再回到以前曾经呆过的地方去工作、生活,
63499,1,蛤蚧,géjiè,,,名,爬行动物，形状像壁虎而较大，生活在山岩间、树洞内或墙壁上，夜间出来捕食昆虫、小鸟、蛇类等。属国家保护动物。（也说大壁虎。）,
63506,1,排挡,páidǎng,,,名,机动车辆等用来调节运行速度及倒车的装置。简称挡,
63523,1,忌口,jìkǒu,,,动,因生病或其他原因不适宜吃某些食物,糖尿病人要忌口，避免甜食。
63530,1,鹿苑,lùyuàn,,,名,饲养鹿的园林,
63630,1,踌躇不前,chóuchú-bùqián,,,,犹豫不决，不敢前进,要知难而进，不要踌躇不前。
63641,1,一笔抹杀,yībǐ-mǒshā,,,,比喻轻率地否定一切,
63666,1,推求,tuīqiú,,,动,探索和寻求,推求地震形成的原因｜推求问题的答案
63668,1,专横跋扈,zhuānhèng-báhù,,,,专断蛮横，恣意妄为,
63671,1,削面,xiāomiàn,,,名,刀削面,
63680,1,恃强凌弱,shìqiáng-língruò,,,,依仗自己强大而欺凌弱小,
63703,1,莲心,liánxīn,,,名,莲子中的绿色胚芽，味苦，可以做药材,
63733,1,克山病,kèshānbìng,,,名,一种地方病。主要症状是胸闷、恶心、吐黄水、血压下降、呼吸困难等。最早在黑龙江省克山地区发现，故称,
63740,1,夜大学,yèdàxué,,,名,利用夜晚时间实施高等教育的学校。简称夜大,
63745,1,含水层,hánshuǐcéng,,,名,饱含水分的透水岩层,
63760,1,存储卡,cúnchǔkǎ,,,名,记忆卡,
63799,1,却病,quèbìng,,,动,消除疾病,却病良方｜却病延年
63818,1,钙片,gàipiàn,,,名,含有钙质的药用片剂,
63819,1,贲门,bēnmén,,,名,与食管相连的胃上端的口儿，食物由食管通过贲门进入胃里。,
63843,1,饮子,yǐnzi,,,名,指不拘时间随时饮服的中药汤剂，如芦根饮子,
63855,1,戴罪立功,dàizuì-lìgōng,,,,背负着罪名去建立功劳，以将功赎罪,
63857,1,戴高帽子,dàigāomàozi,,,,比喻故意对人说恭维奉承话,
63860,1,单裤,dānkù,,,名,由单层面料做成的裤子,
63886,1,排班,páibān,,,动,安排上班、值班等的先后顺序,
63910,1,排阵,páizhèn,,,动,按一定的阵式排列布置,排阵布局
63984,1,遗腹子,yífùzǐ,,,名,丈夫死后出生的孩子,
63987,1,茜草,qiàncǎo,,,名,多年生草本植物，根黄赤色，茎方形，有倒生刺，叶子呈心形或长卵形，开黄色小花。根可做红色染料，也可以做药材,
63997,1,好为人师,hàowéirénshī,,,,喜欢做别人的老师。形容总是以教育者自居，不谦虚,
64027,1,择菜,zháicài,,,动,把蔬菜里不能吃的部分去掉,
64041,1,抵补,dǐbǔ,,,动,补充短缺部分,抵补亏空
64044,1,联绵词,liánmiáncí,,,名,由两个音节连缀成义而不能分割的单纯词。包括双声联绵词（如“流连” “参差”）、叠韵联绵词（如“逍遥” “蹉跎”）、双声叠韵联绵词（如“辗转” “缱绻”）和非双声叠韵联绵词（如“妯娌” “蝌蚪”）。（也说联绵字。）,
64072,1,压案,yā'àn,,,动,故意把案件搁置起来不予查办,压案数月
64083,1,柜橱,guìchú,,,名,橱柜,
64139,1,厂标,chǎngbiāo,,,名,代表某个工厂的标志,
64184,1,艰危,jiānwēi,,,形,艰难危急,他目前的处境十分艰危｜艰危时刻
64188,1,真书,zhēnshū,,,名,楷书,
64199,1,折纸,zhézhǐ,,,动,用纸折叠成各种物体的形状。常用于儿童手工训练,
64212,1,落墨,luòmò,,,动,下笔,精心构思，而后落墨。
64221,1,沫子,mòzi,,,名,沫①,水上漂着一层香皂沫子。
64229,1,面如死灰,miànrúsǐhuī,,,,面色像完全熄灭后的火灰；形容脸色灰暗，没有生气,
64234,1,理屈词穷,lǐqū-cíqióng,,,,理亏而无话可说,
64256,1,诊察,zhěnchá,,,动,检查病情,
64272,1,肴馔,yáozhuàn,,,名,丰盛的菜和饭（多指宴席上的）,盛设肴馔，以待贵宾。
64346,1,蚍蜉,pífú,,,名,古书上指一种大蚂蚁,
64397,1,胼手胝足,piánshǒu-zhīzú,,,,手和脚都磨出了茧子。形容劳作极为辛苦,
64425,1,七拼八凑,qīpīn-bācòu,,,,把零散的东西勉强拼凑在一起,盘缠是七拼八凑借来的。
64449,1,胼胝,piánzhī,,,名,茧子②,
64451,1,巩膜,gǒngmó,,,名,眼球表层的白色纤维膜，坚韧耐压，有支撑和保护眼球内部组织的作用,（也说白眼珠。俗称眼白）
64455,1,吐沫,tùmo,,,名,唾液；唾沫,
64499,1,恶少,èshào,,,名,品质恶劣、行为不端的年轻男子,
64504,1,羌笛,qiāngdí,,,名,原为羌族的一种管乐器，有单管、双管两种。双管并在一起，各有六个音孔，管端装有竹簧口哨。竖着吹。,
64527,1,悠荡,yōudàng,,,动,悬在空中来回不停地摆动,风把电线吹得来回悠荡。
64568,1,览古,lǎngǔ,,,动,游览或观赏古迹,长城览古
64575,1,赊购,shēgòu,,,动,以延期付款的方式购买商品,
64617,1,抚掌,fǔzhǎng,,,动,拍手,抚掌而笑
64649,1,挽词,wǎncí,,,名,悼念死者的言辞,
64658,1,性命攸关,xìngmìng-yōuguān,,,,关系到生命存亡的；形容事关重大,性命攸关之事，不可等闲视之
64696,1,否极泰来,pǐjí-tàilái,,,,指坏到极限，就可以转化为好（否：指凶；泰：指吉。都是《周易》卦名）。说明物极必反的道理,
64712,1,芨芨草,jījīcǎo,,,名,多年生草本植物，叶狭长，花灰绿色或紫色。生长在微碱性土壤中，是良好的固沙耐碱植物。可以编筐、造纸、做饲料。,
64731,1,敲边鼓,qiāobiāngǔ,,,,比喻从旁帮腔助势,不是你在一旁敲边鼓，说不定领导还不会批准呢。
64734,1,矢车菊,shǐchējú,,,名,一年生草本植物，夏季开紫蓝、淡红或白色花，可供观赏,
64741,1,哈哈镜,hāhājìng,,,名,一种用凹凸不平的镜面制成的镜子，照出来的形象奇形怪状，令人发笑,
64745,1,双簧管,shuānghuángguǎn,,,名,管乐器，由嘴子、管身和喇叭口三部分构成，嘴子上装有两个簧片，管身木制，是交响乐队的重要乐器之一,
64854,1,辩难,biànnàn,,,动,辩驳并质问（对方）,辩论会上，双方唇枪舌剑，互相辩难。
64889,1,白生生,báishēngshēng,,,形,很白,白生生的馒头
64961,1,魑魅,chīmèi,,,名,传说中的山林妖怪。也泛指鬼怪,山中魑魅｜魑魅显 形
64962,1,玩火自焚,wánhuǒ-zìfén,,,,玩弄火的反倒被火烧死。比喻冒险干坏事的人，必然自食恶果,
64964,1,繁缛,fánrù,,,形,多而琐细,条款繁缛
64967,1,纵比,zòngbǐ,,,动,指把现在的情况跟自身的历史作比较,总结成绩需要纵比，也需要横比。
64971,1,折皱,zhézhòu,,,名,皱纹,
64978,1,秘奥,mì'ào,,,名,奥秘,探索宇宙的秘奥
64984,1,模本,móběn,,,名,供临摹用的书画的底本,
64991,1,半音,bànyīn,,,名,音乐上把八度音划分为十二个音，相邻两个音之间的音程叫半音,
