root_category,root_sn,parent_category,parent_sn,category,sn,item,item_rank
宇宙·地球,1,光·色,2,绿·青(形),16,草绿,34008
宇宙·地球,1,光·色,2,绿·青(形),16,青葱,34498
宇宙·地球,1,光·色,2,绿·青(形),16,青绿,35900
宇宙·地球,1,光·色,2,绿·青(形),16,葱绿,38462
宇宙·地球,1,光·色,2,绿·青(形),16,水绿,47507
宇宙·地球,1,光·色,2,绿·青(形),16,蛋青,67584
宇宙·地球,1,光·色,2,绿·青(形),16,豆绿,67663
宇宙·地球,1,光·色,2,绿·青(形),16,绿莹莹,68064
宇宙·地球,1,光·色,2,绿·青(形),16,绿茸茸,71390
宇宙·地球,1,光·色,2,绿·青(形),16,豆青,75063
宇宙·地球,1,光·色,2,绿·青(形),16,湖色,75499
宇宙·地球,1,光·色,2,绿·青(形),16,碧油油,83154
宇宙·地球,1,光·色,2,绿·青(形),16,蟹青,87969
宇宙·地球,1,光·色,2,蓝·靛(形),17,蓝,1195
宇宙·地球,1,光·色,2,蓝·靛(形),17,湛蓝,26072
宇宙·地球,1,光·色,2,蓝·靛(形),17,天蓝,26103
宇宙·地球,1,光·色,2,蓝·靛(形),17,葱白,30401
宇宙·地球,1,光·色,2,蓝·靛(形),17,藏青,36423
宇宙·地球,1,光·色,2,蓝·靛(形),17,宝蓝,51925
宇宙·地球,1,光·色,2,蓝·靛(形),17,藏蓝,69626
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,紫,1618
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,褐,2832
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,棕色,14508
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,紫红,20964
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,古铜色,41882
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,雪青,55562
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,酱色,59343
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,驼色,65032
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,茶褐色,69192
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,藕荷,69416
宇宙·地球,1,光·色,2,紫·赭·褐(形、名),18,绛紫,71790
宇宙·地球,1,光·色,2,白·灰(形),19,白,308
宇宙·地球,1,光·色,2,白·灰(形),19,素,661
宇宙·地球,1,光·色,2,白·灰(形),19,粉,1174
宇宙·地球,1,光·色,2,白·灰(形),19,灰,1415
宇宙·地球,1,光·色,2,白·灰(形),19,苍,2116
宇宙·地球,1,光·色,2,白·灰(形),19,霜,2349
宇宙·地球,1,光·色,2,白·灰(形),19,皓,3143
宇宙·地球,1,光·色,2,白·灰(形),19,苍白,5734
宇宙·地球,1,光·色,2,白·灰(形),19,洁白,9983
宇宙·地球,1,光·色,2,白·灰(形),19,雪白,10591
宇宙·地球,1,光·色,2,白·灰(形),19,灰白,15475
宇宙·地球,1,光·色,2,白·灰(形),19,苍苍,17258
宇宙·地球,1,光·色,2,白·灰(形),19,惨白,19889
宇宙·地球,1,光·色,2,白·灰(形),19,银白,21964
宇宙·地球,1,光·色,2,白·灰(形),19,白皙,25087
宇宙·地球,1,光·色,2,白·灰(形),19,白净,25999
宇宙·地球,1,光·色,2,白·灰(形),19,皑皑,26371
宇宙·地球,1,光·色,2,白·灰(形),19,银灰,30416
宇宙·地球,1,光·色,2,白·灰(形),19,白茫茫,31166
宇宙·地球,1,光·色,2,白·灰(形),19,白花花,31285
宇宙·地球,1,光·色,2,白·灰(形),19,煞白,35128
宇宙·地球,1,光·色,2,白·灰(形),19,白皑皑,63029
宇宙·地球,1,光·色,2,白·灰(形),19,白晃晃,63262
宇宙·地球,1,光·色,2,白·灰(形),19,凝脂,63468
宇宙·地球,1,光·色,2,白·灰(形),19,藕色,75076
宇宙·地球,1,光·色,2,黑(形),20,青,521
宇宙·地球,1,光·色,2,黑(形),20,黑,594
宇宙·地球,1,光·色,2,黑(形),20,乌,1324
宇宙·地球,1,光·色,2,黑(形),20,墨,1451
宇宙·地球,1,光·色,2,黑(形),20,玄,2322
宇宙·地球,1,光·色,2,黑(形),20,皂,2966
宇宙·地球,1,光·色,2,黑(形),20,漆黑,9792
宇宙·地球,1,光·色,2,黑(形),20,乌黑,16271
宇宙·地球,1,光·色,2,黑(形),20,黝黑,18455
宇宙·地球,1,光·色,2,黑(形),20,天青,32661
宇宙·地球,1,光·色,2,黑(形),20,焦黑,39917
宇宙·地球,1,光·色,2,黑(形),20,乌亮,54930
宇宙·地球,1,光·色,2,黑(形),20,黑油油,62282
宇宙·地球,1,光·色,2,黑(形),20,黑黢黢,63609
宇宙·地球,1,光·色,2,黑(形),20,乌溜溜,67136
宇宙·地球,1,光·色,2,黑(形),20,黑不溜秋,69699
宇宙·地球,1,光·色,2,黑(形),20,乌油油,72500
宇宙·地球,1,光·色,2,黑(形),20,黢黑,77419
宇宙·地球,1,光·色,2,黑(形),20,玄青,84022
宇宙·地球,1,光·色,2,五彩(名、形),21,五彩,10052
宇宙·地球,1,光·色,2,五彩(名、形),21,斑斓,16026
宇宙·地球,1,光·色,2,五彩(名、形),21,五彩缤纷,18150
宇宙·地球,1,光·色,2,五彩(名、形),21,五颜六色,18669
宇宙·地球,1,光·色,2,五彩(名、形),21,斑驳,22112
宇宙·地球,1,光·色,2,五彩(名、形),21,五色,22999
宇宙·地球,1,光·色,2,五彩(名、形),21,五光十色,23448
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,天气,1288
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,气象,1893
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,气候,2102
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,天候,15617
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,小气候,37771
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,物候,59771
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,海洋性气候,66222
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,大陆性气候,68032
宇宙·地球,1,气象,4,大气(名),2,空气,1639
宇宙·地球,1,气象,4,大气(名),2,大气,3210
宇宙·地球,1,气象,4,大气(名),2,气温,4137
宇宙·地球,1,气象,4,大气(名),2,高压,7027
宇宙·地球,1,气象,4,大气(名),2,气压,15621
宇宙·地球,1,气象,4,大气(名),2,大气层,18163
宇宙·地球,1,气象,4,大气(名),2,低压,20516
宇宙·地球,1,气象,4,大气(名),2,温室效应,31145
宇宙·地球,1,气象,4,大气(名),2,海市蜃楼,35950
宇宙·地球,1,气象,4,大气(名),2,气旋,36714
宇宙·地球,1,气象,4,大气(名),2,气团,49345
宇宙·地球,1,气象,4,气流(名),3,气流,12130
宇宙·地球,1,气象,4,气流(名),3,热浪,15690
宇宙·地球,1,气象,4,气流(名),3,寒流,23628
宇宙·地球,1,气象,4,气流(名),3,寒潮,42561
宇宙·地球,1,气象,4,风(名),4,风,349
宇宙·地球,1,气象,4,风(名),4,风力,5630
宇宙·地球,1,气象,4,风(名),4,东风,6167
宇宙·地球,1,气象,4,风(名),4,和风,6382
宇宙·地球,1,气象,4,风(名),4,风沙,9491
宇宙·地球,1,气象,4,风(名),4,上风,9535
宇宙·地球,1,气象,4,风(名),4,风向,9691
宇宙·地球,1,气象,4,风(名),4,清风,11903
宇宙·地球,1,气象,4,风(名),4,顺风,16832
宇宙·地球,1,气象,4,风(名),4,顶风,18255
宇宙·地球,1,气象,4,风(名),4,下风,20044
宇宙·地球,1,气象,4,风(名),4,西风,21457
宇宙·地球,1,气象,4,风(名),4,风速,22379
宇宙·地球,1,气象,4,风(名),4,季风,24067
宇宙·地球,1,气象,4,风(名),4,风寒,26043
宇宙·地球,1,气象,4,风(名),4,风口,28916
宇宙·地球,1,气象,4,风(名),4,疾风,30284
宇宙·地球,1,气象,4,风(名),4,逆风,38476
宇宙·地球,1,气象,4,风(名),4,朔风,43152
宇宙·地球,1,气象,4,风(名),4,信风,49451
宇宙·地球,1,气象,4,风(名),4,阴风,51526
宇宙·地球,1,气象,4,风(名),4,风色,64645
宇宙·地球,1,气象,4,风(名),4,熏风,71883
宇宙·地球,1,气象,4,风(名),4,过堂风,78089
宇宙·地球,1,气象,4,风暴·狂风(名),5,风暴,5002
宇宙·地球,1,气象,4,风暴·狂风(名),5,台风,6032
宇宙·地球,1,气象,4,风暴·狂风(名),5,狂风,10136
宇宙·地球,1,气象,4,风暴·狂风(名),5,旋风,11932
宇宙·地球,1,气象,4,风暴·狂风(名),5,龙卷风,26752
宇宙·地球,1,气象,4,风暴·狂风(名),5,羊角,31489
宇宙·地球,1,气象,4,风暴·狂风(名),5,狂飙,34883
宇宙·地球,1,气象,4,风暴·狂风(名),5,风雷,42172
宇宙·地球,1,气象,4,雨(名),9,雨,825
宇宙·地球,1,气象,4,雨(名),9,大雨,5616
宇宙·地球,1,气象,4,雨(名),9,小雨,6643
宇宙·地球,1,气象,4,雨(名),9,雨水,8131
宇宙·地球,1,气象,4,雨(名),9,降水,8288
宇宙·地球,1,气象,4,雨(名),9,雨量,10634
宇宙·地球,1,气象,4,雨(名),9,中雨,13040
宇宙·地球,1,气象,4,雨(名),9,雨点,18785
宇宙·地球,1,气象,4,雨(名),9,酸雨,23709
宇宙·地球,1,气象,4,雨(名),9,梅雨,37165
宇宙·地球,1,气象,4,雨(名),9,雨情,42310
宇宙·地球,1,气象,4,雨(名),9,雨幕,55940
宇宙·地球,1,气象,4,雨(名),9,雨脚,71650
宇宙·地球,1,气象,4,雨(名),9,雨意,72872
宇宙·地球,1,气象,4,小雨(名、形),10,蒙蒙,14472
宇宙·地球,1,气象,4,小雨(名、形),10,烟雨,33953
宇宙·地球,1,气象,4,小雨(名、形),10,潇潇,36104
宇宙·地球,1,气象,4,小雨(名、形),10,毛毛雨,52209
宇宙·地球,1,气象,4,大雨(名、形),11,暴雨,4015
宇宙·地球,1,气象,4,大雨(名、形),11,阵雨,10673
宇宙·地球,1,气象,4,大雨(名、形),11,雷阵雨,15539
宇宙·地球,1,气象,4,大雨(名、形),11,雷雨,17025
宇宙·地球,1,气象,4,大雨(名、形),11,倾盆,25216
宇宙·地球,1,气象,4,大雨(名、形),11,滂沱,31125
宇宙·地球,1,气象,4,大雨(名、形),11,霏霏,33950
宇宙·地球,1,气象,4,大雨(名、形),11,丰沛,43604
宇宙·地球,1,气象,4,大雨(名、形),11,透雨,58879
宇宙·地球,1,气象,4,喜雨·苦雨(名),12,甘霖,38104
宇宙·地球,1,气象,4,喜雨·苦雨(名),12,及时雨,38602
宇宙·地球,1,气象,4,喜雨·苦雨(名),12,苦雨,46693
宇宙·地球,1,气象,4,喜雨·苦雨(名),12,喜雨,57381
宇宙·地球,1,气象,4,喜雨·苦雨(名),12,淫雨,59730
宇宙·地球,1,气象,4,喜雨·苦雨(名),12,甘雨,62223
宇宙·地球,1,气象,4,喜雨·苦雨(名),12,霖雨,74151
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷,963
宇宙·地球,1,气象,4,雷·闪电(名、动),13,闪,1320
宇宙·地球,1,气象,4,雷·闪电(名、动),13,闪电,9247
宇宙·地球,1,气象,4,雷·闪电(名、动),13,霹雳,19019
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷霆,19474
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷电,19996
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷击,23391
宇宙·地球,1,气象,4,雷·闪电(名、动),13,打雷,36350
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷暴,40530
宇宙·地球,1,气象,4,雷·闪电(名、动),13,炸雷,50177
宇宙·地球,1,气象,4,雷·闪电(名、动),13,闷雷,53174
宇宙·地球,1,气象,4,雷·闪电(名、动),13,打闪,69238
宇宙·地球,1,气象,4,霜·露(名),14,露,990
宇宙·地球,1,气象,4,霜·露(名),14,霜,2349
宇宙·地球,1,气象,4,霜·露(名),14,露珠,28686
宇宙·地球,1,气象,4,霜·露(名),14,霜冻,41484
宇宙·地球,1,气象,4,霜·露(名),14,早霜,69107
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雪,966
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,冰,1055
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雹,3420
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雪花,11633
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,瑞雪,28727
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雪片,28892
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,冰凌,41119
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雾凇,52154
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,冰晶,55640
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,树挂,55734
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,冰排,72363
宇宙·地球,1,气象,4,云·雾(名),18,云,698
宇宙·地球,1,气象,4,云·雾(名),18,雾,1897
宇宙·地球,1,气象,4,云·雾(名),18,烟雾,10074
宇宙·地球,1,气象,4,云·雾(名),18,乌云,12433
宇宙·地球,1,气象,4,云·雾(名),18,云雾,17368
宇宙·地球,1,气象,4,云·雾(名),18,云彩,20467
宇宙·地球,1,气象,4,云·雾(名),18,云层,20664
宇宙·地球,1,气象,4,云·雾(名),18,迷雾,21689
宇宙·地球,1,气象,4,云·雾(名),18,阴云,22716
宇宙·地球,1,气象,4,云·雾(名),18,彩云,25589
宇宙·地球,1,气象,4,云·雾(名),18,云霞,26084
宇宙·地球,1,气象,4,云·雾(名),18,云海,30939
宇宙·地球,1,气象,4,云·雾(名),18,云烟,31991
宇宙·地球,1,气象,4,云·雾(名),18,云端,34440
宇宙·地球,1,气象,4,云·雾(名),18,雾霭,42619
宇宙·地球,1,气象,4,云·雾(名),18,暮霭,46340
宇宙·地球,1,气象,4,云·雾(名),18,云气,47484
宇宙·地球,1,气象,4,云·雾(名),18,烟霞,53605
宇宙·地球,1,气象,4,云·雾(名),18,云头,62299
宇宙·地球,1,气象,4,云·雾(名),18,彤云,65547
宇宙·地球,1,气象,4,云·雾(名),18,积云,66572
宇宙·地球,1,气象,4,云·雾(名),18,云翳,67916
宇宙·地球,1,气象,4,云·雾(名),18,山岚,69284
宇宙·地球,1,气象,4,云·雾(名),18,烟霭,70694
宇宙·地球,1,气象,4,云·雾(名),18,火烧云,72227
宇宙·地球,1,气象,4,虹·霞(名),19,霞,1977
宇宙·地球,1,气象,4,虹·霞(名),19,虹,2192
宇宙·地球,1,气象,4,虹·霞(名),19,晚霞,21432
宇宙·地球,1,气象,4,虹·霞(名),19,朝霞,27161
宇宙·地球,1,气象,4,虹·霞(名),19,彩霞,30059
宇宙·地球,1,气象,4,虹·霞(名),19,彤云,65547
宇宙·地球,1,气象,4,晴·阴(形),21,阴,1218
宇宙·地球,1,气象,4,晴·阴(形),21,晴,1621
宇宙·地球,1,气象,4,晴·阴(形),21,阴沉,12771
宇宙·地球,1,气象,4,晴·阴(形),21,晴朗,14953
宇宙·地球,1,气象,4,晴·阴(形),21,爽朗,19044
宇宙·地球,1,气象,4,晴·阴(形),21,阴霾,23529
宇宙·地球,1,气象,4,晴·阴(形),21,阴冷,28168
宇宙·地球,1,气象,4,晴·阴(形),21,清朗,37904
宇宙·地球,1,气象,4,晴·阴(形),21,晴和,63355
宇宙·地球,1,气象,4,晴·阴(形),21,响晴,76667
宇宙·地球,1,气象,4,暖和(形、动),22,暖,1429
宇宙·地球,1,气象,4,暖和(形、动),22,温暖,3068
宇宙·地球,1,气象,4,暖和(形、动),22,温和,5414
宇宙·地球,1,气象,4,暖和(形、动),22,暖和,11738
宇宙·地球,1,气象,4,暖和(形、动),22,和暖,31202
宇宙·地球,1,气象,4,暖和(形、动),22,和煦,31264
宇宙·地球,1,气象,4,暖和(形、动),22,回暖,33477
宇宙·地球,1,气象,4,暖和(形、动),22,温润,42391
宇宙·地球,1,气象,4,暖和(形、动),22,和畅,44148
宇宙·地球,1,气象,4,暖和(形、动),22,暖烘烘,50361
宇宙·地球,1,气象,4,暖和(形、动),22,温煦,50590
宇宙·地球,1,气象,4,炎热(形、名),23,热,498
宇宙·地球,1,气象,4,炎热(形、名),23,炎,1628
宇宙·地球,1,气象,4,炎热(形、名),23,暑,2337
宇宙·地球,1,气象,4,炎热(形、名),23,炎热,10359
宇宙·地球,1,气象,4,炎热(形、名),23,火热,11117
宇宙·地球,1,气象,4,炎热(形、名),23,酷暑,12973
宇宙·地球,1,气象,4,炎热(形、名),23,炽热,17269
宇宙·地球,1,气象,4,炎热(形、名),23,闷热,18122
宇宙·地球,1,气象,4,炎热(形、名),23,酷热,20920
宇宙·地球,1,气象,4,炎热(形、名),23,灼热,22963
宇宙·地球,1,气象,4,炎热(形、名),23,火辣辣,31639
宇宙·地球,1,气象,4,炎热(形、名),23,暑热,36859
宇宙·地球,1,气象,4,炎热(形、名),23,暑气,43820
宇宙·地球,1,气象,4,炎热(形、名),23,溽暑,68227
宇宙·地球,1,气象,4,凉爽(形),24,凉,1570
宇宙·地球,1,气象,4,凉爽(形),24,清新,6796
宇宙·地球,1,气象,4,凉爽(形),24,清凉,13571
宇宙·地球,1,气象,4,凉爽(形),24,凉爽,17014
宇宙·地球,1,气象,4,凉爽(形),24,清爽,18812
宇宙·地球,1,气象,4,凉爽(形),24,凉快,30311
宇宙·地球,1,气象,4,凉爽(形),24,清冷,30885
宇宙·地球,1,气象,4,凉爽(形),24,阴凉,34128
宇宙·地球,1,气象,4,凉爽(形),24,风凉,39585
宇宙·地球,1,气象,4,凉爽(形),24,荫凉,46720
宇宙·地球,1,气象,4,凉爽(形),24,凉飕飕,64355
宇宙·地球,1,气象,4,凉爽(形),24,凉丝丝,70312
宇宙·地球,1,气象,4,寒冷(形),25,冷,800
宇宙·地球,1,气象,4,寒冷(形),25,寒,1367
宇宙·地球,1,气象,4,寒冷(形),25,凄,2639
宇宙·地球,1,气象,4,寒冷(形),25,寒冷,6570
宇宙·地球,1,气象,4,寒冷(形),25,冰冷,9811
宇宙·地球,1,气象,4,寒冷(形),25,严寒,10670
宇宙·地球,1,气象,4,寒冷(形),25,高寒,13700
宇宙·地球,1,气象,4,寒冷(形),25,刺骨,21889
宇宙·地球,1,气象,4,寒冷(形),25,凛冽,22971
宇宙·地球,1,气象,4,寒冷(形),25,凛凛,24465
宇宙·地球,1,气象,4,寒冷(形),25,阴冷,28168
宇宙·地球,1,气象,4,寒冷(形),25,苦寒,33711
宇宙·地球,1,气象,4,寒冷(形),25,料峭,35486
宇宙·地球,1,气象,4,寒冷(形),25,凄清,40364
宇宙·地球,1,气象,4,寒冷(形),25,清寒,51339
宇宙·地球,1,气象,4,寒冷(形),25,酷寒,56781
宇宙·地球,1,气象,4,寒冷(形),25,冷飕飕,59513
宇宙·地球,1,气象,4,寒冷(形),25,干冷,64269
宇宙·地球,1,气象,4,寒冷(形),25,冷森森,67112
宇宙·地球,1,气象,4,寒冷(形),25,冷峭,69910
宇宙·地球,1,气象,4,寒冷(形),25,冷丝丝,89717
宇宙·地球,1,气象,4,干·湿(形),26,干,226
宇宙·地球,1,气象,4,干·湿(形),26,潮,1196
宇宙·地球,1,气象,4,干·湿(形),26,润,1416
宇宙·地球,1,气象,4,干·湿(形),26,湿,1549
宇宙·地球,1,气象,4,干·湿(形),26,燥,2534
宇宙·地球,1,气象,4,干·湿(形),26,干旱,4913
宇宙·地球,1,气象,4,干·湿(形),26,干燥,8724
宇宙·地球,1,气象,4,干·湿(形),26,潮湿,9641
宇宙·地球,1,气象,4,干·湿(形),26,湿润,11834
宇宙·地球,1,气象,4,干·湿(形),26,滋润,13950
宇宙·地球,1,气象,4,干·湿(形),26,湿漉漉,23443
宇宙·地球,1,气象,4,干·湿(形),26,干巴,29140
宇宙·地球,1,气象,4,干·湿(形),26,润泽,32578
宇宙·地球,1,气象,4,干·湿(形),26,干巴巴,34671
宇宙·地球,1,气象,4,干·湿(形),26,湿淋淋,38672
宇宙·地球,1,气象,4,干·湿(形),26,干松,73368
宇宙·地球,1,气象,4,测候(动、名),27,天气预报,4438
宇宙·地球,1,气象,4,测候(动、名),27,气象台,5814
宇宙·地球,1,时间,8,时间(名),1,时,32
宇宙·地球,1,时间,8,时间(名),1,时间,75
宇宙·地球,1,时间,8,时间(名),1,时候,94
宇宙·地球,1,时间,8,时间(名),1,日子,1089
宇宙·地球,1,时间,8,时间(名),1,时刻,1523
宇宙·地球,1,时间,8,时间(名),1,岁月,3560
宇宙·地球,1,时间,8,时间(名),1,时光,5374
宇宙·地球,1,时间,8,时间(名),1,天时,5419
宇宙·地球,1,时间,8,时间(名),1,工夫,5483
宇宙·地球,1,时间,8,时间(名),1,时分,6066
宇宙·地球,1,时间,8,时间(名),1,年华,8898
宇宙·地球,1,时间,8,时间(名),1,时日,9866
宇宙·地球,1,时间,8,时间(名),1,早晚,10729
宇宙·地球,1,时间,8,时间(名),1,年月,12003
宇宙·地球,1,时间,8,时间(名),1,光阴,15683
宇宙·地球,1,时间,8,时间(名),1,韶华,21467
宇宙·地球,1,时间,8,时间(名),1,年光,23565
宇宙·地球,1,时间,8,时间(名),1,流光,25163
宇宙·地球,1,时间,8,时间(名),1,流年,38105
宇宙·地球,1,时间,8,时间(名),1,韶光,64367
宇宙·地球,1,时间,8,时期(名),2,期,251
宇宙·地球,1,时间,8,时期(名),2,长期,413
宇宙·地球,1,时间,8,时期(名),2,时期,415
宇宙·地球,1,时间,8,时期(名),2,同期,1178
宇宙·地球,1,时间,8,时期(名),2,短期,2848
宇宙·地球,1,时间,8,时期(名),2,初期,2884
宇宙·地球,1,时间,8,时期(名),2,早期,3071
宇宙·地球,1,时间,8,时期(名),2,中期,3935
宇宙·地球,1,时间,8,时期(名),2,后期,4131
宇宙·地球,1,时间,8,时期(名),2,前期,5160
宇宙·地球,1,时间,8,时期(名),2,晚期,9746
宇宙·地球,1,时间,8,时期(名),2,末期,11127
宇宙·地球,1,时间,8,时代(名),3,现代,181
宇宙·地球,1,时间,8,时代(名),3,代,201
宇宙·地球,1,时间,8,时代(名),3,今,218
宇宙·地球,1,时间,8,时代(名),3,世,244
宇宙·地球,1,时间,8,时代(名),3,年代,421
宇宙·地球,1,时间,8,时代(名),3,时代,453
宇宙·地球,1,时间,8,时代(名),3,古,611
宇宙·地球,1,时间,8,时代(名),3,古代,1555
宇宙·地球,1,时间,8,时代(名),3,当代,1704
宇宙·地球,1,时间,8,时代(名),3,年间,2004
宇宙·地球,1,时间,8,时代(名),3,近代,2882
宇宙·地球,1,时间,8,时代(名),3,后代,4665
宇宙·地球,1,时间,8,时代(名),3,世代,6499
宇宙·地球,1,时间,8,时代(名),3,中叶,10541
宇宙·地球,1,时间,8,时代(名),3,年月,12003
