root_category,root_sn,parent_category,parent_sn,category,sn,item,item_rank
宇宙·地球,1,光·色,2,绿·青(形),16,蟹青,87969

宇宙·地球,1,气象,4,风(名),4,风,349
宇宙·地球,1,气象,4,炎热(形、名),23,热,498
宇宙·地球,1,气象,4,云·雾(名),18,云,698
宇宙·地球,1,气象,4,寒冷(形),25,冷,800
宇宙·地球,1,气象,4,雨(名),9,雨,825
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷,963
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雪,966
宇宙·地球,1,气象,4,霜·露(名),14,露,990
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,冰,1055
宇宙·地球,1,气象,4,干·湿(形),26,潮,1196
宇宙·地球,1,气象,4,晴·阴(形),21,阴,1218
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,天气,1288
宇宙·地球,1,气象,4,寒冷(形),25,寒,1367
宇宙·地球,1,气象,4,干·湿(形),26,润,1416
宇宙·地球,1,气象,4,暖和(形、动),22,暖,1429
宇宙·地球,1,气象,4,干·湿(形),26,湿,1549
宇宙·地球,1,气象,4,凉爽(形),24,凉,1570
宇宙·地球,1,气象,4,晴·阴(形),21,晴,1621
宇宙·地球,1,气象,4,炎热(形、名),23,炎,1628
宇宙·地球,1,气象,4,大气(名),2,空气,1639
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,气象,1893
宇宙·地球,1,气象,4,云·雾(名),18,雾,1897
宇宙·地球,1,气象,4,虹·霞(名),19,霞,1977
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,气候,2102
宇宙·地球,1,气象,4,炎热(形、名),23,暑,2337
宇宙·地球,1,气象,4,霜·露(名),14,霜,2349
宇宙·地球,1,气象,4,干·湿(形),26,燥,2534
宇宙·地球,1,气象,4,寒冷(形),25,凄,2639
宇宙·地球,1,气象,4,暖和(形、动),22,温暖,3068
宇宙·地球,1,气象,4,大气(名),2,大气,3210
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雹,3420
宇宙·地球,1,气象,4,大雨(名、形),11,暴雨,4015
宇宙·地球,1,气象,4,大气(名),2,气温,4137
宇宙·地球,1,气象,4,测候(动、名),27,天气预报,4438
宇宙·地球,1,气象,4,干·湿(形),26,干旱,4913
宇宙·地球,1,气象,4,风暴·狂风(名),5,风暴,5002
宇宙·地球,1,气象,4,雨(名),9,大雨,5616
宇宙·地球,1,气象,4,测候(动、名),27,气象台,5814
宇宙·地球,1,气象,4,风暴·狂风(名),5,台风,6032
宇宙·地球,1,气象,4,风(名),4,东风,6167
宇宙·地球,1,气象,4,寒冷(形),25,寒冷,6570
宇宙·地球,1,气象,4,雨(名),9,小雨,6643
宇宙·地球,1,气象,4,凉爽(形),24,清新,6796
宇宙·地球,1,气象,4,大气(名),2,高压,7027
宇宙·地球,1,气象,4,雨(名),9,雨水,8131
宇宙·地球,1,气象,4,雨(名),9,降水,8288
宇宙·地球,1,气象,4,干·湿(形),26,干燥,8724
宇宙·地球,1,气象,4,雷·闪电(名、动),13,闪电,9247
宇宙·地球,1,气象,4,干·湿(形),26,潮湿,9641
宇宙·地球,1,气象,4,风(名),4,风向,9691
宇宙·地球,1,气象,4,寒冷(形),25,冰冷,9811
宇宙·地球,1,气象,4,风暴·狂风(名),5,狂风,10136
宇宙·地球,1,气象,4,炎热(形、名),23,炎热,10359
宇宙·地球,1,气象,4,雨(名),9,雨量,10634
宇宙·地球,1,气象,4,寒冷(形),25,严寒,10670
宇宙·地球,1,气象,4,大雨(名、形),11,阵雨,10673
宇宙·地球,1,气象,4,炎热(形、名),23,火热,11117
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雪花,11633
宇宙·地球,1,气象,4,干·湿(形),26,湿润,11834
宇宙·地球,1,气象,4,风暴·狂风(名),5,旋风,11932
宇宙·地球,1,气象,4,气流(名),3,气流,12130
宇宙·地球,1,气象,4,云·雾(名),18,乌云,12433
宇宙·地球,1,气象,4,晴·阴(形),21,阴沉,12771
宇宙·地球,1,气象,4,炎热(形、名),23,酷暑,12973
宇宙·地球,1,气象,4,雨(名),9,中雨,13040
宇宙·地球,1,气象,4,凉爽(形),24,清凉,13571
宇宙·地球,1,气象,4,寒冷(形),25,高寒,13700
宇宙·地球,1,气象,4,干·湿(形),26,滋润,13950
宇宙·地球,1,气象,4,晴·阴(形),21,晴朗,14953
宇宙·地球,1,气象,4,大雨(名、形),11,雷阵雨,15539
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,天候,15617
宇宙·地球,1,气象,4,大气(名),2,气压,15621
宇宙·地球,1,气象,4,气流(名),3,热浪,15690
宇宙·地球,1,气象,4,凉爽(形),24,凉爽,17014
宇宙·地球,1,气象,4,大雨(名、形),11,雷雨,17025
宇宙·地球,1,气象,4,炎热(形、名),23,炽热,17269
宇宙·地球,1,气象,4,云·雾(名),18,云雾,17368
宇宙·地球,1,气象,4,炎热(形、名),23,闷热,18122
宇宙·地球,1,气象,4,大气(名),2,大气层,18163
宇宙·地球,1,气象,4,雨(名),9,雨点,18785
宇宙·地球,1,气象,4,凉爽(形),24,清爽,18812
宇宙·地球,1,气象,4,雷·闪电(名、动),13,霹雳,19019
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷霆,19474
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷电,19996
宇宙·地球,1,气象,4,云·雾(名),18,云彩,20467
宇宙·地球,1,气象,4,大气(名),2,低压,20516
宇宙·地球,1,气象,4,云·雾(名),18,云层,20664
宇宙·地球,1,气象,4,炎热(形、名),23,酷热,20920
宇宙·地球,1,气象,4,虹·霞(名),19,晚霞,21432
宇宙·地球,1,气象,4,风(名),4,西风,21457
宇宙·地球,1,气象,4,云·雾(名),18,迷雾,21689
宇宙·地球,1,气象,4,寒冷(形),25,刺骨,21889
宇宙·地球,1,气象,4,风(名),4,风速,22379
宇宙·地球,1,气象,4,云·雾(名),18,阴云,22716
宇宙·地球,1,气象,4,炎热(形、名),23,灼热,22963
宇宙·地球,1,气象,4,寒冷(形),25,凛冽,22971
宇宙·地球,1,气象,4,雷·闪电(名、动),13,雷击,23391
宇宙·地球,1,气象,4,干·湿(形),26,湿漉漉,23443
宇宙·地球,1,气象,4,晴·阴(形),21,阴霾,23529
宇宙·地球,1,气象,4,气流(名),3,寒流,23628
宇宙·地球,1,气象,4,雨(名),9,酸雨,23709
宇宙·地球,1,气象,4,风(名),4,季风,24067
宇宙·地球,1,气象,4,寒冷(形),25,凛凛,24465
宇宙·地球,1,气象,4,云·雾(名),18,彩云,25589
宇宙·地球,1,气象,4,风暴·狂风(名),5,龙卷风,26752
宇宙·地球,1,气象,4,虹·霞(名),19,朝霞,27161
宇宙·地球,1,气象,4,晴·阴(形),21,阴冷,28168
宇宙·地球,1,气象,4,寒冷(形),25,阴冷,28168
宇宙·地球,1,气象,4,霜·露(名),14,露珠,28686
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,瑞雪,28727
宇宙·地球,1,气象,4,雪·霰·冰·雹(名),15,雪片,28892
宇宙·地球,1,气象,4,干·湿(形),26,干巴,29140
宇宙·地球,1,气象,4,虹·霞(名),19,彩霞,30059
宇宙·地球,1,气象,4,凉爽(形),24,凉快,30311
宇宙·地球,1,气象,4,凉爽(形),24,清冷,30885
宇宙·地球,1,气象,4,大气(名),2,温室效应,31145
宇宙·地球,1,气象,4,炎热(形、名),23,火辣辣,31639
宇宙·地球,1,气象,4,干·湿(形),26,润泽,32578
宇宙·地球,1,气象,4,寒冷(形),25,苦寒,33711
宇宙·地球,1,气象,4,凉爽(形),24,阴凉,34128
宇宙·地球,1,气象,4,干·湿(形),26,干巴巴,34671
宇宙·地球,1,气象,4,寒冷(形),25,料峭,35486
宇宙·地球,1,气象,4,大气(名),2,海市蜃楼,35950
宇宙·地球,1,气象,4,雷·闪电(名、动),13,打雷,36350
宇宙·地球,1,气象,4,大气(名),2,气旋,36714
宇宙·地球,1,气象,4,炎热(形、名),23,暑热,36859
宇宙·地球,1,气象,4,雨(名),9,梅雨,37165
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,小气候,37771
宇宙·地球,1,气象,4,干·湿(形),26,湿淋淋,38672
宇宙·地球,1,气象,4,凉爽(形),24,风凉,39585
宇宙·地球,1,气象,4,寒冷(形),25,凄清,40364
宇宙·地球,1,气象,4,霜·露(名),14,霜冻,41484
宇宙·地球,1,气象,4,暖和(形、动),22,温润,42391
宇宙·地球,1,气象,4,气流(名),3,寒潮,42561
宇宙·地球,1,气象,4,炎热(形、名),23,暑气,43820
宇宙·地球,1,气象,4,暖和(形、动),22,和畅,44148
宇宙·地球,1,气象,4,凉爽(形),24,荫凉,46720
宇宙·地球,1,气象,4,大气(名),2,气团,49345
宇宙·地球,1,气象,4,暖和(形、动),22,暖烘烘,50361
宇宙·地球,1,气象,4,暖和(形、动),22,温煦,50590
宇宙·地球,1,气象,4,寒冷(形),25,清寒,51339
宇宙·地球,1,气象,4,小雨(名、形),10,毛毛雨,52209
宇宙·地球,1,气象,4,寒冷(形),25,酷寒,56781
宇宙·地球,1,气象,4,寒冷(形),25,冷飕飕,59513
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,物候,59771
宇宙·地球,1,气象,4,寒冷(形),25,干冷,64269
宇宙·地球,1,气象,4,凉爽(形),24,凉飕飕,64355
宇宙·地球,1,气象,4,云·雾(名),18,彤云,65547
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,海洋性气候,66222
宇宙·地球,1,气象,4,云·雾(名),18,积云,66572
宇宙·地球,1,气象,4,寒冷(形),25,冷森森,67112
宇宙·地球,1,气象,4,气象·气候(一般)(名),1,大陆性气候,68032
宇宙·地球,1,气象,4,炎热(形、名),23,溽暑,68227
宇宙·地球,1,气象,4,霜·露(名),14,早霜,69107
宇宙·地球,1,气象,4,寒冷(形),25,冷峭,69910
宇宙·地球,1,气象,4,凉爽(形),24,凉丝丝,70312
宇宙·地球,1,气象,4,云·雾(名),18,火烧云,72227
宇宙·地球,1,气象,4,干·湿(形),26,干松,73368
宇宙·地球,1,气象,4,寒冷(形),25,冷丝丝,89717
宇宙·地球,1,时间,8,时间(名),1,时,32
宇宙·地球,1,时间,8,现在(名),7,目前,32
宇宙·地球,1,时间,8,经常(副),24,时,32
宇宙·地球,1,时间,8,时机(名),31,时,32
宇宙·地球,1,时间,8,现在(名),7,现在,41
宇宙·地球,1,时间,8,当天·同时(名),11,同时,50
宇宙·地球,1,时间,8,现在(名),7,今天,59
宇宙·地球,1,时间,8,现在(名),7,现,60
宇宙·地球,1,时间,8,时间(名),1,时间,75
宇宙·地球,1,时间,8,正·刚(副),23,方,79
宇宙·地球,1,时间,8,历史(名),5,历史,92
宇宙·地球,1,时间,8,时间(名),1,时候,94
宇宙·地球,1,时间,8,近来(名),10,新,97
宇宙·地球,1,时间,8,古·新(形),20,新,97
宇宙·地球,1,时间,8,正·刚(副),23,新,97
宇宙·地球,1,时间,8,从来·一直(副),26,本,100
宇宙·地球,1,时间,8,前·后(名),18,前,106
宇宙·地球,1,时间,8,从来·一直(副),26,从,107
宇宙·地球,1,时间,8,近来(名),10,年来,115
宇宙·地球,1,时间,8,时机(名),31,关,117
宇宙·地球,1,时间,8,过去(名),6,以来,132
宇宙·地球,1,时间,8,时机(名),31,机,142
宇宙·地球,1,时间,8,正·刚(副),23,正在,146
宇宙·地球,1,时间,8,已经(副),21,已,151
宇宙·地球,1,时间,8,正·刚(副),23,正,154
宇宙·地球,1,时间,8,古·新(形),20,老,160
宇宙·地球,1,时间,8,经常(副),24,老,160
宇宙·地球,1,时间,8,从来·一直(副),26,老,160
宇宙·地球,1,时间,8,从来·一直(副),26,向,179
宇宙·地球,1,时间,8,时代(名),3,现代,181
宇宙·地球,1,时间,8,过去(名),6,过去,183
宇宙·地球,1,时间,8,(时间)度过·推移(动),32,过去,183
宇宙·地球,1,时间,8,前·后(名),18,先,196
宇宙·地球,1,时间,8,早·晚·先·后(形、副),19,先,196
宇宙·地球,1,时间,8,时代(名),3,代,201
宇宙·地球,1,时间,8,朝代(名),4,代,201
宇宙·地球,1,时间,8,从来·一直(副),26,总,207
宇宙·地球,1,时间,8,(时间)度过·推移(动),32,度,209
宇宙·地球,1,时间,8,前·后(名),18,之后,214
宇宙·地球,1,时间,8,这时·那时·几时(代),33,此,216
宇宙·地球,1,时间,8,从来·一直(副),26,一直,217
宇宙·地球,1,时间,8,时代(名),3,今,218
宇宙·地球,1,时间,8,现在(名),7,今,218
宇宙·地球,1,时间,8,(时间)度过·推移(动),32,经过,227
宇宙·地球,1,时间,8,正·刚(副),23,才,237
宇宙·地球,1,时间,8,时代(名),3,世,244
宇宙·地球,1,时间,8,将要(副),22,快,245
宇宙·地球,1,时间,8,立刻(副),27,立,247
宇宙·地球,1,时间,8,时期(名),2,期,251
宇宙·地球,1,时间,8,期限·限期(名、动等),30,期,251
宇宙·地球,1,时间,8,从来·一直(副),26,原,260
宇宙·地球,1,时间,8,前·后(名),18,以后,281
宇宙·地球,1,时间,8,过去(名),6,当时,298
宇宙·地球,1,时间,8,立刻(副),27,当时,298
宇宙·地球,1,时间,8,经常(副),24,每,315
宇宙·地球,1,时间,8,短时间(名),13,一下,330
宇宙·地球,1,时间,8,期限·限期(名、动等),30,期间,339
宇宙·地球,1,时间,8,古·新(形),20,深,397
宇宙·地球,1,时间,8,早·晚·先·后(形、副),19,晚,407
宇宙·地球,1,时间,8,时期(名),2,长期,413
宇宙·地球,1,时间,8,时期(名),2,时期,415
宇宙·地球,1,时间,8,时代(名),3,年代,421
宇宙·地球,1,时间,8,早·晚·先·后(形、副),19,然后,425
宇宙·地球,1,时间,8,将要(副),22,便,429
宇宙·地球,1,时间,8,近来(名),10,最近,447
宇宙·地球,1,时间,8,时代(名),3,时代,453
宇宙·地球,1,时间,8,时机(名),31,机会,456
宇宙·地球,1,时间,8,前·后(名),18,后来,468
宇宙·地球,1,时间,8,早·晚·先·后(形、副),19,早,477
宇宙·地球,1,时间,8,正·刚(副),23,刚,485
宇宙·地球,1,时间,8,将要(副),22,即,488
宇宙·地球,1,时间,8,历史(名),5,史,496
宇宙·地球,1,时间,8,过去(名),6,日前,520
宇宙·地球,1,时间,8,将来(名),8,未来,548
宇宙·地球,1,时间,8,早·晚·先·后(形、副),19,先后,570
宇宙·地球,1,时间,8,已经(副),21,曾,584
宇宙·地球,1,时间,8,时代(名),3,古,611
宇宙·地球,1,时间,8,古·新(形),20,古,611
宇宙·地球,1,时间,8,将来(名),8,今后,616
宇宙·地球,1,时间,8,前·后(名),18,以前,639
宇宙·地球,1,时间,8,从来·一直(副),26,原来,651
宇宙·地球,1,时间,8,当天·同时(名),11,当天,653
宇宙·地球,1,时间,8,短时间(名),13,不久,656
宇宙·地球,1,时间,8,从来·一直(副),26,素,661
宇宙·地球,1,时间,8,现在(名),7,当前,668
宇宙·地球,1,时间,8,时间长(形、副),16,久,675
宇宙·地球,1,时间,8,前·后(名),18,之前,685
宇宙·地球,1,时间,8,这时·那时·几时(代),33,这时,690
宇宙·地球,1,时间,8,立刻(副),27,立即,706
宇宙·地球,1,时间,8,现在(名),7,如今,750
宇宙·地球,1,时间,8,古·新(形),20,陈,750
宇宙·地球,1,时间,8,平时·日常(名、形、副),12,经常,758
宇宙·地球,1,时间,8,经常(副),24,经常,758
宇宙·地球,1,时间,8,趁早·预先(副),28,预,769
宇宙·地球,1,时间,8,立刻(副),27,及时,781
宇宙·地球,1,时间,8,准时·按时(形、副),29,及时,781
宇宙·地球,1,时间,8,从来·一直(副),26,至今,783
宇宙·地球,1,时间,8,时间长(形、副),16,永,803
宇宙·地球,1,时间,8,朝代(名),4,朝,804
宇宙·地球,1,时间,8,时间短(形、副),14,短,811
宇宙·地球,1,时间,8,已经(副),21,既,821
宇宙·地球,1,时间,8,近来(名),10,近日,839
宇宙·地球,1,时间,8,已经(副),21,曾经,880
宇宙·地球,1,时间,8,期限·限期(名、动等),30,届,881
宇宙·地球,1,时间,8,从来·一直(副),26,始终,909
宇宙·地球,1,时间,8,经常(副),24,往往,920
宇宙·地球,1,时间,8,时间长(形、副),16,永远,959
宇宙·地球,1,时间,8,过去(名),6,当年,974
宇宙·地球,1,时间,8,趁早·预先(副),28,尽快,977
宇宙·地球,1,时间,8,古·新(形),20,旧,983
宇宙·地球,1,时间,8,这时·那时·几时(代),33,那时,1028
宇宙·地球,1,时间,8,时间(名),1,日子,1089
宇宙·地球,1,时间,8,短时间(名),13,一时,1130
宇宙·地球,1,时间,8,经常(副),24,一时,1130
宇宙·地球,1,时间,8,临时·暂时(形、副),25,一时,1130
宇宙·地球,1,时间,8,从来·一直(副),26,本来,1141
宇宙·地球,1,时间,8,立刻(副),27,马上,1147
宇宙·地球,1,时间,8,临时·暂时(形、副),25,姑,1150
宇宙·地球,1,时间,8,经常(副),24,常常,1165
宇宙·地球,1,时间,8,时期(名),2,同期,1178
宇宙·地球,1,时间,8,短时间(名),13,一阵,1260
宇宙·地球,1,时间,8,长时间(名),15,一阵,1260
宇宙·地球,1,时间,8,短时间(名),13,一会儿,1264
宇宙·地球,1,时间,8,短时间(名),13,一旦,1267
宇宙·地球,1,时间,8,临时·暂时(形、副),25,临时,1281
宇宙·地球,1,时间,8,时机(名),31,机遇,1329
宇宙·地球,1,时间,8,早·晚·先·后(形、副),19,迟,1369
宇宙·地球,1,时间,8,从来·一直(副),26,从来,1382
宇宙·地球,1,时间,8,将来(名),8,明天,1399
宇宙·地球,1,时间,8,(时间)度过·推移(动),32,阅,1414
宇宙·地球,1,时间,8,(时间)度过·推移(动),32,泡,1461
宇宙·地球,1,时间,8,(时间)度过·推移(动),32,磨,1482
宇宙·地球,1,时间,8,立刻(副),27,立刻,1509
宇宙·地球,1,时间,8,时间(名),1,时刻,1523
宇宙·地球,1,时间,8,经常(副),24,时刻,1523
宇宙·地球,1,时间,8,将来(名),8,将来,1532
宇宙·地球,1,时间,8,临时·暂时(形、副),25,暂,1540
宇宙·地球,1,时间,8,时代(名),3,古代,1555
宇宙·地球,1,时间,8,已经(副),21,早已,1630
宇宙·地球,1,时间,8,时间短(形、副),14,旋,1648
宇宙·地球,1,时间,8,正·刚(副),23,恰,1656
宇宙·地球,1,时间,8,时代(名),3,当代,1704
宇宙·地球,1,时间,8,长远时间(名),17,百年,1764
宇宙·地球,1,时间,8,过去(名),6,刚才,1921
宇宙·地球,1,时间,8,过去(名),6,以往,1946
宇宙·地球,1,时间,8,时代(名),3,年间,2004
宇宙·地球,1,时间,8,临时·暂时(形、副),25,暂时,2040
宇宙·地球,1,时间,8,(时间)度过·推移(动),32,挨,2046
